"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"294","2008-05-27 22:02:00-03","MO","MOBOT","523502","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"James C. Solomon","Solomon 7828","1982","5","27","South America","Bolivia","Beni","13 km E of Riberalta on road to Guayaramerín, then 3 km N on side road. Primary forest with some disturbance.","-65.96666","-10.96666",NA,NA,NA,NA,"C. M. Taylor","Vaca Diez","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"146","5",NA
"295","2014-04-24 09:42:00-03","MO","MOBOT","2705393","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8622","1980","2","10","South America","Brazil","Pará","Municipio Conceicão do Araguaia: Range of low hills ca. 20 km. west of Redencão near Corrego São João and Troncamento Santa Teresa.","-50.1708334","-8.0722223",NA,NA,NA,NA,"C. M. Taylor","Conceição do Araguaia","350.00000000","620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","11",NA
"296","2020-03-24 11:30:00-03","MO","MOBOT","3210646","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"C.A. Cid Ferreira","Cid Ferreira 8690","1987","3","24","South America","Brazil","Rondônia","BR-429, 123 km de Costa Marques, entrando 06 km num vicinal da margem esquerda, na Faz. Três Irmãos. Cerrado, solo arenoso branco.","-63.5833333","-12.0833333",NA,NA,NA,NA,"C.M. Taylor","Costa Marques",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"297","2020-08-31 08:57:45-03","INPA","INPA","120084","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Plowman, T","8655","1980","02","10","Southern America","Brasil","Pará","Range of low hills ca. 20 Km west of Redenção, near Córrego São João and troncamento Santa Teresa. In low forest.","-50.166667","-8.05",NA,NA,"INPA0120084","INPA0120084 INPA0120084_e INPA0120084_nd","Taylor, CM","Conceição do Araguaia","350","620",NA,NA,"2014","10",NA,"-50.166667","-8.05",NA,NA,NA,NA,NA
"298","2020-08-31 08:57:45-03","INPA","INPA","127428","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ferreira, CAC","5962","1985","05","02","Southern America","Brasil","Amazonas","BR 230, 436 km de Humaitá, BR 230. Transamazônica a 436 km de Humaitá.","-59.833333","-7.166667",NA,NA,"INPA0127428","INPA0127428 INPA0127428_e INPA0127428_nd",NA,"Novo Aripuanã",NA,NA,NA,NA,NA,NA,NA,"-59.833333","-7.166667",NA,NA,NA,NA,NA
"299","2020-08-31 08:57:45-03","INPA","INPA","58804","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Tokarnia, CH","1200","1976","08","02","Southern America","Brasil","Amazonas","Urucurituba","-58.5","-3.083333",NA,NA,"INPA0058804","INPA0058804 INPA0058804_e","Taylor, CM","Urucurituba",NA,NA,NA,NA,"2014","10",NA,"-58.5","-3.083333",NA,NA,NA,NA,NA
"300","2020-08-31 08:57:45-03","INPA","INPA","121964","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkbride Junior, JH","3658","1980","10","15","Southern America","Brasil","Distrito Federal",NA,"-47.433333","-16.016667",NA,NA,"INPA0121964","INPA0121964 INPA0121964_e","Taylor, CM",NA,NA,NA,NA,NA,"2014","10",NA,"-47.433333","-16.016667",NA,NA,NA,NA,NA
"301","2020-08-31 08:57:45-03","INPA","INPA","121979","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkbride Junior, JH","4344","1981","08","13","Southern America","Brasil","Distrito Federal",NA,"-47.966667","-15.516667",NA,NA,"INPA0121979","INPA0121979 INPA0121979_e","Taylor, CM",NA,NA,NA,NA,NA,"2014","10",NA,"-47.966667","-15.516667",NA,NA,NA,NA,NA
"302","2020-08-31 08:57:45-03","INPA","INPA","122038","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkbride Junior, JH","5070","1982","11","22","Southern America","Brasil","Distrito Federal",NA,"-48.233333","-16.033333",NA,NA,"INPA0122038","INPA0122038 INPA0122038_e","Taylor, CM",NA,NA,NA,NA,NA,"2014","10",NA,"-48.233333","-16.033333",NA,NA,NA,NA,NA
"303","2020-08-31 08:57:45-03","INPA","INPA","123261","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkbride Junior, JH","5222","1983","04","13","Southern America","Brasil","Distrito Federal",NA,"-47.833333","-15.866667",NA,NA,"INPA0123261","INPA0123261 INPA0123261_e","Taylor, CM",NA,NA,NA,NA,NA,"2014","10",NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA
"304","2020-08-31 08:57:45-03","INPA","INPA","132022","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Carreira, LMM","763","1983","05","05","Southern America","Brasil","Mato Grosso","Vila Bela, Cachoeira de Vila Bela, km 23","-59.773222","-15.307056",NA,NA,"INPA0132022","INPA0132022 INPA0132022_e","Taylor, CM",NA,NA,NA,NA,NA,"2014","10",NA,"-59.773222","-15.307056",NA,NA,NA,NA,NA
"305","2020-08-31 08:57:45-03","INPA","INPA","123125","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kirkbride Junior, JH","4645","1982","02","10","Southern America","Brasil","Distrito Federal",NA,"-48.2","-16.016667",NA,NA,"INPA0123125","INPA0123125 INPA0123125_e","Taylor, CM",NA,NA,NA,NA,NA,"2014","10",NA,"-48.2","-16.016667",NA,NA,NA,NA,NA
"306","2021-01-10 20:44:11-03","INPA","INPA","111027","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Freitas, CAA de","20","1983","02","06","Southern America","Brasil","Rondônia","BR 364 Km 171, Estrada Porto Velho-Cuiabá, BR 364, Km 171.","-63.1","-9.7",NA,NA,"INPA0111027","INPA0111027 INPA0111027_e","Coêlho, LF; Freitas, CAA de","Porto Velho",NA,NA,NA,NA,"1983",NA,NA,"-63.1","-9.7",NA,NA,NA,NA,NA
"307","2021-01-10 20:44:11-03","INPA","INPA","154409","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Zarucchi, JL","3155","1983","07","22","Southern America","Brasil","Amazonas",NA,"-57.75","-3.383333",NA,NA,"INPA0154409","INPA0154409 INPA0154409_e INPA0154409_e1","Ramos, JF","Maués",NA,NA,NA,NA,"1990","04",NA,"-57.75","-3.383333",NA,NA,NA,NA,NA
"308","2020-08-31 08:57:45-03","INPA","INPA","208404","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Souza, MC de","78","2001","03","15","Southern America","Brasil","Amazonas","AM 010, km 64, Reserva Florestal Walter Egler","-59.677756","-2.69289",NA,NA,"INPA0208404","INPA0208404 INPA0208404_e INPA0208404_e1","Souza, MC de","Rio Preto da Eva",NA,NA,NA,NA,"2002","01",NA,"-59.677756","-2.69289",NA,NA,NA,NA,NA
"309","2020-08-31 08:57:45-03","INPA","INPA","20907","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Rodrigues, WA","8400","1968","02","19","Southern America","Brasil","Amazonas","Reserva Florestal Walter Egler","-59.68","-2.68",NA,NA,"INPA0020907","INPA0020907 INPA0020907_e","Kirkbride Junior, JH; Kirkbride Junior, JH",NA,NA,NA,NA,NA,"1977",NA,NA,"-59.68","-2.68",NA,NA,NA,NA,NA
"310","2020-08-31 08:57:45-03","INPA","INPA","22144","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prance, GT","5384","1968","06","30","Southern America","Brasil","Rondônia","Rio Jaci-Paraná, 9-12 km above Jaciparaná","-64.796397","-9.484072",NA,NA,"INPA0022144","INPA0022144 INPA0022144_e","Steyermark, JA",NA,NA,NA,NA,NA,"1969",NA,NA,"-64.796397","-9.484072",NA,NA,NA,NA,NA
"311","2020-08-31 08:57:45-03","INPA","INPA","221717","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Viana, PL","3120","2007","07","13","Southern America","Brasil","Amazonas","Campina da Catuquira, Vegetação savânica, encharcável, com Poaceae, Rapateaceae, Cyperaceae, Humiaceae, Bactris campestris.","-61.104167","-4.903611",NA,NA,"INPA0221717","INPA0221717 INPA0221717_e","Taylor, CM","Borba","30","30",NA,NA,"2014","10",NA,"-61.104167","-4.903611",NA,NA,NA,NA,NA
"312","2020-08-31 08:57:45-03","INPA","INPA","22179","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prance, GT","5419","1968","07","01","Southern America","Brasil","Rondônia","Mutumparaná","-64.940057","-9.622332",NA,NA,"INPA0022179","INPA0022179 INPA0022179_e","Steyermark, JA",NA,NA,NA,NA,NA,"1969",NA,NA,"-64.940057","-9.622332",NA,NA,NA,NA,NA
"313","2020-08-31 08:57:45-03","INPA","INPA","22310","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prance, GT","5550","1968","07","04","Southern America","Brasil","Rondônia","Rio Mutumparaná, 4-15 km above Mutumparaná","-64.972284","-9.645531",NA,NA,"INPA0022310","INPA0022310 INPA0022310_e","Steyermark, JA",NA,NA,NA,NA,NA,"1969",NA,NA,"-64.972284","-9.645531",NA,NA,NA,NA,NA
"314","2020-08-31 08:57:45-03","INPA","INPA","22626","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prance, GT","5871","1968","07","11","Southern America","Bolivia","Pando",NA,"-65.35","-9.7",NA,NA,"INPA0022626","INPA0022626 INPA0022626_e","Taylor, CM",NA,NA,NA,NA,NA,"2014","10",NA,"-65.35","-9.7",NA,NA,NA,NA,NA
"315","2020-08-31 08:57:45-03","INPA","INPA","211076","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Kinupp, VF","2298","2002","03","05","Southern America","Brasil","Mato Grosso",NA,"-58.333333","-15.083333",NA,NA,"INPA0211076","INPA0211076 INPA0211076_1 INPA0211076_e",NA,"Jauru",NA,NA,NA,NA,NA,NA,NA,"-58.333333","-15.083333",NA,NA,NA,NA,NA
"316","2020-08-31 08:57:45-03","INPA","INPA","153345","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ferreira, CAC","8690","1987","03","24","Southern America","Brasil","Rondônia","BR 429, 123 km de Costa Marques, BR-429, 123 Km de Costa Marques, entrando 6 km num vicinal da margem esquerda, na Fazenda Três Irmãos.","-63.583333","-12.083333",NA,NA,"INPA0153345","INPA0153345 INPA0153345_e INPA0153345_nd",NA,"Costa Marques",NA,NA,NA,NA,NA,NA,NA,"-63.583333","-12.083333",NA,NA,NA,NA,NA
"317","2020-08-31 08:57:45-03","INPA","INPA","159804","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Macêdo, M","1913","1988","05","24","Southern America","Brasil","Mato Grosso","Salto Apiacás, Estrada da represa, Salto Apiacás.","-57.9","-10.7",NA,NA,"INPA0159804","INPA0159804 INPA0159804_e","Santos, JL dos","Joara",NA,NA,NA,NA,"1989","03",NA,"-57.9","-10.7",NA,NA,NA,NA,NA
"318","2020-08-31 08:57:45-03","INPA","INPA","176457","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Daly, DC","7584","1992","03","22","Southern America","Brasil","Acre","Reserva Extrativista do Alto Juruá, Basin of Rio Juruá, Igarapé Humaitá, 3,5 hours by motorboat up from confluence with Rio Juruá (opposite Porto Valter). Dense forest and adjacent 'campina' on poorly drained white-sand soils.","-72.783333","-8.266667",NA,NA,"INPA0176457","INPA0176457 INPA0176457_e INPA0176457_nd","Taylor, CM","Cruzeiro do Sul",NA,NA,NA,NA,NA,NA,NA,"-72.783333","-8.266667",NA,NA,NA,NA,NA
"319","2020-08-31 08:57:45-03","INPA","INPA","24775","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prance, GT","7977","1968","10","28","Southern America","Brasil","Amazonas","Lábrea, 2-3 km SW of","-64.7981","-7.2586",NA,NA,"INPA0024775","INPA0024775 INPA0024775_e","Steyermark, JA","Lábrea",NA,NA,NA,NA,"1969",NA,NA,"-64.7981","-7.2586",NA,NA,NA,NA,NA
"320","2020-08-31 08:57:45-03","INPA","INPA","251388","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Pereira-Silva, G da","16052","2012","02","10","Southern America","Brasil","Rondônia","Linha de Transmissão Jirau - Santo Antônio, torre 17 a 19.","-64.491111","-9.278056",NA,NA,"INPA0251388","INPA0251388 INPA0251388_e","Taylor, CM","Porto Velho","100","100",NA,NA,"2014","10",NA,"-64.491111","-9.278056",NA,NA,NA,NA,NA
"321","2020-08-31 08:57:45-03","INPA","INPA","25185","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prance, GT","8387","1968","11","13","Southern America","Bolivia","Pando",NA,NA,NA,NA,NA,"INPA0025185","INPA0025185_e","Steyermark, JA",NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-08-31 08:57:45-03","INPA","INPA","253672","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Pereira-Silva, G da","16497","2012","12","06","Southern America","Brasil","Rondônia","UHE Jirau, Modulo Abunã, Transecto 10, parcela 5, margem direita do rio Madeira.","-65.33","-9.596667",NA,NA,"INPA0253672","INPA0253672 INPA0253672_e","Taylor, CM","Porto Velho","90","90",NA,NA,"2014","10",NA,"-65.33","-9.596667",NA,NA,NA,NA,NA
"323","2020-08-31 08:57:45-03","INPA","INPA","25596","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prance, GT","8797","1968","11","24","Southern America","Brasil","Rondônia","Mutumparaná-Porto Velho, 2-4 km E Mutumparaná","-64.91817","-9.610466",NA,NA,"INPA0025596","INPA0025596 INPA0025596_e","Steyermark, JA",NA,NA,NA,NA,NA,"1969",NA,NA,"-64.91817","-9.610466",NA,NA,NA,NA,NA
"324","2020-08-31 08:57:45-03","INPA","INPA","278659","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Saraiva, DP","528","2015","05","22","Southern America","Brasil","Amazonas","Rebio Uatumã, Grid PPBIO.","-59.264735","-1.81313",NA,NA,"INPA0278659",NA,"Ramos, JF; Silva, AS da","Presidente Figueiredo","149","149",NA,NA,"2017","01","17","-59.264735","-1.81313",NA,NA,NA,NA,NA
"325","2020-08-31 08:57:45-03","INPA","INPA","32023","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prance, GT","13807","1971","06","29","Southern America","Brasil","Amazonas","Fortaleza Savanna, Rio Puciari","-64.76778","-7.28083",NA,NA,"INPA0032023","INPA0032023 INPA0032023_e","Kirkbride Junior, JH; Kirkbride Junior, JH",NA,NA,NA,NA,NA,"1977",NA,NA,"-64.76778","-7.28083",NA,NA,NA,NA,NA
"326","2020-08-31 08:57:45-03","INPA","INPA","32308","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prance, GT","14093","1971","07","10","Southern America","Brasil","Amazonas","Rio Ituxi, Lake west of Boca do Curuquetê","-65.6833","-8.3167",NA,NA,"INPA0032308","INPA0032308 INPA0032308_e","Kirkbride Junior, JH; Kirkbride Junior, JH",NA,NA,NA,NA,NA,"1977",NA,NA,"-65.6833","-8.3167",NA,NA,NA,NA,NA
"327","2020-08-31 08:57:45-03","INPA","INPA","36852","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Silva, MF da","761","1972","07","17","Southern America","Brasil","Amazonas","BR 319, Rio Araça a Rio Castanho","-60.2","-3.6",NA,NA,"INPA0036852","INPA0036852 INPA0036852_e","Taylor, CM",NA,NA,NA,NA,NA,"2014","10",NA,"-60.2","-3.6",NA,NA,NA,NA,NA
"328","2020-08-31 08:57:45-03","INPA","INPA","44469","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prance, GT","20491","1974","03","13","Southern America","Brasil","Amazonas","BR 319, km 245","-61.29","-4.7086",NA,NA,"INPA0044469","INPA0044469 INPA0044469_e","Taylor, CM",NA,NA,NA,NA,NA,"2014","10",NA,"-61.29","-4.7086",NA,NA,NA,NA,NA
"329","2020-08-31 08:57:45-03","INPA","INPA","47367","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prance, GT","22784","1974","10","10","Southern America","Brasil","Amazonas","BR 319, km 155","-60.620838","-4.009134",NA,NA,"INPA0047367","INPA0047367 INPA0047367_e","Taylor, CM",NA,NA,NA,NA,NA,"2014","10",NA,"-60.620838","-4.009134",NA,NA,NA,NA,NA
"330","2020-08-31 08:57:45-03","INPA","INPA","56874","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Tokarnia, CH","1117","1976","05","14","Southern America","Brasil","Rondônia","Fazenda Presidente Hermes","-61.95","-10.1",NA,NA,"INPA0056874","INPA0056874 INPA0056874_1 INPA0056874_e","Taylor, CM",NA,NA,NA,NA,NA,"2014","10",NA,"-61.95","-10.1",NA,NA,NA,NA,NA
"331","2020-08-31 08:57:45-03","INPA","INPA","57952","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Mello, FC de","INPA57952","1976","04","14","Southern America","Brasil","Amazonas","Lago do Piaurini, RADAM/BRASIL SA-20-YD",NA,NA,NA,NA,"INPA0057952","INPA0057952 INPA0057952_e INPA0057952_e1","Taylor, CM",NA,NA,NA,NA,NA,"2014","10",NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-08-31 08:57:45-03","INPA","INPA","59131","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Monteiro, OP","76-704","1976","04","15","Southern America","Brasil","Amazonas","BR 319, Estrada Manaus-Porto Velho, no trecho entre o rio Tupana e o Igapó Açu.","-60.025278","-3.113333",NA,NA,"INPA0059131","INPA0059131 INPA0059131_e INPA0059131_e1","Kirkbride Junior, JH; Kirkbride Junior, JH",NA,NA,NA,NA,NA,"1977",NA,NA,"-60.025278","-3.113333",NA,NA,NA,NA,NA
"333","2020-08-31 08:57:45-03","INPA","INPA","83855","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Santos, JUM dos","131","1978","02","24","Southern America","Brasil","Acre","Rio Branco - Porto Velho km 120","-67.1856","-10.3356",NA,NA,"INPA0083855","INPA0083855 INPA0083855_e INPA0083855_e1","Taylor, CM","Plácido de Castro",NA,NA,NA,NA,"2014","10",NA,"-67.1856","-10.3356",NA,NA,NA,NA,NA
"334","2020-08-31 08:57:45-03","INPA","INPA","88914","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Vieira, MGG","589","1979","10","23","Southern America","Brasil","Rondônia","Rio Ji-Paraná, estrada Rolim de Moura","-61.9517","-10.8853",NA,NA,"INPA0088914","INPA0088914 INPA0088914_e INPA0088914_e1","Taylor, CM","Ji-Paraná",NA,NA,NA,NA,"2014","10",NA,"-61.9517","-10.8853",NA,NA,NA,NA,NA
"335","2020-08-31 08:57:45-03","INPA","INPA","23279","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Prance, GT","6521","1968","07","26","Southern America","Brasil","Rondônia","1 km north of Ribeirão, road Abunã-Guajará-Mirim","-65.287488","-10.245693",NA,NA,"INPA0023279","INPA0023279 INPA0023279_e","Steyermark, JA",NA,NA,NA,NA,NA,"1969",NA,NA,"-65.287488","-10.245693",NA,NA,NA,NA,NA
"336","2020-08-31 08:57:45-03","INPA","INPA","89162","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Vieira, MGG","839","1979","11","01","Southern America","Brasil","Rondônia",NA,"-60.166667","-12.75",NA,NA,"INPA0089162","INPA0089162 INPA0089162_e INPA0089162_e1","Taylor, CM","Vilhena",NA,NA,NA,NA,"2014","10",NA,"-60.166667","-12.75",NA,NA,NA,NA,NA
"337","2020-08-31 08:57:45-03","INPA","INPA","89377","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Vieira, MGG","1056","1979","11","09","Southern America","Brasil","Rondônia",NA,"-60.166667","-12.75",NA,NA,"INPA0089377","INPA0089377 INPA0089377_e INPA0089377_e1","Taylor, CM","Pimenta Bueno",NA,NA,NA,NA,"2014","10",NA,"-60.166667","-12.75",NA,NA,NA,NA,NA
"338","2020-08-31 08:57:45-03","INPA","INPA","13701","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Rodrigues, WA","5040","1963","04","17","Southern America","Brasil","Amazonas",NA,"-60.0250015258789","-3.10193991661072",NA,NA,"INPA0013701","INPA0013701_e","Kirkbride Junior, JH; Kirkbride Junior, JH","Manaus",NA,NA,"138090","auto","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-08-31 08:57:45-03","INPA","INPA","78303","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Tokarnia, CH","1392","1983","07",NA,"Southern America","Brasil","Pará",NA,"-50.1","-9.4",NA,NA,"INPA0078303",NA,NA,"Conceição do Araguaia",NA,NA,NA,NA,NA,NA,NA,"-50.1","-9.4",NA,NA,NA,NA,NA
"340","2020-08-31 08:57:45-03","INPA","INPA","60447","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Mota, CDA da","INPA60447","1976","06","30","Southern America","Brasil","Amazonas",NA,"-64.7981033325195","-7.25860977172852",NA,NA,"INPA0060447","INPA0060447 INPA0060447_e INPA0060447_e1","Taylor, CM","Lábrea",NA,NA,"376410","auto","2014","10",NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-08-31 08:57:45-03","INPA","INPA","222864","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Henicka, GS","43","2007","05","04","Southern America","Brasil","Mato Grosso","RPPPA, Rios Teles Pires e Cristalino, Propriedade particular de preservação ambiental, delimitada pelo Parque Estadual do Cristalino e pelos Rios Teles Pires e Cristalino. Próximo à margem do Rio Cristalino, entre o acampamento e o Cristalino Jungle","-55","-9",NA,NA,"INPA0222864","INPA0222864 INPA0222864_e","Sasaki, D",NA,"295","295",NA,NA,"2007","11",NA,"-55","-9",NA,NA,NA,NA,NA
"342","2020-08-31 08:57:45-03","INPA","INPA","220167","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Sasaki, D","1419","2007","01","26","Southern America","Brasil","Mato Grosso","Propriedade particular de preservação ambiental delimitada pelo Parque Estadual do Cristalino e pelos rios Teles Pires e Cristalino. Serras próxima à estrada de terra que leva à base do Limão. Mata alta de encosta.","-55","-9",NA,NA,"INPA0220167","INPA0220167 INPA0220167_e","Ramos, JF","Alta Floresta","317","317",NA,NA,"2007",NA,NA,"-55","-9",NA,NA,NA,NA,NA
"343","2020-08-31 08:57:45-03","INPA","INPA","126887","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ferreira, CAC","5423","1985","06","12","Southern America","Brasil","Amazonas","BR 230, 126 km de Humaitá, BR 230. Transamazônica a 126 km de Humaitá, Reserva Indígena dos Tenharim.","-62.033333","-7.966667",NA,NA,"INPA0126887","INPA0126887 INPA0126887_e INPA0126887_e1","Ramos, JF","Humaitá",NA,NA,NA,NA,"1990","03",NA,"-62.033333","-7.966667",NA,NA,NA,NA,NA
