"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"781","2020-06-15 15:28:20-03","UNESP-RC","HRCB","14939","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Lopes, J.C.","2009","02",NA,"Moraes, P.L.R.","613","1991","12","20","Brasil","São Paulo","São Miguel Arcanjo","P.E.C.Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"700","700","Árvore 5 m altura, frutos verdes",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"782","2020-06-15 15:28:20-03","UNESP-RC","HRCB","15117","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Lopes, J.C.","2009","02",NA,"Moraes, P.L.R.","327","1990","11","04","Brasil","São Paulo","São Miguel Arcanjo","P.E.C.Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"700","700","Árvore 5 m altura, frutos verdes",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"783","2020-06-15 15:28:20-03","UNESP-RC","HRCB","23760","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Lopes, J.C.","2009","02","12","Cardoso-Leite, E.","242","1994",NA,NA,"Brasil","São Paulo","São Roque","Mata da Câmara","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
"784","2020-06-15 15:28:22-03","UNESP-RC","HRCB","52929","PreservedSpecimen","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A. St.-Hill.) Mart.","Estevan, D.A.","2004",NA,NA,"Estevan, D.A.","223","2002","10","31","Brasil","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Árvore 10m. Flores esverdeadas.",NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"785","2019-12-17 13:53:22-03","UFLA","ESAL","27647","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,NA,NA,NA,"Alves, DS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Perdões",NA,"-45.0914001464844","-21.090799331665",NA,NA,NA,NA,"; 6,0m; ;",NA,NA,NA,NA,NA,NA,"16729","auto",NA,NA,NA,NA,NA,NA
"786","2019-05-23 11:07:30-03","UFLA","ESAL","4730","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,NA,NA,NA,"Augusto Gabriel","s.n.",NA,NA,NA,"Brasil","São Paulo","Marília","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,NA,"6","6","; ; ;; floresta",NA,NA,NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA
"787","2019-05-23 11:07:30-03","UFLA","ESAL","9515","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","Eduardo Van den Berg",NA,NA,NA,"Sartori, RA","s.n.",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Jaboticabal","-46.5200004577637","-22.5900001525879",NA,NA,"7","7","árvore; 8,5 m; ;; floresta",NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA
"788","2019-05-23 11:07:31-03","UFLA","ESAL","16639","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.","Ary",NA,NA,NA,"Francisco, Carlos, Eu","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carmo de Minas","Faz. Goiaca","-45.1291999816895","-22.122200012207",NA,NA,NA,NA,"arbusto; ; ;; floresta",NA,NA,NA,NA,NA,NA,"17335","auto",NA,NA,NA,NA,NA,NA
"789","2019-05-23 11:07:31-03","UFLA","ESAL","16997","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.","Ary",NA,NA,NA,"Silva, VF","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ibituruna","Faz. Coqueiro","-44.7477989196777","-21.1525001525879",NA,NA,NA,NA,"árvore; 8,0 m; ;; floresta",NA,NA,NA,NA,NA,NA,"13047","auto",NA,NA,NA,NA,NA,NA
"790","2019-05-23 11:07:31-03","UFLA","ESAL","16728","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Botrel, RT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA
"791","2019-05-23 11:07:31-03","UFLA","ESAL","14935","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Martinho Campos","Mata do Rio Picão","-45.2369003295898","-19.3316993713379",NA,NA,"5","5","árvore; 8,5; ;; floresta",NA,NA,NA,NA,NA,NA,"32568","auto",NA,NA,NA,NA,NA,NA
"792","2019-05-23 11:07:31-03","UFLA","ESAL","17234","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,"1","1","árvore; 5,0m; ;; floresta",NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA
"793","2019-05-23 11:07:31-03","UFLA","ESAL","16373","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Rodrigues, LA; et al.","209",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA
"794","2019-05-23 11:07:31-03","UFLA","ESAL","12319","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Pereira, SC; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,"árvore; 6.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2019-05-23 11:07:31-03","UFLA","ESAL","17441","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Souza, JS","09",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 8m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2019-05-23 11:07:31-03","UFLA","ESAL","17442","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Souza, JS","08",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 10m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2019-05-23 11:07:31-03","UFLA","ESAL","17999","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.","Ary",NA,NA,NA,"Machado, ELM","185",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2019-05-23 11:07:31-03","UFLA","ESAL","18000","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2019-05-23 11:07:31-03","UFLA","ESAL","18068","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Alpinópolis",NA,NA,NA,NA,NA,NA,"árvore; 11,0 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2019-05-23 11:07:31-03","UFLA","ESAL","18200","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.","Ary",NA,NA,NA,"Castro, GC","06",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Siltema Corredor/fragmento","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2019-05-23 11:07:31-03","UFLA","ESAL","18201","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.","Ary",NA,NA,NA,"Castro, GC","07",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sistema corredor/fragmento","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2019-05-23 11:07:31-03","UFLA","ESAL","19119","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.","Ary T. Oliveira Filho",NA,NA,NA,"Dalanesi, PE","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278","1","1","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2019-05-23 11:07:31-03","UFLA","ESAL","19342","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.","Ary Teixeira de Oliveira-Filho",NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2019-05-23 11:07:31-03","UFLA","ESAL","20312","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.","Laércio Loures",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Caldas","Pião",NA,NA,NA,NA,"1","1","; 10, m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2019-05-23 11:07:31-03","UFLA","ESAL","9774","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Represa de Camargos","-44.642778","-21.488056","-44.642778","-21.488056",NA,NA,"árvore; 5.0; ; verde; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2019-05-23 11:07:31-03","UFLA","ESAL","12318","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Vilela, EA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Fazenda Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"árvore; árvore; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA
"807","2019-05-23 11:07:31-03","UFLA","ESAL","9652","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Mata Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"árvore; 4.5; ;; floresta",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA
"808","2019-05-23 11:07:31-03","UFLA","ESAL","20983","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.","Ary T. Oliveira Filho",NA,NA,NA,"Hargreaves, P","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Prados","Sítio do Angá","-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,"árvore; 6, m; ;; floresta",NA,NA,NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA
"809","2019-05-23 11:07:31-03","UFLA","ESAL","19027","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.","R. Mello - Silva",NA,NA,NA,"L. C. S. Assis; A . S. M. Valente; D. S. Pifano","667",NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"árvore; 5,m; ;; floresta",NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA
"810","2019-05-23 11:07:31-03","UFLA","ESAL","27278","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.","Santos, R M>",NA,NA,NA,"Batista, TA; Naves, A R","422",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"árvore; 16m; ; frutos e caule cobertos por uma pilosidade ferrugí",NA,NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA
"811","2019-05-23 11:07:31-03","UFLA","ESAL","15134","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Fontes, MAL","76",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1","1","árvore; 4,0; ;; floresta",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"812","2019-05-23 11:07:31-03","UFLA","ESAL","25278","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Naves, RP","148",NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,NA,NA,NA,"árvore; 5m; ;; floresta",NA,NA,NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA
"813","2019-05-23 11:07:31-03","UFLA","ESAL","22550","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A.St.Hil.) Mart.",NA,NA,NA,NA,"Santos, MR; F.A. V.; D.S.C.; T, MMS-Castro","s.n.",NA,NA,NA,"Brasil","Piauí","Caracol","Parque Nacional da Serra das Confusões","-43.3300018310547","-9.27861022949219",NA,NA,NA,NA,"árvore; 3, m; ;; caatinga",NA,NA,NA,NA,NA,NA,"21070","auto",NA,NA,NA,NA,NA,NA
"814","2019-11-07 11:43:51-03","FUVATES","HVAT","4094","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","E. Freitas","2013","01","07","M. Teixeira","s.n.","2013","01","07","Brasil","Rio Grande do Sul","Estrela","Linha Arroio do Ouro, na margem do Rio Taquari.","-51.974722","-29.541389","-51º58'29''W","-29º32'29''S",NA,NA,"árvore; mata ciliar","HVAT00004094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2020-06-25 16:06:02-03","FUVATES","HVAT","1848","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","R. Zachia","2006","07","04","E. Mundeleski","s.n.","2006","01","13","Brasil","Rio Grande do Sul","Vespasiano Correa","Linha Rui Barbosa.","-51.859167","-29.0675","-51º51'33''W","-29º4'3''S",NA,NA,"Arbórea; campo aberto","HVAT00001848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-12-19 11:17:00-03","UFG","UFG","46407","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A. St.-Hil.) Martius","Sevilha, A.C.","2005","01",NA,"Pereira-Silva, G.; et al.","6975","2002","11","09","Brasil","Goiás","Luziania",NA,"-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,"UFG0046407","UFG0046407",NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA
"817","2018-08-28 14:52:25-03","UPF","RSPF","62","S","Plantae","Annonaceae","Rollinia","sylvatica","Rollinia sylvatica","(A. St.-Hil.) Martius","R. Zochia","1992",NA,NA,"M. Varallo; J.T. Lourenço",NA,"1979","10","04","Brasil","Rio Grande do Sul","Soledade","Rua Dr. Flores 322","-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Ariticum",NA,NA,NA,NA,"América do Sul",NA,"42411","auto",NA,NA,NA,NA,NA,NA
"818","2019-06-10 10:10:04-03","FZB-BH","BHZB","6138","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica",NA,NA,NA,NA,NA,"Echternacht, L.A.","646","2004","09","25","Brasil","MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"Outro coletor: T. Dornas. Revisão de nomenclatura pela Flora do Brasil em 2010, por Carla. Com duplicata.",NA,NA,NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA
"819","2019-06-10 10:10:04-03","FZB-BH","BHZB","2074","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica",NA,NA,NA,NA,NA,"Andrade, I.R. et al.",NA,"1998","09","04","Brasil","MG","Belo Horizonte","Bairro Sion. Parque Mata das Borboletas.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Outro coletor: Fernandes, M.G.C. Revisão de nomenclatura pela Flora do Brasil em 2010. Com duplicata.",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"820","2021-03-12 08:14:25-03","IMA","MAC","36293","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hill.","M.L.Bazante","2017","01","31","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","11884","2009","02","22","Brasil","Alagoas","Traipu","Mata das Amesclas.","-36.9475","-9.734722","-36.9475","-9.734722",NA,NA,"Arvoreta ca. de 3m de altura. Frutos verdes.","MAC0036293","MAC0036293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2021-03-12 08:14:25-03","IMA","MAC","36742","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hill.","M.L.Bazante","2017","01","31","Chagas-Mota","2112","2009","02","22","Brasil","Alagoas","Traipu","Mata das Amesclas.","-37.025414","-9.971172","-37.025414","-9.971172",NA,NA,"Árvore ca. 7 m de altura. Frutos verdes, sementes negras com arilo acinzantado.","MAC0036742","MAC0036742 MAC0036742_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2021-03-12 08:14:25-03","IMA","MAC","36756","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hill.","M.L.Bazante","2017","01","31","Chagas-Mota","2126","2009","02","22","Brasil","Alagoas","Traipu","Mata das Amesclas.","-37.003328","-9.970558","-37.003328","-9.970558",NA,NA,"Árvore ca. 9 m de altura. Frutos verdes.","MAC0036756","MAC0036756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2021-03-12 08:14:25-03","IMA","MAC","49114","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hill.","M.L.Bazante","2017","02","01","Chagas-Mota","8153","2010","08","20","Brasil","Alagoas","Coité do Nóia","Pereiro Velho.","-36.578608","-9.632219","-36.578608","-9.632219",NA,NA,"Árvore ca. 9 m de altura. Estéril.","MAC0049114","MAC0049114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2021-03-12 08:14:25-03","IMA","MAC","52425","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hill.","M.L.Bazante","2017","02","01","R.P.Lyra-Lemos; M.C.S.Mota; W.T.C.C.Santos; E.S.França","13477","2011","09","10","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada.","-36.431719","-9.223475","-36.431719","-9.223475",NA,NA,"Arvoreta ca. de 2 m de altura. Frutos verdes.","MAC0052425","MAC0052425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2021-03-12 08:14:25-03","IMA","MAC","55588","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hill.","M.L.Bazante","2017","01","31","A.Costa","483","2011","01","18","Brasil","Alagoas","Traipu","Serra-da-Mão.","-37.022186","-9.970558","-37.022186","-9.970558",NA,NA,"Arbusto ca. 3.5 m de altura. Frutos imaturos.","MAC0055588","MAC0055588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2021-01-26 14:12:04-03","CPACT","ECT","6794","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","E.Forneck","2019","01","07","J.S.Theis","144","2018","12","03","Brasil","Rio Grande do Sul","São Lourenço do Sul","Campos Quevedos, próximo à RS 265, propriedade em transição agroecológica.","-52.384167","-31.236111","52º23'3''W","31º14'10''S","310","310",NA,"ECT0006794",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2021-01-26 14:12:04-03","CPACT","ECT","7476","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","R.Echer","2019","11","05","R.Echer","109","2019","11","05","Brasil","Rio Grande do Sul","Canguçu","Monte Bonito.","-52.830556",NA,"52º49'50''W","31º33'69''S","131","131",NA,"ECT0007476",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2014-09-09 14:08:36-03","UNIVILLE","JOIW","141","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","R.J.F. Garcia",NA,NA,NA,"G.C.T.Ceccantini","2822","2006","04","28","Brasil","MG","Matozinhos","FazendaCauaia, arredores do sítio arqueológico Lapa do Santo, borda de mata semi-decídua sobre calcário","-44.015167","-19.477194","44º00'54,6'' W","19º28'37,9'' S","702","702","Arvoreta de 2,5m, DAP 4,5cm, fruto separado da exsicata. Coleta de lenho da base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2014-09-09 14:08:36-03","UNIVILLE","JOIW","324","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,NA,NA,NA,"J.C.F.Melo Jr.","571","2006","10","23","Brasil","MG","Matozinhos","Fazenda Cauaia- Lapa do Santo","-44.018056","-19.482889","44º01'05,0'' W","19º28'58,4'' S","678","678","Árvore, h= 4m, PAP=14=17cm. Frutos verdes. Madeira coletada do ramo lateral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2014-12-23 12:40:58-02","UNIVILLE","JOIW","410","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","R.J.F. Garcia",NA,NA,NA,"G.C.T.Ceccantini","3023","2006","12","02","Brasil","MG","Matozinhos","Fazenda Cauaia- arredores da Lapa do Santo","-44.015167","-19.477194","44º00'54,6'' W","19º28'37,9'' S","644","644","Árvore, h= 8m, CAP= 66 cm. Frutos verdes. Madeira coletada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2014-09-09 14:08:36-03","UNIVILLE","JOIW","451","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,NA,NA,NA,"G.Q.Freire","210","2007","01","31","Brasil","MG","Matozinhos","Fazenda Castelo da Jagoara/Ecótono cerradão, Mata ciliar próximo ao açude","-43.986917","-19.477167","43º59'12,9'' W","19º28'37,8'' S","644","644","Árvore, h= 4m., CAP= 18cm. Frutos grandes, amarelos ou verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2021-03-03 13:56:06-03","UFF","NIT","NIT520","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,NA,NA,NA,"A. Lobão","1366","2007","10","13","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"NIT00000519",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"833","2021-03-03 13:56:06-03","UFF","NIT","NIT442","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,NA,NA,NA,"M.A. Filardi",NA,"2011","07","14","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"NIT00000441",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"834","2021-02-04 10:24:57-03","UFRPE","HST","14208","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.","J.C.Lopes","2016",NA,NA,"C.Medri; et E.M.Francisco","708","1998","09","19","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore 4 m alt.; frutos verdes","HST014208",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"835","2021-02-09 10:12:02-03","UENF","HUENF","6334","PreservedSpecimen","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A.St.-Hil.",NA,NA,NA,NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","1307","2008","05","30","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256",NA,"HUENF00006337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
