"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","identifiedBy","county","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount"
"102","2020-09-12 05:00:02-03","US","US","2369397","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","I. Válio","12","1959","7","14","South America - Neotropics","Brazil","São Paulo","Margem do Rio Pardo","-49.6300010681152","-22.8899993896484",NA,NA,"US01332875","US01332875_01",NA,NA,"Santa Cruz do Rio Pardo","43562",NA,NA,"auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"103","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Riedel, --","2322",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"104","2020-09-12 05:00:02-03","US","US","202066","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","A. Regnell","III215",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo","Prov. São Paulo",NA,NA,NA,NA,"US01332879","US01332879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"105","2020-09-12 05:00:02-03","US","US","3232465","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","A. Raimondi","5478",NA,NA,NA,"South America - Neotropics","Peru","Cajamarca","Chota-Cajamarca",NA,NA,NA,NA,"US01332882","US01332882_01",NA,NA,"Chota",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","940320","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Widgren","s.n.","1846","3","2","South America - Neotropics","Brazil","Minas Gerais",NA,"-46.386100769043","-21.9235992431641",NA,NA,"US01332880","US01332880_01",NA,NA,"Caldas","25710",NA,NA,"auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","1481957","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","G. Jonsson","326a","1914","5","12","South America","Brazil","Paraná","Ad flum.","-49.7057991027832","-24.2511005401611",NA,NA,"US01332878","US01332878_01",NA,NA,"Jaguariaíva","44368",NA,NA,"auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"108","2020-09-12 05:00:02-03","US","US","2427656","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","M. Kuhlman","1883","1949","7","26","South America - Neotropics","Brazil","São Paulo","Margem do Rio Camanducaia","-46.6800003051758","-22.6800003051758",NA,NA,"US01332877","US01332877_01",NA,NA,"Monte Alegre do Sul","11114",NA,NA,"auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"109","2020-09-02 16:19:12-03","Cenargen","CEN","48775","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Glocimar Pereira-Silva","7338","2003","03","11",NA,"Brasil","GO","Margem direita do Rio Antas (próximo à ponte de madeira).","-48.6081008911133","-16.658899307251","Exsicatas","Área de Influência Direta (lago).","CEN00048775","CEN00048775",NA,"Instituto Anchieta de Pesquisas","SILVANIA","46044","820","820","auto","2008","-4844056.0","-1628972.0",NA,NA,"10",NA,NA,"3"
"110","2020-09-02 16:19:12-03","Cenargen","CEN","50034","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Glocimar Pereira-Silva","7607","2003","05","09",NA,"Brasil","GO","Faz. Mato Seco, margem direita do rio Corumbá.","-48.706901550293","-16.2042007446289","Exsicatas","Próximo a área de extração de areia (draga). Área de Influência Direta (lago).","CEN00050034","CEN00050034",NA,"Instituto Anchieta de Pesquisas","ABADIANIA","31693","830","830","auto","2008","-4838417.0","-1617306.0",NA,NA,"10",NA,NA,"2"
"111","2021-03-25 13:51:22-03","UNIVILLE","JOI","1833","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Hering-Rinnert, C.","750",NA,NA,NA,NA,"Brasil","Santa Catarina","Epagri.","-48.6618995666504","-26.9078006744385",NA,NA,"JOI001833","JOI001833",NA,"Hering-Rinnert, C.","Itajaí","27253",NA,NA,"auto","2005",NA,NA,NA,NA,"07","20",NA,NA
"112","2019-10-11 14:19:10-03","UEFS","HUEFS","124356","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Silva-Castro, M.M.","1317","2007","08","27",NA,"Brasil","Minas Gerais","Estrada para Pico dos Gaviões. Cachoeira Shangui-lá.","-44.963611","-21.640556",NA,"Na beira d'água.","HUEFS0124356","HUEFS0124356 HUEFS0124356_e1",NA,"L.R.Senna","São Thomé das Letras",NA,"3089","3089",NA,"2019","44W57'49''","21S38'26''","Caryophyllanae",NA,"10",NA,NA,NA
"113","2019-10-07 09:18:35-03","UEFS","HUEFS","146173","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Santos, M.G.","836","1997","01","17",NA,"Brasil","Rio de Janeiro","Cachoeira de Macacu, Assentamento de São José da Boa Morte, Lote 21, Gleba B.",NA,NA,NA,NA,"HUEFS0146173","HUEFS0146173",NA,"L.R.Senna",NA,NA,NA,NA,NA,"2015",NA,NA,"Caryophyllanae",NA,"07",NA,NA,NA
"114","2019-09-04 18:34:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","glabrata","Gomphrena glabrata",NA,"G. Gardner","3965","1846",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"115","2018-04-06 15:22:50-03","F","FMNH-SEEDPLANTS","V0429226F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata",NA,NA,"781","1938","9","16","South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0429226F","V0429226F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"116","2018-04-06 15:22:50-03","F","FMNH-SEEDPLANTS","V0429227F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata",NA,"P. Dusén","10020","1910","6","26","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429227F","V0429227F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"117","2018-04-06 15:22:51-03","F","FMNH-SEEDPLANTS","V0429228F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata",NA,"Mello Barreto","905","1934","5","1","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429228F","V0429228F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"118","2018-04-06 15:22:51-03","F","FMNH-SEEDPLANTS","V0429229F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata",NA,"J. Weir","188","1861",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429229F","V0429229F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"119","2018-04-06 15:22:51-03","F","FMNH-SEEDPLANTS","V0429230F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata",NA,"G. Gardner","3965","1837",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429230F","V0429230F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"120","2018-04-06 15:22:51-03","F","FMNH-SEEDPLANTS","V0429231F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata",NA,"G. Gardner","3965","1837",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429231F","V0429231F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"121","2018-04-06 15:22:52-03","F","FMNH-SEEDPLANTS","V0429232F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata",NA,"R. Reiss","170","1935","11","17","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429232F","V0429232F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"122","2019-08-06 13:07:53-03","IAC","IAC","37600","S","Plantae",NA,NA,"Amaranthaceae-06.Gomphrenoideae","Gomphrena","glabrata","Gomphrena glabrata","Moq.","J.B. Lago","s/nº","1997","11","15",NA,"Brasil","São Paulo","Bairro Cascata","-46.7167","-21.9367",NA,NA,NA,NA,NA,"J.B. Lago","Águas da Prata",NA,NA,NA,NA,"1997","-46.7167","-21.9367",NA,NA,"11","15",NA,NA
"123","2020-02-17 11:29:18-03","UEG","HUEG","2669","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Faria, J.E.Q.","19","2004","09","28","Southern America","Brasil","Goiás","Campus UEG - Anápolis","-48.9528007507324","-16.3267002105713",NA,"Herbácea, frutos brancos maduros. Cerrado stricto sensu queimado.","HUEG002669",NA,NA,"Pacheco R.A.","Anápolis","31830",NA,NA,"auto","2012",NA,NA,NA,NA,"01",NA,NA,NA
"124","2020-11-04 17:28:22-03","UEM","HUEM","26846","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","E.C.Albuquerque; colaboradores","23","2000","09","28",NA,"Brasil","Paraná","ribeirão São Pedro, margem esquerda","-53.220833","-22.764556",NA,"Solo sujeito a alagamento. Herbácea. Flor coloração branca. Frequente no local. Coordenada aproximada: Google Earth.; Herbácea. Flor coloração branca.; Solo sujeito a alagamento.","HUEM000027374",NA,NA,"K.Kawakita","São Pedro do Paraná",NA,NA,NA,NA,NA,"-53.220833","-22.764556",NA,NA,NA,NA,NA,NA
"125","2019-11-01 14:51:55-03","UnB","UB","112086","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Anderson, WR; et al.","7397","1973","03","18","Southern America","Brasil","Goiás","4km by road S of Teresina",NA,NA,NA,"Perennial herb. Flor white; Mesophytic forest at base cerrado",NA,NA,NA,"Marchioretto, MS",NA,NA,"1000","1000",NA,"2007",NA,NA,NA,NA,"07",NA,NA,NA
"126","2019-05-06 11:51:46-03","UFU","HUFU","46128","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Nakajima, J.N.; Romero, R.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4267","2006","10","25",NA,"Brasil","Minas Gerais","Região da Represa de Furnas, Estrada depois do Paraíso Perdido, na passagem do córrego.",NA,NA,NA,"Erva, ca. 0.3 m. Brácteas alvas, cálice creme.; Beira da cachoeira.","HUFU00053277","HUFU00053277",NA,"M.S.Marchioretto",NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,"05",NA,NA,NA
"127","2019-05-06 11:51:46-03","UFU","HUFU","9475","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2555","1995","07","17",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,4m. Cálice verde. Corola branca.; Leito do rio São Francisco.","HUFU00053286","HUFU00053286",NA,"Marchioretto, M.S.","São Roque de Minas","57119",NA,NA,"auto","2009",NA,NA,NA,NA,"04",NA,NA,NA
"128","2020-08-04 12:47:24-03","UFU","HUFU","45166","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N.; Silva, M.A.O.; Caixeta, F.; et al.","7775","2006","07","12",NA,"Brasil","Minas Gerais","Região da represa de Furnas, Paraíso Perdido; ca. de 5 km da rodovia MG 050.","-46.0499992370605","-20.6152992248535",NA,"Erva, ca. 0.3 m. Brácteas creme, corola amarela.; Campo rupestre, entre rochas da cachoeira.","HUFU00053288","HUFU00053288",NA,"M.S.Marchioretto","Capitólio","29474",NA,NA,"auto","2009",NA,NA,NA,NA,"05",NA,NA,NA
"129","2018-10-03 21:33:11-03","UFMT","UFMT","38503","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Caxambu, M.G.","1478","2007","03","30",NA,"Brasil","Paraná","Parque Estadual do Lago azul(PELA)- Campo Mourão -PR-BR.","-52.303889","-24.1",NA,"erva reptante, heliófita, com flores brancas.; Em de afloramento rochoso na beira do rio - Relevo ondulado.",NA,NA,NA,"Cordeiro, I.; Barboza, E.","Campo Mourão",NA,NA,NA,NA,"2007","-52.303889","-24.1",NA,NA,NA,NA,NA,NA
"130","2021-03-04 15:42:45-03","IF","SPSF","35476","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata",NA,"Y.C.Negihora",NA,"2004","08","20","América do Sul","Brasil","SP",NA,"-46.7529983520508","-23.6019992828369",NA,"COLETA: XLS: SPSFNovo;",NA,NA,NA,NA,"Taboão da Serra","7812",NA,NA,"auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"131","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","glabrata","Gomphrena glabrata","(Mart.) Moq.","Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,"in ripa fluvii Parahyba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","glabrata","Gomphrena glabrata","(Mart.) Moq.","Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,"Crescit in paludosis umbrosis prov. Minarum, e. gr. pr. Sabará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","glabrata","Gomphrena glabrata","(Mart.) Moq.","Gardner, G","3965",NA,NA,NA,NA,"?",NA,"in prov. Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","glabrata","Gomphrena glabrata","(Mart.) Moq.","Pohl, JBE","s.n.",NA,NA,NA,NA,"?",NA,"in prov. Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","glabrata","Gomphrena glabrata","(Mart.) Moq.","Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","glabrata","Gomphrena glabrata","(Mart.) Moq.","Widgren, JF","s.n.",NA,NA,NA,NA,"?",NA,"pr. Caldas alibique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","glabrata","Gomphrena glabrata","(Mart.) Moq.","Warming, JEB","s.n.",NA,NA,NA,NA,"?",NA,"in ripa fluvii Ribeirâo da mata pr. Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","glabrata","Gomphrena glabrata","(Mart.) Moq.","Lindberg, GA","s.n.",NA,NA,NA,NA,"?",NA,"pr. Caldas alibique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","glabrata","Gomphrena glabrata","(Mart.) Moq.","Regnell, AF","s.n.",NA,NA,NA,NA,"?",NA,"pr. Caldas alibique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","glabrata","Gomphrena glabrata","(Mart.) Moq.","Burchell, WJ","7201",NA,NA,NA,"Southern America","Brazil","Goiás","IBB/Cidade de Goiás, Goiás, Rio Bacalhão","-50.133333","-15.933333",NA,NA,NA,NA,NA,NA,"Cidade de Goiás",NA,NA,NA,NA,NA,"-50.133333","-15.933333",NA,NA,NA,NA,NA,NA
"141","2019-11-21 09:58:05-03","IBt","SP","279371","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Marcondes Ferreira, W; Silva, AA; Zanini, E; Belinello, R; Torres Jr, AH; Rizzatti, ACS","1157","1995","05","04",NA,"Brasil","São Paulo","Estrada Igaçaba a Rifaina",NA,NA,NA,NA,NA,NA,NA,"Siqueira, JC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 09:58:05-03","IBt","SP","77842","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Heringer, EP","s.n.","1957","07","16",NA,"Brasil","Minas Gerais","Fazenda do Chichui",NA,NA,NA,NA,NA,NA,NA,"Marchioretto, MS",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"07",NA,NA,NA
"143","2019-11-21 09:58:05-03","IBt","SP","49651","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Kuhlmann, M","391","1943","03","27",NA,"Brasil","São Paulo","Monte Alegre. Perto da Cachoeira","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,"Marchioretto, MS","Amparo","18036",NA,NA,"auto","2004",NA,NA,NA,NA,"07",NA,NA,NA
"144","2019-11-21 09:58:05-03","IBt","SP","20583","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Hoehne, FC","s.n.","1927","05","28",NA,"Brasil","São Paulo","Três Pontes","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,"Marchioretto, MS","Amparo","18036",NA,NA,"auto","2004",NA,NA,NA,NA,"07",NA,NA,NA
"145","2019-11-21 09:58:05-03","IBt","SP","80769","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Mattos, J; Bicalho, H","s.n.","1964","03","17",NA,"Brasil","São Paulo","FAzenda Estiva. Nas ilhotas do rio Ponte Nova","-47.5800018310547","-20.3099994659424",NA,NA,NA,NA,NA,"Marchioretto, MS","Jeriquara","11595",NA,NA,"auto","2004",NA,NA,NA,NA,"07",NA,NA,NA
"146","2019-11-21 09:58:05-03","IBt","SP","11036","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Loefgren, A","CGG1253","1889","07","06",NA,"Brasil","São Paulo",NA,"-46.9421997070312","-22.372200012207",NA,NA,"SP022340","SP022340",NA,"Mears, JA","Mogi Guaçu","39309",NA,NA,"auto","1980",NA,NA,NA,NA,"10",NA,NA,NA
"147","2019-11-21 09:58:05-03","IBt","SP","65794","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Kuhlmann, M","1883","1949","07","26",NA,"Brasil","São Paulo","Margem do Rio Camanducaia","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,"Siqueira, JC","Monte Alegre do Sul","11114",NA,NA,"auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 09:58:05-03","IBt","SP","58111","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Kuhlmann, M","1883","1949","07","26",NA,"Brasil","São Paulo","Margem do Rio Camanducaia","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,"Siqueira, JC","Monte Alegre do Sul","11114",NA,NA,"auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 09:58:05-03","IBt","SP","11037","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Puttemanns, A","s.n.","1894","08","12",NA,"Brasil","São Paulo","Provavelmente procedente de material cultivado a partir do material CGG 1253","-47.6399993896484","-22.7199993133545",NA,NA,"SP032476",NA,NA,"Mears, JA","Piracicaba","44778",NA,NA,"auto","1980",NA,NA,NA,NA,"10",NA,NA,NA
"150","2019-11-21 09:58:05-03","IBt","SP","59986","S","Plantae",NA,NA,"Amaranthaceae","Pfaffia","glabrata","Pfaffia glabrata","Mart.","Válio, IM","12","1959","07","14",NA,"Brasil","São Paulo","Às margens do Rio Pardo","-49.6300010681152","-22.8899993896484",NA,NA,NA,NA,NA,"Marchioretto, MS","Santa Cruz do Rio Pardo","43562",NA,NA,"auto","2004",NA,NA,NA,NA,"07",NA,NA,NA
