"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","typeStatus","previousCatalogNumber"
"94","2020-12-21 16:29:30-03","MBM","MBM","171856","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Imaguire, N.","999","1973","06","Southern America","Brazil","Paraná","Morro Caratuva",NA,NA,NA,NA,"MBM171856","MBM171856","Dittrich, VA de O","17","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:29:30-03","MBM","MBM","171878","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Imaguire, N.","2580","1970","09","Southern America","Brazil","Paraná","Fazenda Experimental de Agronomia",NA,NA,NA,NA,"MBM171878","MBM171878","Sehnem, A.","23","Piraquara","-49.0633010864258","-25.4416999816895","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:29:30-03","MBM","MBM","18578","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Hatschbach, G.","8237","1961","08","Southern America","Brazil","Paraná","Serra do Capivari",NA,NA,NA,NA,"MBM018578","MBM018578","Sehnem, A.","06","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:29:30-03","MBM","MBM","16132","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Hatschbach, G.","24953","1970","10","Southern America","Brazil","Paraná","Serra do Emboque",NA,NA,NA,NA,"MBM016132","MBM016132","Sehnem, A.","14","Piraquara","-49.0633010864258","-25.4416999816895","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:29:30-03","MBM","MBM","133346","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Kummrow, R.; Cordeiro, J.; Cordeiro, J.","3170","1989","08","Southern America","Brazil","Paraná","Morro Mãe Catira",NA,NA,NA,NA,"MBM133346","MBM133346","Kramer, K.U.","17","Quatro Barras","-49.0769004821777","-25.3656005859375","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:29:30-03","MBM","MBM","273357","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Ribas, O.S.; Silva, J.M.; Silva, J.M.","3280","2001","02","Southern America","Brazil","Santa Catarina","Serra do Quiriri",NA,NA,NA,NA,"MBM273357","MBM273357","Dittrich, VA de O","11","Campo Alegre","-49.2655982971191","-26.1924991607666","37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:29:30-03","MBM","MBM","51047","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Reitz, R.; Klein, R.M.; Klein, R.M.","15873","1963","07","Southern America","Brazil","Santa Catarina","Urupema",NA,NA,NA,NA,"MBM051047","MBM051047","Sehnem, A.","15","São Joaquim","-49.9317016601562","-28.2938995361328","48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:29:30-03","MBM","MBM","164801","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Falkenberg, D.B.","5493","1991","05","Southern America","Brazil","Santa Catarina","Morro da Igreja",NA,NA,NA,NA,"MBM164801","MBM164801","Falkenberg, D.B.","24","Urubici","-49.5917015075684","-28.0149993896484","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2014-08-27 15:31:55-03","MNHN","RECOLNAT_MNHN_P","P00170401","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Glaziou, A.",NA,"1870","4",NA,"Brésil",NA,"Haut des Orgues",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00170401' target='other'> <mi>dwc_moreinfo</mi></a>","P00170401",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4449",NA,NA,NA,NA
"103","2016-11-16 13:15:54-02","MNHN","RECOLNAT_MNHN_P","P00170402","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Lechler, W.",NA,NA,"9",NA,"Chili",NA,"York Bay",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00170402' target='other'> <mi>dwc_moreinfo</mi></a>","P00170402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1352",NA,NA,NA,NA
"104","2010-08-27 13:20:34-03","MNHN","RECOLNAT_MNHN_P","P00170403","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Glaziou, A.",NA,"1870","4",NA,"Brésil",NA,"Haut des Orgues",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00170403' target='other'> <mi>dwc_moreinfo</mi></a>","P00170403","P00170403_01",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4449",NA,NA,NA,NA
"105","2015-11-07 04:56:02-02","MNHN","RECOLNAT_MNHN_P","P00674965","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Commerson, P.",NA,NA,NA,NA,"Chili",NA,"Détroit de Magellan",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00674965' target='other'> <mi>dwc_moreinfo</mi></a>","P00674965","P00674965_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2016-11-16 13:15:59-02","MNHN","RECOLNAT_MNHN_P","P01327213","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Mexia, Y.",NA,"1929","11",NA,"Brésil",NA,"State of Espiritu Santo. Southeast slope of Serra da Caparaó","1550","2460","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327213' target='other'> <mi>dwc_moreinfo</mi></a>","P01327213","P01327213_01",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4069",NA,NA,NA,NA
"107","2008-12-12 17:03:53-02","MNHN","RECOLNAT_MNHN_P","P01327215","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Gardner, G.",NA,NA,NA,NA,"Brésil",NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327215' target='other'> <mi>dwc_moreinfo</mi></a>","P01327215","P01327215_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5950",NA,NA,NA,NA
"108","2018-09-18 16:33:59-03","MNHN","RECOLNAT_MNHN_P","P01327216","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Glaziou, A.",NA,"1874","1",NA,"Brésil",NA,"Alto Macahé, chez les Trannin. R.J.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327216' target='other'> <mi>dwc_moreinfo</mi></a>","P01327216","P01327216_01",NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7273",NA,NA,NA,NA
"109","2017-11-08 09:59:45-02","MNHN","RECOLNAT_MNHN_P","P01327217","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Glaziou, A.",NA,"1874","1",NA,"Brésil",NA,"Alto Macahé, chez les Trannin. R.J.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327217' target='other'> <mi>dwc_moreinfo</mi></a>","P01327217","P01327217_01",NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7273",NA,NA,NA,NA
"110","2016-11-16 13:16:05-02","MNHN","RECOLNAT_MNHN_P","P01327222","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","[Ule], E.",NA,NA,NA,NA,"Brésil",NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327222' target='other'> <mi>dwc_moreinfo</mi></a>","P01327222","P01327222_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"315",NA,NA,NA,NA
"111","2018-09-18 16:33:59-03","MNHN","RECOLNAT_MNHN_P","P01327236","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Glaziou, A.",NA,"1870","4",NA,"Brésil",NA,"Haut des Orgues",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327236' target='other'> <mi>dwc_moreinfo</mi></a>","P01327236","P01327236_01",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4449",NA,NA,NA,NA
"112","2018-09-18 16:33:59-03","MNHN","RECOLNAT_MNHN_P","P01327237","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Glaziou, A.",NA,"1870","4",NA,"Brésil",NA,"Haut des Orgues",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327237' target='other'> <mi>dwc_moreinfo</mi></a>","P01327237","P01327237_01",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4449",NA,NA,NA,NA
"113","2016-11-16 13:16:06-02","MNHN","RECOLNAT_MNHN_P","P01327241","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Ule, E.",NA,NA,NA,NA,"Brésil",NA,"Estado de Sta Catharina",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327241' target='other'> <mi>dwc_moreinfo</mi></a>","P01327241","P01327241_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4511",NA,NA,NA,NA
"114","2016-11-16 13:16:07-02","MNHN","RECOLNAT_MNHN_P","P01327242","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Ule, E.",NA,"1890","1",NA,"Brésil",NA,"Im Walde am Rande der Serra Geral. Estado de St. Catharina",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327242' target='other'> <mi>dwc_moreinfo</mi></a>","P01327242","P01327242_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2315",NA,NA,NA,NA
"115","2017-01-12 15:58:29-02","MNHN","RECOLNAT_MNHN_P","P01327243","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Glaziou, A.",NA,"1870","4",NA,"Brésil",NA,"Haut des Orgues",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327243' target='other'> <mi>dwc_moreinfo</mi></a>","P01327243","P01327243_01",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4449",NA,NA,NA,NA
"116","2016-11-16 13:16:07-02","MNHN","RECOLNAT_MNHN_P","P01327244","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Ule, E.",NA,"1890","1",NA,"Brésil",NA,"Im Walde am Rande der Serra Geral. Estado de St. Catharina",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327244' target='other'> <mi>dwc_moreinfo</mi></a>","P01327244","P01327244_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2315",NA,NA,NA,NA
"117","2016-11-16 13:16:08-02","MNHN","RECOLNAT_MNHN_P","P01327245","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Schenck, H.",NA,"1887","2",NA,"Brésil",NA,"Auf Felsen an einem Wasserfall im Wald aufzieg von Theresopolis an des Campos des Antes. Serra dos Orgaos",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327245' target='other'> <mi>dwc_moreinfo</mi></a>","P01327245","P01327245_01",NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2791",NA,NA,NA,NA
"118","2010-02-24 11:06:02-03","MNHN","RECOLNAT_MNHN_P","P01327249","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Brade, A.C.",NA,"1940","8",NA,"Brésil",NA,"Estado do Rio - Serra dos Orgaos, Picada Rancho Frio no leito do Rio Paquequer sobre pedras e rochedos","1600",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01327249' target='other'> <mi>dwc_moreinfo</mi></a>","P01327249","P01327249_01",NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16633",NA,NA,NA,NA
"119","2020-09-29 14:53:26-03","UFPR","UPCB","57946","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Paciencia, M.L.B.","2153","2005","05",NA,"Brasil","Paraná","PARNA Saint-Hilaire/Lange, Serra da Prata","1400","1400",NA,"Epífita, em tronco caído. Floresta ombrófila densa, solo argiloso..","UPCB0005438","UPCB0005438","Labiak, P.H.","20","Alexandra",NA,NA,NA,NA,"2006","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-09-29 14:53:26-03","UFPR","UPCB","57108","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Matos, F.B.","1154","2006","05",NA,"Brasil","Paraná","Parque Nacional Saint-Hilaire/ Lange (Serra da Prata)","1400","1400",NA,"Epífita de 0 a 3m do solo, no interior da mata. Ocorrendo também a 1200m s.n.m. Floresta Ombrófila Densa.","UPCB0005433","UPCB0005433","Matos, F.B.","17","Guaratuba","-48.666667","-25.6",NA,NA,"2006","01","01",NA,"-48.666667","-25.6",NA,NA,NA,NA,NA
"121","2020-09-29 14:53:26-03","UFPR","UPCB","57726","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Labiak, P.H.","3568","2005","09",NA,"Brasil","Paraná","Serra da Graciosa. Morro Mãe Catira. Projeto Altitudinal GR-1400","1400","1400",NA,"Epífita. Floresta Ombrófila Densa Alto-montana..","UPCB0005440","UPCB0005440","Labiak, P.H.","07","Morretes","-48.904722","-25.350833",NA,NA,"2006","08",NA,NA,"-48.904722","-25.350833",NA,NA,NA,NA,NA
"122","2020-09-29 14:53:26-03","UFPR","UPCB","57947","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Paciencia, M.L.B.","2154","2005","05",NA,"Brasil","Paraná","PARNA Saint-Hilaire/Lange, Serra da Prata","1400","1400",NA,"Epífita, a 60cm do solo. Floresta ombrófila densa, solo argiloso..","UPCB0005429","UPCB0005429","Labiak, P.H.","20","Alexandra",NA,NA,NA,NA,"2006","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-09-29 14:53:26-03","UFPR","UPCB","57960","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Paciencia, M.L.B.","2172","2005","05",NA,"Brasil","Paraná","PARNA Saint-Hilaire/Lange, Serra da Prata","1240","1240",NA,"Epífita. Floresta ombrófila densa, solo argiloso..","UPCB0005436","UPCB0005436","Labiak, P.H.","21","Alexandra",NA,NA,NA,NA,"2006","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-09-29 14:53:26-03","UFPR","UPCB","69396","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Pereira, J.B.S.","4","2007","04",NA,"Brasil","Paraná","Parque Estadual Pico Paraná.","1600","1600",NA,"Epífita. Campo de Altitude. Floresta Ombrófila Densa Altomontana..","UPCB0005439","UPCB0005439","Pereira, J.B.S.","30","Campina Grande do Sul","-48.833333","-25.25",NA,NA,"2008","01","01",NA,"-48.833333","-25.25",NA,NA,NA,NA,NA
"125","2020-09-29 14:53:27-03","UFPR","UPCB","69427","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Pereira, J.B.S.","64","2007","09",NA,"Brasil","Paraná","Parque Estadual Pico Paraná.","1400","1400",NA,"Rupícola. Interior da mata. Floresta Ombrófila Densa Altomontana..",NA,NA,"Pereira, J.B.S.","29","Campina Grande do Sul","-48.833333","-25.25",NA,NA,"2008","01","01",NA,"-48.833333","-25.25",NA,NA,NA,NA,NA
"126","2020-09-29 14:53:26-03","UFPR","UPCB","57369","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Labiak, P.H.","754","1998","03",NA,"Brasil","Paraná","Morro Anhangava","1350","1350",NA,"Epífita na mata nebular..",NA,NA,"Labiak, P.H.","22","Quatro Barras","-49.0769004821777","-25.3656005859375","17116","auto","1998","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-09-29 14:53:26-03","UFPR","UPCB","57370","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Labiak, P.H.","758","1998","03",NA,"Brasil","Paraná","Morro Anhangava","1350","1350",NA,"Epífita na mata nebular..",NA,NA,"Labiak, P.H.","22","Quatro Barras","-49.0769004821777","-25.3656005859375","17116","auto","1998","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-09-29 14:53:26-03","UFPR","UPCB","54820","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Borgo, M.","701","2000","04",NA,"Brasil","Paraná","Morro Capivari.",NA,NA,NA,"Epífita em local sombreado e úmido na Floresta Ombrófila Densa Alto-Montana..","UPCB0005430","UPCB0005430","Matos, F.B.","06","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","55154","auto","2007","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-09-29 14:53:26-03","UFPR","UPCB","39029","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Dittrich, V.A.O.","384","1998","07",NA,"Brasil","Paraná","Morro Capivari Grande",NA,NA,NA,"Rupícola, florata ombrófila densa altomontana. Alt.: 1500m..","UPCB0005432","UPCB0005432","Dittrich, V.A.O.","01","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","55154","auto","1999","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-09-29 14:53:26-03","UFPR","UPCB","53747","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Salvador, G.S.","41","2005","05",NA,"Brasil","Paraná","Morro do Capivari",NA,NA,NA,"Epífita, floresta ombrófila densa altomontana..","UPCB0005431","UPCB0005431","Sakagami, C.R. & Assis, E.L.M.","05","Campo Bonito","-52.9925003051758","-25.031099319458","36525","auto","2005","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-09-29 14:53:26-03","UFPR","UPCB","69372","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Michelon, C.","417","2008","12",NA,"Brasil","Paraná","Parque Estadual Pico do Marumbi - Morro do Canal","1375","1375",NA,"Epífita no interior de matinha nebular. Topo do morro..","UPCB0005441","UPCB0005441","Michelon, C.","04","Piraquara","-49.0633010864258","-25.4416999816895","12577","auto","2008","12","07",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-09-29 14:53:26-03","UFPR","UPCB","67387","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd.","Michelon, C.","515","2009","10",NA,"Brasil","Paraná","Parque Estadual Pico Paraná, Pico Caratuva.",NA,NA,NA,"Epífita. Floresta ombrófila densa altomontana..",NA,NA,"Michelon, C.","03","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","55154","auto","2009","10","07",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-11 17:19:12-03","UFPR","UPCB","93888","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. Ex Kunze","Brade, A. C.","16633","1940","08",NA,"Brasil","Rio de Janeiro","Picada Rancho Frio, no leito do Rio Paquequer. Serra dos Orgãos.","1600","1600",NA,"Sobre pedras e rochedos.","UPCB0041820","UPCB0041820","Brade","23","Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto","1941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-09-29 14:53:27-03","UFPR","UPCB","64535","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","magellanicum","var. attenuatum","Hymenophyllum magellanicum var. attenuatum","Willd.","Brade, A.C.","3325","1940","08",NA,"Brasil","Rio de Janeiro","Serra dos Órgãos, Picada do Rancho Frio, leito do rio.",NA,NA,NA,"Sobre pedras..","UPCB0005434","UPCB0005434","Brade, A.C.","23",NA,NA,NA,NA,NA,"1941","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"135","2009-10-14 13:53:00-03","MO","MOBOT","3326686","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Leslie R. Landrum|Sonia S. Landrum","Landrum 8102","1993","11","South America","Chile","Aysén","Road from Coihaique to Puerto Aisen, Puente Cascadal, ca. 30 km W of Coihaique. Regeneration Nothofagus dombeyi forest.",NA,NA,NA,NA,NA,NA,"Paulo Windisch","15",NA,"-72.3333333","-45.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","3326370","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","* GUNKEL","GUNKEL 12882","1930","11","South America","Chile",NA,"Prov. Valdivia. Corral. El Boldo.","40.00000000",NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2013-05-07 06:03:00-03","MO","MOBOT","3326699","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Ynés Mexia","Mexia 4069","1929","11","South America","Brazil","Espírito Santo","Southeast slope of Serra da Caparaó. Rain forest.","1550.00000000","2460.00000000",NA,NA,NA,NA,"Copel","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2010-04-15 17:18:00-03","MO","MOBOT","3326898","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Alexander C. Brade","Brade 42952","1940","8","South America","Brazil","Rio de Janeiro","Estado do Rio- Serra dos Orgaós. Sieada, Rancho Frio no Veils do Rio Saquequer.",NA,NA,NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","3358666","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Paulo G. Windisch","Windisch 8741","1997","4","South America","Brazil","Rio Grande do Sul","Mun. de São José dos Ausentes, distr. Silveiras, Pico Montenegro, coxilhas com campo e formações de araucária. Epífita na mata nebular.","1300.00000000","1400.00000000",NA,NA,NA,NA,"Windisch","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","3358694","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze","Paulo G. Windisch","Windisch 8738","1997","4","South America","Brazil","Rio Grande do Sul","Mun. de São José dos Ausentes, distr. Silveiras, Pico Montenegro, coxilhas com campo e formações de araucária, sobre tronco caido, na mata nebular.","1300.00000000","1400.00000000",NA,NA,NA,NA,"Windisch","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2016-01-08 17:08:00-02","F","FMNH-PTERIDOPHYTES","C0649824F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","magellanicum",NA,"Hymenophyllum magellanicum","Willd. ex Kunze",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"C0649824F","C0649824F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
