"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","dayIdentified","class","fieldNumber","individualCount","sex"
"393","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623095","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Oldeman",NA,"1965","2","24","Guyane française",NA,NA,"Rives de la Comté; env. 5km S de Roura.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623095' target='other'> <mi>dwc_moreinfo</mi></a>","P06623095",NA,"hb",NA,NA,NA,NA,"P06623095_01",NA,NA,NA,NA,NA,NA,NA,NA,"1155",NA,NA
"394","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623096","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Sagot",NA,"1854","7","1","Guyane française",NA,NA,"bords de l´acarouany.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623096' target='other'> <mi>dwc_moreinfo</mi></a>","P06623096",NA,"hb",NA,NA,NA,NA,"P06623096_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623097","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Oldeman",NA,"1970","1","15","Guyane française",NA,NA,"Basse crique Courauaie(affluente basse approuague) à environ 3.5km en amont des deux Fourches.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623097' target='other'> <mi>dwc_moreinfo</mi></a>","P06623097",NA,"hb",NA,NA,NA,NA,"P06623097_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623098","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Sastre|Moretti, C.",NA,"1975","5","4","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623098' target='other'> <mi>dwc_moreinfo</mi></a>","P06623098",NA,"hb",NA,NA,NA,NA,"P06623098_01",NA,NA,NA,NA,NA,NA,NA,NA,"4161",NA,NA
"397","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623099","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Sagot",NA,"1858","1","1","Guyane française",NA,NA,"Karouany.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623099' target='other'> <mi>dwc_moreinfo</mi></a>","P06623099",NA,"hb",NA,NA,NA,NA,"P06623099_01",NA,NA,NA,NA,NA,NA,NA,NA,"50",NA,NA
"398","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623114","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,NA,NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623114' target='other'> <mi>dwc_moreinfo</mi></a>","P06623114",NA,"hb",NA,NA,NA,NA,"P06623114_01",NA,NA,NA,NA,NA,NA,NA,NA,"268",NA,NA
"399","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623115","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Mellinon",NA,"1876","1","1","Guyane française",NA,NA,"Maroni.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623115' target='other'> <mi>dwc_moreinfo</mi></a>","P06623115",NA,"hb",NA,NA,NA,NA,"P06623115_01",NA,NA,NA,NA,NA,NA,NA,NA,"268",NA,NA
"400","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623117","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,NA,NA,"1865","1","1","Guyane française",NA,NA,"Mélinion.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623117' target='other'> <mi>dwc_moreinfo</mi></a>","P06623117",NA,"hb",NA,NA,NA,NA,"P06623117_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623118","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Melinoso",NA,"1863","1","1","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623118' target='other'> <mi>dwc_moreinfo</mi></a>","P06623118",NA,"hb",NA,NA,NA,NA,"P06623118_01",NA,NA,NA,NA,NA,NA,NA,NA,"72",NA,NA
"402","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623119","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Mélinon",NA,"1872","10","1","Guyane française",NA,NA,"Aracarouany.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623119' target='other'> <mi>dwc_moreinfo</mi></a>","P06623119",NA,"hb",NA,NA,NA,NA,"P06623119_01",NA,NA,NA,NA,NA,NA,NA,NA,"238",NA,NA
"403","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623120","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Melinon",NA,NA,NA,NA,"Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623120' target='other'> <mi>dwc_moreinfo</mi></a>","P06623120",NA,"hb",NA,NA,NA,NA,"P06623120_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623121","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Melinion",NA,NA,NA,NA,"Guyane française",NA,NA,"Acaroumy.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623121' target='other'> <mi>dwc_moreinfo</mi></a>","P06623121",NA,"hb",NA,NA,NA,NA,"P06623121_01",NA,NA,NA,NA,NA,NA,NA,NA,"238",NA,NA
"405","2015-09-04 19:03:23-03","MNHN","RECOLNAT_MNHN_P","P06623123","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Wachenheim, Godebert",NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06623123' target='other'> <mi>dwc_moreinfo</mi></a>","P06623123",NA,"hb",NA,NA,NA,NA,"P06623123_01",NA,NA,NA,NA,NA,NA,NA,NA,"130",NA,NA
"406","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722598","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Leblond",NA,"1792","1","1","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722598' target='other'> <mi>dwc_moreinfo</mi></a>","P06722598",NA,"hb",NA,NA,NA,NA,"P06722598_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722599","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Leblond",NA,"1792","1","1","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722599' target='other'> <mi>dwc_moreinfo</mi></a>","P06722599",NA,"hb",NA,NA,NA,NA,"P06722599_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722600","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Benoist, R.",NA,"1913","1","1","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722600' target='other'> <mi>dwc_moreinfo</mi></a>","P06722600",NA,"hb",NA,NA,NA,NA,"P06722600_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722601","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Leblond",NA,"1792","1","1","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722601' target='other'> <mi>dwc_moreinfo</mi></a>","P06722601",NA,"hb",NA,NA,NA,NA,"P06722601_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722602","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Benoist, R.",NA,"1914","3","29","Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722602' target='other'> <mi>dwc_moreinfo</mi></a>","P06722602",NA,"hb",NA,NA,NA,NA,"P06722602_01",NA,NA,NA,NA,NA,NA,NA,NA,"1047",NA,NA
"411","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722603","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Gandoger",NA,"1892","1","1","Guyane française",NA,NA,"Maroni.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722603' target='other'> <mi>dwc_moreinfo</mi></a>","P06722603",NA,"hb",NA,NA,NA,NA,"P06722603_01",NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA
"412","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722607","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,NA,NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722607' target='other'> <mi>dwc_moreinfo</mi></a>","P06722607",NA,"hb",NA,NA,NA,NA,"P06722607_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722608","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,NA,NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722608' target='other'> <mi>dwc_moreinfo</mi></a>","P06722608",NA,"hb",NA,NA,NA,NA,"P06722608_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722610","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Fournier",NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722610' target='other'> <mi>dwc_moreinfo</mi></a>","P06722610",NA,"hb",NA,NA,NA,NA,"P06722610_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722613","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Jobert",NA,"1877","1","1","Brasil","Pará",NA,"Humurama.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722613' target='other'> <mi>dwc_moreinfo</mi></a>","P06722613",NA,"hb",NA,NA,NA,NA,"P06722613_01",NA,NA,NA,NA,NA,NA,NA,NA,"48",NA,NA
"416","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722614","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Glaziou, A.",NA,"1868","4","1","Brasil","Rio de Janeiro",NA,"Passeio Publico.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722614' target='other'> <mi>dwc_moreinfo</mi></a>","P06722614",NA,"hb",NA,NA,NA,NA,"P06722614_01",NA,NA,NA,NA,NA,NA,NA,NA,"16704",NA,NA
"417","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722615","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Glaziou",NA,"1888","4","1","Brasil","Rio de Janeiro",NA,"Passo Público (Pardim public) cult.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722615' target='other'> <mi>dwc_moreinfo</mi></a>","P06722615",NA,"hb",NA,NA,NA,NA,"P06722615_01",NA,NA,NA,NA,NA,NA,NA,NA,"16704",NA,NA
"418","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722619","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Glaziou, A.",NA,"1868","3","7","Brasil","Rio de Janeiro",NA,"Passeio Publico.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722619' target='other'> <mi>dwc_moreinfo</mi></a>","P06722619",NA,"hb",NA,NA,NA,NA,"P06722619_01",NA,NA,NA,NA,NA,NA,NA,NA,"2500",NA,NA
"419","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722620","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Aubréville, A.",NA,"1961","3","29","Brasil",NA,NA,"Icomi.",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722620' target='other'> <mi>dwc_moreinfo</mi></a>","P06722620",NA,"hb",NA,NA,NA,NA,"P06722620_01",NA,NA,NA,NA,NA,NA,NA,NA,"125",NA,NA
"420","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722612","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Spruce, R.",NA,"1849","9","1","Brasil","Pará","Igarapé-Açu",NA,"-47.6199989318848","-1.12889003753662",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722612' target='other'> <mi>dwc_moreinfo</mi></a>","P06722612",NA,"hb",NA,NA,NA,NA,"P06722612_01",NA,NA,"29938","auto",NA,NA,NA,NA,"145",NA,NA
"421","2015-09-05 06:29:50-03","MNHN","RECOLNAT_MNHN_P","P04694525","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Spruce, R.",NA,"1849","8","1","Brasil","Pará","Igarapé-Açu",NA,"-47.6199989318848","-1.12889003753662",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04694525' target='other'> <mi>dwc_moreinfo</mi></a>","P04694525",NA,"hb",NA,NA,NA,NA,"P04694525_01",NA,NA,"29938","auto",NA,NA,NA,NA,NA,NA,NA
"422","2015-09-05 06:29:50-03","MNHN","RECOLNAT_MNHN_P","P04694527","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Pires, J.M.|Black, G.A.",NA,"1945","11","7","Brasil","Pará","Belém","Água Preta.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04694527' target='other'> <mi>dwc_moreinfo</mi></a>","P04694527",NA,"hb",NA,NA,NA,NA,"P04694527_01",NA,NA,"48462","auto",NA,NA,NA,NA,"554",NA,NA
"423","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722616","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Ducke, A.",NA,"1926","11","13","Brasil","Pará","Belém","In paludibus Agua Preta.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722616' target='other'> <mi>dwc_moreinfo</mi></a>","P06722616",NA,"hb",NA,NA,NA,NA,"P06722616_01",NA,NA,"48462","auto",NA,NA,NA,NA,"21006",NA,NA
"424","2015-09-04 19:20:44-03","MNHN","RECOLNAT_MNHN_P","P06722617","PreservedSpecimen",NA,"Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Aubréville, A.",NA,"1961","3","29","Brasil","Amapá","Amapá","Xami.","-50.793098449707","2.0533299446106",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06722617' target='other'> <mi>dwc_moreinfo</mi></a>","P06722617",NA,"hb",NA,NA,NA,NA,"P06722617_01",NA,NA,"134143","auto",NA,NA,NA,NA,"125",NA,NA
"425","2020-10-01 14:23:18-03","JBB","HEPH","416","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1970",NA,"Wagner","11","1970","06","05","Brasil","Distrito Federal","Brasília","DPJ Viveiro da Novacap","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Comum na W3, SQS 107 e Q-510",NA,"Southern America",NA,NA,"Dicotyledon","Malvales","Ramos, AE",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"426","2020-12-11 11:37:50-03","UFMG","BHCB","161400","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"V. Giorni","s.n.","2011","10","15","Brasil","Maranhão","São Luís","Parque Estadual do Bacanga","-44.272778","-2.596389","-44.272778","-2.596389",NA,"Coordenadas Aproximadas. Amostra preservada em álcool 70%; Arbóreo.; Floresta Ombrófila.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-12-11 11:37:50-03","UFMG","BHCB","157","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Shepherd, GJ; Tamashiro","s.n.","1976","11","27","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,"Arbórea, até 10m. Flores esverdeadas com frutos.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"428","2020-12-11 11:37:50-03","UFMG","BHCB","21549","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Toledo, FRN","s.n.","1992",NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"429","2020-12-11 11:37:50-03","UFMG","BHCB","6996","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Duarte, IDG","s.n.","1985","12","12","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. ICB.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Arbóreo;",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"430","2020-12-11 11:37:50-03","UFMG","BHCB","46213","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1999","03","Lombardi, JA; Morais, PO","2601","1999","03","26","Brasil","Minas Gerais","Belo Horizonte","Campus - UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,"Árvore, ca. 5m. Folíolos cartáceos, cálice verde-ocre, pétalas creme amareladas, filetes de base branca e ápice vermelho.","BHCB007152","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"431","2021-03-24 17:18:01-03","UFMA","MAR","8921","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"PACHECO, C.C.M.","A19","2015","09","13","Brasil","Maranhão","Viana","Ibacá do Coaçuzinho","-44.874767","-3.171881","44º52'29.16W","03º10'18.77S",NA,"Árvore, aprox. 25m de altura, flores avermelhadas. Nome popular: Marmoraneira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-03-24 17:18:01-03","UFMA","MAR","8835","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"AMORIM, G. S","210","2015","09","11","Brasil","Maranhão","Paço do Lumiar","Praia do Araçagy","-44.181778","-2.463611","44º10'54.4W","02º27'49.0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-03-24 17:18:01-03","UFMA","MAR","2393","S","Plantae","Malvaceae","Pachira","cf aquatica","Pachira cf aquatica","Aubl.",NA,NA,NA,NA,"1986","08","18","Brasil","Amazonas","Manaus","Tarumã","-60.025278","-3.1025","60º01'31W","03º06'09S",NA,"Mata secundária, capoeira, margens do rio, terra firme com solo arenoso, árvore com 5m de altura, flor de pétalas brancas e com estames vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-03-24 17:18:01-03","UFMA","MAR","7297","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Carvalho, G.C.; Araújo",NA,"2011","05",NA,"Brasil","Maranhão","São Luís",NA,"-44.3025","-2.529722","44º18'09W","02º31'47S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-03-24 17:18:01-03","UFMA","MAR","5212","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Santos, T. A. P. dos","20","2012","10","05","Brasil","Pará","Belém","EMBRAPA Amazônia Oriental","-48.448056","-1.435556","48º26'53W","01º26'08S",NA,"Árvore de 8m de altura com DAP de aproximadamente 30cm, flores com pétalas alvas de pontas avermelhadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-03-11 09:01:24-03","URCA","HCDAL","12717","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2017","03","Souza, J F O","HCDAL12717","2017","01","16","Brasil","Pernambuco","Moreilândia","Serra da Mata Grande, Chapada do Araripe","-39.485639","-7.516583","-39.485639","-7.516583",NA,"Arbóreo ca. 3m; planta cultivada.; Caatinga",NA,NA,NA,NA,NA,NA,"Sousa, J F O",NA,"978","978",NA,NA,NA,NA,"13",NA,NA,NA,NA
"437","2021-02-11 17:18:18-03","UFPR","UPCB","37200","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1991","01","Dunaiski Jr., A.","71","1991","01","20","Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,"Árvore 8m, cultivada, pétalas de cor creme, estames com a metade inferior amarela e a porção terminal vermelha. Nome vulgar: manguba..",NA,NA,NA,NA,NA,NA,"Dunaiski Jr., A.",NA,NA,NA,"25250","auto",NA,NA,"20",NA,NA,NA,NA
"438","2021-02-11 17:18:18-03","UFPR","UPCB","9934","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1974","11","Hatschbach, G.","34984","1974","09","20","Brasil","Goiás","Jatai",NA,"-51.7144012451172","-17.8813991546631",NA,NA,NA,"Árvore, pétala creme, estame creme, ápice purpúreo. Cultivada nas ruas..",NA,NA,NA,NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA
"439","2015-08-10 05:49:00-03","MO","MOBOT","3053913","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Amaro Macedo","Macedo 3898","1955",NA,NA,"Brazil",NA,NA,"Nativida de.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Maciel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2011-04-24 20:31:00-03","MO","MOBOT","100369345","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Manuel J. Macía|C. Velez|comunidad Huaorani de Dicaro","Macía 2223","1997","11","7","Ecuador","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur - Iro Km 105,8. En territorio de la comunidad Huaorani de Dicaro. Parcela temporal de muestreo (0.1 ha) Nº 17.","-76.22135","-0.9737167",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"M. J. Macía",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,"97-15","2",NA
"441","2011-04-23 17:29:00-03","MO","MOBOT","100368283","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Manuel J. Macía|A.P. Yanez|comunidad Huaorani de Dicaro","Macía 479","1997","5","15","Ecuador","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur - Iro Km 89,2. En territorio de la comunidad Huaorani de Dicaro. Parcela temporal de muestreo (0.1 ha) Nº 20.","-76.24285","-0.8726167",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"M. J. Macía",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,"97-02","2",NA
"442","2008-05-27 22:02:00-03","MO","MOBOT","3056067","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Julian A. Steyermark","Steyermark 121298","1980","2","18","Venezuela","Sucre",NA,"Benitez; swampforest with standing water, east of Los Pozotes,between Guaraunos and Ajies.","-63.11666","10.05138",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
