"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","monthIdentified","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","dayIdentified","verbatimLongitude","verbatimLatitude","order","fieldNumber","preparationType","individualCount","class","typeStatus"
"51","2020-12-11 11:32:55-03","UFMG","BHCB","288","PreservedSpecimen","Plantae","Dicotyledon","Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Pinheiro-Sobrinho, JM","s.n.","1940","09",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,"Campo. Arbustivo.",NA,NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:32:55-03","UFMG","BHCB","3393","PreservedSpecimen","Plantae","Dicotyledon","Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Rennó, LR","s.n.","1957",NA,NA,"Southern America","Brasil","Minas Gerais","3km de Ibertioga.",NA,NA,"Campo. Arbustivo. Foto.",NA,NA,NA,"Barbacena","-43.7736015319824","-21.2257995605469","27982","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:32:55-03","UFMG","BHCB","55603","PreservedSpecimen","Plantae","Dicotyledon","Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Barreto, HLM","8345","1932","09","03","Southern America","Brasil","Minas Gerais","Lagoa Santa.",NA,NA,"Cerrado. Frequência regular. Arbustivo, 0,4m.",NA,NA,NA,"Santa Luzia","-43.8513984680176","-19.7696990966797","19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:32:55-03","UFMG","BHCB","55604","PreservedSpecimen","Plantae","Dicotyledon","Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Barreto, HLM","8342","1932","08","25","Southern America","Brasil","Minas Gerais","Serra do Taquaril.",NA,NA,"Cerrado. Muito frequente. Arbustivo.",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:33:34-03","UFMG","BHCB","101694","PreservedSpecimen","Plantae","Dicotyledon","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","77030","2004","03","12","Southern America","Brasil","Mato Grosso do Sul","Rodovia Bela Vista a Caracol, próximo ao Rio Caracol.","300","300","Campo cerrado. Ereta. Flor rosada.",NA,NA,NA,"Caracol","-57.0243988037109","-22.0139007568359","53879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:33:34-03","UFMG","BHCB","61637","PreservedSpecimen","Plantae","Dicotyledon","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Hatschbach, G; Spichiger, R; Cervi, AC; Barbosa, E","69343","1999","10","20","Southern America","Brasil","Minas Gerais","Rodovia Pirapora-Corinto, 10km O de Várzea da Palma.",NA,NA,"Cerrado. Ereta, 1m. Capítulo creme.",NA,NA,NA,"Várzea da Palma","-44.7308006286621","-17.5981006622314","60948","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-11 17:18:10-03","UFPR","UPCB","41381","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) H.Robinson",NA,NA,"Hatschbach, G.","69343","1999","10","20",NA,"Brasil","Minas Gerais","Rodovia Pirapora-Corinto, 10km O de Várzea da Palma",NA,NA,"Ereta 1m, capítulo creme. Cerrado..",NA,NA,NA,"Várzea de Palma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-09 04:34:00-03","MO","MOBOT","100197475","PreservedSpecimen","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.","J.N. Nakajima",NA,"R. Romero|J.N. Nakajima|M.A. Farinaccio|Nádia Roque","Romero 4706","1997","10","16","South America","Brazil","Minas Gerais","Vale dos Cândidos, Parque Nacional da Serra da Canastra, São Roque de Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"59","2011-02-18 15:12:00-02","MO","MOBOT","3388974","PreservedSpecimen","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.","Graziela M. Barrsoro",NA,"Apparicio P. Duarte","Duarte 2813","1950","8","21","South America","Brazil","Rio de Janeiro","Minas Gerais, Patos-serrado alto, 800m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2009-07-27 09:37:00-03","MO","MOBOT","3389294","PreservedSpecimen","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.",NA,NA,"Auguste F.M. Glaziou","Glaziou 19199","1884",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","3389411","PreservedSpecimen","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.","Graziela M. Barroso",NA,"Duarte, *","Duarte 2813","1950","8","21","South America","Brazil","Minas Gerais","Patos de Minas, serrado alto, 800m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-05-23 11:07:57-03","UFLA","ESAL","30907","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Mansanares, ME","2013","Mansanares, ME; Domingos, DQ; Zagotta Vital, FA; Pereira, MCSA; Fontabela, BDG","2375",NA,NA,NA,NA,"Brasil","Minas Gerais","1º ponto de coleta, após a subida da cachoeira da",NA,NA,"Subarbusto com 50cm, crescendo em campo pedregoso.Flores com corola e ramos estigmáticos creme, invólucro verde.; Cerrado rupestre e Campo rupestre",NA,NA,"03","Carrancas","-44.6425018310547","-21.4874992370605","21143","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-05-23 11:07:57-03","UFLA","ESAL","30911","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Martins, CPV","2017","Domingos, DQ; Andrade, EA; Carmo, JAM do","1748",NA,NA,NA,NA,"Brasil","Minas Gerais","Cachoeira da Zilda, estradasentidoa Chapadadas Per",NA,NA,"Arbusto com 60 cm. Capítulos imaturos verdes",NA,NA,"09","Carrancas","-44.6425018310547","-21.4874992370605","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-05-23 11:07:57-03","UFLA","ESAL","30910","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Mansanares, ME","2013","Mansanares, ME; Campos, CCF; Domingos, DQ; Tahara, AS; Faetti, RG","1842",NA,NA,NA,NA,"Brasil","Minas Gerais","Ponto 1 - estrada cachoeira da Zilda",NA,NA,"Flores brancas, cálice esverdeado.; Campo sujo e Cerrado rupestre",NA,NA,"03","Carrancas","-44.6425018310547","-21.4874992370605","21143","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-05-23 11:07:57-03","UFLA","ESAL","30903","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Martins, CPV","2017","Domingos, DQ; Cambraia, CFC","397",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecológico Quedas do Rio Bonito",NA,NA,"Arbusto, Aprox. 0,6m. Possui papus esverdeados.; Cerrado",NA,NA,"09","Lavras","-44.999698638916","-21.2453002929688","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-05-23 11:07:57-03","UFLA","ESAL","30905","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Martins, CPV","2017","Domingos, DQ; Cambraia, CFC","440",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecológico Quedas do Rio Bonito",NA,NA,"Arbusto, Aprox. 0,8m. Possui brácteas involucrais esverdeadas e flores creme.; Cerrado",NA,NA,"01","Lavras","-44.999698638916","-21.2453002929688","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-05-23 11:07:57-03","UFLA","ESAL","30909","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Martins, CPV","2017","Domingos, DQ; Cambraia, CFC","452",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecológico Quedas do Rio Bonito",NA,NA,"Arbusto, aprox.0,8.Possui brácteas involucrais esverdeadas e flores creme.; Cerrado",NA,NA,"09","Lavras","-44.999698638916","-21.2453002929688","20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-05-23 11:07:57-03","UFLA","ESAL","30539","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Martins, CPV","2017","Martins, CPV; Arruda, IAC; Bionde, M; Ribeiro, WS","124","2015","10","30",NA,"Brasil","Minas Gerais","Serra das Broas, Estrada entre o Platô e as Broas, logo após o ribeirão.","1320","1320","Subarbusto com aproximadamente 1,2 m; Invólucro esverdeado a pardacento, papus de coloração creme.; Campo Limpo (graminóide arenoso) em área de Campo Rupestre",NA,NA,"02","Carrancas","-44.618333","-21.588333",NA,NA,NA,"-44.618333","-21.588333",NA,NA,NA,NA,NA,NA
"69","2019-05-23 11:07:57-03","UFLA","ESAL","7787","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Mansanares, ME","2016","Gavilanes, ML","2.145",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,NA,"arbusto; 1.0; ;; campo rupestre",NA,NA,"05","Lavras","-44.999444","-21.245278",NA,NA,"19","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"70","2019-05-23 11:07:57-03","UFLA","ESAL","7897","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Mansanares, ME","2016","Gavilanes, ML","1.509",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,NA,"arbusto; ; ;; campo rupestre",NA,NA,"05","Lavras","-44.999444","-21.245278",NA,NA,"19","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"71","2019-05-23 11:07:57-03","UFLA","ESAL","30902","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Mansanares, ME","2013","Mansanares, ME; Domingos, DQ; Zagotta Vital, FA; Pereira, MCSA; Fontabela, BDG","2390",NA,NA,NA,NA,"Brasil","Minas Gerais","1º ponto de coleta, após a subida da cachoeira da",NA,NA,"Subarbusto com 90 cm,crescendo em campo aberto com solo arenoso. Flores creme, ramos estigmáticos verde, capítulos com invólucro verde.; Cerrado rupestre e Campo rupestre",NA,NA,"03","Carrancas","-44.6425018310547","-21.4874992370605","21143","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-05-23 11:07:57-03","UFLA","ESAL","30904","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Mansanares, ME","2013","Domingos, DQ; Andrade, EA; Carmo, JAM do","1757",NA,NA,NA,NA,"Brasil","Minas Gerais","Cachoeira da Zilda, estradasentidoa Chapadadas Per",NA,NA,"Arbusto com 60 cm. Capítulos imaturo creme esverdeado",NA,NA,"03","Carrancas","-44.6425018310547","-21.4874992370605","21143","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-05-23 11:07:57-03","UFLA","ESAL","30906","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Martins, CPV","2017","Martins, CPV; Mansanares, ME","10",NA,NA,NA,NA,"Brasil","Minas Gerais","Serra da das Broas, Estrada do Complexo da Zilda",NA,NA,"Subarbusto de aproximadamente 1m, capítulo com invólucro esverdeados.; Campo cerrado",NA,NA,"09","Carrancas","-44.6425018310547","-21.4874992370605","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-05-23 11:07:57-03","UFLA","ESAL","21511","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Martins, CPV","2017","Argenta, JA; Ribeiro, AO","194/125",NA,NA,NA,NA,"Brasil","Minas Gerais","Reserva do Boqueirão",NA,NA,"arbusto; 60cm; terminais brancas;",NA,NA,"02","Ingaí","-44.9171981811523","-21.4011001586914","16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-05-23 11:07:57-03","UFLA","ESAL","30908","S","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Martins, CPV","2017","Mansanares, ME; Campos, CCF; Domingos, DQ; Tahara, AS; Faetti, RG","1891",NA,NA,NA,NA,"Brasil","Minas Gerais","Ponto 5 - estrada da cachoeira da Zilda, Campo queimado após 1 mês",NA,NA,"Estruturas reprodutivas brancas, capítulo verde.",NA,NA,"09","Carrancas","-44.6425018310547","-21.4874992370605","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-12-19 11:17:22-03","UFG","UFG","43004","S","Plantae",NA,"Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.","Bringel Jr.; J.B.","2009","Ramos, A.E.; et al.","1853","2009","08","11",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,"UFG0043004","UFG0043004","08","Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US","3491961","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) H. Rob.",NA,NA,"R. Romero, J. N. Nakajima, V. L. G. Klein & M. Alcantara","2823","1995","9","26","South America - Neotropics","Brazil","Minas Gerais","Estrada para a cachoeira dps Rolinhos, São Roque de Minas",NA,NA,NA,"US01641556","US01641556_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales",NA,NA,"1","Dicotyledonae",NA
"78","2020-09-12 05:00:02-03","US","US","2197157","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) H. Rob.",NA,NA,"A. Macedo","3568","1952","7","21","South America - Neotropics","Brazil","Goiás","Município Anápolis",NA,NA,NA,"US01641557","US01641557_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales",NA,NA,"1","Dicotyledonae",NA
"79","2020-09-12 05:00:02-03","US","US","1690477","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) H. Rob.",NA,NA,"L. Riedel","39","1825","10",NA,"South America","Brazil",NA,"In campis siccis pr. Jundiaty",NA,NA,NA,"US01641559","US01641559_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales",NA,NA,"1","Dicotyledonae",NA
"80","2020-09-12 05:00:02-03","US","US","1566376","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) H. Rob.",NA,NA,"P. W. Lund","s.n.","1834",NA,NA,"South America - Neotropics","Brazil","Minas Gerais","In campis Franca [interpreted]",NA,NA,NA,"US01641560","US01641560_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales",NA,NA,"1","Dicotyledonae",NA
"81","2020-09-12 05:00:02-03","US","US","2853618","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) H. Rob.",NA,NA,"A. P. Duarte","3751","1952","10","28","South America - Neotropics","Brazil","Minas Gerais","Santa Cecilia, Municipio de Coronitai",NA,NA,NA,"US01641553","US01641553_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales",NA,NA,"1","Dicotyledonae",NA
"82","2020-09-12 05:00:02-03","US","US","3326361","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) H. Rob.",NA,NA,"G. Hatschbach, M. M. Hatschbach & J. Motta","63376","1995","8","23","South America - Neotropics","Brazil","Minas Gerais","Rod. BR-365, 5-10km N do trevo para Patrocíno (mun. Patrocínio)",NA,NA,NA,"US01641554","US01641554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales",NA,NA,"1","Dicotyledonae",NA
"83","2020-09-12 05:00:02-03","US","US","2909299","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) H. Rob.",NA,NA,"E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira & et al.","5341","1980","8","21","South America - Neotropics","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu",NA,NA,NA,"US01641558","US01641558_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales",NA,NA,"1","Dicotyledonae",NA
"84","2020-09-12 05:00:02-03","US","US","2977596","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) H. Rob.",NA,NA,"G. Hatschbach","43091","1980","8","13","South America - Neotropics","Brazil","Goiás","Rod. Br-040; 13 km L de Cristalina","1100",NA,NA,"US01641555","US01641555_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales",NA,NA,"1","Dicotyledonae",NA
"85","2020-09-02 16:21:40-03","Cenargen","CEN","63347","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","cf. dictyophyllus","Stomatanthes cf. dictyophyllus","(DC.) R.M.King & H.Rob.","V. L. Rivera","2012","João Bernardo de Azevedo Bringel Jr.","246","2005","11","03",NA,"Brasil","DF","Asa Norte. Parque Burle Marx - Parque Ecológico Norte.",NA,NA,NA,"CEN00063347","CEN00063347","07","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,"Exsicatas","2",NA,NA
"86","2020-09-02 16:21:40-03","Cenargen","CEN","102355","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","J. B. Bringel","2017","Ismael da Silva Gomes","8","2016","05","18",NA,"Brasil","DF","Gama - DF. Depois da Embrapa Hortaliças. Campo Rupestre.","1026","1026",NA,"CEN00102355","CEN00102355","03","BRASILIA","-48.140277","-16.018611",NA,NA,NA,"-48.140277","-16.018611",NA,NA,"Unicata","1",NA,NA
"87","2020-09-02 16:21:40-03","Cenargen","CEN","113195","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","J. B. Bringel","2020","G. O. Romão","2313","2007","10","02",NA,"Brasil","MG","Parque Nacional da Serra da Canastra, trilha entre a parte alta e a baixa da Cachoeira Casca D'anta.",NA,NA,"Floresta Estacional. Doação Universidade de São Paulo Herbário ESA 127042.","CEN00113195","CEN00113195","02","SAO ROQUE DE MINAS","-46.522222","-20.296388",NA,NA,NA,"-46.522222","-20.296388",NA,NA,"Exsicatas","1",NA,NA
"88","2020-09-02 16:21:40-03","Cenargen","CEN","87647","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","J. N. Nakajima","2014","Carlos Romero Martins","1381","2014","12","14",NA,"Brasil","DF","Parque Nacional de Brasília entorno da antiga pista de ulta leve",NA,NA,"Final da dispersão das sementes, Doação Flora do Brasil - Distrito Federal.","CEN00087647","CEN00087647","12","BRASILIA","-47.926666","-15.731388",NA,NA,NA,"-47.926666","-15.731388",NA,NA,"Exsicatas","1",NA,NA
"89","2020-09-02 16:21:40-03","Cenargen","CEN","79833","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","K. Calago","2009","Kátia Calago","61","1997","09","03",NA,"Brasil","DF","RECOR",NA,NA,"Espécies com 1,10 m de altura, flores perfumadas, aroma doce, baunilha, folhas coriáceas verdes, ramos verde-olicão.","CEN00079833","CEN00079833","12","BRASILIA","-47.9296989440918","-15.7797002792358","70570","auto",NA,"0.0","0.0",NA,NA,"Exsicatas","4",NA,NA
"90","2020-09-02 16:21:40-03","Cenargen","CEN","13966","PreservedSpecimen","Plantae",NA,"Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","R. Andrade Pacheco","2013","Roberto Fontes Vieira","443","1990","09","11",NA,"Brasil","GO","Estrada para Corumbá-GO a mais ou menos 2 km no desvio a direita; Rumo a cidade Ecletica.","1100","1100","Papus creme; Estames marrom. Flores pubescentes.","CEN00013966","CEN00013966","12","CORUMBA DE GOIAS","-48.8086013793945","-15.9236001968384","41388","auto",NA,"-4835000.0","-1586667.0",NA,NA,"Exsicatas","2",NA,NA
"91","2021-03-04 11:15:06-03","UEFS","HUEFS","193100","PreservedSpecimen","Plantae","Angiospermae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Quaresma, A.S.","433","2012","09","22",NA,"Brasil","Minas Gerais","Estrada de Gouveia para Curvelo.","1133","1133","Campo rupestre.","HUEFS0193100",NA,NA,"Gouveia","-43.842222","-18.562778",NA,NA,NA,"43W50'32''","18S33'46''","Asterales",NA,NA,NA,"Asteranae",NA
"92","2019-09-04 19:33:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta","Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum",NA,NA,NA,"P. W. Lund",NA,"1834","7",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]"
"93","2019-11-01 14:53:53-03","UnB","UB","114482","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Eupatorium","dictyophyllum","Eupatorium dictyophyllum","DC.","Nakajima, JN",NA,"Krieger, L","24378","1988","10","10","Southern America","Brasil","Minas Gerais",NA,NA,NA,"Folhas e caule ferrugíneos. Flores creme-acastanhado.; Arbusto.; No campo alto, arenoso.",NA,NA,NA,"Bom Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-01 14:54:34-03","UnB","UB","96758","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Rivera, VL",NA,"Fonsêca, SG","1393","1968","10","11","Southern America","Brasil","Mato Grosso","Lago Leo, Acampamento da Expedição Inglesa",NA,NA,"Subarbusto 0,5m. Flores alvas; Campo com ilha de cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-01 14:54:34-03","UnB","UB","110356","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Correia, CAS; Carvalho, PS","82","2007","07","28","Southern America","Brasil","Distrito Federal","Fazenda Sucupira/Embrapa",NA,NA,"Folhas concolores, de margem involuta. Inflorescências verde-claras. Flores em botão. Aquênio grafite. Área de afloramento rochoso; Subarbusto 0,9m x DAS 1cm. Flor branco-creme; Topologia: Encosta de morro.",NA,NA,NA,NA,"-48.001389","-16.503889",NA,NA,NA,"-48.001389","-16.503889",NA,NA,NA,NA,NA,NA
"96","2019-11-01 14:54:34-03","UnB","UB","110355","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Correia, CAS; Carvalho, PS","81","2007","07","28","Southern America","Brasil","Distrito Federal","Fazenda Sucupira/Embrapa",NA,NA,"Ramos partindo da base. Folhas concolores, de margem involuta. Inflorescências verde-claras. Estames brancos. Aquênio grafite. Área de afloramento rochoso; Subarbusto 0,6m. Flor branco-creme; Topologia: Encosta de morro.",NA,NA,NA,NA,"-48.001389","-16.503889",NA,NA,NA,"-48.001389","-16.503889",NA,NA,NA,NA,NA,NA
"97","2019-11-01 14:54:34-03","UnB","UB","15102","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Correia, CAS; Passos, FB","10","2004","09","25","Southern America","Brasil","Distrito Federal","Parque das Sucupiras. Setor Sudoeste","1600","1600","Vários ramos saindo da base. Caule esverdeado a marrom. Folhas concolores, carnosas, diminuindo de tamanho da base para o ápice do ramo. Filotaxia aparentemente verticilada, em tríades. Material em frutificação. Pápus cor de palha.; Arbusto muito ram",NA,NA,NA,"Brasília","-47.916667","-15.766667",NA,NA,NA,"-47.916667","-15.766667",NA,NA,NA,NA,NA,NA
"98","2019-11-01 14:54:34-03","UnB","UB","184615","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.","Silva, MA","2009","Silva, MA; Pinheiro, FC","7123","2009","07","19","Southern America","Brasil","Distrito Federal","Reserva Ecológica do IBGE. Entre a guarita e a sede","1100","1100","Subarbusto em moita. Inflorescência amarelada, capítulos brancos. Folhas coriáceas, pubescentes, oleaginosas concolores verdes. Inflorescência amarelada; Campo sujo de cerrado com queirma bienal modal",NA,NA,"07","Brasília","-47.870556","-15.950278",NA,NA,"19","-47.870556","-15.950278",NA,NA,NA,NA,NA,NA
"99","2019-11-01 14:54:34-03","UnB","UB","24773","PreservedSpecimen","Plantae","Dicotyledoneae","Asteraceae","Stomatanthes","dictyophyllus","Stomatanthes dictyophyllus","(DC.) R.M.King & H.Rob.",NA,NA,"Heringer, EP","7708","1960","09","15","Southern America","Brasil","Goiás","Cristalina",NA,NA,"Cerrado",NA,NA,NA,"Cristalina","-47.6136","-16.7686",NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA
