"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","individualCount"
"50","2021-03-01 16:22:31-03","UNICAMP","UEC","75740","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2010",NA,NA,"Silva, SM; et al.","1993","06","03","Brazil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto de 1,8m, c/ frutos negros, em bosque de floresta alta de restinga.","UEC169542","UEC169542","Magnoliopsida",NA,"s.n.",NA,NA,"24916","auto",NA,NA,NA
"51","2021-03-01 16:22:31-03","UNICAMP","UEC","32631","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2006",NA,NA,"Marcondes-Ferreira, W; Yamamoto, K; Chautems, A","1983","04","01","Brazil","São Paulo","Sete Barras","Acerca de 2Km em direção a S. Miguel Arcanjo, em","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Arvoreta ca. 2m alt; com frutos verdes.","UEC055684","UEC055684","Magnoliopsida",NA,"14573",NA,NA,"34059","auto",NA,"holotypus",NA
"52","2021-03-01 16:22:31-03","UNICAMP","UEC","76356","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2010",NA,NA,"Miyagi, PH; Zandoval, JA; Souza","1995","02","15","Brazil","São Paulo","Sete Barras","Mamparra, Reserva Floresta Carlos Botelho, A 2Km da sedinha, beira de cachoeira.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Arbusto, ca 2m alt. Corola verde , estames creme.","UEC169540","UEC169540","Magnoliopsida",NA,"507",NA,NA,"34059","auto",NA,NA,NA
"53","2020-12-04 13:18:54-03","UDESC","LUSC","9591","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","M. Sobral","2010","08","15","S. Dreveck; F.E. Carneiro","2009","10","13","Brasil","Santa Catarina","São João do Itaperiú","Santo Antônio. interior do fragmento.","-48.776667","-26.548056","48º46'36''W","26º32'53''S","14","14",NA,"LUSC005986",NA,NA,NA,"1625",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-04 13:18:54-03","UDESC","LUSC","9592","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","M. Sobral","2010","08","15","S. Dreveck; F.E. Carneiro","2010","03","18","Brasil","Santa Catarina","Garuva","Kilometro Trevo. interior do fragmento.","-48.87","-26.01","48º52'12''W","26º0'36''S","135","135",NA,"LUSC005988",NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"55","2019-11-27 09:29:48-03","FURB","FURB","1657","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2015","08","28","Sevegnani, L.","2000","04","21","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7163889","-26.3355555","-48.7163889","-26.3355555","3","3",NA,"FURB16153","FURB16153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-10-14 09:58:31-03","FURB","FURB","21007","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2010","07","29","Verdi, M.; Souza, N.L. de & Klemz, G.","2010","02","01","Brasil","Santa Catarina","Cocal do Sul","Linha Cabral.","-49.3155556","-28.6177778","-49.3155556","-28.6177778","61","61","Regeneração IFFSC 50 /N/49 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva; flor botão floral branco","FURB16144","FURB16144",NA,NA,"3585",NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 09:58:31-03","FURB","FURB","21522","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2010","07","29","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","-48.8700000","-27.6300000","413","413","Florística IFFSC 316 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva; flor botão floral","FURB16150","FURB16150",NA,NA,"1786",NA,NA,NA,NA,NA,NA,NA
"58","2020-10-14 09:58:31-03","FURB","FURB","22255","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2011","01","21","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal Lagoa do Peri.","-48.5275","-27.7175","-48.5275000","-27.7175000","226","226","Florística IFFSC 8003 (Arbusto) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; interior do fragmento Habito: arbustiva;","FURB16136","FURB16136",NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA
"59","2020-10-14 09:58:31-03","FURB","FURB","23185","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2010","07","29","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta.","-49.14","-27.27","-49.1400000","-27.2700000","639","639","Florística IFFSC 467 Habitat: Floresta Ombrófila Densa; Estágio Avançado; próximo a cachoeira Habito: Fruto verdes com listras roxas;","FURB16148","FURB16148",NA,NA,"2238",NA,NA,NA,NA,NA,NA,NA
"60","2020-10-14 09:58:31-03","FURB","FURB","24162","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2010","07","29","Korte, A.; Kniess, A.","2010","03","15","Brasil","Santa Catarina","Ascurra","Guaricanas.","-49.41","-27","-49.4100000","-27.0000000","281","281","Florística IFFSC 633 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;","FURB16146","FURB16146",NA,NA,"2859",NA,NA,NA,NA,NA,NA,NA
"61","2020-10-14 09:58:31-03","FURB","FURB","24444","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2010","07","29","Dreveck, S.; Carneiro, F.E.","2010","04","08","Brasil","Santa Catarina","Araquari","Canudo / WEG Floresta.","-48.6888889","-26.5525","-48.6888889","-26.5525000",NA,NA,"Florística IFFSC 913 (Arbusto) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Médio; interior do fragmento Habito: arbustiva; Fruto verde claro;","FURB16145","FURB16145",NA,NA,"2072",NA,NA,NA,NA,NA,NA,NA
"62","2020-10-14 09:58:31-03","FURB","FURB","40499","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Funez, L.A.","2013","03","19","Funez, L.A.","2013","02","25","Brasil","Santa Catarina","Blumenau","Parque Ecológico Spitzkopf.","-49.1047222","-27.0258334","-49.1047222","-27.0258334","630","630",NA,"FURB16127","FURB16127",NA,NA,"1784",NA,NA,NA,NA,NA,NA,NA
"63","2020-10-14 09:58:31-03","FURB","FURB","24532","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2010","07","29","Korte, A.; Kniess, A.","2010","04","09","Brasil","Santa Catarina","Presidente Getúlio","Santa Rita.","-49.7705556","-27.0902777","-49.7705556","-27.0902777","516","516","Florística IFFSC 571 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: arbustiva; Fruto roxa;","FURB16149","FURB16149",NA,NA,"2612",NA,NA,NA,NA,NA,NA,NA
"64","2020-10-14 09:58:31-03","FURB","FURB","29573","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Sobral, M","2010","08","15","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","19","Brasil","Santa Catarina","Angelina","Arroio Fagundes.","-48.96","-27.4497222","-48.9600000","-27.4497222","434","434","Florística IFFSC 387 (Arbusto) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto verde;","FURB16139","FURB16139",NA,NA,"1851",NA,NA,NA,NA,NA,NA,NA
"65","2020-10-14 09:58:31-03","FURB","FURB","29614","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Sobral, M","2010","08","15","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal Lagoa do Peri.","-48.5275","-27.7175","-48.5275000","-27.7175000","226","226","Florística IFFSC 8003 (Arbusto) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; interior do fragmento Habito: arbusto; flor branca","FURB16140","FURB16140",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"66","2020-10-14 09:58:31-03","FURB","FURB","29633","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Sobral, M","2010","08","15","Dreveck, S.; Carneiro, F.E.","2010","03","15","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.69","-26.19","-48.6900000","-26.1900000","430","430","Florística IFFSC 1052 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: arbusto; Fruto quase maduro, avermelhado; flor botão floral verde","FURB00613","FURB00613",NA,NA,"1901",NA,NA,NA,NA,NA,NA,NA
"67","2020-10-14 09:58:31-03","FURB","FURB","29726","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Gasper, AL de","2010","10","04","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","23","Brasil","Santa Catarina","Águas Mornas","rio Cubatão.","-48.9608333","-27.8097222","-48.9608333","-27.8097222","620","620","Florística IFFSC 253 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto;","FURB16141","FURB16141",NA,NA,"3137",NA,NA,NA,NA,NA,NA,NA
"68","2020-10-14 09:58:31-03","FURB","FURB","29870","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Sobral, M","2010","08","15","Dreveck, S.; Carneiro, F.E.","2009","10","13","Brasil","Santa Catarina","São João do Itaperiú","Santo Antônio.","-48.7766667","-26.5480555","-48.7766667","-26.5480555","14","14","Florística IFFSC 912 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto verde;","FURB16135","FURB16135",NA,NA,"1625",NA,NA,NA,NA,NA,NA,NA
"69","2020-10-14 09:58:31-03","FURB","FURB","29881","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Sobral, M","2010","08","15","Dreveck, S.; Carneiro, F.E.","2010","03","18","Brasil","Santa Catarina","Garuva","Kilometro Trevo.","-48.87","-26.01","-48.8700000","-26.0100000","135","135","Florística IFFSC 1072 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto verde;","FURB16134","FURB16134",NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"70","2020-10-14 09:58:31-03","FURB","FURB","30129","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Sobral, M","2010","08","15","Korte, A.; Kniess, A.","2010","04","01","Brasil","Santa Catarina","Ascurra","Ilze Grande.","-49.3205556","-27","-49.3205556","-27.0000000","154","154","Florística IFFSC 634 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbustiva; flor branca","FURB16130","FURB16130",NA,NA,"2489",NA,NA,NA,NA,NA,NA,NA
"71","2020-10-14 09:58:31-03","FURB","FURB","30258","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Sobral, M","2010","08","15","Korte, A.; Kniess, A.","2010","03","19","Brasil","Santa Catarina","Apiúna","Jundiá.","-49.32","-27.09","-49.3200000","-27.0900000","358","358","Florística IFFSC 576 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto com fruto;","FURB16138","FURB16138",NA,NA,"2312",NA,NA,NA,NA,NA,NA,NA
"72","2020-10-14 09:58:31-03","FURB","FURB","3087","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2010","07","29","Hein, C.","1996","01","22","Brasil","Santa Catarina","Blumenau","Salto Weissbach.","-49.1275","-26.8925","-49.1275000","-26.8925000","32","32","Parcela 65. Habitat: Floresta Ombrófila Densa; Estágio Secundário Habito: arbusto;","FURB16147","FURB16147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-10-14 09:58:31-03","FURB","FURB","31471","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2011","02","02","Korte, A.; Kniess, A.","2010","10","20","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Rio da Nova Descoberta.","-48.7808334","-27.81","-48.7808334","-27.8100000","558","558","Florística IFFSC 255 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto negro;","FURB16132","FURB16132",NA,NA,"4643",NA,NA,NA,NA,NA,NA,NA
"74","2020-10-14 09:58:31-03","FURB","FURB","34024","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2011","03","09","Korte, A.; Rigon-Junior, M.J.","2011","02","01","Brasil","Santa Catarina","Garuva","Palmita.","-48.8019444","-26.0302778","-48.8019444","-26.0302778","18","18","Florística IFFSC 8011 (Arbusto) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: arbusto apoiante; flor branca","FURB16133","FURB16133",NA,NA,"5817",NA,NA,NA,NA,NA,NA,NA
"75","2020-10-14 09:58:31-03","FURB","FURB","34201","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2011","03","22","Korte, A.","2011","02","22","Brasil","Santa Catarina","São Francisco do Sul","Praia do Ervino / Parque Estadual do Acaraí.","-48.6105556","-26.3933333","-48.6105556","-26.3933333","2","2","Florística IFFSC 8012 (Arbusto) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: arbusto; flor verde","FURB16131","FURB16131",NA,NA,"5735",NA,NA,NA,NA,NA,NA,NA
"76","2020-10-14 09:58:31-03","FURB","FURB","34917","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Sobral, M","2010",NA,NA,"Dreveck, S.; Carneiro, F.E.","2009","11","05","Brasil","Santa Catarina","Balneário Barra do Sul","Próximo a Mineração Nilso e Veiga do Sul.","-48.69","-26.46","-48.6900000","-26.4600000","20","20","Voucher estéril IFFSC 959 (Regeneração) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbusto;","FURB16129","FURB16129",NA,NA,"2536",NA,NA,NA,NA,NA,NA,NA
"77","2019-11-27 09:29:48-03","FURB","FURB","40454","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Funez, L.A.","2013","03","13","Funez, L.A.","2013","02","06","Brasil","Santa Catarina","Blumenau","RPPN Bugerkopf, trilha da cachoeira.","-49.0725","-27.0061111","-49.0725000","-27.0061111","302","302",NA,"FURB16128","FURB16128",NA,NA,"1720",NA,NA,NA,NA,NA,NA,NA
"78","2020-10-14 09:58:31-03","FURB","FURB","43616","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2015","08","28","Gasper, A.L. de; Funez, L.A.","2014","02","14","Brasil","Santa Catarina","Luiz Alves","Braço Serafim.","-48.9963889","-26.7636111","-48.9963889","-26.7636111","200","200","Projeto REFLORA FAPESC 14843/2011-1","FURB16126","FURB16126",NA,NA,"3528",NA,NA,NA,NA,NA,NA,NA
"79","2020-10-14 09:58:31-03","FURB","FURB","47380","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2020","01",NA,"Pastório, F.F.; Gasper, A.L. de","2015","02","07","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889","60","60","Habitat: borda da trilha, ambiente úmido Habito: árvore caída","FURB16154","FURB16154",NA,NA,"32",NA,NA,NA,NA,NA,NA,NA
"80","2020-10-14 09:58:31-03","FURB","FURB","47528","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Pastório, FF","2016","02","10","Pastório, F.F.","2015","04","02","Brasil","Santa Catarina","Blumenau","Parque Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889","60","60",NA,"FURB47528","FURB47528",NA,NA,"85",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-27 09:29:48-03","FURB","FURB","48675","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2015","10","30","Oliveira, A.A. de","2015","10","30","Brasil","Santa Catarina","Garuva","Palmital.","-48.78","-26.0086111","-48.7800000","-26.0086111","39","39",NA,"FURB48675","FURB48675",NA,NA,"2701",NA,NA,NA,NA,NA,NA,NA
"82","2020-10-14 09:58:31-03","FURB","FURB","5154","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2010","07","29","Verdi, M.; Stival-Santos, A.","2007","01","15","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"Projeto de pesquisa.","FURB16142","FURB16142",NA,NA,"791",NA,NA,NA,NA,NA,NA,NA
"83","2020-10-14 09:58:31-03","FURB","FURB","5163","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2010","07","29","Verdi, M.; Stival-Santos, A.","2007","01","19","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"Projeto de pesquisa.. Código: 005055 / 005091.","FURB16143","FURB16143",NA,NA,"792",NA,NA,NA,NA,NA,NA,NA
"84","2020-10-14 09:58:31-03","FURB","FURB","5343","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2015","08","28","Stival-Santos, A.; Verdi, M.","2007","02","13","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"Projeto de pesquisa. Código: 005759.","FURB00614","FURB00614",NA,NA,"89",NA,NA,NA,NA,NA,NA,NA
"85","2019-11-27 09:29:48-03","FURB","FURB","56358","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Funez, L.A.","2018","01",NA,"Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","01","28","Brasil","Santa Catarina","Presidente Nereu",NA,"-49.41","-27.27","-49.4100000","-27.2700000",NA,NA,"flor creme Habitat: interior da U.A. Habito: sub-arbusto","FURB56358","FURB56358",NA,NA,"1763",NA,NA,NA,NA,NA,NA,NA
"86","2020-10-14 09:58:31-03","FURB","FURB","60593","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Kassner-Filho, A.","2018","09","27","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","09","27","Brasil","Santa Catarina","Apiúna","Faxinalzinho.","-49.3936111","-27.1802778","-49.3936111","-27.1802778","793","793","fruto roxo Habitat: interior da unidade amostral Habito: arbusto","FURB60593","FURB60593",NA,NA,"3487",NA,NA,NA,NA,NA,NA,NA
"87","2020-12-09 14:46:33-03","FURB","FURB","62027","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Marinero, F.","2017","05","19","Oliveira, A.A. de","2016","12","14","Brasil","Paraná","Antonina",NA,"-48.735","-25.47","-48.7350000","-25.4700000",NA,NA,"Arbusto 1,8m; botões florais brancos, imaturos","FURB62027","FURB62027",NA,NA,"4311",NA,NA,NA,NA,NA,NA,NA
"88","2020-10-14 09:58:31-03","FURB","FURB","6203","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P","2015","08","28","Bächtold, A.","2005","04","14","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7163889","-26.3355555","-48.7163889","-26.3355555","8","8",NA,"FURB16152","FURB16152",NA,NA,"173",NA,NA,NA,NA,NA,NA,NA
"89","2019-11-27 09:29:48-03","FURB","FURB","976","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, AA de","2010","08","18","Sevegnani, L.","1998","03","14","Brasil","Santa Catarina","Blumenau","Salto Weissbach / Rdo Correia.","-49.1275","-26.8925","-49.1275000","-26.8925000",NA,NA,NA,"FURB16137","FURB16137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-10-14 09:58:31-03","FURB","FURB","58192","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Funez, L.A.","2018","02","02","Funez, L.A.","2018","02","02","Brasil","Santa Catarina","Ascurra","Nova Brasília.","-49.3755989074707","-26.9552993774414",NA,NA,NA,NA,"flores verdes Habitat: Floresta Habito: Arbusto","FURB58192","FURB58192",NA,NA,"7210",NA,NA,"11742","auto",NA,NA,NA
"91","2021-03-16 17:50:08-03","UCS","HUCS","37172","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Fiaschi, P.","2011","03",NA,"Günther, T.","1951","02","13","Brasil","Paraná","Prainhas","Estrada Serra do Mar",NA,NA,NA,NA,NA,NA,"Herbário Instituto de Biologia; mata pluvial",NA,NA,"Angiospermae","Apiales","s.n.",NA,NA,NA,NA,NA,NA,NA
"92","2021-03-16 17:50:08-03","UCS","HUCS","39602","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Oliveira, A.A.","2011","03","09","Korte, A.","2011","02","01","Brasil","Santa Catarina","Garuva","Palmita","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Herbário FURB 34024; Floresta Densa de Terras Baixas",NA,NA,"Angiospermae","Apiales","5817",NA,NA,"22441","auto",NA,NA,NA
"93","2021-03-16 17:50:08-03","UCS","HUCS","41014","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Funez, L.A.","2013","03","13","Funez, L.A.","2013","02","06","Brasil","Santa Catarina","Blumenau","Trilha da Cachoeira","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"margem do riacho",NA,NA,"Angiospermae","Apiales","1720",NA,NA,"34291","auto",NA,NA,NA
"94","2019-08-16 08:38:22-03","UTFPR","HCF","24823","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","A.A. de Oliveira","2010","07","29","A. Stival-Santos","2010","03","30","Brasil","SC","Botuverá","Reserva Biológica da Canela Preta","-49.14","-27.27","49°08'24 W","27°16'12 S","639","639","Frutos verdes com listras roxas. Floresta Ombrófila Densa, estágio avançado, próximo a cachoeira. (IFFSC 467)",NA,NA,NA,NA,"2238",NA,NA,NA,NA,NA,NA,NA
"95","2019-08-16 08:38:22-03","UTFPR","HCF","24814","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","M. Sobral","2010","08","15","A. Stival-Santos","2010","02","19","Brasil","SC","Angelina","Arroio Fagundes","-48.96","-27.449722","48°57'36 W","27°26'59 S","434","434","Arbusto, fruto verde. Encontrada no interior do fragmento de ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista, em estágio de regeneração. (IFFFSC 387)",NA,NA,NA,NA,"1851",NA,NA,NA,NA,NA,NA,NA
"96","2019-08-16 08:38:22-03","UTFPR","HCF","24827","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","M. Sobral","2010","08","15","A. Stival-Santos","2010","03","10","Brasil","SC","Florianópolis","Parque Municipal da Lagoa do Peri","-48.5275","-27.7175","48°31'39 W","27°43'03 S","226","226","arbusto, flor branca. Estágio avançado, interior de fragmento. (IFFSC 8003).",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"97","2019-08-16 08:38:22-03","UTFPR","HCF","28121","S","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","P. Fiaschi","2005",NA,NA,"J.M. Silva","2002","03","20","Brasil","PR","Guaratuba","Colônia Parati","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"arbusto, 1 m, flor alvacenta. Interior da Floresta Atlântica.",NA,NA,NA,NA,"3578",NA,NA,"41937","auto",NA,NA,NA
"98","2020-12-21 16:13:24-03","MBM","MBM","293108","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","australis","Dendropanax australis","Fiaschi & Jung-Mend.","Marinero, F.","2017","05","19","Oliveira, A.A.","2016","12","14","Brazil","Paraná","Antonina","Conglomerado: 414-J; subunidade: 3; subparcela: 10; indivíduo: 4RN","-48.735","-25.47","-48.735","-25.47",NA,NA,"Arbusto 1,8 m; botões florais brancos, imaturos.","MBM293108","MBM293108",NA,NA,"4311","Southern America",NA,NA,NA,NA,NA,NA
