"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"143","2021-03-01 16:20:09-03","UNICAMP","UEC","128458","S","Plantae","Orchidaceae","Cleistes","castanoides","Cleistes castanoides","Hoehne","Pansarin, ER","2003","01",NA,"Pansarin, ER; Mickeliunas, L","2003","01","04","Brazil","Goiás","Alto Paraíso de Goiás","GO 118, Km 203, Lado esquerdo da pista.","-47.5099983215332","-14.1324996948242","44724","Plantas com flores brancas e liláses na mesma população.","UEC064569","auto","Liliopsida",NA,"946",NA,NA,NA,NA,"UEC064569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-01 16:20:09-03","UNICAMP","UEC","117376","S","Plantae","Orchidaceae","Cleistes","castanoides","Cleistes castanoides","Hoehne","Pansarin, ER","2001","01",NA,"Pansarin, ER; Batista, JAN","2001","01","10","Brazil","Goiás","Cavalcante","Estrada de Terra para São Domingos, verda a cerca de 20Km de Cavalcante, próximo a riacho que corta a estrada.","-47.4583015441895","-13.7974996566772","92497","Em campo encharcado, entre gramíneas. Próximo à margem do rio. Sob Buriti. Flores róseas.","UEC064566","auto","Liliopsida",NA,"753",NA,NA,NA,NA,"UEC064566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-01 16:20:09-03","UNICAMP","UEC","128466","S","Plantae","Orchidaceae","Cleistes","castanoides","Cleistes castanoides","Hoehne","Pansarin, ER","2003","01",NA,"Pansarin, ER; Mickeliunas, L","2003","01","03","Brazil","Goiás","Cavalcante","estrada de terra que liga cavalcante a região conhecida com São Domingos, 30 Km após Cavalcante, lado esquerdo da estrada.","-47.4583015441895","-13.7974996566772","92497","Flores brancas. em campo alagado com murunduns e buritis.","UEC064561","auto","Liliopsida",NA,"941",NA,NA,NA,NA,"UEC064561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-01 16:20:09-03","UNICAMP","UEC","128477","S","Plantae","Orchidaceae","Cleistes","castanoides","Cleistes castanoides","Hoehne","Pansarin, ER","2003","01",NA,"Pansarin, ER; Mickeliunas, L","2003","01","02","Brazil","Goiás","Teresina de Goiás","Rodovia GO 118, Km 197, lado direito da pista.","-47.2647018432617","-13.7763996124268","42211","Flores Brancas.","UEC064562","auto","Liliopsida",NA,"932",NA,NA,NA,NA,"UEC064562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-01 16:20:09-03","UNICAMP","UEC","117383","S","Plantae","Orchidaceae","Cleistes","castanoides","Cleistes castanoides","Hoehne","Pansarin, ER","2001","01",NA,"Pansarin, ER; Batista, JAN","2001","01","09","Brazil","Goiás","Terezina de Goiás","Rodovia GO 118, Km 204 Km, Cerca de 38 Km de alto Paraíso, sentido Teresina de Goiás.","-47.2647018432617","-13.7763996124268","42211","Planta encontrada em ambiente permanentemente alagado. Flores de coloração rósea.","UEC064565","auto","Liliopsida",NA,"743",NA,NA,NA,NA,"UEC064565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-01 16:20:09-03","UNICAMP","UEC","128478","S","Plantae","Orchidaceae","Cleistes","castanoides","Cleistes castanoides","Hoehne","Pansarin, ER","2003","01",NA,"Pansarin, ER; Mickeliunas, L","2003","01","02","Brazil","Goiás","Terezina De Goiás","GO 118, km 204, lado direito da pista.","-47.2647018432617","-13.7763996124268","42211","Flores brancas.; Em campo alagado com murunduns.","UEC017476","auto","Liliopsida",NA,"935",NA,NA,NA,NA,"UEC017476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-08-20 10:00:37-03","UNICAMP","UEC","139992","S","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Breier, TB","2004","09",NA,"Breier, TB; Singer, RB","2003","05","14","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Estrada de acesso a parcela.","-47.916667","-24.166667",NA,NA,"UEC064539",NA,"Liliopsida",NA,"1067",NA,NA,NA,NA,"UEC064539",NA,"-47.916667","-24.166667",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 16:20:09-03","UNICAMP","UEC","206523","S","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Nunes, CEP","2018","06",NA,"Nunes, CEP","2013","03","10","Brazil","São Paulo","São Luiz do Paraitinga","Trilha do Ipiranga, próximo ao córrego Barro Branco, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar.","-45.133333","-23.316667",NA,"Erva terrícola.; Beira de estrada e borda de mata em área de Floresta Ombrófila Densa Sub-Montana.","UEC132109",NA,"Liliopsida",NA,"2013/17",NA,"80","1200",NA,"UEC132109",NA,"-45.133333","-23.316667",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-01 16:20:09-03","UNICAMP","UEC","205028","S","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Mayer, JL",NA,NA,NA,"Alves, MF; Mayer, JL","2018","05","05","Brazil","Parana","Palmeira","Coletado na mata do parque Recanto dos Papagaios","-49.767222","-25.465",NA,"Orquídea terrestre, flores lilás, labelo lilás com estria mediana amarela","UEC182789",NA,"Liliopsida",NA,"2",NA,NA,NA,NA,"UEC182789",NA,"-49.767222","-25.465",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:20:09-03","UNICAMP","UEC","115190","S","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Pansarin, ER","2000","10",NA,"Pansarin, ER","1999","04","15","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818","37574","Planta encontrada exclusivamente na restinga.","UEC017557","auto","Liliopsida",NA,"s.n.",NA,NA,NA,NA,"UEC017557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-08-20 10:00:37-03","UNICAMP","UEC","139993","S","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Singer, RB","2003","05",NA,"Breier, TB; Singer, RB","2003","05","09","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Parcelas permanentes.","-47.9199981689453","-25.0100002288818","37574",NA,"UEC064540","auto","Liliopsida",NA,"1032",NA,NA,NA,NA,"UEC064540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-08-20 10:00:37-03","UNICAMP","UEC","140189","S","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Singer, RB",NA,NA,NA,"Gonçalves, RS",NA,NA,NA,"Brazil","São Paulo","Iporanga","Estrada Apiaí","-48.5900001525879","-24.5799999237061","38740","Data de floração: 05/05/2004.","UEC064542","auto","Liliopsida",NA,"5",NA,NA,NA,NA,"UEC064542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-08-20 10:00:37-03","UNICAMP","UEC","122215","S","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Pansarin, ER","2001","03",NA,"Pansarin, ER","2001","03",NA,"Brazil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Sentido estrada de terra que passa em frente a casa de pesquisa, próximo a cachoeira.","-48.3600006103516","-24.0900001525879","25028",NA,"UEC064538","auto","Liliopsida",NA,"857",NA,NA,NA,NA,"UEC064538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:20:09-03","UNICAMP","UEC","116502","S","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.",NA,"1995","03","30","Catharino, ELM","1995","03","24","Brazil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758","34265","Vegetação baixa, subida da serra. Flores róseas, labelo com mancha amarela.","UEC064537","auto","Liliopsida",NA,"2068",NA,NA,NA,NA,"UEC064537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:20:09-03","UNICAMP","UEC","116503","S","Plantae","Orchidaceae","Cleistes","macrantha","Cleistes macrantha","(Barb.Rodr.) Schltr.","Catharino, ELM","1987","12","02","Custódio-Filho, A; Cerati, TM","1983","03","30","Brazil","São Paulo","Biritiba-Mirim","Estação Biológica de Boraceia.","-45.866667","-23.633333",NA,"Terrestre 50 cm, labelo roxa, tépalas roxas, externamente creme.","UEC017562",NA,"Liliopsida",NA,"1261",NA,"890","950",NA,"UEC017562",NA,"-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:20:09-03","UNICAMP","UEC","116121","S","Plantae","Orchidaceae","Cleistes","macrantha","Cleistes macrantha","(Barb.Rodr.) Schltr.","Pansarin, ER","2000","11",NA,"Semir, J","2000","01",NA,"Brazil","São Paulo",NA,"Intervales",NA,NA,NA,"Planta encontrada em ambiente palustre.","UEC017568",NA,"Liliopsida",NA,"s.n.",NA,NA,NA,NA,"UEC017568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:20:09-03","UNICAMP","UEC","116501","S","Plantae","Orchidaceae","Cleistes","macrantha","Cleistes macrantha","(Barb.Rodr.) Schltr.","Catharino, ELM","1987","12","02","Custódio-Filho, A","1984","03","13","Brazil","São Paulo",NA,"Biritiba Mirim. Estação Biologica de Boraceia.","-45.866667","-23.633333",NA,"Herbacea 80 cm, flores lilas, face externa creme.; Mata Atlantica.","UEC017535",NA,"Liliopsida",NA,"2282",NA,"890","950",NA,"UEC017535",NA,"-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:20:09-03","UNICAMP","UEC","128280","S","Plantae","Orchidaceae","Cleistes","macrantha","Cleistes macrantha","(Barb.Rodr.) Schltr.","Forster, W","2002",NA,NA,"Savassi, APG; Silva, FD; Campos, LM; Duarte, AR; Arango, B; Rodrigues, RR","2002","04","23","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S. M. Arcanjo.","-47.998889","-24.066111",NA,"Erva de 0,5m coletada na borda da mata. Flores arroxeadas.; Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana. Trilha do Rio Taquaral.","UEC017567",NA,"Liliopsida",NA,"338",NA,NA,NA,NA,"UEC017567",NA,"-47.998889","-24.066111",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-08-20 10:00:37-03","UNICAMP","UEC","129078","S","Plantae","Orchidaceae","Cleistes","macrantha","Cleistes macrantha","(Barb.Rodr.) Schltr.","Pansarin, ER","2003","01",NA,"Pansarin, ER; Mickeliunas, L","2003","01","25","Brazil","Santa Catarina","Pirabeiraba","Subida da Serra Princesa Dona Francisca, sentido São bento do Sul, Km 92, beira de estrada, barranco ao lado da pista.",NA,NA,NA,NA,"UEC064536",NA,"Liliopsida",NA,"972",NA,NA,NA,NA,"UEC064536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-08-20 10:00:37-03","UNICAMP","UEC","125838","S","Plantae","Orchidaceae","Cleistes","macrantha","Cleistes macrantha","(Barb.Rodr.) Schltr.",NA,NA,NA,NA,"Pansarin, ER; Mickeliunas, L","2002","02",NA,"Brazil","Minas Gerais","Ouro Preto","Estrada sentido Ouro Branco - Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"UEC064535","auto","Liliopsida",NA,"909",NA,NA,NA,NA,"UEC064535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-08-20 10:00:37-03","UNICAMP","UEC","129629","S","Plantae","Orchidaceae","Cleistes","macrantha","Cleistes macrantha","(Barb.Rodr.) Schltr.","Pansarin, ER","2003","03",NA,"Pansarin, ER; Mickeliunas, L","2003","03","07","Brazil","Rio de Janeiro","Teresópolis","Estrada que liga Teresópolis a Petrópolis, Serra dos Órgãos.","-42.9655990600586","-22.4122009277344","38539",NA,"UEC064533","auto","Liliopsida",NA,"1024",NA,NA,NA,NA,"UEC064533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-08-20 10:00:37-03","UNICAMP","UEC","118867","S","Plantae","Orchidaceae","Cleistes","macrantha","Cleistes macrantha","(Barb.Rodr.) Schltr.","Pansarin, ER","2000","11",NA,"Amaral, MCE; Arantes, AA; Belinello, R","1997","04","21","Brazil","São Paulo","Pedregulho","Distrito Estreito. Área alagada a 1 km do Mirante em direção a Rio Grande.","-47.4700012207031","-20.25","27552",NA,"UEC017482","auto","Liliopsida",NA,"97/130",NA,NA,NA,NA,"UEC017482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:20:09-03","UNICAMP","UEC","17197","S","Plantae","Orchidaceae","Cleistes","magnifica","Cleistes magnifica","(Schltr.) Schltr.","Pabst, G",NA,NA,NA,"Hatschbach, G","1974","05","09","Brazil","Paraná","Guaratuba","Baln. Coroado","-48.5746994018555","-25.8827991485596","41937","Flor lilás escuro, botões acastanhados.; Restinga.","UEC017466","auto","Liliopsida",NA,"34427",NA,NA,NA,NA,"UEC017466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:20:09-03","UNICAMP","UEC","116507","S","Plantae","Orchidaceae","Cleistes","magnifica","Cleistes magnifica","(Schltr.) Schltr.","Gonçales, GF","2015","05",NA,"Wanderley, MDGL; Moreira, BA; Proença, SL; Forzza, RC; Nascimento, F","1997","05","07","Brazil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha para Cachoeira da Água Comprida.","-48.3600006103516","-24.0900001525879","25028","Terrestre, tépalas alvas na face externa e lilás, labelo alvo com estrias vináceas e amarelas e coluna alva. Base do caule arroxeado.; Mata primária de fundo de vale com presença de Myrtaceae, Sapotaceae (Chrysophyllum), Rapanea, Clusi","UEC017561","auto","Liliopsida",NA,"2201",NA,NA,NA,NA,"UEC017561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-01 16:20:09-03","UNICAMP","UEC",NA,"S","Plantae","Orchidaceae","Cleistes","magnifica","Cleistes magnifica","(Schltr.) Schltr.","Gonçales, GF","2015","05",NA,"Wanderley, MDGL; Moreira, BA; Proença, SL; Forzza, RC; Nascimento, F","1997","05","07","Brazil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha para Cachoeira da Água Comprida.","-48.3600006103516","-24.0900001525879","25028","Terrestre, tépalas alvas na face externa e lilás, labelo alvo com estrias vináceas e amarelas e coluna alva. Base do caule arroxeado.; Mata primária de fundo de vale com presença de Myrtaceae, Sapotaceae (Chrysophyllum), Rapanea, Clusi","UEC017560","auto","Liliopsida",NA,"2201",NA,NA,NA,NA,"UEC017560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:20:10-03","UNICAMP","UEC","116831","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.","Pansarin, ER","2008","06",NA,"Batista, JAN","1999","01","01","Brazil","Goiás",NA,"Campo a margem de pequeno curso dágua com vereda, cerca de 28 km de Cavalcante, no alto da Chapada, em direção a região conhecida como São Domingos.",NA,NA,NA,"Erva terrestre, campo limpo úmido ou inundado em vereda. Solo escuro, hidromórfico. Local sempre úmido. Área anteriormente queimada. Pouco comum, observado somente dois conjuntos, mas um com grande quantidade de plantas, ao longo da ve","UEC017501",NA,"Liliopsida",NA,"829",NA,NA,NA,NA,"UEC017501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 16:20:10-03","UNICAMP","UEC","154491","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.",NA,NA,NA,NA,"Barbosa, TDM; Costa, SM","2010","07","19","Brazil","Roraima","Caracaraí","Parque Nacional do Viruá. &nf;Área alagada. Na margem da Estrada Perdida. Solo argiloso.","-60.104444","1.420833",NA,"Erva palustre, ca. 50 cm. Crescendo sobre gramíneas. Flor lilás escuro. Guia amarelo escuro. Coluna Branca.","UEC007991",NA,"Liliopsida",NA,"1197",NA,"63","63",NA,"UEC007991",NA,"-60.104444","1.420833",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:20:10-03","UNICAMP","UEC","154492","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.",NA,NA,NA,NA,"Barbosa, TDM; Costa, SM","2010","07","19","Brazil","Roraima","Caracaraí","Parque Nacional do Viruá. &nf;Área alagada. Na margem da Estrada Perdida. Solo argiloso.","-60.980833","1.434444",NA,"Erva palustre, ca. 50 cm. Folhas cerosas, pouco suculentas. Flores com sépalas verde-amareladas, pétalas verde-amareladas com ápice lilás; labelo verde-amarelado com ápice lilás, entrada com estrias (mais externas) lilás a amarelas (ma","UEC007986",NA,"Liliopsida",NA,"1184",NA,"63","63",NA,"UEC007986",NA,"-60.980833","1.434444",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:20:10-03","UNICAMP","UEC","154498","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.",NA,NA,NA,NA,"Barbosa, TDM; Costa, SM","2010","07","20","Brazil","Roraima","Caracaraí","Parque Nacional do Viruá. &nf;Área alagada. Na margem da Estrada Perdida. Solo argiloso.","-60.216667","1.412222",NA,"Erva palustre, ca. 60 cm. Flor terminal, com uma única flor abrindo durante o desenvolvimento do botão superior; sépalas amarelo-esverdeadas; pétalas creme com ápice lilás; labelo creme com ápice lilás; guia amarelos internamente.","UEC007989",NA,"Liliopsida",NA,"1224",NA,"63","63",NA,"UEC007989",NA,"-60.216667","1.412222",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-01 16:20:10-03","UNICAMP","UEC","154833","S","Plantae","Orchidaceae","Cleistes","rosea","Cleistes rosea","Lindl.",NA,NA,NA,NA,"Barbosa, TDM; Costa, SM","2011","03","27","Brazil","Roraima","Caracaraí","Parque Nacional do Viruá. &nf;Campinarana arbustivo-arbórea.","-61.013333","1.106389",NA,"Flores branco-esverdeadas.","UEC007984",NA,"Liliopsida",NA,"1423",NA,"49","49",NA,"UEC007984",NA,"-61.013333","1.106389",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-06 09:56:49-03","UFOP","OUPR","9660","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"Badini, J.","1972","04","16","Brasil","Minas Gerais","Mariana","Ribeirão do Carmo","-43.4160995483398","-20.377799987793","33524","Brejo",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-06 09:56:49-03","UFOP","OUPR","9659","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697","44599","Campo. Erva. Flores violaceas",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-06 09:56:49-03","UFOP","OUPR","9658","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"Badini, J.","1976","03","07","Brasil","Minas Gerais","Ouro Preto","Lavras Novas","-43.5080986022949","-20.2875003814697","44599","Campo. Erva. Flores roseo-vinho",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-03-12 10:29:23-03","UFOP","OUPR","35000","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Pedrosa, L.G.","2020","01",NA,"Pedrosa, L.G.","2020","01","21","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697","44599","Floresta Estacional Semidecidual",NA,"auto",NA,NA,"2456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-23 12:17:42-03","UFOP","OUPR","35129","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Pedrosa, L.G.","2020","02",NA,"Pedrosa, L.G.","2020","02","04","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697","44599","Erva, ca. 40cm, flores róseas. Campo rupestre",NA,"auto",NA,NA,"2581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-06 09:56:49-03","UFOP","OUPR","3943","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","libonii","Cleistes libonii","(Rchb.f.) Schltr.","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"Peron, M.V.","1986","03","12","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Cachoeira da Geladeira","-43.5080986022949","-20.2875003814697","44599","Campo graminoso. Erva. Flores rosas",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-06 09:56:49-03","UFOP","OUPR","9641","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","montana","Cleistes montana","Gardner","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"Badini, J.",NA,NA,NA,"Indisponível",NA,NA,NA,NA,NA,NA,"Campo. Erva. Flores róseas",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-06 09:56:49-03","UFOP","OUPR","9645","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","montana","Cleistes montana","Gardner","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"s.col.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Caraça",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-06 09:56:49-03","UFOP","OUPR","9662","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","montana","Cleistes montana","Gardner","Vieira, T.L.","2015","01","27","s.col.",NA,NA,NA,"Indisponível",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-06 09:56:49-03","UFOP","OUPR","9643","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","montana","Cleistes montana","Gardner","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"s.col.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","44599",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-06 09:56:49-03","UFOP","OUPR","9648","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","montana","Cleistes montana","Gardner","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"s.col.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","44599","Campo. Erva. Flores roseas",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-06 09:56:49-03","UFOP","OUPR","9642","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","montana","Cleistes montana","Gardner","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"Peron, M.V.","1986","04","13","Brasil","Minas Gerais","Ouro Preto","Alto do Itacolomi","-43.5080986022949","-20.2875003814697","44599","Capão de mata. Erva. Flores boninas",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-06 09:56:49-03","UFOP","OUPR","9649","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","montana","Cleistes montana","Gardner","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"Badini, J.","1974","04","28","Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697","44599","Campo. Erva. Flores róseas",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-06 09:56:49-03","UFOP","OUPR","9646","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","montana","Cleistes montana","Gardner","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"s.col.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697","44599","Terreno úmido. Erva. Terreno úmido",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-06 09:56:49-03","UFOP","OUPR","9480","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","montana","Cleistes montana","Gardner","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"Nogueira, R.E.","2000","03","16","Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697","44599","Campo rupestre. Erva",NA,"auto",NA,NA,"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-06 09:56:49-03","UFOP","OUPR","9640","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","montana","Cleistes montana","Gardner","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Campo Grande","-43.5080986022949","-20.2875003814697","44599","Barranco. Erva. Flor rosea",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-06 09:56:49-03","UFOP","OUPR","9647","PreservedSpecimen","Plantae","Orchidaceae","Cleistes","montana","Cleistes montana","Gardner","Barros, F.; Vinhos, F.; Rodrigues, VT (LEFB)","2012",NA,NA,"Badini, J.","1978","03","12","Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697","44599","Campo. Erva. Flores róseas",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
