"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","infraspecificEpithet","relationshipType","fieldNumber","typeStatus"
"144","2020-12-21 16:19:16-03","MBM","MBM","180462","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Motta, J.T.",NA,NA,NA,"Motta, J.T.","813","1987","11","21","Brazil","Paraná","Quatro Barras","Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Epífita","MBM180462","MBM180462",NA,NA,"17116",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:19:16-03","MBM","MBM","295448","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Faria, A.P.G.",NA,NA,NA,"Ribas, O.S.; Barboza, E.; Pereira, L.B.S.; Barboza, E.; Pereira, L.B.S.","980","1996","01","17","Brazil","Santa Catarina","Campo Alegre","Rodeio Grande","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM295448","MBM295448",NA,NA,"37493",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:19:16-03","MBM","MBM","396473","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Till, W.",NA,NA,NA,"Leme, E.M.C.","1650","2011","12","21","Brazil","Santa Catarina","Joinville","Near Campo Alegre, Rio Julio","-48.8456001281738","-26.3043994903564",NA,NA,"750","750",NA,"MBM396473","MBM396473",NA,NA,"37150",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:19:16-03","MBM","MBM","386647","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Engels, M.E.","2013","12","10","Engels, M.E.","1677","2013","09","27","Brazil","Santa Catarina","Joinville","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville. Aterro sanitário","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Epífita. Folhas verdes. Inflorescência com escapo verde. Flor com sépalas roseas. Pétalas azuis escuras.; Floresta Ombrófila Densa.","MBM386647","MBM386647",NA,NA,"37150",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:19:16-03","MBM","MBM","386647","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Engels, M.E.","2013","12","10","Engels, M.E.","1677","2013","09","27","Brazil","Santa Catarina","Joinville","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville. Aterro sanitário","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Epífita. Folhas verdes. Inflorescência com escapo verde. Flor com sépalas roseas. Pétalas azuis escuras.; Floresta Ombrófila Densa.","MBM386647","MBM386647",NA,NA,"37150",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:19:16-03","MBM","MBM","234231","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala gamosepala","Wittm.","Kaehler, M.",NA,NA,NA,"Kersten, R.A.; et al.; et al.","137","1997","09","29","Brazil","São Paulo","Ribeirão Grande","Bairro do Carioca","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"MBM234231","MBM234231",NA,NA,"25028",NA,"auto","Southern America",NA,NA,NA,"gamosepala",NA,NA,NA
"150","2019-11-01 15:28:05-03","PUC-RIO","FCAB","0661b","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala nivea","Reitz","L.B Smith.","1944",NA,NA,NA,"1174","1944","07","27","Brasil","Santa Catarina","Sombrio","Araranguá","-49.61669921875","-29.113899230957",NA,NA,"15","15","Erva com apice da folha violeta. Epifita; violeta; brácteas e ovário roxos.","00661b",NA,NA,"Angiospermae","16515",NA,"auto",NA,NA,NA,NA,"nivea",NA,NA,NA
"151","2015-09-03 21:17:10-03","MNHN","RECOLNAT_MNHN_P","P02176275","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","A.Cast.",NA,NA,NA,NA,"Schwacke",NA,"1897","8","26","Brasil","Santa Catarina",NA,"Brésil. Sta. Catharina, ad Joinville. Santa Catarina, Sul, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176275' target='other'> <mi>dwc_moreinfo</mi></a>","P02176275","P02176275_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"13359",NA
"152","2015-09-03 21:17:11-03","MNHN","RECOLNAT_MNHN_P","P02176276","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","A.Cast.",NA,NA,NA,NA,"Puiggari",NA,"1885","6","1","Brasil","São Paulo",NA,"Sitio de João Coelho. [camino de Antamagna]. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176276' target='other'> <mi>dwc_moreinfo</mi></a>","P02176276","P02176276_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:18:23-03","UFPR","UPCB","59572","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala var. gamosepala","Wittm.","Sampaio, L.K.A.","2007","01","01","Morokawa, R.","88","2006","10","22","Brasil","Paraná","Guaratuba","Pico Pirai","-48.978611","-25.95","-48.978611","-25.95",NA,NA,"Terrestre, inflorescência ereta, sépala rosa com ápice roxo, pétala azul, bráctea do escapo e floral cor de palha de base branca; raque marrom rosado, esbranquiçado; estames azuis..","UPCB0033436","UPCB0033436",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. gamosepala",NA,NA,NA
"154","2021-02-11 17:18:23-03","UFPR","UPCB","53076","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Morokawa, R.","2006","01","01","Morokawa, R.","8","2004","09","23","Brasil","Paraná","Matinhos","Parque Estadual Rio da Onça","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Inflorescência lilás, terrestre..",NA,NA,NA,NA,"15275",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:18:23-03","UFPR","UPCB","60587","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Pereira, J.B.S. & Falleiros, R.","2008","01","01","Pereira, J.B.S.","288","2008","08","29","Brasil","Paraná","Piraquara","Mananciais da Serra.","-45.983333","-25.483333","-45.983333","-25.483333","950","950","Epífita, flores azul-violaceas, próximo a um córrego, mata fechada..","UPCB0033435","UPCB0033435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:18:23-03","UFPR","UPCB","40869","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Gatti, A.L.S.","2000","06",NA,"Gatti, A.L.S. et al.","208","1998","09","22","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita coletada sobre bifurcação a 2,7m de altura, cálice e escapo avermelhados, corola arroxeada. Floresta ombrófila densa das terras baixas..","UPCB0033600","UPCB0033600",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:18:23-03","UFPR","UPCB","27318","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Tardivo, R.C.","1985","10",NA,"Shirata, M.T.","210","1985","10","11","Brasil","Paraná","Matinhos","Ilha do Farol, Caiobá","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Flores azuis e folhas longas e largas..",NA,NA,NA,NA,"15275",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:18:23-03","UFPR","UPCB","53077","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Morokawa, R.","2006","01","01","Morokawa, R.","9","2004","11","25","Brasil","Paraná","Matinhos","Parque Estadual Rio da Onça","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Terrestre, frutos rosa escuro e pretos, formando tapete..",NA,NA,NA,NA,"15275",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:18:23-03","UFPR","UPCB","38033","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Tardivo, R.C.","1998","12","01","Gatti, G. | Gatti, A.L.S.","295","1998","08","17","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita sobre tronco, flores róseas, bainhas esbranquiçadas com detalhes em roxo na parte central. Floresta ombrófila densa submontana..","UPCB0033586","UPCB0033586",NA,NA,"37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:18:23-03","UFPR","UPCB","22863","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Waechter, J.L.","1993","10","05","Negrelle, R.R.B.","A346","1992","08","25","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Terrícola, inflorescência violácea..",NA,NA,NA,NA,"18121",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-11 17:18:23-03","UFPR","UPCB","22862","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Waechter, J.L.","1993","10","05","Negrelle, R.R.B.","A532","1992","11","06","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Terrícola, inflorescência rosa e fruto vináceo..",NA,NA,NA,NA,"18121",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2016-11-15 05:15:00-02","MO","MOBOT","2755598","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 42117","1988","1","24","Brazil","Santa Catarina",NA,"Barra Velha. Matorral costero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","2755599","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 43178","1980","9","2","Brazil","Paraná",NA,"Baln. Canoas (mun. Paranagua) Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"164","2019-03-29 10:41:16-03","UFSM","HDCF","6554","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Büneker, H. M.","2014","05","09","Büneker, H. M.",NA,"2011",NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Epífita, folhas inermes, cálice roxo, pétalas claro-azuladas",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"165","2016-08-26 09:16:13-03","UFSM","HDCF","6566","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Büneker, H. M.","2014","05","09","Büneker, H. M.; Witeck, L.; Pontes, R.; Soares, K.","9","2012","05","12","Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Planta epífita, pétalas azul-claras, sépalas esbranquiçadas",NA,NA,NA,NA,"30776",NA,"auto","América",NA,NA,NA,NA,NA,NA,NA
"166","2018-09-12 14:48:05-03","UNIOESTE","UNOP","5843","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Mancinelli, W.S.","2009","10",NA,"Kellermann, B.D.; et al.; et al.","53","2009","09","11","Brasil","Paraná","Antonina","SPVS - Reserva Natural do Cachoeira. FODSM.","-48.681889","-25.319556","-48.681889","-25.319556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-07 11:44:02-03","FUVATES","HVAT","2088","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","E. Musskopf; C. Batista","2007","03","28","C. Batista","s.n.","2006","12","28","Brasil","Rio Grande do Sul","Arvorezinha","Parque das Bromélias.","-52.175278","-28.872222","-52º10'31''W","-28º52'20''S",NA,NA,NA,"HVAT00002088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-09-12 05:00:02-03","US","US","1954493","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala",NA,NA,NA,NA,NA,"-- Reitz","2300",NA,NA,NA,"Brazil","Santa Catarina",NA,"S. Catarina. Spitzkopf - Brusque.",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,"Bromeliales",NA,"1",NA,"South America",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US","2700828","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala",NA,NA,NA,NA,NA,"G. Hatschbach","29834","1972","7","30","Brazil","Paraná",NA,"Rio da Divisa (mun. Guaratuba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bromeliales",NA,"1",NA,"South America",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"170","2020-09-12 05:00:02-03","US","US","2120886","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala",NA,NA,NA,NA,NA,"R. Reitz","5729","1953","9","14","Brazil","Paraná",NA,"São João.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bromeliales",NA,"1",NA,"South America",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"171","2020-09-12 05:00:02-03","US","US","2045541","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala",NA,NA,NA,NA,NA,"B. Rambo S. J.","50168","1951","2","21","Brazil","Rio Grande do Sul",NA,"RGS, Taimbé p.S.Frsco de Paula. In araucarieto ad arbores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bromeliales",NA,"1",NA,"South America",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"172","2020-09-12 05:00:02-03","US","US","2026793","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala",NA,NA,NA,NA,NA,"G. Tessmann","2602",NA,NA,NA,"Brazil","Paraná",NA,"Caiobá (na costa do atlántico), 35 km ao sul de Paranaguá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bromeliales",NA,"1",NA,"South America",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"173","2020-09-12 05:00:02-03","US","US","1906908","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala",NA,NA,NA,NA,NA,"R. Reitz","C1222",NA,NA,NA,"Brazil","Santa Catarina",NA,"S. Catarina. Sombrio.",NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,"Bromeliales",NA,"1",NA,"South America",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US","2775540","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala",NA,NA,NA,NA,NA,"M. C. Vianna & L. Monteiro S.","472/309","1971","7","25","Brazil","São Paulo",NA,"Mun. de Salesópolis, Estação Intermediária do Rio Pardo, km 34.",NA,NA,NA,NA,"570",NA,NA,NA,NA,NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"175","2020-09-12 05:00:02-03","US","US","2572029","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala nivea","Reitz",NA,NA,NA,NA,"R. Reitz & R. M. Klein","9093","1959","9","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00091481","US00091481_01",NA,"Bromeliales",NA,"1",NA,"South America",NA,"Monocotyledonae",NA,"nivea",NA,NA,"Isotype"
"176","2019-12-09 17:29:36-03","UFPR","EFC","15341","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Romanini, R.P.","2017","06","19","Völtz, R.R.; Santos, G.H.","1139","2015","07","19","Brasil","Santa Catarina","Garuva","Trilha para o Monte Crista","-48.893","-26.0933","-48.8930","-26.0933","55","55","Erva epífita; flores com sépalas róseas e pétalas azuladas; interior da Floresta Ombrófila Densa Submontana","EFC015341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-12-09 17:29:36-03","UFPR","EFC","14987","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Büneker, H.M.","2016","06","01","Völtz, R.R.; Santos, G.H.","881","2016","03","26","Brasil","Santa Catarina","Joinville","Cachoeira do Cubatão","-49.1021","-26.196","-49.1021","-26.1960","760","760","Erva em roseta crescendo no sub-bosque da Floresta Ombrófila Densa Montana; frutos de vermelhos a vermelho-roxo. __COMMOM_NAME__: Gravatá","EFC014987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-12-09 17:29:36-03","UFPR","EFC","14271","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Völtz, R.R.","2015","03","06","Völtz, R.R.; Santos, G.H.","582","2015","01","13","Brasil","Santa Catarina","São Francisco do Sul","Balneário Capri","-48.565","-26.1805","-48.5650","-26.1805","2","2","Erva rosulada; frutos rosados; restinga arbustiva. __COMMOM_NAME__: Gravatá","EFC014271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-12-09 17:29:36-03","UFPR","EFC","7455","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Büneker, H.M.","2016","06","01","Kuniyoshi, Y.S.; Roderjan, C.V.; Galvão, F.","6081",NA,NA,NA,"Brasil","Paraná","Paranaguá","Floresta do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Epífita em manguezal. Flores roxas e brácteas róseas.","EFC007455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-12-09 17:29:36-03","UFPR","EFC","8144","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Büneker, H.M.","2016","06","01","Kuniyoshi, Y.S.; Roderjan, C.V.","6199","1998","09","17","Brasil","Paraná","Pontal do Paraná","Balneário de Guarapari","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"Herbácea terrestre comum em dunas. Flores com cálice rosa e corola azul.","EFC008144",NA,NA,NA,"19508",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2014-04-04 18:26:51-03","PNFM","IRAI","1066","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Cordeiro, J.; Martin, V.C.","2010","01","01","Leal, M.D.","009","2009","09","06","Brasil","Santa Catarina","Bombinhas","Praia Quatro Ilhas","-48.486167","-27.154917","-48.486167","-27.154917",NA,NA,"Herbácea, 1 m, flor amarela","IRAI00001066",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-25 13:51:52-03","UNIVILLE","JOI","16768","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","MANCINELLI, W.S.","2016","03","29","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; PELLIS, M.; SILVA, J.C.S.","4","2015","12","16","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.123889","-26.179444","49º7'26''W","26º10'46''S","740","740","epífita","JOI016768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-25 13:51:52-03","UNIVILLE","JOI","16789","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","MANCINELLI, W.S.","2016","03","29","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; SILVA, M.M. da; SILVA, J.C.S.","52","2016","01","13","Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.981944","-26.14","48º58'55''W","26º8'24''S","215","215","epífita","JOI016789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-25 13:51:52-03","UNIVILLE","JOI","7136","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","E. Barboza & J. Cordeiro","2008","02","29","C.M. Raimundo","28","2008","01","23","Brasil","Santa Catarina","São Francisco do Sul","BR-280","-4.840556","-2.622222","4º50'26''W","2º37'20''S",NA,NA,"Habito: Epífita","JOI007136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-25 13:51:52-03","UNIVILLE","JOI","16785","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","MANCINELLI, W.S.","2017","07","03","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; SILVA, M.M. da; SILVA, J.C.S.","43","2016","01","08","Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.9825","-26.140556","48º58'57''W","26º8'26''S","215","215","epífita","JOI016785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-25 13:51:52-03","UNIVILLE","JOI","16975","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","MANCINELLI, W.S.","2017","07","03","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.","340","2016","09","08","Brasil","Santa Catarina","Joinville","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca","-49.123611","-26.18","49º7'25''W","26º10'48''S","750","750","epífita","JOI016975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-25 13:51:52-03","UNIVILLE","JOI","9814","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","W.S. Mancinelli","2009","10","11","B.D. Kellermann","53","2009","09","11","Brasil","Paraná","Antonina","Reserva Natural do Cachoeira - SPVS.","-48.7118988037109","-25.4286003112793",NA,NA,"50","50","; HABITO: Epífita; TIPO VEGETACIONAL: FODSM","JOI009814",NA,NA,NA,"38300",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-25 13:51:52-03","UNIVILLE","JOI","9745","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Vitor, A.C.R.",NA,NA,NA,"Marcilio, V.","31","2009","09","18","Brasil","Paraná","Piraquara","Morro do Canal.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana e Refúgios Alto Montanos","JOI009745",NA,NA,NA,"12577",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-25 13:51:52-03","UNIVILLE","JOI","7083","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","E. Barbosa & J. Cordeiro","2008","02","29","C.M. Raimundo","38","2008","01","24","Brasil","Santa Catarina","Araquari","BR-280.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"; HABITAT: biôntico; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","JOI007083",NA,NA,NA,"25329",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-25 13:51:52-03","UNIVILLE","JOI","4277","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","O.S. Ribas","2005","07","20","Bächtold, A.","250","2005","07","08","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"; HABITAT: terrestre; HABITO: terrícola; TIPO VEGETACIONAL: Mata Secundária","JOI004277",NA,NA,NA,"25329",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-25 13:51:52-03","UNIVILLE","JOI","1951","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Elaine Cristine Spitzner","2006","06","30","Elaine Cristine Spitzner","119","2006","08","02","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,NA,"1","1","; HABITAT: fanerófita; HABITO: terrestre; TIPO VEGETACIONAL: FODTB","JOI001951",NA,NA,NA,"25329",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-25 13:51:52-03","UNIVILLE","JOI","253","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","G. Hatschbach","2005","02","25","A. Bachtold","63","2004","10","19","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios","-48.7221984863281","-26.3700008392334",NA,NA,"3","3","Flor de corola azul Habitat: Terrestre Habito: Epífita","JOI000253",NA,NA,NA,"25329",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-25 13:51:52-03","UNIVILLE","JOI","388","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Marcus","2004","05","05","Hering-Rinnert, C.","575","2002","10","05","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000388",NA,NA,NA,"8793",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-25 13:51:52-03","UNIVILLE","JOI","905","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","O.S. Ribas","2005","08","01","Hering-Rinnert, C.","356","2002",NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000905",NA,NA,NA,"8793",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
