"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","relationshipType","coordinatePrecision","geoFlag","individualCount","eventTime","fieldNumber"
"98","2021-02-11 17:20:39-03","UFPR","UPCB","7671","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Legrand, C.D.","1969","08",NA,"Hatschbach, G.","18679","1968","03","08","Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"30","50","Arvoreta, 5m, flor alvascenta. Mata pluvial de encosta de morro..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA
"99","2021-02-11 17:20:39-03","UFPR","UPCB","8101","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Legrand, C.D.","1970","01","01","Hatschbach, G.","16885","1967","08","09","Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arvoreta, 5m, fruto vinoso. Margem de rio..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA
"100","2021-02-11 17:20:39-03","UFPR","UPCB","42018","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Legrand, C.D.","1956","01","01","Reitz, R.","3652","1950","08","23","Brasil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","Arbusto, 2m, flor branca, perfumada. Capoeira..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA
"101","2018-06-22 05:25:00-03","MO","MOBOT","2482715","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D. Legrand",NA,NA,NA,NA,"Pe. Raulino Reitz","Reitz 3652","1950","8","23","Brazil","Santa Catarina",NA,"Brusque. Azambuja",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2009-07-09 17:05:00-03","MO","MOBOT","3190927","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D. Legrand","F. F. Mazine, May",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 14517","1966",NA,NA,"Brazil","Paraná",NA,"Guaratuba; Pedra Branca de Araraquara.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-08-31 09:07:34-03","INPA","INPA","105959","S","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Hatschbach, GG","1981",NA,NA,"Hatschbach, GG","43961","1981","07","18","Brasil","Paraná","Morretes","Morro do Arrastão.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"INPA0105959","INPA0105959 INPA0105959_e","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA
"104","2021-03-25 13:52:46-03","UNIVILLE","JOI","145","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","F.C.S. Vieira","2004","10","20","F.C.S. Vieira","505","2004","10","07","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"; HABITAT: sub bosque de mata secundária; HABITO: fanerófita, terrestre","JOI000145","JOI000145",NA,NA,NA,NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA
"105","2021-03-25 13:52:46-03","UNIVILLE","JOI","4276","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","F.C.S. Vieira","2005","12","21","Mancinelli, W.S.","328","2005","08","23","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"5","5","; HABITAT: sub bosque","JOI004276","JOI004276",NA,NA,NA,NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA
"106","2021-03-25 13:52:46-03","UNIVILLE","JOI","636","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Hering-Rinnert, C.",NA,NA,NA,"Hering-Rinnert, C.","470","2002",NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"Ano de coleta: 2002","JOI000636","JOI000636",NA,NA,NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA
"107","2021-03-25 13:52:46-03","UNIVILLE","JOI","3412","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","F.C.S. Vieira","1905","06","28",NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Gaspar",NA,"-48.9589004516602","-26.9314002990723",NA,NA,NA,NA,"Projeto EMBRAPA-FURB","JOI003412","JOI003412",NA,NA,NA,NA,NA,NA,NA,NA,"19036","auto",NA,NA,NA
"108","2021-03-25 13:52:46-03","UNIVILLE","JOI","2933","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","M. E. G. Sobral","2005","04","30","F. C. S. Vieira","700","2004","12","25","Brasil","Santa Catarina","Joinville","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","Fruto verde Habito: Arvoreta","JOI002933","JOI002933",NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA
"109","2021-03-25 13:52:46-03","UNIVILLE","JOI","2934","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","M.E.G. Sobral","2005","04","30","F.C.S. Vieira","420","2004","07","28","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","; HABITO: arvoreta, terrestre; TIPO VEGETACIONAL: Floresta montana","JOI002934","JOI002934",NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA
"110","2021-03-25 13:52:46-03","UNIVILLE","JOI","2932","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","M.E.G. Sobral","2005","04","30","F.C.S. Vieira","473","2004","09","30","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","; HABITO: arvoreta, terrestre; TIPO VEGETACIONAL: Floresta montana","JOI002932","JOI002932",NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA
"111","2021-03-25 13:52:46-03","UNIVILLE","JOI","10903","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Vieira, F. C. S.","2011","06","09","Meyer, F. S.; Comitti, E. J.","1069","2011","06","05","Brasil","Santa Catarina","São Bento do Sul","Arredores Morro da Igreja. APA do Rio Vermelho/Humboldt.","-49.3786010742188","-26.2502994537354",NA,NA,"70","70","Habito: Arvoreta","JOI010903","JOI010903",NA,NA,NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA
"112","2021-03-25 13:52:46-03","UNIVILLE","JOI","2925","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","M. Sobral","2004","04","20","F.C.S. Vieira","436","2004","09","20","Brasil","Santa Catarina","São Francisco do Sul","Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,"50","50","Folha (aspecto): Glabra; HABITAT: topo/sub bosque; HABITO: fanerófita, terrestre","JOI002925","JOI002925",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA
"113","2021-03-25 13:52:46-03","UNIVILLE","JOI","2897","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","F.C.S. Vieira","2007","03","21","F.C.S. Vieira","525","2004","10","21","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Flores.","-48.6380996704102","-26.2432994842529",NA,NA,"10","10","; HABITAT: mata de sub bosque; HABITO: fanerófita, terrestre","JOI002897","JOI002897",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA
"114","2021-03-25 13:52:46-03","UNIVILLE","JOI","2924","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","M. Sobral",NA,NA,NA,"F.C.S. Vieira","895","2005","03","19","Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,"40","40","; HABITAT: floresta; HABITO: fanerófita, terrestre","JOI002924","JOI002924",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA
"115","2019-10-07 09:35:13-03","UEFS","HUEFS","169644","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","M.Sobral","2019","06",NA,"Ibrahim, M.","233","2010","11","06","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Mata do Hotel Plaza da Caldas de Imperatriz, caminho para a pousada.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"Floresta secundária.","HUEFS0169644","HUEFS0169644","Angiospermae","Myrtales",NA,NA,"Rosanae",NA,NA,NA,"22435","auto",NA,NA,NA
"116","2015-03-07 08:58:40-03","F","FMNH-SEEDPLANTS","V0108294F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0108294F","V0108294F_01","Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-03-07 08:58:40-03","F","FMNH-SEEDPLANTS","V0108295F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0108295F","V0108295F_01","Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-03-07 08:58:40-03","F","FMNH-SEEDPLANTS","V0108296F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0108296F","V0108296F_01","Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"119","2018-05-14 17:28:21-03","F","FMNH-SEEDPLANTS","V0348892F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","19220","1968","5","20","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"V0348892F","V0348892F_01 V0348892F_02","Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"19220"
"120","2018-05-14 17:28:25-03","F","FMNH-SEEDPLANTS","V0348893F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","19433","1968","6","25","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"V0348893F","V0348893F_01 V0348893F_02","Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"19433"
"121","2019-02-27 14:02:44-03","UFSJ","HUFSJ","6546","S","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Aguiar, OT","1990","12","18","Barros, F de; Martuscelli, P","1267","1986","04","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, proximidades da Praia do ipanema, Morro do Tassuva.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Arvoreta, ca. 4m de altura, crescendo em beira de rio. Frutos vermelhos escuros quando maduros.","HUFSJ006546",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA
"122","2019-10-16 14:13:55-03","UEL","FUEL","40749","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Hering-Rinnert, C",NA,NA,NA,"Hering-Rinnert, C","470","2002",NA,NA,"Brasil","Santa Catarina","Camboriú","Taquarinhas","-48.6543998718262","-27.0252990722656",NA,NA,NA,NA,NA,"FUEL009168",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,"19854","auto",NA,NA,NA
"123","2020-11-12 17:01:51-03","UEL","FUEL","41653","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Sobral, MEG","2005","04","30","Vieira, FCS","473","2004","09","30","Brasil","Santa Catarina","Joinville","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"FUEL009164",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA
"124","2020-11-12 17:01:51-03","UEL","FUEL","41654","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Sobral, MEG","2005","04","30","Vieira, FCS","700","2004","09","30","Brasil","Santa Catarina","Joinville","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"FUEL009167",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA
"125","2020-11-12 17:01:51-03","UEL","FUEL","41655","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Sobral, MEG","2005","04","30","Vieira, FCS","420","2004","07","28","Brasil","Santa Catarina","Joinville","Castelo dos Bugres","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"FUEL009169",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA
"126","2020-08-20 14:58:15-03","UFSC","FLOR","42200","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Mello, A.S.","2012","02","25","Nuernberg, A.; Mello, A.S.","230","2011","08","14","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental Ponta do Araçá.","-48.519722","-27.121111","48º31'11''W","27º7'16''S",NA,NA,"arbórea, pétalas truncadas róseo-claras. caule rugoso não descamante.","FLOR0042200",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-08-20 14:58:15-03","UFSC","FLOR","41986","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Mello, A.S.","2012","02","25","Nuernberg, A.; Mello, A.S.","55","2011","05","06","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico Costeira de Zimbros.","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,"arbóreo, flor botão verde","FLOR0041986",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"11943","auto",NA,NA,NA
"128","2020-08-20 14:58:15-03","UFSC","FLOR","1668","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A. & Occhioni","7996","1968","11","21","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"150","150","arbusto, Fruto Maduro, roxo-escuro, 2m altura","FLOR0001668",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA
"129","2020-08-20 14:58:15-03","UFSC","FLOR","62295","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Mello, A.S.",NA,NA,NA,"Mello, A.S.; Daltrini, C., Aguiar, T.","282","2009","06","26","Brasil","Santa Catarina","Itapema","Coletado em Ilhota, Itapema.","-48.611400604248","-27.0902996063232",NA,NA,"60","60","arbóreo, flor branca, Altura: 6m","FLOR0062295","FLOR0062295",NA,"Myrtales",NA,NA,NA,NA,NA,NA,"9090","auto",NA,NA,NA
"130","2020-08-20 20:40:26-03","UFSC","FLOR","8552","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Falkenberg, D.B.","1985",NA,NA,"Falkenberg, D.B.; Padovani, C.R.","2531","1985","08","03","Brasil","Santa Catarina","Palhoça","Morro Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"100","100","arbusto, 1m altura","FLOR0008552",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA
"131","2020-08-20 20:40:26-03","UFSC","FLOR","3463","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Legrand, C.D.","1974",NA,NA,"Bresolin, A.","315","1971","08","20","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"100","100","arbusto, 3m altura","FLOR0003463",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA
"132","2020-08-20 14:58:15-03","UFSC","FLOR","3798","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand",NA,NA,NA,NA,"Klein, R.M.","9630","1971","08","10","Brasil","Santa Catarina","Paulo Lopes","Costa do Morro de Paulo Lopes.","-48.6836013793945","-27.9617004394531",NA,NA,"200","200","arbusto, flor branca, 3m altura","FLOR0003798",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"23385","auto",NA,NA,NA
"133","2021-02-08 12:43:51-03","UFRGS","ICN","084173","S","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Falkenberg, DB; Sobral, M","1985",NA,NA,"Falkenberg, DB; Padovani, CR","2531","1985","08","03","Brasil","SC","Palhoça","Morro Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Arbusto com 1m de altura; Capoeira",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA
"134","2021-02-08 12:43:51-03","UFRGS","ICN","061088","S","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Legrand, CD","1974",NA,NA,"Bresolin, A","315","1971","08","20","Brasil","SC","Palhoça","Morro do Cambirola.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Igual ao ICN 066599; Arbusto com 3m de altura. Flor branca; Capoeira",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA
"135","2021-02-08 12:43:51-03","UFRGS","ICN","061971","S","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Sobral, M","1984",NA,NA,"Falkenberg, DB","s.n.","1984","09",NA,"Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA
"136","2021-02-08 12:43:51-03","UFRGS","ICN","066599","S","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Legrand, CD","1974",NA,NA,"Bresolin, A","315","1971","08","20","Brasil","SC","Palhoça","Morro do Cambirola.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Igual ao ICN 061088; Arbusto com 3m de altura. Flor branca; Capoeira",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA
"137","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","94661","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Molz, M.","2017",NA,NA,"Molz, M.","s.n.","2017","01",NA,"Brasil","Santa Catarina","Joinville","Piraí","-49.00822","-26.29427","-49,0082200","-26,2942700","116","116","Arvoreta próxima ao rio Piraí. Datum WGS84.","HAS0094661",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","87506","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D. Legrand","Legrand, C. D.","1955",NA,NA,"Reitz , P. R.","5767","1953","10",NA,"Brasil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Numa capoeira. Fruto de material anterior.","HAS0087506",NA,"Magnoliophyta",NA,NA,NA,NA,"Paratypus",NA,NA,"19684","auto",NA,NA,NA
"139","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","87573","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D. Legrand","Legrand, C. D.","1955",NA,NA,"Reitz , P. R.","5713","1953","09",NA,"Brasil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Numa capoeira Arbusto de 1m de alt. Flor branca.","HAS0087573",NA,"Magnoliophyta",NA,NA,NA,NA,"Paratypus",NA,NA,"19684","auto",NA,NA,NA
"140","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","87572","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D. Legrand","Legrand, C. D.","1956",NA,NA,"Reitz , P. R.","3652","1950","08",NA,"Brasil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Numa capoeira, arbusto 2m alt, de flor branca. Guaramirim.","HAS0087572",NA,"Magnoliophyta",NA,NA,NA,NA,"Paratypus",NA,NA,"19684","auto",NA,NA,NA
"141","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","48721","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","Legr.","Legrand, C.D.","1957",NA,NA,"Reitz, R.","3448","1956","07",NA,"Brasil","Santa Catarina","Ibirama","Hôrto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"mata; arvoreta 4m; fl. Brancas","HAS0048721",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA
"142","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","87509","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D. Legrand","Legrand, C. D.","1956",NA,NA,"Klein, R.","1709","1955","10",NA,"Brasil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Num capoeirão. Arbusto de 2m alt. Fruto maduro, avermelhado.","HAS0087509",NA,"Magnoliophyta",NA,NA,NA,NA,"Paratypus",NA,NA,"27253","auto",NA,NA,NA
"143","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","73741","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Legrand, D.","1955",NA,NA,"Reitz, P.R.","5710","1953","09",NA,"Brasil","Santa Catarina","Itajaí","Praia Braba","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Flores barncas.","HAS0073741",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA
"144","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","73742","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Legrand, D.","1974",NA,NA,"Bresolin, A.","315","1971","08",NA,"Brasil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Arbusto, flores brancas.","HAS0073742",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA
"145","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","73737","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Mattos, J.","1971",NA,NA,"Mattos, J.","15613","1971","04",NA,"Brasil","São Paulo","Pariquera-Açu","Perto da divisa com Cananéia","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Numa capoeira, arbusto com cerca de 2,5 m de altura.","HAS0073737",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA
"146","2019-11-21 10:11:22-03","IBt","SP","141298","S","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Legrand, D","1969",NA,NA,"Hatschbach, G","19220","1969","05","20","Brasil","Paraná","Guaraqueçaba","Ro Tagaçaba.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arvoreta 6m alt., tronco base 10cm diam. flor alva. Mata pluvial encosta de morro.","SP024120","SP024120",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA
"147","2019-11-21 10:11:22-03","IBt","SP","157719","S","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Mattos, JR","1971",NA,NA,"Mattos, J","15613","1971","06",NA,"Brasil","São Paulo","Pariquera-Açu","Perto da divisa com Cananéia,","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Numa capoeira. Arbusto ca. 2,5m alt.","SP006340","SP006340",NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA
"148","2019-11-21 10:11:22-03","IBt","SP","277593","S","Plantae","Myrtaceae","Eugenia","catharinensis","Eugenia catharinensis","D.Legrand","Kawasaki, ML","1997",NA,NA,"Valente, AC","s.n.","1994","12",NA,"Brasil","São Paulo","Registro","Fazenda Guavireuva","-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,"Árvore de pequeno porte, frutos carnosos, violáceos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25922","auto",NA,NA,NA
