"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"272","2021-02-11 17:19:20-03","UFPR","UPCB","33150","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Filipaki, S.A.",NA,"1994","11","24",NA,"Brasil","Paraná","Telêmaco Borba","Estrada Bombinha, Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,"Árvore..",NA,NA,"Brotto, M.L.","2008","06","06",NA,NA,"35037","auto",NA,NA,NA,NA,NA
"273","2021-02-11 17:19:20-03","UFPR","UPCB","16537","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G.","50331","1985","12","09",NA,"Brasil","Paraná","Cerro Azul","Estrela","-49.261100769043","-24.823600769043","500","500",NA,"Árvore, 8m, flor creme. Mata pluvial..",NA,NA,"Baitello, J.B.","2008","06","03",NA,NA,"32006","auto",NA,NA,NA,NA,NA
"274","2021-02-11 17:19:20-03","UFPR","UPCB","50819","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Silva, J.M.","3777","2003","10","27",NA,"Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Árvore 6m, fruto esverdeado. Floresta Atlântica..",NA,NA,"Brotto, M.L.","2008","06","06",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"275","2021-02-11 17:19:20-03","UFPR","UPCB","33067","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Filipaki, S.A.",NA,"1994","12","08",NA,"Brasil","Paraná","Telêmaco Borba","Linha de alta tensão de Figueira, Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,"Árvore..",NA,NA,"Baitello, J.B.","2008","06","03",NA,NA,"35037","auto",NA,NA,NA,NA,NA
"276","2021-02-11 17:19:20-03","UFPR","UPCB","53238","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Reginato, M.","658","2006","01",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Arbórea 12m, flor branca..",NA,NA,"Baitello, J.B.","2008","06","03",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"277","2021-02-11 17:19:20-03","UFPR","UPCB","51368","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Reginato, M.","205","2005","02",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Arbórea 10m, flor alva..",NA,NA,"Reginato, M.","2005","01","01",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"278","2021-02-11 17:19:20-03","UFPR","UPCB","50755","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Reginato, M.","156","2005","01",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Arbórea 8m, flor alva..",NA,NA,"Reginato, M.","2005","07","11",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"279","2021-02-11 17:19:20-03","UFPR","UPCB","22959","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Roderjan, C.V.","1099","1993","05","12",NA,"Brasil","Paraná","Quatro Barras","Morro Anhagava","-49.0769004821777","-25.3656005859375","1120","1120",NA,"Árvore, 10m. Floresta montana..",NA,NA,"Brotto, M.L.","2008","06","06",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"280","2021-02-11 17:19:20-03","UFPR","UPCB","24516","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Schimmelpfeng, L.C.",NA,"1994","09","29",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Árvore, ca. 11m. Borda de núcleo florestado limitado pelo cerrado Sensu Stricto..",NA,NA,"Brotto, M.L.","2008","06","06",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"281","2021-02-11 17:19:20-03","UFPR","UPCB","40763","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Dala Rosa, S.","65","1999","12","27",NA,"Brasil","Paraná","Morretes","Parque Estadual do Pico Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore ±2m, flores creme. Matinha nebular, 1080m..",NA,NA,"Baitello, J.B.","2008","06","03",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"282","2021-02-11 17:19:20-03","UFPR","UPCB","29855","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Cervi, A.C.","2688","1989","05","31",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Árvore, ca. 8m..",NA,NA,"Baitello, J.B.","2008","06","03",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"283","2021-02-11 17:19:20-03","UFPR","UPCB","58925","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.","173","2008","07","18",NA,"Brasil","Paraná","Morretes","Serra da Graciosa, Morro Mãe Catira.","-48.834400177002","-25.476900100708","1150","1150",NA,"Árvore 8m de altura, frutos verdes. Floresta Ombrófila Densa Altomontana..",NA,NA,"Brotto, M.L.","2008","07","29",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"284","2021-02-11 17:19:20-03","UFPR","UPCB","52250","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Ribas, O.S.","5892","2004","02","14",NA,"Brasil","Paraná","Piraquara","Sítio Santa Bárbara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Árvore 10m, flor creme-alvacenta. Transição da floresta atlântica para a floresta ombrófila mista..",NA,NA,"Brotto, M.L.","2008","06","06",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"285","2021-02-11 17:19:20-03","UFPR","UPCB","51306","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Ribas, O.S.","5892","2004","02","14",NA,"Brasil","Paraná","Piraquara","Sítio Santa Bárbara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Árvore 10m, flor creme-alvacenta, transição da floresta atlântica para a floresta ombrófila..",NA,NA,"Baitello, J.B.","2008","06","03",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"286","2021-02-11 17:19:20-03","UFPR","UPCB","50667","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Ribas, O.S.","5892","2004","02","14",NA,"Brasil","Paraná","Piraquara","Sítio Santa Bárbara","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Árvore 10m, flor creme-alvacenta. Transição da Floresta Atlântica para a floresta ombrófila mista..",NA,NA,"Brotto, M.L.","2008","06","06",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"287","2011-12-28 15:30:00-02","MO","MOBOT","2458765","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Luiz Gurgel","Gurgel s.n.",NA,NA,NA,"South America","Brazil","Paraná",NA,"Cantagalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","1414339","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","J. Cordeiro|Gert G. Hatschbach","Cordeiro 388","1986","12","11","South America","Brazil","Paraná",NA,"Campina dos Furtados (mun. S. José dos Pinhais). Mata encosta do morro.",NA,NA,NA,NA,NA,NA,NA,NA,"J. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-11-10 04:40:00-03","MO","MOBOT","2076139","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Pedro L. R. de Moraes","Moraes 2314","2000","12","19","South America","Brazil","São Paulo",NA,"Piracicaba. Parque Estadual Carlos Botelho, São Miguel Arcanjo, trilha Vale. 24º 04' 15,6 S, 47º 57' 42,3 W.","-47.96166","-24.07083",NA,NA,NA,NA,NA,NA,"P.L.R. de Moraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2010-11-13 04:25:00-02","MO","MOBOT","2076140","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Roberto M. Klein","Klein 5","1952",NA,NA,"South America","Brazil","Santa Catarina",NA,"Mata do Hoffmann, Brusque. Mata.",NA,NA,"50.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-11-10 04:40:00-03","MO","MOBOT","100876309","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","Moraes 4124","2014","11","21","South America","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botlho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,"1",NA,NA
"292","2020-11-10 04:40:00-03","MO","MOBOT","100876313","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","Moraes 4131","2014","11","21","South America","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botlho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,"1",NA,NA
"293","2016-03-22 09:10:00-03","MO","MOBOT","100901057","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","gurgelii","Ocotea gurgelii","Vattimo-Gil","Balduino Rambo","Rambo 42639","1949","7","20","South America","Brazil","Rio Grande do Sul",NA,"Portao pr. S. Leopoldo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","1698155","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","gurgelii","Ocotea gurgelii","Vattimo-Gil","M. Toledo G.|Bonifacio Mostacedo C.|T. Fredericksen","Toledo G. 686","1998","6","18","South America","Bolivia","Santa Cruz","Guarayos","Santa Cruz, Prov. Guarayos Aserradero La Chonta. Alrededores del campamento de BOLFOR. Bosque Humedo de llanura.","-62.1","-15.75","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","1698156","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","gurgelii","Ocotea gurgelii","Vattimo-Gil","M. Toledo G.|Vincent Vroomans","Toledo G. 1338","2000","10","24","South America","Bolivia","Santa Cruz","Guarayos","Prov. Guarayos. Empresa Forestal La Chonta, Area de aprovechamiento 2000-1, parcelas permanentes de Investigacion. Bosque humedo de llanura.","-62.76666","-15.68333","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2013-02-13 05:33:00-02","MO","MOBOT","1698157","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","gurgelii","Ocotea gurgelii","Vattimo-Gil","Mario Saldias P.|et al.","Saldias Paz 2760","1993","6","28","South America","Bolivia","Santa Cruz","Velasco","Santa Cruz: velasco, Parque Noel Kempff M. 2/3 km al S en el camino entre las cabanas de El Encanto y el camino principal entre los Fierrosy Tarbo. Bosque alto en pie de monte y cerda de arroyos.","-63.73333","-14.66666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2008-05-27 22:02:00-03","MO","MOBOT","1698158","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","gurgelii","Ocotea gurgelii","Vattimo-Gil","Michael H. Nee","Nee 38662","1990","9","8","South America","Bolivia","Santa Cruz","Guarayos","Depto. Santa Cruz, Prov. Guarayos [formerly prov. Nuflo de chavez], 4 km NE of perseverancia. Flat, soil sandy with lateritic pebbles or clay. Evergreen tropical forest with canopy of mostly small trees.","-62.76666","-14.71666","275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2011-12-28 15:30:00-02","MO","MOBOT","2458861","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","gurgelii","Ocotea gurgelii","Vattimo-Gil","Luiz Gurgel","Gurgel s.n.2",NA,NA,NA,"South America","Brazil","Paraná",NA,"Campinhinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2018-09-12 14:48:16-03","UNIOESTE","UNOP","2149","S","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Motta, J.L.; Silva, J.M.; Silva, J.M.","4543","2014","11","24",NA,"Brasil","Paraná","São José dos Pinhais","Pedro Moro","-49.198333","-25.553611","912","912",NA,"Árvore, 4,00m; frutos imaturos, verdes, a maioria com galhas e fungos. Em remanescente de Floresta Ombrófila Mista.",NA,NA,"Brotto, M.L.","2015","03",NA,"-49.198333","-25.553611",NA,NA,NA,NA,NA,NA,NA
"300","2020-08-31 09:11:25-03","INPA","INPA","172574","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, GG","50096","1985","11","23","Southern America","Brasil","Bahia","Mucugê","Rio Cumbuca","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"INPA0172574","INPA0172574 INPA0172574_e","Rohwer, JG","1992",NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA
"301","2020-07-10 09:46:37-03","MBML","MBML-HERBARIO","13232",NA,"Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","V. Demuner; et al","1231","2000","07","25",NA,"Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167",NA,NA,NA,"Árvore 12m, DAP 30cm, fuste 9m, frutos de cor verde. Mata secundária.","MBML013232","MBML013232","T.D.M. Barbosa/16-VII-2007",NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA,NA,NA
"302","2020-06-15 15:30:55-03","UNESP-RC","HRCB","23955","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Thomaz, L.D.","932","1995","01","17",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617","650","650",NA,"Altura 16 m, PAP 69 cm, caule interno creme, odor de manga, líquido transparente no tronco, com botões verdes",NA,NA,"Barbosa, T.D.M.","2012","08",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"303","2020-06-15 15:30:55-03","UNESP-RC","HRCB","50622","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Ferreira, J.A.","s/nº","1998","10","23",NA,"Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,"Árvore 15m; flores amarelas.",NA,NA,"Baitello, J.B.","1999",NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA
"304","2020-06-15 15:30:55-03","UNESP-RC","HRCB","62637","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Santiago, D.S.","597","2013","06","14",NA,"Brasil","Minas Gerais","Baependi",NA,"-44.8899993896484","-21.9589004516602","1800","1800",NA,"Árvore, ca. 10m, frutos imaturos verdes.",NA,NA,"Moraes, P.","2013","08","06",NA,NA,"29865","auto",NA,NA,NA,NA,NA
"305","2020-06-15 15:30:55-03","UNESP-RC","HRCB","67949","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Grillo, R. M. M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"Moraes, P.L.R.",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"306","2020-06-15 15:30:55-03","UNESP-RC","HRCB","67951","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Grillo, R. M. M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"Moraes, P.L.R.",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"307","2020-06-15 15:30:55-03","UNESP-RC","HRCB","36039","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Sakuragui, C.M.","470","1993","10","02",NA,"Brasil","São Paulo","Itararé","Fazenda Ibiti (Ripasa)","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Árvore 3m de altura. Frutos imaturos verdes.",NA,NA,"Baitello, J.B.","1998","03","31",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"308","2020-06-15 15:30:55-03","UNESP-RC","HRCB","19121","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Tamashiro",NA,NA,NA,NA,NA,"Brasil","São Paulo","Joanópolis","Estrada para a cachoeira dos Pretos","-46.2700004577637","-22.9300003051758",NA,NA,NA,NA,NA,NA,"Baitello, J.B.",NA,NA,NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA
"309","2020-06-15 15:30:55-03","UNESP-RC","HRCB","20258","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Tamashiro",NA,NA,NA,NA,NA,"Brasil","São Paulo","Pedra Bela","Estrada de terra em direção à boca da mata","-46.439998626709","-22.7900009155273",NA,NA,NA,NA,NA,NA,"Baitello, J.B.",NA,NA,NA,NA,NA,"10848","auto",NA,NA,NA,NA,NA
"310","2020-06-15 15:30:55-03","UNESP-RC","HRCB","56153","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Moraes, P.L.R.","3343","2011","09","02",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"Árvore 8 m, estéril",NA,NA,"Moraes, P.","2011","09","03",NA,NA,"27904","auto",NA,NA,NA,NA,NA
"311","2020-06-15 15:30:55-03","UNESP-RC","HRCB","17777","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Moraes, P.L.R. de","1072","1994","11","29",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,"Árvore dominate - 20m de altura - botões brancos.",NA,NA,"Alves, F.M.","2009","09","18",NA,NA,"27904","auto",NA,NA,NA,NA,NA
"312","2020-06-15 15:30:55-03","UNESP-RC","HRCB","14428","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Moraes, P.L.R. de","375","1991","01","12",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334","700","700",NA,"Árvore 6m de altura - inflorescência branca - flores pequenas - beira de estrada.",NA,NA,"Moraes, P.L.R. de","1994","05","04",NA,NA,"27904","auto",NA,NA,NA,NA,NA
"313","2020-06-15 15:30:55-03","UNESP-RC","HRCB","15006","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Moraes",NA,NA,NA,NA,NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Moraes, P.L.R. de",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"314","2020-06-15 15:30:55-03","UNESP-RC","HRCB","20264","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Tamashiro",NA,NA,NA,NA,NA,"Brasil","São Paulo","Itaberá","Reserva Ecológica de Itaberá","-49.137333","-23.844389",NA,NA,NA,NA,NA,NA,"Baitello, J.B.",NA,NA,NA,"49º08'14.4W","23º50'39.8S",NA,NA,NA,NA,NA,NA,NA
"315","2020-06-15 15:30:55-03","UNESP-RC","HRCB","60747","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Bernacci, L.C.","2989","2000","07","12",NA,"Brasil","São Paulo","Cotia","Morro Grande. Reserva.","-46.9099998474121","-23.6000003814697",NA,NA,NA,"Árvore, ca. 15m alt, caída, próximo ao ponto C55 na floresta. Frutos imaturos.",NA,NA,"Moraes, P.","2013","08",NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA
"316","2020-06-15 15:30:55-03","UNESP-RC","HRCB","67950","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Grillo, R. M. M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"Moraes, P.L.R.",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"317","2020-06-15 15:30:55-03","UNESP-RC","HRCB","61576","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Biral, L.","917","2013","09","15",NA,"Brasil","São Paulo","Cunha","Núcleo Cunha. Trilha do Maé até parcela Mata de Neblina projeto Biota","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Árvore, frutos imaturos verdes.",NA,NA,"Vergne, M.C.","2016","02",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"318","2020-06-15 15:30:55-03","UNESP-RC","HRCB","56157","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Moraes, P.L.R.","3347","2011","09","02",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"Árvore 8 m, estéril",NA,NA,"Moraes, P.","2011","09","03",NA,NA,"27904","auto",NA,NA,NA,NA,NA
"319","2020-06-15 15:30:55-03","UNESP-RC","HRCB","56173","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Moraes, P.L.R.","3363","2011","09","01",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"Árvore 7 m, estéril",NA,NA,"Moraes, P.","2011","09","01",NA,NA,"27904","auto",NA,NA,NA,NA,NA
"320","2017-11-24 14:11:09-02","UFLA","ESAL","11610","S","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Costa, MP; Pifano, DS; Melo, PHA","19",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Municipal Serra de São Domingos, floresta de encosta do Cristo","-46.5614013671875","-21.7877998352051","14","14",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"321","2017-11-24 14:11:09-02","UFLA","ESAL","11594","S","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Costa, MP; Pifano, DS; Melo, PHA","115",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Municipal Serra de São Domingos, floresta nebular no limite nordeste do parque","-46.5614013671875","-21.7877998352051","15","15",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"322","2021-02-04 10:27:47-03","UFRPE","HST","14447","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo","D.A.Estevan; et al.","48","1999","10","16",NA,"Brasil","Paraná","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545",NA,NA,NA,"Árvore 6 m alt.; frutos imaturos verdes e maduros pretos","HST014447",NA,"P.L.R.de Moraes","2014","02","11",NA,NA,"23566","auto",NA,NA,NA,NA,NA
"323","2021-02-25 10:12:39-03","CVRD","CVRD","14652","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Filho, A. C.","2183","1984","01","04","América do Sul","BRASIL","SP","Salesópolis",NA,"-45.883333","-23.633333","950","950",NA,"<ll>dwc_commonname:</ll> Canela biritiba","CVRD014652","CVRD014652","J.B. Baitello","1997","08","23","45°53'00W","23°38'00S",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"324","2020-09-12 05:00:02-03","US","US","3128266","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","J. Cordeiro & G. Hatschbach","388","1986","12","11","South America","Brazil","Paraná","São José dos Pinhais","Campina dos Furtados","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"US01348387","US01348387_01",NA,NA,NA,NA,NA,NA,"45291","auto","Dicotyledonae",NA,"1",NA,NA
"325","2020-09-12 05:00:02-03","US","US","2321273","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","R. M. Klein","5",NA,NA,NA,"South America","Brazil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"US01348390","US01348390_01",NA,NA,NA,NA,NA,NA,"19684","auto","Dicotyledonae",NA,"1",NA,NA
