"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","typeStatus","class","infraspecificEpithet","fieldNumber","relatedCatalogItem","sex"
"84","2015-07-02 14:00:14-03","JBP","HPL","365","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","E.R. Salviani & H. Lorenzi","145","1998","07","22",NA,"Brasil","ES","Rio Bananal","Saída da cidade de Rio Barramal em direção à São João Tiradentes-ES.","-40.3333","-19.265",NA,NA,NA,NA,"H. Lorenzi",NA,NA,"22148","auto","1998","07","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-07-26 11:39:16-03","IPA","IPA","26904","S","Plantae","Plantae",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Viana, G.","26904","1981","04","10","Southern America","Brasil","Sergipe",NA,"Estrada de Carira para Nossa Senhora da Glória",NA,NA,NA,"Arboreta. Flores alvas, reunidas em densas inflorescências terminais","IPA0026904",NA,"Correia, C.",NA,NA,NA,NA,"2004","05","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:15:22-03","UFV","VIC","18082","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Luiza, A.","s.n.","1995","09","25",NA,"Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,"Árvore com 30 metros de altura. P29.","VIC018082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-24 17:08:30-03","UFES","SAMES","123","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Giaretta,A.O.; Martins,R.F.A.;Araújo-Filho,P.B.","135","2007","10","06",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Vegetação de restinga não inundável localizada à beira da estrada principal de Itaúnas. Mata sobre proteção do PEI.","-39.7322006225586","-18.5932998657227",NA,"Planta de 5m com flores albo e frutos verdes. Habitat: Vegetação de restinga não inundável localizada à beira da estrada principal de Itaúnas. Mata sobre proteção do PEI.","SAMES00123",NA,"Pirani,J.R.",NA,NA,"41644","auto","2010","02","22","-397113889.0","-184230556.0",NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 14:30:06-03","UFJF","CESJ","35100","PreservedSpecimen","Plantae","Angiosperma",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","M.A. Pereira","s.n.","1946","12","22","América do Sul","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"Cultivado no Jardim Botâncio. Árvore com flores alvas.","CESJ035100","CESJ035100","O. Handro",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-27 13:45:46-03","UFS","ASE","19151","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Matos, GMA; Matos, E; Costa, SM","4","2010","01","20","Southern America","Brasil","Sergipe","Aracaju","Parque Augusto Franco","-37.071667","-10.911111",NA,"Flores alvas pequenas.; Flores alvas pequenas.","ASE0025539","ASE0025539","Matos, E",NA,NA,NA,NA,"2010","12","15","-37.071667","-10.911111",NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:21:18-03","UNICAMP","UEC","164716","S","Plantae","Magnoliopsida",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","Cardoso, D; Santos, RM","1935","2007","05","22",NA,"Brazil","Bahia","Anguera","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.","-39.188889","-13.572222",NA,"Árvore ca. 6 m de altura. Folíolos cartáceos. Frutos imaturos verdes.; Floresta Estacional semidecídua com dossel a ca. 20 m de altura e afloramentos rochosos no topo da serra.","UEC050332","UEC050332",NA,"300","600",NA,NA,NA,NA,NA,"-39.188889","-13.572222",NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:21:18-03","UNICAMP","UEC","158154","S","Plantae","Magnoliopsida",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","Couto, APL; França, F; Melo, E; Cruz, ACR","48","2005","05","05",NA,"Brazil","Bahia","Feira de Santana","Distrito de Ipuaçu.","-39.076389","-12.232778",NA,"Árvore ca. 12m alt.. Folhas levemente discolores, membranácecas. Frutos imaturos verdes.","UEC015547","UEC015547",NA,"230","230",NA,NA,NA,NA,NA,"-39.076389","-12.232778",NA,NA,NA,NA,NA,NA,NA
"92","2019-08-20 10:02:31-03","UNICAMP","UEC","100380","S","Plantae","Magnoliopsida",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","Gehrt, A","s.n.",NA,NA,NA,NA,"Brazil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"UEC077483","UEC077483","Mitchell, JD",NA,NA,"53584","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-19 14:04:25-03","UFRPE","PEUFR","23909","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","M. T. Monteiro","23614","1971","11","26",NA,"Brasil","Bahia","Itamaraju","Fazenda Palmeira","-39.5311012268066","-17.0391998291016",NA,"Árvore; flores esbranquiçadas com estames amarelos, bastante perfumadas; madeira mole, branca; resina incolor em quantidade.","PEUFR023909",NA,"C. Correia",NA,NA,"55932","auto","2004","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-19 14:04:25-03","UFRPE","PEUFR","14395","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","A. Gehrt",NA,"1938","11","29",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"Cultivada.","PEUFR014395",NA,"A. Gehrt",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-19 14:04:25-03","UFRPE","PEUFR","40037","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","M. A. Pereira",NA,"1946","12","22",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"Cultivada; árvore com flores alvas.","PEUFR040037",NA,"O. Handro",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-01-18 18:17:34-03","UFES","VIES","33291","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Moreira, L.N.","53","2007","05","15",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional Pacotuba.","-41.1128005981445","-20.8488998413086",NA,NA,"VIES033291","VIES033291",NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-01-18 18:17:34-03","UFES","VIES","27142","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Giaretta, A.O.; Martins, R.F.A. & Araújo Filho, P.B.","135","2007","10","06",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES027142","VIES027142","Pirani, J.R.",NA,NA,"41644","auto","2010","02","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-01-18 18:17:34-03","UFES","VIES","39856","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Gomes, J.M.L.; Valadares, R.T.","4057","2014","04","14",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"VIES039856","VIES039856",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-01-18 18:17:34-03","UFES","VIES","22558","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Gomes, J.M.L.","4027","2011","05","07",NA,"Brasil","Espírito Santo","Linhares","Flona de Goytacazes.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES022558","VIES022558","Gomes, J.M.L.",NA,NA,"48094","auto","2011","05","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-01-18 18:17:34-03","UFES","VIES","10547","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Assis, A.M.; Cribari, R.S. & Santos, R.","2336","2010","03","23",NA,"Brasil","Espírito Santo","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES010547","VIES010547","Assis, A.M.","220","220","16451","auto","2010","03","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-08-16 08:38:11-03","UTFPR","HCF","24411","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","M. Lautert","434","2015","01","22",NA,"Brasil","MT","Colider","Resgate de FLORA da UHE Colider. Estrada","-55.587778","-10.815556",NA,"Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em Floresta Amazônica e solo úmido. Árvore, ca. 30 m altura, 15 cm CAP. Base reta, tronco reto, casca rugosa, casca morta marrom, casca viva branca. Folhas discolores, cartáceas. Frutos carnosos, imaturos verdes, elípticos.",NA,NA,"M. Lautert","320","320",NA,NA,"2015","03",NA,"55°35'16 W","10°48'56 S",NA,NA,NA,NA,NA,NA,NA
"102","2021-02-19 17:01:37-03","UFRRJ","RBR","37352","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","A.T.L. Brandão","57",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Cabo Frio","Centro de Diversidade Vegetal de Cabo Frio, CDVCF- Fazenda itapeba, Floresta semidecidual (Floresta de restinga).UTM 23 k 807214 7473943, ELEV: 13m","-42.007222","-22.814167",NA,NA,"RBR00037352","RBR00037352",NA,NA,NA,NA,NA,NA,NA,NA,"42º0'26''W","22º48'51''S",NA,NA,NA,NA,NA,NA,NA
"103","2021-02-19 17:01:37-03","UFRRJ","RBR","22541","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","M.P. Araújo; A.J.C. Sousa",NA,"2000","10","19",NA,"Brasil","Rio de Janeiro","Seropédica","Campus UFRRJ, estacionamento P1 ( sedes ADUR E ASUR)","-43.7075004577637","-22.7439002990723",NA,NA,"RBR00022541","RBR00022541",NA,NA,NA,"13730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-19 17:01:37-03","UFRRJ","RBR","2015","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","L. Xavier","s/n°","1935","11","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Rua Alice, Distrito Federal","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00002015","RBR00002015","D.S. Cezário",NA,NA,"57442","auto","2004","11","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:11:45-03","MBM","MBM","112696","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","Vazquez, R.; et al.; et al.","4873","1984","01","11","Southern America","Peru",NA,NA,NA,NA,NA,NA,NA,"MBM112696","MBM112696","Mitchell, J.D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:11:45-03","MBM","MBM","238735","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","Arbo, M.M.; et al.; et al.","7777","1997","01","28","Southern America","Brazil","Espírito Santo","Brajal","15km N de Colatina",NA,NA,NA,NA,"MBM238735","MBM238735","Mitchell, J.D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:11:45-03","MBM","MBM","403109","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","Lautert, M.; Thomé, R.S.; Virtuoso, V.F.; Scuteri, I.L.; Thomé, R.S.; Virtuoso, V.F.; Scuteri, I.L.","434","2015","01","22","Southern America","Brazil","Mato Grosso","Colíder","Resgate da Flora da UHE Colíder, Estrada de supressão","-55.587778","-10.815556",NA,"Árvore, ca. 30m de altura, CAP=15cm. Base reta, tronco reto, casca rugosa, casca morta marrom, casca viva branca. Folhas discolores, cartáceas. Frutos carnosos, imaturos verdes, elípticos.; Floresta do Planalto dos Parecís, região","MBM403109","MBM403109",NA,"320","320",NA,NA,NA,NA,NA,"-55.587778","-10.815556",NA,NA,NA,NA,NA,NA,NA
"108","2019-11-01 15:27:55-03","PUC-RIO","FCAB","6241","PreservedSpecimen","Plantae",NA,"Angiospermae","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart.","F.V. Santos","12","2005","09","30",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra branca, Camorim, Serra do Macaco,","-43.2075004577637","-22.9027996063232",NA,"Em floresta com estágio sucessional de aproximadamente 50 anos.&nf;&nf;Árvore se aproximadamente 4 m de altura, com diâmetro a altura do peiro de 0,17 m.","006241",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 15:27:55-03","PUC-RIO","FCAB","6136","PreservedSpecimen","Plantae",NA,"Angiospermae","Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart.","R.R. Oliveira; A. Solórzano","2505","2002","02","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra branca, Camorim, Serra do Macaco,","-43.2075004577637","-22.9027996063232",NA,"Em floresta secundária localizada no divisor de drenagem, à altitude de 310 m. Indivíduo com DAP = 20 cm; altura = 18 m.","006136",NA,"R.R. Oliveira; A. Solórzano",NA,NA,"57442","auto","2003","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:31:27-03","UFMG","BHCB","130053","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Felix, DF","210","2007","06","19","Southern America","Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, Estrada do palacinho, próxima a casa da paleontologia. Área 2.","-43.915972","-19.891611",NA,"Arbórea de 15 a 20 metros. Frutos imaturos verdes (drupa).","BHCB034807","BHCB034807",NA,"820","820",NA,NA,"2007","07","19","-43.915972","-19.891611",NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:31:27-03","UFMG","BHCB","38170","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Gomes, J","115","1994","04","15","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-41.833333","-19.833333",NA,"Árvore.; Mata Atlântica.","BHCB055719","BHCB055719",NA,NA,NA,NA,NA,"1998","06",NA,"-41.833333","-19.833333",NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:31:27-03","UFMG","BHCB","19288","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Tolêdo, F; Stehmann, JR","s.n.","1991","10","06","Southern America","Brasil","Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:31:27-03","UFMG","BHCB","105773","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Marino, F; Rossi, F; Gonçalves, FA; Honorato, D","189","2006","09","23","Southern America","Brasil","Minas Gerais","Jaíba","Área de Proteção Ambiental (APA) Lajedão","-43.6744003295898","-15.3382997512817",NA,"Árvore ca. 5m .; Mata seca sobre afloramento calcáreo.","BHCB011107","BHCB011107",NA,NA,NA,"47016","auto","2011","04","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:31:27-03","UFMG","BHCB","17681","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Rimoli, J; Costa, LVC","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"BHCB055718","BHCB055718",NA,NA,NA,"49886","auto","1995","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:31:27-03","UFMG","BHCB","17681","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Rimdi, J; Costa, LVC","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:31:27-03","UFMG","BHCB","7512","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Lopes, MA","900","1986","05","08","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,"Arbóreo, 25m, frutos verdes e maduros separados (coletados no chão).; Mata atlântica.","BHCB055716","BHCB055716",NA,NA,NA,"49886","auto","1998","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:31:27-03","UFMG","BHCB","81273","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Couto, FR","245","2003","04","07","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Próximo à casa do senhor Paulino.","-42.1391983032227","-19.7896995544434",NA,"Arbóreo, frutos amarelos, cheirosos.&nf;; Mata Atlântica.","BHCB055720","BHCB055720",NA,NA,NA,"49886","auto","2003","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:31:27-03","UFMG","BHCB","20855","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:31:27-03","UFMG","BHCB","20855","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Stehmann, JR; Arantes, AA","s.n.","1992","11","02","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,"Arbóreo. Flores brancas.; Beira de estrada.","BHCB000860","BHCB000860",NA,NA,NA,"28215","auto","1995","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:31:27-03","UFMG","BHCB","19288","PreservedSpecimen","Plantae","Dicotyledon",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Tolêdo, F; Stehmann, JR; Braga, PIS","s.n.","1991","10","06","Southern America","Brasil","Minas Gerais","Caratinga","Trilha da Baixada do Coqueiral. Fazenda Macedônea/Cenibra - Ipaba.","-42.1391983032227","-19.7896995544434",NA,"Árvore. Planta caducifolia - começo de brotação.; Mata secundária.","BHCB055717","BHCB055717",NA,NA,NA,"49886","auto","1995","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-07-19 11:45:00-03","MO","MOBOT","100471386","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","G.L. Farias","Farias 40","1984","11","12","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"J.D.Mitchell & D.Daly (NY)",NA,NA,"48094","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"122","2019-02-19 04:30:00-03","MO","MOBOT","100987503","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","C.F.P. Martius","Martius 274",NA,"11",NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lectotype",NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","160018","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Walter A. Palacios","Palacios Cuenca 355","1985","5","18","South America","Ecuador","Napo","Tena","Jatun Sacha Biological Station. Río Napo, 8 km east of Misahualli.","-77.6","-1.06666",NA,NA,NA,NA,"John Mitchell (NY)","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","1929926","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Luzmila Arroyo P.","Arroyo Padilla 2436",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"Provincia de Ichilo. Río Ibabo. Reserva Forestal Choré; Bosque Experimental Elias Meneces. Bosque húmedo Subtropical. Terreno plano, ocasionalmente inundado. Líneas 3 & 4 del inventario forestal.",NA,NA,NA,NA,NA,NA,"F. Mamani (USZ)","170.00000000","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2013-01-30 16:10:00-02","MO","MOBOT","2870915","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","W. Wayt Thomas","Thomas 12363","2001","3","19","South America","Brazil","Bahia",NA,"Itajú do Colônia: 7.5 km southeast of Itajú do Colônia on road to Palmira. Pasture and disturbed semi-deciduous forest.","-39.7","-15.1666667",NA,NA,NA,NA,"J.D. Mitchell","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"126","2011-02-19 10:51:00-02","MO","MOBOT","3219669","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Bruce W. Nelson","Nelson 786","1980",NA,NA,"South America","Brazil","Acre",NA,"Estrada Rio Branco/Sena Madureira, km 42; mata primária periodicamente alagada pela pequena igarapé (atualmente seca); solo úmido, argiloso.","-68.00045","-10.00095",NA,NA,NA,NA,"John D. Mitchell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","11524",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","V. Demuner; et al","566","2000","01","19",NA,"Brasil","Espírito Santo","Santa Teresa","Várzea Alegre","-40.795833","-19.887222",NA,"Árvore 13m, DAP 40cm, fuste 6m, frutos imaturos de cor bege. Subida da cachoeira sobre rochas.","MBML011524","MBML011524","J.R. Pirani/jan.2011",NA,NA,NA,NA,NA,NA,NA,"40W47'45","19S53'14",NA,NA,NA,NA,NA,NA,NA
"128","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","12591",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","V. Demuner; et al","1016","2000","05","10",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis","-40.678056","-19.814167",NA,"Árvore 14m, DAP 80cm, fuste 9m, fruto imaturo cor verde, maduro cor amarelo. Capoeira beira da rocha.","MBML012591","MBML012591","C.L. Silva-Luz/2011",NA,NA,NA,NA,NA,NA,NA,"40W40'41","19S48'51",NA,NA,NA,NA,NA,NA,NA
"129","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","13258",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","V. Demuner; et al","1300","2000","07","27",NA,"Brasil","Espírito Santo","Santa Teresa","Várzea Alegre","-40.795833","-19.887222",NA,"Árvore 17m, DAP 30cm, fuste 10m, frutos maduros, epicarpo esverdeado, mesocarpo amarelo claro. Interior de mata.","MBML013258","MBML013258","N.G. Antas/24-VIII-2011",NA,NA,NA,NA,NA,NA,NA,"40W47'45","19S53'14",NA,NA,NA,NA,NA,NA,NA
"130","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","26402",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen, Clara.","1945","2006","03","15",NA,"Brasil","Espírito Santo","Águia Branca","Assentamento 16 de Abril","-40.734722","-18.907028",NA,"Árvore 20m, fuste 8m, DAP 50cm, frutos verdes. Interior de mata.","MBML026402","MBML026402","J.R. Pirani/jan.2011","150","150",NA,NA,NA,NA,NA,"40W44'5","18S54'25,3",NA,NA,NA,NA,NA,NA,NA
"131","2020-07-22 20:15:30-03","MBML","MBML-HERBARIO","27077",NA,"Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2382","2006","06","06",NA,"Brasil","Espírito Santo","Águia Branca","Águas Claras, Escola Agroecológica","-40.825833","-18.890278",NA,"Árvore 22m, fuste 6m, DAP 50cm, frutos maduros amarelos. Interior de mata","MBML027077","MBML027077","J.R. Pirani/jan.2011","300","300",NA,NA,NA,NA,NA,"40W49'33","18S53'25",NA,NA,NA,NA,NA,NA,NA
