"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","month","day","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"50","2020-08-31 08:54:59-03","INPA","INPA","42403","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"Prance, GT","18914","1973","Southern America","Brasil","Colegio de Buriti, Chapada dos Guimaraes, cerrado behind Colegio de Buriti",NA,NA,"INPA0042403","INPA0042403 INPA0042403_e INPA0042403_e1","Mato Grosso","10","13","-54.973519","-16.484553","720","720",NA,NA,NA,"-54.973519","-16.484553",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-12-19 11:20:27-03","UFG","UFG","50781","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Dubard",NA,"Aparecida da Silva, M.; Alvarenga, D. & Silva, G.D.","s.n.","2015",NA,"Brasil",NA,NA,NA,"UFG0050781","UFG0050781","Goiás","10","02","-46.2175","-14.062778",NA,NA,"Guarania de Goiás",NA,NA,"-46.2175","-14.062778",NA,NA,"2015","10","02",NA,NA,NA
"52","2020-09-12 05:00:02-03","US","US","3146169","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"G. Hatschbach","43117","1980","South America - Neotropics","Brazil","Fzda. Bela Vista (mun. Cristalina).",NA,NA,"US02702485","US02702485_01","Goiás","8","14",NA,NA,"1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"53","2020-09-12 05:00:02-03","US","US","2985635","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"G. T. Prance, E. Lleras & D. F. Coêlho","18914","1973","South America - Neotropics","Brazil","Brazilian Amazonia. Chapada dos Guimarães, cerrado behind Colegio de Buriti.",NA,NA,"US02702486","US02702486_01","Mato Grosso","10","13",NA,NA,"720",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"54","2020-09-02 16:39:43-03","Cenargen","CEN","53136","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","A. Alves-Araújo","Aldicir Osni Scariot","707","2003",NA,"Brasil",NA,"Exsicatas","Botões ferrugíneos.","CEN00053136","CEN00053136","TO","09","24","-46.8205986022949","-11.627799987793","761","761","DIANOPOLIS","77760","auto","-4647694.0","-1156444.0",NA,NA,"2018","12",NA,NA,NA,"2"
"55","2019-06-05 10:34:06-03","UFG","HJ","5509","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"Souza, L.F.","1481","2004",NA,"Brasil","RPPN Pousada das Araras.",NA,NA,"HJ00005509",NA,"Goiás","11","29","-51.995278","-18.439444",NA,NA,"Serranópolis",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-06-05 10:34:06-03","UFG","HJ","5508","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"Souza, L.F.","1297","2004",NA,"Brasil","RPPN Pousada das Araras.",NA,NA,"HJ00005508",NA,"Goiás","10","25","-51.995278","-18.439444",NA,NA,"Serranópolis",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-06-05 10:34:06-03","UFG","HJ","5510","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"Souza, L.F.","1476","2004",NA,"Brasil","RPPN Pousada das Araras.",NA,NA,"HJ00005510",NA,"Goiás","11","24","-51.995278","-18.439444",NA,NA,"Serranópolis",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-13 11:31:49-03","USP","SPF","131626","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Batalha, M","Batalha, M","952","1995",NA,"Brasil","Área de Relevante Interesse Econômico Cerrado Pé-do-Gigante.",NA,NA,"SPF00131626",NA,"São Paulo","12","14","-47.578056","-21.612222",NA,NA,"Santa Rita do Passa Quatro",NA,NA,"-47.578056","-21.612222",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 18:30:05-03","USP","SPF","220019","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Antar, GM","Antar, GM","284","2013",NA,"Brasil","Parque Estadual do Jalapão, Próximo à sede do Parque.",NA,"Subarbusto ca. 35 cm alt. Látex branco abundante. Cálice amarronzado, corola esverdeada.","SPF00220019",NA,"Tocantins","10","30","-46.506361","-10.575278","521","521","Mateiros",NA,NA,"-46.506361","-10.575278",NA,NA,"2014","10",NA,NA,NA,NA
"60","2021-03-15 18:30:05-03","USP","SPF","224179","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Antar, GM","Antar, GM","559","2014",NA,"Brasil","Estação Ecológica de Itirapina",NA,"Arbusto ca. 30 cm alt. Látex branco abundante. Perianto esverdeado.; Campo sujo, solo arenoso seco.","SPF00224179",NA,"São Paulo","12","04","-47.91","-22.235","763","763","Itirapina",NA,NA,"-47.91","-22.235",NA,NA,"2016","01",NA,NA,NA,NA
"61","2019-11-13 11:31:49-03","USP","SPF","229542","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Antar, GM","Melo, E","7233","2009",NA,"Brasil",NA,NA,NA,"SPF00229542",NA,"Tocantins","11","11","-46.215278","-10.593611","626","626","Mateiros",NA,NA,"-46.215278","-10.593611",NA,NA,"2015","04",NA,NA,NA,NA
"62","2019-10-07 09:13:00-03","UEFS","HUEFS","117080","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","A.Alves-Araújo","Barreto, K.D.","3361","1994",NA,"Brasil","Próximo ao Pedágio (Represa do Broa).",NA,"Cerrado.","HUEFS0117080","HUEFS0117080","São Paulo","12","08","-47.88","-22.181111",NA,NA,"Itarapina",NA,NA,"47W52'48''","22S10'52''","Asteranae",NA,"2009","07",NA,NA,NA,NA
"63","2019-10-07 09:13:00-03","UEFS","HUEFS","114098","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","A.Alves-Araújo","Tozzi, A.M.G.A.","9439","1994",NA,"Brasil",NA,NA,NA,"HUEFS0114098","HUEFS0114098","São Paulo","11","10","-47","-21",NA,NA,"Altinópolis",NA,NA,"47W","21S","Asteranae",NA,"2009","07",NA,NA,NA,NA
"64","2019-10-07 09:13:00-03","UEFS","HUEFS","117067","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","A.Alves-Araújo","Souza, V.C.","20308","1997",NA,"Brasil","Estrada Nova Brasilândia-Campo Verde. Ca 20km de Nova Brasilândia.",NA,"Savana arborizada (cerrado).","HUEFS0117067","HUEFS0117067","Mato Grosso","10","08","-55.066667","-15.016667",NA,NA,"Chapada dos Guimarães",NA,NA,"55W4'","15S1'","Asteranae",NA,"2009","07",NA,NA,NA,NA
"65","2019-10-07 09:13:00-03","UEFS","HUEFS","117071","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","A.Alves-Araújo","Paula-Souza, J.","4395","2005",NA,"Brasil","Arredores da estação de tratamento de água. Ca 3km da entrada lateral ao posto na margem da GO-118.",NA,"Campo com murundum.","HUEFS0117071","HUEFS0117071","Goiás","01","22","-47.538056","-14.136667","1150","1150","Alto Paraíso de Goiás",NA,NA,"47W32'17''","14S8'12''","Asteranae",NA,"2009","07",NA,NA,NA,NA
"66","2019-10-07 09:13:00-03","UEFS","HUEFS","117088","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","A.Alves-Araújo","Souza, V.C.","A28666","2002",NA,"Brasil","Estrada Santana do Riacho - Lapinha, ca 7km após Santana do Riacho.",NA,"Campo rupestre.","HUEFS0117088","HUEFS0117088","Minas Gerais","03","01","-43.6975","-19.128889",NA,NA,"Santana do Riacho",NA,NA,"43W41'51''","19S7'44''","Asteranae",NA,"2009","07",NA,NA,NA,NA
"67","2019-10-07 09:13:00-03","UEFS","HUEFS","157585","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","G.M.Antar","Melo, E.","7233","2009",NA,"Brasil","Ca. 33 Km de Mateiros.",NA,"Cerrado.","HUEFS0157585","HUEFS0157585","Tocantins","11","11","-46.215278","-10.593611","626","626","Mateiros",NA,NA,"46W12'55''","10S35'37''","Asteranae",NA,"2015","04",NA,NA,NA,NA
"68","2019-10-07 09:13:00-03","UEFS","HUEFS","68292","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"Batalha, M.A.","655","1995",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0068292","HUEFS0068292","São Paulo","09","04","-47.578056","-21.612222",NA,NA,"Santa Rita do Passa Quatro",NA,NA,"47W34'41''","21S36'44''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"69","2019-10-07 09:13:00-03","UEFS","HUEFS","117111","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","A.Alves-Araújo","Souza, V.C.","24267","2000",NA,"Brasil","Estrada para Placas, cerca de 2 Km da divisa com a Bahia (Rodovia TO-280).",NA,"Afloramento rochoso em área de cerrado.","HUEFS0117111","HUEFS0117111","Tocantins","07","20","-46.362222","-11.821389",NA,NA,"Novo Jardim",NA,NA,"46W21'44''","11S49'17''","Asteranae",NA,"2009","07",NA,NA,NA,NA
"70","2018-04-04 16:45:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea",NA,"RRC ID Flag","A. Schinini","22950",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"22950",NA
"71","2019-09-04 18:14:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea",NA,NA,"A. Glaziou","21708","1894","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA,NA
"72","2019-09-04 18:29:21-03","F","FMNH-SEEDPLANTS","V0072196F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea",NA,NA,"A. Glaziou","21708","1907","South America","Brazil",NA,NA,NA,"V0072196F","V0072196F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA,NA
"73","2019-01-23 11:23:08-02","F","FMNH-SEEDPLANTS","V0072197F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea",NA,NA,"A. Glaziou","21708","1907","South America","Brazil",NA,NA,NA,"V0072197F","V0072197F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA,NA
"74","2018-08-28 10:22:09-03","F","FMNH-SEEDPLANTS","V0325458F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0325458F","V0325458F_01",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"75","2018-08-28 10:22:03-03","F","FMNH-SEEDPLANTS","V0325459F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0325459F","V0325459F_01",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"76","2018-08-28 10:22:02-03","F","FMNH-SEEDPLANTS","V0325460F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0325460F","V0325460F_01",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"77","2019-01-25 16:05:13-02","IAC","IAC","47208","S","Plantae",NA,NA,"Sapotaceae-3.Chrysophylloideae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","C.E. Carneiro","M.A. Assis; A. Furlan (1); J.L.S. Tannus & A.P. Savassi-Coutinho","1147","1998",NA,"Brasil",NA,NA,NA,NA,NA,"São Paulo","03","30","-47.8228","-22.2528",NA,NA,"Itirapina",NA,NA,"-47.8228","-22.2528",NA,NA,"1998","06","30",NA,NA,NA
"78","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Alves-Araújo, A","Santos, RS","IFN-3032572.10","2018","Southern America","Brasil",NA,NA,"Conglomerado MA-303. Subunidade 2. Subparcela 10. indivíduo 14. F8; Arbusto; altura em m: 1,50; látex branco, abundante, pegajoso, com odor; base reta; casca amarronzado por fora, esverdeada por dentro, fina, lisa, sem odor; Área antropizada com sina",NA,NA,"Maranhão","03","26","-44.100009","-4.139991","31","31","Coroatá ",NA,NA,"-44.100009","-4.139991",NA,NA,"2018","12","20",NA,NA,NA
"79","2019-11-01 15:10:51-03","UnB","UB","114188","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Alves-Araújo, A","Gottsberger, IS; Gottsberger, GK","13200998","1998","Southern America","Brasil","Estação Ecológica de Águas Emendadas, about 30km NE of Brasília",NA,"Small thin shrub 0,5m; Campo cerrado.",NA,NA,"Distrito Federal","09","20","-47.583333","-15.583333",NA,NA,"Brasília",NA,NA,"-47.583333","-15.583333",NA,NA,"2018","12","20",NA,NA,NA
"80","2019-11-01 15:10:51-03","UnB","UB","211716","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Harris, SA","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Oku, W","MCFPAD46","2012","Southern America","Brasil","Fazenda Tupi (MCFPAD)",NA,"Árvore, 15m. Flores verdes; Mata ciliar. Solo areno-argiloso, cinza",NA,NA,"Goiás","08","17","-50.1008","-17.7881","456","456","Edéia",NA,NA,"-50.1008","-17.7881",NA,NA,"2012",NA,NA,NA,NA,NA
"81","2019-11-01 15:10:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Alves-Araújo, A","Marinho, MAO","IFN-33310574.1","2018","Southern America","Brasil","Povoado São José dos Teles",NA,"Conglomerado MA-333. Subunidade 4. Subparcela 1. indivíduo 13. F8; Arbusto; altura em m: 2,50; látex branco, pouco abundante, viscoso, com odor; base reta; Floresta em regeneração, solo argiloso e pedregoso",NA,NA,"Maranhão","07","06","-43.199958","-4.320024","105","105","Coelho Neto",NA,NA,"-43.199958","-4.320024",NA,NA,"2018","12","20",NA,NA,NA
"82","2019-11-01 15:10:51-03","UnB","UB","202490","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Alves-Araújo, A","Teixeira, AMC; Pinto, JRR","49","2014","Southern America","Brasil","Parque Estadual de Terra Ronca - Flora&nf;Cerrado sentido restrito",NA,"Subarbusto, fruto amarelado, hábito geoxílico",NA,NA,"Goiás","07",NA,"-46.3182983398438","-13.3983001708984",NA,NA,"São Domingos","73215","auto",NA,NA,NA,NA,"2014","09",NA,NA,NA,NA
"83","2019-05-06 12:02:29-03","UFU","HUFU","11851","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Alves, A.A.","Leenza, E.O.; Barbosa, A.A.A.","63","1995",NA,"Brasil","Reserva do Clube Caça e Pesca Itororó",NA,"Subarbusto com flores esverdeadas a creme.; Cerrado s.s.","HUFU00023334","HUFU00023334","Minas Gerais","09","01","-48.2771987915039","-18.9186000823975",NA,NA,"Uberlândia","58223","auto",NA,NA,NA,NA,"2012","07","27",NA,NA,NA
"84","2019-05-06 12:02:29-03","UFU","HUFU","11852","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Alves, A.A.","Leenza, E.O.; Barbosa, A.A.A.","203","1995",NA,"Brasil","Reserva do Clube Caça e Pesca Itororó",NA,"Subarbusto, ca. 30 cm. Frutos verdes.; Cerrado s.s.","HUFU00023335","HUFU00023335","Minas Gerais","11","24","-48.2771987915039","-18.9186000823975",NA,NA,"Uberlândia","58223","auto",NA,NA,NA,NA,"2012","07","27",NA,NA,NA
"85","2019-05-06 12:02:29-03","UFU","HUFU","11853","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Alves, A.A.","Leenza, E.O.; Barbosa, A.A.A.","54","1995",NA,"Brasil","Reserva do Clube Caça e Pesca Itororó",NA,"Subarbusto com flores esverdeadas.; Cerrado s.s.","HUFU00023333","HUFU00023333","Minas Gerais","09","01","-48.2771987915039","-18.9186000823975",NA,NA,"Uberlândia","58223","auto",NA,NA,NA,NA,"2012","07","27",NA,NA,NA
"86","2021-02-23 13:23:08-03","MN","R-TIPOS","12042","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"Glaziou, A.F.M.","21788","1895",NA,"Brasil","Serra dos Cristais",NA,NA,"R000012042","R000012042_001","Goiás","09","15","-47.6136016845703","-16.7686004638672",NA,NA,"Cristalina","85457","auto",NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA
"87","2021-03-19 18:13:08-03","UFMT","UFMT","9958","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"Prance, G.T.; Lleras, E.; Coelho, D.F.","18914","1973",NA,"Brasil","Cerrado behind Colegio de Buriti.",NA,"Shrub 1m, white latex, calyx ferrugineous, corolla green.",NA,NA,"Mato Grosso","10","13","-55.749698638916","-15.460599899292","720","720","Chapada dos Guimarães","107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-04 15:42:58-03","IF","SPSF","26180","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea",NA,NA,"S.A.P.Godoy","1037","1997","América do Sul","Brasil","Cerrado Pé-de-Gigante",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"SP","09","08","-47.4700012207031","-21.7099990844727",NA,NA,"Santa Rita do Passa Quatro","24893","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"89","2021-01-21 15:30:05-03","IBt","SP","497597","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"Aparecida da Silva, M","8305","2015",NA,"Brasil",NA,NA,NA,NA,NA,"Goiás","10","02","-46.4803009033203","-13.9357995986938",NA,NA,"Guarani de Goiás","35901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-01-21 15:30:05-03","IBt","SP","497603","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"Aparecida da Silva, M","8312","2015",NA,"Brasil",NA,NA,NA,NA,NA,"Goiás","10","02","-46.4803009033203","-13.9357995986938",NA,NA,"Guarani de Goiás","35901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-09-10 10:18:32-03","IBt","SP","312768","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"Tozzi, AMGA","94-39","1994",NA,"Brasil",NA,NA,NA,NA,NA,"São Paulo","11","10","-47.3699989318848","-21.0200004577637",NA,NA,"Altinópolis","30403","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-21 10:19:14-03","IBt","SP","15933","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard","Pires, JM","Loefgren, A","CGG1045","1888",NA,"Brasil","Campo seco, Fortaleza, linha Araraquara.",NA,"Arbusto lenhoso, humile, fl alba, sumo viscoso albo.","SP008451","SP008451","São Paulo","11","22","-48.1699981689453","-21.7900009155273",NA,NA,"Araraquara","29178","auto",NA,NA,NA,NA,"1980","05","14",NA,NA,NA
"93","2020-09-24 08:25:36-03","IBt","SP","330715","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Pierre ex Dubard",NA,"Batalha, M","655","1995",NA,"Brasil","ARIE Cerrado Pé-de-Gigante",NA,NA,NA,NA,"São Paulo","09","04","-47.4700012207031","-21.7099990844727",NA,NA,"Santa Rita do Passa Quatro","24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2008-11-25 14:14:31-02","UM","RECOLNAT_UM_MPU","MPU019062","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Dubard",NA,"Glaziou, A.",NA,NA,NA,"Brésil","Plateau de Goyaz: Serra dos Cristaes","hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu019062' target='other'> <mi>dwc_moreinfo</mi></a>","MPU019062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","21708",NA
"95","2014-09-23 10:59:44-03","G","G","G00439561","S","Plantae",NA,NA,"Sapotaceae","Pouteria","subcaerulea","Pouteria subcaerulea","Dubard","Pennington, T. D.","Glaziou, A. F. M.","21708",NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00439561",NA,"Goias",NA,NA,"-49.56972222","-15.81194444",NA,NA,NA,NA,NA,"-49.56972222","-15.81194444",NA,NA,"1986","01","01","ISOTYPUS of Pouteria subcaerulea Dubard",NA,NA
