"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","verbatimLongitude","verbatimLatitude","dayIdentified","individualCount","typeStatus"
"49","2020-12-21 16:31:12-03","MBM","MBM","23287","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Hatschbach, G.","12045","1964","12","18","Southern America","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596","100",NA,"Árvore 8m, flor creme. Mata pluvial","MBM023287",NA,"100","2008","41937","auto","09",NA,NA,NA,"03",NA,NA
"50","2020-12-21 16:31:12-03","MBM","MBM","156473","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Hatschbach, G.; Barboza, E.; Barboza, E.","58228","1992","11","16","Southern America","Brazil","Paraná","Guaratuba","Rio Cubatãozinho","-48.5746994018555","-25.8827991485596","50",NA,"Árvore, 12 m, flor verde pálido. Mata pluvial da encosta do morro","MBM156473","MBM156473","100","2008","41937","auto","07",NA,NA,NA,"03",NA,NA
"51","2020-12-21 16:31:12-03","MBM","MBM","132857","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","743","1989","12","12","Southern America","Brazil","Paraná","Morretes","Estrada da Graciosa, próximo a Grota Funda","-48.834400177002","-25.476900100708","400",NA,"Árvore 8m, flor creme. Mata pluvial, vertente atlântica.","MBM132857","MBM132857","600","2008","30514","auto","07",NA,NA,NA,"03",NA,NA
"52","2020-12-21 16:31:12-03","MBM","MBM","356719","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Brotto, M.L.","363","2009","07","12","Southern America","Brazil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708","535",NA,"Árv ore de 10m de alt., frutos maduros verde-esbranquiçados com cúpulas róseas, madeira com odor moderado. Floresta Ombrófila Densa Submontana","MBM356719","MBM356719","535","2009","30514","auto","07",NA,NA,NA,"12",NA,NA
"53","2020-12-21 16:31:12-03","MBM","MBM","4243","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Lindeman, J.; Haas, H.; Haas, H.","179","1966","01","06","Southern America","Brazil","Paraná","Morretes","Vista Cavalcanti","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM004243","MBM004243",NA,"2009","30514","auto","12",NA,NA,NA,"14",NA,NA
"54","2020-12-21 16:31:12-03","MBM","MBM","356722","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Brotto, M.L.; et al.; et al.","378","2009","09","21","Southern America","Brazil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca","-49.0769004821777","-25.3656005859375","960",NA,"Árvore de 8m de alt.; flores esverdeadas. Floresta Ombrófila Mista Montana","MBM356722","MBM356722","960","2009","17116","auto","09",NA,NA,NA,"21",NA,NA
"55","2020-12-21 16:31:12-03","MBM","MBM","356720","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Brotto, M.L.; et al.; et al.","277","2009","01","22","Southern America","Brazil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca","-49.0769004821777","-25.3656005859375","960",NA,"Árvore de 8m de alt., frutos verdes com pedúnculos e cúpulas avermelhadas, ramo quadrangular ou pentagonal. Floresta Ombrófila Mista Montana","MBM356720","MBM356720","960","2009","17116","auto","01",NA,NA,NA,"22",NA,NA
"56","2020-12-21 16:31:12-03","MBM","MBM","23298","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Baitello, J.B.","Klein, R.M.","846","1954","11","29","Southern America","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385","20",NA,"Árvore, 25m. Flor verde. Mata.","MBM023298","MBM023298","20","2008","27253","auto","06",NA,NA,NA,"03",NA,NA
"57","2020-12-21 16:31:12-03","MBM","MBM","170850","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Carvalho, P.E.","259",NA,NA,NA,"Southern America","Brazil","Paraná","Colombo","Embrapa","-49.2242012023926","-25.2917003631592","900",NA,"Árvore da mata, flor creme-esverdeada","MBM170850","MBM170850","900","2008","13536","auto","07",NA,NA,NA,"02",NA,NA
"58","2020-12-21 16:31:12-03","MBM","MBM","5705","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Lindeman, J.; et al.; et al.","333","1966","01","14","Southern America","Brazil","Paraná","Morretes","Bela Vista","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM005705","MBM005705",NA,"2010","30514","auto","03",NA,NA,NA,"01",NA,NA
"59","2020-12-21 16:31:12-03","MBM","MBM","356721","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Brotto, M.L.; et al.; et al.","281","2009","02","07","Southern America","Brazil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708","535",NA,"Árvore de 10 m alt., frutos imaturos brancos, cúpulas verdes. Floresta Ombrófila Densa Submontana","MBM356721","MBM356721","535","2009","30514","auto","02",NA,NA,NA,"07",NA,NA
"60","2020-12-21 16:31:12-03","MBM","MBM","1691","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Reitz, R.; Klein, R.M.; Klein, R.M.","6600",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867","650",NA,"Árvore 20m alt. Mata. Fruto imaturo verde","MBM001691","MBM001691","650","2009","21797","auto","06",NA,NA,NA,"30",NA,NA
"61","2020-12-21 16:31:12-03","MBM","MBM","356718","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Brotto, M.L.; et al.; et al.","221","2008","10","21","Southern America","Brazil","Paraná","Quatro Barras","P.E. Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,"Árvore de 8m de altura, frutos imaturos. Floresta Ombrófila Mista Montana","MBM356718","MBM356718",NA,"2010","17116","auto","03",NA,NA,NA,"09",NA,NA
"62","2020-12-21 16:31:12-03","MBM","MBM","263005","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Sobral, M.; et al.; et al.","9160","1999","12",NA,"Southern America","Brazil","Rio Grande do Sul","Dom Pedro de Alcântara","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,"Região de floresta ombrófila densa (mata atlântica) Árvore 10-15m, frutos imaturos","MBM263005","MBM263005",NA,"2008","7549","auto","07",NA,NA,NA,"03",NA,NA
"63","2020-12-11 11:37:05-03","UFMG","BHCB","150381","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello",NA,"Polisel, RT","374","2006","09","07","Southern America","Brasil","São Paulo","Juquitiba","Recanto da Paz, (BR116, Km330) Km4, ao lado da casa amarela","-47.060001373291","-23.9300003051758","700",NA,"Árvore de 7m, flores brancas e frutos verdes.","BHCB003227",NA,"700","2008","24559","auto","09",NA,NA,NA,"18",NA,NA
"64","2021-02-11 17:19:21-03","UFPR","UPCB","65854","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Brotto, M.L.","378","2009","09","21",NA,"Brasil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca.","-49.018333","-25.38","960",NA,"Árvore de 8 m de alt, flores esverdeadas. Floresta Ombrófila Mista Montana..",NA,NA,"960","2009",NA,NA,"09",NA,"-49.018333","-25.38","21",NA,NA
"65","2021-02-11 17:19:21-03","UFPR","UPCB","65855","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Brotto, M.L.","363","2009","07","12",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi.","-48.916111","-25.439444","535",NA,"Árvore de 10 m de alt., frutos maduros verde-esbranquiçados com cúpulas róseas, madeira com odor moderado. Floresta Ombrófila Densa Submontana..",NA,NA,"535","2009",NA,NA,"07",NA,"-48.916111","-25.439444","12",NA,NA
"66","2021-02-11 17:19:21-03","UFPR","UPCB","65856","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Brotto, M.L.","221","2008","10","21",NA,"Brasil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca.","-49.018333","-25.38","960",NA,"Árvore de 10 m de alt, frutos imaturos brancos. Floresta Ombrófila Mista Montana..",NA,NA,"960","2008",NA,NA,"10",NA,"-49.018333","-25.38","21",NA,NA
"67","2021-02-11 17:19:21-03","UFPR","UPCB","65857","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Brotto, M.L.","277","2009","01","22",NA,"Brasil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca.","-49.018333","-25.38","960",NA,"Árvore de 8 m de alt, frutos verdes com pedúnculos e cúpulas avermelhadas, ramo quadrangular ou pentagonal. Floresta Ombrófila Mista Montana..",NA,NA,"960","2009",NA,NA,"01",NA,"-49.018333","-25.38","22",NA,NA
"68","2021-02-11 17:19:21-03","UFPR","UPCB","65858","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Brotto, M.L.","281","2009","02","07",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi.","-48.916111","-25.439444","535",NA,"Árvore de 10 m de alt., frutos imaturos brancos, cúpulas verdes. Floresta Ombrófila Densa Submontana..",NA,NA,"535","2009",NA,NA,"02",NA,"-48.916111","-25.439444","07",NA,NA
"69","2021-02-11 17:19:21-03","UFPR","UPCB","65952","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Blum, C.T.","F08-182","2008","12","06",NA,"Brasil","Paraná","Morretes","Serra da Prata, Torre da Prata (face norte).","-48.834400177002","-25.476900100708","600",NA,"Árvore, botões. Floresta Ombrófila Densa Submontana..",NA,NA,"600","2009","30514","auto","11",NA,NA,NA,"27",NA,NA
"70","2021-02-11 17:19:21-03","UFPR","UPCB","44521","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Santos, E.P.","1055","2001","10","10",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","850",NA,"Árvore de ± 15 m, flor creme. Floresta Ombrófila Densa Montana..",NA,NA,"850","2009","41937","auto","10",NA,NA,NA,"16",NA,NA
"71","2016-11-15 16:30:00-02","MO","MOBOT","100938225","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo) Baitello","P.L.R. Moraes","D.A. Folli","Folli 6876","2012","7","9","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Coleta de Fruto P.R. Moraes et al 3176 eFlor G.S. Siqueira 703. Estrada: Peroba Amarela, metros: 1100.","-39.98675","-19.17075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"72","2016-11-16 14:30:00-02","MO","MOBOT","100938381","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo) Baitello","P. L. R. Moraes","G.S. Siqueira","Siqueira 703","2012","1","17","South America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada: Peroba Amarela, Metros: 1100.","-39.98675","-19.17075","31.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2013-12-03 09:24:00-02","MO","MOBOT","100657136","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Phoebe","nunesiana","Phoebe nunesiana","Vattimo",NA,"NUNES","NUNES 184",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Brazil: Rio de Janeiro: Governador Portela, Monte Sinai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype"
"74","2020-06-15 15:30:57-03","UNESP-RC","HRCB","59946","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Vergne, M.C. & Moraes, P.L.R.","Moraes, P.L.R. de","3176","2011","09","06",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"Árvore 5 m, frutos maduros arroxeados.",NA,NA,NA,"2016","48094","auto","01",NA,NA,NA,NA,NA,NA
"75","2020-06-15 15:30:57-03","UNESP-RC","HRCB","28424","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(de Vattimo) Baitello","Vergne, M.C.","Ivanauskas, N.M.","759","1996","03","31",NA,"Brasil","São Paulo","Pariquera Açu","Estação Experimental do IAC","-47.885","-24.608333",NA,NA,"Árvore de 11m. Casca suberosa, fissurada longitudinalmente. Frutos verdes.",NA,NA,NA,"2016",NA,NA,"02",NA,"47º53'06W","24º36'30S",NA,NA,NA
"76","2020-06-15 15:30:57-03","UNESP-RC","HRCB","62005","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","M.C. Vergne & Moraes, P.L.R.","Vergne, M.C.","8","2014","02","10",NA,"Brasil","Espírito Santo","Linhares","Estrada Peroba Amarela","-39.989","-19.173889",NA,NA,"Árvore 10 m, florindo. Borda.",NA,NA,NA,NA,NA,NA,NA,NA,"39º59'20.4W","19º10'26S",NA,NA,NA
"77","2020-06-15 15:30:57-03","UNESP-RC","HRCB","47295","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Baitello, J.B.","Castro, E.R.","276","2002","06","18",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"Árvore com cerca de 15m. Frutos imaturos de cor branca.",NA,NA,NA,"2007","37574","auto","06",NA,NA,NA,"29",NA,NA
"78","2020-06-15 15:30:57-03","UNESP-RC","HRCB","21830","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Rohwer, J.","Almeida-Scabbia, R.J.","1399","1995","05","16",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,"Árvore, 20m de altura, frutos verdes.",NA,NA,NA,"2011","34059","auto",NA,NA,NA,NA,NA,NA,NA
"79","2021-02-25 10:12:40-03","CVRD","CVRD","15501","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Pedro L.R. Moraes","P.L.R. Moraes, M.C. Vergne","3671","2014","06","18","América do Sul","BRASIL","ES","Linhares",NA,"-39.98675","-19.17075","31",NA,"Árvore 9 m, frutos maduros atropurpúreos, cúpulas amarronzadas. <ll>dwc_commonname:</ll> Canela do mato","CVRD015501",NA,"31","2014",NA,NA,"06","Magnoliopsida","39°59'12,3W","19°10'14,7S","18",NA,NA
"80","2021-02-25 10:12:40-03","CVRD","CVRD","13480","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Pedro L.R. Moraes","P.L.R. Moraes; J.G. Rohwer & G.S. Siqueira","3176","2011","09","06","América do Sul","BRASIL","ES","Linhares",NA,"-39.986341","-19.17067","31",NA,"Frutos maduros arroxeados; borda da mata <ll>dwc_commonname:</ll> Canela do mato","CVRD013480",NA,"31","2014",NA,NA,"09","Magnoliopsida","-39,986341","-19,17067","23",NA,NA
"81","2021-02-25 10:12:40-03","CVRD","CVRD","13822","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Pedro L.R. Moraes","Folli, D.A.","6876","2012","07","09","América do Sul","BRASIL","ES","Linhares",NA,"-39.98675","-19.17075","31",NA,"Coleta de Fruto P. R. Moraes et al. 3176 eFlor G.S. Siqueira 703 <ll>dwc_commonname:</ll> Canela do mato","CVRD013822","CVRD013822","31","2014",NA,NA,"09","Magnoliopsida","39°59'12,3W","19°10'14,7S","23",NA,NA
"82","2021-02-25 10:12:40-03","CVRD","CVRD","15459","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Pedro L.R. Moraes","P.L.R. Moraes, M.C. Vergne","3706","2014","09","22","América do Sul","BRASIL","ES","Linhares",NA,"-39.98675","-19.17075","31",NA,"Árvore 5 m, frutos maduros atropurpúreos, cúpulas amarronzadas. <ll>dwc_commonname:</ll> Canela do mato","CVRD015459",NA,"31","2014",NA,NA,"09","Magnoliopsida","39°59'12,3W","19°10'14,7S","22",NA,NA
"83","2021-02-25 10:12:40-03","CVRD","CVRD","13669","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Pedro L.R. Moraes","Siqueira, G.S.","703","2012","01","17","América do Sul","BRASIL","ES","Linhares",NA,"-39.98675","-19.17075","31",NA,"Coleta de Fruto P. R. Moraes et al. 3176 <ll>dwc_commonname:</ll> Canela do mato","CVRD013669",NA,"31","2014",NA,NA,"09","Magnoliopsida","39°59'12,3W","19°10'14,7S","23",NA,NA
"84","2020-09-12 05:00:02-03","US","US","2829243","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Phoebe","nunesiana","Phoebe nunesiana","Vattimo-Gil",NA,"R. Reitz & R. M. Klein","1707","1954","3","4","South America","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385","200",NA,NA,"US01348294","US01348294_01",NA,NA,"27253","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","2829246","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Phoebe","nunesiana","Phoebe nunesiana","Vattimo-Gil",NA,"R. M. Klein","771","1954","3","25","South America","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385","200",NA,NA,"US01348293","US01348293_01",NA,NA,"27253","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","2503381","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Phoebe","nunesiana","Phoebe nunesiana","Vattimo-Gil",NA,"R. M. Klein","846","1954","11","29","South America","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385","20",NA,NA,"US01348291","US01348291_01",NA,NA,"27253","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","2503382","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Phoebe","nunesiana","Phoebe nunesiana","Vattimo-Gil",NA,"R. Reitz & R. M. Klein","1860","1954","6","3","South America","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385","150",NA,NA,"US01348292","US01348292_01",NA,NA,"27253","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","2503380","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Phoebe","nunesiana","Phoebe nunesiana","Vattimo-Gil",NA,"R. Reitz & R. M. Klein","7124","1958","9","12","South America","Brazil","Santa Catarina","Rio do Sul","Alto Matador","-49.6431007385254","-27.2141990661621","600",NA,NA,"US01348290","US01348290_01",NA,NA,"15163","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"89","2019-12-09 17:30:07-03","UFPR","EFC","10605","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Brotto, M.L.","Brotto, M.L.","363","2009","07","12",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,"Árvore de 10m de alt., frutos maduros verdes-esbranquiçados com cúpulas róseas, madeira com odor moderado.","EFC010605",NA,NA,"2009","30514","auto","07",NA,NA,NA,"12",NA,NA
"90","2019-12-09 17:30:08-03","UFPR","EFC","15588","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Brotto, M.L.","Brotto, M.L.","1800","2014","09","23",NA,"Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo","-48.4333","-24.5114","896",NA,"Árvore 23m, botões e flores esverdeadas. Madeira com odor de intensidade fraca. Floresta Ombrófila Densa Montana","EFC015588",NA,"896","2014",NA,NA,"11",NA,"-48.4333","-24.5114","10",NA,NA
"91","2019-12-09 17:30:08-03","UFPR","EFC","17083","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Brotto, M.L.","Brotto, M.L.","1538","2014","02","11",NA,"Brasil","Paraná","Piraquara","Recreio da Serra","-49.0178","-25.4472","975",NA,"Árvore de 13 m; frutos imaturos verdes com manchas de cera branca","EFC017083",NA,"975","2014",NA,NA,NA,NA,"-49.0178","-25.4472",NA,NA,NA
"92","2019-12-09 17:30:07-03","UFPR","EFC","10607","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Brotto, M.L.","Brotto, M.L.; Dorneles, R.C.","281","2009","02","07",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,"Árvore de 10m de alt., frutos imaturos brancos, cúpulas verdes.","EFC010607",NA,NA,"2009","30514","auto","02",NA,NA,NA,"07",NA,NA
"93","2019-12-09 17:30:07-03","UFPR","EFC","10606","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Brotto, M.L.","Brotto, M.L.; Dorneles, R.C.","277","2009","01","22",NA,"Brasil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,"Árvore de 8m de alt., frutos verdes com pedúnculos e cúpulas avermelhadas, ramo quadrangular ou pentagonal.","EFC010606",NA,NA,"2009","17116","auto","01",NA,NA,NA,"22",NA,NA
"94","2019-12-09 17:30:07-03","UFPR","EFC","10608","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Brotto, M.L.","Brotto, M.L.; Santos, E.P.; Marinero, F.","378","2009","08","21",NA,"Brasil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,"Árvore de 8m de alt., flores esverdeadas.","EFC010608",NA,NA,"2009","17116","auto","08",NA,NA,NA,"21",NA,NA
"95","2019-11-13 11:21:13-03","USP","SPF","166567","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, ML","Thomas, WW","10774","1995","01","15",NA,"Brasil","Bahia","Ilhéus",NA,"-39.091111","-14.777222",NA,NA,NA,"SPF00166567",NA,NA,"2017",NA,NA,"02",NA,"-39.091111","-14.777222","06",NA,NA
"96","2014-04-04 18:27:39-03","PNFM","IRAI","2595","S","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) Baitello","Brotto, M.L.","Silva, J.M.","743","1989","12","12",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa, próximo à Grota Funda",NA,NA,NA,NA,"Árvore, 8 m, flor creme. Mata pluvial, vertente atlântica. Alt.: 400-600 m","IRAI00002595",NA,NA,"2008",NA,NA,"01",NA,NA,NA,"01",NA,NA
"97","2021-03-25 13:52:26-03","UNIVILLE","JOI","9645","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Brotto, M.L.","Brotto M.L.","277","2009","01","22",NA,"Brasil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca.","-49.018333","-25.38","960",NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Mista Montana","JOI009645",NA,"960","2009",NA,NA,"01",NA,"49º1'6''W","25º22'48''S","22",NA,NA
"98","2021-03-25 13:52:26-03","UNIVILLE","JOI","9648","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Brotto, M.L.","Brotto M.L.","363","2009","07","12",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi.","-48.916111","-25.439444","535",NA,"; HABITO: Árvore; TIPO VEGETACIONAL: FOD Submontana","JOI009648",NA,"535","2009",NA,NA,"07",NA,"48º54'58''W","25º26'22''S","12",NA,NA
"99","2021-03-25 13:52:26-03","UNIVILLE","JOI","17706","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nunesiana","Ocotea nunesiana","(Vattimo-Gil) J.B. Baitello","Brotto, M.L.","Brotto, M.L.; Barboza, E,; Völtz, R.R.","2697","2018","08","25",NA,"Brasil","Santa Catarina","Joinville","Serra Queimada, base da serra.","-49.104167","-26.095556","962",NA,"Flores esverdeadas. Habito: Árvore","JOI017706",NA,"962","2018",NA,NA,"08",NA,"49º6'15''W","26º5'44''S","07",NA,NA
