"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"245","2020-08-31 08:56:44-03","INPA","INPA","196838","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Macêdo, M","3560","1993","12","14","Southern America","Brasil",NA,NA,NA,"INPA0196838","Dicotyledon Asterids","Gentianales","Müll.Arg.",NA,"Mato Grosso","Tangará da Serra","Tangará da Serra, MT-358, Progresso.","-58.2","-14.2","INPA0196838 INPA0196838_e INPA0196838_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-58.2","-14.2",NA,NA,NA,NA
"246","2020-08-31 08:56:44-03","INPA","INPA","46462","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Campbell, DG","P22504","1974","06","03","Southern America","Brasil",NA,NA,NA,"INPA0046462","Dicotyledon Asterids","Gentianales","Müll.Arg.","Steyermark, JA","Pará",NA,"Rio Trombetas, Cachoeira Porteira, Rio Trombetas shore, Porteira cemetery.","-56.8","-1.2","INPA0046462 INPA0046462_e INPA0046462_e1",NA,NA,NA,"1980",NA,NA,NA,NA,NA,"-56.8","-1.2",NA,NA,NA,NA
"247","2020-08-31 08:56:44-03","INPA","INPA","96157","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Davidse, G","12286","1976","04","10","Southern America","Brasil",NA,NA,NA,"INPA0096157","Dicotyledon Asterids","Gentianales","Müll.Arg.","Dwyer, JD","Goiás",NA,"47 km S of Goiânia along Highway BR-153. Cerrado.","-49.544983","-17.335972","INPA0096157 INPA0096157_e",NA,NA,NA,"1980",NA,NA,NA,NA,NA,"-49.544983","-17.335972",NA,NA,NA,NA
"248","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","38618",NA,"Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","R. C. Forzza; A.M.Amorim, C.N.Fraga & L.Daneu","5511","2009","04","14",NA,"Brasil",NA,NA,"Arbusto 3m alt. Frutos verdes.","MBML038618",NA,NA,"Müll.Arg.","J. Gurtler/2018","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata do Fuxico. Floresta Estacional Semidecidual.","-40.432778","-18.7825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W25'58","18S46'57",NA,NA,NA,NA
"249","2020-07-10 09:49:08-03","MBML","MBML-HERBARIO","46742",NA,"Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","A. M. Assis; M.D.S. Demuner & R. S. Cribari","2279","2009","11","28",NA,"Brasil",NA,NA,"Arbusto 5m, frutos verdes","MBML046742",NA,NA,"Müll.Arg.","Maria Regina De Vasconcelos Barbosa/2016","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Fazenda Santa Rita - trilha dos motoqueiros","-40.435833","-18.7825",NA,NA,"190","190",NA,NA,NA,NA,NA,NA,"40W26'9","18S46'57",NA,NA,NA,NA
"250","2020-07-15 14:43:39-03","UNESP-RC","HRCB","10425","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Müll. Arg.","Mario Gomes","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"251","2017-11-24 14:12:20-02","UFLA","ESAL","20087","S","Plantae","Rubiaceae","Guettarda","matogrossensis","Guettarda matogrossensis","Rocha D. M. S.","152",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;; floresta",NA,NA,NA,"S. Moore","Rocha D. M. S.","Goiás","Goiás","Santa Rita do Araguaia, Serra da Urtiga Faz. Bela Vista.","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA,NA
"252","2019-12-19 11:20:20-03","UFG","UFG","42603","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Hashimoto, M.Y.; et al.","2759","2009","09","03",NA,"Brasil",NA,NA,NA,"UFG0042603",NA,NA,"Müll. Arg.","Hashimoto, M.Y.","Goiás","Santa Rita do Araguaia",NA,"-53.2175","-17.301944",NA,NA,NA,NA,"2009","11","04",NA,NA,NA,"-53.2175","-17.301944",NA,NA,NA,NA
"253","2019-12-19 11:20:20-03","UFG","UFG","42622","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Hashimoto, M.Y.; et al.","2778","2009","09","03",NA,"Brasil",NA,NA,NA,"UFG0042622",NA,NA,"Müll. Arg.","Silva, S.S.","Goiás","Santa Rita do Araguaia",NA,"-53.216111","-17.301389",NA,NA,NA,NA,"2009","09","19",NA,NA,NA,"-53.216111","-17.301389",NA,NA,NA,NA
"254","2019-12-19 11:20:20-03","UFG","UFG","41022","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Delprete, P.G.; Gomes-Klein, V.L. & Pereira, I.M.","9515","2006","02","25",NA,"Brasil",NA,NA,NA,"UFG0041022",NA,NA,"Müll. Arg.","Delprete, P.G.","Tocantins","Palmas","Distrito Taquaruçu","-48.3602981567383","-10.2128000259399","UFG0041022",NA,NA,NA,"2006",NA,NA,"62375","auto",NA,"-48134.5","-10224.1667",NA,NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US","1390484","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","burchelliana","Guettarda burchelliana","A. F. Regnell","III 103","1848","9",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01107780",NA,"Rubiales","Müll. Arg.",NA,"Minas Gerais",NA,"Cidade de Uberaba.",NA,NA,"US01107780_01","Isosyntype; Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","2789133","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","burchelliana","Guettarda burchelliana","A. P. Duarte","10729","1967","12","21","South America - Neotropics","Brazil",NA,NA,NA,"US02504395",NA,"Rubiales","Müll. Arg.",NA,"Goiás",NA,"Procedencia Goias, Chapado dos Veadeiros",NA,NA,"US02504395_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","3302688","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","burchelliana","Guettarda burchelliana","B. A. S. Pereira","2586",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02504394",NA,"Rubiales","Müll. Arg.",NA,"Goiás",NA,"Estado de Goias, Municipio de Cabeceiras de Goias, Fazenda Raizama, Km 20 da rodovia GO",NA,NA,"US02504394_01",NA,"850",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"258","2020-09-12 05:00:02-03","US","US","2783562","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","comosa","Guettarda comosa","W. R. Anderson, S. G. Fonsêca, R. Reis dos Santos & R. Souza","10801","1974","2","12","South America - Neotropics","Brazil",NA,NA,NA,"US02504376",NA,"Rubiales","Müll. Arg.",NA,"Pará",NA,"Estado do Para, Alto Tapajos, Rio Cururu, 1-10 km upriver (SE) from village of Pratati, along edge of river at flood level","-57.08","-8","US02504376_01",NA,"200","300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"259","2020-09-12 05:00:02-03","US","US","3311194","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","G. Hatschbach, A. Pott, V. J. Pott & J. M. Silva","62269","1995","5","5","South America - Neotropics","Brazil",NA,NA,NA,"US02504548",NA,"Rubiales","S. Moore",NA,"Mato Grosso",NA,"Gleba Facao (mun. Caceres) Mato Grosso",NA,NA,"US02504548_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","2784308","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","G. Hatschbach","37670","1975","11","17","South America - Neotropics","Brazil",NA,NA,NA,"US02504550",NA,"Rubiales","S. Moore",NA,"Mato Grosso",NA,"Parque Aguas Quentes (mun. Cuiaba) Mato Grosso",NA,NA,"US02504550_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","3311196","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","G. Hatschbach, A. Pott, V. J. Pott & J. M. Silva","62376","1995","5","7","South America - Neotropics","Brazil",NA,NA,NA,"US02504547",NA,"Rubiales","S. Moore",NA,"Mato Grosso",NA,"Hauru, 2km O na rodovia para o trevo com a BR-174, Mato Grosso",NA,NA,"US02504547_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","3355513","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","G. Hatschbach & J. M. Silva","65462","1996","11","9","South America - Neotropics","Brazil",NA,NA,NA,"US02504546",NA,"Rubiales","S. Moore",NA,"Mato Grosso",NA,"Serra da Borda (mun. Pontes e Lacerda) Mato Grosso",NA,NA,"US02504546_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","3116809","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","C. A. Cid Ferreira & et al.","6072",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02504549",NA,"Rubiales","S. Moore",NA,"Mato Grosso",NA,"Estado do Mato Grosso, Mun. de Nobres, MT. BR 163, Rod. Cuiaba-Sinop a 145 km ao S de Sinop, Prox. a Luca do Rio Verde","-55.92","-13.08","US02504549_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","2195948","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","A. Macedo","593","1944","11","28","South America - Neotropics","Brazil",NA,NA,NA,"US02504620",NA,"Rubiales","Müll. Arg.",NA,"Minas Gerais",NA,"Poco, Municipi Ituiutaba",NA,NA,"US02504620_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","3483504","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","J. A. Lombardi","897","1995","7","8","South America - Neotropics","Brazil",NA,NA,NA,"US02504616",NA,"Rubiales","Müll. Arg.",NA,"Minas Gerais",NA,"Furnas-MG, mata ciliar proxima ao Hotel da Usina",NA,NA,"US02504616_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","3078264","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","6927","1981","5","6","South America - Neotropics","Brazil",NA,NA,NA,"US02504625",NA,"Rubiales","Müll. Arg.",NA,"Distrito Federal",NA,"Distrito Federal, Bacia do Rio Sao Bartolomeu, Altos do Ribeirao Papuda",NA,NA,"US02504625_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","2984705","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","8841","1980","2","18","South America - Neotropics","Brazil",NA,NA,NA,"US02504617",NA,"Rubiales","Müll. Arg.",NA,"Pará",NA,"State of Para, Municipio Santana do Araguaia: 100 km. south of Redencao on road (PA-150) to Barreiras dos Campos, Fazenda Inajapora between Rio Inajazinho and Rio Inaja","-50.42","-8.75","US02504617_01",NA,"210",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","3327139","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M. Nee","33757","1987","1","24","South America - Neotropics","Bolivia",NA,NA,NA,"US02504622",NA,"Rubiales","Müll. Arg.",NA,"Santa Cruz",NA,"Depto. Santa Cruz, Prov. Andres Ibanez, 2 km, W of Center of La Belgica","-63.2417","-17.57",NA,NA,"360",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","2447837","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M. Magalhães","19037","1963","5","29","South America - Neotropics","Brazil",NA,NA,NA,"US02504615",NA,"Rubiales","Müll. Arg.",NA,"Minas Gerais",NA,"Brazil: M. Gerais, Ituitaba, vale do rio da Prata",NA,NA,"US02504615_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","2781079","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M. Barreto","11000","1940","12","3","South America - Neotropics","Brazil",NA,NA,NA,"US02504634",NA,"Rubiales","Müll. Arg.",NA,"Minas Gerais",NA,"Serra da Pedra Balao, Municipio Pocos de Caldas",NA,NA,"US02504634_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","2783563","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","7769","1973","3","23","South America - Neotropics","Brazil",NA,NA,NA,"US02504619",NA,"Rubiales","Müll. Arg.",NA,"Goiás",NA,"The Planalto do Brasil, Estado de Goias, Serra Geral do Parana, 3 km by road S of Sao Joao da Alianca, cerrado and gallery forest along river",NA,NA,"US02504619_01",NA,"1040",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","2781078","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M. Magalhães","249","1940","6","6","South America - Neotropics","Brazil",NA,NA,NA,"US02504636",NA,"Rubiales","Müll. Arg.",NA,"Minas Gerais",NA,"Agua Quente, Municipio Indianopolis, Matta na margem do rio das Velhas",NA,NA,"US02504636_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"273","2020-09-12 05:00:02-03","US","US","2813796","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","S. Assumpcão & A. Duarte","s.n.","1976","10","3","South America - Neotropics","Brazil",NA,NA,NA,"US02504618",NA,"Rubiales","Müll. Arg.",NA,"Mato Grosso",NA,"Cerrado, solo argilo arenoso seco, estrada da Chapada prox. ao C.P.A.","-56.1003","-15.5989","US02504618_01",NA,"165",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"274","2020-09-12 05:00:02-03","US","US","2940467","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","D. G. Campbell, J. C. Ongley, J. F. Ramos & O. P. Monteiro","P22504","1974","6","3","South America - Neotropics","Brazil",NA,NA,NA,"US02504626",NA,"Rubiales","Müll. Arg.",NA,"Pará",NA,"Brazilian Amazonia, State of Para, Basin of Rio Trombetas, Rio Trombetas shore, Porteira cemetery",NA,NA,"US02504626_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"275","2020-09-12 05:00:02-03","US","US","2861656","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15256","1966","4","22","South America - Neotropics","Brazil",NA,NA,NA,"US02504633",NA,"Rubiales","Müll. Arg.",NA,"Goiás",NA,"The Planalto do Brasil, Estado de Goias, Serra do Morcego, Wooded valley, Corrego, Estrema, 35km. N.E. of Formosa, Goias",NA,NA,"US02504633_01",NA,"800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"276","2020-09-12 05:00:02-03","US","US","3315316","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","F. C. A. Oliveira, M. Fonseca & E. Cardoso","379","1995","6","8","South America - Neotropics","Brazil",NA,NA,NA,"US02504621",NA,"Rubiales","Müll. Arg.",NA,"Goiás",NA,"GO, Chapada dos Veadeiros: Municipio de Pirinopolis, Parcela 3 Florestal de galeria","-48.8064","-15.3628","US02504621_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"277","2020-09-12 05:00:02-03","US","US","3071848","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M. Emmerich, J. da Silva & J. Costa","5262/733/236","1984","11","23","South America - Neotropics","Brazil",NA,NA,NA,"US02504624",NA,"Rubiales","Müll. Arg.",NA,"Mato Grosso",NA,"Procedencia: MT. Caceres, Porto Esperidiao, Fazenda Panalzinho margem da estrada p/sede",NA,NA,"US02504624_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"278","2020-09-12 05:00:02-03","US","US","2598208","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","15872","1966","5","15","South America - Neotropics","Brazil",NA,NA,NA,"US02504632",NA,"Rubiales","Müll. Arg.",NA,"Distrito Federal",NA,"The Planalto do Brasil, Distrito Federal, Gallery forest and adjacent cerrado, 30 km. N.E. of Brasilia, D. F.",NA,NA,"US02504632_01",NA,"950",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"279","2020-09-12 05:00:02-03","US","US","2861657","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17932","1966","6","28","South America - Neotropics","Brazil",NA,NA,NA,"US02504631",NA,"Rubiales","Müll. Arg.",NA,"Goiás",NA,"The Planalto do Brasil, Estado de Goias, Serra do Caiapo, Gallery forest, 45 km. S of Caiaponia, road to Jatai",NA,NA,"US02504631_01",NA,"900",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"280","2020-09-12 05:00:02-03","US","US","2598319","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","H. S. Irwin, H. Maxwell & D. Washausen","21685","1968","3","23","South America - Neotropics","Brazil",NA,NA,NA,"US02504630",NA,"Rubiales","Müll. Arg.",NA,"Goiás",NA,"The Planalto do Brasil, Northern Goias, 27 km S. of Paraiso, Goias",NA,NA,"US02504630_01",NA,"600",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"281","2020-09-12 05:00:02-03","US","US","3071849","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M. Emmerich, J. da Silva & J. Costa","475","1984","11","27","South America - Neotropics","Brazil",NA,NA,NA,"US02504623",NA,"Rubiales","Müll. Arg.",NA,NA,NA,"Procedencia: MT. Rio Banco, Faz, do Sr Carlos Emili, margem do Rio Vermelho, prox. Vila Boa Uniao",NA,NA,"US02504623_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"282","2020-09-12 05:00:02-03","US","US","2783561","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","H. S. Irwin, R. M. Harley & G. L. Smith","31726","1971","3","14","South America","Brazil",NA,NA,NA,"US02504629",NA,"Rubiales","Müll. Arg.",NA,"Paraná",NA,"The Planalto do Brasil, Estado de Goias, Serra Geral do Parana, Riacho, 3km S. of Sao Joao de Alianca",NA,NA,"US02504629_01",NA,"850",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"283","2020-09-12 05:00:02-03","US","US","2783565","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","6941","1973","3","13","South America - Neotropics","Brazil",NA,NA,NA,"US02504628",NA,"Rubiales","Müll. Arg.",NA,"Goiás",NA,"The Planalto do Brasil, Estado do Goias, 2 km by road W of Monte Alegre de Goias",NA,NA,"US02504628_01",NA,"700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"284","2020-09-12 05:00:02-03","US","US","3679702","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","E. Suclli","2565","2005","10","20","South America - Neotropics","Peru",NA,NA,NA,"US02504614",NA,"Rubiales","Müll. Arg.",NA,"Cusco",NA,"Calca, Dist. Yanatile, Estrella, Bosque primario","-72.5014","-12.4472",NA,NA,"1567",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"285","2020-09-12 05:00:02-03","US","US","2783564","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","9602","1973","5","2","South America - Neotropics","Brazil",NA,NA,NA,"US02504627",NA,"Rubiales","Müll. Arg.",NA,"Goiás",NA,"Estado do Goias, Serra do Caiapo, 12 km (straight line) S of Caiaponia",NA,NA,"US02504627_01",NA,"840",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"286","2020-09-12 05:00:02-03","US","US","2124078","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","M. Magalhães","210","1940","6","11","South America - Neotropics","Brazil",NA,NA,NA,"US02504635",NA,"Rubiales","Müll. Arg.",NA,"Minas Gerais",NA,"De Minas Gerais, Capoeira, municpio de Nova Ponte",NA,NA,"US02504635_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"287","2020-09-02 16:38:51-03","Cenargen","CEN","61368","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","burchelliana","Guettarda burchelliana","Anderson Cássio Sevilha","4167","2004","11","11",NA,"Brasil","Exsicatas",NA,"Pétalas brancas com ápice vermelhas.","CEN00061368",NA,NA,"Müll.Arg.","P. Delprete","GO","SAO DOMINGOS","Fazenda São Vicente.","-46.496666","-13.519722","CEN00061368",NA,"530","530","2008",NA,NA,NA,NA,NA,"-46.496666","-13.519722",NA,NA,"3",NA
"288","2020-09-02 16:38:52-03","Cenargen","CEN","71118","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","10973","2006","10","21",NA,"Brasil","Exsicatas",NA,"Área de influência direta (canteiro).","CEN00071118",NA,NA,"Müll.Arg.","P. Delprete","TO","PARANA","Canteiro da obra do UHE São Salvador próximo a carpintaria.",NA,"-12.803055","CEN00071118",NA,"260","260","2008",NA,NA,NA,NA,NA,"-48235555.0","-12.803055",NA,NA,"4",NA
"289","2020-09-02 16:38:52-03","Cenargen","CEN","61272","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Anderson Cássio Sevilha","4066","2004","04","01",NA,"Brasil","Exsicatas",NA,NA,"CEN00061272",NA,NA,"Müll.Arg.","P. Delprete","TO","PARANA","Fazenda Chaparral. Beira de riacho.","-47.4925","-12.925833","CEN00061272",NA,"361","361","2008",NA,NA,NA,NA,NA,"-47.4925","-12.925833",NA,NA,"4",NA
"290","2020-09-02 16:38:52-03","Cenargen","CEN","64485","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Sandra Martins Verboonen","66","1999","01","11",NA,"Brasil","Exsicatas",NA,NA,"CEN00064485",NA,NA,"Müll.Arg.","P. Delprete","GO","URUACU",NA,NA,NA,"CEN00064485",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"291","2020-09-02 16:38:51-03","Cenargen","CEN","111113","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Lutero Lerner - IFN","741","2018","04","11",NA,"Brasil","Unicata",NA,"Projeto Inventário Florestal Nacional (IFN). Fruto imaturo verde com 1,2 cm de dimensão, forma ovalado, consistência externa carnosa. Fuste casca externa cinza, interna creme, espessura externa fina, do tipo áspera, com desprendimento esfoliante.","CEN00111113",NA,NA,"Müll.Arg.","P. Delprete","GO","JARAGUA","Conglomerado: GO-403. Subunidade 03, subparcela 01, indivíduo 1 RN","-49.5","-15.84","CEN00111113",NA,NA,NA,"2018","10",NA,NA,NA,NA,"-49.5","-15.84",NA,NA,"1",NA
"292","2020-09-02 16:38:52-03","Cenargen","CEN","32269","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Bruno Machado Teles Walter","4046","1998","01","28",NA,"Brasil","Exsicatas",NA,"Folhas discolores (face adaxial verde-escuro, face abaxial verde-claro).","CEN00032269",NA,NA,"Müll.Arg.","B. M. T. Walter","GO","MINACU","Rio Boa Nova. Reservatório em formação do AHE Serra da Mesa. Segmento I - Grande Lago.",NA,NA,"CEN00032269",NA,"440","440","1999","01",NA,NA,NA,NA,"-4836667.0","-1378333.0",NA,NA,"4",NA
"293","2020-09-02 16:38:52-03","Cenargen","CEN","62672","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","10418","2006","06","06",NA,"Brasil","Exsicatas",NA,"Área de influência direta (canteiro).","CEN00062672",NA,NA,"Müll.Arg.","P. Delprete","TO","PARANA","Estrada de acesso ao canteiro de obras do UHE São Salvador 1º talvegue com água.","-48.233611","-12.787777","CEN00062672",NA,"280","280","2008",NA,NA,NA,NA,NA,"-48.233611","-12.787777",NA,NA,"4",NA
"294","2020-09-02 16:38:52-03","Cenargen","CEN","62971","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Glocimar Pereira-Silva","10722","2006","06","15",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00062971",NA,NA,"Müll.Arg.","P. Delprete","TO","PALMEIROPOLIS","Estrada Palmeirópolis - Minaçu margem esquerda do rio Mucambão.","-48.248611","-13.192222","CEN00062971",NA,"350","350","2008",NA,NA,NA,NA,NA,"-48.248611","-13.192222",NA,NA,"3",NA
