"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"98","2021-03-15 16:37:00-03","NY","NYBG","514671","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.",NA,"E. M. Francisco","28794","1999","08","03","Brazil","Paraná","Marilândia do Sul","Sitio Santa Maria.","-51.3078","-23.7447",NA,NA,NA,NA,"NY00514671","NY00514671_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=274695' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"99","2021-03-15 16:37:00-03","NY","NYBG","448064","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","A. C. Cervi","A. C. Cervi","4127","1993","10","13","Brazil","Santa Catarina","Itapema",NA,"-48.62","-27.08",NA,NA,NA,NA,"NY00448064","NY00448064_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=274683' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"100","2021-03-15 16:37:00-03","NY","NYBG","985249","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.",NA,"D. Smith","210","1927","05",NA,"Brazil","Mato Grosso",NA,"Near source of rio Paraguay (rio Amolar).",NA,NA,NA,NA,NA,NA,"NY00985249","NY00985249_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078652' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"101","2021-03-15 16:37:00-03","NY","NYBG","448048","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","T. D. Pennington","H. de F. Leitão Filho","4675","1977","04","06","Brazil","São Paulo","Itirapina","Nativo em cerrado da Estaçao Experimental do Isntituto Florestal.","-47.8197","-22.25",NA,NA,NA,NA,"NY00448048","NY00448048_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=274676' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"102","2021-03-15 16:37:00-03","NY","NYBG","985240","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","L. B. Smith","A. Macedo","767","1946","05","30","Brazil","Minas Gerais","Ituiutaba","São Lourenço.","-49.465","-18.9692",NA,NA,NA,NA,"NY00985240","NY00985240_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078629' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"103","2021-03-15 16:37:00-03","NY","NYBG","1145308","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","P. Acevedo-Rodríguez","M. S. Menandro","249","1990","07","30","Brazil","Minas Gerais","Rio Vermelho","Fazenda Vargem do Machado. Árvore vizinha a parc. D2 do Ensaio de Manejo Florestal.","-43.0092","-18.2936",NA,NA,NA,NA,"NY01145308","NY01145308_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309770' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"104","2021-03-15 16:37:00-03","NY","NYBG","985244","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","P. C. Standley","Y. E. J. Mexia","5219","1930","10","24","Brazil","Minas Gerais",NA,"Distrito Rio Branco. Road from Viçosa to Barroso; Fazenda de Reserva.",NA,NA,NA,NA,"740","740","NY00985244","NY00985244_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078638' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"105","2021-03-15 16:37:00-03","NY","NYBG","448051","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","G. Guarim Neto","O. Handro","s.n.","1931","10","13","Brazil","São Paulo","Sao Paulo","Nativa no Parque do Estado e Jardim Botânico.","-46.621883","-23.654505",NA,NA,NA,NA,"NY00448051","NY00448051_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=274691' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"106","2021-03-15 16:37:00-03","NY","NYBG","448062","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","P. K. H. Dusén","P. K. H. Dusén","9697","1910","04","14","Brazil","Paraná","Jaguariaíva",NA,"-49.7056","-24.2511",NA,NA,NA,NA,"NY00448062",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=274673' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"107","2021-03-15 16:37:00-03","NY","NYBG","985237","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","T. D. Pennington","H. S. Irwin","18327","1966","07","22","Brazil","Distrito Federal","Brasília","Planaltina.","-47.66666667","-15.61666667",NA,NA,NA,NA,"NY00985237","NY00985237_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078623' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"108","2021-03-15 16:37:00-03","NY","NYBG","448060","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","L. B. Smith","R. M. Klein","464","1953","04","02","Brazil","Santa Catarina",NA,"Anitápolis, Palhoça","-49.128424","-27.903779",NA,NA,"400","400","NY00448060","NY00448060_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=274684' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-15 16:37:00-03","NY","NYBG","985228","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","T. D. Pennington","E. P. Heringer","17318","1979","04","20","Brazil","Distrito Federal","Brasília","Jardim Zoológico.","-47.9294","-15.7797",NA,NA,NA,NA,"NY00985228","NY00985228_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078605' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-15 16:37:00-03","NY","NYBG","985248","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.",NA,"F. C. da Silva","119","1979","06","14","Brazil","Tocantins","Lagoa da Confusão","Santa Isabel, Ilha do Bananal, Parque Nacional do Araguaia, fazenda Sobradinho.","-49.6233","-10.7936",NA,NA,NA,NA,"NY00985248","NY00985248_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078648' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-15 16:37:00-03","NY","NYBG","448057","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","R. Reitz","R. Reitz","6698","1958","05","01","Brazil","Santa Catarina","Vidal Ramos","Sabiá.","-49.3556","-27.3919",NA,NA,"750","750","NY00448057","NY00448057_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=274680' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-15 16:37:00-03","NY","NYBG","985229","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","R. M. Harley","D. R. Hunt","6237","1966","06","27","Brazil","Goiás","Caiapônia","Jataí-Caiapônia road, 40 km from Caiapônia.","-51.8103","-16.9569",NA,NA,"600","1000","NY00985229","NY00985229_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078608' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"113","2021-03-15 16:37:00-03","NY","NYBG","1016084","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","G. G. Hatschbach","J. M. Silva","177","1986","09","02","Brazil","Paraná","Tijucas do Sul","Lagoinha","-49.1989","-25.9283",NA,NA,NA,NA,"NY01016084","NY01016084_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141349' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-15 16:37:00-03","NY","NYBG","823058","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","J. C. Lindeman","J. C. Lindeman","5774","1967","08","02","Brazil","Paraná",NA,"Forest on slop of Pico de Garatuva, Serra do Mar",NA,NA,NA,NA,NA,NA,"NY00823058","NY00823058_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936558' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"115","2021-03-15 16:37:00-03","NY","NYBG","985246","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","G. T. Prance","J. M. Pires","9530","1963","04","30","Brazil","Distrito Federal","Brasília","Fundação Zoobotânica.","-47.9294","-15.7797",NA,NA,NA,NA,"NY00985246","NY00985246_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078644' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-15 16:37:00-03","NY","NYBG","985239","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","L. B. Smith","H. S. Irwin","28112a","1970","03","23","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 15 km N. of São João da Chapada","-43.68125","-17.99895",NA,NA,"975","975","NY00985239","NY00985239_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078626' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-15 16:37:00-03","NY","NYBG","448058","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","R. Reitz","R. Reitz","7389","1989","10","18","Brazil","Santa Catarina","Rio do Sul","Matador","-49.6431","-27.2144",NA,NA,"350","350","NY00448058","NY00448058_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=274681' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-15 16:37:00-03","NY","NYBG","448049","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","T. D. Pennington","F. C. Hoehne","s.n.","1927","05","12","Brazil","São Paulo","Sao Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"NY00448049","NY00448049_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=274693' target='other'> <mi>dwc_moreinfo</mi></a>","53584","auto","South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-15 16:37:00-03","NY","NYBG","448061","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","K. U. Kramer","J. C. Lindeman","4847","1967","03","13","Brazil","Paraná","Guarapuava","Fazenda Reserva, ca. 85 km SW of Guarapuava.","-52.0758963","-25.9309469",NA,NA,"800","1000","NY00448061","NY00448061_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=274686' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-15 16:37:00-03","NY","NYBG","985234","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis","Cambess.","G. T. Prance","H. S. Irwin","18002","1966","06","29","Brazil","Goiás","Caiapônia","Ca. 50 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","-51.77","-17.35",NA,NA,"900","900","NY00985234","NY00985234_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1078618' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA
"121","2021-03-15 16:37:00-03","NY","NYBG","720090","PreservedSpecimen","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis clethrodes","Radlk.",NA,"J. C. Lindeman","1515","1966","06","14","Brazil","Paraná","Xambrê","Fazenda Estrela do Sul SE of Xambrê","-53.49","-23.7361",NA,NA,"400","400","NY00720090","NY00720090_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2528435' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","clethrodes",NA,NA,NA,NA,NA,NA
"122","2019-03-20 11:47:25-03","MCN-PUC-MINAS","HPUC-MG","ANG3441","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,NA,NA,NA,"2011","02","28","Brasil",NA,NA,"Del Rey - PDE Engano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doação Bioma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-03-20 11:47:25-03","MCN-PUC-MINAS","HPUC-MG","ANG3585","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"F. Lemes","Lemes, F.","30","2012","06",NA,"Brasil","Minas Gerais","Itabira","Complexo Itabira, Minas do Meio, Ipoema/Borrachudo","-43.256667","-19.625278","43°15'24''W","19°37'31''S","1.1","1.1",NA,NA,"2012","06",NA,"Doação Bioma. Resgate de Flora - DIFS. Árvore com frutos de coloração verde-clara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG4247","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,NA,"B.F. Domencini","1",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Arredores da Mata da PUC Minas - Coração Eucarístico","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG2129","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,NA,"Thaís",NA,"2013","12","08","Brasil","Minas Gerais","Serro","Báu","-43.3793983459473","-18.604700088501",NA,NA,"1","1",NA,NA,NA,NA,NA,"Folhas alternas, lisas, serrilhadas, caule sulcado com tricoma, x 655526 y 7952616.","37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG4342","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,NA,"JLPR",NA,NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473","-18.604700088501",NA,NA,"875","875",NA,NA,NA,NA,NA,"Folhas alternadas, compostas com nervuras peninérvea e bordas serrilhadas. Flores com botões. Tricoma castanho abaxial. UTM: 7959606 x; 654204 y.","37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-03-20 11:47:25-03","MCN-PUC-MINAS","HPUC-MG","ANG2911","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Mariana Oliveira e V.F. Paiva","D. Lima de Miranda; G.C. Reis","3","2009","05","11","Brasil","Distrito federal","Brasília","Granja do ipê","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Com frutos.","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG094","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Afonso, CG; Colombini, MAG; Pereira, CE, Starling, MFV.",NA,"2007","10","25","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nº24","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG112","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Afonso, CG; Colombini, MAG; Pereira, CE.; Starling, MFV.",NA,"2007","10","25","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N º 23","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG113","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Afonso, CG; Colombini, MAG; Pereira, CE.; Starling. MFV.",NA,"2007","10","25","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nº 56.","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG114","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Afonso, CG; Colombini, MAG; Pereira, CE.",NA,"2007","10","25","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG115","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Afonso, CG; Colombini, MAG; Pereira, CE.; Starling, MFV.",NA,"2007","10","11","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3B","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG144","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Colombini, M.A.G.; Afonso, C.G.; Pereira, CEF; Starling, M.F.V.",NA,"2008","07","01","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nº83","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG162","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Afonso, CG; Pereira, CE; Colombini, MAG; Starling, MVF.",NA,"2007","10","25","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG165","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Colombini, M.A.G.; Afonso, C.G.;Pereira, CEF.",NA,"2007","10","27","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nº 57","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG167","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Pereira, CEF.; Starling, M.F.V.",NA,"2007","10","12","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nº 8B","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG168","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Resende, LGM; Starling, M.F.V.; Pereira, CEF; Terra, B.",NA,"2007","12","10","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nº 2D","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG199","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Afonso, CG; Colombini, MAG; Pereira, CEF; Starling, MFV.",NA,"2007","10","19","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nº 8B","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG200","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Gomes, JAS; Afonso, CG; Colombini, MAG; Pereira, CEF; Terra, B; Starling, MFV.",NA,"2007","12","15","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nº 6C","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG210","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Resende, LGM; Starling, M.F.V.; Pereira, CE; Terra, B.",NA,"2008","06","27","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nº F1","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG213","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Starling, M.F.V.","Afonso, CG; Colombini, MAG; Gomes, JAS; Pereira, CEF; Starling, MFV; Terra, B.",NA,"2007","12","17","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nº 2D","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG215","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Afonso, CG; Colombini, MAG; Gomes,JAS; Pereira, CEF; Resende, LGM; Starling, MFV; Terra, B.",NA,"2008","06","30","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nº F1","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG216","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Afonso, CG; Colombini, MAG; Pereira, CEF; Starling, MFV.",NA,"2007","11","06","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nº 3B","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG240","S","Plantae","Sapindaceae","Cupania","vernalis","Cupania vernalis",NA,"Martins, JC; Santos, RM.","Colombini, M.A.G.; Afonso, C.G.; Starling, M.F.V.; Pereira, CE; Terra, B.",NA,"2007","12","13","Brasil","Minas Gerais","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C 16.","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
