"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","phylum","order","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","class","previousCatalogNumber","fieldNumber","typeStatus","relatedCatalogItem"
"191","2020-12-11 11:42:40-03","UFMG","BHCB","82602","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack",NA,NA,NA,NA,"Lombardi, JA; Stehmann, JR; Mota, RC da; Temponi, LG","2003","08","20","Brasil","Minas Gerais","Salto da Divisa","-40.039028","-16.033222","-40.039028","-16.033222",NA,NA,"5305","Dicotyledon",NA,"Fazenda Jabuti",NA,NA,"Mata decídua, alterada. Arbusto, ca. 3 m, urticante, folhas papiráceas, pedúnculo vermelho, frutos brancos. Coordenadas originais: 16°01'59,6S; 40°02'20,5W",NA,"Southern America",NA,"163","163",NA,NA,NA,NA,NA
"192","2021-02-11 17:21:57-03","UFPR","UPCB","18184","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Romaniuc Neto, S.","1996","06",NA,"Goetzke, S.",NA,NA,NA,"Brasil","Paraná","Amaporã","-52.7874984741211","-23.0958003997803",NA,NA,NA,NA,NA,NA,NA,NA,"23154",NA,"Árvore, pequeno porte, ca. 2,50m, inflorescência bordô (vermelho-roxo)..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-11 17:21:57-03","UFPR","UPCB","26386","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Silva, S.M.","1996","05",NA,"Mikich, S.B.","1996","02","13","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,NA,NA,"Fazenda Cagibi","16297",NA,"Arbusto, flor branca, fruto esbranquiçado. Beira de estrada..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-11 17:21:57-03","UFPR","UPCB","32107","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Silva, S.M.","1995","05",NA,"Silva, S.M.","1988","04","30","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"Ilha do Mel, Morro da Baleia","24916",NA,"Arbusto de 1,6m, folhas urticantes, frutos branco-rosados. Sobre pedras na encosta..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-02-11 17:21:57-03","UFPR","UPCB","19812","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Silva, S.M.","1988","05",NA,"Souza, W.S.","1988","04","30","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"1267",NA,NA,"Ilha do Mel, Morro da Baleia","24916",NA,"Arbusto, 1,60m, folhas urticantes, fruto branco-rosado. Sobre pedras em encosta de morro..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-02-11 17:21:57-03","UFPR","UPCB","15121","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Romaniuc Neto, S.","1996","06",NA,"Souza, W.S.","1986","06","08","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"160",NA,NA,"Ilha do Mel, Morro do Meio","24916",NA,"Arbusto, 1,50m, fruto vermelho..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-02-11 17:21:57-03","UFPR","UPCB","15120","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Romaniuc Neto, S.","1996","06",NA,"Souza, W.S.","1986","05","03","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"118",NA,NA,"Ilha do Mel, Praia Grande","24916",NA,"Arbusto, 1,50m, flor róseo-avermelhada..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-02-11 17:21:57-03","UFPR","UPCB","18460","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Kersten, R.","1996","07",NA,"França, F.","1989","07","23","Brasil","Bahia","Valença","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,NA,NA,"Julião I, Corte de Pedra","43634",NA,"Invasora de cacauais. Utilizada contra leishmaniose..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-02-11 17:21:57-03","UFPR","UPCB","40953","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Borgo, M.","1999","05",NA,"Gatti, G.","1999","04","17","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"392",NA,NA,"Reserva Natural Salto Morato, Área Projeto Sucessão, próximo ao Rio Morato","37295",NA,"Arbusto 2,3m, botões florais róseos e pedicelos roxos. Floresta ombrófila densa submontana, capoeirinha arbustiva, local sombreado..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-11 17:21:57-03","UFPR","UPCB","25763","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Romaniuc Neto, S.","1996","06",NA,"Lima, R.X.","1993","11","19","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"203",NA,NA,"Tagaçaba-de-cima","37295",NA,"Árvore, 2m, flor vermelha, utilizada na medicina popular e veterinária..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-11 17:21:57-03","UFPR","UPCB","93292","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P. Brack","Passos, L. S.","2019","06",NA,"Passos, L. S. | Machnick, R.","2019","06","06","Brasil","São Paulo","Itaoca","-48.8400001525879","-24.6399993896484",NA,NA,"UPCB0042926","UPCB0042926","11",NA,NA,"Vale do Ribeira","11789",NA,"Borda de refugio vegetacional.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2009-08-21 06:32:00-03","MO","MOBOT","2483226","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Brack, P.",NA,NA,NA,"Balduino Rambo",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Rambo 46026",NA,NA,"Osório. Osório",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","33973","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack",NA,NA,NA,NA,"Gonzatti, F., Demeda, C.; Gaio, J.","2015","09","13","Brasil","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"2146.0","Tracheophyta","Rosales","Próximo ao loteamento Palmital","27350",NA,"Arbusto cerca de 1,7 m de altura. Frutos avermelhados. Espécime urticante.","auto","America do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"204","2021-01-10 20:50:56-03","INPA","INPA","223620","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Galioti, AL","2010","09",NA,"Silva, MM da","2001","04","26","Brasil","Bahia","Jussari","-39.536944","-15.156667","-39.536944","-15.156667","INPA0223620","INPA0223620 INPA0223620_e INPA0223620_e1","530","Dicotyledon Rosids","Rosales","Serra do Teimoso, entrada da fazenda.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-08-31 09:17:41-03","INPA","INPA","204474","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Galioti, AL","2010","09",NA,"França, F","1989","07","26","Brasil","Bahia","Cravolândia","-39.814998626709","-13.3585996627808",NA,NA,"INPA0204474","INPA0204474 INPA0204474_e INPA0204474_e1","s.n.","Dicotyledon Rosids","Rosales","Risada, Três Braços.","21331",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-07-10 09:49:36-03","MBML","MBML-HERBARIO","26896",NA,"Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","V. Demuner/09-07-2007",NA,NA,NA,"V. Demuner; T. Cruz, M. Belizário, Elias Bausen, Jaqueline","2006","03","30","Brasil","Espírito Santo","Santa Leopoldina","-40.546389","-20.123056","40W32'47","20S7'23","MBML026896",NA,"2098",NA,NA,"Bragança, Rancho Chapadão, Prop.: João Emilio",NA,NA,"Arbusto 2m, botões florais, flores bege claro. Beira de riacho, sombreado úmido.",NA,NA,NA,"280","280",NA,NA,NA,NA,NA
"207","2020-07-10 09:49:36-03","MBML","MBML-HERBARIO","16922",NA,"Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","M. Sobral/2005",NA,NA,NA,"R.R. Vervloet; et al","2002","04","16","Brasil","Espírito Santo","Santa Teresa","-40.553056","-19.9075","40W33'11","19S54'27","MBML016922",NA,"119",NA,NA,"Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Herbácea, com aproximado 1,5m. Frutos de cor branca em cachos de cor rosa, lado esquerdo da trilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-09-03 19:37:20-03","MBML","MBML-HERBARIO","12110",NA,"Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","M. Sobral/2005",NA,NA,NA,"G. Hupp","1996","06","12","Brasil","Espírito Santo","Jaguaré","-39.729722","-19.099722","39W43'47","19S5'59","MBML012110",NA,"34",NA,NA,"Barra Seca",NA,NA,"Flores e botões vinosos, escadente, latex branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-07-10 09:49:36-03","MBML","MBML-HERBARIO","29930",NA,"Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","L. Kollmann/25-05-2007",NA,NA,NA,"L. Kollmann","2007","04","24","Brasil","Espírito Santo","Muqui","-41.289167","-20.918611","41W17'21","20S55'7","MBML029930",NA,"9653",NA,NA,"Santa Mônica, Torres de celular da Claro",NA,NA,"Arbusto 2m, flores brancas, frutos vináceos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-07-10 09:49:36-03","MBML","MBML-HERBARIO","32862",NA,"Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","T.T. Carrijo/2008",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","2006","09","26","Brasil","Espírito Santo","Marilândia","-40.551111","-19.348333","40W33'4","19S20'54","MBML032862",NA,"1400",NA,NA,"Liberdade (Água.Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lovucini",NA,NA,"Arbusto 2m de alt. Frutos brancos. Vegetação Ruspestre.",NA,NA,NA,"150","150",NA,NA,NA,NA,NA
"211","2020-07-10 09:49:36-03","MBML","MBML-HERBARIO","4116",NA,"Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","S. Romaniuc/Março.1996",NA,NA,NA,"W. Pizziolo","1984","06","19","Brasil","Espírito Santo","Santa Teresa","-40.683333","-19.931111","40W41'0","19S55'52","MBML004116",NA,"127",NA,NA,"Mata Fria",NA,NA,"Arbustinho de +/- 2m, fruto cor de rosa, altitude de +/- 700m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-07-10 09:49:36-03","MBML","MBML-HERBARIO","9769",NA,"Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","M. Sobral/2005",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1999","03","29","Brasil","Espírito Santo","Santa Teresa","-40.593889","-19.973056","40W35'38","19S58'23","MBML009769",NA,"2273",NA,NA,"Aparecidinha",NA,NA,"Arbusto 2m. Frutos brancos. Botões rosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-07-10 09:49:36-03","MBML","MBML-HERBARIO","33286",NA,"Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","R. Brito, 19/02/2007",NA,NA,NA,"M. Simonelli; F. A. R. Matos, L. F. Magnago","2007","04","21","Brasil","Espírito Santo","Atílio Vivácqua","-41.209722","-21.340278","41W12'35","21S20'25","MBML033286",NA,"1130",NA,NA,"Serra das Torres",NA,NA,"Arbusto 3,5m de alt., Flores brancas",NA,NA,NA,"464","464",NA,NA,NA,NA,NA
"214","2020-07-21 08:48:08-03","ICAUFMG","MCCA","3","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","SOUZA, C.L.L.","2016","08","05","SOUZA, C.L.L.","2016","08","05","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00003","MCCA00003",NA,NA,NA,NA,"72568",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-28 10:31:35-03","ICAUFMG","MCCA","2656","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack",NA,NA,NA,NA,"FONSECA, R.S.","2009","04","04","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","-428586111.0","-208019444.0","MCCA02781","MCCA02781","117",NA,NA,"Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.","13937",NA,"Caminho das águas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-07-15 14:43:48-03","UNESP-RC","HRCB","65000","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack",NA,NA,NA,NA,"Grupo Verde",NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","-44.619861","-22.43025","044°37'11.5W","22°25'48,9S",NA,NA,NA,NA,NA,"Parque Nacional do Itatiaia. Trilha Rui Braga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-06-25 16:06:29-03","FUVATES","HVAT","3093","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","M. Sobral","1988","08","01","M. Sobral","1988","08","01","Brasil","Bahia","Porto Seguro","-39.064722","-16.449722","-39º3'53''W","-16º26'59''S","HVAT00003093",NA,"5994",NA,NA,"Est. Biol. Pau Brasil.",NA,NA,"Doação do herbário ICN, registro ICN 084548; 1 - 1,5 m, flores brancas.; Em interior de mata litorânea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-06-10 10:11:44-03","FZB-BH","BHZB","5359","S","Plantae","Urticaceae","Urera","cf. nitida","Urera cf. nitida",NA,"L.A.,Echternacht, ; L.L.,Giacomin,","2005","08",NA,"Ordones, J.","2005","07","06","Brasil","MG","Timóteo","-42.633333","-19.5","42W 38'","19S 30'",NA,NA,"939",NA,NA,"Campolina",NA,NA,"42º38' W a 48º28' W e 19º45' S a 19º30' S.Urticante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-02-04 10:30:28-03","UFRPE","HST","15487","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","A.M.Miranda","2019","12","12","R.P.Lyra-Lemos; E.M. Duarte","2001","08","16","Brasil","Alagoas","Palmeira das Índios",NA,NA,NA,NA,"HST015487",NA,"5778",NA,NA,"Fazenda Fortaleza, Serra Velha",NA,NA,"Subarbusto, em floração, ca. 1,5m alt.; raque avermelhadas; inflorescências esverdeadas; frutos ausentes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-02-25 10:13:29-03","CVRD","CVRD","7353","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Domingos A. Folli","2002","05","03","Folli, D.A.","2002","05","03","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD007353",NA,"4256","Magnoliophyta","Urticales",NA,"48094",NA,"<ll>dwc_commonname:</ll> Urtiga vermelha","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"221","2021-02-25 10:13:29-03","CVRD","CVRD","2241","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Domingos A. Folli","1991","03","13","Folli, D.A.","1989","05","02","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD002241",NA,"915","Magnoliophyta","Urticales",NA,"48094",NA,"<ll>dwc_commonname:</ll> Urtiga vermelha","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"222","2021-02-25 10:13:29-03","CVRD","CVRD","1366","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Marcos Sobral","1987","04","14","Sobral, M.","1986","03","23","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD001366",NA,"4668","Magnoliophyta","Urticales","Arbusto em interior de mata.","48094",NA,"<ll>dwc_commonname:</ll> Urtiga vermelha","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"223","2021-02-25 10:13:29-03","CVRD","CVRD","9578","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Domingos A. Folli","2006","05","24","Folli, D.A.","2006","05","24","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD009578","CVRD009578","5281","Magnoliophyta","Urticales",NA,"48094",NA,"<ll>dwc_commonname:</ll> Urtiga vermelha","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"224","2021-02-25 10:13:29-03","CVRD","CVRD","16578","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Geovane S. Siqueira","2020","02","03","Lopes, J.C.","2011","04","16","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","39,91997 W","19,11667 S","CVRD016578",NA,"178","Magnoliophyta","Urticales",NA,"48094",NA,"Arvoreta, ca. 2 m alt. Botões florais rosados, pedicelo rosado. <ll>dwc_commonname:</ll> Urtiga vermelha","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"225","2021-02-25 10:13:29-03","CVRD","CVRD","15910","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Geovane S. Siqueira","2018","06","08","Siqueira, G.S.","2018","06","08","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD015910","CVRD015910","1275","Magnoliophyta","Urticales",NA,"48094",NA,"<ll>dwc_commonname:</ll> Urtiga vermelha","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"226","2021-02-25 10:13:29-03","CVRD","CVRD","1549","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Domingos A. Folli","1991","03","13","Sobral, M.","1985","07","15","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD001549",NA,"4026","Magnoliophyta","Urticales","Arvoreta em interior de mata.","48094",NA,"<ll>dwc_commonname:</ll> Urtiga vermelha","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"227","2019-10-29 10:08:42-03","UFPR","EFC","14195","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Völtz, R.R.","2015","05","25","Völtz, R.R.; Santos, G.H.","2015","05","24","Brasil","Paraná","Morretes","-48.8758","-25.3643","-48.8758","-25.3643","EFC014195",NA,"556",NA,NA,"Recanto Mãe-Catira - Estrada da Graciosa",NA,NA,"Arbusto armado 1,5m alt., acúleos urticantes; inflorescência vinosa, flores alvas; borda de floresta. __COMMOM_NAME__: Urtiga",NA,NA,NA,"210","210",NA,NA,NA,NA,NA
"228","2019-10-29 10:08:42-03","UFPR","EFC","13528","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Völtz, R.R.","2014","12","18","Völtz, R.R.; Santos, G.H.","2014","03","29","Brasil","São Paulo","Iporanga","-48.6972","-24.5384","-48.6972","-24.5384","EFC013528",NA,"454",NA,NA,"Parque Estadual Turístico do Alto Ribeira",NA,NA,"Arbusto 1,30m alt., latescente; inflorescência avermelhada; vegetação secundária na beira de barranco. __COMMOM_NAME__: Urtiga",NA,NA,NA,"390","390",NA,NA,NA,NA,NA
"229","2021-03-15 18:30:16-03","USP","SPF","104398","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Pederneiras, LC","2008","12",NA,"Ferreira, MC","1995","04","25","Brasil","Bahia","Lençóis","-41.45","-12.456944","-41.45","-12.456944","SPF00104398",NA,"PCD1808",NA,NA,"Serra da Chapadinha, Chapadinha. Entrada da mata do grotão, fenda na Serra do Brejão. Mata de grotão; vegetação arbórea, aberta, com muita umidade, epífitas e palmeiras do gênero Euterpe. Afloramentos rochosos de arenito com solos litólicos e hidromó",NA,NA,"Arbusto: ca. de 3 m alt., caule espinescente e urticante. Folhas simples, espinescentes, urticantes. Inflorescência de pedúnculo crassos, vináceos, botões florais e flores alvos. Frutos jovens, alvos.",NA,NA,NA,"980","980",NA,NA,NA,NA,NA
"230","2021-03-15 18:30:16-03","USP","SPF","141961","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2009","05","29","Fiaschi, P","2000","05","19","Brasil","Espírito Santo","Piúma","-40.766667","-20.866667","-40.766667","-20.866667","SPF00141961",NA,"283",NA,NA,"Monte Aghá, rodovia de Piúma para Itapemirim, na base do Morro do Aghá. Fazenda Aghá Grande. Mata com afloramentos graníticos na base do morro.",NA,NA,"Arbusto ca. 1,8 m alt. sobre afloramento rochoso no interior da mata. Folhas com venação avermelhada na face abaxial, fortemente discolores. Pedúnculos e flores vináceos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-15 18:30:16-03","USP","SPF","94422","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL",NA,NA,NA,"Pirani, JR","1994","04","20","Brasil","São Paulo","Miracatu","-47.216667","-24.05","-47.216667","-24.05","SPF00094422",NA,"3139",NA,NA,"Serra de Paranapiacaba, BR 116 km 350. Fazenda Itereí, Serra de Paranapiacaba. Floresta pluvial atlântica de encosta. Trilha do Limão. Átea de capoeira e mata secundária.",NA,NA,"Arbusto ramoso, 3 m alt. Infrutescência rósea com frutos brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-15 18:30:16-03","USP","SPF","124060","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Pederneiras, LC","2008","12",NA,"Giulietti, AM","1996","07","08","Brasil","Bahia","Lençóis","-41.3899993896484","-12.563099861145",NA,NA,"SPF00124060",NA,"PCD3509",NA,NA,"Serra da Chapadinha, Serra da Chapadinha. Mata de Grotão. Floresta úmida.","47385",NA,"Arbusto: até 2,5 m alt., caule aculeado. Folhas urticantes. Inflorescência com eixo e pedicelos avermelhados. Frutos brancos.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-15 18:30:16-03","USP","SPF","34500","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Pederneiras, LC","2008","12",NA,"Cordeiro, I","1980","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00034500",NA,"s.n.",NA,NA,"Morro do Pão de Açúcar, Alto de Pão de Açúcar.","57442",NA,"Arvoreta de 3 m alt., Flores.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-13 11:32:34-03","USP","SPF","85428","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Pederneiras, LC","2008","12",NA,"Sem coletor","1946","04","20","Brasil","São Paulo","Assis","-50.4099998474121","-22.6599998474121",NA,NA,"SPF00085428",NA,"s.n.",NA,NA,"Fazenda Nova América.","23972",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-15 18:30:16-03","USP","SPF","150514","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Mamede, MCH","1990","05",NA,"Santos, MRO","1982","04","07","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00150514",NA,"22",NA,NA,"Ilha do Cardoso, Ilha do cardoso, beira do Rio Pereque. Mata de encosta, solo úmido.","37574",NA,"Árvore ca. 3-4 m alt., flor vinho-arroxeada, folhas urticantes, nervuras arroxeada. Comportamento independente.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-15 18:30:16-03","USP","SPF","150515","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Mamede, MCH","1990","05",NA,"Barros, F","1982","06","01","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00150515",NA,"723",NA,NA,"Ilha do Cardoso, Ilha do Cardoso, próximo a trilha do Rio Pedro Luiz.","37574",NA,"Arbusto ca. 2 m alt. Folhas urticantes, pedúnculo da inflorescência vinoso.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-15 18:30:16-03","USP","SPF","107676","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Pederneiras, LC","2008","12",NA,"Souza, VC","1995","09","04","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,"SPF00107676",NA,"9136",NA,NA,"Parque Estadual de Jacupiranga, Parque Estadual de Jacupiranga, Núcleo da Caverna do diabo. Arredores do alojamento e da Caverna do diabo.","38804",NA,"Arvoreta, ca. 4 m alt.; caule com pequenos acúleos; inflorescência vinho, urticante. Beira de mata.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:32:34-03","USP","SPF","10228","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Gaglioti, AL","2010","06","21","Hoehne, W","1932","05","16","Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,"SPF00010228",NA,"s.n.",NA,NA,"Guarujá-Santos. Comparado com material da S. de Botânica do I. Biol.","18989",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-15 18:30:16-03","USP","SPF","103246","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Pederneiras, LC","2008","12",NA,"Pirani, JR","1995","07","18","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"SPF00103246",NA,"3640",NA,NA,"Serra do Japi, Serra do Japi. Trilha do Mirante.","17840",NA,"Arbusto subcarnoso, urticante, 2 m alt., na orla da trilha dentro da mata em área úmida. Inflorescência e pecíolo lilás. Fruto alvo.","auto",NA,NA,"980","980",NA,NA,NA,NA,NA
