"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"762","2021-03-01 16:28:02-03","UNICAMP","UEC","155275","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Romão, GO","2012","10",NA,"Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1439","1994","04","15","Brazil","Ubatuba","Trilha da Almada, Rodovia Rio / Santos. Km 13","-44.866667","-23.35","-44.866667","-23.35",NA,NA,"Árvore até 12m alt. Inflorescência seca ferrugínea.; Mata Atlântica.","UEC070513","UEC070513","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"763","2021-03-01 16:28:02-03","UNICAMP","UEC","121718","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY; et al.","2348","2001","04","18","Brazil","Itanhaém","Loteamento Maramba II 6km de Itanhaém em direção à Peruíbe.","-46.922306","-24.230861","-46.922306","-24.230861","5","10","Árvore, 4m alt. Frutos castanhos.; Floresta de restinga paludosa com predomínio de guanandi (Calophyllum brasiliense Cambess.) em alguns trechos.","UEC036944","UEC036944","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"764","2021-03-01 16:28:02-03","UNICAMP","UEC","154629","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Garcia, RJF; Ferreira, GMP; Pimentel, CMA","806","1996","03","29","Brazil","São Paulo","Distrito de Parelheiros, Estrada da Vargem Grande. Cratera de COlônia, área tombada pelo CONDEPHAAT. Morro próximo ao Ribeirão Vermelho","-46.4","-23.866667","-46.4","-23.866667",NA,NA,"Árvore, 6,0m alt., DAP = 10cm, frutos avermelhados.; Capoeira","UEC036904","UEC036904","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"765","2021-03-01 16:28:02-03","UNICAMP","UEC","134595","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Bortoleto, S; Araújo, AO; Freire, RAP; Capretz, RL; et al.","98","2002","04","22","Brazil","São Miguel Arcanjo","Parque Estadual de Carlos Botelho Núcleo São Miguel Arcanjo. Trilha do Rio Taquaral. Beira do rio.","-47.993333","-24.053889","-47.993333","-24.053889",NA,NA,"Árvore de 8m alt.. Frutos imaturos verde-amarelados.; Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","UEC036928","UEC036928","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"766","2021-03-01 16:28:02-03","UNICAMP","UEC","134597","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Romão, GO","2012","10",NA,"Gomes, SM; Antunes, RM; Gomes, PB; Nakakura, HCC; et al.","414","2002","05","21","Brazil","Sete Barras","Parque Estadual de Carlos Botelho Núcleo Sete Barras. Estrada Estadual São miguel Arcanjo-Sete Barras (SP-139, km 69), beira do Rio Bonito.","-47.994167","-24.141667","-47.994167","-24.141667",NA,NA,"Árvores de 4m de alt. Frutos verde-amarelado.; Floresta Ombrófila Densa Montana. Borda de mata no entrono do Rio Bonito.","UEC036949","UEC036949","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"767","2021-03-01 16:28:02-03","UNICAMP","UEC","134714","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Urbanetz, C; Destro, GFG; Moreira-Coneglian, IR; Harder, ICF; Paula-Souza, J","55","2003","05","17","Brazil","Guapiara","Parque Estadual Intervales, Trilha da Bocaína em direção à gruta da Mãozinha e do Minotauro.","-48.447222","-24.270833","-48.447222","-24.270833","820","820","Árvore, frutos imaturos verdes e maduros avermelhados.; Vegetação secundária de Floresta Ombrófila Densa Montanhosa, com trexos mais preservados sobre rochas cársticas (calcáreas).","UEC036936","UEC036936","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"768","2021-03-01 16:28:02-03","UNICAMP","UEC","134729","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Medeiros, DA; Silva, DGR; Damasceno, ACF; Rodrigues, RR; Souza, VC; et al.","28","2003","04","15","Brazil","Ribeirão Grande","Trilha Auto-Guiada, em frente a Pousada Onça Pintada. Parque Estadula Intervales.","-48.406944","-24.2775","-48.406944","-24.2775","810","810","Árvore de 6m, frutos imaturos verdes e frutos pasados marrom.; Vegetação Capoeira.","UEC036940","UEC036940","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"769","2021-03-01 16:28:02-03","UNICAMP","UEC","137519","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Romão, GO","2012","10",NA,"Arzolla, FARDP; Sene, ALA","723","2005","03","03","Brazil","Delfim Moreira","Região do Pico do Cabrito.","-45.272778","-22.5925","-45.272778","-22.5925","1600","1600","Árvore, 4 metros, com flores.; Remanescentes de floresta ombrófila densa alto-montana.","UEC036935","UEC036935","Minas Gerais","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"770","2021-03-01 16:28:02-03","UNICAMP","UEC","143427","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Romão, GO","2012","10",NA,"Almeida, F; Fritsch, PW; Aranha, JLM; Belinello, R","8804","2004","11","11","Brazil","Serra do Mar","Pico da Caledônia.","-42.586556","-22.354639","-42.586556","-22.354639","2000","2130","Tree 5 m tall. Flower buds green. Commonin full sun.","UEC036901","UEC036901","Rio de Janeiro","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"771","2021-03-01 16:28:02-03","UNICAMP","UEC","142689","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Romão, GO","2012","10",NA,"Almeida, F; Fritsch, PW; Aranha, JLM; Belinello, R","8799","2004","11","11","Brazil","Serra do Mar","Pico da Caledônia.","-42.586556","-22.354639","-42.586556","-22.354639","2000","2130","Tree 4 m tall. Fruits on old infructescences brown. Uncommon.; Campo de Altitude","UEC036899","UEC036899","Rio de Janeiro","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"772","2021-03-01 16:28:02-03","UNICAMP","UEC","146573","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Arzolla, FARDP; Nunes, CS; Gregorato, V","1054","2007","02","06","Brazil","São Paulo","Parque Estadual do Jaraguá Trilha do Pai Zé, margens da estrada de acesso ao Pico.","-46.766139","-23.453972","-46.766139","-23.453972","1070","1070","Árvore, 3 m de alt.; com flores amarelas e frutos.; Floresta Ombrófila Densa Montana, de porte baixo, sobre quartzito.","UEC036925","UEC036925","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"773","2021-03-01 16:28:02-03","UNICAMP","UEC","149608","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Urbanetz, C","481","2007",NA,NA,"Brazil","Cananéia","Km 31 da rodovia SP-226, estrada de terra para o mar de dentro.","-47.918056","-24.9025","-47.918056","-24.9025",NA,NA,"árvore de 7m de altura.; Floresta alta de restinga.","UEC036945","UEC036945","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"774","2021-03-01 16:28:02-03","UNICAMP","UEC","155280","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Romão, GO","2012","10",NA,"Ávila, NS; Brero, JMG; Silva, LL; Garcia, RJF","s.n.","1994","09","13","Brazil","São Paulo","Sítio caminho para Eng° Marcilac","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,"Arvore 6-8m alt. cápsulas marrons. Sementes enviadas para o Instituto de Botanica.; Mata, regiao sul do munícipio de Sao Paulo.","UEC070443","UEC070443","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"775","2021-03-01 16:28:02-03","UNICAMP","UEC","75895","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Godoy, SAP; Pereira, DL; Hoch, AM","362","1995","02","14","Brazil","Parelheiros","Sitío à esquerda na Estrada Engº Marsilac, sentido Engº Marsilac.","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,"Árvore, ca. 4m alt.; PAP: 8cm; Frutos rosados.; Borda da mata à esquerda da casa do sítio.","UEC072547","UEC072547","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"776","2021-03-01 16:28:02-03","UNICAMP","UEC","160146","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Romão, GO","2012","10",NA,"Luchiare, C","359","1994","04","14","Brazil","Silva Jardim","Reserva Biológica Poço das Antas, Est. Juturnaiba, esquerda - Km2. Área FP022.","-42.25","-22.5","-42.25","-22.5",NA,NA,"Indivíduo F0359. Árvore, 7m, heliófita, folha discolor, face superior verde escuro, face inferior verde claro, nervura principal verde amarelada, fruto castanho. Fuste 5.","UEC017444","UEC017444","Rio de Janeiro","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"777","2021-03-01 16:28:02-03","UNICAMP","UEC","156345","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Polisel, RT; Ivanauskas, NM; Esteves, RL","909","2008","11","21","Brazil","Bananal","Estação Ecológica de Bananal, Na estrada para a Unidade (SAD 69, Zona 23 K).","-44.366667","-22.806389","-44.366667","-22.806389","1115","1115","Árvore de 7 m. Botões brancos.","UEC062053","UEC062053","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"778","2021-03-01 16:28:02-03","UNICAMP","UEC","166889","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Stefani, EJF; Belinello, R; Galvão, JC","135","2010","06","01","Brazil","Caraguatatuba","Parque Estadual da Serra do Mar.","-45.521389","-23.625833","-45.521389","-23.625833","50","90","Árvore com 12 m.; Mata Atlântica.","UEC059358","UEC059358","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"779","2021-03-01 16:28:02-03","UNICAMP","UEC","39232","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Romão, GO","2012","10",NA,"Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","18115","1977","01","20","Brazil","Porto Seguro","Reserva Biológica do Pau Brasil (CEPLAC) 17 km W. from Porto Seguro on road Eunápolis.","-39.183333","-16.4","-39.183333","-16.4","20","20","Tree to 8m. Leaves somewhat coriaceous dark green above, grey green beneath. Flowers cream,fruit tinged pink.; Campo on white sand.","UEC036912","UEC036912","Bahia","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"780","2021-03-01 16:28:02-03","UNICAMP","UEC","39233","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Romão, GO","2012","10",NA,"Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","17861","1977","01","12","Brazil",NA,"Parque nacional de Monte Pascoal,on N.W. slopes of Monte Pascoal.","-39.416667","-16.883333","-39.416667","-16.883333","200","586","Tree to15m. with the trunk to 30 cm.Leaves coriaceous, slightly glossy above, paler beneath, fruit tinged red.; Rain forest, changing to disturbed areas with scattered trees and woodland. Growing at summit of mountain.","UEC036934","UEC036934","Bahia","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"781","2021-03-01 16:28:02-03","UNICAMP","UEC","51861","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Koscinski, M","s.n.",NA,NA,NA,"Brazil","Serra da Cantareira","Instituto Florestal.",NA,NA,NA,NA,NA,NA,"Porte atbóreo. Flores em janeiro e frutos em março, junho e janeiro.","UEC072560","UEC072560","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"782","2021-03-01 16:28:02-03","UNICAMP","UEC","87409","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Joly, AB","856","1949","12","11","Brazil","Embu das Artes",NA,"-46.867222","-23.638611","-46.867222","-23.638611",NA,NA,"Árvore.","UEC072558","UEC072558","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"783","2021-03-01 16:28:02-03","UNICAMP","UEC","81258","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Romão, GO","2012","10",NA,"Godoy, SAP; Pereira, DL; Hoch, AM","367","1995","02","14","Brazil","São Paulo","Parelheiros. Sítio à esquerda na Estrada Engenheiro Marsilac, sentido Engº Marsilac. Borda da mata à esquerda da casa do sítio.","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,"Árvore ca. 8,0 m alt.; DAP 0,20 m. Flores brancas.","UEC059167","UEC059167","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"784","2021-03-01 16:28:02-03","UNICAMP","UEC","81969","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Romão, GO","2012","10",NA,"Costa, CB; Kirizawa, M; Rapini, A","172","1996","03","19","Brazil","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha.&nf;Mata Tropical Pluvial de Altitude, em fase de regeneração. Trilha do Rio Bonito.","-45.048056","-23.224444","-45.048056","-23.224444","1100","1100","Árvore ca. 7,0 m alt. Inflorescência terminal ferrugínea.","UEC059245","UEC059245","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"785","2021-03-01 16:28:02-03","UNICAMP","UEC","82297","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, VF; Seoane, CE","34708","1996","01","30","Brazil","Ubatuba","Início da Trilha da Casa da Farinha.","-44.852789","-23.352639","-44.852789","-23.352639",NA,NA,"Árvore 8malt.; floração creme; Transição entre planície e encosta atlântica.","UEC072561","UEC072561","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"786","2019-08-20 10:09:36-03","UNICAMP","UEC","84944","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Romão, GO","2012","10",NA,"Mello-Silva, R; Roque, N; Vitta, FA","934","1994","05","12","Brazil","Tapira","mata pluvial atlântica de encosta, rodov, lado esquerdo, em frente à entrada do Rancho Primavera",NA,NA,NA,NA,NA,NA,"Árvore 8 m alt. Folhas discolores. Frutos imaturos verde-amarelados, maduros castanhos.","UEC083542",NA,"São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"787","2021-03-01 16:28:02-03","UNICAMP","UEC","85518","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Souza, VC; Capellari Jr, L; Ivanauskas, NM; Linnaeus, C; Pereira, VF; Moncaio, E; Miyagi,","5873","1994","04","22","Brazil","Iporanga","Ca. 21km da cidade, em direção a Apiaí.","-48.728056","-24.653056","-48.728056","-24.653056","200","200","Árvore, ca. 12m alt.; frutos castanhos.; Mata higrófila de encosta.","UEC072554","UEC072554","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"788","2021-03-01 16:28:02-03","UNICAMP","UEC","87827","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Garcia, RJF; Coffani-Nunes, JV; Sordi, SJ; Oliveira, LF; Soares, JM","1000","1996","12","19","Brazil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.752222","-23.986944","-46.752222","-23.986944",NA,NA,"Árvore 7m alt.; Trilha para o rio Embu-Guaçu.","UEC072556","UEC072556","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"789","2021-03-01 16:28:02-03","UNICAMP","UEC","89342","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS; Romão, GO","2012","10",NA,"Athayde, SF; Carrião, DJS; Mendonça, JO","286","1995","04","14","Brazil","Guaraqueçaba","Morro do Quitumbê, ou do Costão.","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,"Árvore de 3 a 4m com flores creme, comum em áreas de capoeira e no capoeirão.&nf;; Floresta Ombrófila Densa Atlântica Submontana.","UEC072557","UEC072557","Paraná","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"790","2021-03-01 16:28:03-03","UNICAMP","UEC","91521","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS","2012","10",NA,"Ivanauskas, NM; Gomes, A; Dias Filho, S","779","1996","04","16","Brazil","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"Árvore de 6m. Flores.; Mata Atlântica.","UEC047706","UEC047706","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"791","2021-03-01 16:28:03-03","UNICAMP","UEC","91984","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra laevigata","(Meisn.) Sleumer","Kinoshita, LS","2012","10",NA,"Ivanauskas, NM; Gomes, A; Dias Filho, S","779","1996","04","16","Brazil","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"Árvore de 6m. Flores.; Mata Atlântica.","UEC036948","UEC036948","São Paulo","laevigata",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"792","2021-03-01 16:28:03-03","UNICAMP","UEC","114988","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Romão, GO","2012","10",NA,"Cardoso-Leite, E","822","1999","02","02","Brazil","Jundiaí","Serra do Japi, Reserva Biológica Municipal da Serra do Japi","-46.25","-23.25","-46.25","-23.25",NA,NA,"4m","UEC036924","UEC036924","São Paulo","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"793","2021-03-01 16:28:03-03","UNICAMP","UEC","129310","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Kinoshita, LS; Romão, GO","2012","10",NA,"Gomes, BZ","128","2002","08","20","Brazil","Brotas","Horto Santa Fé 1","-48.042222","-22.265","-48.042222","-22.265",NA,NA,"Altura 5,0m; Transição cerradão mata ciliar","UEC036913","UEC036913","São Paulo","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"794","2019-08-20 10:09:36-03","UNICAMP","UEC","135939","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Kinoshita, LS; Romão, GO","2012","10",NA,"Simões, AO; Singer, RB; Belinello, R","654","1998","12","04","Brazil","Serra de Bicas, mata no pé da","propriedade do Sr. Toninho",NA,NA,NA,NA,NA,NA,"Árvore, 6 m, inflorescência esverdeda.","UEC036910","UEC036910","Minas Gerais","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"795","2021-03-01 16:28:03-03","UNICAMP","UEC","1406","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Romão, GO","2012","10",NA,"Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1812","1982","12","01","Brazil","Poços de Caldas","Rodovia Poços de Caldas - Campestre, Estrada de Minas Gerais","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Subarbusto até 30cm; flores amarelas.; Mata.","UEC036954","UEC036954","Minas Gerais","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"796","2019-11-08 09:22:00-03","UNICAMP","UEC","1407","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Romão, GO","2012","10",NA,"Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1828","1982","12","01","Brazil","Poços de Caldas","Estrada de Minas Gerais, Rodovia Poços de Caldas - Campestre. Mata.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Erva cespitosa, espiguetas marrons.","UEC036956","UEC036956","Minas Gerais","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"797","2019-08-20 10:09:36-03","UNICAMP","UEC","149015","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Kinoshita, LS; Romão, GO","2012","10",NA,"Aguirre, GH; et al.","36","2005","09","22","Brazil","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,"UEC036921","UEC036921","São Paulo","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"798","2019-08-20 10:09:36-03","UNICAMP","UEC","152295","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Kinoshita, LS; Romão, GO","2012","10",NA,"Caselli, CB; Schramm, JE","s.n.","2008","02","29","Brazil","Jundiaí","Serra do Japi, Mata semidecídua","-46.866667","-23.183333","-46.866667","-23.183333","920","1290",NA,"UEC036932","UEC036932","São Paulo","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"799","2019-08-20 10:09:36-03","UNICAMP","UEC","152296","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Kinoshita, LS; Romão, GO","2012","10",NA,"Caselli, CB","s.n.",NA,NA,NA,"Brazil","Jundiaí","Serra do Japi, Mata semidecídua","-46.866667","-23.183333","-46.866667","-23.183333","920","1290",NA,"UEC036929","UEC036929","São Paulo","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"800","2021-03-01 16:28:03-03","UNICAMP","UEC","153939","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Romão, GO","2012","10",NA,"Martins, FR; Rocha, DMS","2194","1994","02","10","Brazil","Poços de Caldas","Córrego do Meio","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Árvore de 9m; DAP = 26cm. Floers brancas.","UEC036946","UEC036946","Minas Gerais","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"801","2021-03-01 16:28:03-03","UNICAMP","UEC","36968","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Romão, GO","2012","10",NA,"Carvalho, PER","253","1985","01","12","Brazil","Campo Mourão",NA,"-52.333333","-24.030556","-52.333333","-24.030556",NA,NA,"Nome vulgar: Carne-de-vaca de campo-mourão","UEC036931","UEC036931","Paraná","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"802","2021-03-01 16:28:03-03","UNICAMP","UEC","155962","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Kinoshita, LS; Romão, GO","2012","10",NA,"Guedes, R","2528","1995","03","13","Brazil","Itatiaia","Parque Nacional de Itatiaia, Caminho para o Pico das Agulhas Negras.","-44.566667","-22.25","-44.566667","-22.25","503","685","Arvoreta ca. 4 m; ramos pardos, folhas verdes breve concolores, inflorescência ferrugínea.","UEC076149","UEC076149","Rio de Janeiro","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"803","2019-08-20 10:09:36-03","UNICAMP","UEC","157055","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Kinoshita, LS; Romão, GO","2012","10",NA,"Kinoshita, LS; Kotovski, ER; Galvão, JC; Braga, KRR; et al.","11-200","2011","02","19","Brazil","Delfinópolis","Região da Serra da Canastra, Trilha do Macaco, Floresta Estacional Semidecidual.","-46.540278","-20.488889","-46.540278","-20.488889","926","926",NA,"UEC015126","UEC015126","Minas Gerais","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"804","2021-03-01 16:28:03-03","UNICAMP","UEC","169564","S","Plantae","Clethraceae","Clethra","scabra","Clethra scabra scabra","Pers.","Kinoshita, LS; Romão, GO","2012","10",NA,"Almeda, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","9674","2009","03","02","Brazil","Santo Antônio do Itambé","Parque Estadual do Pico do Itambé, from the Fazenda at 1367 m to the summit of Pico do Itambé at 2038 m, along the main trail.","-43.589333","-18.674111","-43.589333","-18.674111","1367","2038","Tree 5 m tall. Corolla white. Occasional.; Campo rupestre and campo limpo vegetation interspersed with wooded areas around rock outcrops and gallery forests.","UEC010962","UEC010962","Minas Gerais","scabra",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
