"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","recordedBy","county","decimalLongitude","decimalLatitude","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","monthIdentified","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","individualCount","infraspecificEpithet","fieldNumber","typeStatus","relatedCatalogItem"
"101","2017-05-09 11:07:00-03","MO","MOBOT","1418475","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.",NA,"Zardini 52096","1999","10","25","South America","Paraguay","Itapúa","Yacyretá Dam Island Reserve: Punta de observación. Collecting area: around two hectares.",NA,NA,NA,NA,"Elsa M. Zardini|J. Rodríguez",NA,"-56.8230556","-27.4486111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1185",NA,NA
"102","2020-06-15 15:28:29-03","UNESP-RC","HRCB","43066","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","Buek.","Farinaccio, M.A.","490","2001","12","27",NA,"Brasil","São Paulo","Jardim Floridiana",NA,"Planta ereta, latescente. Botões vináceos. Pedúnculos e pedicelos vináceos a verdes. Flores de corola atro-pupúrea, menos frequentemente coral. Corona amarela. Inflorescências eretas. Frutos maduros,",NA,NA,"Farinaccio, M.A.","Rio Claro","-47.560001373291","-22.4099998474121","2001",NA,NA,"21773","auto",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-06-15 15:28:29-03","UNESP-RC","HRCB","44104","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","Buek.","Rambo","735","1955","01","26",NA,"Brasil","Rio Grande do Sul",NA,NA,"Erva perene, flor roxo-marron",NA,NA,"Pivetta","Augusto Pestana","-53.9921989440918","-28.5168991088867",NA,NA,NA,"15366","auto",NA,NA,"500","500",NA,NA,NA,NA,NA,NA
"104","2020-06-15 15:28:29-03","UNESP-RC","HRCB","53759","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","Buek.","Farinaccio, M.A.","599","2004","01","04",NA,"Brasil","São Paulo","Jardim Floridiana",NA,"Planta ereta, latescente. Inflorescência ereta. Corola atro-purpúrea. Corona amarela",NA,NA,"Farinaccio, M.A.","Rio Claro","-47.560001373291","-22.4099998474121","2003",NA,NA,"21773","auto",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-09-12 05:00:02-03","US","US","2170212","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.",NA,"1850","1952","10","10","South America","Argentina","Corrientes","On the gully of the Arroyo Peguahó, Estancia Las Tres Marias, Dep. Empedrado.",NA,NA,"US03266094",NA,"T. Pederson",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"106","2020-09-12 05:00:02-03","US","US","1572081","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.",NA,"1565","1908","1",NA,"South America","Argentina","Misiones","In civitate argentina Misiones. Posadas, Bonpland, in campo.",NA,NA,"US03266099","US03266099_01","E. L. Ekman",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"107","2020-09-12 05:00:02-03","US","US","2743125","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.",NA,"14465","1965","1","14","South America","Brazil","Paraná","Mun. Ponta Grossa: of sandstone cliffs, Vila Velha.",NA,NA,"US03266090","US03266090_01","L. Smith, R. M. Klein & G. Hatschbach",NA,"-50.03","-25.22",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"890","920",NA,"1",NA,NA,NA,NA
"108","2020-09-12 05:00:02-03","US","US","1931816","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.",NA,"27A","1944","4","15","South America","Argentina","Corrientes","Dep. Cap. Chacarita.",NA,NA,"US03266095","US03266095_01","T. Ibarrola",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"109","2020-09-12 05:00:02-03","US","US","1590921","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.",NA,"3344","1923","10","21","South America","Argentina","Tucuman","Departamento Cruz Alta, Las Cejas.",NA,NA,"US03266096","US03266096_01","S. Venturi",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"400",NA,NA,"1",NA,NA,NA,NA
"110","2020-09-12 05:00:02-03","US","US","2055388","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.",NA,"9560","1905","10",NA,"South America","Paraguay","Caaguazu","In regione fluminis Yhú.",NA,NA,"US03266100",NA,"E. Hassler",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","2104745","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.",NA,"2898","1952","12","21","South America","Brazil","Paraná","Mun. Ponta Grossa, Vila Velha.",NA,NA,"US03266092","US03266092_01","G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"112","2020-09-12 05:00:02-03","US","US","2170229","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.",NA,"1898","1952","12","7","South America","Argentina","Corrientes","Estancia Santa Teresa, Dep. Mburucuyá.",NA,NA,"US03266093",NA,"T. M. Petersen",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"113","2020-09-12 05:00:02-03","US","US","1590908","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.",NA,"1498","1921","11","24","South America","Argentina","Tucuman","Departamento Tafi, Puerta San Javier.",NA,NA,"US03266097",NA,"S. Venturi",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"900",NA,NA,"1",NA,NA,NA,NA
"114","2020-09-12 05:00:02-03","US","US","2142463","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.",NA,"968","1953","9","24","South America","Brazil","Santa Catarina","Campo do Massiambú, Palhoça.",NA,NA,"US03266091","US03266091_01","Reitz & Klein, --",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"3",NA,NA,"1",NA,NA,NA,NA
"115","2020-09-12 05:00:02-03","US","US","1284813","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.",NA,"10966","1910","12","6","South America","Brazil","Paraná","Jaguariahyva in campo.",NA,NA,"US03266098","US03266098_01","P. K. Dusén",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"116","2020-09-02 16:20:07-03","Cenargen","CEN","51692","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","M. A. Farinaccio","480","2001","12","21",NA,"Brasil","SP","SP-310, km 221. Rodovia Washington Luis, são Carlos, sentido Rio Claro.","Exsicatas","Planta ereta, latescente em cerrado. Flores de corola atro-purpurea. Corona amarela a esverdeada. Ginostégio amarelo, vináceo no ápice. Doação da Universidade de São Paulo - Herbário SPF.","CEN00051692","CEN00051692","Maria Ana Farinaccio","SAO CARLOS","-47.827777","-22.097222","2001","-47.827777","-22.097222",NA,NA,NA,"12","761","761",NA,"1",NA,NA,NA,NA
"117","2021-03-15 18:24:52-03","USP","SPF","157025","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","Farinaccio, MA","480","2001","12","21",NA,"Brasil","São Paulo","SP 310, km 221. Rodovia Washington Luis, São Carlos, sentido Rio Claro.",NA,"Planta ereta, latescente em cerrado. Flores de corola atro-purpurea. Corona amarela a esverdeada. Ginostégio amarelo, vináceo no ápice.","SPF00157025",NA,"Farinaccio, MA","São Carlos","-47.827944","-22.09725","2001","-47.827944","-22.09725",NA,NA,NA,"12","761","761",NA,NA,NA,NA,NA,NA
"118","2021-03-15 18:24:52-03","USP","SPF","157026","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","Farinaccio, MA","485","2001","12","23",NA,"Brasil","São Paulo","SP 310, km 221. Rodovia Washington Luis, São Carlos, sentido Rio Claro.",NA,"Planta ereta, latescente em cerrado. Flores de corola atro-purpurea. Corona amarela a esverdeada. Ginostégio amarelo, vináceo no ápice.","SPF00157026",NA,"Farinaccio, MA","São Carlos","-47.827944","-22.09725","2001","-47.827944","-22.09725",NA,NA,NA,"12","761","761",NA,NA,NA,NA,NA,NA
"119","2021-03-15 18:24:52-03","USP","SPF","166990","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","Farinaccio, MA","721","2004","12","15",NA,"Brasil","Rio Grande do Sul","Rod. Osvaldo Aranha, BR 290, km 260.",NA,"Planta ereta, em campo natural, solo arenoso. Latescente. Inflorescências eretas, glomeruliformes. Folhas eretas. Flores de tubo verde, lacínias atro-purpúreas. Corona alva. Ginostégio atro-purpúreo.","SPF00166990",NA,"Farinaccio, MA","Arroio dos Ratos","-51.7291984558105","-30.0771999359131","2005",NA,NA,"29956","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-15 18:24:52-03","USP","SPF","166992","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","Farinaccio, MA","728","2004","12","16",NA,"Brasil","Rio Grande do Sul","Rod. da Produção, BR 392, saída da cidade, em direção a Santana da Boa Vista.",NA,"Planta ereta, próximo à encosta, solo arenoso, latescente. Inflorescências eretas, glomeruliformes. Folhas eretas. Flroes de tubo verde, lacínias atro-purpúreas. Corona alva. Ginostégio atropurpúreo.","SPF00166992",NA,"Farinaccio, MA","Caçapava do Sul","-53.4914016723633","-30.5121994018555","2005",NA,NA,"50525","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-15 18:24:52-03","USP","SPF","166991","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","Farinaccio, MA","724","2004","12","15",NA,"Brasil","Rio Grande do Sul","Rod. Osvaldo Aranha, BR 290.",NA,"Planta ereta em campo natural, solo arenoso, latescente. Inflorescências eretas. Flores de tubo verde a amarelo, lacínias atro-purpúreas. Frutos verdes a amarelados com áculas vináceas. Sementes castanhas.","SPF00166991",NA,"Farinaccio, MA","Cachoeira do Sul","-52.8939018249512","-30.0391998291016","2005",NA,NA,"71201","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-15 18:24:52-03","USP","SPF","166994","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","Farinaccio, MA","746","2004","12","20",NA,"Brasil","Rio Grande do Sul","Morro Teresópolis em frente ao clube do Colégio Marista.",NA,"Planta ereta, em campo natural, solo arenoso. Latescente. Inflorescências eretas, glomeruliformes. Folhas eretas. Flores de tubo verde, lacínias atro-purpúreas. Corona alva. Ginostégio atro-purpúreo.","SPF00166994",NA,"Farinaccio, MA","Porto Alegre","-51.2299995422363","-30.0331001281738","2005",NA,NA,"29946","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 18:24:52-03","USP","SPF","166993","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","Farinaccio, MA","730","2004","12","16",NA,"Brasil","Rio Grande do Sul","Rod. Ovaldo Aranha, BR 290, em direção a São Gabriel.",NA,"Planta ereta, em campo natural, solo arenoso. Latescente. Flores de tubo verde, lacínias atro-purpúreas. Corona alva. Apêndice do ginostégio mostarda, vináceo em direção ao ápice.","SPF00166993",NA,"Farinaccio, MA","Vila Nova do Sul","-53.8828010559082","-30.343900680542","2005",NA,NA,"16935","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 18:24:52-03","USP","SPF","145213","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","Rapini, A","71894","2000","12","13",NA,"Brasil","Santa Catarina","Caputera.",NA,"Ereta, pétalas bordô, corona creme.; Dunas fixas.","SPF00145213",NA,"Hatschbach, G","Laguna","-48.7807998657227","-28.4825000762939","2001",NA,NA,"21199","auto",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 18:24:52-03","USP","SPF","188670","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","Farinaccio, MA","752","2005","12",NA,NA,"Brasil","São Paulo","Jardim Floridiana.",NA,"Ereta, latescente. Flores castanhas, corona amarela.","SPF00188670",NA,"Farinaccio, MA","Rio Claro","-47.560001373291","-22.4099998474121","2006",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 18:24:52-03","USP","SPF","157027","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","Farinaccio, MA","489","2001","12","26",NA,"Brasil","São Paulo","Jardim Floridiana. Terrenos baldios próximo ao SESI.",NA,"Planta ereta, latescente. Botões vináceos. Flores de corola atropurpurea. Corona amarela. Inflorescências eretas. Frutos maduros amarelos salpicados de vinho. Sementes castanhas.; Área degradada, anteriormente área de cerrado.","SPF00157027",NA,"Farinaccio, MA","Rio Claro","-47.560001373291","-22.4099998474121","2001",NA,NA,"21773","auto",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 18:24:52-03","USP","SPF","157028","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","Farinaccio, MA","490","2001","12","27",NA,"Brasil","São Paulo","Jardim Floridiana. Terrenos baldios próximo ao SESI.",NA,"Planta ereta, latescente. Botões vináceos. Pedúnculos e pedicelos vináceos a verdes. Flores de corola atrop-purpurea, menos freqüentemente coral. Corona amarela. Inflorescências eretas. Frutos maduros, amarelos com máculas vináceas o","SPF00157028",NA,"Farinaccio, MA","Rio Claro","-47.560001373291","-22.4099998474121","2001",NA,NA,"21773","auto",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-15 18:24:52-03","USP","SPF","160926","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","Farinaccio, MA","599","2004","01","04",NA,"Brasil","São Paulo","Jardim Florindiana.",NA,"Planta ereta, latescente em terreno abandonado próximo ao SESI. Inflorescência ereta. Corola atro-purpurea. Corona amarela.","SPF00160926",NA,"Farinaccio, MA","Rio Claro","-47.560001373291","-22.4099998474121","2003",NA,NA,"21773","auto",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-10-07 09:13:40-03","UEFS","HUEFS","115086","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek ex E. Fourn.","A.Rapini","12363","2006","11","11",NA,"Brasil","Rio Grande do Sul","15,9 km SW da BR-153, na RS-194 para Lavras do Sul.",NA,"Campos da Serra do Sudeste do Rio Grande do Sul com afloramentos de granito e capões de mata","HUEFS0115086","HUEFS0115086","Queiroz, L.P.de","Caçapava do Sul","-53.734444","-30.930278","2007","53W44'4''","30S55'49''",NA,NA,"Asteranae","08","350","350",NA,NA,NA,NA,NA,NA
"130","2019-09-04 19:04:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Tweedie",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Possible type",NA
"131","2019-07-09 14:16:46-03","F","FMNH-SEEDPLANTS","V0420117F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum",NA,NA,"5320","1986","12",NA,"South America","Brazil",NA,NA,NA,NA,"V0420117F","V0420117F_01","M. Sobral",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-07-09 14:16:50-03","F","FMNH-SEEDPLANTS","V0420118F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum",NA,"RRC ID Flag","1720","1990","3","4","South America","Argentina","Corrientes",NA,NA,NA,"V0420118F","V0420118F_01 V0420118F_02","R. O. Vanni",NA,"-58","-29",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"1720",NA,NA
"133","2019-07-09 14:16:00-03","F","FMNH-SEEDPLANTS","V0420119F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum",NA,NA,"66","1980","9",NA,"South America","Brazil",NA,NA,NA,NA,"V0420119F","V0420119F_01","S. Martins",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-03 11:18:36-03","F","FMNH-SEEDPLANTS","V0420120F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum",NA,NA,"10966","1910","12","6","South America","Brazil",NA,NA,NA,NA,"V0420120F","V0420120F_01","P. Dusén",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-07-09 14:16:00-03","F","FMNH-SEEDPLANTS","V0420121F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum",NA,NA,"1565","1908","1",NA,"South America","Brazil",NA,NA,NA,NA,"V0420121F","V0420121F_01","E. L. Ekman",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-07-09 14:16:46-03","F","FMNH-SEEDPLANTS","V0420122F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum",NA,NA,"5320","1986","12",NA,"South America","Brazil",NA,NA,NA,NA,"V0420122F","V0420122F_01","M. Sobral",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-01-27 18:24:15-03","IAC","IAC","7342","S","Plantae",NA,NA,"Apocynaceae-5.Asclepiadoideae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek","M.A. Farinaccio","s/nº","1943","11","12",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"A.S. Lima","Itirapina","-47.8228","-22.2528","1997","-47.8228","-22.2528",NA,NA,NA,"12",NA,NA,"27",NA,NA,NA,NA,NA
"138","2020-08-11 15:54:03-03","CEPLAC","CEPEC","97051","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum",NA,"M. A. Farinaccio","480","2001","12","21",NA,"Brasil","São Paulo","SP 310, Km 221. Rod. Washington Luis, São Carlos, sentido Rio Claro.",NA,NA,NA,NA,"M. A. Farinaccio","SÃO CARLOS","-47.827778","-22.080556",NA,"47W49'40","22S4'50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2001"
"139","2020-11-12 16:59:50-03","UEL","FUEL","54473","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek ex E.Fourn.","Gaio, J","1447","2014","11","29",NA,"Brasil","Rio Grande do Sul","Próximo à Lagoa das Traíras",NA,NA,"FUEL019268",NA,"Gonzatti, F","Osório","-50.186944","-29.868889","2015","-50.186944","-29.868889",NA,NA,NA,"10","6","6","05",NA,NA,NA,NA,NA
"140","2019-11-01 14:52:50-03","UnB","UB","117925","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek","Farinaccio, MA","480","2001","12","21","Southern America","Brasil","São Paulo","SP 310, Km 221. Rodovia Washington Luís, São Carlos, sentido Rio Claro",NA,"Flores de corola atro-purpurea. Corona amarela a esverdeada. Ginostégio amarelo, vináceo no ápice.; Cerrado",NA,NA,"Farinaccio, MA","São Carlos","-47.827778","-22.097222",NA,"-47.827778","-22.097222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-01 14:52:50-03","UnB","UB","117926","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek","Pereira, JF","21-301072","1972","10","30","Southern America","Brasil","São Paulo","Distrito de Rubião Júnior, a 5km SW da Faculdade de Ciências Médicas e Biológicas de Botucatu",NA,"Pétalas pretas; látex branco.; Cerrado",NA,NA,"Gottsberger, IS","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-08-20 14:56:21-03","UFSC","FLOR","23222","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek ex E.Fourn.","Rapini, A.","6244","1993","10","02",NA,"Brasil","Santa Catarina","Margem leste da BR 101, cerca de 5 km ao norte da cidade.",NA,"subarbusto com látex branco, flor sépalas verdes; coroa bem desenvolvida, amarela; pétalas verdes no tubo e face externa dos lobos; face interna, exposta, dos lobos é quase preta (violeta muito forte), idem estigma. Belíssimo contr","FLOR0023222","FLOR0023222","Falkenberg, D.B.","Laguna","-48.7807998657227","-28.4825000762939","2010",NA,NA,"21199","auto",NA,"06","10","10","16",NA,NA,NA,NA,NA
"143","2017-09-11 17:06:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H.Buek",NA,"s.n.",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","In prov. Rio Grande do Sul, sicut in planis siccis regionis Entre Rios et in Banda oriental del Uruguay.",NA,NA,NA,NA,"Tweedie, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2017-09-11 17:06:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Oxypetalum","microstemma","Oxypetalum microstemma","E.Fourn.",NA,"3489",NA,NA,NA,"Southern America","Brazil",NA,"Sine loco speciali.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-08 12:33:04-03","UFRGS","ICN","141729","S","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek","Cáceres, S","13806","1982","03","03","América do Sul","Brasil","RS","Fazenda Faxinal",NA,"Doação de Karner Hagelund. (unicata)","ICN00011480","ICN00011480","Hagelund, K","Arroio dos Ratos","-51.7291984558105","-30.0771999359131","1995",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-08 12:33:04-03","UFRGS","ICN","182516","S","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek","Vogel-Ely, C","91","2012","11","30","América do Sul","Brasil","RS","Serra Santa Barbara",NA,"afloramento rochoso","ICN00011479","ICN00011479","Vogel-Ely, C; Ferreira, GE","Caçapava do Sul","-53.4914016723633","-30.5121994018555","2013",NA,NA,"50525","auto",NA,"05",NA,NA,"23",NA,NA,NA,NA,NA
"147","2021-02-08 12:33:04-03","UFRGS","ICN","005882","S","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek","Schwarz, EA","s.n.","1969","08","15","América do Sul","Brasil","RS","Morro da Polícia",NA,"Pétalas escuras; Solo arenoso","ICN00011843","ICN00011843","Baptista, LRM; Irgang, B","Porto Alegre","-51.2299995422363","-30.0331001281738","2003",NA,NA,"29946","auto",NA,"11",NA,NA,"14",NA,NA,NA,NA,NA
"148","2021-02-08 12:33:04-03","UFRGS","ICN","155466","S","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek","Setubal, R","364","2006","03","19","América do Sul","Brasil","RS","morro São Pedro",NA,"em campo rupestre de topo de morro","ICN00011477","ICN00011477","Setubal, R; Grings, M","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-08 12:33:04-03","UFRGS","ICN","119983","S","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek","Schwarz, EA","271","1996","01","24","América do Sul","Brasil","RS","Morro do Osso",NA,"Em campo pedregoso.","ICN00011856","ICN00011856","Rodrigues, RS","Porto Alegre","-51.2299995422363","-30.0331001281738","2003",NA,NA,"29946","auto",NA,"11",NA,NA,"14",NA,NA,NA,NA,NA
"150","2021-02-08 12:33:04-03","UFRGS","ICN","009015","S","Plantae","Dicotyledon",NA,"Apocynaceae","Oxypetalum","arnottianum","Oxypetalum arnottianum","H. Buek","Schwarz, EA","s.n.","1971","11","02","América do Sul","Brasil","RS","20Km SE de Santa Rosa",NA,"Erva com látex branco, corola vermelho escuro, antera creme; Campo","ICN00011908","ICN00011908","Lindeman, JC; Irgang, B; Valls, JFM",NA,NA,NA,"2011",NA,NA,NA,NA,NA,"09",NA,NA,"27",NA,NA,NA,NA,NA
