"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","eventTime","sex"
"408","2019-08-27 13:30:40-03","IAP","PACA-AGP","95277","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","J. B. Baitllo","1999",NA,NA,"E. M. Francisco",NA,"1998","07","05","Brasil","PR","Ventania","próximo à cidade","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Árvore 9-10m, 25-30cm DAP, botões florais e flores verdes. Fenofase: flor","PACA095277",NA,"32424","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"409","2019-08-27 13:30:40-03","IAP","PACA-AGP","104533","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1995","07","05","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 627&nf;Altura: 13,10m; Circunferência: 68cm; Fuste: 7,30m.","PACA104533",NA,"18075","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"410","2019-08-27 13:30:40-03","IAP","PACA-AGP","105232","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1998","07","21","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 869&nf;Altura: 22,70m; Circunferência: 2,20m; Fuste: 4,70m.","PACA105232",NA,"18075","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"411","2019-08-27 13:30:40-03","IAP","PACA-AGP","105439","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1999","08","24","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 996&nf;Altura: 11m; Circunferência: 77cm; Fuste: 3,20m.","PACA105439",NA,"18075","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"412","2019-08-27 13:30:39-03","IAP","PACA-AGP","84912","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. Sehnem",NA,NA,NA,"Sehnem, A.","3545","1948","12","15","Brasil","RS","Cerro Largo",NA,"-54.7380981445312","-28.1485996246338",NA,NA,NA,NA,"Habitat: Arbustum. Hábito: arbusto","PACA084912",NA,"13082","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"413","2019-08-27 13:30:39-03","IAP","PACA-AGP","60941","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Emrich-Rambo","1957","08","19","Camargo, O. R.","1539","1957","06","05","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"sterilis Habitat: in araucarieto","PACA060941",NA,"19545","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"414","2019-08-27 13:30:39-03","IAP","PACA-AGP","6528","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Emrich-Rambo","1954","08","11","Rambo, B.",NA,"1940","11","18","Brasil","RS","Lageado","Santa Clara","-51.9613990783691","-29.4668998718262",NA,NA,NA,NA,"Habitat: in silva secundaria Fenofase: fs","PACA006528",NA,"36738","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"415","2019-08-27 13:30:39-03","IAP","PACA-AGP","73795","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","M. Sobral",NA,NA,NA,"L. Sevegnani",NA,"1993","01","13","Brasil","RS","Maquiné","Est. Exp. Fitotecnica de Osorio","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"mata secundaria de mais ou menos 50 anos Habitat: mata secundaria Hábito: árvore","PACA073795",NA,"28094","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"416","2019-08-27 13:30:40-03","IAP","PACA-AGP","104290","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1993","10","01","Brasil","RS","São Francisco",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 477","PACA104290",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"417","2019-08-27 13:30:39-03","IAP","PACA-AGP","104317","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1993","12","09","Brasil","RS","São Francisco",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 510","PACA104317",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"418","2019-08-27 13:30:39-03","IAP","PACA-AGP","104044","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1991","07","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 0216x","PACA104044",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"419","2019-08-27 13:30:40-03","IAP","PACA-AGP","104045","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1991","07","06",NA,NA,NA,"Alto Uruguai",NA,NA,NA,NA,NA,NA,"Xiloteca nº 0217x","PACA104045",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"420","2019-08-27 13:30:40-03","IAP","PACA-AGP","104344","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1995","05","08","Brasil","RS","São Francisco","Flona",NA,NA,NA,NA,NA,NA,"Xiloteca nº 587&nf;Altura: 17m; Circunferência 70cm; Fuste: 9m.","PACA104344",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"421","2019-08-27 13:30:39-03","IAP","PACA-AGP","106546","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees",NA,NA,NA,NA,"S. Dreveck & M. Verdi","211","2008","01","23","Brasil","SC","Tangará da Serra",NA,"-51.209138","-27.090696","-51,209138","-27,090696",NA,NA,"Florística IFFSC 843.FOM. [Coord.Orig.UTM: 479267 S, 7003502]","PACA106546",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"422","2019-08-27 13:30:40-03","IAP","PACA-AGP","105052","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1997","03","18","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 786&nf;Altura: 36m; Circunferência: 94cm; Fuste: 6m.","PACA105052",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"423","2019-08-27 13:30:40-03","IAP","PACA-AGP","105094","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Jagmin & Sobral",NA,NA,NA,"Jagmin, N.",NA,"1997","07","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 833&nf;Altura: 10,90cm; Circunferência: 0,65cm; Fuste: 5,90cm.","PACA105094",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"424","2019-08-27 13:30:39-03","IAP","PACA-AGP","105953","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. Stival-Santos","2008","11","22","A. Stival-Santos","192","2008","11","22","Brasil","SC","Luzerna",NA,"-51.435006","-27.090007","-51,435006","-27,090007",NA,NA,"Pedúnculo vermelho.&nf;Florística IFFSC 2215 (Arbórea). Descartada. [Coord.Orig.UTM: 456875,56, 7003521,82] Habitat: Floresta Estacional Semidecidual Fenofase: fruto verde","PACA105953",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"425","2020-12-21 16:37:25-03","IAP","PACA-AGP","106656","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. L. de Gasper","2007","12","14","Gasper & Brogni","1189","2007","12","14","Brasil","SC","Lebon Regis","SC 457","-50.703911","-26.856967","50°42'14,08W","26°51'25,08S","1077","1077","fruto verde com receptáculo floral vermelho&nf;Coleta extra IFFSC. Estrada a caminho do conglomerado 732 do IFFSC Habitat: beira de estrada Hábito: arbórea","PACA106656",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"426","2019-08-27 13:30:39-03","IAP","PACA-AGP","110447","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. Stival-Santos","2010","10","04","A. Stival-Santos","3139","2010","06","23","Brasil","SC","Águas Mornas","Rio Cubatão.","-48.960833","-27.809722","48°57'39W","27°48'35S","620","620","FURB 29721 Habitat: interior do fragmento Fenofase: fruto verde Hábito: arbórea Ecossistema: floresta ombrófila densa","PACA110447",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"427","2019-08-27 13:30:39-03","IAP","PACA-AGP","110449","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","M. Verdi","2008","11","29","M. Verdi","544","2008","11","29","Brasil","SC","Peritiba","Centro, próximo aos Biscoitos Nani.","-51.885","-27.360278","51°53'06W","27°21'37S","611","611","FURB 11961 Fenofase: fruto imaturo verde Ecossistema: Floresta Estacional Decidual","PACA110449",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"428","2019-08-27 13:30:39-03","IAP","PACA-AGP","110450","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. Stival-Santos","2010","01","27","A. Stival-Santos","1461","2010","01","27","Brasil","SC","Angelina","Coqueiral.","-49.049722","-27.54","49°02'59W","27°32'24S","835","835","FURB 21341 Habitat: beira de estrada Fenofase: fruto verde Hábito: arbórea Ecossistema: floresta ombrófila densa","PACA110450",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"429","2019-08-27 13:30:39-03","IAP","PACA-AGP","113781","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. Stival-Santos","2010","03","15","A. Stival-Santos","1541","2010","01","27","Brasil","SC","Angelina","Coqueiral","-49.049722","-27.54","49°02'59,00W","27°32'24,00S","835","835","FURB 20919 Habitat: Entorno de fragmento, beira de estrada Ecossistema: Floresta Ombrófila Mista Densa","PACA113781",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"430","2019-08-27 13:30:39-03","IAP","PACA-AGP","113782","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","M. Verdi","2008","11","19","M. Verdi","965","2008","11","19","Brasil","SC","Campos Novos","Florão da Serra","-51.526111","-27.32","51°31'34,00W","27°19'12,00S","585","585","FURB 11839 Ecossistema: Floresta Estacional Decidual","PACA113782",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"431","2019-08-27 13:30:39-03","IAP","PACA-AGP","113783","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. Stival-Santos","2010","04","06","A. Stival-Santos","2331","2010","04","06","Brasil","SC","Angelina","Linha do Chaves","-48.96","-27.54","48°57'36,00W","27°32'24,00S","718","718","FURB 23357 Habitat: Borda da mata Ecossistema: floresta ombrófila densa","PACA113783",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"432","2019-08-27 13:30:39-03","IAP","PACA-AGP","113784","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","A. Stival-Santos","2010","09","30","A. Stival-Santos","2782","2010","05","20","Brasil","SC","Santo Amaro da Imperatriz","Rua Dom Pedro II","-48.800833","-27.7025","48°48'03,00W","27°42'09,00S",NA,NA,"FURB 29299 Habitat: Interior do fragmento Ecossistema: floresta ombrófila densa","PACA113784",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"433","2019-08-27 13:30:39-03","IAP","PACA-AGP","115509","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Graeff, V. & Mottin, I.G.","2014","12","11","Graeff, V.","7","2014","11","13","Brasil","RS","São Leopoldo","Parque Natural Municipal Imperatriz Leopoldina","-51.119244","-29.751808","51º07'9.28W","29º45'6.51S",NA,NA,"Habitat: mata ciliar","PACA115509",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"434","2019-08-27 13:30:39-03","IAP","PACA-AGP","117895","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Schneider, P.H.",NA,NA,NA,"Schneider, P.H.",NA,"2015","03","26","Brasil","RS","São Leopoldo","Baixo Sinos","-51.179883","-29.764217","51º10.793'W","29º45.853'S",NA,NA,"Hábito: terrícola","PACA117895",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"435","2019-11-14 13:52:05-03","IAP","PACA-AGP","118913","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Bauer, D.",NA,NA,NA,"Bauer, D.",NA,"2017","12","18","Brasil","RS","Nova Petrópolis","localidade Linha Imperial","-51.036944","-29.370278","51º02'13W","29º22'13S",NA,NA,"indivíduo feminino, com frutos imaturos Habitat: beira de estrada Ecossistema: Floresta Estacional Semidecidual","PACA118913",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"436","2019-11-14 13:52:05-03","IAP","PACA-AGP","118915","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Bauer, D.",NA,NA,NA,"Bauer, D.",NA,"2018","04","09","Brasil","RS","Ivoti","divisa com Estância Velha","-51.148889","-29.626111","51º08'56W","29º37'34S",NA,NA,"indivíduo masculino com em botão floral, innício de fenofase intensa Habitat: beira do caminho Ecossistema: Floresta Estacional Semidecidual","PACA118915",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"437","2019-11-14 13:52:05-03","IAP","PACA-AGP","118916","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Bauer, D.",NA,NA,NA,"Bauer, D.",NA,"2018","05","07","Brasil","RS","Ivoti","divisa com Estância Velha","-51.148889","-29.626111","51º08'56W","29º37'34S",NA,NA,"indivíuo masculino em botão flora, início de fenofase intensa Habitat: beira do caminho Ecossistema: Floresta Estacional Semidecidual","PACA118916",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"438","2019-08-27 13:30:39-03","IAP","PACA-AGP","33812","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Emrich-Rambo","1954","08","11","Irm. Augusto",NA,"1946","08","04","Brasil","RS","São Luiz das Missões","Cerro Largo",NA,NA,NA,NA,NA,NA,"Habitat: in silva secundaria Fenofase: flor","PACA033812",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"439","2019-08-27 13:30:39-03","IAP","PACA-AGP","37349","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Emrich-Rambo","1954","08","11","Rambo, B.",NA,NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,"sine loco, sine die Fenofase: fruto","PACA037349",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"440","2019-08-27 13:30:39-03","IAP","PACA-AGP","42592","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Emrich-Rambo","1954","08","11","Rambo, B.",NA,"1949","07","18","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,"sine loco Habitat: in silva Fenofase: flor","PACA042592",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"441","2019-08-27 13:30:39-03","IAP","PACA-AGP","47876","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","B. Rambo",NA,NA,NA,"Sehnem, A.","3366","1948","06","21","Brasil","RS","São Salvador",NA,NA,NA,NA,NA,NA,NA,"Habitat: Arbor in pascuis.","PACA047876",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"442","2019-08-27 13:30:39-03","IAP","PACA-AGP","61039","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Emrich-Rambo","1957","08","19","J. Mattos",NA,"1956","12","25","Brasil","RS","Lages",NA,NA,NA,NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto","PACA061039",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"443","2019-08-27 13:30:40-03","IAP","PACA-AGP","86849","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Molz, M.","2013","12","04","Sehnem, A.",NA,"1948","06","21","Brasil","RS","São Salvador",NA,NA,NA,NA,NA,NA,NA,"Habitat: Arbor in pascuis.","PACA086849",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"444","2019-08-27 13:30:40-03","IAP","PACA-AGP","97049","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Larocca, J.","2007","10","25","Oberherr, A.D.","48","2007","10","17","Brasil","RS","Sapiranga",NA,"-50.9965","-29.611333","50°59.79'W","29°36.68'S","52","52","Herbário CEMEAM No 98 Habitat: interior de mata, solo arenoso Hábito: árvore","PACA097049",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"445","2019-08-27 13:30:39-03","IAP","PACA-AGP","68750","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","H. van der Werff","1986",NA,NA,"J. Cordeiro","130","1985","08","22","Brasil","PR","Curitiba","Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Habitat: capao de mata Fenofase: flor Hábito: árvore","PACA068750",NA,"25180","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"446","2019-08-27 13:30:40-03","IAP","PACA-AGP","95278","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","L. H. S. Soares","1991",NA,NA,"F. Chagas e Silva","1400","1991","07","24","Brasil","PR","Londrina","Floresta Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Conferido por J. B. Baitello em 1999. Árvore 20m, botões florais verdes, flores amarelas, frequente na área, transecto 5. Fenofase: flor","PACA095278",NA,"63728","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"447","2019-08-27 13:30:40-03","IAP","PACA-AGP","109752","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","J.B. Baitello","1999",NA,NA,"A.O.S. Vieira et al","138","1986","10","15","Brasil","PR","Londrina","Sítio casa das pedras (Tamarana).","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"árvore 8 m; fruto verde&nf;FUEL 4403","PACA109752",NA,"63728","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"448","2019-08-27 13:30:40-03","IAP","PACA-AGP","105239","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1998","07","23","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 876&nf;Altura: 7,50m; Circunferência: 56cm; Fuste: 3,10m","PACA105239",NA,"18075","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"449","2019-08-27 13:30:40-03","IAP","PACA-AGP","105241","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1998","07","23","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 878&nf;Altura: 11m; Circunferência: 47cm; Fuste: 5,90m.","PACA105241",NA,"18075","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"450","2019-08-27 13:30:40-03","IAP","PACA-AGP","105248","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,NA,NA,"1998","08","25","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 886&nf;Altura: 10,30m; Circunferência: 86cm; Fuste: 5,30m.","PACA105248",NA,"18075","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"451","2019-08-27 13:30:39-03","IAP","PACA-AGP","105256","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1998","08","26","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 894&nf;Altura: 14,70m; Circunferência: 93cm; Fuste: 2,80m.","PACA105256",NA,"18075","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"452","2019-08-27 13:30:40-03","IAP","PACA-AGP","105453","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1999","08","25","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 1003&nf;Altura: 9m; Circunferência: 38cm; Fuste: 6m.","PACA105453",NA,"18075","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"453","2019-08-27 13:30:40-03","IAP","PACA-AGP","105454","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1999","08","25","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 1004&nf;Altura: 12m; Circunferência: 49cm; Fuste: 6m.","PACA105454",NA,"18075","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"454","2019-08-27 13:30:40-03","IAP","PACA-AGP","105229","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1998","07","21","Brasil","RS","Aratiba","três barra, após ponte","-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 866&nf;Altura: 8,30m; Circunferência: 77cm; Fuste: 3,30m.","PACA105229",NA,"18075","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"455","2019-08-27 13:30:40-03","IAP","PACA-AGP","105228","PreservedSpecimen","Plantae","Lauraceae","Ocotea","puberula","Ocotea puberula","(Rich.) Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1998","07","21","Brasil","RS","Aratiba","três barras, após ponte","-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 865&nf;Altura: 9,70m; Circunferência: 76cm; Fuste: 4,70m.","PACA105228",NA,"18075","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
