"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"99","2021-03-25 09:27:02-03","UNICAMP","UEC","79559","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, DC","Sartori, A","33374","1995","02","10",NA,"Brazil","São Paulo","Pariquera-Açu","Estação IAC","-48.467372","-25.194656",NA,"Árvore, 12m de altura, frutos maduros vermelhos, semente com arilo branco, frutos e folhas com aroma forte.; Mata Atlântica de planície","UEC105934","UEC105934",NA,NA,NA,NA,NA,NA,"1998","-48.467372","-25.194656",NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:27:12-03","UNICAMP","UEC","61310","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Gandolfi, S; et al.","11943",NA,NA,NA,NA,"Brazil","São Paulo","Guarulhos","Aeroporto Internacional de São Paulo","-43.481389","-23.425",NA,"Flor verde, sem cheiro","UEC105932","UEC105932",NA,NA,NA,NA,NA,NA,NA,"-43.481389","-23.425",NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:27:12-03","UNICAMP","UEC","61312","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, DC","Gandolfi, S; et al.","4433",NA,NA,NA,NA,"Brazil","São Paulo","Guarulhos","Aeroporto Internacional de São Paulo","-46.481389","-23.425",NA,"Mata mesófila semidecídua","UEC105918","UEC105918",NA,NA,NA,NA,NA,NA,"1998","-46.481389","-23.425",NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:27:12-03","UNICAMP","UEC","63682","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Leitão Filho, HF","Passos, FC","23852","1990","12","19",NA,"Brazil","São Paulo","Gália","Estação Ecológica de Caetetus.","-49.5","-22.25",NA,"Porte arbóreo, frutos avermelhados, forte cheiro de manga no caule e frutos","UEC105931","UEC105931",NA,NA,NA,NA,NA,NA,NA,"-49.5","-22.25",NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:27:12-03","UNICAMP","UEC","168267","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Batista, TA; Naves, AR","416","2011","08","04",NA,"Brazil","Minas Gerais","Itamonte","Hotel Casa Alpina Estrada subindo para as antenas.","-44.8699989318848","-22.283899307251",NA,"Árvore com 8 m de altura. Folhas com nervuras verde limão na face adaxial. Folhas novas ferrugíneas. Caule com lenticelas verticais e esxuda resina com odor carcterístico. Inflorescência imatura e verde. Ritidoma enrugado coberto por","UEC091227","UEC091227",NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:27:12-03","UNICAMP","UEC","91079","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Souza, SB","289","1993","08","16",NA,"Brazil","Minas Gerais","Monte Belo","Mata da Olaria - Fazenda Lagoa","-46.3675003051758","-21.3264007568359",NA,"Árvore. Fruto com casca vermelho-cereja . Folhas e flores. Jauá come.","UEC105935","UEC105935",NA,NA,NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:27:12-03","UNICAMP","UEC","58748","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, LR","Meira Neto, JAA; et al.","21540","1988","08","18",NA,"Brazil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,"Trepadeiras, folhas com face abaxial castanha, na trilha","UEC105927","UEC105927",NA,NA,NA,NA,"21675","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:27:12-03","UNICAMP","UEC","55003","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, LR","Bernacci, LC; et al.","21074","1987","05","04",NA,"Brazil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,"Herva com 0,7m., brácteas róseas, cálice e corola verdes, ápice dos lacínios arroxeados enegrecidos. Estames alaranjados.","UEC105929","UEC105929",NA,NA,NA,NA,"21675","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:27:12-03","UNICAMP","UEC","53892","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, DC","Martins, E","22187","1989","10","25",NA,"Brazil","São Paulo","Campinas","Bosque dos Alemães","-47.060001373291","-22.8999996185303",NA,"Árvore 10m. Apenas frutos maduros (cor vinácea).","UEC105922","UEC105922",NA,NA,NA,NA,"23900","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:27:12-03","UNICAMP","UEC","60364","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, LR","Martins, E","22187","1989","10","25",NA,"Brazil","São Paulo","Campinas","Bosque dos Alemães","-47.060001373291","-22.8999996185303",NA,"Árvore, 10m. Apenas frutos maduros (cor vinácea).","UEC105916","UEC105916",NA,NA,NA,NA,"23900","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-08-20 10:08:38-03","UNICAMP","UEC","1120","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly, DC","Matthes, LAF","7679",NA,NA,NA,NA,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,NA,"UEC105925","UEC105925",NA,NA,NA,NA,"23900","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-08-20 10:08:38-03","UNICAMP","UEC","1121","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Barbosa, AAA","Matthes, LAF","7680",NA,NA,NA,NA,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,NA,"UEC105917","UEC105917",NA,NA,NA,NA,"23900","auto","1991",NA,NA,"05",NA,"13",NA,NA,NA
"111","2019-08-20 10:08:38-03","UNICAMP","UEC","60847","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","4809","1984",NA,NA,NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,"UEC106181","UEC106181",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-08-20 10:08:38-03","UNICAMP","UEC","60837","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","4809","1984",NA,NA,NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,"UEC106180","UEC106180",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-08-20 10:08:38-03","UNICAMP","UEC","60521","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","4550","1984",NA,NA,NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,"UEC106179","UEC106179",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:27:12-03","UNICAMP","UEC","40321","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, LR","Morellato-Fonzar, LPC; Rodrigues, RR","16714","1984","09","04",NA,"Brazil","São Paulo","Jundiaí","Serra do Japi, Mirante","-46.8800010681152","-23.1800003051758",NA,"Árvore, 08m de altura, flores amareladas","UEC105926","UEC105926",NA,NA,NA,NA,"17840","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:27:12-03","UNICAMP","UEC","40366","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Lima, LR","Morellato-Fonzar, LPC; Rodrigues, RR","16814","1984","09","17",NA,"Brazil","São Paulo","Jundiaí","Serra do Japí, mirante.","-46.8800010681152","-23.1800003051758",NA,"Árvore, 6m de altura, flores amarelas.","UEC105933","UEC105933",NA,NA,NA,NA,"17840","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-04 13:19:03-03","UDESC","LUSC","244","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Silva, A.C. da",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,"LUSC001004","LUSC001004",NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:19:42-03","MBM","MBM","69082","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Handro, O.","Kuhlmann, M.","925","1943","08","21","Southern America","Brazil","São Paulo",NA,"Amparo, Monte Alegre",NA,NA,NA,NA,"MBM069082","MBM069082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:19:42-03","MBM","MBM","21927","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, J.R.","Hatschbach, G.","24686","1970","11","10","Southern America","Brazil","Paraná","Campina Grande do Sul","Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,"MBM021927","MBM021927",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:19:42-03","MBM","MBM","8300","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, J.R.","Hatschbach, G.","16904","1967","08","09","Southern America","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"MBM008300","MBM008300",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:19:42-03","MBM","MBM","69063","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, J.R.","Hoehne, F.C.","s.n.","1933","10","04","Southern America","Brazil","São Paulo","Cabreúva","Cabreúva","-47.1300010681152","-23.2999992370605",NA,NA,"MBM069063","MBM069063",NA,NA,NA,NA,"16877","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:19:42-03","MBM","MBM","85534","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, J.R.","Hoehne, F.C.","s.n.","1951","09","28","Southern America","Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"MBM085534","MBM085534",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:19:42-03","MBM","MBM","320003","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Franco, G.A.D.C.","Cielo-Filho, R.; Yamamoto, M.; Yamamoto, M.","461","2005","12","16","Southern America","Brazil","São Paulo","Mairiporã","Serra da Cantareira, Haras El Paso, R. Kiuhati Mizuki, lote 19, quadra 19","-46.654167","-23.352222",NA,"Árvore de 8m de atlura, casca escamosa, fruto maduro vináceo escuro.","MBM320003","MBM320003",NA,NA,NA,NA,NA,NA,"2005","-46.654167","-23.352222","12",NA,"27",NA,NA,NA
"123","2020-12-21 16:19:42-03","MBM","MBM","146876","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Pirani, J.R.","Coelho, J.P.","s.n.","1947","08","19","Southern America","Brazil","São Paulo","São Paulo","Arboreto de Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,"MBM146876","MBM146876",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:19:42-03","MBM","MBM","235556","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Hoehne, W.","s.n.","1951","09","28","Southern America","Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"MBM235556","MBM235556",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-01 15:28:05-03","PUC-RIO","FCAB","7043","PreservedSpecimen","Plantae",NA,"Angiospermae","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"A. Solórzano; Oliveira. R.R.","s.n.","2002","04","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta do Camorim, Maciço a Pedra Branca, Morro da Mesa.","-43.2075004577637","-22.9027996063232",NA,"Árvore de aproximadamente 15m. Em floresta secundária em estágio avançado","007043",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-01 15:28:05-03","PUC-RIO","FCAB","6263","PreservedSpecimen","Plantae",NA,"Angiospermae","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"R.R. Oliveira","2471","1999","12","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim, próxi","-43.2075004577637","-22.9027996063232",NA,"Continuação da localidade: Em floresta de encosta em avançado estágio sucessional.&nf;Arvoreta de aproximadamente 23m de altura, com diâmetro a altura do peito de 0,25m.","006263",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-11 14:21:52-03","PUC-RIO","FCAB","8105","PreservedSpecimen","Plantae",NA,"Angiospermae","Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","J.M.A. Braga","J.M. Freire; R.R. Oliveira; B.L. Rosendo","523","2010","05","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, 8.10 Camorim.","-75.020306","-66.383889",NA,"Árvore com 10m de altura, com 25cm de CAP.","FCAB008105",NA,"420","420",NA,NA,NA,NA,NA,"-75.020306","-66.383889",NA,NA,NA,NA,NA,NA
"128","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226351","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226351' target='other'> <mi>dwc_moreinfo</mi></a>","P05226351","P05226351_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2015-11-07 07:47:01-02","MNHN","RECOLNAT_MNHN_P","P00482311","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Daly","Glaziou, A.",NA,"1891","1","4",NA,"Brésil",NA,NA,"serra do Jerecino, près de Campo Grande",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00482311' target='other'> <mi>dwc_moreinfo</mi></a>","P00482311","P00482311_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19014",NA,NA
"130","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226336","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Glaziou], [A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226336' target='other'> <mi>dwc_moreinfo</mi></a>","P05226336","P05226336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1389",NA,NA
"131","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226339","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Regnell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226339' target='other'> <mi>dwc_moreinfo</mi></a>","P05226339","P05226339_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1155",NA,NA
"132","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226341","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226341' target='other'> <mi>dwc_moreinfo</mi></a>","P05226341","P05226341_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4619",NA,NA
"133","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226342","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226342' target='other'> <mi>dwc_moreinfo</mi></a>","P05226342","P05226342_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5552",NA,NA
"134","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226344","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Glaziou",NA,"1891","10","19",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226344' target='other'> <mi>dwc_moreinfo</mi></a>","P05226344","P05226344_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19014",NA,NA
"135","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226345","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226345' target='other'> <mi>dwc_moreinfo</mi></a>","P05226345","P05226345_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"677",NA,NA
"136","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226346","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226346' target='other'> <mi>dwc_moreinfo</mi></a>","P05226346","P05226346_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1054",NA,NA
"137","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226347","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Widgren",NA,"1845","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226347' target='other'> <mi>dwc_moreinfo</mi></a>","P05226347","P05226347_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226348","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Schwacke",NA,"1873","12","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226348' target='other'> <mi>dwc_moreinfo</mi></a>","P05226348","P05226348_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10182",NA,NA
"139","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226349","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Usteri",NA,"1906","11","23",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226349' target='other'> <mi>dwc_moreinfo</mi></a>","P05226349","P05226349_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"181444",NA,NA
"140","2015-09-04 20:15:18-03","MNHN","RECOLNAT_MNHN_P","P05252231","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","Dalz","Regnell, A.F.",NA,"1867",NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Geraes",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05252231' target='other'> <mi>dwc_moreinfo</mi></a>","P05252231","P05252231_01 P05252231_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"II 55 a",NA,NA
"141","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226343","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Löefgren, A.",NA,"1887","9","18",NA,"Brasil","São Paulo","Itapetininga",NA,"-48.0499992370605","-23.5900001525879","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226343' target='other'> <mi>dwc_moreinfo</mi></a>","P05226343","P05226343_01",NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA,"138",NA,NA
"142","2015-09-04 20:31:25-03","MNHN","RECOLNAT_MNHN_P","P05226337","PreservedSpecimen",NA,NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Glaziou, A.",NA,"1891","10","15",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé.","-42.5311012268066","-22.2819004058838","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226337' target='other'> <mi>dwc_moreinfo</mi></a>","P05226337","P05226337_01",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,"19014 a",NA,NA
"143","2020-12-11 11:34:12-03","UFMG","BHCB","46943","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,NA,"5818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:34:12-03","UFMG","BHCB","47015","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:34:12-03","UFMG","BHCB","180283","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Lima, MPM","243","1993",NA,NA,"Southern America","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Estrada entre a sede do PNI e o abrigo número 3.","-44.566667","-22.25",NA,"Árvore ca. 10m; ramos com resina pegajosa; frutos mais jovens verde-avermelhados, quando mais desenvolvidos com coloração vermelho sanguíneo e posteriormente vinosos com epicarpo ainda fechado, mesocarpo branco; frutos com suco oleagi","BHCB056317","BHCB056317",NA,NA,NA,NA,NA,NA,NA,"-44.566667","-22.25",NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:34:12-03","UFMG","BHCB","46467","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:34:12-03","UFMG","BHCB","70254","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Moraes, PLR de","1023",NA,NA,NA,"Southern America","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","122160","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","A. Gentry.","Alwyn H. Gentry|A. da Silva","Gentry 58714","1987","8","27","South America","Brazil","São Paulo",NA,"Santa Genebra Forest Reserve, Barão Geraldo near Campinas. Disturbed semideciduous forest. Transect 3","-46.08333","-22.86666",NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-183","2",NA
"149","2011-09-21 12:16:00-03","MO","MOBOT","100412783","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.","D. Daly","M.P.M. de Lima|et al.","Lima 243","1993","11","9","South America","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Parque Nacional do Itatiaia, Estrada entre a sede do PNI e o abrigo numero 3.","-44.5666667","-22.25",NA,NA,NA,NA,"660.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"150","2015-10-31 05:50:00-02","MO","MOBOT","100158548","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"Wilson Hoehne","Hoehne s.n.","1945","8","22","South America","Brazil","São Paulo",NA,"Caieiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"151","2011-08-29 15:03:00-03","MO","MOBOT","1720307","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","widgrenii","Protium widgrenii","Engl.",NA,"José Steinbach","Steinbach G. 6744","1928","12","14","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
