"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem"
"46","2009-07-17 17:34:00-03","MO","MOBOT","1787525","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula itatiayensis","Isolectotype","Per Dusén","Dusén 144","1902","5","19","South America","Brazil","[Itahaya, Serra da Pedra Arsentador. Bocis paludosis].",NA,NA,NA,NA,NA,NA,"itatiayensis","Malme","Minas Gerais","2300.00000000",NA,NA,"G.O. Mahme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-03-26 18:48:00-03","MO","MOBOT","2999926","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"A.B. Joly","Joly 1816","1972","4","17","South America","Brazil","km 141 ao longo da rodovia Belo Horizonte- Conceição do Mato Dentro.",NA,NA,NA,NA,NA,NA,NA,"L.A. Nilsson","Minas Gerais",NA,NA,NA,"R. Kral","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"48","2020-07-15 14:43:50-03","UNESP-RC","HRCB","74189","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Nardi",NA,NA,NA,NA,NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A. Nilsson","Minas Gerais",NA,NA,NA,"Mota, N.F.O.",NA,"-43.520111","-19.24625",NA,NA,NA,NA,NA,NA,"43º31'12.4W","19º14'46.5S",NA,NA,NA
"49","2020-07-15 14:43:50-03","UNESP-RC","HRCB","74192","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Nardi",NA,NA,NA,NA,NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A. Nilsson","Minas Gerais",NA,NA,NA,"Mota, N.F.O.",NA,"-43.594806","-19.292222",NA,NA,NA,NA,NA,NA,"43º35'41.3W","19º17'32S",NA,NA,NA
"50","2020-07-15 14:43:50-03","UNESP-RC","HRCB","74193","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Nardi",NA,NA,NA,NA,NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A. Nilsson","Minas Gerais",NA,NA,NA,"Mota, N.F.O.",NA,"-43.594556","-19.286972",NA,NA,NA,NA,NA,NA,"43º35'40.4W","19º17'13.1S",NA,NA,NA
"51","2020-07-15 14:43:50-03","UNESP-RC","HRCB","74207","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Nardi",NA,NA,NA,NA,NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A. Nilsson","Minas Gerais",NA,NA,NA,"Mota, N.F.O.",NA,"-43.510333","-19.247",NA,NA,NA,NA,NA,NA,"43º30'37.2W","19º14'49.2S",NA,NA,NA
"52","2020-07-15 14:43:50-03","UNESP-RC","HRCB","74212","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Nardi",NA,NA,NA,NA,NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A. Nilsson","Minas Gerais",NA,NA,NA,"Mota, N.F.O.",NA,"-43.511194","-19.24725",NA,NA,NA,NA,NA,NA,"43º30'40.3W","19º14'50.1S",NA,NA,NA
"53","2019-06-10 10:11:49-03","FZB-BH","BHZB","2491","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Abreu, M.E.",NA,"2000","02","01",NA,"Brasil","Serra do Cipó/ Km 123 MG 010,",NA,NA,"Altitude: 1296. Coordenadas: Com duplicata.19°14'51 S e 43°30'42 W.",NA,NA,NA,NA,NA,"MG","1296","1296",NA,"Wanderley, M.G.L.","Santana do Riacho","-43.511667","-19.2475",NA,NA,"2001","02","01",NA,"43W 30' 42","19S 14' 51",NA,NA,NA
"54","2020-09-12 05:00:02-03","US","US","2324650","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"H. S. Irwin","2790","1959","3","3","South America - Neotropics","Brazil","Pico da Bandeira, Serra Caparaó",NA,NA,NA,"US01916097",NA,"Commelinales",NA,NA,"Espírito Santo","2865",NA,"US01916097_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"55","2020-09-12 05:00:02-03","US","US","2648804","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"H. S. Irwin, R. M. Harley & E. Onishi","29207","1971","1","26","South America - Neotropics","Brazil","Serra do Espinhaço. Summit of Serra da Caraça",NA,NA,NA,"US01916102",NA,"Commelinales",NA,NA,"Minas Gerais","1750","1950","US01916102_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"56","2020-09-12 05:00:02-03","US","US","2648809","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"H. S. Irwin, R. M. Harley & E. Onishi","28907","1971","1","23","South America - Neotropics","Brazil","Serra do Espinhaço",NA,NA,NA,"US01916104",NA,"Commelinales",NA,NA,"Minas Gerais","1400",NA,"US01916104_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"57","2020-09-12 05:00:02-03","US","US","2174978","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"A. Lutz & B. Lutz","2009","1930","12",NA,"South America - Neotropics","Brazil","Serra da Bocaina near state of Rio.",NA,NA,NA,"US01916098",NA,"Commelinales",NA,NA,"São Paulo",NA,NA,"US01916098_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"58","2020-09-12 05:00:02-03","US","US","2174977","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"A. Lutz","381","1913","1","15","South America - Neotropics","Brazil","Serra da Bocaina near limits state of Rio",NA,NA,NA,"US01916099",NA,"Commelinales",NA,NA,"São Paulo",NA,NA,"US01916099_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"59","2020-09-12 05:00:02-03","US","US","2100083","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"J. M. Pires & G. A. Black","3306","1951","1","16","South America - Neotropics","Brazil","Serra do Cipó",NA,NA,NA,"US01916100",NA,"Commelinales",NA,NA,"Minas Gerais",NA,NA,"US01916100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"60","2020-09-12 05:00:02-03","US","US","2100082","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"J. M. Pires & G. A. Black","2797","1951","1","16","South America - Neotropics","Brazil","Serra do Cipó.",NA,NA,NA,"US01916101",NA,"Commelinales",NA,NA,"Minas Gerais",NA,NA,"US01916101_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"61","2020-09-12 05:00:02-03","US","US","2466707","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"E. P. Heringer & L. Castellanos","5971","1958","3","3","South America - Neotropics","Brazil","Serra do Cipó",NA,NA,NA,"US01916103",NA,"Commelinales",NA,NA,"Minas Gerais",NA,NA,"US01916103_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"62","2020-09-12 05:00:02-03","US","US","1055751","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula itatiayensis","Isosyntype","P. K. Dusén","144","1902","5","19","South America - Neotropics","Brazil","Serra do Itatiaia.",NA,NA,NA,"US00088190",NA,"Commelinales","itatiayensis","Malme","Minas Gerais",NA,NA,"US00088190_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"63","2020-09-12 05:00:02-03","US","US","1284981","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula itatiayensis","Isosyntype","P. K. Dusén","144","1902","5","19","South America - Neotropics","Brazil","Serra do Itatiaia.",NA,NA,NA,"US01094954",NA,"Commelinales","itatiayensis","Malme","Minas Gerais",NA,NA,"US01094954_01","Malme, G. O. A.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"64","2021-03-15 18:30:23-03","USP","SPF","211113","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Zappi, DC","1875","2009","03","08",NA,"Brasil","Serra do Cipó, Trilha da Senhorinha, primeiro platô.",NA,NA,"Ervas delicadas, flores amarelas.; Campo com solo de cascalho quartzítico.","SPF00211113",NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,"Wanderley, MGL","Santana de Pirapama","-43.755227","-18.967377",NA,NA,"2011","09",NA,NA,"-43.755227","-18.967377",NA,NA,NA
"65","2021-03-15 18:30:23-03","USP","SPF","211122","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Zappi, DC","2785","2010","03","10",NA,"Brasil","Serra do Cipó, Capela de São José. Estrada da Captação da Faz Toucan Cipó",NA,NA,"Erva cespitosa, folhas brilhantes, flores amarelas.; Campo brejoso com muitas Cyperaceae, Gramineae, perto de riacho.","SPF00211122",NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,"Wanderley, MGL","Santana de Pirapama","-43.755932","-19.003211",NA,NA,"2011",NA,NA,NA,"-43.755932","-19.003211",NA,NA,NA
"66","2021-03-15 18:30:23-03","USP","SPF","211123","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Zappi, DC","2784","2010","03","10",NA,"Brasil","Serra do Cipó, Capela de São José. Estrada da Captação da Faz Toucan Cipó",NA,NA,"Erva cespitosa, folhas opacas, flores amarelas.; Campo brejoso com muitas Cyperaceae, Gramineae, perto de riacho.","SPF00211123",NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,"Milliken, W","Santana de Pirapama","-43.755932","-19.003211",NA,NA,"2011","07",NA,NA,"-43.755932","-19.003211",NA,NA,NA
"67","2019-10-07 09:22:44-03","UEFS","HUEFS","59314","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Laessoe, T.","H52590","1992","03","20",NA,"Brasil","Encosta da Serra do Rei.",NA,NA,"Brejo.","HUEFS0059314","Angiospermae","Poales",NA,"L.A.Nilsson","Bahia","1600","1800","HUEFS0059314","M.G.L.Wanderley","Abaíra","-41.9","-13.283333",NA,NA,"2011","01",NA,"Lilianae","41W54'","13S17'",NA,NA,NA
"68","2019-10-07 09:22:44-03","UEFS","HUEFS","59317","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Laessoe, T.","H52572","1992","03","19",NA,"Brasil","Encosta da Serra do Rei.",NA,NA,"Campo.","HUEFS0059317","Angiospermae","Poales",NA,"L.A.Nilsson","Bahia","1500","1700","HUEFS0059317",NA,"Abaíra","-41.9","-13.283333",NA,NA,NA,NA,NA,"Lilianae","41W54'","13S17'",NA,NA,NA
"69","2019-09-04 20:02:00-03","F","FMNH-SEEDPLANTS","V0047127F","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula itatiayensis","Isolectotype","P. Dusén","144","1902","5","19","South America","Brazil",NA,NA,NA,NA,"V0047127F","Spermatophyta",NA,"itatiayensis","Malme",NA,NA,NA,"V0047127F_01","L. B. Smith",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"70","2020-07-23 12:24:44-03","CEPLAC","CEPEC","95672","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"T. Laessoe","52590","1992","03","20",NA,"Brasil","Encosta da Serra do Rei.",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,"M. das G. L. Wanderley","ABAÍRA","-41.9","13.283333",NA,NA,NA,NA,NA,NA,"41W54'","13N17'",NA,NA,"05/12/2007"
"71","2020-07-23 12:24:44-03","CEPLAC","CEPEC","88252","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"A. M. Amorim","2797","1999","04","12",NA,"Brasil","Pico do Itobira. Coletas na trilha para o Pico.",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,"M. das G. L. Wanderley","RIO DE CONTAS","-41.8114013671875","-13.5789003372192","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,"05/12/2007"
"72","2019-11-01 15:17:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Heringer, EP","6115","1958","03","04","Southern America","Brasil",NA,NA,NA,NA,"UB0028756","Monocotyledonae",NA,NA,"L.A. Nilsson","Minas Gerais",NA,NA,"UB0028756","Kral, R","Serra do Cipó",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-01 15:17:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Heringer, EP; Castellanos","6162","1958","03","05","Southern America","Brasil",NA,NA,NA,NA,"UB0028757","Monocotyledonae",NA,NA,"L.A. Nilsson","Minas Gerais",NA,NA,"UB0028757",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-01 15:17:39-03","UnB","UB","201848","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Irwin, HS; Harley, RM; Onishi, E","28907","1971","01","23","Southern America","Brasil","Serra da Carça, ca. 10km W of Barão de Cocais",NA,NA,"Inflorescences to ca. 60cm tall. Perianth yellow; Cerrado, sedge meadow, and gallery forest, gray sandy soil, lower slopes","UB0028758","Monocotyledonae",NA,NA,"L.A. Nilsson","Minas Gerais","1400","1400","UB0028758","Wanderley, MG","Barão de Cocais","-43.4872016906738","-19.94580078125","21378","auto","1988","07","07",NA,NA,NA,NA,NA,NA
"75","2019-11-01 15:17:39-03","UnB","UB","203271","PreservedSpecimen","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","20133","1968","02","15","Southern America","Brasil","Serra do Cipó, ca. km 120 (ca. 145km N of Belo Horizonte)",NA,NA,"Inflorescences 10cm. Perianth yellow; Wet places. Steep sandy slopes with sandstone outcrops at summit","UB0031459","Monocotyledonae",NA,NA,"L.A. Nilsson","Minas Gerais","1300","1300","UB0031459",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-05-06 12:03:00-03","UFU","HUFU","117","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula obtusiuscula",NA,"Castro, N.M.","s.n.","1981","01","09",NA,"Brasil","Serra do cipó, Estrada da Usina.",NA,NA,"Erva. Flores amarelas, brácteas brilhantes.; Brejo.","HUFU00033234",NA,NA,"obtusiuscula","L.A.Nilsson","Minas Gerais",NA,NA,"HUFU00033234","Wanderufy, M.G.L.",NA,NA,NA,NA,NA,"1995","06","26",NA,NA,NA,NA,NA,NA
"77","2019-05-06 12:03:00-03","UFU","HUFU","117","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula obtusiuscula",NA,"Castro, N.M.","s.n.","1981","01","09",NA,"Brasil","Serra do cipó, Estrada da Usina.",NA,NA,"Erva. Flores amarelas, brácteas brilhantes.; Brejo.","HUFU00033234",NA,NA,"obtusiuscula","L.A.Nilsson","Minas Gerais",NA,NA,"HUFU00033234","Wanderufy, M.G.L.",NA,NA,NA,NA,NA,"1995","06","26",NA,NA,NA,NA,NA,NA
"78","2019-11-21 10:19:59-03","IBt","SP","234675","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Camargo, RFM; et al.","FPNC19","1988","03","19",NA,"Brasil","Serra do Caparaó",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,"Wanderley, MGL",NA,NA,NA,NA,NA,"2018","05","03",NA,NA,NA,NA,NA,NA
"79","2019-11-21 10:19:59-03","IBt","SP","244713","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Heringer, EP; Castellanos, A","22006","1958","03","03",NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 10:19:59-03","IBt","SP","247171","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Arbo, MM; et al.","4279","1990","05","16",NA,"Brasil","Serra do Cipó, Retiro do Alto do Palácio, 25 km NE de Cardeal Mota camino a Conceição do Mato Dentro",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 10:19:59-03","IBt","SP","248191","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Alves, RJV","1431","1990","09","17",NA,"Brasil","Serra do Ouro Branco",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais","1450","1450",NA,"Wanderley, MGL",NA,NA,NA,NA,NA,"1991","04",NA,NA,NA,NA,NA,NA,NA
"82","2021-01-11 11:20:42-03","IBt","SP","472123","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Wanderley, MGL","2815","2009","04","26",NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-07 09:34:39-03","IBt","SP","447282","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Wanderley, MGL","2747","2009","02","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Bahia",NA,NA,NA,NA,"Rio de Contas","-41.8114013671875","-13.5789003372192","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-15 10:09:39-03","IBt","SP","342943","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Amorim, AM","2797","1999","04","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Bahia",NA,NA,NA,NA,"Rio de Contas","-41.8114013671875","-13.5789003372192","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-19 09:30:08-03","IBt","SP","361438","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Leoni, LS","1449","1991","03","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Alto Caparaó","-41.8683013916016","-20.4333000183105","21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-19 09:30:08-03","IBt","SP","361431","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Leoni, LS","1422","1991","03","03",NA,"Brasil","Parque Nacional do Caparaó",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Alto Caparaó","-41.8683013916016","-20.4333000183105","21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-21 10:19:59-03","IBt","SP","204635","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Kral, R; Lopes, EA; Lima, E","72989","1985","08","01",NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Conceição do Mato Dentro","-43.4249992370605","-19.0372009277344","60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 10:19:59-03","IBt","SP","204625","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Kral, R; Lopes, EA; Lima, E","72969","1985","07","31",NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Conceição do Mato Dentro","-43.4249992370605","-19.0372009277344","60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-07 09:34:39-03","IBt","SP","454572","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Mota, NFO","2206","2011","04","07",NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Morro do Pilar","-43.3763999938965","-19.2155990600586","18539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-01-07 09:34:39-03","IBt","SP","454557","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Mota, NFO","2228","2011","04","10",NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Morro do Pilar","-43.3763999938965","-19.2155990600586","18539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-01-11 11:20:42-03","IBt","SP","472140","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Marguilhett, L","107","2005","03","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-10 11:28:24-03","IBt","SP","404831","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Meireles, LD","2913","2007","03","14",NA,"Brasil","Serra Fina",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Passa Quatro","-44.9667015075684","-22.3903007507324","17293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-07-02 08:40:54-03","IBt","SP","278057","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Castro, NM","9","1981","01","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-30 07:49:03-03","IBt","SP","444819","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Zappi, DC","1875","2009","03","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Santana de Pirapama","-44.043098449707","-19.0060997009277","43251","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-07-02 08:40:54-03","IBt","SP","278070","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Castro, NM","72","1981",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 10:19:59-03","IBt","SP","221163","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Wanderley, MGL; Sajo, MG","CFSC10975","1988","03","26",NA,"Brasil","Parque Nacional da Serra do Cipó, Entrada na altura do km 121 antigo, próx. à 3 Pontinhas",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,"Kral, R","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1988","11",NA,NA,NA,NA,NA,NA,NA
"97","2020-05-07 17:16:21-03","IBt","SP","258343","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Wanderley, MGL","1977","1991","11","24",NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-05-07 17:16:21-03","IBt","SP","258339","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Wanderley, MGL","1973","1991","11","23",NA,"Brasil","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 10:19:59-03","IBt","SP","221682","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Wanderley, MGL; et al.","CFSC10685","1987","07","12",NA,"Brasil","Serra do Cipó, Córrego da Água Preta. Serra da Salitreira. Próximo à sede do Parque Nacional",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,"Wanderley, MGL","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","2011","05","29",NA,NA,NA,NA,NA,NA
"100","2019-11-21 10:19:59-03","IBt","SP","221168","S","Plantae","Xyridaceae","Xyris","obtusiuscula","Xyris obtusiuscula",NA,"Wanderley, MGL","CFSC10987","1988","03","26",NA,"Brasil","Serra do Cipó, Km 114 antigo",NA,NA,NA,NA,NA,NA,NA,"L.A.Nilsson","Minas Gerais",NA,NA,NA,"Kral, R","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1988","11",NA,NA,NA,NA,NA,NA,NA
