"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"425","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899963","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Salzmann",NA,"[Brésil]","hb",NA,"Avec P01167229, P01167230 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899963' target='other'> <mi>dwc_moreinfo</mi></a>","P02899963","1830","1","1","Bahia",NA,NA,NA,"Jacq.",NA,NA,NA,NA,NA,NA,"P02899963_01 P02899963_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899966","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Glaziou, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899966' target='other'> <mi>dwc_moreinfo</mi></a>","P02899966",NA,NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,"Espírito Santo",NA,NA,NA,"P02899966_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11324",NA,NA
"427","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899967","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Silva, N.T.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899967' target='other'> <mi>dwc_moreinfo</mi></a>","P02899967","1948","11","11","Vigia, beira do Rio Tuxá.",NA,NA,NA,"Jacq.",NA,NA,"Pará",NA,NA,NA,"P02899967_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163",NA,NA
"428","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899968","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Glaziou, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899968' target='other'> <mi>dwc_moreinfo</mi></a>","P02899968",NA,NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,"Espírito Santo",NA,NA,NA,"P02899968_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4925",NA,NA
"429","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899970","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Froes, R.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899970' target='other'> <mi>dwc_moreinfo</mi></a>","P02899970","1932","8","16","Maracassumé River Region. Praia do Morcego.",NA,NA,NA,"Jacq.",NA,NA,"Maranhão",NA,NA,NA,"P02899970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1818",NA,NA
"430","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899972","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899972' target='other'> <mi>dwc_moreinfo</mi></a>","P02899972",NA,NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,"Pará",NA,NA,NA,"P02899972_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899974","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Blanchet",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899974' target='other'> <mi>dwc_moreinfo</mi></a>","P02899974",NA,NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,"Bahia",NA,NA,NA,"P02899974_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"328",NA,NA
"432","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899976","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Salzmann",NA,"Brésil","hb",NA,"Avec P01167228 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899976' target='other'> <mi>dwc_moreinfo</mi></a>","P02899976",NA,NA,NA,"Brésil (Bahia)",NA,NA,NA,"Jacq.","Moldenke",NA,NA,NA,NA,NA,"P02899976_01 P02899976_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899977","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Gardner",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899977' target='other'> <mi>dwc_moreinfo</mi></a>","P02899977",NA,NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,"Pernambuco",NA,NA,NA,"P02899977_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1107",NA,NA
"434","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899978","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Black, G.A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899978' target='other'> <mi>dwc_moreinfo</mi></a>","P02899978","1948","9","30","Vigia; campina do Livramento. Rio Assahy.",NA,NA,NA,"Jacq.",NA,NA,"Pará",NA,NA,NA,"P02899978_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48 3237",NA,NA
"435","2015-09-04 11:51:11-03","MNHN","RECOLNAT_MNHN_P","P04059361","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Jobert",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04059361' target='other'> <mi>dwc_moreinfo</mi></a>","P04059361","1877","1","1","Copacabana (bas Amazone).",NA,NA,NA,"Jacq.",NA,NA,"Amazonas",NA,NA,NA,"P04059361_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"306",NA,NA
"436","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899969","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Glaziou, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899969' target='other'> <mi>dwc_moreinfo</mi></a>","P02899969","1876","1","7","Brésil (Espírito Santo) Itapemirim.",NA,NA,NA,"Jacq.",NA,NA,"Espírito Santo","Itapemirim","-40.8339004516602","-21.011100769043","P02899969_01",NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,"9988",NA,NA
"437","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899973","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Black, G.A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899973' target='other'> <mi>dwc_moreinfo</mi></a>","P02899973","1948","9","12","Ilha de Marajó. .",NA,NA,NA,"Jacq.",NA,NA,"Pará","Soure","-48.5233001708984","-0.716666996479034","P02899973_01",NA,NA,"69952","auto",NA,NA,NA,NA,NA,NA,NA,NA,"48 3427",NA,NA
"438","2015-09-04 08:25:45-03","MNHN","RECOLNAT_MNHN_P","P02899971","PreservedSpecimen",NA,"Acanthaceae","Avicennia","nitida","Avicennia nitida","Miers, J.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02899971' target='other'> <mi>dwc_moreinfo</mi></a>","P02899971",NA,NA,NA,"Ilha do Governador buy of Rio de Janeiro.",NA,NA,NA,"Jacq.",NA,NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","P02899971_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"3420",NA,NA
"439","2017-03-13 11:53:00-03","MNHN","RECOLNAT_MNHN_P","P00675563","PreservedSpecimen",NA,"Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa","Stoupy, D.",NA,"[Guyane Française]","hb",NA,"herb. Stoupy 1788 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00675563' target='other'> <mi>dwc_moreinfo</mi></a>","P00675563",NA,NA,NA,"Cayenne",NA,NA,NA,"(L.) Jacq.",NA,NA,NA,NA,NA,NA,"P00675563_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2015-09-04 11:47:27-03","MNHN","RECOLNAT_MNHN_P","P03421037","PreservedSpecimen",NA,"Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa","Glaziou",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03421037' target='other'> <mi>dwc_moreinfo</mi></a>","P03421037",NA,NA,NA,"Praia Grande, dans les bourbreis prés de la mer.",NA,NA,NA,"(L.) Jacq.",NA,NA,"Rio de Janeiro",NA,NA,NA,"P03421037_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1362",NA,NA
"441","2015-10-06 23:45:57-03","MNHN","RECOLNAT_MNHN_P","P00670136","PreservedSpecimen",NA,"Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa guayaquilensis","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,"[Equateur]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00670136' target='other'> <mi>dwc_moreinfo</mi></a>","P00670136",NA,NA,NA,"Guayaquil [Nov. gen. sp. : Crescit prope Guayaquil Quitensium]",NA,NA,"guayaquilensis","Kunth","Kunth",NA,NA,NA,NA,NA,"P00670136_01",NA,NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2015-09-04 11:51:12-03","MNHN","RECOLNAT_MNHN_P","P04059387","PreservedSpecimen",NA,"Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa","Duarte, A.P.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04059387' target='other'> <mi>dwc_moreinfo</mi></a>","P04059387","1959","9","17","Avenida Brasil, entrada para Petrópolis.",NA,NA,NA,"(L.) Jacq.",NA,NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","P04059387_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"5017",NA,NA
"443","2015-10-06 23:45:57-03","MNHN","RECOLNAT_MNHN_P","P00670136","PreservedSpecimen",NA,"Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa guayaquilensis","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,"[Equateur]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00670136' target='other'> <mi>dwc_moreinfo</mi></a>","P00670136",NA,NA,NA,"Guayaquil [Nov. gen. sp. : Crescit prope Guayaquil Quitensium]",NA,NA,"guayaquilensis","Kunth","Kunth",NA,NA,NA,NA,NA,"P00670136_01",NA,NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-12-11 11:31:06-03","UFMG","BHCB","161329","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","V. Giorni","Southern America","Brasil",NA,NA,"Coordenadas Aproximadas. Amostra preservada em álcool 70%; Arbóreo.; Interior de Manguezal.","BHCB052820","2011","10","15","Parque Estadual do Bacanga","Dicotyledon",NA,NA,"(L.) L.",NA,"s.n.","Maranhão","São Luís","-44.272778","-2.596389","BHCB052820",NA,NA,NA,NA,NA,NA,NA,NA,"-44.272778","-2.596389",NA,NA,NA,NA,NA
"445","2020-12-11 11:31:06-03","UFMG","BHCB","19215","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Anjos, AMG dos","Southern America","Brasil",NA,NA,"Arbustivo, ca. 3m. Flores perfumadas de pétalas brancas.; Mangue.","BHCB052822","1991","05","31","Campus UFES","Dicotyledon",NA,NA,"Jacq.",NA,"140","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535","BHCB052822",NA,NA,"15291","auto",NA,"1994","01",NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-12-11 11:31:06-03","UFMG","BHCB","4989","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","Grandi, TSM","Southern America","Brasil",NA,NA,"Arbóreo.","BHCB052821","1983","07","24","FCAP, Margem do Rio local-paludoso.","Dicotyledon",NA,NA,"Jacq.",NA,"1435","Pará","Belém","-48.5043983459473","-1.4558299779892","BHCB052821",NA,NA,"48462","auto",NA,"1994","01",NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-05-23 17:05:29-03","UFMA","MAR","11098","S","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","DINIZ, M.R.",NA,"Brasil",NA,NA,"Árvore com mais de 5m de alt; flor amarelo claro, pequena 0,6 - 2cm; Recurso floral néctar, Solo argiloso",NA,"2017","10","31","Ilha Grande do Paulino",NA,NA,NA,"(L.) L.","DINIZ, M.R","823","Maranhão","Tutóia","-42.183611","-2.731944",NA,NA,NA,NA,NA,NA,"2017","11","22","42º11'01W","2º43'55S",NA,NA,NA,NA,NA
"448","2019-05-06 14:24:21-03","UFMA","MAR","1332","S","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","M. M. Ferreira #?# Correia",NA,"Brasil",NA,NA,NA,NA,"1982","11","20","Farol de Santana",NA,NA,NA,"(L.) L.",NA,NA,"Maranhão","Humberto de Campos","-43.455833","-2.598889",NA,NA,NA,NA,NA,NA,"2015","07","30","43º27'21W","02º35'56S",NA,NA,NA,NA,NA
"449","2019-05-06 14:24:21-03","UFMA","MAR","8003","S","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Castelo, A.J; Brenlla, C.",NA,"Brasil",NA,NA,"Arbusto; corola gamopélata, alva e labiada; 4 pétalas",NA,"2014","04","18","Praia do Araçagy, vegetação halófila-psamófila",NA,NA,NA,"(L.) L.",NA,NA,"Maranhão","Paço do Lumiar","-44.164861","-2.456444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º09'53.5W","02º27'23.2S",NA,NA,NA,NA,NA
"450","2019-05-23 17:05:29-03","UFMA","MAR","11097","S","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","DINIZ, M.R.",NA,"Brasil",NA,NA,"Árvore, botão floral verde",NA,"2017","07","11","Ilha Grande do Paulino",NA,NA,NA,"(L.) L.","DINIZ, M.R","736","Maranhão","Tutóia","-42.183611","-2.731944",NA,NA,NA,NA,NA,NA,"2017","11","22","42º11'01W","2º43'55S",NA,NA,NA,NA,NA
"451","2019-05-06 14:24:21-03","UFMA","MAR","1065","S","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","I & G. Gottsberger",NA,"Brasil",NA,NA,"Mangrove vegetation, small tree",NA,"1982","10","16","Olho d'água",NA,NA,NA,"(L.) L.",NA,"22-161082","Maranhão","São Luís","-44.223889","-2.482778",NA,NA,NA,NA,NA,NA,"2015","07","30","44º13'26W","02º28'58S",NA,NA,NA,NA,NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","2887507","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","TOSTAIN","South America","Guyana",NA,NA,NA,NA,"1993","10","15","Mariais Leblond-Ile de Cayenne. Mangrove.",NA,NA,NA,"(L.) L.","R. Rueda","TOSTAIN 213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2009-03-25 09:00:00-03","MO","MOBOT","100176151","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","South America","Venezuela",NA,NA,NA,NA,"1977","10","18","Depto. Pedernales (boundary with Depto. Tucupita): sand beach bordering open sandy mud flats and wet depressions, mouth of Caño Guiniquina, between Punta Araguabisi and Punta Baja, at Barra Guiniquina.",NA,NA,NA,"(L.) L.","R.L. Liesner (MO)","Steyermark 114883","Delta Amacuro",NA,"-60.9666667","9.5",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","1001985","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Henning Adsersen|Adsersen, Anne","South America","Ecuador",NA,NA,NA,NA,"1974","5","31","Charles Darwin Research Station",NA,NA,NA,"(L.) L.",NA,"Adsersen 329","Galapagos","Santa Cruz","-90.3036","-0.7422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2017-10-25 05:24:00-02","MO","MOBOT","100409413","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Eric F. Rodríguez Rodríguez|M. Chaman M.","South America","Peru",NA,NA,NA,NA,"2002","6","29","Distrito. Tumbes. Manglares de Puerto Pizarro.",NA,NA,NA,"(L.) L.",NA,"Rodríguez Rodríguez 2517","Tumbes","Tumbes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","2",NA
"456","2008-05-27 22:02:00-03","MO","MOBOT","1079667","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","H. van der Werff","South America","Ecuador",NA,NA,NA,NA,"1975","6",NA,NA,NA,NA,NA,"(L.) L.",NA,"van der Werff 2165","Galapagos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2010-11-23 06:01:00-02","MO","MOBOT","1099398","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Andre Chanderbali|Doorjoohan Gopaul","South America","Guyana",NA,NA,NA,NA,"1996","7","2","Demerara River. Riverside mangrove swamp adjacent to the Demerara Harbour Bridge.",NA,NA,NA,"(L.) L.","A. Chanderbali","Chanderbali 192","East Demerara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3",NA
"458","2010-11-23 06:01:00-02","MO","MOBOT","1099399","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Andre Chanderbali|Doorjoohan Gopaul","South America","Guyana",NA,NA,NA,NA,"1996","7","2","Essequibo River. Hubu Dam. Riverside mangrove swamp.",NA,NA,NA,"(L.) L.","A. Chanderbali","Chanderbali 193","Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3",NA
"459","2010-11-23 06:01:00-02","MO","MOBOT","1099457","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Andre Chanderbali|Doorjoohan Gopaul","South America","Guyana",NA,NA,NA,NA,"1996","7","2","Parika. Coastal mangrove swamp.",NA,NA,NA,"(L.) L.","A. Chanderbali","Chanderbali 198","Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3",NA
"460","2010-11-23 06:01:00-02","MO","MOBOT","1099461","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Andre Chanderbali|Doorjoohan Gopaul","South America","Guyana",NA,NA,NA,NA,"1996","7","2","Parika. Coastal mangrove swamp.",NA,NA,NA,"(L.) L.",NA,"Chanderbali 199","Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3",NA
"461","2016-10-13 05:58:00-03","MO","MOBOT","1297404","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","David A. Neill|QCNE Botany Interns","South America","Ecuador",NA,NA,NA,NA,"1998","12","15","4 km south of Pedernales, along coast. Mangrove vegetation converted to shrimp pond.",NA,NA,NA,"(L.) L.","D.A. Neill","Neill 11504","Manabí","Pedernales","-80.05","0.03333",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA
"462","2013-10-05 06:32:00-03","MO","MOBOT","1307736","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Ronald L. Liesner|Ángel C. González","South America","Venezuela",NA,NA,NA,NA,"1981","5","20","Peninsula de Araya, ca. 26 km northwest of Cariaco by air, immediately west of turnoff to new road. Mangrove and sea shore plants.",NA,NA,NA,"(L.) L.","Moldenke","Liesner 12162","Sucre",NA,"-63.76666","10.65",NA,"5.00000000","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77",NA,NA
"463","2008-05-27 22:02:00-03","MO","MOBOT","1428627","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","James A. Duke","South America","Colombia",NA,NA,NA,NA,"1967","2","9","Between Turbo and Punta La Vaca.",NA,NA,NA,"(L.) L.","R. Liesner (MO)","Duke 10007","Antioquia",NA,"-76.73166","8.09805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2011-05-17 15:47:00-03","MO","MOBOT","1542431","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Francisco J. Roldán|et al.","South America","Colombia",NA,NA,NA,NA,"1988","5","6","Corregimiento Puerto Portete, carretera Puerto Bolívar-Puerto Portete, orilla del mar.",NA,NA,NA,"(L.) L.","R. Liesner (MO)","Roldán 1043","La Guajira","Uribia","-71.96666","12.08333",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","2887461","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","James A. Duke","South America","Colombia",NA,NA,NA,NA,"1967","2","3","Province of Choco, between Punta Las Barcas and Turbo, 0.5 elevation.",NA,NA,NA,"(L.) L.",NA,"Duke 9703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2008-05-27 22:02:00-03","MO","MOBOT","1638013","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Francis E. Drouet","South America","Brazil",NA,NA,NA,NA,"1935","9","9","Trees to 10 m high bordering tidal flats 2 km E of Soure.",NA,NA,NA,"(L.) L.","Ronald L. Liesner (MO)","Drouet 2442","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-03-05 17:13:00-03","MO","MOBOT","1787246","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Alwyn H. Gentry","South America","Colombia",NA,NA,NA,NA,"1974","1","21","Turbo. Scrub behind beach, near sea level.",NA,NA,NA,"(L.) L.",NA,"Gentry 9443","Antioquia",NA,"-76.7416666","8.0902777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3343","1",NA
"468","2008-05-27 22:02:00-03","MO","MOBOT","1791824","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Alwyn H. Gentry","South America","Ecuador",NA,NA,NA,NA,"1974","2","20","Small patch of mangroves at outskirts of Guayaquil.",NA,NA,NA,"(L.) L.","Ronald Liesner (MO)","Gentry 10091","Guayas",NA,"-79.9","-2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3386",NA,NA
"469","2011-11-08 05:06:00-02","MO","MOBOT","1797311","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Ricardo Callejas|et al.","South America","Colombia",NA,NA,NA,NA,"1987","8","4","Bocas del Atrato, vereda Turbito, en bahia colombia (Golfo de Uraba), zona de manglar.",NA,NA,NA,"(L.) L.","J. Kallunki","Callejas Posada 5048","Antioquia",NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2014-01-05 12:21:00-02","MO","MOBOT","2036030","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Carol L. Kelloff|Cheryl S. Roesel","South America","Guyana",NA,NA,NA,NA,"1994","9","25","98.2 km E of Georgetown, along the coastal hwy. Vicinity of Expectation. Border of mangrove swamp forest.",NA,NA,NA,"(L.) L.","R. L. Liesner (MO)","Kelloff 1142",NA,NA,"-57.56666","6.33333",NA,NA,"2.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2014-01-05 12:21:00-02","MO","MOBOT","2036210","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Carol L. Kelloff|Cheryl S. Roesel","South America","Guyana",NA,NA,NA,NA,"1994","9","25","98.2 km E of Georgetown, along the coastal hwy. Vicinity of Expectation. Border of mangrove swamp forest.",NA,NA,NA,"(L.) L.","R. L. Liesner (MO)","Kelloff 1142",NA,NA,"-57.56666","6.33333",NA,NA,"2.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2011-10-07 17:37:00-03","MO","MOBOT","2776696","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Elsa R. Toapanta","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Tonsupa, zona urbana, ri!4o Tonsupa.Bosque seco tropical",NA,NA,NA,"(L.) L.",NA,"Toapanta 153","Esmeraldas","Atacames","-79.75","0.91666",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2012-04-11 09:02:00-03","MO","MOBOT","2777574","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","ESTUDIANTES ESPOCH","South America","Ecuador",NA,NA,NA,NA,"1997","3",NA,"Manglares de Atacames.",NA,NA,NA,"(L.) L.","J.Caranqui(CHEP)","ESTUDIANTES ESPOCH 273","Esmeraldas","Atacames","-79.8666667","0.8",NA,NA,"4.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"474","2014-12-25 19:22:00-02","MO","MOBOT","2878419","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Beatriz Madrigal|Silvia Blair","South America","Colombia",NA,NA,NA,NA,"1989","6","3","Mun. Tumaco: Rio Rosario, bocana del RIo a aproximadmente.",NA,NA,NA,"(L.) L.",NA,"Madrigal 634","Nariño","Tumaco","-78.55527","1.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
