"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"273","2020-12-11 11:44:54-03","UFMG","BHCB","9033","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Paula, JA; et al.","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667",NA,"Mata secundária; terrestre, herbáceo; 4ª estação de coleta.",NA,"s.n.","1987","05","16","Southern America","1350","1350",NA,NA,NA,NA,NA,NA,NA,"-43.666667","-19.816667",NA,NA,NA,NA,NA,NA,NA
"274","2020-12-11 11:44:54-03","UFMG","BHCB","23839","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Borba, EL","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","EPDA/Peti","-43.3622016906738","-19.826099395752","17525","Afloramento de granito; herbáceo rupícola/humícola; labelo branco com manchas e pintas roxas, pétalas e sépalas verdes com pintas roxas.","auto","18","1993","06","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-11 11:44:54-03","UFMG","BHCB","61761","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Dombrowski, LT","Brasil","Paraná","Palmeira","Fazenda Sta. Rita","-50.0064010620117","-25.4293994903564","35166","Rupestre; sobre afloramentos de arenito; flor verde-pálida; nervuras lilases; labelo alvo.","auto","14089","1989","11","22","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-12-11 11:44:54-03","UFMG","BHCB","92397","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Mota, RC da; et al.","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo, Na parte de baixo da Cachoeira do Tabuleiro","-43.4249992370605","-19.0372009277344","60318","Terrestre em barranco; labelo branco com manchas arroxeadas, inclusive a calosidade do mesmo, sépalas e pétalas verdes com manchas castanhas.; Planta coletada em mata de galeria","auto","2518","2003","07","01","Southern America",NA,NA,NA,"BHCB030185",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-12-11 11:44:54-03","UFMG","BHCB","15771","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Souza, HC de","Brasil","Minas Gerais","Lima Duarte","P.E. do Ibitipoca","-43.793098449707","-21.8425006866455","30417","Campo rupestre; planta terrestre a 50cm; pétalas e sépalas marrons, labelo lilás com estria branca.","auto","s.n.","1987","04","07","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-12-11 11:44:54-03","UFMG","BHCB","26108","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Teixeira, WA","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348","20553","Campo rupestre; herbáceo, saxícola; coletada na Serra dos Inconfidentes, em região de transição da canga, MBR. Flores com pétalas e sépalas marrons e labelo branco com nervuras de cor púrpura.","auto","s.n.","1994","03","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-12-11 11:44:54-03","UFMG","BHCB","40134","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Vasconcelos, MF de","Brasil","Minas Gerais","Ouro Preto","Pico do Itacolomi","-43.5080986022949","-20.2875003814697","44599","Campo rupestre; herbáceo.","auto","s.n.","1998","01","22","Southern America","1750","1750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-12-11 11:44:54-03","UFMG","BHCB","40131","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Vasconcelos, MF de","Brasil","Minas Gerais","Ouro Preto","Pico do Itacolomi","-43.5080986022949","-20.2875003814697","44599","Campo rupestre; herbáceo.","auto","s.n.","1998","01","22","Southern America","1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-12-11 11:44:54-03","UFMG","BHCB","181954","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Cabral, SOF","Brasil","Minas Gerais","Nova Lima","Retiro das Pedras","-43.8466987609863","-19.9855995178223","29211","Planta em cultivo no Museu de História Natural e Jardim Botânico da UFMG número MHNJB02080.; Pétalas e sépalas verdes, manchas marrons na face interna. Labelo branco com traços roxos. Ovário verde. Coluna verde com traços arroxeados,","auto","8","2016","04","05","Southern America",NA,NA,NA,"BHCB035366",NA,NA,"2016","07","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-12-11 11:44:54-03","UFMG","BHCB","22909","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Lombardi, JA; Stehmann, JR","Brasil","Minas Gerais","Nova Lima","Retiro das Pedras","-43.8466987609863","-19.9855995178223","29211","Campo rupestre; herbáceo; folhas carnosas; tépalas verde-arroxeadas, labelo branco com estrias roxas, coluna verde-arroxeada, políneas amarelas, flores muito perfumadas.","auto","466","1993","11","02","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-12-11 11:44:54-03","UFMG","BHCB","35364","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Martens, LD","Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344","14750","Campo rupestre; herbáceo.","auto","s.n.","1988","11",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-12-11 11:44:54-03","UFMG","BHCB","64309","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Barreto, HLM","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051","Na pedra; frequência regular; herbácea 1,00.","auto","4896","1933","07","28","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-12-11 11:44:54-03","UFMG","BHCB","27284","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Poliquesi, CB; Cruz, JM da","Brasil","Paraná","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596","41937","Sépalas e pétalas verdes com máculas vinosas, lóbulo alvo com nervuras vinosas; afloramentos rochosos e úmidos do alto do morro","auto","198","1994","11","09","Southern America","1300","1300",NA,"BHCB001585","BHCB001585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-11 11:44:54-03","UFMG","BHCB","13084","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Coimbra, MV","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.6918983459473","-20.5207996368408","13809","Mata; herbáceo; flores lilases, tigradas de vermelho amarronzado.; Flores lilazes, tigradas de vermelho amarronzado. Herbaceo.; Mata.","auto","s.n.","1988","05","14","Southern America",NA,NA,NA,"BHCB012018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-11 11:44:54-03","UFMG","BHCB","41416","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Vasconcelos, MF de","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555","11966","Campo rupestre; herbáceo.","auto","s.n.","1998","04","04","Southern America","1450","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-11 11:44:54-03","UFMG","BHCB","92688","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Mota, RC da","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555","11966","Planta coletada em solo úmido e rico em matéria orgânica sobre afloramento rochoso inclinado; sépalas e pétalas laterais verdes com manchas castanhas, labelo branco coberto com manchas arroxeadas; Pico da Carapuça.","auto","2809","2005","03","20","Southern America","1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-11 11:44:54-03","UFMG","BHCB","56422","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Mota, RC da","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555","11966","Erva terrestre, coletada na borda de mata nebular, no Pico do Inficcionado; pétalas e sépalas marrom-acastanhadas, com manchas verdes; labelo branco com listras roxas.","auto","244","2000","08","30","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-11 11:44:54-03","UFMG","BHCB","56422","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Mota, RC da; Marcelo Vasconcelos","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555","11966","Erva terrestre, coletada na borda de mata nebular, no Pico do Inficionado. Pétalas e sépalas marrom-","auto","244","2000","08","30","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-11 11:44:54-03","UFMG","BHCB","83743","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Duarte, AP","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, km 137.","-43.7144012451172","-19.1688995361328","26557","Planta terrestre; Sobre arenito.","auto","11579","1969","06","17","Southern America",NA,NA,NA,"BHCB030152",NA,NA,"2018","01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-11 11:44:54-03","UFMG","BHCB","64310","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Acher, WA; Barreto, HLM","Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó, km 141, estrada de Conceição., Estrada de Conceição","-43.4249992370605","-19.0372009277344","60318","Pouco frequente; flor lilás e alva; herbácea.; Campo úmido","auto","4949","1936","08","06","Southern America",NA,NA,NA,"BHCB030190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-11 11:44:54-03","UFMG","BHCB","64311","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Barreto, HLM","Brasil","Minas Gerais","Santa Bárbara","Serra do Gongo Socco","-43.4152984619141","-19.959400177002","33136","Na pedra; pouco frequente; herbácea 1,00.","auto","4894","1933","04","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-11 11:44:54-03","UFMG","BHCB","70854","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Silva, JM; et al.","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465","55154","Rupícola; flor verde-pálido, fortemente maculada de marrom, labelo alvo, nervuras lilases.","auto","1688","1996","09","07","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-02-11 17:21:03-03","UFPR","UPCB","67277","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Brotto, M.L.","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari.","-48","-25",NA,"Erva rupícola de 20 cm. Refúgio Vegetacional Altomontano..",NA,"193","2008","09","27",NA,"1500","1500",NA,"UPCB0033052","UPCB0033052","Mancinelli, W.S.","2009","09","23","-48","-25",NA,NA,NA,NA,NA,NA,NA
"296","2021-02-11 17:21:03-03","UFPR","UPCB","44036","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Silveira, F.","Brasil","Paraná","Ibitiraquiri","Serra do Mar, cume do Pico Camapuã",NA,NA,NA,"Flores roxas..",NA,"2","2000","11","28",NA,NA,NA,NA,"UPCB0033096","UPCB0033096","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-11 17:21:03-03","UFPR","UPCB","69957","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Fraga, C.N.","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,"Rupícola, heliófila. Bainhas paleáceas. Folhas verdes. Inflorescência verde, brácteas verde amareladas. Flores com tépalas verde-claro e máculas castanhas, labelo de fundo branco com manchas lilás..",NA,"2092","2008","05","10",NA,"653","653",NA,"UPCB0033051","UPCB0033051","Meneguzzo, T.E.C.","2017",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"298","2021-02-11 17:21:03-03","UFPR","UPCB","20106","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Britez, R.M.","Brasil","Paraná","Paranaguá","Ilha das Peças","-48.5092010498047","-25.5200004577637","24916","Herbácea terrestre, flor esverdeada, com labelo branco com estrias roxas. Floresta pluvial da planície litorânea..","auto","2225","1992","08","11",NA,NA,NA,NA,"UPCB0033245","UPCB0033245","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-11 17:21:03-03","UFPR","UPCB","87225","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Santos, T. F. et al.","Brasil","Paraná","Campina Grande do Sul","Morro Capivari.","-49.0553016662598","-25.3055992126465","55154","Labelo branco com nervuras longitudinais roxas. Pétalas com mesmo tamanho da sépala dorsal..","auto","216","2016","11","02",NA,NA,NA,NA,"UPCB0033248","UPCB0033248","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-02-11 17:21:03-03","UFPR","UPCB","50458","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Stange, E.J.","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895","12577","37cm, labelo branco com linhas roxas. Refúgio vegetacional..","auto","20","2004","09","18",NA,NA,NA,NA,"UPCB0033036","UPCB0033036","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-02-11 17:21:03-03","UFPR","UPCB","50237","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Maia, D.C.da","Brasil","Paraná","Quatro Barras","Morro do Canal","-49.0769004821777","-25.3656005859375","17116","Herbácea, ca. 40cm, flores com pétalas brancas com estrias roxas e sépalas marrons com máculas verdes, alto-montana..","auto",NA,"2004","10","08",NA,NA,NA,NA,"UPCB0033094","UPCB0033094","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-02-11 17:21:03-03","UFPR","UPCB","31118","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunt) Garay","Stancik, J.F.","Brasil","Paraná","Piraquara","Morro do canal, Marumbi","-49.0633010864258","-25.4416999816895","12577","Labelo branco com estrias contínuas, roxas. Sépalas e pétalas verdes com manchas interrompidas, castanhas. Brácteas na altura, ou pouco menor, do ovário. Região montana, sobre rocha ensolarada..","auto",NA,"1997","07","06",NA,NA,NA,NA,"UPCB0033246","UPCB0033246","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-02-11 17:21:03-03","UFPR","UPCB","49377","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Kaehler, M.","Brasil","Paraná","Morretes","Parque Estadual do Parque do Marumbi","-48.834400177002","-25.476900100708","30514","Terrícola, tépalas verdes com máculas vinho e labelo branco com listras vinosas, pouco frequente em vegetação arbustiva de floresta ombrófila densa altomontana. Alt.: ca. 1100m s.n.m..","auto","133","2000","11","03",NA,NA,NA,NA,"UPCB0033247","UPCB0033247","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-02-11 17:21:03-03","UFPR","UPCB","16896","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Cervi, A.C.","Brasil","Paraná","Ponta Grossa","Parque Vila Velha, parte superior das formações areníticas","-50.1618995666504","-25.0949993133545","46557","Planta ereta com bulbos. Flor com labelo branco e estrias vinosas. Pétalas normais marrons com listras verdes na face superior, na inferior verde..","auto","2827","1989","10","15",NA,NA,NA,NA,"UPCB0033048","UPCB0033048","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-02-11 17:21:03-03","UFPR","UPCB","71189","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Ribas, O.S.","Brasil","Paraná","Campina Grande do Sul","Pico Paraná.","-49.0553016662598","-25.3055992126465","55154","Terrícola, pétalas arroxeadas, labelo alvo com estrias vinosas. Campo da encosta do morro..","auto","7015","2005","10","24",NA,NA,NA,NA,"UPCB0033023","UPCB0033023","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-02-11 17:21:03-03","UFPR","UPCB","34496","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Santos, E.P.","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","41937","Erva com ca. de 50cm, terrestre, flores alvas com listras lilases e labelo marrom. Campo de altitude, 1150m de altitude..","auto","428","1997","12","05",NA,NA,NA,NA,"UPCB0033041","UPCB0033041","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-02-11 17:21:03-03","UFPR","UPCB","35528","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Santos, E.P.","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","41937","Erva de ± 50 cm, flor amarelada com listras marrom. Campo rupestre, 1280 m de altitude..","auto","604","1998","11","13",NA,NA,NA,NA,"UPCB0033049","UPCB0033049","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-02-11 17:21:03-03","UFPR","UPCB","34495","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Santos, E.P.","Brasil","Paraná","Quatro Barras","Serra do Capivari Grande","-49.0769004821777","-25.3656005859375","17116","Erva terrestre, rupícola com ca. de 30cm, labelo branco com estrias roxas e parte superior marrom. Campo de altitude, 1500m de altitude..","auto","396","1997","10","24",NA,NA,NA,NA,"UPCB0033024","UPCB0033024","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-11 17:21:03-03","UFPR","UPCB","10331","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Hatschbach, G.","Brasil","Rio de Janeiro","Itatiaia","Subida ao Planalto","-44.5633010864258","-22.4960994720459","19648","Labelo alvo com nervuras anil. Barrancos, matinha..","auto","25849","1975","01","26",NA,"2000","2000",NA,"UPCB0033093","UPCB0033093","Meneguzzo, T.E.C.","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2008-11-22 03:32:00-02","MO","MOBOT","3583142","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","bolivianum","Zygopetalum bolivianum","Schltr.","Otto Buchtien","Bolivia",NA,NA,"'Pajonales' near Hacienda Casana",NA,NA,NA,NA,NA,"Buchtien 7232","1923","12",NA,"South America","1400.00000000",NA,NA,NA,NA,"Foster's 1958 catalog notes file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2009-04-17 09:59:00-03","MO","MOBOT","911086","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","bolivianum","Zygopetalum bolivianum","Schltr.","Miguel Bang","Bolivia","La Paz","Nor Yungas","Yungas.","-68.01","-15.75",NA,NA,NA,"Bang 453","1890",NA,NA,"South America",NA,NA,NA,NA,NA,"E.A. Christenson",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"1",NA,NA
"312","2008-05-27 22:02:00-03","MO","MOBOT","2845301","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Paul C. Hutchison","Brazil",NA,NA,"Native of Brasil. Long cultivated here as Z. mackayi, and under that name took a number of ribbons in shows.",NA,NA,NA,NA,NA,"Hutchison s.n.","1962","10","30","South America",NA,NA,NA,NA,NA,"G. Pabst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2008-05-27 22:02:00-03","MO","MOBOT","666623","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","intermedium","Zygopetalum intermedium","Lodd. ex Lindl.","Robin B. Foster|David N. Smith","Peru","Pasco","Oxapampa","Chontabamba. West of Oxapampa, low pass between Chontabamba and Suissa. Forested steep slopes.","-75.56666","-10.6",NA,NA,NA,"Foster 7563","1983","12","27","South America","2100.00000000",NA,NA,NA,NA,"R. Fernandez",NA,NA,NA,NA,NA,NA,NA,NA,"83-11","1",NA,NA
"314","2008-05-27 22:02:00-03","MO","MOBOT","2475608","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Per Dusén","Brazil","Paraná",NA,"Tacarchy in silvula ad terram arenosam humosam.",NA,NA,NA,NA,NA,"Dusén 15347","1914","8","7","South America",NA,NA,NA,NA,NA,"G. Pabst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2008-05-27 22:02:00-03","MO","MOBOT","2844938","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Per Dusén","Brazil","Paraná",NA,"Serrinha, in rupibus.",NA,NA,NA,NA,NA,"Dusén 7196","1908","11","22","South America",NA,NA,NA,NA,NA,"Pabst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2008-05-27 22:02:00-03","MO","MOBOT","2845034","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Gert G. Hatschbach","Brazil","Paraná",NA,"Serra Capivari Grande (mun. Campina Gde. de Sul).",NA,NA,NA,NA,NA,"Hatschbach 20320","1968","11","13","South America","1300.00000000",NA,NA,NA,NA,"Pabst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2008-05-27 22:02:00-03","MO","MOBOT","2845124","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Gert G. Hatschbach","Brazil","Paraná",NA,"4-Barras. Rio Taquari.",NA,NA,NA,NA,NA,"Hatschbach 19935","1968","10","8","South America","1100.00000000","1200.00000000",NA,NA,NA,"G. Pabst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2009-06-29 10:57:00-03","MO","MOBOT","2847823","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","mackaii","Zygopetalum mackaii","Hook.","Louis O. Williams|Vicente Assis","Brazil","Minas Gerais",NA,"Serra do Curral. Municipio Nova Lima.",NA,NA,NA,NA,NA,"Williams 7295","1945","6","17","South America","1200.00000000","1300.00000000",NA,NA,NA,"G. Pabst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2017-08-23 15:37:00-03","MO","MOBOT","100254220","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","I. Loza|S. Achá|M. Reguerin|F. Delgado|F. Miranda","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Pelechuco - Río abajo, arriba del campamento Tanhuara, sobre el camino.","-68.9569722","-14.75525",NA,NA,NA,"Loza Rivera 1010","2009","7","5","South America","2260.00000000",NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,"09-26","1",NA,NA
