"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"51","2020-12-20 21:16:15-03","UFV","VIC","5786","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Júlio Filho, A.","s.n.","1976","06","29",NA,"Brasil","Minas Gerais","Campus da UFV, Perto do Centro Social.","-42.8819007873535","-20.7539005279541",NA,"Ornamental do Campus. Flores vermelhas.","VIC005786","VIC005786","Viçosa",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-21 14:32:30-03","UFJF","CESJ","18455","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"L. Krieger","CESJ18455","1977","09",NA,"América do Sul","Brasil","Minas Gerais",NA,"-44.3650016784668","-16.6853008270264",NA,"Fruto cápsula bilocular, loculicida. Sementes aladas. cipó no cerrado. Material exclusivo da carpoteca.","CESJ018455",NA,"Coração de Jesus",NA,NA,"49842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:32:30-03","UFJF","CESJ","14811","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","L. Krieger","J.Dimas Cucomato","s.n.,","1977","09","14","América do Sul","Brasil","Minas Gerais","Campus da UFJF","-43.3502998352051","-21.7642002105713",NA,"Árvore de 6 a 8m de alt. Cultivada, ornamentalmente. Flores vermelhas, botão floral encerrado no cálice juntamente com liquido aquoso. Originária da África.","CESJ014811",NA,"Juiz de Fora",NA,NA,"36144","auto","1977","09","14",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-21 14:32:30-03","UFJF","CESJ","55321","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"C.H.E. Duque Estrada; C.R.Junior; D.L.Guimarães; T.O.Elisei; J.F.S. Pessôa","s.n.","2003","06","06","América do Sul","Brasil","Minas Gerais","Campus da UFJF, Lago dos Manacás","-43.3502998352051","-21.7642002105713",NA,"Arbórea, ca. 4m, flores laranjas, borda externa da mata.","CESJ055321",NA,"Juiz de Fora",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-21 14:32:30-03","UFJF","CESJ","55321","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"C.H.E.D. Estrada; C.R.Júnior; D.L.Guimarães; T.O.Elias; J.F.S. Pessôa","s.n.,","2003","06","06","América do Sul","Brasil","Minas Gerais","Campus UFJF, Lago dos Manacás","-43.3502998352051","-21.7642002105713",NA,"Arbórea. Aproximadamente 4m. Flores laranjas, borda externa da mata.","CESJ055321",NA,"Juiz de Fora",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:32:30-03","UFJF","CESJ","25384","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","L. Krieger","B.B.S. Coelho","s.n.,","1987","01","15","América do Sul","Brasil","Minas Gerais","Museu Mariano Procópio","-43.3502998352051","-21.7642002105713",NA,"Árvore regular, casca fina e suberosa, ramos jovens verrucosos e pubérulos. Folhas opostas, imparipinadas. Flores numerosas, grandes, vermelhas por fora e amarelas por dentro, franjadas de amarelo n margem, muito vistosa e ornamental.","CESJ025384",NA,"Juiz de Fora",NA,NA,"36144","auto","1987","01","15",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:32:30-03","UFJF","CESJ","41857","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","C.W.Carvalho","C.W.Carvalho; A.J. Fernandes Júnior; A.J.A.Khouri; K.L.Latuf","s.n.,","2003","04","04","América do Sul","Brasil","Minas Gerais","Mata da Candeia","-43.3502998352051","-21.7642002105713",NA,"Árvore com 8m ca. e circunferência do caule 1,15m.","CESJ041857",NA,"Juiz de Fora",NA,NA,"36144","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:32:30-03","UFJF","CESJ","2165","PreservedSpecimen","Plantae","Angiosperma",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","L. Krieger","L. Krieger","CESJ2165","1949","10",NA,"América do Sul","Brasil","Minas Gerais","Parque Halfeld","-43.3502998352051","-21.7642002105713",NA,"Árvore alta, cultivada; flores vermelho intenso.","CESJ002165",NA,"Juiz de Fora",NA,NA,"36144","auto","1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-07 11:41:50-03","UFMS","CGMS","4473","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","E. Burkhardt; S.T. Spera","E. Burkhardt; S.T. Soera",NA,"1992","03","21",NA,"Brasil","Mato Grosso do Sul","Área 09. Teatro Glauce Rocha.","-54.6464004516602","-20.4428005218506",NA,"Flor laranja avermelhada. Flores enormes em racemo. Habitat: Terrestre. Habito: Árvore.","CGMS1018097",NA,"Campo Grande",NA,NA,"161190","auto","1992","03","28",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-04-07 11:41:50-03","UFMS","CGMS","5656","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","M.L. Bueno","V.M. Carvalho","7","1992","03","09",NA,"Brasil","Mato Grosso do Sul","Câmpus UFMS.","-54.6464004516602","-20.4428005218506",NA,"Flor alaranjada. Folha composta imparipenada, presença de pequena folha na axila das folhas.","CGMS1018096",NA,"Campo Grande",NA,NA,"161190","auto","2004","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-07 11:41:50-03","UFMS","CGMS","6384","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","M.L. Bueno","L.S. Ramires",NA,"1998","09","11",NA,"Brasil","Mato Grosso do Sul","Câmpus UFMS.","-54.6464004516602","-20.4428005218506",NA,"Flor laranja. Habitat: Terrestre. Habito: Árvore.","CGMS1018095",NA,"Campo Grande",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-27 13:46:29-03","UFS","ASE","2216","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Silva, AM","Carneiro, EM","345","1982","03","31","Southern America","Brasil","Sergipe",NA,"-37.673889","-11.191667",NA,"árvore. 10. m. flores vermelhas.; árvore. 10. m. flores vermelhas.; Pastagem (solo arenoso)","ASE0014111","ASE0014111","Pedrinhas",NA,NA,NA,NA,"1982","08","24","-37.673889","-11.191667",NA,NA,NA,NA,NA,NA
"63","2019-11-27 13:46:29-03","UFS","ASE","24859","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Lombardi, JA","Campos, DA; Matos, GMA","100","2012","04","30","Southern America","Brasil","Sergipe","Reserva Fonte da Mata, Ao lado da quadra.","-37.620556","-11.146944",NA,"Arbusto, 3-4m. Inflorescencia vermelha, bractea castanha. Fruto imaturo verde, piloso.; Arbusto, 3-4m. Inflorescencia vermelha, bractea castanha. Fruto imaturo verde, piloso.","ASE0029997","ASE0029997 ASE0029997_1","Boquim",NA,NA,NA,NA,"2013","03",NA,"-37.620556","-11.146944",NA,NA,NA,NA,NA,NA
"64","2019-11-27 13:46:29-03","UFS","ASE","2786","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Carneiro, EM","Gomes, E","130","1982","09","17","Southern America","Brasil","Sergipe","Fazenda Thuy","-37.619444","-11.2625",NA,"árvore. 10. m. flores vermelhas, folhas compostas e opostas cruzadas.; árvore. 10. m. flores vermelhas, folhas compostas e opostas cruzadas.; Capoeira de mata subperenefolia","ASE0014526","ASE0014526","Arauá",NA,NA,NA,NA,"1983","03","18","-37.619444","-11.2625",NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:26:39-03","UNICAMP","UEC","162255","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Martines, LR","Martines, LR; Fornari, ARS","s.n.","2005","08","15",NA,"Brazil","São Paulo","Barão de Geraldo, 900 m². Paisagismo Universidade Estadual de Campinas.","-47.068611","-22.820278",NA,"Árvore 10 m. Indivíduo com flores pistiladas, , estames perfeitos morfologicamente; flore avermelhadas.","UEC024492","UEC024492","Campinas",NA,NA,NA,NA,"2007","06",NA,"-47.068611","-22.820278",NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:26:39-03","UNICAMP","UEC","66445","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Dedecca, DM","Souza, HM","16301","1953","06","12",NA,"Brazil","São Paulo","Chácara do Vovô","-47.060001373291","-22.8999996185303",NA,"árvore","UEC141002","UEC141002","Campinas",NA,NA,"23900","auto","1953","06","16",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:26:39-03","UNICAMP","UEC","109271","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Spinelli, T; Ahn, YJ; Constâncio, SS","164","1999","09","27",NA,"Brazil","São Paulo","EMEF Padre Francisco Silva","-47.060001373291","-22.8999996185303",NA,"Árvore, 6 a 7m, fruto deiscente, semende alada.","UEC141003",NA,"Campinas",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-19 14:05:07-03","UFRPE","PEUFR","10574","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","M. F. Silva","R. M. de Nascimento","5","1990","08","28",NA,"Brasil","Pernambuco","Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Árvore grande, originada da África, com lindas e grandes flores vermelho-alaranjado.","PEUFR010574",NA,"Recife",NA,NA,"18865","auto","2002","07","19",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-13 12:29:28-03","UFRPE","PEUFR","10425","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","M. F. Silva","L.C. Gomes",NA,"1988","02","20",NA,"Brasil","Pernambuco","UFRPE","-34.8810997009277","-8.05389022827148",NA,"Planta arbórea, flores vermelho-alaranjado. Uso paisagístico.","PEUFR010425",NA,"Recife",NA,NA,"18865","auto","2002","07","19",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-04-22 16:18:03-03","UFPB","JPB","30446","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Gadelha Neto, PC; et al.","479","1992","01","01","Southern America","Brasil","Paraíba",NA,"-38.228056","-6.759444",NA,NA,NA,NA,"Sousa","220","220",NA,NA,NA,NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA,NA
"71","2020-05-22 17:18:05-03","UFPB","JPB","3569","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Lima, HC","JPB3569","1974","01","23","Southern America","Brasil","Paraíba","Cidade Universitária","-34.863056","-7.115",NA,NA,NA,NA,"João Pessoa","47","47",NA,NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA
"72","2020-06-06 18:30:28-03","UFPB","JPB","6577","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Montenegro, NF","98","1985","11","21","Southern America","Brasil","Paraíba",NA,"-34.863056","-7.115",NA,NA,NA,NA,"João Pessoa","47","47",NA,NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA
"73","2019-11-05 16:46:20-03","UFOP","OUPR","1144","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Lisboa, M.A.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa do Grama","-42.6431007385254","-21.5319004058838",NA,NA,NA,NA,"Leopoldina",NA,NA,"26325","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-05 16:46:20-03","UFOP","OUPR","1145","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Badini, J.","s.n.","1974","04","23",NA,"Brasil","Minas Gerais","Saramenha","-43.5080986022949","-20.2875003814697",NA,"Árvore, flores vermelho-alaranjadas. Cultivada.",NA,NA,"Ouro Preto",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-05 16:46:20-03","UFOP","OUPR","16859","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Santos, V.R.L.","Santos, V.R.L.","16","2000","12","17",NA,"Brasil","Minas Gerais","Saramenha, Jardim da Alcan.","-43.5080986022949","-20.2875003814697",NA,"Arbórea, flores vermelhas.",NA,NA,"Ouro Preto",NA,NA,"44599","auto","2000","12","18",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-05 16:46:20-03","UFOP","OUPR","1143","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.",NA,"Badini, J.","s.n.","1943","01","16",NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"Árvore, flores vermelhas. Cultivada.",NA,NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-01-17 11:25:49-02","PUCRS","MPUC","2677","S","Plantae",NA,"Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","S.M. Nunes",NA,NA,"1982","01","12","South America","Brasil","RS","Morro Santana","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Porto Alegre",NA,NA,NA,NA,"1985","01","01","-51.2372222222","-30.0191388889",NA,"Magnoliopsida",NA,"1",NA,NA
"78","2020-10-14 09:59:45-03","FURB","FURB","21071","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Verdi, M","Verdi, M.; Souza, N.L. de & Klemz, G.","3594","2010","02","04",NA,"Brasil","Santa Catarina","Centro.","-49.3247223","-28.52",NA,"Coleta Extra IFFSC (Arbórea) - cultivada Habitat: Floresta Ombrófila Densa; Habito: arbórea; flor laranja","FURB01022","FURB01022","Urussanga","82","82",NA,NA,"2010","03","15","-49.3247223","-28.5200000",NA,NA,NA,NA,NA,NA
"79","2021-03-16 17:52:44-03","UCS","HUCS","12294","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Hatschbach, G.","Hatschbach, G.","12294","1995","08","14",NA,"Brasil","Bahia","Rodovia BR 101, Fazenda Bomfim","-39.3025016784668","-15.563099861145",NA,"Árvore copada, 8m, flor vermelha com borda amarela, cultivada como ornamental",NA,NA,"Mascote",NA,NA,"37487","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-03-16 16:14:09-03","UNEMAT","HERBAM","15624","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Silva, R R","Rodrigues, L.; Aguiar, L. .M.; Aguiar, I. .F.; Silva, L. .S.; Silva, B A S & Oliveira, V. .L.","085684","2015","03","10",NA,"Brasil","Mato Grosso","Casa de Sementes - Veraneio, Área Seca, Quintal, Planície.","-55.698417","-105.442222",NA,NA,"HERBAM015624",NA,"Alta Floresta","352","352",NA,NA,"2016","07","07","-55.698417","-105.442222",NA,NA,NA,NA,NA,NA
"81","2020-04-27 16:08:58-03","UFES","VIES","20086","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Folli, D.A.","Acácio, G.","16","1993","03","05",NA,"Brasil","Espírito Santo","R.F. Bananal do Norte.","-41.1128005981445","-20.8488998413086",NA,NA,"VIES020086","VIES020086","Cachoeiro de Itapemirim",NA,NA,"35694","auto","1993","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-04-27 16:08:58-03","UFES","VIES","12684","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Lorencini, T.S.","Costa, D.; Figueiredo, C.C. & Santos, M.P.","43","2001","02","15",NA,"Brasil","Espírito Santo","Campus da UFES.","-40.3377990722656","-20.3194007873535",NA,NA,"VIES012684","VIES012684","Vitória",NA,NA,"15291","auto","2010","06","02",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-08-16 08:38:46-03","UTFPR","HCF","4886","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Beauv.","M.G. Caxambu","M.G. Caxambu","1421","2007","02","23",NA,"Brasil","PR","Parque Estadual Lago Azul (PELA)","-52.325694","-24.103722",NA,"árvore heliófita, ca. 12 m de altura. Flores vermelho-alaranjadas. Cultivada.",NA,NA,"Campo Mourão","578","578",NA,NA,"2007","03","10","52°19'32,5 W","24°06'13,4 S",NA,NA,NA,NA,NA,NA
"84","2019-08-16 08:38:46-03","UTFPR","HCF","899","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Beauv.","M.G. Caxambu","C.D. da Rocha",NA,"2004","02","19",NA,"Brasil","PR",NA,"-52.6232986450195","-24.0997009277344",NA,"Árvore com aproximadamente 6m de altura, com flores na cor laranja-avermelhada.",NA,NA,"Farol",NA,NA,"17237","auto","2004","02","26",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-06-29 09:29:50-03","UFRRJ","RBR","29465","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"L.S. Silva; R. Barboza","7","2003","06","12",NA,"Brasil","Rio de Janeiro","Centro, Rua da prefeitura.","-43.5553016662598","-22.716100692749",NA,NA,"RBR00029465","RBR00029465","Queimados",NA,NA,"10683","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2013-04-01 09:19:54-03","IPT","BCTW","4423","S","Plantae","Magnoliophyta",NA,NA,"Spathodea","campanulata","Spathodea campanulata","Beauv.","IPT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"87","2021-03-21 19:33:13-03","UFC","EAC","35576","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Nunes, E.; Marques, V.B.","Carvalho, A.M.M.; Marques, V.B.","s.n.","2005","05","28","Southern America","Brasil","Ceará","Campus do Pici, Apiário","-38.543098449707","-3.71722006797791",NA,NA,"EAC0035576","EAC0035576","Fortaleza",NA,NA,"19924","auto","2005","06","16",NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-21 19:33:13-03","UFC","EAC","59399","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Lima-Verde, L.W.","Rocha, E.E.M.","196","2016","01","19","Southern America","Brasil","Ceará","Campus do Pici, UFC.","-38.543098449707","-3.71722006797791",NA,"Inventário Florístico do Campus do Pici - UFC.; Árvore, flor vermelha.; Ambiente urbano.","EAC0059399","EAC0059399","Fortaleza",NA,NA,"19924","auto","2016","05","11",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:18:31-03","MBM","MBM","184529","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Breauv.","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; J.T.; Hatschbach, M.; J.T.","63310","1995","08","14","Southern America","Brazil","Bahia","Rod. BR-101, Fazenda Bonfin","-39.3025016784668","-15.563099861145",NA,NA,"MBM184529","MBM184529","Mascote",NA,NA,"37487","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:18:31-03","MBM","MBM","113854","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Breauv.","Silva, S.M.","Britez, R.M.; Souza, K.S.; Souza, K.S.","s.n.","1986","05","02","Southern America","Brazil","Paraná","Ilha do Mel, Praia do Farol","-48.5092010498047","-25.5200004577637",NA,NA,"MBM113854","MBM113854","Paranaguá",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:18:31-03","MBM","MBM","180300","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Breauv.",NA,"Britez, R.M.; et al.; et al.","s.n.","1986","05","02","Southern America","Brazil","Paraná","Praia do Farol, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,"MBM180300",NA,"Paranaguá",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:18:31-03","MBM","MBM","180299","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Breauv.",NA,"Imaguire, N.","432","1970","07","21","Southern America","Brazil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"MBM180299",NA,"Botucatu",NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:18:31-03","MBM","MBM","403218","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Breauv.","Ferneda-Rocha, L.C.","Antoniazzi, S.A.; Sousa, J.R.; Silva, M.; Amorim, D.P.; Sousa, J.R.; Silva, M.; Amorim, D.P.","s.n.","2014","12","17","Southern America","Brazil","Mato Grosso","Resgate da Flora da UHE Colíder, Estrada de supressão","-55.692222","-10.825",NA,"Árvore. Folhas discolores, em baixo de cor verde-amarelada, membranáceas. Flores com sépalas verdes e pétalas vermelho-coral.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em","MBM403218","MBM403218","Colíder","357","357",NA,NA,"2015","05",NA,"-55.692222","-10.825",NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:18:31-03","MBM","MBM","70262","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Breauv.","Visconti, G.S.","Zola B, M.G.","62","1975","02","25","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM070262","MBM070262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:18:31-03","MBM","MBM","86631","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Breauv.","Gentry, A.","Pinto, R.L.M.","11","1982","04","08","Southern America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"MBM086631","MBM086631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:18:31-03","MBM","MBM","180301","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Breauv.","Hatschbach, G.","Saito, Y.","35","1964","08","16","Southern America","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM180301",NA,"Antonina",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:18:31-03","MBM","MBM","180298","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Breauv.",NA,"Dombrowski, L.T.","10290","1980","03","05","Southern America","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM180298",NA,"Morretes",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:18:31-03","MBM","MBM","285641","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Breauv.","Ramos, C.M.B.","Marino Neto, F.","105","2003","06","07","Southern America","Brazil","Paraná","Rua Fernades de Barros","-49.2731018066406","-25.4277992248535",NA,NA,"MBM285641","MBM285641","Curitiba",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-08-15 09:03:20-03","UESC","UESC","16167","S","Plantae","Angiospermae","Florideophycidae","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata",NA,NA,"Turma de agronomia 2013.1","1","2013","06","10",NA,"Brasil","Bahia",NA,"-39.171667","-14.797222",NA,"Árvore, 15 metros de altura.; flor tóxica.","UESC0016167",NA,"Ilhéus",NA,NA,NA,NA,NA,NA,NA,"39W10'18''","14S47'50''",NA,"Dicotyledoneae",NA,NA,NA,NA
"100","2019-08-15 09:03:20-03","UESC","UESC","485","S","Plantae","Angiospermae","Florideophycidae","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","Beauv.",NA,"L.A.Mattos Silva","3171","1995","08","02",NA,"Brasil","Bahia",NA,"-39.166667","-14.8",NA,"Solo argiloso.; Árvore, 8 m x 35 cm.; Exótica. Cultivada com ornamental. Há referências do néctar causar sérios prejuízos aos beija-flores.","UESC0000485",NA,"Ilhéus","40","40",NA,NA,NA,NA,NA,"39W10'0''","14S48'0''",NA,"Dicotyledoneae",NA,NA,NA,NA
"101","2020-11-16 13:23:06-03","UFT","HTO","12107","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"D. Santos",NA,"2015","04","09",NA,"Brasil","TO","Praça Alexandrino Pinto Cerqueira, próximo à casa de Ana Amaral","-48.1088981628418","-10.7632999420166",NA,NA,NA,NA,"Monte do Carmo",NA,NA,"53751","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-10-01 14:21:35-03","JBB","HEPH","484","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Anônimo","Nepomuceno","217","1971","01","13","Southern America","Brasil","Distrito Federal","DPJ Viveiro da Novacap","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
