"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"48","2020-12-21 16:17:05-03","MBM","MBM","176806","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Hatschbach, G.","Maschio, W.; et al.; et al.","15","1995","03","20","Southern America","Brazil","Paraná","Colombo","Itajacuru","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM176806","MBM176806",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA
"49","2020-12-21 16:17:05-03","MBM","MBM","21604","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Hatschbach, G.","Hatschbach, G.","29353","1972","03","26","Southern America","Brazil","Paraná","Mandirituba","Quatro Pinheiros","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"MBM021604","MBM021604",NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA
"50","2020-12-21 16:17:05-03","MBM","MBM","40981","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Hatschbach, G.","Hatschbach, G.","7800","1961","02","28","Southern America","Brazil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"MBM040981","MBM040981",NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA
"51","2020-12-21 16:17:05-03","MBM","MBM","190815","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Ribas, O.S.","?","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Telêmaco Borba","Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"MBM190815","MBM190815",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA
"52","2020-12-21 16:17:05-03","MBM","MBM","128693","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Hatschbach, G.","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","52762","1989","04","25","Southern America","Brazil","Paraná","Bocaiúva do Sul","Pederneiras","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM128693","MBM128693",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA
"53","2020-12-21 16:17:05-03","MBM","MBM","208219","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Hatschbach, G.","Meijer, A. de","81","1985","02",NA,"Southern America","Brazil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM208219","MBM208219",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA
"54","2020-12-21 16:17:05-03","MBM","MBM","40977","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Hatschbach, G.","Hatschbach, G.","12551","1965","04","13","Southern America","Brazil","Paraná","Laranjeiras do Sul","Nova Laranjeiras","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"MBM040977","MBM040977",NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA
"55","2020-12-21 16:17:05-03","MBM","MBM","73932","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Hatschbach, G.","Hatschbach, G.","44545","1982","02","09","Southern America","Brazil","Paraná","Rio Branco do Sul","Serra do Bromado","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM073932","MBM073932",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA
"56","2020-12-21 16:17:05-03","MBM","MBM","40979","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Hatschbach, G.","Hatschbach, G.","7854","1961","03","26","Southern America","Brazil","Santa Catarina","São Bento do Sul","Mato Preto","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"MBM040979","MBM040979",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA
"57","2020-12-21 16:17:05-03","MBM","MBM","40978","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Hatschbach, G.","Hatschbach, G.","7880","1961","03","14","Southern America","Brazil","São Paulo","Apiaí","Mineiros","-48.8400001525879","-24.5",NA,NA,NA,NA,"MBM040978","MBM040978",NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA
"58","2020-12-21 16:17:05-03","MBM","MBM","383999","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Brotto, M.L.","Saueressig, D.","1768","2013","03","28","Southern America","Brazil","Paraná","Irati",NA,"-50.939997","-25.559997",NA,NA,NA,"Árvore, com flores.","MBM383999","MBM383999","2013","-50.939997","-25.559997","05","28",NA,NA,NA,NA,NA
"59","2020-12-21 16:17:05-03","MBM","MBM","326480","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Robinson, H.","Wasum, R.","560","2000","03","19","Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525","830","830",NA,"Em beira da estrada","MBM326480","MBM326480","2006",NA,NA,"08",NA,"76715","auto",NA,NA,NA
"60","2020-12-21 16:17:05-03","MBM","MBM","64558","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Robinson, H.","Hatschbach, G.","42904","1980","03","23","Southern America","Brazil","Minas Gerais","Cristália","Bem Querer","-42.8622016906738","-16.8003005981445",NA,NA,NA,NA,"MBM064558","MBM064558",NA,NA,NA,NA,NA,"30029","auto",NA,NA,NA
"61","2020-12-21 16:17:05-03","MBM","MBM","205641","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Hatschbach, G.","Cordeiro, J.; Cruz, J.M.; Cruz, J.M.","1420","1997","03","13","Southern America","Brazil","Paraná","Campina Grande do Sul","Queimado","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM205641","MBM205641",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA
"62","2020-12-21 16:17:05-03","MBM","MBM","40982","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Barroso, G.M.","Hatschbach, G.","6784","1960","02","23","Southern America","Brazil","Paraná","Campo Largo","Itaqui","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM040982","MBM040982",NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA
"63","2020-12-21 16:17:05-03","MBM","MBM","190814","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Ribas, O.S.","Dombrowski, L.T.","7214","1977","03","10","Southern America","Brazil","Paraná","Castro","Castro","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"MBM190814","MBM190814",NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA
"64","2020-12-21 16:17:05-03","MBM","MBM","348703","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Cordeiro, J.; Cruz, J.M.","Pereira, C.R.","3","2007","04","21","Southern America","Brazil","Paraná","Guarapuava","Fazenda Atalaia, Rod. PR 466, km 10","-51.4580993652344","-25.395299911499",NA,NA,NA,"Inflorescência amarelada. Campo seco","MBM348703","MBM348703","2008",NA,NA,NA,NA,"53832","auto",NA,NA,NA
"65","2020-12-21 16:17:05-03","MBM","MBM","101363","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Robinson, H.","Hatschbach, G.","49518","1985","02","01","Southern America","Brazil","Paraná","Rio Branco do Sul","Curiola","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM101363","MBM101363",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA
"66","2020-12-21 16:17:05-03","MBM","MBM","121688","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","Hatschbach, G.","Kummrow, R.; et al.; et al.","3014",NA,NA,NA,"Southern America","Brazil","Paraná","União da Vitória","Rio Jangada","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,"MBM121688","MBM121688",NA,NA,NA,NA,NA,"35297","auto",NA,NA,NA
"67","2015-09-04 09:31:26-03","MNHN","RECOLNAT_MNHN_P","P04374584","PreservedSpecimen",NA,NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Hattori","Smith, L.B.|Klein, R.",NA,"1957","2","26",NA,"Brasil","Santa Catarina","Joaçaba","3km east of Ponte Serrada. Joaçaba, Santa Catarina, Sul, Brasil, América do Sul","-51.5046997070312","-27.1781005859375","700","900","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04374584' target='other'> <mi>dwc_moreinfo</mi></a>","P04374584","P04374584_01",NA,NA,NA,NA,NA,"18588","auto",NA,"11874",NA
"68","2015-10-06 10:51:56-03","MNHN","RECOLNAT_MNHN_P","P02671374","PreservedSpecimen",NA,NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Hattori","Hatschbach, G",NA,"1967","3","12",NA,"Brasil","Paraná","Rio Branco do Sul","Curriola. Rio Branco do Sul, Paraná, Sul, Brasil, América do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02671374' target='other'> <mi>dwc_moreinfo</mi></a>","P02671374","P02671374_01",NA,NA,NA,NA,NA,"37352","auto",NA,"16126",NA
"69","2020-10-01 14:15:47-03","JBB","HEPH","19298","S","Plantae","Dicotyledon","Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Fonseca, ML","Fonseca, ML","4730","2003","05","14","Southern America","Brasil","Distrito Federal","Brasília","APA Gama e Cabeça de Veado Lagoa do Córrego do Cedro","-47.9296989440918","-15.7797002792358","1105","1105",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"70","2020-12-11 11:33:27-03","UFMG","BHCB","102487","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.",NA,"Saueressig, D","s.n.","2006","03","09","Southern America","Brasil","Paraná","Fernandez Pinheiro","FLONA de Irati.",NA,NA,NA,NA,NA,"Borda da floresta. Arbóreo, 7m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:33:27-03","UFMG","BHCB","134108","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.",NA,"Medeiros, DA; Silva, DGR; Damasceno, ACF; Rodrigues, RR; Souza, VC de; Tamashiro, JY; Paula,","3","2003","04","15","Southern America","Brasil","São Paulo","Ribeirão Grande","Trilha da Caçadinha, com início na estrada do Carmo, 780 m alt., Parque Estadual Intervales.","-48.419167","-24.2775","780","780",NA,"Árvore com 12 m, capítulos passados castanhos.; Vegetação secundária de floresta Ombrófila Densa Alto Montana.","BHCB011668",NA,"2013","-48.419167","-24.2775","12",NA,NA,NA,NA,NA,NA
"72","2021-02-11 17:18:08-03","UFPR","UPCB","50584","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Robinson) R.M.King & H.Robinson","Ribas, O.S.","Liebsch, D.","748","2004","02","20",NA,"Brasil","Paraná","Bituruna","Fazenda Lageado Grande, 26°25'S 51°36'W","-51.6","-26.416667",NA,NA,NA,"Árvore, 10m, capoeira. Floresta ombrófila montana. Alt.: 987m s.n.m..",NA,NA,"2004","-51.6","-26.416667","01","01",NA,NA,NA,NA,NA
"73","2021-02-11 17:18:08-03","UFPR","UPCB","51682","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Robinson) R.M.King & H.Robinson","Possette, R.F.S. & Cordeiro, J.","Possette, R.F.S.","480","2005","06","08",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,"Floresta ombrófila mista. Alt.: 950m s.n.m..",NA,NA,"2005",NA,NA,"06","17","13536","auto",NA,NA,NA
"74","2014-12-21 13:43:00-02","MO","MOBOT","3379455","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.","H. Robinson","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 4531","1980","4","28","South America","Brazil","Distrito Federal",NA,"Bacia do Rio S. Bartolmeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2013-12-22 19:32:00-02","MO","MOBOT","3380355","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"A. Kegler","Kegler 906","2000",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Caxias do Sul- Forqueta em orla de capoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-22 14:16:21-03","UNESP-IBILCE","SJRP","08213","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.",NA,"Silva, M.R.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Irapuã","corrego figueira","-49.366667","-21.216667",NA,NA,NA,"Flor branco-amarelada, ca. 2,00m de altura.;",NA,NA,NA,"-49.366667","-21.216667",NA,NA,NA,NA,"Magnoliopsida",NA,NA
"77","2020-06-22 14:16:21-03","UNESP-IBILCE","SJRP","17695","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","G. Hatschbach","Cordeiro, J.",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Campina Grande do Sul","queimado","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Arbusto, 3 m, capítulos alvescentes. mata degradada.;",NA,NA,NA,NA,NA,NA,NA,"55154","auto","Magnoliopsida",NA,NA
"78","2020-08-31 08:53:08-03","INPA","INPA","159642","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Hatschbach, GG","Hatschbach, GG","52762","1989","04","25","Southern America","Brasil","Paraná","Bocaiúva do Sul","Pederneiras. Mata secundária. Xiloteca.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"INPA0159642","INPA0159642 INPA0159642_e","1989",NA,NA,NA,NA,"61623","auto",NA,NA,NA
"79","2020-08-31 08:53:08-03","INPA","INPA","200606","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Hatschbach, GG","Silva, JM da","2900","1999","03","19","Southern America","Brasil","Paraná","Bocaiúva do Sul","Rio Passa Vinte.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"INPA0200606","INPA0200606 INPA0200606_e","1999",NA,NA,NA,NA,"61623","auto",NA,NA,NA
"80","2021-01-09 21:48:22-03","UNICENTRO","HUCO","3038","S","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"Grespan, T.","s.n.","2010","12","10",NA,"Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,"Parcela 17","HUCO003038",NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA
"81","2021-01-09 21:48:22-03","UNICENTRO","HUCO","3006","S","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"Grespan, T.","s.n.","2010","12","09",NA,"Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,"Parcela 10","HUCO003006",NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA
"82","2020-06-15 15:28:54-03","UNESP-RC","HRCB","20413","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Robins.) R.M.King & H.Robins.","Esteves, R.L.","Árbocz, G.","s/n","1995","02","08",NA,"Brasil","São Paulo","Barra do Turvo","Entrada para Bairro dos Barreiros","-48.466944","-24.79375",NA,NA,NA,"Árvore 8m, botões alvacentos, inflorescências terminais pendentes.",NA,NA,"2002","48º28'01W","24º47'37,5S","05","10",NA,NA,NA,NA,NA
"83","2020-06-15 15:28:54-03","UNESP-RC","HRCB","44141","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","Hattori, E.K.O.","Paiva, M.R.C.","s.n.","1996","03","01",NA,"Brasil","Paraná","Teixeira Soares","Rio Imbituva","-50.4606018066406","-25.3682994842529",NA,NA,NA,"Árvore 10-12m alt.; botão floral. <ll>dwc_commonname:</ll> Vassourão",NA,NA,"2010",NA,NA,"01",NA,"31767","auto",NA,NA,NA
"84","2021-02-04 10:26:32-03","UFRPE","HST","20328","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","A.C.G.Corrêa","C.B.R.Munhoz; C.U.O.Eugênio, P.Emmert","4506B","2008","07","09",NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília (JBB)","-47.847222","-15.8725",NA,NA,NA,"Arbusto; flores alvas.","HST020328",NA,"2008","47W50'50''","15S52'21''","07",NA,NA,NA,NA,NA,NA
"85","2021-02-04 10:26:32-03","UFRPE","HST","20329","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L.Rob.) R.M.King & H.Rob.","J.B.A.Bringel","C.B.R.Munhoz; C.U.O.Eugênio, P.Emmert","4438","2008","07","09",NA,"Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília (JBB)","-47.847222","-15.8725",NA,NA,NA,"Arbusto ca. 2 m alt.; flor com pétalas e sépalas brancas.","HST020329",NA,"2010","47W50'50''","15S52'21''","03",NA,NA,NA,NA,NA,NA
"86","2020-09-12 05:00:02-03","US","US","2709481","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"H. S. Irwin, R. M. Harley & G. L. Smith","32214","1971","3","19","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil, Chapada dos Veadeiros, gallery margin, gallery forest and adjacent wet campo (brejo), ca. 20 km N. of Alto do Paraiso.",NA,NA,"1250",NA,NA,NA,"US01641797","US01641797_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"87","2020-09-12 05:00:02-03","US","US","3398083","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"R. Wasum","560","2000","3","19","South America","Brazil","Rio Grande do Sul",NA,"Mun. São Fransisco de Paula-RS 235, em beira da estrada.",NA,NA,"830",NA,NA,NA,"US01641787","US01641787_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"88","2020-09-12 05:00:02-03","US","US","2932477","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","7435","1982","4","6","South America - Neotropics","Brazil","Distrito Federal",NA,"Lago Paranoá, confluencia do córrego Canjerana.",NA,NA,NA,NA,NA,NA,"US01641794","US01641794_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"89","2020-09-12 05:00:02-03","US","US","3005959","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"G. Hatschbach","42904","1980","3","23","South America - Neotropics","Brazil","Minas Gerais",NA,"Bem Querer (mun. Cristalia).",NA,NA,"500",NA,NA,NA,"US01641793","US01641793_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"90","2020-09-12 05:00:02-03","US","US","2962377","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"E. Sato","20",NA,NA,NA,"South America - Neotropics","Brazil","Distrito Federal",NA,"Epia, 9.4 km WSW do centro de Brasilia, brejo de fundo de vale externamente à mata de galeria.",NA,NA,NA,NA,NA,NA,"US01641782","US01641782_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"91","2020-09-12 05:00:02-03","US","US","2932474","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","7401","1982","3","23","South America - Neotropics","Brazil","Distrito Federal",NA,"Lago Paraná, confluencia do córrego Mata-gado.",NA,NA,NA,NA,NA,NA,"US01641781","US01641781_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"92","2020-09-12 05:00:02-03","US","US","2818751","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","12822","1966","2","14","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil, Chapada dos Veadeiros, estado de Goiás, wet campo and gallery margin a. 15 km. W. of Veadeiros.",NA,NA,"1000",NA,NA,NA,"US01641791","US01641791_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"93","2020-09-12 05:00:02-03","US","US","2946739","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira & et al.","4531",NA,NA,NA,"South America - Neotropics","Brazil","Distrito Federal",NA,"Bacia do Rio S. Bartolomeu.",NA,NA,NA,NA,NA,NA,"US01641795","US01641795_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"94","2020-09-12 05:00:02-03","US","US","2536814","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"G. Hatschbach","16126","1967","3","12","South America","Brazil","Paraná",NA,"Mun. Rio Bco. do Su, Curiola.",NA,NA,NA,NA,NA,NA,"US01641790","US01641790_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"95","2020-09-12 05:00:02-03","US","US","2964562","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"H. S. Irwin & T. R. Soderstrom","5735","1964","8","30","South America - Neotropics","Brazil","Distrito Federal",NA,"Planalto do Brasil, margin of gallery forest, bordering on cerrado, ca. 15 km E. of Brasília.",NA,NA,"700","1000",NA,NA,"US01641785","US01641785_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"96","2020-09-12 05:00:02-03","US","US","3424383","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"A. Kegler","906","2000","3","20","South America","Brazil","Rio Grande do Sul",NA,"Mun. Caxias do Sul-Foqueta, em orla de capoeira.",NA,NA,"780",NA,NA,NA,"US01641786","US01641786_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"97","2020-09-12 05:00:02-03","US","US","3002007","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Raulinoreitzia","leptophlebia","Raulinoreitzia leptophlebia","(B.L. Rob.) R.M. King & H. Rob.",NA,"B. A. S. Pereira","590","1983","6","23","South America - Neotropics","Brazil","Distrito Federal",NA,"Reserva Ecológica de IBGE, beira da mata ciliar das cabeceiras do córrego Taquara.",NA,NA,NA,NA,NA,NA,"US01641784","US01641784_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
