"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","class","individualCount","typeStatus","relatedCatalogItem"
"91","2020-08-20 20:40:07-03","UFSC","FLOR","42765","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Sylvestre, L.","s.n.","1990","08","31",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, rio Macaé, Sítio Fazenda Velha.","-43.538889","-22.4575","1100","1100",NA,"flor alva, 15m altura. Dados Fitossociologicos: Parcela 2 A Micropparc ela 8D; IND: 2042; CAP: 57.5. Flores em Álcool. Recoleta de material fertil. Recebida de RB Nº 293940. FUSTE: 2.","FLOR0042765","Souza, M.L.; Baumgratz, J.F.A.",NA,NA,NA,"2005",NA,"43º32'20''W","22º27'27''S",NA,NA,NA,NA,NA,NA
"92","2020-08-20 20:40:07-03","UFSC","FLOR","42767","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Baumgratz, J.F.A.; et alii","459","1990","08","16",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Estrada para o sítio do senhor Breno, que sai da estrada que conduz ao sítio Sphronites.","-42.5311012268066","-22.2819004058838",NA,NA,NA,"árvore, floração; folhas verdes discolores; ramos raque, pecíolo, pedicelo e hipanto de cor verde escuro; cálice verde-claro; pétalas alvas; estames maiores com anteras roxas e os menores com anteras alvas; filetes alvos, apêndi","FLOR0042767","Souza, M.L.; Baumgratz, J.F.A.",NA,"33190","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-08-20 20:40:07-03","UFSC","FLOR","42764","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Almeida, A.L.; et alii","26","1989","08","03",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, estrada para o Sítio Sophronites.","-42.5311012268066","-22.2819004058838","1100","1100",NA,"árvore com folhas discolores, ramos castanhos, flor cálice e corola alva; estames alaranjados com apêndices alvos, 10 a 12m altura. Recebida de RB Nº 293943.","FLOR0042764","Souza, M.L.; Baumgratz, J.F.A.",NA,"33190","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-08-20 20:40:07-03","UFSC","FLOR","42766","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Baumgratz, J.F.A.; et alii","455","1990","08","16",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Síto Fazenda Velha, trilha para a parcela 2.","-42.5311012268066","-22.2819004058838",NA,NA,NA,"árvore, flor loração; folhas verdes discolores; ramos raque, pecíolo, pedicelo e hipanto de cor verde escuro; cálice verde-claro; pétalas alvas; estames maiores com anteras roxas e os menores com anteras alvas; filetes alvos, ap","FLOR0042766","Souza, M.L.; Baumgratz, J.F.A.",NA,"33190","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-04 15:45:00-03","IF","SPSF","33535","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,"M. Kirizawa","1905","1987","08","21","América do Sul","Brasil","RJ","Paraty","Serra da Bocaina","-44.7131004333496","-23.2178001403809",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata umida&nf;;",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"96","2021-03-04 15:45:00-03","IF","SPSF","13073","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,"J.B.Baitello","311","1989","07","20","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: Árvore com aprox. 10m de altura. Árvore nº 44.; GEOGRAFIA: Bacia D, área do levantamento fitossociológico. Linha C, árvore 44, ponto nº 13.;",NA,"B.Chiavegatto",NA,"38855","auto","2006","10",NA,NA,"25",NA,"Magnoliopsida",NA,NA,NA
"97","2021-03-04 15:45:00-03","IF","SPSF","06152","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naud.) Triana","A.Custodio Filho & A.C.Dias","267","1980","07","09","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: Árvore com aprox. 25m de altura. Tronco rugoso e flores brancas.;",NA,"B.Chiavegatto",NA,"38855","auto","2006","10",NA,NA,"25",NA,"Magnoliopsida",NA,NA,NA
"98","2021-03-04 15:45:00-03","IF","SPSF","35242","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii","Triana","F. A. R. D. P. Arzolla & J.B.Pinto","952","2005","08","24","América do Sul","Brasil","MG","Delfim Moreira","bairro dos Machados","-45.173889","-22.541667","1600","1600",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 20m., flores brancas.;",NA,"F. A. R. D. P. Arzolla",NA,NA,NA,"2006","12",NA,NA,"08",NA,"Magnoliopsida",NA,NA,NA
"99","2021-03-04 15:45:00-03","IF","SPSF","14718","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Meriania","claussenii","Meriania claussenii",NA,"M.J.Robim","733","1991","11","07","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"COLETA: Árvore com aprox. 16m de altura. Frutos secos.; GEOGRAFIA: Mata latifoliada alta. Região do bebedouro.;",NA,"B.Chiavegatto",NA,"21048","auto","2006","10",NA,NA,"25",NA,"Magnoliopsida",NA,NA,NA
"100","2020-08-26 10:49:45-03","MCN-FZBRS","HAS","93287","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","Naudin.","Porto, C.","4388","1918",NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"caixeta","HAS0093287",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-21 10:09:58-03","IBt","SP","168235","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Custodio Filho, A; Dias, AC","267","1980","07","07",NA,"Brasil","São Paulo","Cunha","Reserva Florestal","-44.933333","-23.25","1200","1200",NA,NA,NA,"Chiavegatto, B",NA,NA,NA,"2006","10","-44.933333","-23.25","25",NA,NA,NA,NA,NA
"102","2019-11-21 10:09:58-03","IBt","SP","290605","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Leoni, LS","2634","1994","08","03",NA,"Brasil","Minas Gerais","Araponga","Serra da Araponga, Faz. Neblina - PESB. Floresta Estacional Semidecidual","-42.483333","-20.716667","1300","1300",NA,NA,NA,"Chiea, SAC",NA,NA,NA,"1995","12","-42.483333","-20.716667",NA,NA,NA,NA,NA,NA
"103","2019-11-21 10:09:58-03","IBt","SP","397928","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Forzza, RC; Saavedra, MM; Borges, RAX; Ferreira, FM; Nunes, JV; et al.","4197","2006","06","30",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata Grande","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"Chiavegatto, B",NA,"30417","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-21 10:09:58-03","IBt","SP","216546","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Kirizawa, M; Lopes, EA; Ieda, E","1905","1987","08","21",NA,"Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,"Chiavegatto, B",NA,"26795","auto","2006","10",NA,NA,"25",NA,NA,NA,NA,NA
"105","2019-11-21 10:09:58-03","IBt","SP","263523","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Robim, MJ; et al.","733","1991","11","07",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Região do bebedouro, mata latifoliada alta","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"Goldenberg, R",NA,"21048","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-21 10:09:58-03","IBt","SP","253231","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Baitello, JB","311","1989","07","20",NA,"Brasil","São Paulo","Cunha","Reserva Estadual de Cunha. Bacia D, área do levantamento fitossociológico, linha C, árvore nº 44, ponto nº13","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"Goldenberg, R",NA,"38855","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-21 10:09:58-03","IBt","SP","270129","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Nicolau, SA; Martins, JER; Mana de Deus, JR; Oliveira, LA","420","1992","06","19",NA,"Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, área oeste do talhão 10.","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,"Chiea, SAC",NA,"24176","auto","1993","11",NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-21 10:09:58-03","IBt","SP","489500","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Nicolau, SA; et al.","3600","2008","12","24",NA,"Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju. Trilha encosta, paralela à da caixa d'água (captação)","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,"Nicolau, SA",NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-21 10:09:58-03","IBt","SP","411833","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Medeiros, MCMP","7","2008","06","12",NA,"Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Microbacia do Córrego Casa de Pedra","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"SP029988","Michelangeli, FA","SP029988","27362","auto","2014","02",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-21 10:09:58-03","IBt","SP","4388","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Campos Porto, P","s.n.","1918",NA,NA,NA,"Brasil","São Paulo","São Paulo","Itatiaia","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Nº 10765 do Jd. Botânico do Rio de Janeiro",NA,"Chiavegatto, B",NA,"53584","auto","2006","10",NA,NA,"25",NA,NA,NA,NA,NA
"111","2014-09-23 10:58:42-03","G","G","G00074110","S","Plantae",NA,NA,"Melastomataceae","Meriania","claussenii","Meriania claussenii","(Naudin) Triana","Claussen, P.","40","1842",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro","Nova Friburgo",NA,"-42.5","-22.3833333",NA,NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=105062&base=img&lang=en","G00074110","in Hb. G","G00074110",NA,NA,NA,NA,"-42.5","-22.3833333",NA,NA,NA,NA,"TYPUS of Davya claussenii Naudin",NA
"112","2014-09-23 10:58:42-03","G","G","G00074111","S","Plantae",NA,NA,"Melastomataceae","Meriania","dentata","Meriania dentata","Cogn.","Glaziou, A. F. M.","17531","1889",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=105066&base=img&lang=en","G00074111","in Hb. G","G00074111",NA,NA,NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,"TYPUS of Meriania dentata Cogn.",NA
"113","2014-09-23 10:58:42-03","G","G","G00074112","S","Plantae",NA,NA,"Melastomataceae","Meriania","dentata","Meriania dentata","Cogn.","Glaziou, A. F. M.","17531","1889",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=105067&base=img&lang=en","G00074112","in Hb. G","G00074112",NA,NA,NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,"TYPUS of Meriania dentata Cogn.",NA
