"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","infraspecificEpithet","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"347","2020-09-12 05:00:02-03","US","US","USw41997","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. Schunke Vigo et al.","3295","1970","9","24","South America - Neotropics","Peru","San Martín","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,"Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"348","2020-09-12 05:00:02-03","US","US","3268932","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","L. J. Gillespie & D. Gopaul","1021","1989","4","14","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","Naamryck Canal; ±3.5 km SW of Parika",NA,NA,NA,NA,NA,"-58.45","6.83333","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"349","2020-09-12 05:00:02-03","US","US","3214878","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. J. Pipoly & G. Bacchus","11738","1987","4","24","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","Naamryck Canal just W of Lookout",NA,NA,NA,NA,NA,"-58.4167","6.83333","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"350","2020-09-12 05:00:02-03","US","US","1618259","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Y. Mexia","5830","1931","5","13","South America - Neotropics","Brazil","Minas Gerais","Minas Geraes, Districto Diamantina, Christais; near Corriga Duas Putes",NA,NA,"US01214500","US01214500_01",NA,NA,NA,NA,"1160",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"351","2020-09-12 05:00:02-03","US","US","1800680","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","H. F. Pittier","14487","1940","9","12","South America - Neotropics","Venezuela","Anzoátegui","State of Anzoátegui. Los Canos, rio Caris, en partes bajas del talveg.",NA,NA,"US01214487","US01214487_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"352","2020-09-12 05:00:02-03","US","US","3480387","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","W. A. Díaz, J. Rueda & L. Garcia","6768","2003","11","27","South America - Neotropics","Venezuela","Monagas","Edo. Monagas; Mncpio. Sotillo. Rio Orinoco, margen izquierda. Varadero de Limones. 3 km aguas arriba de Castillo Sufútice de 1-2 m alto. En conuco abandonado.",NA,NA,"US01214484",NA,NA,"-62.4615","8.59847",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"353","2020-09-12 05:00:02-03","US","US","1851594","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","H. García Barriga","10574","1942","1","15","South America - Neotropics","Colombia","Cundinamarca","Cundinamarca, Nocaima - Hacienda Tobia.",NA,NA,"US01214480",NA,NA,NA,NA,NA,"850",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"354","2020-09-12 05:00:02-03","US","US","3249703","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","S. G. Beck","5179","1980","10","18","South America - Neotropics","Bolivia","El Beni","Depto. Beni, Province Ballivian, Espiritu en la zona de infuencia del rio Yacuma 200 m.",NA,NA,"US01214493",NA,"Ballivián",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"355","2020-09-12 05:00:02-03","US","US","2105364","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","E. L. Core","871","1944","6","25","South America - Neotropics","Colombia","Antioquia","Along highway between Zaragosa and Clarito",NA,NA,"US01214476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"356","2020-09-12 05:00:02-03","US","US","2196863","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","A. Macedo","2487","1950","7","16","South America - Neotropics","Brazil","Mato Grosso","S. Terezinha, Ituiutaba",NA,NA,"US01214498","US01214498_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"357","2020-09-12 05:00:02-03","US","US","2105915","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. A. Ewan","15835","1944","6","23","South America - Neotropics","Colombia","Antioquia","Antioquia: drainage of Rio Nechi, 8 kilom. e. Zaragosa on road to Segovia",NA,NA,"US01214470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"358","2020-09-12 05:00:02-03","US","US","1057179","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","E. Hassler","12193","1913","4",NA,"South America","Paraguay","Central","Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,"US01216501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"359","2020-09-12 05:00:02-03","US","US","3032080","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","S. R. Hill","12942","1983","7","4","South America - Neotropics","Brazil","Amazonas","Rio Abacaxis, black water, Terra Preta.",NA,NA,"US01216504","US01216504_01",NA,"-58.67","-4.37",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"360","2020-09-12 05:00:02-03","US","US","1462633","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","E. P. Killip, A. C. Smith & W. J. Dennis","29237","1929","8","20","South America - Neotropics","Peru","Loreto","Dept. Loreto: Río Marañon valley. Río Morona near its mouth.",NA,NA,"US01214490",NA,NA,NA,NA,NA,"150",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"361","2020-09-12 05:00:02-03","US","US","1795030","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. Cuatrecasas","6950","1939","9","24","South America - Neotropics","Colombia","Vaupés","Yuruparí (± 350 kts. arriba de Mitu)",NA,NA,"US01214472",NA,NA,NA,NA,NA,"220",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"362","2020-09-12 05:00:02-03","US","US","1191796","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","F. W. Pennell & E. P. Killip","8269","1922","12","7","South America - Neotropics","Colombia","Cauca","El Cauca, Popayán, Cauca Valley. Moist wayside, north of P",NA,NA,"US01214471",NA,NA,NA,NA,NA,"1700","1750",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"363","2020-09-12 05:00:02-03","US","US","1187294","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","H. F. Pittier","10662","1922","2","11","South America - Neotropics","Venezuela","Zulia","Vicinity of Mene Grande",NA,NA,"US01214488","US01214488_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"364","2020-09-12 05:00:02-03","US","US","3449969","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","A. M. Raynal","19818","1978","1","12","South America - Neotropics","French Guiana",NA,"Tonate, 2 km E of",NA,NA,NA,NA,NA,"-52.48","5.01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"365","2020-09-12 05:00:02-03","US","US","3265609","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","P. Acevedo-Rodriguez & S. Tiwari","3406","1990","2","25","South America - Neotropics","Guyana",NA,"U. Takutu - U. Essequibo. Rupununi area, Surama Village.",NA,NA,NA,NA,NA,NA,NA,"Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","70",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"366","2020-09-12 05:00:02-03","US","US","3204742","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","M. Hoff","5722","1989","10","20","South America - Neotropics","French Guiana",NA,"Pripris Cabassou, Ile de Cayenne",NA,NA,NA,NA,NA,"-52.28","4.86","Hoff, M.","5",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"367","2020-09-12 05:00:02-03","US","US","1907930","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","F. Tamayo","2771","1946","2","13","South America - Neotropics","Venezuela","Bolívar","Gran Sabana, Sta. Elena, Las Delicias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"368","2020-09-12 05:00:02-03","US","US","3554053","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","K. M. Redden, R. Williams, C. Perry, C. Paul & M. Lyle","1983","2004","2","18","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Pakaraima Mts., E bank of Mazaruni River. 1.14 miles SW of Base Camp 6 towards ABC Falls",NA,NA,NA,NA,NA,"-60.6596","6.05889","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","492",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"369","2020-09-12 05:00:02-03","US","US","1056024","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","A. S. Hitchcock","16763","1919","11","15","South America - Neotropics","Guyana","Demerara-Mahaica","Mahaica, on coast 20 miles east of Georgetown",NA,NA,NA,NA,NA,"-57.91","6.75","Kimp, F. M.; Jansen-Jacobs, M. J.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"370","2020-09-12 05:00:02-03","US","US","1190450","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. S. de la Cruz","2025","1922","9","3","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Bartica, vic., on the Essequibo River",NA,NA,NA,NA,NA,"-58.61","6.41","Kimp, F. M.; Jansen-Jacobs, M. J.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"371","2020-09-12 05:00:02-03","US","US","2796079","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","H. Narain","LBB 14153","1971","11","5","South America - Neotropics","Suriname",NA,"Baboensantie",NA,NA,NA,NA,NA,"-55.03","5.25","Kimp, F. M.; Jansen-Jacobs, M. J.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"372","2020-09-12 05:00:02-03","US","US","3174281","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","B. M. Boom","7184","1987","4","7","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","Demerara R., W bank",NA,NA,NA,NA,NA,"-58.41","6.83","Fryxell, P. A.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"373","2020-09-12 05:00:02-03","US","US","1797874","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. Cuatrecasas","4274","1938","10","30","South America - Neotropics","Colombia",NA,"Los Llanos, Río Casanare; Barranco de Atahuarpa",NA,NA,"US01214481","US01214481_01",NA,NA,NA,NA,"120",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"374","2020-09-12 05:00:02-03","US","US","1996716","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","R. E. Schultes & F. Lopéz","9177","1947","11","20","South America - Neotropics","Brazil","Amazonas","Sao Gabriel, Rio Negro",NA,NA,"US01214499","US01214499_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"375","2020-09-12 05:00:02-03","US","US","2048646","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","L. Uribe","2164","1951","7",NA,"South America - Neotropics","Colombia","Antioquia","Antioquia: municipio de Nariño, carretera al río Samaná.",NA,NA,"US01214477",NA,NA,NA,NA,NA,"950",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"376","2020-09-12 05:00:02-03","US","US","3034788","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","G. Hatschbach","47701","1984","4","7","South America - Neotropics","Brazil","Espírito Santo","Rod. BR-101, rio Vitória (mun. Cariacica)",NA,NA,"US01216508","US01216508_01","Cariacica","-40.4199981689453","-20.2639007568359",NA,NA,NA,"18507","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"377","2020-09-12 05:00:02-03","US","US","3678345","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","C. Delnatte & C. Girod","664","2006","2","16","South America","French Guiana",NA,"Savane Marivat",NA,NA,"US01324709",NA,NA,"-52.45","4.95",NA,"1.2",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"378","2020-09-12 05:00:02-03","US","US","2103543","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J. A. Molina & F. A. Barkley","19Ch043","1949","1","22","South America - Neotropics","Colombia","Chocó","En una planicie con suelos ricos y arenosos, cerca al río Atrato, en los alrededores de Quibdó.",NA,NA,"US01214479",NA,NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"379","2020-09-12 05:00:02-03","US","US","1462635","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","E. P. Killip, A. C. Smith & W. J. Dennis","29239","1929","8","20","South America - Neotropics","Peru","Loreto","Dept. Loreto: Rio Maranon valley. San Lorenzo, between mouths of Rio Pastaya and Rio Huallaga",NA,NA,"US01214489",NA,NA,NA,NA,NA,"150",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"380","2020-09-12 05:00:02-03","US","US","3026788","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","S. R. Hill","12917","1983","1","7","South America - Neotropics","Brazil","Amazonas","Funai village of Laranjal, rio Mari-Mari just below rio Paca, munic. Nova Olinda",NA,NA,"US01216506","US01216506_01","Nova Olinda","-58.95","-4.08",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"381","2020-09-12 05:00:02-03","US","US","2894411","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","I. D. Gemtchújnicov & A. Janssen","388","1980","5","19","South America - Neotropics","Brazil","Amazonas","Município de Humaitá, Formacao parque, margeada de mata. Orla da mata. 22k. Para Sul.",NA,NA,"US01216510","US01216510_01","Humaitá","-63.17","-7.52",NA,"70",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"382","2020-09-12 05:00:02-03","US","US","3221829","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","S. G. Beck & R. Haase","9909A","1984","2","22","South America - Neotropics","Bolivia","La Paz","Dpto. La Paz, Prov. Iturralde, Luisita. Sabana húmeda, W del Rio Beni.",NA,NA,"US01214494",NA,"Iturralde","-67.25","-13.08",NA,"180",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"383","2020-09-02 16:32:37-03","Cenargen","CEN","27230","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Ladislau Araújo Skorupa","598","1988","07","26",NA,"Brasil","MT","Fazenda São Miguel, à 102 km de Pontes e Lacerda, rumo a Matão, beira do rio Barbadinho.","Exsicatas",NA,"CEN00027230","CEN00027230","CACERES","-59.55","-14.583333","A. Krapovickas","200","200",NA,NA,"-59.55","-14.583333",NA,"1997",NA,NA,NA,NA,NA,NA,"3"
"384","2020-09-02 16:32:37-03","Cenargen","CEN","6296","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Antônio Krapovickas - IBONE","37823","1982","03","04",NA,"Brasil","GO","Entre Formoso de Araguaina y rio Formoso.","Exsicatas","En terraplén del camino. Doação da Universidad Nacional Del Nordeste - Corrientes (CTES.).","CEN00006296","CEN00006296","GOIAS","-49.666666","-11.883333","A. Krapovickas",NA,NA,NA,NA,"-49.666666","-11.883333",NA,"1984","07",NA,NA,NA,NA,NA,"1"
"385","2019-11-13 11:24:49-03","USP","SPF","46644","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Rossi, L","s.n.","1980","08",NA,NA,"Brasil","Mato Grosso","Pantanal Matogrossense. Reserva Ecológica de Taiama.",NA,NA,"SPF00046644",NA,NA,NA,NA,"Krapovickas, A",NA,NA,NA,NA,NA,NA,NA,"1987","01",NA,NA,NA,NA,NA,NA
"386","2019-11-13 11:24:49-03","USP","SPF","95277","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Krapovickas, A","46126","1994","10","27",NA,"Paraguai","Concepción","11 km E de Yby Yaú, rauta 5.",NA,NA,"SPF00095277",NA,NA,"-56.466667","-22.9","Krapovickas, A",NA,NA,NA,NA,"-56.466667","-22.9",NA,"1994",NA,NA,NA,NA,NA,NA,NA
"387","2019-10-07 09:33:17-03","UEFS","HUEFS","105448","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Cardoso, D.","1003","2006","02","03",NA,"Brasil","Bahia","Arembepe. Entre o bairro Robalo e a aldeia Hippie.",NA,"Restinga arbórea com áreas periodicamente alagadas pelo rio Capivara.","HUEFS0105448","HUEFS0105448","Camaçari","-38.35","-12.933333","A.Krapovickas","2","9",NA,NA,"38W21'","12S56'","Rosanae","2010","10",NA,NA,NA,NA,NA,NA
"388","2019-10-07 09:33:17-03","UEFS","HUEFS","177288","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Lima, L.C.P.","641","2009","05","08",NA,"Brasil","Amazonas","Estrada de acesso ao rio Igarapé-Macaco, Parque Nacional dos Campos Amazônicos.",NA,NA,"HUEFS0177288","HUEFS0177288","Manicoré",NA,"-8.426111",NA,NA,NA,NA,NA,"61W43'78''","8S25'34''","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-10-07 09:33:17-03","UEFS","HUEFS","131325","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Araújo, G.","301","2007","11","02",NA,"Brasil","Bahia",NA,NA,"Área antropizada.","HUEFS0131325","HUEFS0131325","Formosa do Rio Preto","-45.251944","-11.058056","G.L.Esteves","490","490",NA,NA,"45W15'7''","11S3'29''","Rosanae","2011","07",NA,NA,NA,NA,NA,NA
"390","2019-10-07 09:33:17-03","UEFS","HUEFS","176833","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Skorupa, L.A.","598","1988","07","26",NA,"Brasil","Mato Grosso","Caceres. fazenda São Minguel - 102 Km de Pontes e Lacerda ; rumo a Matao a beira do Rio Barbadinho.",NA,"Graminoso, beira de rio.","HUEFS0176833","HUEFS0176833",NA,"-59.55","-14.583333",NA,"200","200",NA,NA,"59W33'","14S35'","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-06-11 13:51:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,"J. Albán C.","7016","1992","6","15","South America","Peru","Madre de Dios",NA,NA,NA,NA,NA,NA,"-70.25","-12","RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"7016",NA
"392","2019-09-05 14:19:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,"G. S. Perrottet","55","1820",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"393","2017-10-02 07:33:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,"A. Schinini","24332","1985","4","26","South America","Argentina","Chaco",NA,NA,NA,NA,NA,NA,"-60.5","-26.4167",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"394","2018-08-13 15:52:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,"M. A. Ríos Paredes et al.",NA,"2012","10","26","South America","Peru","Loreto","Campsite #3 (Medio Campuya) on Rapid Biological and Social Inventory #25.",NA,NA,NA,NA,NA,"-73.81616667","-1.51761111","L. A. Torres Montenegro : Servicios de Biodiversidad EIRL","135","200",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"395","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240321F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240321F","V0240321F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"396","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240296F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,"V0240296F","V0240296F_01",NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"397","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240292F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"V0240292F","V0240292F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"398","2017-07-10 14:54:21-03","F","FMNH-SEEDPLANTS","V0240293F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,"J. Cuatrecasas","4102","1938","10","25","South America","Colombia","Meta",NA,NA,NA,"V0240293F","V0240293F_01",NA,"-73","3.5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"399","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240294F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0240294F","V0240294F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"400","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240295F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,"V0240295F","V0240295F_01",NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"401","2015-03-13 18:50:03-03","F","FMNH-SEEDPLANTS","V0240297F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus",NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,"V0240297F","V0240297F_01",NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
