"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","stateProvince","county","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount"
"102","2020-04-21 18:22:17-03","F","FMNH-SEEDPLANTS","V0363180F","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides","Isotype","G. Gardner","3853","1841",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0363180F","Spermatophyta",NA,"-48","-12",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"103","2019-01-25 15:33:50-02","IAC","IAC","21090","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"H.F. Leitão Filho","1030","1970","05","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"-57.6789","-16.0706",NA,NA,NA,"Gardner","Mato Grosso","Cáceres","H.F. Leitão Filho","-57.6789","-16.0706","1970",NA,NA,NA,"07","27",NA,NA
"104","2016-08-23 10:58:49-03","NHMLondon","NHM-LONDON-BOT","BM001009788","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides","Holotype","George Gardner; b.1812; d.1849; Gardner","4247","1840","05",NA,NA,"Brasil",NA,NA,"NHMUK:ecatalogue:621903","<a href=http://www.nhm.ac.uk/services/media-store/asset/432936508d236fc13c45201934120567cd4020fe/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"-49.675","-15.883333",NA,NA,NA,"Gardner","Goiás",NA,"John Francis Pruski; b.1955; Pruski","-49.675","-15.883333","1984",NA,NA,NA,NA,NA,NA,NA
"105","2016-08-23 10:58:49-03","NHMLondon","NHM-LONDON-BOT","BM001009789","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides","Holotype","George Gardner; b.1812; d.1849; Gardner","3853","1840","02",NA,NA,"Brasil",NA,NA,"NHMUK:ecatalogue:621908","<a href=http://www.nhm.ac.uk/services/media-store/asset/439f498b44eec7e4ebd10d983666441e3ccc7c59/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"-49.675","-15.883333",NA,NA,NA,"Gardner","Goiás",NA,"John Francis Pruski; b.1955; Pruski","-49.675","-15.883333","1984",NA,NA,NA,NA,NA,NA,NA
"106","2019-11-01 14:53:27-03","UnB","UB","159923","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Bringel, JBA","814","2011","05","31","Southern America","Brasil","Fazenda Santa Maria. Núclei rural Riacho das Pedras, localizado nas proximidades da DF-100, ao Sul do entroncamento com a DF-250.",NA,NA,"Arbusto 1,4 m. Flores amarelas.; Borda de fragmento de mata degradada, no meio de pastagem. Relelo inclinado, latossolo-vermelho-amarelo.",NA,"Dicotyledoneae",NA,"-47.3475","-15.78",NA,NA,NA,"Gardner","Distrito Federal",NA,"Teles, AM; Silva, GH","-47.3475","-15.78","2014",NA,NA,NA,"03","17",NA,NA
"107","2019-11-01 14:53:27-03","UnB","UB","202434","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Munhoz, CBR; Turma de Vegetação do Cerrado","8196","2014","04","12","Southern America","Brasil",NA,NA,NA,"Arbusto, 2 metros, brácteas esverdeadas, flores amareladas.; Floresta estacional semidecidual",NA,"Dicotyledoneae",NA,"-50.834444","-17.172778","673","673",NA,"Gardner","Goiás","Paraúna","Lima, JH","-50.834444","-17.172778",NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-01 14:53:27-03","UnB","UB","202527","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Proença, CEB; Harris, SA; Faria, JEQ; Mello, TRB","4435","2013","04","02","Southern America","Brasil","Usina tropical. Fazenda Canadá.",NA,NA,"Subarbusto 0,8m; Beira de estrada - ambiente ruderal",NA,"Dicotyledoneae",NA,"-50.0825","-17.648306",NA,NA,NA,"Gardner","Goiás","Edéia","Bringel, JBA","-50.0825","-17.648306","2015",NA,NA,NA,"11",NA,NA,NA
"109","2019-11-01 14:53:27-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Soto, D; Escobar, D","916","2008","03","09","Southern America","Bolivia","Aproximadamente 8km de la carretera Santa Cruz-San Javier a la comunidad Sagrado Corazón",NA,NA,"Hierba 0,6m. Con flores de color amarillo, cafe al madurar. Hojas asperas; Crece en lugares intervenidos de tipo vegetación chiquitano",NA,"Dicotyledoneae",NA,"-62.7","-16.2117","382","382",NA,"Gardner","Santa Cruz","Ñuflo de Chavez",NA,"-62.7","-16.2117",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-01 14:53:27-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Villarroel, D; Martinez, MT; Alemán, L; Miranda, D","2727","2013","10","11","Southern America","Bolivia","Región de Colpa Bélgica",NA,NA,"Subarbusto erecto, hasta 1m de altura, inflorescencias maduras. Crece dispero en el sotobosque de las sabanas arboladas; Zona de llanura ondulante, con suelos arenosos y arcillosos, vegetación de bosques chiquitano húmedo en los valles, y zonas con s",NA,"Dicotyledoneae",NA,"-63.273056","-17.576722","350","350",NA,"Gardner","Santa Cruz","Prov. Warnes","Villarroel, D","-63.273056","-17.576722","2015",NA,NA,NA,NA,NA,NA,NA
"111","2019-05-06 11:52:47-03","UFU","HUFU","54279","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Leonel.; Vasconcelos.","s.n.","2008","05","16",NA,"Brasil","Fazenda Bom Sucesso",NA,NA,"Cerrado sentido restrito.","HUFU00043685",NA,NA,"-46.874698638916","-17.2222003936768",NA,NA,"HUFU00043685","Gardner","Minas Gerais","Paracatu","Silva, C.I.",NA,NA,"2008","72344","auto",NA,"09","16",NA,NA
"112","2019-07-03 15:17:16-03","UFU","HUFU","53989","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Leonel.; Vasconcelos.","s.n.","2008","05","16",NA,"Brasil","Fazenda Bom Sucesso",NA,NA,"Cerrado sentido restrito.","HUFU00043684",NA,NA,"-46.9077987670898","-17.9869003295898",NA,NA,"HUFU00043684","Gardner","Minas Gerais","Vazante","Reis-Silva, G.A.",NA,NA,"2017","62440","auto",NA,"01","26",NA,NA
"113","2019-05-06 11:52:47-03","UFU","HUFU","40653","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Sasaki, D.; Calió, M.F.A.","967","2004","03","21",NA,"Brasil","Parque Estadual das Furnas do Bom Jesus",NA,NA,"Arbusto, ca. 0,8 m. Folhas discolores, mais claras na face abaxial. Brácteas involucrais esverdeadas. Flores amarelas.; Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno - pedregoso com afloramen","HUFU00043689",NA,NA,"-47.419444","-20.197222","900","900","HUFU00043689","Gardner","São Paulo","Pedregulho","Magenta, M.","-47.419444","-20.197222","2004",NA,NA,NA,NA,NA,NA,NA
"114","2020-08-04 12:47:25-03","UFU","HUFU","60840","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Rocha, G.P.E.; Nogueira-Ferreira & Aidar, I.F.","27","2009","04","03",NA,"Brasil","Fazenda Furna, Trevo da rodovia BR 050, eixo Arguari-Caldas Novas. Área de Influência indireta do rio Araguari.",NA,NA,"Herbácea, ca. 1 m alt. Flores alaranjadas.; Cerrado s.s. tendendo para cerradão.","HUFU00043820",NA,NA,"-48.303611","-18.606389",NA,NA,"HUFU00043820","Gardner","Minas Gerais","Araguari","Reis-Silva, G.A.","-48.303611","-18.606389","2017",NA,NA,NA,"01","26",NA,NA
"115","2019-07-03 15:17:16-03","UFU","HUFU","64385","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Souza, L.F.; et al.","2178","2005","04","28",NA,"Brasil","RPPN Pousada das Araras, Trilha Sítio arqueológico.",NA,NA,"Arbusto, 1,5 m. Pétalas amarelas e botão.; Rupestre.","HUFU00060302",NA,NA,"-51.995","-18.441667","660","660","HUFU00060302","Gardner","Goiás","Serranópolis","Reis-Silva, G.A.","-51.995","-18.441667","2017",NA,NA,NA,"11",NA,NA,NA
"116","2016-10-27 13:32:23-02","UFMT","UFMT","12530","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Macedo, M.; Godinho, R.","4616","1996","04","12",NA,"Brasil","Estrada da Fazenda Aguassu",NA,NA,"Arbusto ca. de 75 cm, folhas opostas de flor amarela; Cerrado; solo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Mato Grosso","Santo Antônio de Leverger","Silva, G.H.",NA,NA,"2014",NA,NA,NA,"10",NA,NA,NA
"117","2016-10-27 13:32:23-02","UFMT","UFMT","26399","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Santos, M.C.V.; Arruda, E.C.; Rebellato, L.","213","2003","04","01",NA,"Brasil","Fazenda Mandioré-Serra do Amolar",NA,NA,"Herbácea, flores amarelas",NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Mato Grosso do Sul",NA,"Silva, G.H.",NA,NA,"2016",NA,NA,NA,"03",NA,NA,NA
"118","2021-02-12 18:59:09-03","UFMT","UFMT","2793","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Moraes, E.C.C.; Guarim Neto, G.; Cunha, C.N.; Ferreira, L.A.D.; et al","186","1983","04","01",NA,"Brasil","Região Sul. Estrada Cuiabá- Barra do Bugres. Km 47 - Fazenda São Pedro",NA,NA,"Subarbusto, 80 cm de altura, capítulos amarelos; Mata de galeria",NA,NA,NA,"-56.4824981689453","-14.5136003494263",NA,NA,NA,"Gardner","Mato Grosso","Alto Paraguai","Silva, G.H.",NA,NA,"2014","78022","auto",NA,"10",NA,NA,NA
"119","2016-10-27 13:32:23-02","UFMT","UFMT","2491","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Leão, M.F.","09","1982","03","28",NA,"Brasil","CPA",NA,NA,"planta de porte subarbustivo, caule piloso, inflorescência em capítulo; cerrado",NA,NA,NA,"-56.0966987609863","-15.5960998535156",NA,NA,NA,"Gardner","Mato Grosso","Cuiabá","Silva, G.H.",NA,NA,"2016","74875","auto",NA,"03",NA,NA,NA
"120","2016-10-27 13:32:23-02","UFMT","UFMT","2492","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"R.C.C.J.","09","1982","03","22",NA,"Brasil","CPA",NA,NA,"Arbusto, caule piloso, inflorescência com capítulo; cerrado",NA,NA,NA,"-56.0966987609863","-15.5960998535156",NA,NA,NA,"Gardner","Mato Grosso","Cuiabá","Silva, G.H.",NA,NA,"2016","74875","auto",NA,"03",NA,NA,NA
"121","2016-10-27 13:32:23-02","UFMT","UFMT","29539","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Santos, M.C.V.; Arruda, E.C.; Rebellato, L.","213","2003","04","01",NA,"Brasil","Faz. Mandioré",NA,NA,"herbácea e frutos verdes",NA,NA,NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,"Gardner","Mato Grosso do Sul","Corumbá","Silva, G.H.",NA,NA,"2016","295160","auto",NA,"03",NA,NA,NA
"122","2017-09-11 17:07:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Pohl, JBE","604",NA,NA,NA,NA,"?","praeterea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0074","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-09-11 16:26:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Burchell, WJ","6884³",NA,NA,NA,"Southern America","Brazil","Posse, Caminho do Bacopary",NA,NA,NA,NA,NA,NA,"-46.3694","-14.0931",NA,NA,"P06P3N0074","Gardner","Goiás","Posse",NA,"-46.3694","-14.0931",NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-09-11 17:07:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Pohl, JBE","604",NA,NA,NA,NA,"?","Praeterea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0074","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-09-11 17:07:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0074","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-09-11 17:07:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Burchell, WJ","6884",NA,NA,NA,"Southern America","Brazil","Caminho de Bacopary",NA,NA,NA,NA,NA,NA,"-50.133333","-15.933333",NA,NA,"P06P3N0074","Gardner","Goiás",NA,NA,"-50.133333","-15.933333",NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-09-11 17:07:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Burchell, WJ","6829",NA,NA,NA,"Southern America","Brazil","Caminho de Bacopary",NA,NA,NA,NA,NA,NA,"-50.133333","-15.933333",NA,NA,"P06P3N0074","Gardner","Goiás",NA,NA,"-50.133333","-15.933333",NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-09-11 17:07:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","in prov. Minas Geraes, ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0074","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-09-11 17:07:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Gardner, G","4247",NA,NA,NA,"Southern America","Brazil","Habitat in prov. Goyaz, in nemorosis prope S. Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0074","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-09-11 17:07:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","in prov. Minas Geraes, ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0074","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2017-09-11 17:07:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0074","Gardner","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-09-11 16:26:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Burchell, WJ","6871²",NA,NA,NA,"Southern America","Brazil","Posse, Caminho do Bacopary",NA,NA,NA,NA,NA,NA,"-46.3694","-14.0931",NA,NA,"P06P3N0074","Gardner","Goiás","Posse",NA,"-46.3694","-14.0931",NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:07:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0074","Gardner","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:07:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Gardner, G","3853",NA,NA,NA,"Southern America","Brazil","ad Villa de Arrayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P3N0074","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:07:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-43.8897","-19.6272",NA,NA,"P06P3N0074","Gardner","Minas Gerais","Lagoa Santa",NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"136","2021-03-03 22:00:02-03","FLAS","FLAS","236767","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"J. Richard Abbott","16325",NA,NA,NA,NA,"Bolivia",NA,"Preserved herbarium specimen",NA,"[Label footing:] Museo Noel Kempff Mercado (USZ). Berea College Herbarium (BEREA).",NA,NA,NA,"-61.8666667","-16.575",NA,NA,NA,NA,"Santa Cruz","Ñuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-03-04 16:04:05-03","UNESP-IS","HISA","1532","PreservedSpecimen","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Tiritan,O&Paiva,M","602","1991","04","05",NA,"Brasil","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,"Cerradão.Arbusto, ca 1,70m, flores amarelas.",NA,"Magnoliophyta","Asterales","-51.410556","-20.394444",NA,NA,NA,"lantanoides","Mato Grosso do Sul","Selvíria","V.R. Bueno","51w24'38''","20s23'40''","2019",NA,NA,"Magnoliopsida","07","19",NA,NA
"138","2020-09-25 18:29:09-03","UFMT","CNMT","10285","S","Plantae","Asteraceae","Calea","cf. lantanoides","Calea cf. lantanoides",NA,"Giacoppini, D.R.; Almeida, G.; Zappani, M.; Siqueira A.","1127","2020","07","31",NA,"Brasil","Parque Estadual do Xingu. Estrada principal Faz. Santa Fé do Xingu.",NA,NA,"Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010285","Angiosperma",NA,"-52.395278","-9.777222","263","263",NA,"Gardner","Mato Grosso","Santa Cruz do Xingu","Córdova, M.O.","52°23'43W","9°46'38S","2020",NA,NA,NA,"08","15",NA,NA
"139","2019-11-21 10:00:10-03","IBt","SP","121053","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Ramos, JF; Hunt, DR","6655","1966","07","15",NA,"Brasil","30 km south of Brasília on road to Belo Horizonte",NA,NA,NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358","900","1150",NA,"Gardner","Distrito Federal","Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"140","2019-11-21 10:00:10-03","IBt","SP","103191","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Irwin, HS; et al.","15826","1966","05","13",NA,"Brasil","Ca. 25 km E of Brasília",NA,NA,NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358","950","950",NA,"Gardner","Distrito Federal","Brasília",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"141","2019-11-21 10:00:10-03","IBt","SP","65438","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Macedo, A","1060","1948","03","02",NA,"Brasil","Serra de São Vicente",NA,NA,NA,NA,NA,NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,"Gardner","Minas Gerais","Ituiutaba",NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA
"142","2019-11-21 10:00:10-03","IBt","SP","8295","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides",NA,"Gehrt, G","s.n.","1923","04","28",NA,"Brasil",NA,NA,NA,NA,"SP031865",NA,NA,"-47.8199996948242","-22.25",NA,NA,"SP031865","Gardner","São Paulo","Itirapina","Pruski, J",NA,NA,"1983","22843","auto",NA,NA,NA,NA,NA
"143","2014-09-23 10:56:52-03","G","G","G00222844","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides","ISOTYPUS of Calea lantanoides Gardner","Gardner, G.","3853","1841",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=215348&base=img&lang=en","G00222844",NA,NA,"-49.56972222","-15.81194444",NA,NA,"G00222844","Gardner","Goias",NA,"Pruski, J. F.","-49.56972222","-15.81194444","1984",NA,NA,NA,"01","01",NA,NA
"144","2014-09-23 10:56:52-03","G","G","G00222845","S","Plantae","Asteraceae","Calea","lantanoides","Calea lantanoides","ISOTYPUS of Calea lantanoides Gardner","Gardner, G.","3853","1841",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=215349&base=img&lang=en","G00222845",NA,NA,"-49.56972222","-15.81194444",NA,NA,"G00222845","Gardner","Goias",NA,"Pruski, J. F.","-49.56972222","-15.81194444","1984",NA,NA,NA,"01","01",NA,NA
