"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","typeStatus","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"97","2019-11-05 16:45:19-03","UFOP","OUPR","16133","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Badini, J.; Zurlo, M.A.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo. Erva. Flores violáceas",NA,NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","s.n.","Minas Gerais","Ouro Preto","Serra de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2008","04",NA,NA,"16",NA,NA,NA
"98","2014-10-14 15:56:24-03","BS","M","M-0198626","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Pohl, J.B.E.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0198626","Magnoliophyta","Asterales","Sch.Bip. ex Baker",NA,NA,NA,NA,"Legit in Brasilia / Serra S. Felis; Cap Goyaz",NA,NA,NA,NA,NA,NA,NA,"TYPE","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:17:13-03","MBM","MBM","60584","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Hatschbach, G.; et al.; et al.","1978","10","21","Southern America","Brazil",NA,NA,NA,"MBM060584",NA,NA,"Sch. Bip.","Robinson, H.","41626","Minas Gerais","Grão Mogol","Córrego do Pasto","-42.8897018432617","-16.5594005584717",NA,NA,"MBM060584","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:17:13-03","MBM","MBM","187563","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1996","01","16","Southern America","Brazil",NA,NA,NA,"MBM187563",NA,NA,"Sch. Bip.","Robinson, H.","42219","Minas Gerais","Várzea da Palma","Agropecuária, Serra do Cabral","-44.7308006286621","-17.5981006622314",NA,NA,"MBM187563","60948","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2012-01-23 10:05:47-02","MNHN","RECOLNAT_MNHN_P","P01816485","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Riedel, L.","1824","6",NA,NA,"brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01816485' target='other'> <mi>dwc_moreinfo</mi></a>","P01816485",NA,NA,"Sch.Bip. ex Baker","Teles",NA,NA,NA,"In umbr. humidis pr. St Juoa",NA,NA,NA,NA,"P01816485_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2004-07-01 11:25:45-03","MNHN","RECOLNAT_MNHN_P","P01816494","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Riedel, L.",NA,NA,NA,NA,"brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01816494' target='other'> <mi>dwc_moreinfo</mi></a>","P01816494",NA,NA,"Sch.Bip. ex Baker","Teles",NA,NA,NA,"Itacolumi",NA,NA,NA,NA,"P01816494_01 P01816494_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-10-09 03:06:03-03","MNHN","RECOLNAT_MNHN_P","P01816738","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Pohl, J.E.",NA,NA,NA,NA,"brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01816738' target='other'> <mi>dwc_moreinfo</mi></a>","P01816738",NA,NA,"Sch.Bip. ex Baker",NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,"P01816738_01",NA,NA,"syntype",NA,NA,NA,NA,NA,NA,"644",NA,NA
"104","2015-10-09 03:06:36-03","MNHN","RECOLNAT_MNHN_P","P01816739","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Glaziou, A.","1881","2","10",NA,"brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01816739' target='other'> <mi>dwc_moreinfo</mi></a>","P01816739",NA,NA,"Sch.Bip. ex Baker",NA,NA,NA,NA,"Province de Rio de Janeiro : Nova Friburgo, Pedra do Conego",NA,NA,NA,NA,"P01816739_01",NA,NA,"syntype",NA,NA,NA,NA,NA,NA,"12861",NA,NA
"105","2015-10-11 07:37:16-03","MNHN","RECOLNAT_MNHN_P","P01816740","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Regnell, A.F.","1867","4","18",NA,"brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01816740' target='other'> <mi>dwc_moreinfo</mi></a>","P01816740",NA,NA,"Sch.Bip. ex Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01816740_01",NA,NA,"syntype",NA,NA,NA,NA,NA,NA,"iii 747",NA,NA
"106","2015-09-04 07:14:45-03","MNHN","RECOLNAT_MNHN_P","P01816785","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Riedel, L.",NA,NA,NA,NA,"brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01816785' target='other'> <mi>dwc_moreinfo</mi></a>","P01816785",NA,NA,"Sch.Bip. ex Baker","Teles",NA,NA,NA,"Brasilia",NA,NA,NA,NA,"P01816785_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2015-10-28 18:10:03-02","MNHN","RECOLNAT_MNHN_P","P01816786","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Riedel, L.","1834","2",NA,NA,"brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01816786' target='other'> <mi>dwc_moreinfo</mi></a>","P01816786",NA,NA,"Sch.Bip. ex Baker","Teles",NA,NA,NA,"Brasilia. In palustris Ytu!",NA,NA,NA,NA,"P01816786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"512",NA,NA
"108","2015-09-04 05:40:53-03","MNHN","RECOLNAT_MNHN_P","P02701225","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Weddell, H.A.","1843","11","1",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02701225' target='other'> <mi>dwc_moreinfo</mi></a>","P02701225",NA,NA,"Sch.Bip. ex Baker","Teles",NA,"Minas Gerais",NA,"Brésil. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P02701225_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1301",NA,NA
"109","2015-09-04 05:40:53-03","MNHN","RECOLNAT_MNHN_P","P02701229","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Martii",NA,NA,NA,NA,"Brasil","hb",NA,"Herbar Florae Brasil. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02701229' target='other'> <mi>dwc_moreinfo</mi></a>","P02701229",NA,NA,"Sch.Bip. ex Baker","Teles",NA,NA,NA,". Brasil, América do Sul",NA,NA,NA,NA,"P02701229_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"769",NA,NA
"110","2015-09-04 05:40:53-03","MNHN","RECOLNAT_MNHN_P","P02701230","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Sinat-Hilaire, A.","1816","1","1",NA,"Brasil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . Mangue <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02701230' target='other'> <mi>dwc_moreinfo</mi></a>","P02701230",NA,NA,"Sch.Bip. ex Baker","Teles",NA,"Minas Gerais",NA,"Brésil. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P02701230_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1409",NA,NA
"111","2015-09-04 05:40:53-03","MNHN","RECOLNAT_MNHN_P","P02701234","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Saint-Hilaire, A. de","1816","1","1",NA,"Brésil","hb",NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . No 1409 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02701234' target='other'> <mi>dwc_moreinfo</mi></a>","P02701234",NA,NA,"Sch.Bip. ex Baker","Teles",NA,"Minas Gerais",NA,"Brésil- Province de Minas Geraes.Serra do Caraça. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P02701234_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2015-09-04 07:22:11-03","MNHN","RECOLNAT_MNHN_P","P03730329","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Irwin, H.S.|Fonsêca, S.F.|Souza, R.|Santos, R.R.|Ramos, J.","1970","3","29",NA,"Brasil","hb",NA,"Plants of the Planalto do Brasil. Estado de Minas Gerais, Serra do Espinhaço. . Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação Agrícola do Norte, supported in part by funds from the National Science Foundation <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03730329' target='other'> <mi>dwc_moreinfo</mi></a>","P03730329",NA,NA,"Sch.Bip. ex Baker",NA,NA,"Minas Gerais",NA,"Serra do Espinhaço. 7km N. of São João da Chapada, road to Inhaí. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"1150",NA,"P03730329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28620",NA,NA
"113","2015-09-04 07:22:11-03","MNHN","RECOLNAT_MNHN_P","P03730330","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Riedel","1835","2","1",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03730330' target='other'> <mi>dwc_moreinfo</mi></a>","P03730330",NA,NA,"Sch.Bip. ex Baker",NA,NA,"Minas Gerais",NA,"Brasilia. Pr. Minas. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P03730330_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"508",NA,NA
"114","2015-09-04 07:22:11-03","MNHN","RECOLNAT_MNHN_P","P03730331","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Glaziou, A.","1888","4","23",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03730331' target='other'> <mi>dwc_moreinfo</mi></a>","P03730331",NA,NA,"Sch.Bip. ex Baker",NA,NA,"Minas Gerais",NA,"Brésil: São João d El Rei. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P03730331_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17091",NA,NA
"115","2015-09-04 07:22:11-03","MNHN","RECOLNAT_MNHN_P","P03730334","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Warming, E.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03730334' target='other'> <mi>dwc_moreinfo</mi></a>","P03730334",NA,NA,"Sch.Bip. ex Baker",NA,NA,NA,NA,"ad Lagoa Santa",NA,NA,NA,NA,"P03730334_01 P03730334_02",NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-09-04 07:22:11-03","MNHN","RECOLNAT_MNHN_P","P03730336","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","s.c.","1835","2","1",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03730336' target='other'> <mi>dwc_moreinfo</mi></a>","P03730336",NA,NA,"Sch.Bip. ex Baker",NA,NA,NA,NA,"Pr. Minas. Brasil, América do Sul",NA,NA,NA,NA,"P03730336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"509",NA,NA
"117","2015-09-04 07:22:11-03","MNHN","RECOLNAT_MNHN_P","P03730337","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Anderson, W.R.|Stieber, M.|Kirkbride, J.H.","1972","2","11",NA,"Brasil","hb",NA,"Plants of the Plananlto do Brasil. . Field work conducted with the collaboration of the Universe de Brasilia and the Instituto de Pesquisas e Experimentação Agricola do Norte, supported in part by funds from the National Science Foundation <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03730337' target='other'> <mi>dwc_moreinfo</mi></a>","P03730337",NA,NA,"Sch.Bip. ex Baker",NA,NA,"Minas Gerais",NA,"Serra do Espinhaço. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P03730337_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35788",NA,NA
"118","2015-09-04 07:24:01-03","MNHN","RECOLNAT_MNHN_P","P03771454","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Glaziou, A.",NA,NA,NA,NA,"Brasil","hb",NA,". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771454' target='other'> <mi>dwc_moreinfo</mi></a>","P03771454",NA,NA,"Sch.Bip. ex Baker","Teles",NA,NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,"P03771454_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"77",NA,NA
"119","2015-09-04 07:24:01-03","MNHN","RECOLNAT_MNHN_P","P03771455","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Glaziou, A.","1884","2","9",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou. Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771455' target='other'> <mi>dwc_moreinfo</mi></a>","P03771455",NA,NA,"Sch.Bip. ex Baker","Teles",NA,"Minas Gerais",NA,"Brésil. Haut de l´Itacolumy. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P03771455_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15037",NA,NA
"120","2015-09-04 07:24:01-03","MNHN","RECOLNAT_MNHN_P","P03771456","PreservedSpecimen",NA,"Asteraceae","Senecio","pohlii","Senecio pohlii","Glaziou, A.","1884","2","9",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771456' target='other'> <mi>dwc_moreinfo</mi></a>","P03771456",NA,NA,"Sch.Bip. ex Baker","Teles",NA,"Minas Gerais",NA,"Brésil: Haut de l´Itacolumy. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P03771456_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15037",NA,NA
"121","2020-12-11 11:33:30-03","UFMG","BHCB","118511","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2008","02","21","Southern America","Brasil",NA,NA,"Plantas do Brasil. Borda de afloramento de canga. Coordenadas indicadas na exsicata como: 20.0360°S e 44.0200°W.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"2554","Minas Gerais","Nova Lima","Parque Estadual do Rola-Moça., C1.","-44.033333","-20.066667","1450","1450",NA,NA,NA,NA,NA,NA,NA,"-44.033333","-20.066667",NA,NA,NA,NA
"122","2020-12-11 11:33:30-03","UFMG","BHCB","132992","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2009","02","10","Southern America","Brasil",NA,NA,"Afloramento de canga. Coletado em fendas e depressões.","BHCB006698","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"4311","Minas Gerais","Iguarapé","Pico Itatiaiaçu","-44.362167","-20.121389","1340","1340",NA,NA,NA,NA,NA,"2010","06","-44.362167","-20.121389",NA,NA,NA,NA
"123","2020-12-11 11:33:30-03","UFMG","BHCB","118512","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2008","01","15","Southern America","Brasil",NA,NA,"Plantas do Brasil. Fendas e depressões na rocha; afloramento de canga. Coordenadas indicadas na exsicata como: 20.0712°S e 44.2027°W.; Plantas do Brasil. Fendas e depressões na rocha; afloramento de canga.","BHCB006679","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1842","Minas Gerais","Iguarapé","Pico Itatiaiuçu., C2.","-44.340833","-20.12","1361","1361",NA,NA,NA,NA,NA,NA,NA,"-44.340833","-20.12",NA,NA,NA,NA
"124","2020-12-11 11:33:30-03","UFMG","BHCB","110385","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2007","03","10","Southern America","Brasil",NA,NA,"Plantas do Brasil. Fendas e depressões na rocha; afloramento de canga.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"297","Minas Gerais","Itabirito","Serra de Capanema., C2.","-43.581111","-20.218889","1807","1807",NA,NA,NA,NA,NA,NA,NA,"-43.581111","-20.218889",NA,NA,NA,NA
"125","2020-12-11 11:33:30-03","UFMG","BHCB","110465","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2007","06","04","Southern America","Brasil",NA,NA,"Plantas do Brasil. Fendas e depressões na rocha; afloramento de canga.; Plantas do Brasil. Fendas e depressões na rocha; afloramento de canga.","BHCB006676","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"630","Minas Gerais","Itabirito","Serra de Capanema., C2.","-43.581111","-20.218889","1807","1807",NA,NA,NA,NA,NA,NA,NA,"-43.581111","-20.218889",NA,NA,NA,NA
"126","2020-12-11 11:33:30-03","UFMG","BHCB","110357","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2007","02","10","Southern America","Brasil",NA,NA,"Plantas do Brasil. Capão; afloramento de canga.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"163","Minas Gerais","Moeda","Marinho da Serra., C1.","-43.938056","-20.348333","1544","1544",NA,NA,NA,NA,NA,NA,NA,"-43.938056","-20.348333",NA,NA,NA,NA
"127","2020-12-11 11:33:30-03","UFMG","BHCB","181577","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Tameirão Neto, E; Mansur, T","2013","07","17","Southern America","Brasil",NA,NA,"Herbáceo; Campo rupestre sobre canga",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"5377","Minas Gerais","Santa Bárbara",NA,"-43.689825","-20.077725",NA,NA,NA,NA,NA,NA,NA,"2015","04","-43.689825","-20.077725","13",NA,NA,NA
"128","2020-12-11 11:33:30-03","UFMG","BHCB","106857","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Teles, AM; Nordenstam, B; Viana, PL; Mota, NFO; Antunes, K","2007","04","10","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo rupestre com afloramento quartzítico. Subarbustivo ereto, ca. 0,5m. Capítulos com flores alvas.; Subarbusto ereto, ca. 50cm, capítulos com flores alvas, campo rupestre com afloramento quartzítico","BHCB006667","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"401","Minas Gerais","Rio Preto","Serra Negra., Crista da Serra.","-43.879444","-21.964167",NA,NA,NA,NA,NA,NA,NA,"2008","01","-43.879444","-21.964167",NA,NA,NA,NA
"129","2020-12-11 11:33:30-03","UFMG","BHCB","107475","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Mendes, MS; et al.","2007","02","02","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo sujo. Herbáceo.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"s.n.","Minas Gerais","Itabirito","Mina Várzea do Lopes., Região da Gerdau. Próximo a BR 040.","-43.9325","-20.301944","1260","1260",NA,NA,NA,NA,NA,NA,NA,"-43.9325","-20.301944",NA,NA,NA,NA
"130","2020-12-11 11:33:30-03","UFMG","BHCB","1080","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Grandi, TSM; Paula, JA; Braga, PIS","1986","06","06","Southern America","Brasil",NA,NA,"Campo rupestre. Herbáceo.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"s.n.","Minas Gerais","Caeté","Serra da Piedade., 3ª estação de coleta.","-43.666667","-19.816667","1720","1720",NA,NA,NA,NA,NA,NA,NA,"-43.666667","-19.816667",NA,NA,NA,NA
"131","2020-12-11 11:33:30-03","UFMG","BHCB","110416","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2007","03","25","Southern America","Brasil",NA,NA,"Plantas do Brasil. Fendas e depressões na rocha; afloramento de canga.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"456","Minas Gerais","Moeda","Marinho da Serra., C2.","-43.9375","-20.3325","1540","1540",NA,NA,NA,NA,NA,NA,NA,"-43.9375","-20.3325",NA,NA,NA,NA
"132","2020-12-11 11:33:30-03","UFMG","BHCB","110455","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2007","05","09","Southern America","Brasil",NA,NA,"Plantas do Brasil. Afloramento de quartzito.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"597","Minas Gerais","Moeda","Marinho da Serra., QTZ.","-43.94","-20.324444","1450","1450",NA,NA,NA,NA,NA,NA,NA,"-43.94","-20.324444",NA,NA,NA,NA
"133","2020-12-11 11:33:30-03","UFMG","BHCB","110475","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2007","07","02","Southern America","Brasil",NA,NA,"Plantas do Brasil. Borda de capão; afloramento de canga.; Plantas do Brasil. Borda de capão; afloramento de canga.","BHCB006677","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"691","Minas Gerais","Moeda","Marinho da Serra., C2.","-43.9375","-20.3325","1540","1540",NA,NA,NA,NA,NA,NA,NA,"-43.9375","-20.3325",NA,NA,NA,NA
"134","2020-12-11 11:33:30-03","UFMG","BHCB","118509","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2008","01","17","Southern America","Brasil",NA,NA,"Plantas do Brasil. Fendas e depressões na rocha; afloramento de canga. Coordenadas indicadas na exsicata como: 20.0241°S e 44.0200°W.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1979","Minas Gerais","Nova Lima","Parque Estadual do Rola-Moça., C2.","-44.033333","-20.044722","1430","1430",NA,NA,NA,NA,NA,NA,NA,"-44.033333","-20.044722",NA,NA,NA,NA
"135","2020-12-11 11:33:30-03","UFMG","BHCB","116369","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF; Cotta, L","2008","02","28","Southern America","Brasil",NA,NA,"Plantas do Brasil. Fendas e depressões na rocha; afloramento de canga.; Plantas do Brasil. Fendas e depressões na rocha; afloramento de canga.","BHCB006678","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"2421","Minas Gerais","Ouro Preto","Serra do Capanema., C1.","-43.574444","-20.21","1904","1904",NA,NA,NA,NA,NA,NA,NA,"-43.574444","-20.21",NA,NA,NA,NA
"136","2020-12-11 11:33:30-03","UFMG","BHCB","117206","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Teles, AM; Arruda, LJ","2008","02","28","Southern America","Brasil",NA,NA,"Plantas do Brasil. Canga couraçada. Subarbustivo, ca. 0,4m.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"526","Minas Gerais","Itabirito","Mineração da Companhia Vale do Rio Doce., Área de avanço da Mina do Sapecado.","-43.879444","-20.256944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.879444","-20.256944",NA,NA,NA,NA
"137","2020-12-11 11:33:30-03","UFMG","BHCB","117254","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Rezende, SG; et al.","2007","01","25","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo sujo. Herbáceo.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1911","Minas Gerais","Itabirito","Mina Várzea do Lopes., Região da Gerdau. Próximo a BR 040.","-43.9325","-20.301944","1260","1260",NA,NA,NA,NA,NA,NA,NA,"-43.9325","-20.301944",NA,NA,NA,NA
"138","2020-12-11 11:33:30-03","UFMG","BHCB","118199","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Viana, PL; Mota, NFO; Echternacht, LA; Silva, LVC; Maciel, GM","2008","03","12","Southern America","Brasil",NA,NA,"Rupícola. Afloramentos rochosos no caminho do Pico. Herbáceo. Brácteas involucrais verdes. Capítulos rosa.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"3908","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio., Subida para o Pico do Papagaio, saindo do Retiro dos Pedros.","-44.65","-22.033333","1900","1900",NA,NA,NA,NA,NA,NA,NA,"-44.65","-22.033333",NA,NA,NA,NA
"139","2020-12-11 11:33:30-03","UFMG","BHCB","118508","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2007","12","26","Southern America","Brasil",NA,NA,"Plantas do Brasil. Fendas e depressões na rocha; afloramento de canga. Coordenadas indicadas na exsicata como: 20.0324°S e 43.4128°W.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1534","Minas Gerais","Santa Bárbara","Serra de Gandarela., C2.","-43.691111","-20.056667","1637","1637",NA,NA,NA,NA,NA,NA,NA,"-43.691111","-20.056667",NA,NA,NA,NA
"140","2020-12-11 11:33:30-03","UFMG","BHCB","118510","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2008","02","10","Southern America","Brasil",NA,NA,"Plantas do Brasil. Fendas e depressões na rocha; afloramento de canga. Coordenadas indicadas na exsicata como: 20.0537°S e 43.4059°W.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"2307","Minas Gerais","Rio Acima","Serra de Gandarela., C1.","-43.683056","-20.093889","1624","1624",NA,NA,NA,NA,NA,NA,NA,"-43.683056","-20.093889",NA,NA,NA,NA
"141","2020-12-11 11:33:30-03","UFMG","BHCB","118650","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Carmo, FF","2008","07","26","Southern America","Brasil",NA,NA,"Plantas do Brasil. Blocos de quartzito.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"3388","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi.","-43.482778","-20.417222","1650","1650",NA,NA,NA,NA,NA,NA,NA,"-43.482778","-20.417222",NA,NA,NA,NA
