"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"424","2015-09-05 08:48:56-03","MNHN","RECOLNAT_MNHN_P","P05532936","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Glaziou, A.",NA,"1869",NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05532936' target='other'> <mi>dwc_moreinfo</mi></a>","P05532936","P05532936_01","5","2","Rio de Janeiro","Laranjeiras.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"3649",NA,NA
"425","2015-09-05 08:48:56-03","MNHN","RECOLNAT_MNHN_P","P05532934","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Glaziou, A.",NA,"1869",NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05532934' target='other'> <mi>dwc_moreinfo</mi></a>","P05532934","P05532934_01","3","7","Rio de Janeiro","Laranjeiras.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"3106",NA,NA
"426","2014-10-13 14:31:17-03","MNHN","RECOLNAT_MNHN_P","P00716485","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Actinostemon","mandiocanus","Actinostemon mandiocanus","(Müll.Arg.) Pax",NA,"Riedel",NA,NA,NA,"Brésil",NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00716485' target='other'> <mi>dwc_moreinfo</mi></a>","P00716485","P00716485_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-12-11 11:35:12-03","UFMG","BHCB","33714","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,NA,"s.n.",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-12-11 11:35:12-03","UFMG","BHCB","33645","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,NA,"s.n.",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-12-11 11:35:12-03","UFMG","BHCB","21256","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,"Araújo, GM","s.n.","1989","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"11","18","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-12-11 11:35:12-03","UFMG","BHCB","45105","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-12-11 11:35:12-03","UFMG","BHCB","49907","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-12-11 11:35:12-03","UFMG","BHCB","44138","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-12-11 11:35:12-03","UFMG","BHCB","44141","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-12-11 11:35:12-03","UFMG","BHCB","44142","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-12-11 11:35:12-03","UFMG","BHCB","44143","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-12-11 11:35:12-03","UFMG","BHCB","43113","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-12-11 11:35:12-03","UFMG","BHCB","43563","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-12-11 11:35:12-03","UFMG","BHCB","44130","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-12-11 11:35:12-03","UFMG","BHCB","44144","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-12-11 11:35:12-03","UFMG","BHCB","44153","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-12-11 11:35:12-03","UFMG","BHCB","44186","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-12-11 11:35:12-03","UFMG","BHCB","44199","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-12-11 11:35:12-03","UFMG","BHCB","44203","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-12-11 11:35:12-03","UFMG","BHCB","44204","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-12-11 11:35:12-03","UFMG","BHCB","44220","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-12-11 11:35:12-03","UFMG","BHCB","44221","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-12-11 11:35:12-03","UFMG","BHCB","44865","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-12-11 11:35:12-03","UFMG","BHCB","44878","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-12-11 11:35:12-03","UFMG","BHCB","78338","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Melo, PHA de; Viana, PL","69","2002","Southern America","Brasil","Minas Gerais",NA,"Arbusto terrestre, sobre afloramento calcáreo, inflorecencia creme.",NA,NA,"10","04","Iguatama","Fazenda Faroeste. Rio São Miguel.","-45.7113990783691","-20.1744003295898",NA,NA,NA,"23336","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-12-11 11:35:12-03","UFMG","BHCB","27274","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,NA,"s.n.",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Marliéria","Parque do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-12-11 11:35:12-03","UFMG","BHCB","20885","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Stehmann, JR; Arantes, AA","s.n.","1992","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"10","31","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-02-12 12:24:48-03","UFMA","MAR","523","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","L. Oliveira","Ilse. S. Gottsberger e C. J. Campos",NA,"1972",NA,"Brasil","São Paulo",NA,"mata secundaria logo após da passagem de trem",NA,NA,"09","14","Botucatu","18km ao norte de B. 12km ao leste de S.M. ao longo da estrada São M. Piracicaba","-48.440278","-22.880556",NA,NA,NA,NA,NA,NA,"2014","01",NA,"48º26'25W","22º52'50S",NA,NA,NA,NA,NA
"453","2021-02-12 12:24:48-03","UFMA","MAR","524","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","L. Oliveira","Ilse. S. Gottsberger e C. J. Campos",NA,"1972",NA,"Brasil","São Paulo",NA,"mata secundaria logo após da passgem do trem, árvore de 2,5m a 9cm de cicunf, flres brancas",NA,NA,"09","14","Botucatu","18km ao norte de B. 12km ao leste de S.M. ao longo da estrada São M. Piracicaba","-48.440278","-22.880556",NA,NA,NA,NA,NA,NA,"2014","01",NA,"48º26'25W","22º52'50S",NA,NA,NA,NA,NA
"454","2021-02-11 17:18:50-03","UFPR","UPCB","42984","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Cordeiro, I.","Handro, O.H.",NA,"1931",NA,"Brasil","São Paulo",NA,"Árvore da mata, flores amareladas, nativa..",NA,NA,"08","05","São Paulo","Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-02-11 17:18:50-03","UFPR","UPCB","40324","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Chagas e Silva, F.","Chagas e Silva, F.","1416","1991",NA,"Brasil","Paraná",NA,"Árvore 3m, botões florais esverdeados, flores creme, frequente na área..",NA,NA,"08","17","Ribeirão do Pinhal","Plantação de eucaliptos","-50.3567008972168","-23.4074993133545",NA,NA,NA,"21709","auto",NA,"1991","01","01",NA,NA,NA,NA,NA,NA,NA
"456","2016-06-20 22:48:00-03","MO","MOBOT","100232180","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","desertorum","Actinostemon desertorum","(Müll. Arg.) Pax","R.Liesner (MO)","R.M. Harley","Harley 25227","1988","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"10","20","Pedra Azul","6 km ao sul da cidade na estrada para Jequitinhonha.","-41.2333333","-16.05","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"457","2016-06-20 22:51:00-03","MO","MOBOT","2918561","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","desertorum","Actinostemon desertorum","(Müll. Arg.) Pax","R.Liesner (MO)","Douglas C. Daly","Daly 1058","1981","South America","Brazil","Pará",NA,NA,NA,NA,"10","30","Tucuruí","Approx. 25 kn S of Tucurui, just off old BR 422 at junction with old railroad bed. White-sand campina and campina forest.","-49.6333333","-3.9666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"458","2014-09-17 05:30:00-03","MO","MOBOT","100225562","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","gardneri","Actinostemon gardneri","(Müll. Arg.) Pax","D. Daly & D. Witzeman","Sérgio C. de Sant'Ana","Sant'Ana 609","1996","South America","Brazil","Bahia",NA,NA,NA,NA,"7","25",NA,"Muncipío de Una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. Coletas feitas na Picada da Bandeira.","-39.0833333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"459","2009-11-04 13:58:00-02","MO","MOBOT","100225584","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","gardneri","Actinostemon gardneri","(Müll. Arg.) Pax","G.L. Webster","W. Wayt Thomas","Thomas 10097","1993","South America","Brazil","Bahia",NA,NA,NA,NA,"10","22",NA,"Mun. Prado. Reserva Florestal da Brasil de Holanda Industrias S.A.; the entrance at km 18 east of Itamaraju on road to Prado, 8 km from entrance.","-39.3333333","-17.1833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"460","2016-06-20 13:20:00-03","MO","MOBOT","100914051","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","I. Cordeiro","W. Wayt Thomas|A. Carvalho|André M. Amorim|Jomar G. Jardim|Sérgio C. de Sant'Ana","Thomas 9994","1993","South America","Brazil","Bahia",NA,NA,NA,NA,"10","20",NA,"Mun. Prado. 8 km west of Cumuruxatiba on road to Itamaraju.","-39.25","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"461","2017-02-19 20:33:00-03","MO","MOBOT","100928784","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","R.L. Liesner (MO)","Ludwig Riedel","Riedel s.n.1",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Serra-Estrella.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"462","2016-06-20 22:32:00-03","MO","MOBOT","145175","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","R.Liesner (MO)","Alwyn H. Gentry|Elsa M. Zardini","Gentry 49154","1985","South America","Brazil","São Paulo",NA,NA,NA,NA,"1","4",NA,"SANTA GENEBRA: UNICAMP Forest Reserve, near Campinas, Betel. Transect 1.","-47.1333333","-22.8333333","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-1","2",NA
"463","2016-06-21 10:02:00-03","MO","MOBOT","149283","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","R.Liesner (MO)","Alwyn H. Gentry|R. de Oliveira","Gentry 59201","1987","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"9","13",NA,"Tijuca, Rio de Janeiro. S of Rio de Janeiro, behind Rogerio de Oliveira's house; secondary forest with Johannesia and Actinostema dominant.","-43.4666667","-22.9666667","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-230","4",NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","1720025","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","A. Fuentes","Bonifacio Mostacedo C.|V. Medina","Mostacedo C. 3556","1998","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"3","6","Nuflo de Chavez","Campamento Las Trancas. Lomerio.","-61.84805","-16.52166","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","1720035","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","A. Fuentes","Bonifacio Mostacedo C.|V. Medina","Mostacedo C. 3479","1998","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"3","4","Nuflo de Chavez","Campamento Las Trancas. Lomerio.","-61.84805","-16.52166","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2011-06-09 18:10:00-03","MO","MOBOT","1720043","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","A. Fuentes","Bonifacio Mostacedo C.","Mostacedo C. 3289","1997","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"11","13","Nuflo de Chavez","Comunidad Las Trancas, Lomerio.","-61.84805","-16.52166","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2011-06-09 18:10:00-03","MO","MOBOT","1720045","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","A. Fuentes","Bonifacio Mostacedo C.","Mostacedo C. 3287","1997","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"11","13","Nuflo de Chavez","Comunidad Las Trancas, Lomerio.","-61.84805","-16.52166","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2008-05-27 22:02:00-03","MO","MOBOT","1720059","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","I. G. Vargas '95","Israel G. Vargas C.|et al.","Vargas Caballero 3317",NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Chiquitos","Cerro Mutún, 7 km al NE de la pista de aterrizaje del campamento minero (25 km al S de Puerto Suárez). Farellones con afloramientos rocosos; arbolitos de Norantea guianensis, Qualea parviflora y Pseudobombax sp. Area sometida a quemas periódicas.","-57.86861","-18.18416","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2008-05-27 22:02:00-03","MO","MOBOT","1720066","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","A. Fuentes","Bonifacio Mostacedo C.|V. Medina","Mostacedo C. 3477","1998","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"3","4","Nuflo de Chavez","Campamento Las Trancas. Lomerio.","-61.84805","-16.52166","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2008-05-27 22:02:00-03","MO","MOBOT","2918659","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Ronald Liesner","Nilo T. Silva","Silva 58352","1964","South America","Brazil","Bahia",NA,NA,NA,NA,"7","11",NA,"Jussari Experimental Station, near Itabuna. Forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","2918782","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Ricardo de Lemos Fróes","Fróes 11593","1939","South America","Brazil","Maranhão",NA,NA,NA,NA,"2",NA,NA,"Estrada de Ferro, Terra Firma, highland, rocky soil, old clearing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2012-03-18 05:12:00-03","MO","MOBOT","978302","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","A. Fuentes (USZ)","Antony Jardim|Fabiana Mamani M.","Jardim 1262","1994","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"11","20","Nuflo de Chavez","Las Trancas, Lomerio, las parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticas.","-61.84805","-16.52166","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-05-13 15:00:00-03","MO","MOBOT","101129870","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","P.P. Eymael","Renato de Mello-Silva|José R. Pirani","Mello-Silva 872","1993","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"5","15","Cabo Frio","Arraial de Búzios, praia dos Tucuns, restinga baixa.","-42.0186004638672","-22.8794002532959",NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"474","2008-05-27 22:02:00-03","MO","MOBOT","147488","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","A. Gentry","Alwyn H. Gentry","Gentry 58759","1987","South America","Brazil","São Paulo",NA,NA,NA,NA,"8","27",NA,"Santa Genebra Forest Reserve, Barão Geraldo near Campinas. Disturbed semideciduous forest. Transect 4","-46.08333","-22.86666","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-184","5",NA
"475","2016-06-23 13:37:00-03","MO","MOBOT","2918430","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","leptopus","Actinostemon leptopus","(Müll. Arg.) Pax","R.Liesner (MO)","* MAUTONE","MAUTONE 151","1977","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Brazil, Estado Do Rio De Janeiro, Muncipio deo Rio de Janeiro, praia de Grumari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"476","2016-06-21 08:42:00-03","MO","MOBOT","3276486","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","leptopus","Actinostemon leptopus","(Müll. Arg.) Pax","R.Liesner (MO)","W. Wayt Thomas","Thomas 10224","1994","South America","Brazil","Bahia",NA,NA,NA,NA,"2","2",NA,"Mun. Jussari. 3.1 km from Jussari on road to Palmira. Disturbed transitional forest (moist mesophyllous forest).","-39.4991666","-15.1633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"477","2018-06-26 05:23:00-03","MO","MOBOT","3396845","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","leptopus","Actinostemon leptopus","(Müll. Arg.) Pax","R.Liesner (MO)","André M. Amorim|E. de L. Jacques|F.S. Juchum|H. Berbert|J. Lima da Paixão","Amorim 2577","1998","South America","Brazil","Bahia",NA,NA,NA,NA,"11","7",NA,"Mun: de Jussari. Rod. Jussari Palmira. Entrada ca. 7, 5km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. MATA MESOFILA.","-39.5286111","-15.1580556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
