"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"161","2021-03-15 16:37:00-03","NY","NYBG","375318","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","S. A. Mori","13822","1981","04","29","South America","Brazil","Bahia","Maruim, border of the Fazendas Maruim and Dois de Julho, 33 km SW of Olivença on the road from Olivença to Buerarema. Point 35-D","-39.1202492","-15.1148921",NA,NA,"sheet",NA,"Voucher for ecological study of forest diversity <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257671' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375318",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY00375318_01","100","100","T. D. Pennington","Una","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-15 16:37:00-03","NY","NYBG","01200108","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","C. R. Sperling","6222","1982","06","18","South America","Brazil","Pará","Serra dos Carajás; 10 km east of AMZA camp N-1 and 3 km along the entrance road to AZUL, an abandoned manganese exploration camp.","-50.23","-6.07",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1438005' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200108",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200108_01","650","650","T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-15 16:37:00-03","NY","NYBG","375317","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","S. A. Mori","13845","1981","04","30","South America","Brazil","Bahia","Maruim, border of the Fazendas Maruim and Dois de Julho, 33 km SW of Olivença on the road from Olivença to Buerarema. Point 46-D","-39.1202492","-15.1148921",NA,NA,"sheet",NA,"Voucher for ecological study of forest diversity <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257673' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375317",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY00375317_01","100","100","T. D. Pennington","Una","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-15 16:37:00-03","NY","NYBG","01200126","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","B. Boom","8758","1988","12","06","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1438047' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200126",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200126_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-15 16:37:00-03","NY","NYBG","01200165","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","B. W. Nelson","425","1980","06","14","South America","Brazil","Amazonas","Manaus. Reserva Florestal Ducke.-Estrada Manaus-Itacoatiara, km 26, Reserva Florestal Ducke.",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1437687' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200165",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200165_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-15 16:37:00-03","NY","NYBG","01200143","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","N. T. da Silva","2610","1969","08","06","South America","Brazil","Pará",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1442589' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200143",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200143_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-15 16:37:00-03","NY","NYBG","867606","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","P. J. M. Maas","P12807","1971","05","08","South America","Brazil","Acre","Estrada Alhemanha","-72.6697","-7.6311",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867606",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY00867606_01",NA,NA,"T. D. Pennington","Cruzeiro do Sul","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-15 16:37:00-03","NY","NYBG","01200402","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","B. M. Boom","8624","1988","11","24","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1442598' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200402",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200402_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-15 16:37:00-03","NY","NYBG","01200175","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","R. de Lemos Fróes","491c","1942","01","04","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1437722' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200175",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200175_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-15 16:37:00-03","NY","NYBG","01200157","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","B. W. Nelson","353","1979","11","03","South America","Brazil","Rondônia","Km 20 of new Vilhena-Colorado road, which stars 13 km N of Vilhena on BR-364. On top of one of the Serra Parecis plateaus.","-60.1458","-12.7406",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331285' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200157",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200157_01",NA,NA,"T. D. Pennington","Vilhena","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-15 16:37:00-03","NY","NYBG","375323","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","R. Vásquez Martínez","9567","1987","09","14","South America","Peru","Loreto","Sapuena, Jenaro Herrera","-73.75","-4.83",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257656' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375323",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre",NA,"170","170","T. D. Pennington","Requena","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-15 16:37:00-03","NY","NYBG","01200155","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","J. F. Pruski","3289","1987","09","28","South America","Brazil","Amapá",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1437658' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200155",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200155_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-15 16:37:00-03","NY","NYBG","01200146","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","R. de Lemos Fróes","47","1941","05","02","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1442592' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200146",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200146_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-15 16:37:00-03","NY","NYBG","867607","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","B. W. Nelson","840","1980","11","03","South America","Brazil","Acre","On Brasiléia-Assis Brasil road, km 16","-68.75","-11",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867607",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY00867607_01",NA,NA,"T. D. Pennington","Brasiléia","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-15 16:37:00-03","NY","NYBG","01200151","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","G. Dos Santos","368","1992","01","03","South America","Brazil","Pará",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1437647' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200151",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre",NA,NA,NA,NA,NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-15 16:37:00-03","NY","NYBG","01200124","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","B. Boom","8757","1988","12","06","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1438044' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200124",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200124_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-15 16:37:00-03","NY","NYBG","00859714","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","H. S. Irwin","18268","1966","07","18","South America","Brazil","Distrito Federal","Fazenda Vargem Bonita, ca. 10km. S. of Brasília, road to Belo Horizonte.","-47.78","-15.85",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961106' target='other'> <mi>dwc_moreinfo</mi></a>","NY00859714",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY00859714_01","1000","1000","T. D. Pennington","Brasília","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-15 16:37:00-03","NY","NYBG","01200128","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","R. de Lemos Fróes","26197","1950","06","10","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1438049' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200128",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200128_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-15 16:37:00-03","NY","NYBG","01200134","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","R. de Lemos Fróes","25836","1950","02","04","South America","Brazil","Amapá",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1438056' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200134",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre",NA,NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-15 16:37:00-03","NY","NYBG","01200109","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","J. M. Pires","50560","1961","08","28","South America","Brazil","Amapá",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1438007' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200109",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200109_01",NA,NA,NA,NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-15 16:37:00-03","NY","NYBG","01200149","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","B. A. Krukoff","8013","1936","08","12","South America","Brazil","Amazonas","along road to Aleixo.","-59.955906","-3.075656",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1442595' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200149",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200149_01",NA,NA,"T. D. Pennington","Manaus","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-15 16:37:00-03","NY","NYBG","01200147","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","N. T. da Silva","4714","1978","06","05","South America","Brazil","Pará",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1442593' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200147",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200147_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-15 16:37:00-03","NY","NYBG","01200187","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","G. T. Prance","17846","1973","09","12","South America","Brazil","Amazonas","Rio Cuieiras, 2 km below mouth of Rio Brancinho.","-60.3200886","-2.5632024",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330105' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200187",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200187_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-15 16:37:00-03","NY","NYBG","01200148","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","R. de Lemos Fróes","29604","1953","05","10","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1442594' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200148",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200148_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-15 16:37:00-03","NY","NYBG","01200145","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","W. A. Rodrigues","9627","1975","06","18","South America","Brazil","Amazonas","Estrada Manaus-Porto Velho, Km 328","-61.8158948","-5.1873934",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1442591' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200145",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200145_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-15 16:37:00-03","NY","NYBG","01200113","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","Adams","38","1940","10","22","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1438025' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200113",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200113_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-15 16:37:00-03","NY","NYBG","01200167","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","B. W. Nelson","867","1980","11","30","South America","Brazil","Amazonas","Manaus. Vizinhança da Cachoeira do Taruma-Vizinhança a Cachoeira do Taruma","-60.0962609","-2.8743255",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1437696' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200167",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200167_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-15 16:37:00-03","NY","NYBG","01200116","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","C. W. Smith","12226","1941","09","27","South America","Brazil","Amazonas","Basin of Rio Mandeira. Bocca Rio Manicore. Producer - Orlando Cidade.","-61.3003005981445","-5.80916976928711",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330468' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200116",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200116_01",NA,NA,"T. D. Pennington","Manicoré","guyanensis","344308","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-15 16:37:00-03","NY","NYBG","01200117","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","C. W. Smith","12226","1941","09","27","South America","Brazil","Amazonas","Basin of Rio Mandeira. Bocca Rio Manicore. Producer - Orlando Cidade.","-61.3003005981445","-5.80916976928711",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1438034' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200117",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200117_01",NA,NA,"T. D. Pennington","Manicoré","guyanensis","344308","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-15 16:37:00-03","NY","NYBG","01200118","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","C. W. Smith","12225","1941","09","27","South America","Brazil","Amazonas","Basin of Rio Mandeira. Bocca Rio Manicore. Producer - Orlando Cidade. C. W. Smith's note 2ª Arvore","-61.3003005981445","-5.80916976928711",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330469' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200118",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200118_01",NA,NA,"T. D. Pennington","Manicoré","guyanensis","344308","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-15 16:37:00-03","NY","NYBG","375314","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","P. J. M. Maas","P12742","1971","05","06","South America","Brazil","Acre","Estrada Alemanha","-72.58","-7.62",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257674' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375314",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY00375314_01",NA,NA,NA,"Cruzeiro do Sul","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-15 16:37:00-03","NY","NYBG","01200158","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","M. G. Vieira","829","1979","10","31","South America","Brazil","Rondônia","A 4 km de Vilhena, campo.","-60","-12.75",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331279' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200158",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200158_01",NA,NA,"T. D. Pennington","Vilhena","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-15 16:37:00-03","NY","NYBG","01200162","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","W. W. Thomas","5077","1986","06","13","South America","Brazil","Rondônia","Represa Samuel: forest at end of right dike road, ca 1 km N of campinarana","-63","-9.083333",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331267' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200162",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200162_01",NA,NA,"T. D. Pennington","Porto Velho","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-15 16:37:00-03","NY","NYBG","01200166","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","B. W. Nelson","867","1980","11","30","South America","Brazil","Amazonas","Manaus. Vizinhança da Cachoeira do Taruma-Vizinhança a Cachoeira do Taruma","-60.0962609","-2.8743255",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1437694' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200166",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200166_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-15 16:37:00-03","NY","NYBG","01200164","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","G. T. Prance","2167","1966","09","02","South America","Brazil","Amazonas","Manaus. Manaus-Itacoatiara Highway, km 26. Reserva Flroestal Ducke.","-59.9281883","-2.9548699",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1329406' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200164",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200164_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-15 16:37:00-03","NY","NYBG","01200103","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","S. A. Mori","20646","1989","07","27","South America","Brazil","Amazonas","Distrito Agropecuario, Reserva 1501 (Km 41) of the WWF/INPA MCS project.","-59.73056","-2.41625",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1328416' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200103",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200103_01","50","50","T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-15 16:37:00-03","NY","NYBG","01200199","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","C. W. Smith","600","1941","04","26","South America","Brazil","Pará","Basin of Rio Trombetas","-57.0284843","-1.1004856",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330741' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200199",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200199_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-15 16:37:00-03","NY","NYBG","00859716","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","C. A. Cid Ferreira","6322","1985","10","03","South America","Brazil","Mato Grosso","BR 080, a 142 km da BR 163. Estr. da Faz. Flor da Mata, km 04.","-53.92","-10.67",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961117' target='other'> <mi>dwc_moreinfo</mi></a>","NY00859716",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY00859716_01",NA,NA,"T. D. Pennington","Sinop","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-15 16:37:00-03","NY","NYBG","00859715","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","C. A. Cid Ferreira","6356","1985","10","05","South America","Brazil","Mato Grosso","A 142 km de Peixoto de Azevedo, próx. a sede da Faz. Reseg, a 45 km da BR 080","-53.67","-11.08",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961111' target='other'> <mi>dwc_moreinfo</mi></a>","NY00859715",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY00859715_01",NA,NA,"T. D. Pennington","Sinop","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-15 16:37:00-03","NY","NYBG","01200196","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","E. de Oliveira","3942","1968","01","22","South America","Brazil","Pará","Rio Jari, Planalto de Monte Dourado","-52.6008224","-0.8809315",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1437740' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200196",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY01200196_01",NA,NA,"T. D. Pennington",NA,"guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-15 16:37:00-03","NY","NYBG","375313","PreservedSpecimen","Plantae","Sapotaceae","Micropholis","guyanensis","Micropholis guyanensis guyanensis","B. V. Rabelo","3213","1985","01","06","South America","Brazil","Amapá","Road from Cupixi to rio Vila Nova, 8 km SSW of Cupixi","-51.87","0.53",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=257660' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375313",NA,"Magnoliophyta","Ericales","(A.DC.) Pierre","NY00375313_01",NA,NA,"T. D. Pennington","Macapá","guyanensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
