"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"505","2020-12-04 13:19:44-03","UDESC","LUSC","6246","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Steiner, F.","2013","Mariot, A.",NA,"2013","11","06","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"LUSC005552","LUSC005552","Canteiro de obras da UHE São Roque.","796.1","796.1",NA,"10","30",NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA,NA
"506","2019-01-17 11:27:06-02","PUCRS","MPUC","9573","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","N.I. Matzenbacher",NA,NA,NA,"2000","11","26","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"CPCN Pró-Mata",NA,NA,NA,NA,NA,NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"507","2019-01-17 11:27:06-02","PUCRS","MPUC","9009","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","N.I. Matzenbacher","2010","G.C. Hiltl",NA,"1988","11","07","Brasil","RS","São Borja","-56.0041666667","-28.6608333333","-56.0041666667","-28.6608333333",NA,NA,"Barreiros, Campestre",NA,NA,NA,"01","01",NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"508","2019-01-17 11:27:05-02","PUCRS","MPUC","12491","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","C.A. Mondin","2007",NA,NA,"2006","04","04","Brasil","RS","Cambará do Sul","-50.1444444","-29.0477778","-50.1444444000","-29.0477778000",NA,NA,".",NA,NA,NA,"01","01",NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"509","2021-01-28 13:24:38-03","PUCRS","MPUC","8770","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","M. Sobral","2012",NA,NA,"1998","06","26","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,".",NA,NA,NA,"01","01",NA,"Sapindales","South America",NA,"76715","auto","Magnoliopsida",NA,NA,NA,"1",NA,NA
"510","2019-01-17 11:27:06-02","PUCRS","MPUC","13979","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","R. Machado",NA,NA,NA,"2003","02","15","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"CPCN Pró-Mata",NA,NA,"Capão (F:104)",NA,NA,NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"511","2019-01-17 11:27:06-02","PUCRS","MPUC","9631","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","M. Sobral",NA,NA,NA,"2000","11","26","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"CPCN Pró-Mata",NA,NA,NA,NA,NA,NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"512","2019-01-17 11:27:06-02","PUCRS","MPUC","9953","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","N.I. Matzenbacher",NA,NA,NA,"2000","10","21","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"CPCN Pró-Mata",NA,NA,NA,NA,NA,NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"513","2019-01-17 11:27:05-02","PUCRS","MPUC","13978","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","R.A. Baaske","2015",NA,NA,"1998","05","18","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"CPCN Pró-Mata",NA,NA,"Margem do mato (F: 85)","01","01",NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"514","2019-01-17 11:27:06-02","PUCRS","MPUC","9704","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","N.I. Matzenbacher",NA,NA,NA,"2000","11","25","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"CPCN Pró-Mata",NA,NA,NA,NA,NA,NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"515","2021-01-28 13:24:38-03","PUCRS","MPUC","8689","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","W. Maier","2001",NA,NA,"1996","11","24","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,".",NA,NA,NA,"01","01",NA,"Sapindales","South America",NA,"76715","auto","Magnoliopsida",NA,NA,NA,"1",NA,NA
"516","2019-01-17 11:27:06-02","PUCRS","MPUC","9658","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","N.I. Matzenbacher",NA,NA,NA,"2000","09","17","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"CPCN Pró-Mata",NA,NA,NA,NA,NA,NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"517","2019-01-17 11:27:06-02","PUCRS","MPUC","9659","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","N.I. Matzenbacher",NA,NA,NA,"2000","09","17","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"CPCN Pró-Mata",NA,NA,NA,NA,NA,NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"518","2019-01-17 11:27:06-02","PUCRS","MPUC","9660","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","N.I. Matzenbacher",NA,NA,NA,"2000","09","17","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"CPCN Pró-Mata",NA,NA,NA,NA,NA,NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"519","2019-01-17 11:27:06-02","PUCRS","MPUC","14043","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","G. Wedy","2002",NA,NA,"2002","11","02","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"CPCN Pró-Mata",NA,NA,NA,"01","01",NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"520","2019-01-17 11:27:06-02","PUCRS","MPUC","16457","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","N.I. Matzenbacher","1986",NA,NA,"1986","05","17","Brasil","SC","Porto Belo","-48.5527778","-27.1580556","-48.5527778000","-27.1580556000",NA,NA,"Ilha João da Cunha",NA,NA,NA,"01","01",NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"2",NA,NA
"521","2019-01-17 11:27:06-02","PUCRS","MPUC","21002","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,NA,NA,"2000","12","18","Brasil","RS","Eldorado do Sul","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"Estação Agronômica da UFRGS",NA,NA,"Em mata ribeirinha do arroio Calombo",NA,NA,NA,"Sapindales","South America",NA,"33687","auto","Magnoliopsida",NA,NA,NA,"1","3955",NA
"522","2019-01-17 11:27:06-02","PUCRS","MPUC","17197","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","C.A. Mondin","2004",NA,NA,"2003","11","29","Brasil","RS","São Miguel",NA,NA,NA,NA,NA,NA,".",NA,NA,NA,"01","01",NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"523","2019-01-17 11:27:06-02","PUCRS","MPUC","16865","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","C.A. Mondin","2010",NA,NA,"2010","11","21","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,"Entorno do lago",NA,NA,NA,"01","01",NA,"Sapindales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1","1215",NA
"524","2021-01-28 13:24:38-03","PUCRS","MPUC","9188","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","N.I. Matzenbacher",NA,NA,NA,"1999","02","20","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,".",NA,NA,"Cognição da Mata de Araucária do CPCN Pró-Mata",NA,NA,NA,"Sapindales","South America",NA,"76715","auto","Magnoliopsida",NA,NA,NA,"1",NA,NA
"525","2020-10-14 10:06:28-03","FURB","FURB","10296","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Gasper, AL de","2008","Stival-Santos, A.; Gasper, A.L. de & Silveira, S.","185","2008","11","22","Brasil","Santa Catarina","Luzerna","-51.435","-27.09","-51.4350000","-27.0900000","FURB43201","FURB43201","Barra do Estreito.",NA,NA,"Florística IFFSC 2215 (Arbórea) Habitat: Floresta Estacional Decidual; local aberto Habito: arbórea; Fruto vermelho;","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-10-14 10:06:28-03","FURB","FURB","11750","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Coelho, RLG","2011","Stival-Santos, A.; Silveira, S.","528","2009","03","20","Brasil","Santa Catarina","Palma Sola","-53.2816667","-26.2822223","-53.2816667","-26.2822223","FURB43195","FURB43195",NA,"884","884","Florística IFFSC 1003 (Arbórea). Habitat: Floresta Ombrófila Mista; interior da mata Habito: Fruto seco e marrom;","02","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-10-14 10:06:28-03","FURB","FURB","12036","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Verdi, M","2008","Verdi, M.; Grosch, B. & Klemz, G.","1105","2008","11","28","Brasil","Santa Catarina","Concórdia","-52.155","-27.27","-52.1550000","-27.2700000","FURB03462","FURB03462","Pinheiro Preto.","503","503","Fito IFFSC 1775/N/18 Habitat: Floresta Estacional Decidual; Estágio Avançado (explorado) Habito: Fruto vermelho;","11","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-10-14 10:06:28-03","FURB","FURB","16230","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Stival-Santos, A","2009","Stival-Santos, A.; Gasper, A.L. de","1290","2009","10","25","Brasil","Santa Catarina","Indaial","-49.1797223","-27.1161111","-49.1797223","-27.1161111","FURB43197","FURB43197","Faxinal do Bepe, Parque Nacional da Serra do Itajaí.","780","780","Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; pastagem Habito: arbórea; flor esbranquiçada","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-11-08 08:56:19-03","FURB","FURB","17237","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Gasper, AL de","2010","Sevegnani, L.; Laps, R.R.; Avi, R.C. & Campestrini, S.",NA,"2009","12","04","Brasil","Santa Catarina","Rio do Sul","-49.6919444","-27.2477777","-49.6919444","-27.2477777","FURB43194","FURB43194","Barra do Trombudo.","337","337",NA,"01","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-10-14 10:06:28-03","FURB","FURB","19154","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Korte, A","2010","Korte, A.; Kniess, A.","1207","2009","12","01","Brasil","Santa Catarina","Alfredo Wagner","-49.3211111","-27.6313889","-49.3211111","-27.6313889","FURB43207","FURB43207","Rio das Demoras.","942","942","Florística IFFSC 311 (Arvoreta) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração; interior do fragmento Habito: arvoreta; flor creme","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-10-14 10:06:28-03","FURB","FURB","19250","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Dreveck, S","2010","Dreveck, S.; Carneiro, F.E.","1428","2009","11","26","Brasil","Santa Catarina","Joinville","-49.1408333","-26.1872222","-49.1408333","-26.1872222","FURB43205","FURB43205","Comfloresta.","822","822","Fito IFFSC 1047 /L/2 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; flor branca","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-10-14 10:06:28-03","FURB","FURB","44451","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Maçaneiro, JP","2013","Maçaneiro, J.P.; Sampaio, D.K.","62","2013","12","06","Brasil","Santa Catarina","Indaial","-49.2063889","-27.1136111","-49.2063889","-27.1136111","FURB43191","FURB43191","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","638","638",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-11-08 08:56:19-03","FURB","FURB","45650","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Oliveira, AA de","2015","Oliveira, A.A. de","1071","2015","02","05","Brasil","Santa Catarina","Leoberto Leal","-49.3166667","-27.5375","-49.3166667","-27.5375000","FURB43189","FURB43189","Rio do Meio.","847","847","Fito IFFSC 345 /O/73","02","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-10-14 10:06:28-03","FURB","FURB","47867","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Selusniaki, M",NA,"Adenesky-Filho, E.",NA,"2011","10","07","Brasil","Paraná","Telêmaco Borba","-50.7069444","-24.1005556","-50.7069444","-24.1005556","FURB47867","FURB47867",NA,"520","520","Resgate de flora da UHE Mauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-10-14 10:06:28-03","FURB","FURB","4972","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Hatschbach, G",NA,"Silva, J.M.; Deodato, F.","1200","1993","01","13","Brasil","Paraná","Curitiba","-49.2388889","-25.4419444","-49.2388889","-25.4419444","FURB43196","FURB43196","Jardim Botânico Municipal.","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-10-14 10:06:28-03","FURB","FURB","51674","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Uller, H.F.","2016","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","839","2016","10","31","Brasil","Santa Catarina","Caçador","-51.12","-26.82","-51.1200000","-26.8200000","FURB51674","FURB51674","Linha São Francisco.","1022","1022","aprox. 30cm de DAP, isolada em área de pastagem, flores brancas Habitat: área de pastagem Habito: Árvore","10","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-10-14 10:06:28-03","FURB","FURB","61634","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Kassner-Filho, A.","2018","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","3901","2018","11","09","Brasil","Santa Catarina","Concórdia","-52.0663889","-27.1788889","-52.0663889","-27.1788889","FURB61634","FURB61634","Linha Grando.","530","530","fruto imaturo Habitat: Borda de fragmento florestal Habito: Árvore","11","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-10-14 10:06:28-03","FURB","FURB","61664","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Kassner-Filho, A.","2018","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","3865","2018","11","04","Brasil","Santa Catarina","Chapecó","-52.695","-27.27","-52.6950000","-27.2700000","FURB61664","FURB61664",NA,"605","605","fruto imaturo Habitat: Borda de fragmento florestal Habito: Árvore","11","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-10-14 10:06:28-03","FURB","FURB","61977","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Ferreira, P. C.","2017","Bona, L.P.","806","2016","10","27","Brasil","Paraná","Castro","-49.86","-25.02","-49.8600000","-25.0200000","FURB61977","FURB61977",NA,NA,NA,"Árvore 15,3m Habito: Árvore","03","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-10-14 10:06:28-03","FURB","FURB","61978","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Marinero, F.","2017","Bona, L.P.","760","2016","10","21","Brasil","Paraná","Castro","-50.04","-24.66","-50.0400000","-24.6600000","FURB61978","FURB61978",NA,NA,NA,"Árvore 6m; frutos verdes, imaturos.","05","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-10-14 10:06:28-03","FURB","FURB","63209","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Kassner-Filho, A.","2018","Kassner-Filho, A.","4180","2018","11","27","Brasil","Santa Catarina","Zortéa","-51.6138889","-27.4941666","-51.6138889","-27.4941666","FURB63209","FURB63209","Passo raso.","661","661","Arbórea 13m; Fruto imaturo","11","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-10-14 10:06:28-03","FURB","FURB","65970","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Schwirkowski, P.","2019","Schwirkowski, P.","3722","2019","12","07","Brasil","Santa Catarina","São Bento do Sul","-49.3352777","-26.2669445","-49.3352777","-26.2669445","FURB65970","FURB65970","Bairro Rio Vermelho. Aterro Sanitário Municipal.","900","900","FOM. Borda de mata Habitat: Heliófita, cálice e corola creme Habito: Árvore","12","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-10-14 10:06:28-03","FURB","FURB","7659","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Verdi, M; Dreveck, S; Godoy, MB","2007","Verdi, M.; Dreveck, S. & Godoy, M.B.","69","2007","11","28","Brasil","Santa Catarina","Mafra","-49.77","-26.19","-49.7700000","-26.1900000","FURB43203","FURB43203",NA,"846","846","Florística IFFSC 1042 Habitat: Floresta Ombrófila Mista; Habito: Fruto verde;","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-10-14 10:06:28-03","FURB","FURB","7728","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Sevegnani, L","2008","Dreveck, S.; Verdi, M. & Godoy, M.B.","41","2007","11","26","Brasil","Santa Catarina","Itaiópolis","-49.8583333","-26.4594444","-49.8583333","-26.4594444","FURB43199","FURB43199","Distrito de Itaió.","932","932","Florística IFFSC 946 Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: flor branca","03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-10-14 10:06:28-03","FURB","FURB","8817","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Sevegnani, L","2008","Dreveck, S.; Verdi, M. & Godoy, M.B.","9","2007","11","12","Brasil","Santa Catarina","Mafra","-49.95","-26.19","-49.9500000","-26.1900000","FURB43200","FURB43200","Butiá do Lageado.",NA,NA,"Coleta Extra IFFSC. Habitat: Floresta Ombrófila Mista; Habito: Fruto verde; flor branca","03","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-11-08 08:56:19-03","FURB","FURB","8845","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Godoy, MB","2008","Godoy, M.B.; Verdi, M. & Dreveck, S.","122","2008","01","13","Brasil","Santa Catarina","Campo Alegre","-49.2286111","-26.0988889","-49.2286111","-26.0988889","FURB43202","FURB43202","Bateias de Baixo.","861","861","IFFSC 1063/N/06.","01","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-10-14 10:06:28-03","FURB","FURB","9685","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Gasper, AL de","2008","Gasper, A.L. de; Brogni, E.","1188","2007","12","14","Brasil","Santa Catarina","Lebon Régis","-50.7038889","-26.8569444","-50.7038889","-26.8569444","FURB43204","FURB43204","SC-457.",NA,NA,"Coleta Extra IFFSC. Estrada a caminho do conglomerado 732 do IFFSC. Habitat: beira da estrada Habito: arbórea; Fruto preto;","12","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-10-14 10:06:28-03","FURB","FURB","38026","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, GL","2009","Martins, E.; Lopes, G.L.; Zakrzevski, G.; Jarema, L. & Rosseto, V.M.","1","2009","10","08","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"FURB43206","FURB43206","Tijuco preto.",NA,NA,NA,"10","08",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"549","2020-10-14 10:06:28-03","FURB","FURB","2350","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Hatschbach, G",NA,"Silva, J.M.","3730","2002","10","25","Brasil","Paraná","Itaperuçu","-49.3478012084961","-25.2199993133545",NA,NA,"FURB43192","FURB43192","Rio Ribeirinha, São Pedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36235","auto",NA,NA,NA,NA,NA,NA,NA
"550","2020-10-14 10:06:28-03","FURB","FURB","46792","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Bonaldi, RA","2013","Bonaldi, R.A.","784","2013","11","02","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"FURB43188","FURB43188","Floresta do Palmito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"551","2020-10-14 10:06:28-03","FURB","FURB","319","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Hatschbach, G","1999","Dombrowski, L.T.",NA,"1978","10","11","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"FURB43193","FURB43193","Lagoa Dourada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"552","2020-10-14 10:06:28-03","FURB","FURB","1748","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Hatschbach, G","1999","Dombrowski, L.T.","9874","1978","10","11","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"FURB43198","FURB43198","Lagoa Dourada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"553","2020-10-14 10:06:28-03","FURB","FURB","4535","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Adenesky-Filho, E","2006","Adenesky-Filho, E.",NA,"2006","07","08","Brasil","Rio Grande do Sul","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,"FURB43190","FURB43190",NA,NA,NA,"Habitat: Floresta Estacional Decidual; nitossolo Habito: Arbórea","08","01",NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA
"554","2021-03-16 17:55:03-03","UCS","HUCS","15309","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Hatschbach, G.","1999","Hatschbach, G.","69292","1999","10","06","Brasil","Paraná","Dr. Ulysses",NA,NA,NA,NA,NA,NA,"Rio Turvo",NA,NA,"Árvore 8m, flor alvacenta.; Margem do rio.",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2021-03-16 17:55:03-03","UCS","HUCS","36890","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Wasum, R.A.",NA,"Rizzon, E.","26","2010","08","17","Brasil","Rio Grande do Sul","São Marcos","-51.084222","-28.981833","-51.084222","-28.981833",NA,NA,"Bairro Francisco Doncatto",NA,NA,"Na zona urbana",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2021-03-16 17:55:03-03","UCS","HUCS","977","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rambo, B.",NA,"Sehnem, A.","s.n.","1945","10","03","Brasil","Rio Grande do Sul","Pareci Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coleção ASSL 1563; Árvore do mato.",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-03-16 17:55:03-03","UCS","HUCS","5089","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Smith, S.F.","1989","Wasum, R.A.","s.n.","1989","01","04","Brasil","Rio Grande do Sul","Paverama","-51.7303009033203","-29.551700592041",NA,NA,NA,NA,NA,NA,NA,"Árvore de grande porte.; Beira da mata","03",NA,"Angiospermae","Sapindales",NA,NA,"12402","auto",NA,NA,NA,NA,NA,NA,NA
