"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber"
"90","2010-03-17 06:15:00-03","MO","MOBOT","1803212","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J. Martinez y Perez (XAL)","Erik Asplund","Asplund 14010","1940","10","24","South America","Peru","Loreto",NA,"Iquitos, in shallow water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2009-07-31 15:12:00-03","MO","MOBOT","1803421","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","Leandro Aristeguieta","Aristeguieta 6204","1966","8","6","South America","Venezuela","Guárico",NA,"Al sur de la casa vieja del Hato El Recreo, cerca Estación Biológica de los Llanos Calabozo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"92","2009-07-31 15:11:00-03","MO","MOBOT","1803423","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11258","1976","3","14","South America","Brazil","Paraná",NA,"2 km E of Cascavel along Highway BR-277 to Curitiba.","-53.3918","-24.9737",NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1168","1",NA
"93","2014-09-11 10:28:00-03","MO","MOBOT","1803426","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","Gerrit Davidse|Ángel C. González","Davidse 13898","1978","2","9","South America","Venezuela","Apure","San Fernando","Ca. 4.5 km airline miles ESE of San Carlos del Meta along banks of the Río Meta.","-67.8333333","6.3166667",NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1284","1",NA
"94","2009-09-22 16:03:00-03","MO","MOBOT","1803431","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L. Martínez & Pérez (XAL)","Timothy J. Killeen","Killeen 2250","1986","11","26","South America","Bolivia","Santa Cruz","Nuflo de Chavez","La Pachanga, 5 km S of Concepción. Eroded tertiary planation surface overlying precambrian shield. Mosaic of semideciduous forest, wooded savanna and savanna wetland","-62.08333","-16.13333",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2009-07-31 15:14:00-03","MO","MOBOT","1803433","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11805","1976","4","1","South America","Brazil","Bahia",NA,"8 km NE of Itapicuru along Highway BA-402 to Tobias Barreto. Sedge marsh.",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1209","1",NA
"96","2009-07-31 15:15:00-03","MO","MOBOT","1803442","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","Scott A. Mori","Mori 10173","1978","6","7","South America","Brazil","Bahia",NA,"Mpio. de Itacare. Cerca de 1 km ao S de Itacare, beira-mar. Folha SD-24 (14-39c). Crescendo num brejo na margem da estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"97","2009-09-22 16:02:00-03","MO","MOBOT","1803449","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L. Martínez & Pérez (XAL)","Timothy J. Killeen","Killeen 1780","1986","2","13","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Est. Las Madres on road to Monte Verde. Eroded tertiary planation surface overlying precambrian shield. Mosaic of semi-deciduous forest, wooded savanna and savanna marsh","-62","-16",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2009-09-22 16:03:00-03","MO","MOBOT","1803474","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L. Martínez & Pérez (XAL)","Timothy J. Killeen","Killeen 1647","1986","1","21","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Est. Santa Maria, 5 km S of Concepción. Eroded tertiary planation surface overlying precambrian shield, mosaic of semideciduous forest, wooded savanna and savanna wetland","-62","-16.16666",NA,NA,NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","1803477","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","T. Killeen","Timothy J. Killeen","Killeen 622","1984","12","5","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Concepción, 2 km west of town. Eroded tertiary planation surface with broad valleys. Mosaic of forest, wooded savanna and savanna wetlands","-62","-16.16666",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2009-11-04 20:15:00-02","MO","MOBOT","1803479","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","Howard S. Irwin|et al.","Irwin 27743","1970","3","17","South America","Brazil","Minas Gerais",NA,"Wet sand, creek bank. Steep slopes with cut-over gallery forest and adjacent cerrado with interspersed outcrops, ca. 23 km E of Diamantina",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2011-09-19 13:02:00-03","MO","MOBOT","1803441","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11559","1981","12",NA,"South America","Venezuela","Guárico",NA,"Dtto. Infante: Parque Nacional Aguaro-Guariquito: Morichal Indio Viejo","-67.8666667","9.8",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2015-08-13 05:50:00-03","MO","MOBOT","1803483","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","R.M. Harley","Harley 15304","1974","1","19","South America","Brazil","Bahia",NA,"10 km N of town of Rio de Contas on road to Mato Grosso. Woodland along small stream, normally damp grassland, now dry, and dry cerrado/carrasco woodland on slopes of surrounding quartzitic hills","-41.8333333","-13.4666667",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2015-08-13 05:50:00-03","MO","MOBOT","1803485","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","R.M. Harley","Harley 20039","1977","3","27","South America","Brazil","Bahia",NA,"About 2 km N of the Vila do Rio de Contas in flood plain of Rio Brumado with riverine and chiefly weedy vegetation. This plant growing in damp sand with little competition on river margin","-41.8333333","-13.7166667",NA,NA,NA,NA,"980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2009-09-22 16:04:00-03","MO","MOBOT","1804511","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L. Martínez & Pérez (XAL)","Nur Ritter|Garrett E. Crow","Ritter 2302","1995","6","8","South America","Bolivia","Cochabamba","Carrasco","Mariposa. Wetland on the northern side of the highway to Santa Cruz; ca. 1.5 km east of town.","-65.03416","-17.01083",NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-09-22 16:02:00-03","MO","MOBOT","1804550","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L. Martínez & Pérez (XAL)","Nur Ritter","Ritter 1631","1995","3","5","South America","Bolivia","Cochabamba","Carrasco","Mariposa. Wetland on the northern side of the highway to Santa Cruz, ca. 1.5 km east of town.","-65.03416","-17.01083",NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","1859312","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"Stephan G. Beck","Beck 18345","1990","1","6","South America","Bolivia","La Paz","Abel Iturralde","Ixiamas. Pampa-monte al lado de la pista de aterrizaje","-68.18333","-13.81666",NA,NA,NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2011-06-07 17:11:00-03","MO","MOBOT","215264","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"Julian A. Steyermark","Steyermark 88379","1961","1","12","South America","Venezuela","Bolívar",NA,"Vicinity of camp, 5 kms from Hato de Nuria, E. of Miamo. Altiplanicie de Nuria. Wet part of edge of morichal south of camp.",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","215275","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"Francisco Tamayo","Tamayo 2892","1946","2","22","South America","Venezuela","Bolívar",NA,"Gran Sabana. Planta cespitosa, erecta con algunas ramas rastrero- radicantes. En el centro mismo de la zona nias frantanosa del morichal del hato de la Divina Pastora, Gran Sanbana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-07-31 15:13:00-03","MO","MOBOT","217047","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","Ronald L. Liesner","Liesner 23704","1988","4","23","South America","Venezuela","Bolívar",NA,"Gran Sabana; ca 10 km SW of Karaurin Tepui at junction of Río karaurin and Río Asadon (Río Sanpa). Gallery forest.","-61.05","5.3166667",NA,NA,NA,NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-15","2",NA
"110","2012-10-11 12:08:00-03","MO","MOBOT","226682","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2011-01-31 07:11:00-02","MO","MOBOT","2403686","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Nicora, E. G.","L.R. Parodi","Parodi 5649","1924","2","21","South America","Argentina","Misiones","San Pedro","picada a Barracón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2011-01-31 07:11:00-02","MO","MOBOT","2403708","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Nicora, E. G.","L.R. Parodi","Parodi 5610","1924","2","21","South America","Argentina","Misiones","San Pedro","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2011-01-31 07:11:00-02","MO","MOBOT","2403721","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Nicora, E. G.","L.R. Parodi","Parodi 5470","1924","2","8","South America","Argentina","Misiones","San Pedro","Santa Inés","-55.83333","-27.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-07-09 17:05:00-03","MO","MOBOT","2481343","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Renvoize, S. A.","Gert G. Hatschbach","Hatschbach 28236",NA,NA,NA,"South America","Brazil","Paraná",NA,"Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2014-10-07 12:16:00-03","MO","MOBOT","1803482","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","P. O'Connor","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11505","1976","3","29","South America","Brazil","Minas Gerais","Padre Paraíso","Ca. 22 km S of Padre Paraíso along Highway BR-116.","-41.4844017028809","-17.0741996765137",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,"21680","auto",NA,NA,NA,NA,NA,"1190","1",NA
"116","2011-09-19 13:02:00-03","MO","MOBOT","1803436","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.L.Martinez & Perez (XAL)","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11421","1981","12",NA,"South America","Venezuela","Guárico",NA,"Dtto. Infante: Parque Nacional Aguaro-Guariquito: Morichal San Ramón","-67.8666667","9.6666667",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2009-07-27 09:38:00-03","MO","MOBOT","226726","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","contracta","Luziola contracta","Hack.",NA,"Auguste F.M. Glaziou","Glaziou 22480","1861",NA,NA,"South America","Brazil","Goiás",NA,"Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-08-01 18:19:30-03","UNESP-IBILCE","SJRP","01824","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Stend.) Hitchc.","H.M. Longhi-Wagner","Elza M. P. Martins",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","São José do Rio Preto","córrego piedade","-49.3699989318848","-20.8199996948242",NA,"Na água, com raiz fasciculada, rizoma com estolhos laterais.;",NA,NA,NA,NA,NA,NA,NA,"20305","auto",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"119","2015-05-20 10:36:36-03","UFERSA","MOSS","10705","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Filgueiras, T.S.","Black, G.A.","s.n.","1955","06","28","América do Sul","Brasil","Ceará","Quixadá","Cedro.","-39.0153","-4.97139",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41968","auto","1997",NA,NA,NA,NA,NA,NA,NA
"120","2015-05-20 10:36:36-03","UFERSA","MOSS","10704","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Filgueiras, T.S.","Bezerra, P.","518","1943","06","08","América do Sul","Brasil","Ceará","Jaguaribe","Fazenda Mulungu.","-38.6219","-5.89056",NA,"coletado próximo ao açude; interesse econ. forrageira; n.v. capim-marreco.",NA,NA,NA,NA,NA,NA,NA,"45831","auto","1997",NA,NA,NA,NA,NA,NA,NA
"121","2015-05-20 10:36:36-03","UFERSA","MOSS","10707","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Filgueiras, T.S.","Black, G.A.","37","1955","06","27","América do Sul","Brasil","Ceará","Quixadá","Cedro.","-39.0153","-4.97139",NA,"coletdo em lugar baixo e úmido.",NA,NA,NA,NA,NA,NA,NA,"41968","auto","1997",NA,NA,NA,NA,NA,NA,NA
"122","2015-05-20 10:36:36-03","UFERSA","MOSS","10706","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Filgueiras, T.S.","Black, G.A.","4","1955","06","28","América do Sul","Brasil","Ceará","Quixadá","Brejo.","-39.0153","-4.97139",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41968","auto","1997",NA,NA,NA,NA,NA,NA,NA
"123","2020-08-31 09:21:22-03","INPA","INPA","105613","S","Plantae","Monocotyledon","Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Gibertoni, TB; Gomes-Silva, AC","Janssen, AS","515","1980","08","15","Southern America","Brasil","Amazonas","Humaitá","Humaitá, Lagoa temporária do Igarapé Mongabal, 500 m ao Sul da BR 230, Km 4.","-63.166667","-7.516667",NA,NA,"INPA0105613","INPA0105613 INPA0105613_e",NA,NA,NA,"-63.166667","-7.516667",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"124","2019-12-19 11:20:04-03","UFG","UFG","64803","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Guglieri, A.","Guglieri, A.; et al.","1610","2007","12","16",NA,"Brasil","Mato Grosso do Sul","Corguinho",NA,"-54.8293991088867","-19.8316993713379",NA,"Erva.","UFG0064803","UFG0064803",NA,NA,NA,NA,NA,"56513","auto","2006",NA,NA,"05","08",NA,NA,NA
"125","2019-12-19 11:20:04-03","UFG","UFG","42042","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Viana, P.L.","Resende, I.L.M.","1495","2009","04","15",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,"UFG0042042","UFG0042042",NA,NA,NA,"-48473.5","-17006.5","39117","auto","2010",NA,NA,"04","20",NA,NA,NA
"126","2019-12-19 11:20:04-03","UFG","UFG","44203","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Resende, I.L.M.","Resende, I.L.M.","1583","2010","03","28",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,"UFG0044203","UFG0044203",NA,NA,NA,"-48473.5","-17006.5","39117","auto","2010",NA,NA,"04","20",NA,NA,NA
"127","2019-12-19 11:20:04-03","UFG","UFG","44204","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Resende, I.L.M.","Resende, I.L.M.","1584","2010","03","28",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,"UFG0044204","UFG0044204",NA,NA,NA,"-48473.5","-17006.5","39117","auto","2010",NA,NA,"04","20",NA,NA,NA
"128","2019-12-19 11:20:04-03","UFG","UFG","44205","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Resende, I.L.M.","Resende, I.L.M.","1585","2010","03","28",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,"UFG0044205","UFG0044205",NA,NA,NA,"-48473.5","-17006.5","39117","auto","2010",NA,NA,"04","20",NA,NA,NA
"129","2021-02-25 10:11:35-03","CVRD","CVRD","13930","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc","Rodrigo S. Rodrigues","Pivari, M.O.D.","518","2007","02","12","América do Sul","BRASIL","ES","Linhares","Curso de Taxonomia UFMG","-40.081389","-19.16",NA,"Erva, emergente, ca. 0,4 m alt. Presente em córrego, solo arenoso, local sombreado, ca. 0,2 m prof. Estigmas brancos, frutos imaturos verdes. <ll>dwc_commonname:</ll> Capim luziola","CVRD013930",NA,"63","63",NA,"40°04'53W","19°09'36S",NA,NA,"2015","Liliopsida",NA,"04","24",NA,NA,NA
"130","2021-02-25 10:11:35-03","CVRD","CVRD","13929","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc","Rodrigo S. Rodrigues","Pivari, M.O.D.","517","2007","02","12","América do Sul","BRASIL","ES","Linhares","Curso de Taxonomia UFMG","-40.081389","-19.16",NA,"Erva, emergente, ca. 0,4 m alt. Presente em córrego, solo arenoso, local sombreado, ca. 0,2 m prof. Estigmas brancos, frutos imaturos verdes. <ll>dwc_commonname:</ll> Capim luziola","CVRD013929",NA,"63","63",NA,"40°04'53W","19°09'36S",NA,NA,"2015","Liliopsida",NA,"04","24",NA,NA,NA
"131","2019-08-02 10:21:45-03","CPATSA","HTSA","333","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","Heitch.","Fotius, G.","Fotius, G.","3470","1983","05","25",NA,"Brasil","Pernambuco","Petrolina","4 Km ao Sul do CPATSA.","-40.539444","-9.166667",NA,"Erva an., Fl 2., (Segunda floração). Erva alastrando-se com enraizamento nos nós. Caule florífero ereto. Flor espiga pequena macho. Rosada.; Poça d'água em local que está secando.",NA,NA,NA,NA,NA,"-40.539444","-9.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-07-31 14:33:14-03","CPATSA","HTSA","5779","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","Heitch.",NA,"Tonizza, M.C.","s.n.","2014","05","23",NA,"Brasil","Pernambuco","Petrolina","Projeto Mandacarú","-41.006944","-9.453889",NA,NA,NA,NA,NA,NA,NA,"-41.006944","-9.453889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-09-12 05:00:02-03","US","US","80336","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Caryochloa","bahiensis","Caryochloa bahiensis","Steud.",NA,"P. Salzmann","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"North of Esplanda city on road to Jaquera.",NA,NA,NA,"Fragmentary material of type specimen ex herb. Vienna (?).","US00075555","US00075555_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","1869636","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Hojsgaard, D.","J. A. Steyermark","60492","1944","11","24","South America - Neotropics","Venezuela","Bolívar",NA,"Salto Pacairao, along Río Pacairao, 3 km E-NE of Santa Teresita de Kavanayén",NA,NA,NA,NA,NA,NA,"1220",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","1910989","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Hojsgaard, D.","F. Tamayo","2892","1946","2","21","South America - Neotropics","Venezuela","Bolívar",NA,"Gran Sabana, Hato Divina Pastora","-61.05","4.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","1869602","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Hojsgaard, D.","J. A. Steyermark","59219","1944","10","3","South America - Neotropics","Venezuela","Bolívar",NA,"Gran Sabana, between waterfall at Rué-merú (trib of Río Kukenán) and Divina Pastora on Río Kukenán, north of Santa Elena, south of Mount Roraima","-61.71","5.75",NA,NA,NA,NA,"1065",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","2474366","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Hojsgaard, D.","J. A. Steyermark","88379","1961","1","12","South America - Neotropics","Venezuela","Bolívar",NA,"Hato de Nuria, 5 km from; E of Miamo, Altiplanicie de Nuria, south of camp","-61.73","7.65",NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","2586637","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Judziewicz, E. J.","J. Hoock","s.n.","1957","2","9","South America - Neotropics","French Guiana",NA,NA,"Route de Sinnamary, courbieré du fond de Passoura","-52.68","5.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","3412840","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"J. Hoock","400","1957","2","9","South America - Neotropics","French Guiana",NA,NA,"Route de Sinnamary, Courbieré du fond de Passoura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","96484","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"B. Balansa","181","1874",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"ex herb Borssier, fragmentary materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","3168137","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Luziola","contracta","Luziola contracta","Hack.",NA,"A. F. M. Glaziou","22480",NA,NA,NA,"South America - Neotropics","Brazil","Goiás",NA,"Goyaz.",NA,NA,NA,NA,"US00075560","US00075560_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
