"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"98","2020-12-21 16:21:44-03","MBM","MBM","59833","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","40230","1977","11","16","Brazil","Paraná","Palmeira","Rio Tibagi, Rodovia do Café","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM059833","MBM059833",NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA
"99","2020-12-21 16:21:44-03","MBM","MBM","111476","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","50825","1986","11","29","Brazil","Paraná","Palmeira","Rod. BR-277, Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM111476","MBM111476",NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA
"100","2020-12-21 16:21:44-03","MBM","MBM","61447","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Landrum, L.R.","2547","1977","11","16","Brazil","Paraná","Ponta Grossa","Rio Tibagi","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM061447","MBM061447",NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA
"101","2020-12-21 16:21:44-03","MBM","MBM","12285","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Fontella, J.; Fontella, J.","17702","1967","11","05","Brazil","Paraná","Ponta Grossa","Rio Tibagi, Rodovia do Café","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM012285","MBM012285",NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA
"102","2020-12-21 16:21:44-03","MBM","MBM","36878","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Smith, L.B.",NA,NA,NA,"Hatschbach, G.; Lange, R.B.; Lange, R.B.","5278","1958","12","12","Brazil","Paraná","Sengés","Fazenda Morungava, rio do Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,"MBM036878","MBM036878",NA,NA,"Southern America",NA,"55682","auto",NA,NA,NA,NA,NA
"103","2020-12-21 16:21:44-03","MBM","MBM","42013","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","35850","1975","01","26","Brazil","Rio de Janeiro","Itatiaia","Itatiaia, subida ao Planalto","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"MBM042013","MBM042013",NA,NA,"Southern America",NA,"19648","auto",NA,NA,NA,NA,NA
"104","2020-12-21 16:21:44-03","MBM","MBM","203710","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Scaramuzza, C.A.M.",NA,NA,NA,"Souza, V.C.; et al.; et al.","4768","1993","11","27","Brazil","São Paulo","Itararé","Fazenda Santa Andréia","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"MBM203710","MBM203710",NA,NA,"Southern America",NA,"27729","auto",NA,NA,NA,NA,NA
"105","2020-12-21 16:21:44-03","MBM","MBM","57218","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Cruz, N.D.","6326","1977","11","18","Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"MBM057218","MBM057218",NA,NA,"Southern America",NA,"33136","auto",NA,NA,NA,NA,NA
"106","2020-12-21 16:21:44-03","MBM","MBM","36873","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Pereira, E.; Hatschbach, G.; Hatschbach, G.","7962","1963","11","17","Brazil","Paraná","Guarapuava","Águas Santa Clara","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM036873","MBM036873",NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA
"107","2020-12-21 16:21:44-03","MBM","MBM","30575","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Hatschbach, G.","33480","1973","12","13","Brazil","Paraná","Guarapuava","Passo do Jacu","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM030575","MBM030575",NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA
"108","2020-12-21 16:21:44-03","MBM","MBM","36871","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Hatschbach, G.","11974","1964","12","04","Brazil","Paraná","Jaguariaíva","Estrada do Sertão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM036871","MBM036871",NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA
"109","2020-12-21 16:21:44-03","MBM","MBM","67970","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","43392","1980","11","25","Brazil","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM067970","MBM067970",NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA
"110","2020-12-21 16:21:44-03","MBM","MBM","36870","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze",NA,NA,NA,NA,"Hatschbach, G.","11986","1964","12","05","Brazil","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM036870","MBM036870",NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA
"111","2020-12-21 16:21:44-03","MBM","MBM","140047","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Vieria, A.O.S.; et al.; et al.","238","1988","12","05","Brazil","Paraná","Jaguariaíva","Rio Diamante, Recanto da Prainha","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM140047","MBM140047",NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA
"112","2020-12-21 16:21:44-03","MBM","MBM","73581","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Hatschbach, G.","44459","1981","12","03","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM073581","MBM073581",NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA
"113","2020-12-21 16:21:44-03","MBM","MBM","36879","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Rambo, B.",NA,NA,NA,"Hertel, R.","169","1948","01","06","Brazil","Paraná","Palmeira","Rio das Pombas","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM036879","MBM036879",NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:21:44-03","MBM","MBM","385797","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Lozano, E.D.","2012",NA,NA,"Lozano, E.D.; Ariati, V.; Ariati, V.","1096","2012","10","10","Brazil","Paraná","Ponta Grossa","Fazenda Capão das Almas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arbusto, 1m, flores creme.; Campos Gerais, margem de rio.","MBM385797","MBM385797",NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA
"115","2020-12-21 16:21:44-03","MBM","MBM","61448","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Landrum, L.R.","2564","1977","11","16","Brazil","Paraná","Ponta Grossa","Rio Tibagi","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM061448","MBM061448",NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:21:44-03","MBM","MBM","129841","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Hatschbach, G.",NA,NA,NA,"Krul; et al.; et al.","s.n.","1987","12","05","Brazil","Paraná","Ponta Grossa","Rio Tibagi","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM129841","MBM129841",NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:21:44-03","MBM","MBM","3405","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.","1992","10","19","Hatschbach, G.","16173","1967","03","16","Brazil","Paraná","Porto Amazonas","Rio Iguaçu","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"à beira do rio Iguaçu, zona de campo. Matinha de galeria, cocais algo rochosos. Arbusto 1,50m","MBM003405","MBM003405",NA,NA,"Southern America",NA,"14684","auto",NA,NA,NA,NA,NA
"118","2020-12-21 16:21:44-03","MBM","MBM","61139","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Zickel, C.S.",NA,NA,NA,"Hatschbach, G.","41756","1978","11","22","Brazil","Paraná","Rio Branco do Sul","Itarerama","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM061139","MBM061139",NA,NA,"Southern America",NA,"37352","auto",NA,NA,NA,NA,NA
"119","2020-12-21 16:21:44-03","MBM","MBM","212914","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze","Ribas, O.S.",NA,NA,NA,"Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1834","1996","12","13","Brazil","Paraná","Tibagi","Cânion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM212914","MBM212914",NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA
"120","2020-12-21 16:21:44-03","MBM","MBM","224145","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) O. Kuntze",NA,NA,NA,NA,"Dias, M.C.; et al.; et al.","s.n.","1989","12","11","Brazil","Paraná","Tibagi","Fazenda Charlote, Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM224145","MBM224145",NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA
"121","2018-02-16 11:07:23-02","MNHN","RECOLNAT_MNHN_P","P00594818","PreservedSpecimen",NA,"Cunoniaceae","Belangera","cuneata","Belangera cuneata","Cambess.","Fortune-Hopkins",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Catalogue C1 133 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00594818' target='other'> <mi>dwc_moreinfo</mi></a>","P00594818","P00594818_01",NA,NA,NA,"hb",NA,NA,NA,NA,"isolectotype","Voayge d'Auguste de Saint-Hilaire de 1816 à 1821/C1 133",NA
"122","2014-01-06 13:51:07-02","MNHN","RECOLNAT_MNHN_P","P00594819","PreservedSpecimen",NA,"Cunoniaceae","Belangera","cuneata","Belangera cuneata","Cambess.","Fortune-Hopkins",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Catalogue C1 133 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00594819' target='other'> <mi>dwc_moreinfo</mi></a>","P00594819","P00594819_01",NA,NA,NA,"hb",NA,NA,NA,NA,"lectotype","Voayge d'Auguste de Saint-Hilaire de 1816 à 1821/C1 133",NA
"123","2017-11-27 11:15:55-02","MNHN","RECOLNAT_MNHN_P","P05519324","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Dusén, P.",NA,"1910","11","29","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05519324' target='other'> <mi>dwc_moreinfo</mi></a>","P05519324","P05519324_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"10889",NA
"124","2015-09-05 10:20:35-03","MNHN","RECOLNAT_MNHN_P","P05519358","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Claussen",NA,"1843",NA,NA,"Brasil","Minas Gerais",NA,"Capanema",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05519358' target='other'> <mi>dwc_moreinfo</mi></a>","P05519358","P05519358_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"37",NA
"125","2017-11-27 09:55:16-02","MNHN","RECOLNAT_MNHN_P","P05519307","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Claussen",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05519307' target='other'> <mi>dwc_moreinfo</mi></a>","P05519307","P05519307_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"37",NA
"126","2017-11-27 11:00:41-02","MNHN","RECOLNAT_MNHN_P","P00697283","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Balansa, B.",NA,"1879",NA,NA,"Paraguay",NA,NA,"Cordillère de Peribebui",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00697283' target='other'> <mi>dwc_moreinfo</mi></a>","P00697283","P00697283_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3183",NA
"127","2015-10-06 08:28:27-03","MNHN","RECOLNAT_MNHN_P","P00697284","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Balansa, B.",NA,"1879",NA,NA,"Paraguay",NA,NA,"Cordillère de Peribebui",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00697284' target='other'> <mi>dwc_moreinfo</mi></a>","P00697284","P00697284_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3183",NA
"128","2017-06-08 13:40:55-03","MNHN","RECOLNAT_MNHN_P","P00697285","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Balansa, B.",NA,"1884","3","15","Paraguay",NA,NA,"Vallée de l'Y- acan- guazu, près de Valenzuéla, sur le versant humide des montagnes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00697285' target='other'> <mi>dwc_moreinfo</mi></a>","P00697285","P00697285_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"4752",NA
"129","2015-10-02 05:01:35-03","MNHN","RECOLNAT_MNHN_P","P00697286","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Balansa, B.",NA,"1884","3","15","Paraguay",NA,NA,"Vallée de l'Y- acan- guazu, près de Valenzuéla, sur le versant humide des montagnes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00697286' target='other'> <mi>dwc_moreinfo</mi></a>","P00697286","P00697286_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"4752",NA
"130","2015-10-17 00:19:13-03","MNHN","RECOLNAT_MNHN_P","P01817785","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Balansa, B.",NA,"1879",NA,NA,"Paraguay",NA,NA,"Cordillère de Peribebui",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817785' target='other'> <mi>dwc_moreinfo</mi></a>","P01817785","P01817785_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3183",NA
"131","2015-10-17 00:19:42-03","MNHN","RECOLNAT_MNHN_P","P01817786","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Balansa, B.",NA,"1879",NA,NA,"Paraguay",NA,NA,"Cordillère de Peribebui",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817786' target='other'> <mi>dwc_moreinfo</mi></a>","P01817786","P01817786_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3183",NA
"132","2015-10-15 06:42:50-03","MNHN","RECOLNAT_MNHN_P","P01817787","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Balansa, B.",NA,"1879",NA,NA,"Paraguay",NA,NA,"Cordillère de Peribebui",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817787' target='other'> <mi>dwc_moreinfo</mi></a>","P01817787","P01817787_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3183",NA
"133","2015-10-17 00:20:34-03","MNHN","RECOLNAT_MNHN_P","P01817788","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Balansa, B.",NA,"1879",NA,NA,"Paraguay",NA,NA,"Cordillère de Peribebui",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817788' target='other'> <mi>dwc_moreinfo</mi></a>","P01817788","P01817788_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3183",NA
"134","2015-09-04 11:25:39-03","MNHN","RECOLNAT_MNHN_P","P03322143","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Hassler, E.",NA,"1900","12","1","Paraguay",NA,NA,"In regione cursus superioris fluminis Y-aca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03322143' target='other'> <mi>dwc_moreinfo</mi></a>","P03322143","P03322143_01 P03322143_02",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"6583 a",NA
"135","2017-06-08 10:40:51-03","MNHN","RECOLNAT_MNHN_P","P03322151","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Hassler, E.",NA,"1900","1","1","Paraguay",NA,NA,"In regione cursus superioris fluminis Y-aca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03322151' target='other'> <mi>dwc_moreinfo</mi></a>","P03322151","P03322151_01 P03322151_02",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"6583 b",NA
"136","2015-09-04 11:25:39-03","MNHN","RECOLNAT_MNHN_P","P03322152","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Hassler, E.",NA,"1900","12","1","Paraguay",NA,NA,"In regione cursus superioris fluminis Y-aca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03322152' target='other'> <mi>dwc_moreinfo</mi></a>","P03322152","P03322152_01 P03322152_02",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"6583 a",NA
"137","2015-09-05 10:19:25-03","MNHN","RECOLNAT_MNHN_P","P05519305","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05519305' target='other'> <mi>dwc_moreinfo</mi></a>","P05519305","P05519305_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"5087",NA
"138","2015-09-05 10:19:25-03","MNHN","RECOLNAT_MNHN_P","P05519306","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Mosén",NA,"1873","11","30","Brésil",NA,NA,"Prov. Minas Geraes: Caldas",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05519306' target='other'> <mi>dwc_moreinfo</mi></a>","P05519306","P05519306_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"888",NA
"139","2015-09-05 10:06:30-03","MNHN","RECOLNAT_MNHN_P","P05519528","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Balansa, B.",NA,"1884","3","15","Paraguay",NA,NA,"Vallée de l'Y- acan- guazu, près de Valenzuéla, sur le versant humide des montagnes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05519528' target='other'> <mi>dwc_moreinfo</mi></a>","P05519528","P05519528_01 P05519528_02",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"4752",NA
"140","2017-06-09 15:14:31-03","MNHN","RECOLNAT_MNHN_P","P05537933","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Hassler, E.",NA,"1900","1","1","Paraguay",NA,NA,"In regione cursus superioris fluminis Y-aca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05537933' target='other'> <mi>dwc_moreinfo</mi></a>","P05537933","P05537933_01 P05537933_02",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"6583 b",NA
"141","2015-09-05 08:34:25-03","MNHN","RECOLNAT_MNHN_P","P05537934","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Hassler, E.",NA,"1900","12","1","Paraguay",NA,NA,"In regione cursus superioris fluminis Y-aca",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05537934' target='other'> <mi>dwc_moreinfo</mi></a>","P05537934","P05537934_01 P05537934_02",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"6583 a",NA
"142","2015-09-05 09:22:16-03","MNHN","RECOLNAT_MNHN_P","P05616946","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Balansa, B.",NA,"1879",NA,NA,"Paraguay",NA,NA,"Cordillère de Peribebui",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05616946' target='other'> <mi>dwc_moreinfo</mi></a>","P05616946","P05616946_01 P05616946_02",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3183",NA
"143","2017-11-27 10:43:37-02","MNHN","RECOLNAT_MNHN_P","P05616948","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Balansa, B.",NA,"1884","3","15","Paraguay",NA,NA,"Vallée de l'Y- acan- guazu, près de Valenzuéla, sur le versant humide des montagnes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05616948' target='other'> <mi>dwc_moreinfo</mi></a>","P05616948","P05616948_01 P05616948_02",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"4752",NA
"144","2015-09-05 09:22:16-03","MNHN","RECOLNAT_MNHN_P","P05616949","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Bernardi",NA,"1978","10","15","Paraguay",NA,NA,"Ad rivulum in Reserva Forestal Ybicui",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05616949' target='other'> <mi>dwc_moreinfo</mi></a>","P05616949","P05616949_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"18029",NA
"145","2015-09-05 09:22:16-03","MNHN","RECOLNAT_MNHN_P","P05616951","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Balansa, B.",NA,"1879",NA,NA,"Paraguay",NA,NA,"Cordillère de Peribebui",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05616951' target='other'> <mi>dwc_moreinfo</mi></a>","P05616951","P05616951_01 P05616951_02",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3183",NA
"146","2017-11-27 10:35:07-02","MNHN","RECOLNAT_MNHN_P","P05519343","PreservedSpecimen",NA,"Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hopkins",NA,NA,NA,"Reitz|Klein",NA,"1965","12","18","Brasil","Paraná","Jaguariaíva","Rio das Mortes.","-49.7057991027832","-24.2511005401611",NA,NA,"850",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05519343' target='other'> <mi>dwc_moreinfo</mi></a>","P05519343","P05519343_01",NA,NA,NA,"hb","44368","auto",NA,NA,NA,"17938",NA
