"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"45","2020-02-08 09:54:52-03","NBC","NL-BOTANY","U.1371787","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Anderson WR",NA,NA,NA,"Smith NP; Mori SA",NA,"2000","09","23","French Guiana","Saint-Laurent-du-Maroni",NA,"French Guiana: Vicinity of Les Eaux Claires, c. 6 km. NNW of Saül.","-53.216667","3.65","-53.216667","3.65","Disturbed area around homestead. Non-flooded moist forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1371787 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1371787","Southern America",NA,NA,NA,"Malpighiales",NA,NA,"NL-U1371787",NA,NA,"Magnoliopsidae","U 0181587",NA,NA,NA
"46","2020-02-08 09:54:52-03","NBC","NL-BOTANY","WAG.1953271","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Andel TR van","2013","09","06","Andel TR van",NA,"2013","06","27","Surinam",NA,NA,"Sipaliwini. Mooytaki village.","-54.650556","4.127222","-54.650556","4.127222","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1953271 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1953271","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"47","2020-11-04 10:56:02-03","ESALQ","ESA","142681","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"Reis, R.","1993",NA,NA,"Reis, R.","10766.0","1993","01","29","Brasil","Maranhão","Açailândia",NA,"-47.5046997070312","-4.9466700553894",NA,NA,NA,"ESA142681",NA,NA,NA,NA,NA,NA,NA,NA,"95172","auto",NA,NA,NA,NA,NA
"48","2020-11-04 11:12:28-03","ESALQ","ESA","126014","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"Amorim, A.","1905","06","26","Andreata, R.","664.0","1905","06","07","Brasil","Rio de Janeiro","Niterói",NA,"-43.1035995483398","-22.88330078125",NA,NA,NA,"ESA126014",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA126014_1 ESA126014_2","14785","auto",NA,NA,NA,NA,NA
"49","2020-11-04 10:56:02-03","ESALQ","ESA","142690","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"Mota, O.","1993","01","05","Monteiro, R.S.","438.0","1992","02","26","Brasil","Maranhão","Açailândia",NA,"-47.5046997070312","-4.9466700553894",NA,NA,NA,"ESA142690",NA,NA,NA,NA,NA,NA,NA,NA,"95172","auto",NA,NA,NA,NA,NA
"50","2020-11-19 10:24:05-03","CPAP","CPAP","16176","PreserverdSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","S. F. Smith","1995",NA,NA,"Hatschbach, G.","62769","1995","05","14","Brasil","MT","Porto Estrela","Fazenda Salobrinha","-57.2275009155273","-15.3243999481201",NA,NA,"Arbusto, 2m de altura. FLOR: . FRUTO: avermelhado. INTERESSE: . FREQUÊNCIA: . AMBIENTE: Área degradada de cerrado, próximo a moradia (cultivada?). SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,NA,NA,NA,NA,"59745","auto",NA,NA,NA,NA,NA
"51","2019-11-21 14:38:32-03","UFJF","CESJ","35807","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","R.F. Almeida","2016",NA,NA,"P.M.Cyranka","s.n.","2001","11","06","Brasil","Minas Gerais","Juiz de Fora","Fazenda São Mateus, Bairro Salvaterra.","-43.3502998352051","-21.7642002105713",NA,NA,"Em mata, próximo ao açude.","CESJ035807","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"52","2019-11-21 14:38:32-03","UFJF","CESJ","17119","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","A.M. Amorim","1999","06","07","L. Krieger","CESJ17119","1980","04","04","Brasil","Rio de Janeiro","Mendes","Maristas","-43.7327995300293","-22.5266990661621",NA,NA,"Arbusto com fl. amarelas, fr. avermelhados, comestíveis. Cultivado.","CESJ017119","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,"9614","auto",NA,NA,NA,NA,NA
"53","2021-04-07 11:45:32-03","UFMS","CGMS","5846","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","U.M. Resende","1992","03","13","H.P. Barros","5","1992","03","11","Brasil","Mato Grosso do Sul","Campo Grande","Chácara.","-54.6464004516602","-20.4428005218506",NA,NA,"Pétalas róseas. Frutos vermelho-alaranjados. Drupa subglobosa. Planta cultivada. Folha oposta.","CGMS1012318",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
"54","2020-04-22 16:21:21-03","UFPB","JPB","153","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Amorim, AM","2011",NA,NA,"Xavier, LP","JPB153","1941","11","02","Brasil","Amazonas","Rio Madeira",NA,NA,NA,NA,NA,"; DESC: frutos amarelos",NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-04-22 16:21:21-03","UFPB","JPB","1924","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Amorim, AM","2011",NA,NA,"Carneiro, F","JPB1924","1953","05","11","Brasil","Paraíba","João Pessoa","Jardim Botânico, Estrada do Buraquinho.","-34.863056","-7.115","-34.863056","-7.115","; DESC: Arbusto. Fruto vermelho.",NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon","47","47",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-16 17:53:24-03","UCS","HUCS","27112","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Anderson, W.R.","2005",NA,NA,"Carneiro, J.","1397","2003","01","30","Brasil","Paraná","Jundiaí do Sul",NA,"-50.247501373291","-23.4367008209229",NA,NA,"arbusto 4m., flor amarela, fruto alaranjado; cultivado",NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA
"57","2019-08-16 08:39:50-03","UTFPR","HCF","5337","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","M.G. Caxambu","2007","06","19","M.V.S. Antonio",NA,"2007","04","09","Brasil","PR","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,"Arbusto ca. 2m, heliófito. Flores amarelas. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA
"58","2019-08-16 08:39:50-03","UTFPR","HCF","4133","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","J. Cordeiro & E. Barboza","2007","02",NA,"F.L. Turra",NA,"2006","03","25","Brasil","PR","Campo Mourão","Fazenda Potinga, Km 3,5","-52.3830986022949","-24.0456008911133",NA,NA,"arvoreta ca. 2 m de altura, com frutos vermelhos, em subosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA
"59","2021-03-21 19:36:31-03","UFC","EAC","15381","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Nunes, E.",NA,NA,NA,"Andrade, P.R.","s.n.","1986","12","22","Brasil","Ceará","Fortaleza","Av. José Bastos, Est. Otávio Bonfim","-38.543098449707","-3.71722006797791",NA,NA,"Arbusto com flores amarelas e fruto vermelho comestível.; Ruderal","EAC0015381","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"EAC0015381","19924","auto",NA,NA,NA,NA,NA
"60","2021-03-21 19:36:31-03","UFC","EAC","11974","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Fernandes, A.; Bezerra, P.","1983","04","27","Nepomuceno, V.","s.n.","1983","04","27","Brasil","Ceará","Fortaleza","No jardim de uma residência","-38.543098449707","-3.71722006797791",NA,NA,"Arbusto, flor amarela, com antera e pólens rosas.","EAC0011974","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"EAC0011974","19924","auto",NA,NA,NA,NA,NA
"61","2020-12-21 16:32:33-03","MBM","MBM","180920","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Amorim, A.M.",NA,NA,NA,"Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.","62769",NA,NA,NA,"Brazil","Mato Grosso","Porto Estrela","Fazenda Salobirinha","-57.2275009155273","-15.3243999481201",NA,NA,NA,"MBM180920","Southern America",NA,NA,NA,NA,NA,NA,"MBM180920","59745","auto",NA,NA,NA,NA,NA
"62","2020-12-21 16:32:33-03","MBM","MBM","287213","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Anderson, W.R.",NA,NA,NA,"Carneiro, J.","1397","2003","01","30","Brazil","Paraná","Jundiaí do Sul","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,NA,"MBM287213","Southern America",NA,NA,NA,NA,NA,NA,"MBM287213","17300","auto",NA,NA,NA,NA,NA
"63","2021-02-11 17:19:27-03","UFPR","UPCB","53011","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) H.B. & K.","Possette, R.F.S. & Cordeiro, J.","2005","12",NA,"Machado, A.M.B.",NA,"2002","11","10","Brasil","Santa Catarina","São Francisco do Sul","Praia de Itaguaçu, 26°14'S 48°38'W","-48.633333","-26.233333","-48.633333","-26.233333","Flor amarela. Coleta em quintal de casa. Solo arenoso..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","130994","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson (MICH)",NA,NA,NA,"Alwyn H. Gentry|Percy Núñez V.","Gentry 69808","1990","3","2","Bolivia","La Paz",NA,"Río Heath, Peru/Bolivia border, riverø side forest.","-68.75","-12.66666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"436","5"
"65","2011-11-01 10:12:00-02","MO","MOBOT","2845629","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson (MICH)",NA,NA,NA,"V. Tafur","Tafur 212","1995","8","19","Ecuador","Tungurahua","Mocha","Alrededores del Pueblo. Bosque pluvial tropical, cultivada en los jardines.","-77.81666","-1.03333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2012-04-12 05:10:00-03","MO","MOBOT","1156273","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson (MICH)",NA,NA,NA,"J. Guillén|Alfredo F. Fuentes|Marisol Garvizu","Guillén 313","1997","1","25","Bolivia","Santa Cruz","Velasco","Colectado en las afueras del pueblo de San José de Campamento.","-60.99138","-15.15555",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"67","2008-05-27 22:02:00-03","MO","MOBOT","1248234","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W. R. Anderson (MICH)",NA,NA,NA,"Bradley C. Bennett","Bennett 4536",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2018-05-28 05:22:00-03","MO","MOBOT","130729","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson (MICH)",NA,NA,NA,"H. J. Young|Don A. Stratton","Young 183","1984","11","15","Peru","Madre de Dios","Tambopata","Tambopata Wildlife Reserve, 30 km S of Puerto Maldonado. above sea level.","-69.28333","-12.25",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,"84-21","6"
"69","2012-05-24 05:04:00-03","MO","MOBOT","131385","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson (MICH)",NA,NA,NA,"Juan Revilla","Revilla Cardenas 2117","1977","1","11","Peru","Loreto","Maynas","Distrito Iquitos. Rio Nanay, cerca a Nina Rumi.","-73.41388","-3.85444",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","3"
"70","2014-10-03 05:34:00-03","MO","MOBOT","133572","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson (MICH)",NA,NA,NA,"Percy Núñez V.|M. Palma|J. Arque","Núñez Vargas 10155","1989","2","3","Peru","Cusco","La Convención","Abajo de Echarate en el Alto Urubamba. Manguyari, bosque con árboles (hasta 40 m de alto con copa de 25 m de ancho).","-72.6666667","-12.7833333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,"22","2"
"71","2012-05-02 08:52:00-03","MO","MOBOT","1737258","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson",NA,NA,NA,"Walter A. Palacios","Palacios Cuenca 13896","1996","7","30","Ecuador","Sucumbíos","Lago Agrio","Nueva Loja. Bosque húmedo Tropical. Huertos caseros.","-76.85","0.1",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2011-02-22 10:38:00-03","MO","MOBOT","1756810","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson (MICH)",NA,NA,NA,"Enrique Rentería A.|et al.","Rentería Arriaga 1638","1979","7","18","Colombia","Antioquia",NA,"Alrededor de Segovia.","-74.71157","7.057512",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2017-09-14 17:42:00-03","MO","MOBOT","1914066","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.Anderson (MICH(FVG))",NA,NA,NA,"Ronald L. Liesner","Liesner 6847","1979","4","21","Venezuela","Amazonas",NA,"San Carlos de Río Negro. Weeds and introduced plants around town.","-67.0608333","1.9202778",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,"213","1"
"74","2011-03-29 14:15:00-03","MO","MOBOT","22637","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"José Campos de la Cruz","Campos de la Cruz 341","1988","3","23","Peru","Ucayali","Purus","Distrito Inahuaya. Comunidad de Santa Rosa.","-73.82","-10.67638",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,"4","1"
"75","2014-08-05 12:12:00-03","MO","MOBOT","771887","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson",NA,NA,NA,"Philip J. Barbour","Barbour 5246","1980","5","11","Peru","Madre de Dios","Tambopata","Ca. 30 air km or 70-80 river km SSW Puerto Maldonado at effluence Río La Torre (Río D'Orbigny)/Río Tambopata (SE bank); Tambopata Nature Reserve.","-69.2833333","-12.8166667",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,"80","3"
"76","2020-04-14 11:10:00-03","MO","MOBOT","2380511","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson (MICH)",NA,NA,NA,"Lorena Carrillo","Carrillo 227","2004","2","6","Ecuador","Sucumbíos","Putumayo","Comunidad Puerto Bolívar a 2:30 horas del puente del río Cuyabeno aguas abajo. Bosque muy húmedo tropical. Bosque poco intervenido, inundado por aguas blancas. Suelo arcilloso rojizo. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.","-76.1519444","-0.0977777",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"77","2015-08-01 05:59:00-03","MO","MOBOT","2845012","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson",NA,NA,NA,"F.R. Fosberg","Fosberg 28994","1947","11","5","Peru","Loreto",NA,"Tiruntan, Rio Ucayali. Occurence: Thickets around edges of village about 8 m above level of river on  vega or flood plain.","-74.93333","-7.88333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2009-07-01 16:15:00-03","MO","MOBOT","2845148","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"Anonymous","Anonymous 70739","1983","8","12","Venezuela",NA,NA,"Beside National Museum building, Jardin Botanico, Caracas.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2012-03-31 05:13:00-03","MO","MOBOT","2845284","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson (MICH)",NA,NA,NA,"Gary S. Hartshorn|Juan Quijano|E. Mesa","Hartshorn 2883","1985","12","13","Peru","Pasco","Oxapampa","Central Selva, Cerro de Pasco. Trees of the Palcazu Valley. Proyecto Especial Pichis - Palcazu (PEPP), second demonstration strip. South.","-75","-9.83333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"300.00000000","600.00000000",NA,NA,NA,NA,NA,NA,"70",NA
"80","2012-03-31 05:13:00-03","MO","MOBOT","2845535","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"Gary S. Hartshorn|Juan Quijano|E. Mesa","Hartshorn 2883","1985","12","13","Peru","Pasco","Oxapampa","Central Selva, Cerro de Pasco. Trees of the Palcazu Valley. Proyecto Especial Pichis - Palcazu (PEPP), second demonstration strip. South.","-75","-9.83333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"300.00000000","600.00000000",NA,NA,NA,NA,NA,NA,"70",NA
"81","2010-01-19 11:12:00-02","MO","MOBOT","2845659","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson",NA,NA,NA,"James L. Zarucchi","Zarucchi 1655","1976","5","25","Colombia","Vaupés",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"82","2008-05-27 22:02:00-03","MO","MOBOT","2845733","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson",NA,NA,NA,"James L. Zarucchi","Zarucchi 2172","1976","10","9","Colombia","Vaupés",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2014-02-13 21:02:00-02","MO","MOBOT","2846885","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","E. Rentería",NA,NA,NA,"Eulises Rentería|Álvaro Cogollo P.|Saulo Hoyos|B. Bolaños|C. Estrada|J. Hernández","Rentería 1838",NA,NA,NA,"Colombia","Antioquia",NA,"Alrededor de Segovia Antioquia.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2012-07-05 13:40:00-03","MO","MOBOT","2847035","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W. Anderson",NA,NA,NA,"Gerardo Aymard","Aymard C. 2122","1983","6","21","Venezuela","Portuguesa",NA,"Edo. Portugesa. Dtto. Guanare. Terrenos de la .","-69.8166667","9.0666667",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"200.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,"1"
"85","2008-05-27 22:02:00-03","MO","MOBOT","2847619","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson",NA,NA,NA,"Freitas","Freitas P20144","1973","12","27","Brazil","Amazonas",NA,"Rua Major Gabriel, manaus.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2014-02-18 22:39:00-03","MO","MOBOT","2847769","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","E. Rentería",NA,NA,NA,"Enrique Rentería A.|Juan Hernández|Beatriz Madrigal|Gonzalo Vásquez","Rentería Arriaga 1736",NA,NA,NA,"Colombia","Antioquia",NA,"Puerto Araujo ( Santander).",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2011-06-09 18:03:00-03","MO","MOBOT","2847851","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. anderson",NA,NA,NA,"Gerardo Aymard","Aymard C. 7658","1989",NA,NA,"Venezuela","Portuguesa",NA,"Portuguesa. Dtto. Guanare. las Cruces. Carretera Mesa de Cavacas-Biscucuy.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2009-07-01 16:15:00-03","MO","MOBOT","2855120","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"Anonymous","Anonymous s.n.",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","3147174","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson",NA,NA,NA,"A.R.S. Oliveira","Oliveira 82","1994","1","31","Brazil","Acre",NA,"Mun. Xapuri: Reserva Extravista Chico Mendes, Seringal Sibéria colocaçao Confusao. Campo de terra firme.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-03-21 14:17:00-03","MO","MOBOT","3336192","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","William R. Anderson (MICH)",NA,NA,NA,"E. Blasido","Blasido 206","2006","10","24","Peru","Huánuco","Puerto Inca","Dist. Yuyapichis, Caserio colmena, Fundo del Sr. José Abel sabolla Mishari. Bosque intervenido y pastizal","-74.925","-9.24972",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"215.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3"
"91","2008-08-07 03:32:00-03","MO","MOBOT","3163262","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderson",NA,NA,NA,"David E. Williams","Williams 945","1989","8","25","Bolivia","Beni","Gral. Ballivian","Rurrenabaque, Dooryard gardens. Cultivated.","-67.5","-14.5",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"227.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-07-07 10:48:00-03","MO","MOBOT","2847115","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"C.A. Cid Ferreira|Bruce W. Nelson","Cid Ferreira 3068","1980","10","27","Brazil","Acre","Rio Branco","Estrada, estradá para Porto acre km 13, ramal a esquerda, a 4 km da estrada Colonia Cinco Mil. Mata alterada de terra firme, solo argiloso.","-67.8099975585938","-9.9747200012207",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"178770","auto",NA,NA,NA,NA,"1"
"93","2008-05-27 22:02:00-03","MO","MOBOT","1068766","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","W.R. Anderon",NA,NA,NA,"R.D. Locke|Elsa M. Zardini","Locke 124","1995","12","5","Paraguay","Central",NA,"Asunción: American Embassy.","-57.66666","-25.26666",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","4"
"94","2016-04-29 10:57:00-03","MO","MOBOT","1942303","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","A. Fuentes (LPB)",NA,NA,NA,"Alfredo F. Fuentes","Fuentes Claros 6178","2003","12","16","Bolivia","Beni","Gral. Ballivian","Región Madidi. Rurrenabaque. Colecciones de vegetación secundaria, barbechos y cultivadas.","-67.5305556","-14.4422222",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"03-29","6"
