"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"1529","2019-11-13 11:25:22-03","USP","SPF","89304","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Avezum, FF","11","1989","09","01",NA,"Brasil",NA,NA,NA,"SPF00089304",NA,NA,"(Cham.) Cogn.","Rutta, RA","Minas Gerais","Lavras","Reserva Biológica do Poço Bonito","-44.999698638916","-21.2453002929688",NA,NA,NA,"20044","auto",NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA
"1530","2019-11-13 11:25:22-03","USP","SPF","158093","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Campos, BC","8","2001","12","01",NA,"Brasil",NA,NA,NA,"SPF00158093",NA,NA,"(Cham.) Cogn.",NA,"Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","2019-11-13 11:25:22-03","USP","SPF","160161","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Magalhães, M","516","1940","09","16",NA,"Brasil",NA,NA,NA,"SPF00160161",NA,NA,"(Cham.) Cogn.","Chiavegatto, B","Minas Gerais","Lima Duarte","Serra de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"30417","auto",NA,NA,NA,"2004","12",NA,NA,NA,NA,NA,NA,NA
"1532","2019-11-13 11:25:22-03","USP","SPF","106738","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Campos, MTVA","CFSC13599","1993","12","19",NA,"Brasil",NA,NA,NA,"SPF00106738",NA,NA,"(Cham.) Cogn.","Souza, ML","Minas Gerais","Morro do Pilar","Serra do Cipó","-43.3763999938965","-19.2155990600586",NA,NA,NA,"18539","auto",NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"1533","2019-11-13 11:25:22-03","USP","SPF","94255","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Cristina","s.n.","1993","11","11",NA,"Brasil",NA,NA,NA,"SPF00094255",NA,NA,"(Cham.) Cogn.",NA,"Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","2019-11-13 11:25:22-03","USP","SPF","86758","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Ceccantini, GCT","219","1994","03","23",NA,"Brasil",NA,NA,NA,"SPF00086758",NA,NA,"(Cham.) Cogn.","Baumgratz, JFA","Minas Gerais","Patrocínio","Serra do Salitre","-46.9925003051758","-18.9438991546631",NA,NA,NA,"44638","auto",NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"1535","2021-03-15 18:28:43-03","USP","SPF","232662","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Pacífico, RB","173","2016","08","29",NA,"Brasil",NA,NA,"Arbusto 1,5 m alt.","SPF00232662",NA,NA,"(Cham.) Cogn.","Pacífico, RB","Minas Gerais","Pedra do Indaiá","Borda de cerrado.","-45.2089004516602","-20.25830078125",NA,NA,NA,"15941","auto",NA,NA,NA,"2017","04","13",NA,NA,NA,NA,NA,NA
"1536","2019-11-13 11:25:22-03","USP","SPF","130790","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Souza, VC","10010","1996","01","10",NA,"Brasil",NA,NA,NA,"SPF00130790",NA,NA,"(Cham.) Cogn.","Chiea, SAC","Minas Gerais","Santa Bárbara","Serra de Catas Altas","-43.4152984619141","-19.959400177002",NA,NA,NA,"33136","auto",NA,NA,NA,"1997","08",NA,NA,NA,NA,NA,NA,NA
"1537","2019-11-13 11:25:22-03","USP","SPF","106689","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Campos, MTVA","CFSC13417","1993","09","22",NA,"Brasil",NA,NA,NA,"SPF00106689",NA,NA,"(Cham.) Cogn.","Pirani, JR; Campos, MTVA","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"1538","2019-11-13 11:25:22-03","USP","SPF","106775","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Campos, MTVA","CFSC13533","1993","11","20",NA,"Brasil",NA,NA,NA,"SPF00106775",NA,NA,"(Cham.) Cogn.","Souza, ML","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"1539","2019-11-13 11:25:22-03","USP","SPF","106779","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Campos, MTVA","CFSC13537","1993","11","21",NA,"Brasil",NA,NA,NA,"SPF00106779",NA,NA,"(Cham.) Cogn.","Souza, ML","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"1540","2019-11-13 11:25:22-03","USP","SPF","31953","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Forero, E","7829","1982","09","06",NA,"Brasil",NA,NA,NA,"SPF00031953",NA,NA,"(Cham.) Cogn.","Chiea, SAC","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,"1985","03",NA,NA,NA,NA,NA,NA,NA
"1541","2019-11-13 11:25:22-03","USP","SPF","31985","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Forero, E","7883","1980","09","06",NA,"Brasil",NA,NA,NA,"SPF00031985",NA,NA,"(Cham.) Cogn.","Chiea, SAC","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,"1985","03",NA,NA,NA,NA,NA,NA,NA
"1542","2019-11-13 11:25:22-03","USP","SPF","34961","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Harley, RM","CFCR5901","1984","11","13",NA,"Brasil",NA,NA,NA,"SPF00034961",NA,NA,"(Cham.) Cogn.","Wurdack, JJ","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"1543","2019-11-13 11:25:22-03","USP","SPF","77900","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Pirani, JR","CFSC12274","1991","04","27",NA,"Brasil",NA,NA,NA,"SPF00077900",NA,NA,"(Cham.) Cogn.","Campos, MTVA","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"1544","2019-11-13 11:25:22-03","USP","SPF","80768","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Pirani, JR","CFSC12927A","1992","04","25",NA,"Brasil",NA,NA,NA,"SPF00080768",NA,NA,"(Cham.) Cogn.","Pirani, JR","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA
"1545","2019-11-13 11:25:22-03","USP","SPF","35498","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Cordeiro, I","CFCR5698","1985","10","30",NA,"Brasil",NA,NA,NA,"SPF00035498",NA,NA,"(Cham.) Cogn.","Wurdack, JJ","Minas Gerais","São Thomé das Letras","Serra de São Thomé","-44.9852981567383","-21.7222003936768",NA,NA,NA,"16076","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"1546","2019-11-13 11:25:22-03","USP","SPF","164972","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Mattos, J","10230","1962","06","20",NA,"Brasil",NA,NA,NA,"SPF00164972",NA,NA,"(Cham.) Cogn.","Chiea, SAC","Minas Gerais","São Thomé das Letras","Serra de São Thomé","-44.9852981567383","-21.7222003936768",NA,NA,NA,"16076","auto",NA,NA,NA,"1982","11",NA,NA,NA,NA,NA,NA,NA
"1547","2019-11-13 11:25:22-03","USP","SPF","99886","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Tamashiro, JY","T107","1994","05","25",NA,"Brasil",NA,NA,NA,"SPF00099886",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Agudos",NA,"-48.9799995422363","-22.4599990844727",NA,NA,NA,"52219","auto",NA,NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"1548","2019-11-13 11:25:22-03","USP","SPF","98819","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Marcondes-Ferreira, W","935","1994","07","27",NA,"Brasil",NA,NA,NA,"SPF00098819",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Altinópolis","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,NA,NA,"30403","auto",NA,NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"1549","2019-11-13 11:25:22-03","USP","SPF","176244","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Chiea, SAC","658","1991","07","24",NA,"Brasil",NA,NA,NA,"SPF00176244",NA,NA,"(Cham.) Cogn.","Baumgratz, JFA; Souza, MLD","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,"23972","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"1550","2019-11-13 11:25:22-03","USP","SPF","13697","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Hoehne, W","s.n.","1945","07","25",NA,"Brasil",NA,NA,NA,"SPF00013697",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,"9448","auto",NA,NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"1551","2019-11-13 11:25:22-03","USP","SPF","78373","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Sciamarelli, A","224","1989","09","23",NA,"Brasil",NA,NA,NA,"SPF00078373",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Cajuru",NA,"-47.2999992370605","-21.2700004577637",NA,NA,NA,"21243","auto",NA,NA,NA,"1997","11",NA,NA,NA,NA,NA,NA,NA
"1552","2019-11-13 11:25:22-03","USP","SPF","155859","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Souza, O","3075","1938","12","04",NA,"Brasil",NA,NA,NA,"SPF00155859",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Campinas","Ex. Instituto Agrônomico de S. Paulo","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,"1998","08",NA,NA,NA,NA,NA,NA,NA
"1553","2019-11-13 11:25:22-03","USP","SPF","108112","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Souza, VC","9096","1995","09","04",NA,"Brasil",NA,NA,NA,"SPF00108112",NA,NA,"(Cham.) Cogn.","D'El Rei Souza, ML","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.0999984741211","-24.5200004577637",NA,NA,NA,"38804","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"1554","2019-11-13 11:25:22-03","USP","SPF","155860","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Forero, E","8153","1980","09","21",NA,"Brasil",NA,NA,NA,"SPF00155860",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,"600","600","26398","auto",NA,NA,NA,"1998","06",NA,NA,NA,NA,NA,NA,NA
"1555","2019-11-13 11:25:22-03","USP","SPF","154794","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Sakuragui, CM","370","1993","10","02",NA,"Brasil",NA,NA,NA,"SPF00154794",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto",NA,NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA
"1556","2019-11-13 11:25:22-03","USP","SPF","176222","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Mantovani, W","1856","1981","05","25",NA,"Brasil",NA,NA,NA,"SPF00176222",NA,NA,"(Cham.) Cogn.",NA,"São Paulo","Mogi Guaçu","Reserva Biológica de Mogi Guaçu, Antiga Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557","2019-11-13 11:25:22-03","USP","SPF","155861","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Mantovani, W","1178","1980","10","15",NA,"Brasil",NA,NA,NA,"SPF00155861",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Mogi Guaçu","Reserva Biológica de Mogi Guaçu, Antiga Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto",NA,NA,NA,"1998","07",NA,NA,NA,NA,NA,NA,NA
"1558","2019-11-13 11:25:22-03","USP","SPF","93448","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Grotta, AS","205","1957","09","07",NA,"Brasil",NA,NA,NA,"SPF00093448",NA,NA,"(Cham.) Cogn.","Araújo, IM","São Paulo","Mogi Mirim",NA,"-46.9500007629395","-22.4300003051758",NA,NA,NA,"19575","auto",NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA
"1559","2019-11-13 11:25:22-03","USP","SPF","10634","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Hoehne, W","s.n.","1939","09",NA,NA,"Brasil",NA,NA,NA,"SPF00010634",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","São Paulo","Alto da Lapa.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"1560","2019-11-13 11:25:22-03","USP","SPF","13696","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Hoehne, W","s.n.","1941","11","13",NA,"Brasil",NA,NA,NA,"SPF00013696",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"1561","2019-11-13 11:25:22-03","USP","SPF","155864","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Chiea, SAC","420","1985","08","29",NA,"Brasil",NA,NA,NA,"SPF00155864",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,"1997","08",NA,NA,NA,NA,NA,NA,NA
"1562","2019-11-13 11:25:22-03","USP","SPF","13402","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Hoehne, W","s.n.","1951","08","17",NA,"Brasil",NA,NA,NA,"SPF00013402",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"1563","2019-11-13 11:25:22-03","USP","SPF","155863","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Chiea, SAC","251","1982","11","05",NA,"Brasil",NA,NA,NA,"SPF00155863",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,"1998","06",NA,NA,NA,NA,NA,NA,NA
"1564","2019-11-13 11:25:22-03","USP","SPF","155862","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Kirizawa, M","567","1981","09","25",NA,"Brasil",NA,NA,NA,"SPF00155862",NA,NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","São Paulo","Parque Estadual do Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,"1998","06",NA,NA,NA,NA,NA,NA,NA
"1565","2019-11-13 11:25:24-03","USP","SPF","116703","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Tozzi, AMGA","94170","1994","11","09",NA,"Brasil",NA,NA,NA,"SPF00116703",NA,NA,"Cogn.","Chiea, SAC","São Paulo","Cássia dos Coqueiros",NA,"-47.168","-21.281",NA,NA,NA,NA,NA,NA,"-47.168","-21.281","1997","11",NA,NA,NA,NA,NA,NA,NA
"1566","2019-11-13 11:25:24-03","USP","SPF","131597","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Batalha, M","840","1995","11","06",NA,"Brasil",NA,NA,NA,"SPF00131597",NA,NA,"Cogn.",NA,"São Paulo","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante","-47.578056","-21.612222",NA,NA,NA,NA,NA,NA,"-47.578056","-21.612222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567","2019-11-13 11:25:24-03","USP","SPF","180413","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Torezan, JM","724","1997","12","16",NA,"Brasil",NA,NA,NA,"SPF00180413",NA,NA,"Cogn.",NA,"São Paulo","Bom Sucesso de Itararé",NA,"-49.259722","-24.270556",NA,NA,NA,NA,NA,NA,"-49.259722","-24.270556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","2019-11-13 11:25:24-03","USP","SPF","183724","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Nakajima, JN","3412","2002","12","06",NA,"Brasil",NA,NA,NA,"SPF00183724",NA,NA,"Cogn.","Romero, R","Minas Gerais","Delfinópolis",NA,"-46.767222","-20.3425",NA,"996","996",NA,NA,NA,"-46.767222","-20.3425","2006","01",NA,NA,NA,NA,NA,NA,NA
"1569","2019-11-13 11:25:24-03","USP","SPF","183725","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Nakajima, JN","3592","2003","10","23",NA,"Brasil",NA,NA,NA,"SPF00183725",NA,NA,"Cogn.",NA,"Minas Gerais","Delfinópolis",NA,"-46.767222","-20.4425",NA,"996","996",NA,NA,NA,"-46.767222","-20.4425",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570","2019-11-13 11:25:24-03","USP","SPF","84225","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Joly, AB","219","1946","07","26",NA,"Brasil",NA,NA,NA,"SPF00084225",NA,NA,"Cogn.","Chiea, SAC","São Paulo",NA,"Campos e matas de Butantã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","11",NA,NA,NA,NA,NA,NA,NA
"1571","2019-11-13 11:25:24-03","USP","SPF","90475","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Hind, DJN","H50287","1991","12","23",NA,"Brasil",NA,NA,NA,"SPF00090475",NA,NA,"Cogn.","Araújo, IM","Bahia","Abaíra",NA,"-41.883333","-13.283333",NA,"1400","1600",NA,NA,NA,"-41.883333","-13.283333","2012","03",NA,NA,NA,NA,NA,NA,NA
"1572","2019-11-13 11:25:24-03","USP","SPF","168633","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Wanderley, MGL","1819","1988","12","03",NA,"Brasil",NA,NA,NA,"SPF00168633",NA,NA,"Cogn.","Chiea, SAC","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,"900","900","44724","auto",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"1573","2019-11-13 11:25:24-03","USP","SPF","176818","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Santos, MF","14","2004","12","03",NA,"Brasil",NA,NA,NA,"SPF00176818",NA,NA,"Cogn.","Araújo, IM","Minas Gerais","Datas",NA,"-43.6557998657227","-18.4456005096436",NA,NA,NA,"23532","auto",NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA
"1574","2019-11-13 11:25:24-03","USP","SPF","113130","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Santos, HGP","340","1994","09","14",NA,"Brasil",NA,NA,NA,"SPF00113130",NA,NA,"Cogn.","Chiea, SAC","Minas Gerais","Ewbank da Câmara",NA,"-43.5099983215332","-21.5510997772217",NA,"778","778","14340","auto",NA,NA,NA,"1997","11",NA,NA,NA,NA,NA,NA,NA
"1575","2019-11-13 11:25:24-03","USP","SPF","67654","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Mello-Silva, R","74","1989","10","22",NA,"Brasil",NA,NA,NA,"SPF00067654",NA,NA,"Cogn.","Wurdack, JJ","Minas Gerais","Maria da Fé",NA,"-45.375301361084","-22.3080997467041",NA,NA,NA,"21815","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"1576","2019-11-13 11:25:24-03","USP","SPF","89406","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Ceccantini, GCT","155","1994","03","22",NA,"Brasil",NA,NA,NA,"SPF00089406",NA,NA,"Cogn.","Chiea, SAC","Minas Gerais","Patrocínio","Serra do Salitre","-46.9925003051758","-18.9438991546631",NA,NA,NA,"44638","auto",NA,NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"1577","2019-11-13 11:25:24-03","USP","SPF","141454","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Hatschbach, G","41914","1978","12","05",NA,"Brasil",NA,NA,NA,"SPF00141454",NA,NA,"Cogn.","Wurdack, JJ","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","2019-11-13 11:25:24-03","USP","SPF","184459","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Oliveira, RB","263","2003","08","28",NA,"Brasil",NA,NA,NA,"SPF00184459",NA,NA,"Cogn.","Oliveira, RB","São Paulo","Altinópolis","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,NA,NA,"30403","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579","2019-11-13 11:25:24-03","USP","SPF","78374","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Sciamarelli, A","200","1989","08","20",NA,"Brasil",NA,NA,NA,"SPF00078374",NA,NA,"Cogn.","Chiea, SAC","São Paulo","Cajuru",NA,"-47.2999992370605","-21.2700004577637",NA,NA,NA,"21243","auto",NA,NA,NA,"1997","11",NA,NA,NA,NA,NA,NA,NA
"1580","2019-11-13 11:25:24-03","USP","SPF","99867","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Tamashiro, JY","557","1994","08","18",NA,"Brasil",NA,NA,NA,"SPF00099867",NA,NA,"Cogn.","Chiea, SAC","São Paulo","Campos do Jordão","Caminho para a Gruta dos Criolos","-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto",NA,NA,NA,"1997","11",NA,NA,NA,NA,NA,NA,NA
"1581","2019-11-13 11:25:24-03","USP","SPF","107412","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Souza, VC","8713","1995","08","18",NA,"Brasil",NA,NA,NA,"SPF00107412",NA,NA,"Cogn.","Chiea, SAC","São Paulo","Itapeva","Estação Ecológica de Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,NA,"42926","auto",NA,NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"1582","2019-11-13 11:25:24-03","USP","SPF","13695","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Hoehne, W","s.n.","1941","11",NA,NA,"Brasil",NA,NA,NA,"SPF00013695",NA,NA,"Cogn.","Chiea, SAC","São Paulo","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"1583","2019-11-13 11:25:24-03","USP","SPF","110187","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Pastore, JA","258","1989","08","15",NA,"Brasil",NA,NA,NA,"SPF00110187",NA,NA,"Cogn.","Chiea, SAC","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"1584","2019-11-13 11:25:24-03","USP","SPF","12946","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Hoehne, W","s.n.","1948","09","21",NA,"Brasil",NA,NA,NA,"SPF00012946",NA,NA,"Cogn.","Chiea, SAC","São Paulo","São Paulo","Prx. Campo Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,"1997","11",NA,NA,NA,NA,NA,NA,NA
"1585","2020-03-05 14:13:18-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Francisco, IA; Francisco, IA; et al.","s.n.","1994","10","08","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Myrtales","(Cham.) Cogn.","Goldenberg, R; Camargo","Paraná","Tibagi","Canion Guatelá, enconsta do morro","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
