"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"585","2020-04-20 12:03:00-03","MO","MOBOT","2855348","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Carlos Ramírez Reyes","South America","Venezuela","Portuguesa","Sobre suelo. En calles, avenidas y terrenos de Acarigua.",NA,NA,NA,NA,NA,NA,"Ramírez Reyes 1697","1981","6","28",NA,NA,"(L.) Link",NA,"Páez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"586","2008-05-27 22:02:00-03","MO","MOBOT","2855369","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Scott A. Mori","South America","Brazil","Bahia","Município de Ilhéus. Área do CEPEC (Centro de Pesq. do Cacau), Km 22 rodovia Ilhéus/Itabuna-BR 415. Região de Mata Higrófila Sul Baiana.","50.00000000",NA,NA,NA,NA,NA,"Mori 9253","1978","2","12",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2009-07-17 07:41:00-03","MO","MOBOT","2855397","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Basil Stergios","South America","Venezuela","Portuguesa","Dtto. Guanare, carretera guanare Guanarito. Sabanas y bosque intervenido por los lados de la carretera.",NA,NA,NA,NA,NA,NA,"Stergios 2056","1980","7","27",NA,NA,"(L.) Link","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2008-05-27 22:02:00-03","MO","MOBOT","2855446","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Scott A. Mori","South America","Brazil",NA,"Município de Ilhéus. Área de CEPEC (Centro de Pesq. do Cacau), Km 22 rodovia Ilhéus/Itabuna-BR 415. Região de Mata Higrófila Sul Baiana.",NA,NA,NA,NA,NA,NA,"Mori 9255","1978","2","12",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2009-07-17 07:41:00-03","MO","MOBOT","2855449","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Basil Stergios","South America","Venezuela","Portuguesa","Dtto. Guanare, carretera Guanare Guanarito. Sabanas y bosque intervenido por los lados de la carretera.",NA,NA,NA,NA,NA,NA,"Stergios 2056","1980","7","27",NA,NA,"(L.) Link","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2009-07-31 07:04:00-03","MO","MOBOT","2855471","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","George Eiten|Liene T. Eiten","South America","Brazil",NA,"Municipio de Loreto: Ilha de Balsas region between the Balsas & Parnaiba Rivers. Santa Barbara on the Parnaiba River. 55 km SSe of Loreto. Lower river terrace. Dense babacu palm grove now opened fro dryland rice field. Edge of this field in semi-shade of scattered remnant palms. This no: small grass, a weed (Also occurs inside the ricefield.)","150.00000000",NA,NA,NA,NA,NA,"Eiten 10732","1970","2","20",NA,NA,"(L.) Link",NA,NA,"-45.05","-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2010-01-29 13:28:00-02","MO","MOBOT","2855493","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Miguel Lillo","South America","Argentina","Tucumán","Capital.",NA,NA,NA,NA,NA,NA,"Lillo 3335","1904",NA,NA,NA,NA,"(L.) Link",NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2009-08-21 06:56:00-03","MO","MOBOT","2855530","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Keiichi Mizoguchi","South America","Brazil",NA,"Estado De Matto Grosso: Fazenda De Caranba, Municipio Dourados, Estado Maracaju 35km. N from Dourados,","650.00000000","700.00000000",NA,NA,NA,NA,"Mizoguchi 588","1978","3","11",NA,NA,"(L.) Link","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2010-07-10 06:19:00-03","MO","MOBOT","2855536","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Isidoro Cabrera","South America","Colombia","Cauca","Município de Bolívar; carretera Bolívar-Caramanta; K 5 arriba de Ricaurte, margen izquierda del Río Cauca.",NA,NA,NA,NA,NA,NA,"Cabrera 645","1966","8","31",NA,NA,"(L.) Link","Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2008-05-27 22:02:00-03","MO","MOBOT","2855557","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","BUNTING","South America","Venezuela","Zulia","Muy común en la orilla. Dtto. Bolívar: en las orillas de la Represa Burro Negro, cerca del Km 73 de la carretera lara-Zulia, en bosque semi-deciduo.",NA,NA,NA,NA,NA,NA,"BUNTING 7596","1979","5","19",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2011-06-08 12:20:00-03","MO","MOBOT","2855563","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Manuel Rimachi Y.","South America","Peru","Loreto","Dtto. Iquitos. Carretera de la Marina, km 5, margen de chacra en terreno abierto y arcilloso spikelets green.","100.00000000",NA,NA,NA,NA,NA,"Rimachi Y. 8320","1987","9","30",NA,NA,"(L.) Link",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2009-09-24 14:05:00-03","MO","MOBOT","2855585","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","George S. Bunting","South America","Venezuela","Zulia","En área encharcada, en colonia grande. Alrededores de maracaibo; espontánea en el Jardín Botánico de Maracaibo; zona de bosque muy seco.","100.00000000",NA,NA,NA,NA,NA,"Bunting 10479","1980","10","26",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2013-05-20 09:15:00-03","MO","MOBOT","2855624","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Jorge E. Ramos","South America","Colombia",NA,"Mulaló, carretera entre Yumbo y Vijes, Pié de monte cordillera Occidental. Município de Yumbo, valle. Habitat xerofítico.","1000.00000000",NA,NA,NA,NA,NA,"Ramos Pérez 423","1985","6","10",NA,NA,"(L.) Link","Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2008-05-27 22:02:00-03","MO","MOBOT","2855641","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Bruce MacBryde","South America","Colombia","Valle del Cauca","Centro Internacional de Agricultura Tropical; near water;","1000.00000000",NA,NA,NA,NA,NA,"MacBryde 1495","1972","3","21",NA,NA,"(L.) Link","G. Davidse","Palmira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2008-05-27 22:02:00-03","MO","MOBOT","2855670","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Rosa Guaglianone","South America","Argentina","Formosa","Ea. Bouvier.",NA,NA,NA,NA,NA,NA,"Guaglianone 433","1980",NA,NA,NA,NA,"(L.) Link",NA,"Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2017-01-28 05:27:00-02","MO","MOBOT","2855731","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Jorge Brand|Emilio Ascanio","South America","Colombia",NA,"Municipio de Turbo. Carretera Tapó del Darién, sector Rio Leon-Lomas Aisladas. Km 36. Bosque 1 degrees perturbado. Suelo pantanoso.","10.00000000","20.00000000",NA,NA,NA,NA,"Brand Mesa 422","1983","8","26",NA,NA,"(L.) Link","Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2018-08-14 17:47:00-03","MO","MOBOT","2855733","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","M. Schessl","South America","Brazil",NA,"Pantanal of Mato Grosso. City of Cuiabá, district of Boa Esperanca. Common weed in gardens.",NA,NA,NA,NA,NA,NA,"Schessl 05089211","1992","8","5",NA,NA,"(L.) Link","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"602","2008-05-27 22:02:00-03","MO","MOBOT","2855740","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","South America","Venezuela","Zulia","Distrito Mara: wet grassy area by ford, south side of Río Guasare, east of El Carbon Estación Hidrometeorologica (M.O.P), north of Hacienda El Espejo, 8 km (by air) north of Corpozulia Campamento Carichuano,","100.00000000",NA,NA,NA,NA,NA,"Steyermark 123323","1980","6","4",NA,NA,"(L.) Link",NA,NA,"-72.25","11.075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-04-19 18:01:00-03","MO","MOBOT","2855779","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Francisco J. Ortega","South America","Venezuela","Portuguesa","Entre Gavilan & Montañuelas.","200.00000000",NA,NA,NA,NA,NA,"Ortega 720","1979","7","9",NA,NA,"(L.) Link","G. Davidse","Araure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"604","2018-08-14 17:48:00-03","MO","MOBOT","2855797","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","M. Schessl","South America","Brazil",NA,"Pantanal of Mato Grosso. Municipality of Poconé, Transpantaneira highway about 90 km south of Poconé. Along the embankment commonly growing plant.",NA,NA,NA,NA,NA,NA,"Schessl 04019211b","1992","1","4",NA,NA,"(L.) Link","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"605","2009-07-17 13:06:00-03","MO","MOBOT","2855813","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","South America","Venezuela","Zulia","Distrito Mara: forest remnant, 3 km (by air) WSW of Corpozulia Campamento Carichuano, Along water of quebrada.","140.00000000","200.00000000",NA,NA,NA,NA,"Steyermark 122948","1980","5","30",NA,NA,"(L.) Link",NA,NA,"-72.28333","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2012-03-28 20:09:00-03","MO","MOBOT","2855913","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","South America","Brazil","Mato Grosso do Sul","Faz. Bodoquena, Seccão Acurizal Mun.Miranda.",NA,NA,NA,NA,NA,NA,"Allem 2189","1978",NA,NA,NA,NA,"(L.) Link","J. Valls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2008-05-27 22:02:00-03","MO","MOBOT","2855915","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Filomeno Encarnación","South America","Peru","Ucayali","Tournavista, centro ganadero, sector km. 7; márgen izquierda del río Pachitea,",NA,NA,NA,NA,NA,NA,"Encarnación Cajañaupa 26070","1982",NA,NA,NA,NA,"(L.) Link","G. Davidse","Coronel Portillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2012-03-28 20:08:00-03","MO","MOBOT","2856096","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","South America","Brazil","Mato Grosso do Sul","Faz. Bodoquena Seccão Acurizar, Mun. Miranda.",NA,NA,NA,NA,NA,NA,"Allem 2178","1978",NA,NA,NA,NA,"(L.) Link","J. Valls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2009-07-17 06:11:00-03","MO","MOBOT","2856172","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Sidney T. McDaniel|Manuel Rimachi Y.","South America","Peru","Loreto","Dtto. Iquitos. Uspa-Cano across Rio Itaya from Iquitos; local in low swamp.",NA,NA,NA,NA,NA,NA,"McDaniel 20251","1975","9","30",NA,NA,"(L.) Link",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2008-05-27 22:02:00-03","MO","MOBOT","2856210","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Scott A. Mori","South America","Brazil",NA,"Município de Ilhéus. CEPEC, km 22 da Rodovia Ilhéus/Itabuna. Quadra E', recentemente limpa de toda sua vegetação. A coleta é testemunha para um estudo de plantas invasoras.",NA,NA,NA,NA,NA,NA,"Mori 11609","1979","3","24",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2008-05-27 22:02:00-03","MO","MOBOT","2856272","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Paul M. Peterson","South America","Ecuador","Loja","18.5 km W of Sozoranga on the road to Macará. Groing along roadside in dry, disturbed forest with Acacia, Ceiba & Amaranthus.","680.00000000",NA,NA,NA,NA,NA,"Peterson 9486","1990","6","2",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2014-09-14 20:48:00-03","MO","MOBOT","2856303","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Francisco Tamayo","South America","Venezuela","Aragua","Comp. Shell, en donde se ha mostrado resistente a la acción de los herbicidas Dinitrofenol y Pentaclorofenol. En el campo fué distinguida con el número 9-C.",NA,NA,NA,NA,NA,NA,"Tamayo 4079","1955",NA,NA,NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2008-05-27 22:02:00-03","MO","MOBOT","2856310","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Charles N. Horn","South America","Guyana",NA,"Common between roadside and ditch. Demerara-Mahaica District (Region IV): Sheriff Street at South Ruimveldt. City limits of Georgetown.","5.00000000",NA,NA,NA,NA,NA,"Horn 10030","1995","8","14",NA,NA,"(L.) Link","G. Davidse",NA,"-58.16666","6.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2009-10-23 14:50:00-02","MO","MOBOT","2856419","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Philip A. Silverstone-Sopkin","South America","Colombia","Valle del Cauca","Hacienda El Medio (Panamerican Highway between la Paila and Zarzal, broad part of Cauca Valley).","950.00000000",NA,NA,NA,NA,NA,"Silverstone-Sopkin 6690","1994","4","23",NA,NA,"(L.) Link","G. Davidse","Zarzal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2009-07-31 06:58:00-03","MO","MOBOT","2856585","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Calaway H. Dodson|Alwyn H. Gentry","South America","Ecuador","Los Ríos","Jauneche forest. Km 70 on the Quevedo-Palenque road, via Mocachi.","70.00000000",NA,NA,NA,NA,NA,"Dodson 10094","1980","4","1",NA,NA,"(L.) Link","G. Davidse",NA,"-79.7","-1.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,NA
"616","2008-05-27 22:02:00-03","MO","MOBOT","2856601","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","CREMERS","South America","Guyana",NA,"Dégrad Canard-Bassin de la Basse-Mana. Riziére de nappe.","10.00000000",NA,NA,NA,NA,NA,"CREMERS 12849","1992",NA,NA,NA,NA,"(L.) Link","Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2013-05-24 05:54:00-03","MO","MOBOT","2856660","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","G. Coimbra S.","South America","Bolivia","Santa Cruz","Cantón Cotoca.","375.00000000",NA,NA,NA,NA,NA,"Coimbra Sanz 77","1989","2","15",NA,NA,"(L.) Link",NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2009-08-25 05:42:00-03","MO","MOBOT","2856698","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Calaway H. Dodson|P.M. Dodson","South America","Ecuador",NA,"Capeira. Km 21 on the Guayaquil to Daule road. Tropical Dry Forest. El Matapalo on western slope along creek bed with occasional pockets of standing water.","70.00000000","120.00000000",NA,NA,NA,NA,"Dodson 11362","1981","9","18",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185",NA,NA
"619","2015-08-23 05:45:00-03","MO","MOBOT","2856711","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","S.A. Renvoize","South America","Bolivia","Beni","Between San Borja and Porvenir along road to San Ignacio. Growing on road.","250.00000000",NA,NA,NA,NA,NA,"Renvoize 4642","1987","4","2",NA,NA,"(L.) Link",NA,"Yacuma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2008-05-27 22:02:00-03","MO","MOBOT","2856843","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","* JOSE","South America","Brazil","Paraná","BR-277 (mun. Foz do Iguacu). Margem de rodovia.",NA,NA,NA,NA,NA,NA,"JOSE 263","1979","10","9",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2011-04-10 06:04:00-03","MO","MOBOT","2856864","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Basil Stergios|Gerardo Aymard|Luis Páez","South America","Venezuela","Portuguesa","Municipio Mesa de Cavacas, Dtto. Guanare. Bosque intervenido al fondo de talud, cerca del lecho del río Guanare, sector Colonia Agrícola Alta.",NA,NA,NA,NA,NA,NA,"Stergios 7955","1985","3","7",NA,NA,"(L.) Link","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2009-07-31 08:59:00-03","MO","MOBOT","2856888","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","South America","Venezuela","Delta Amacuro","Terr. Fed. Depto. Pedernales: Capure and vicinity, north of Pedernales,",NA,NA,NA,NA,NA,NA,"Steyermark 114526","1977","10","6",NA,NA,"(L.) Link","G. Davidse",NA,"-62.23333","9.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2012-03-28 20:08:00-03","MO","MOBOT","2856903","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","South America","Brazil","Mato Grosso do Sul","Faz. Rio Negro Mun. de Aquidauana.",NA,NA,NA,NA,NA,NA,"Allem 2291","1978",NA,NA,NA,NA,"(L.) Link","J. Valls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2014-09-15 15:22:00-03","MO","MOBOT","2856920","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Michel Hoff","South America","French Guiana",NA,"Ilet Zébédé-Mana-Région littorale. Digue de riziére.","5.00000000",NA,NA,NA,NA,NA,"Hoff 6196","1990","1","15",NA,NA,"(L.) Link",NA,NA,"-53.8","5.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"625","2012-10-17 05:07:00-03","MO","MOBOT","2856982","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Talmon S. dos Santos","South America","Brazil","Bahia","Ilhéus Cepec-Q.I. junto ao Posto de Metereologia.",NA,NA,NA,NA,NA,NA,"Santos 2593","1973","5","30",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"626","2012-03-30 22:06:00-03","MO","MOBOT","2857026","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","J. Almeida","South America","Brazil","Bahia","Saida en Santa Cruz de Vitória a Itajú. Km 7.",NA,NA,NA,NA,NA,NA,"Almeida 343","1969","1","6",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"627","2008-05-27 22:02:00-03","MO","MOBOT","2857027","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","STERGIOS","South America","Venezuela","Portuguesa","Dtto. Guanare. Lugar del Caño Maraca, donde cruza el camino que conduce al caserío Caño Delgadito, municipio de Papelón.",NA,NA,NA,NA,NA,NA,"STERGIOS 6856","1984","6","6",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2008-05-27 22:02:00-03","MO","MOBOT","2857057","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Bruce MacBryde","South America","Ecuador","Guayas","26 km E of Guayaquil on road to Montero, INIAP Estación Experimental Boliche; rice plots near center of S part of station, cultivated fields and edges;","50.00000000",NA,NA,NA,NA,NA,"MacBryde 1043","1972","2","17",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2008-05-27 22:02:00-03","MO","MOBOT","2857117","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Pérez","South America","Argentina","Chaco","Bajo Hondo Chico. N.V.pasto cañada en algodonal.",NA,NA,NA,NA,NA,NA,"Perez 215","1977",NA,NA,NA,NA,"(L.) Link",NA,"Comandante Fernández",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2012-04-23 13:00:00-03","MO","MOBOT","2857150","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Peter J. Edwards","South America","Venezuela",NA,"Maracaibo, On sandy wasteland beside sea.",NA,NA,NA,NA,NA,NA,"Edwards 235","1969","9",NA,NA,NA,"(L.) Link","P.J. Edwards",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"631","2008-05-27 22:02:00-03","MO","MOBOT","2857224","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Julian A. Steyermark|Gerrit Davidse","South America","Venezuela","Miranda","Varying to depauperate individuals. Roadside ditch. Cerros del Bachiller, near east end virgin semi-deciduous forest, low rolling topography, between Quebradas Corozal and Santa Cruz, south of Santa Cruz, (by air) west of Cúpira.","18.00000000","20.00000000",NA,NA,NA,NA,"Steyermark 116405","1978","3","18",NA,NA,"(L.) Link",NA,NA,"-65.8","10.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2020-04-20 11:09:00-03","MO","MOBOT","2857299","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Carlos Ramírez Reyes","South America","Venezuela","Portuguesa","Creciendo a orilla de Carretera entre bifer-cación de carretera a puente Are nuevo y veijo y entrada al Hato La Herrereña. La alparición. Municipio La Aparcción.",NA,NA,NA,NA,NA,NA,"Ramírez Reyes 81154/1741","1981","9","20",NA,NA,"(L.) Link",NA,"Ospino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"633","2011-04-10 06:02:00-03","MO","MOBOT","2857347","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Luis Páez|Basil Stergios|Carmen Teresa Lozada","South America","Venezuela","Portuguesa","El lecho del río Guanare en el sector de Los Toreños, 10 km desde San Juan de Guanaguanare (Mesa de Cavacas), Dtto. Guanare.","240.00000000",NA,NA,NA,NA,NA,"Páez 120","1984","9","20",NA,NA,"(L.) Link","G. Davidse",NA,"-69.85","9.12916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2009-07-31 07:04:00-03","MO","MOBOT","2857462","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","George Eiten|Liene T. Eiten","South America","Brazil","Bahia","Município de Euclides da Cunha: abiut 20 km. south of village of Formosa, on Tarrachil-Canudos road. General vegetation is caatinga on steeply hilly terrain. This number collected on drying mud of an artifical pond caused roadfill damming an intermittent stream course.",NA,NA,NA,NA,NA,NA,"Eiten 4994","1962","7","18",NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2008-05-27 22:02:00-03","MO","MOBOT","2857570","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","L. Cárdenas","South America","Venezuela","Aragua","Campos de Agronomia Facultad de Agronomia Maracay,","450.00000000",NA,NA,NA,NA,NA,"Cárdenas 62","1966",NA,NA,NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2008-05-27 22:02:00-03","MO","MOBOT","2857651","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Pérez","South America","Argentina","Chaco","Bajo Hondo Chico. N.V. pasto cañada en algodonal.",NA,NA,NA,NA,NA,NA,"Perez 215","1977",NA,NA,NA,NA,"(L.) Link",NA,"Comandante Fernández",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2014-10-05 18:57:00-03","MO","MOBOT","2857677","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","J. Brizuela","South America","Argentina","Catamarca","Loc. El Seis.",NA,NA,NA,NA,NA,NA,"Brizuela 191","1949",NA,NA,NA,NA,"(L.) Link",NA,"La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2011-11-03 16:53:00-02","MO","MOBOT","2857757","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Lourdes Cárdenas","South America","Venezuela","Carabobo","Miranda. Maleza en cultivo de maiz, hospedera del hongo Pyricularia sp. Muestra traída por Gino Malagutti.",NA,NA,NA,NA,NA,NA,"Cárdenas de Guevara 1311","1971",NA,NA,NA,NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
