"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","class"
"43","2020-06-29 09:30:49-03","UFRRJ","RBR","45478","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky","T.A. Amorim","J.C. Moraes","s/n",NA,NA,NA,NA,"Brasil","Paraíba","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,NA,"RBR00045478",NA,NA,NA,"15425","auto","2019","06","06",NA,NA,NA,NA,NA,NA
"44","2020-06-29 09:30:49-03","UFRRJ","RBR","37668","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky","T.A. Amorim","J.C. Moraes",NA,"1958","10","17",NA,"Brasil","Paraíba","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,NA,"RBR00037668",NA,NA,NA,"15425","auto","2019","06","07",NA,NA,NA,NA,NA,NA
"45","2021-03-21 19:36:45-03","UFC","EAC","600","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky","Araújo, R.S.","Bezerra, P.","509","1943","06","07","Southern America","Brasil","Ceará","Limoeiro do Norte","Chapada do Apodi","-38.0980987548828","-5.14555978775024",NA,"Coletado pólem para estudo taxonômico. Marilene saba, 11/11/03; Capoeira","EAC0000600","EAC0000600",NA,NA,"35201","auto","2018","06","26",NA,NA,NA,NA,NA,NA
"46","2020-12-21 16:33:14-03","MBM","MBM","55818","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil.) Brizicky",NA,"Krapovickas, A.; et al.; et al.","9961",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ituiutaba","5km E de Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,"MBM055818","MBM055818",NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-21 16:33:14-03","MBM","MBM","109959","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil.) Brizicky","Krapovickas, A.","Falkenberg, D.B.","287",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,"MBM109959","MBM109959",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:33:14-03","MBM","MBM","13296","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil.) Brizicky","Krapovickas, A.","Hatschbach, G.","23736",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Anastácio","Palmeiras",NA,NA,NA,NA,"MBM013296","MBM013296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:33:14-03","MBM","MBM","15069","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil.) Brizicky","Krapovickas, A.","Hatschbach, G.","24606",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Anastácio","Rio Aquidauana",NA,NA,NA,NA,"MBM015069","MBM015069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:33:14-03","MBM","MBM","38904","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil.) Brizicky",NA,"Schinini, A.; et al.; et al.","11190",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM038904","MBM038904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:33:14-03","MBM","MBM","67097","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil.) Brizicky",NA,"Krapovickas, A.; et al.; et al.","36167",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"MBM067097","MBM067097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2015-11-06 15:31:42-02","MNHN","RECOLNAT_MNHN_P","P02285637","PreservedSpecimen",NA,NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Goyaz : cueilli dans la fout appellée Mato [gnofso] près Villa Boa.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285637' target='other'> <mi>dwc_moreinfo</mi></a>","P02285637","P02285637_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","C1 743",NA,NA
"53","2001-06-25 10:32:59-03","MNHN","RECOLNAT_MNHN_P","P02285636","PreservedSpecimen",NA,NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Goyaz : cueilli dans la fout appellée Mato [gnofso] près Villa Boa.",NA,NA,"hb","Musaeo Parisiensi dedit Aug. de St. Hilaire. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285636' target='other'> <mi>dwc_moreinfo</mi></a>","P02285636","P02285636_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C1 743",NA,NA
"54","2003-04-07 11:27:54-03","MNHN","RECOLNAT_MNHN_P","P02285638","PreservedSpecimen",NA,NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Goyaz : cueilli dans la fout appellée Mato [gnofso] près Villa Boa.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285638' target='other'> <mi>dwc_moreinfo</mi></a>","P02285638","P02285638_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C1 743",NA,NA
"55","2015-09-04 19:00:00-03","MNHN","RECOLNAT_MNHN_P","P05435805","PreservedSpecimen",NA,NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Balansa",NA,NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05435805' target='other'> <mi>dwc_moreinfo</mi></a>","P05435805","P05435805_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1590",NA,NA
"56","2015-09-04 19:00:27-03","MNHN","RECOLNAT_MNHN_P","P05435808","PreservedSpecimen",NA,NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,NA,"In regione cursus superioris fluminis Apa.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05435808' target='other'> <mi>dwc_moreinfo</mi></a>","P05435808","P05435808_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8170",NA,NA
"57","2015-09-04 19:00:27-03","MNHN","RECOLNAT_MNHN_P","P05435809","PreservedSpecimen",NA,NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05435809' target='other'> <mi>dwc_moreinfo</mi></a>","P05435809","P05435809_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8170",NA,NA
"58","2015-09-04 19:00:27-03","MNHN","RECOLNAT_MNHN_P","P05435810","PreservedSpecimen",NA,NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Hassler, E.",NA,"1901","1","1",NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05435810' target='other'> <mi>dwc_moreinfo</mi></a>","P05435810","P05435810_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8170",NA,NA
"59","2015-09-04 19:00:27-03","MNHN","RECOLNAT_MNHN_P","P05435811","PreservedSpecimen",NA,NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Hassler, E.",NA,"1902","1","1",NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05435811' target='other'> <mi>dwc_moreinfo</mi></a>","P05435811","P05435811_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8170",NA,NA
"60","2015-09-04 19:00:27-03","MNHN","RECOLNAT_MNHN_P","P05435812","PreservedSpecimen",NA,NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Balansa, B.",NA,"1876","2","22",NA,"Paraguai",NA,NA,"Villa-Rica, sur le bord des chemins.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05435812' target='other'> <mi>dwc_moreinfo</mi></a>","P05435812","P05435812_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1590",NA,NA
"61","2015-09-04 19:00:27-03","MNHN","RECOLNAT_MNHN_P","P05435814","PreservedSpecimen",NA,NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Vauthier",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05435814' target='other'> <mi>dwc_moreinfo</mi></a>","P05435814","P05435814_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"493",NA,NA
"62","2015-09-04 19:00:27-03","MNHN","RECOLNAT_MNHN_P","P05435815","PreservedSpecimen",NA,NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Schinini, A.|Tressens, S.G.|González, J.M.|Ferraro, .",NA,"1975","4","24",NA,"Argentina",NA,NA,"Prov. Corrientes, Dep. Ituzaingó, desembocadura del Ayo Garapé en el Rio Paraná, 45 km al E de Ituzaingó.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05435815' target='other'> <mi>dwc_moreinfo</mi></a>","P05435815","P05435815_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11190",NA,NA
"63","2015-09-04 19:00:27-03","MNHN","RECOLNAT_MNHN_P","P05435813","PreservedSpecimen",NA,NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Sabará",NA,"-43.8067016601562","-19.8864002227783","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05435813' target='other'> <mi>dwc_moreinfo</mi></a>","P05435813","P05435813_01",NA,NA,"18805","auto",NA,NA,NA,NA,NA,NA,"493",NA,NA
"64","2020-12-11 11:37:48-03","UFMG","BHCB","2322","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Oliveira, JA de","s.n.","1978","02",NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,"Terrestre;herbáceo",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:37:48-03","UFMG","BHCB","5908","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Oliveira, JA de; et al.","s.n.","1985","05","06","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. ICB.","-43.937801361084","-19.9207992553711",NA,"Invasora;",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2011-11-17 14:05:00-02","MO","MOBOT","1313132","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky","S.R. Hill (ILLS)","Elsa M. Zardini|N. Duarte","Zardini 49545","1998","12","12","South America","Paraguay","Boquerón",NA,"Proposed National Park Medanos del Chaco. Ephemerals on dunes.","-61.9602778","-20.6841666",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1161","1",NA
"67","2016-11-15 05:15:00-02","MO","MOBOT","2255991","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky",NA,"Antonio C. Krapovickas","Krapovickas 28764","1976","1","14","South America","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-11-15 05:15:00-02","MO","MOBOT","100529374","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky","S.R. Hills (ILLS)","Walton C. Gregory|Antonio C. Krapovickas|J. Pietrarelli","Gregory 9913","1959","3","2","South America","Brazil","Mato Grosso",NA,"65 km N de Cuiabá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"69","2016-11-15 05:15:00-02","MO","MOBOT","100535017","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky","S.R. Hill (ILLS)","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 32223","1977","5","5","South America","Bolivia","Santa Cruz","Velasco","San Ignacio.","-60.9666667","-16.3666667",NA,NA,NA,NA,"370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"70","2016-11-15 05:15:00-02","MO","MOBOT","100535019","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky","S.R. Hill (ILLS)","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 36167","1980","4","17","South America","Bolivia","Santa Cruz","Angel Sandoval","San Matías.","-58.4333333","-16.35",NA,NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"71","2016-11-15 05:15:00-02","MO","MOBOT","100550059","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky",NA,"Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 36265","1980","4","19","South America","Bolivia","Santa Cruz","Angel Sandoval","San Matías, 0.5 km SW del aeropuerto, en tapera abandonada.","-58.4333333","-16.35",NA,NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"72","2013-03-25 10:19:00-03","MO","MOBOT","100550063","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky","A. Krapovickas","Rosa I. Meneses","Meneses Q. 712","1996","5","19","South America","Bolivia","La Paz","Nor Yungas","18 Km de Coroico, entrando hacia Guarinillas","-67.7333333","-16.1833333",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2017-08-25 05:21:00-03","MO","MOBOT","2231856","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky","Krapovickas, A., //","H. A. Keller","Keller 164","2000","3","10","South America","Argentina","Misiones","Eldorado","Borde de río Paraná, próximo al puerto de Eldorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2010-12-01 17:34:00-02","MO","MOBOT","2231870","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky","Schinini, A., 1","Aurelio Schinini|Ricardo O. Vanni","Schinini Cacace 15481","1978","9","29","South America","Argentina","Corrientes","Ituzaingó","Isla Apipé Chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-11-15 05:15:00-02","MO","MOBOT","2231880","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky","Krapovickas, A.","Antonio C. Krapovickas|Carmen L. Cristóbal|Victor Maruñak","Krapovickas 15710","1970","3","26","South America","Argentina","Misiones","San Ignacio","Arroyo Yabebirí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-11-15 05:15:00-02","MO","MOBOT","2457677","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 37714","1982","1","12","South America","Brazil","Rio Grande do Sul",NA,"Torres. En calle próxima canal Rio Manpituba","-49.72","-29.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2011-06-09 17:28:00-03","MO","MOBOT","805360","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky","A. Krapovickas (CTES)","Elsa M. Zardini|Tulio Tillería","Zardini 30273","1992","2","3","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'í, southwestern area around La Rosada. Forest.","-56.88333","-26.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"651","2",NA
"78","2015-10-22 10:02:58-02","UNIOESTE","UNOP","1444","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil., Juss. & Cambess.) Brizicky","Temponi, L.G.","Olguin, C.F.A.; Cornelius, M.T.F.; Cornelius, M.T.F.","18","2012","06","19",NA,"Brasil","Paraná","Toledo","Próximo ao Rio Toledo no Recanto.","-53.7430992126465","-24.7136001586914",NA,"Arbusto. Flores amarelas.",NA,NA,NA,NA,"31095","auto","2014","02",NA,NA,NA,NA,NA,NA,NA
"79","2015-05-20 10:35:56-03","UFERSA","MOSS","14205","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky","Oliveira, O.F. de","Lemos, M.","3","1998","06","20","América do Sul","Brasil","Ceará","Fortaleza","Campus do Pici - UFC","-38.5431","-3.71722",NA,"flor amarela.",NA,NA,NA,NA,"19924","auto","1998","06","20",NA,NA,NA,NA,NA,NA
"80","2015-05-20 10:35:56-03","UFERSA","MOSS","112","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky","Vodicka, M.R.","Oliveira, O.F. de","115","1972","08","27","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Serra Mossoró.","-37.458333","-5.083333",NA,"coletada na caatinga; solo bem drenado; n.v. melosa.",NA,NA,"150","150",NA,NA,"1979","08","29","37W27'30","5S05'00",NA,NA,NA,NA
"81","2015-05-20 10:35:56-03","UFERSA","MOSS","1483","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky","Oliveira, O.F. de","Oliveira, O.F. de","179","1980","03","02","América do Sul","Brasil","Rio Grande do Norte","Florânia","Sítio Cajueiro.","-36.783333","-6.058333",NA,"erva não hidrofila; solo bem drenado; rara; n.v. melosa.",NA,NA,"600","600",NA,NA,"1981","02","17","36W47'00","6S03'30",NA,NA,NA,NA
"82","2015-05-20 10:35:56-03","UFERSA","MOSS","44","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky","Vodicka, M.R.","Oliveira, O.F. de","2","1972","06","11","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Sera Mossoró.","-37.458333","-5.083333",NA,"coletada medrando na caatinga; solo bem drenado; n.v. melosa.",NA,NA,"150","150",NA,NA,"1979","08","29","37W27'30","5S05'00",NA,NA,NA,NA
"83","2015-05-20 10:35:56-03","UFERSA","MOSS","6368","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky","Oliveira, O.F. de","Gomes, A.L.de M.","6","1999","05","07","América do Sul","Brasil","Rio Grande do Norte","Governador Dix-Sept Rosado","Sítio Camurim.","-37.520833","-5.458889",NA,"flor amarela.",NA,NA,"26","26",NA,NA,"2000","05","18","37W31'15","5S27'32",NA,NA,NA,NA
"84","2015-05-20 10:35:57-03","UFERSA","MOSS","6573","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky","Oliveira, O.F. de","Câmara, J.Q.","11","1999","05","30","América do Sul","Brasil","Rio Grande do Norte","Alto do Rodrigues",NA,"-36.762222","-5.288333",NA,"flor branca.",NA,NA,"13","13",NA,NA,"2003","02","06","36W45'44","5S17'18",NA,NA,NA,NA
"85","2015-05-20 10:35:57-03","UFERSA","MOSS","7075","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky","Oliveira, O.F. de","Gomes, D.D.","5","2003","05","20","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Campus da ESAM.","-37.344167","-5.191944",NA,"herbácea; solo arenoso; flor branca; n.v. malva-branca.",NA,NA,"16","16",NA,NA,"2003","10","29","37W20'39","5S11'31",NA,NA,NA,NA
"86","2015-05-20 10:35:56-03","UFERSA","MOSS","11492","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky",NA,"Goes, G.B.","23","2000","08","23","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Campus da ESAM, Museu Vivo da Caatinga.","-37.344444","-5.191944",NA,"n.v. malva-branca.",NA,NA,"10","10",NA,NA,NA,NA,NA,"37W20'40","5S11'31",NA,NA,NA,NA
"87","2015-05-20 10:35:56-03","UFERSA","MOSS","333","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky","Vodicka, M.R.","Oliveira, O.F. de","114","1972","08","27","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Serra Mossoró.","-37.458333","-5.083333",NA,"coletada na caatinga; solo bem drenado; n.v. melosa.",NA,NA,"150","150",NA,NA,"1979","08","29","37W27'30","5S05'00",NA,NA,NA,NA
"88","2015-05-20 10:35:56-03","UFERSA","MOSS","515","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky","Vodicka, M.R.","Granja, V. de M.","s.n.","1979","05","25","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Campus da ESAM.","-37.344444","-5.191944",NA,"coletada na caatinga, veredas; solo bem drenado.",NA,NA,"10","10",NA,NA,"1979","08","30","37W20'40","5S11'31",NA,NA,NA,NA
"89","2015-05-20 10:35:57-03","UFERSA","MOSS","6498","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky","Oliveira, O.F. de","Veras, F.","12","1999","06","06","América do Sul","Brasil","Rio Grande do Norte","Mossoró","margem da BR 110.","-37.344167","-5.1875",NA,"flor amarela.",NA,NA,"16","16",NA,NA,"2002","12","20","37W20'39","5S11'15",NA,NA,NA,NA
"90","2015-05-20 10:35:57-03","UFERSA","MOSS","923","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky","Vodicka, M.R.","Oliveira, O.F. de","117","1972","08","27","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Serra Mossoró.","-37.458333","-5.083333",NA,"Erva subarbustiva; coletada na caatinga; solo bem drenado; frequente; flor branca; fruto esverdeado.",NA,NA,"150","150",NA,NA,"1979","08","30","37W27'30","5S05'00",NA,NA,NA,NA
"91","2015-05-20 10:35:57-03","UFERSA","MOSS","95","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St. -Hil.) Brizicky","Vodicka, M.R.","Oliveira, O.F. de","113","1972","08","27","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Sera Mossoró.","-37.458333","-5.083333",NA,"coletada na caatinga; solo bem drenado; n.v. melosa.",NA,NA,"150","150",NA,NA,"1979","08","29","37W27'30","5S05'00",NA,NA,NA,NA
"92","2020-08-31 09:05:20-03","INPA","INPA","77544","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Bogenhardia","nemoralis","Bogenhardia nemoralis","(A.St.-Hil. & Juss. ex Cambess.) Monteiro","Monteiro, H","Black, GA","51-14063","1951","11","07","Southern America","Brasil","Roraima","Rio Branco","Entre as Fazendas Capela e Bom Intento, Beiro do Rio Branco; entre as Faendas Capela e Bom Intento.","-59.443804","0.779732",NA,NA,"INPA0077544","INPA0077544 INPA0077544_e",NA,NA,NA,NA,"1955",NA,NA,"-59.443804","0.779732",NA,NA,NA,NA
"93","2020-09-12 05:00:02-03","US","US","2820007","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil. et al.) Brizicky",NA,"G. Pinheiro & J. Carvalho","689","1974","9","4","South America - Neotropics","Brazil","Amazonas",NA,"Estreito Maraba - Para.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"94","2020-09-12 05:00:02-03","US","US","2889691","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil. et al.) Brizicky",NA,"A. Krapovickas & A. Schinini","36265","1980","4","19","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Sandoval. San Matias. 5 km SW del aeropuerto.","-58.43","-16.35",NA,NA,NA,NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
