"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"270","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7710","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","A. Quinet",NA,NA,NA,"J.M. Freire; R.R. Oliveira; B.L. Rosendo","568","2009","08","13","Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 9.5","-75.02425","-66.291389","-75.02425","-66.291389","450","450","Árvore com ca de 7 m de altura, com 18 cm de CAP. Tronco com estrias verticais.","FCAB007710",NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2015-09-03 18:53:42-03","MNHN","RECOLNAT_MNHN_P","P02008241","PreservedSpecimen",NA,"Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo",NA,NA,NA,NA,"Nadeaud",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02008241' target='other'> <mi>dwc_moreinfo</mi></a>","P02008241","P02008241_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"272","2015-09-03 18:53:42-03","MNHN","RECOLNAT_MNHN_P","P02008240","PreservedSpecimen",NA,"Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo",NA,NA,NA,NA,"Moraes, P.L.R.|Farias, D.S.|Lima, H.C.|Diniz, C.C.",NA,"1994","4","23","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02008240' target='other'> <mi>dwc_moreinfo</mi></a>","P02008240","P02008240_01",NA,NA,NA,NA,"hb","27904","auto",NA,NA,NA,"932",NA
"273","2015-09-03 18:57:49-03","MNHN","RECOLNAT_MNHN_P","P01959368","PreservedSpecimen",NA,"Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes",NA,NA,NA,"Hatschbach, G.|Haas, H.",NA,"1967","1","19","Brasil","Paraná","Umuarama","Serra Dourada","-53.3250007629395","-23.7663993835449",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959368' target='other'> <mi>dwc_moreinfo</mi></a>","P01959368","P01959368_01",NA,NA,NA,NA,"hb","46517","auto",NA,NA,NA,"15750",NA
"274","2020-12-11 11:37:07-03","UFMG","BHCB","76627","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Moraes, PLR de","932","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"27904","auto",NA,NA,NA,NA,NA
"275","2021-02-11 17:19:22-03","UFPR","UPCB","22020","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Silveira, M.","375","1991","08","29","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-53.25","-23.45","-53.25","-23.45","550","550","Árvore, 10m, fruto imaturo esverdeado. Floresta estacional semi-decidual, terra roxa estruturada eutrófica rasa associada a litólico, terreno ondulado..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-11 17:19:22-03","UFPR","UPCB","22016","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Silveira, M.","415","1991","05","15","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-53.25","-23.45","-53.25","-23.45","550","550","Árvore, 23m, botão floral e corola creme, cálice ferrugíneo. Floresta estacional semi-decidual, terra roxa estruturada eutrófica rasa associada a litólico, terreno ondulado..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-11 17:19:22-03","UFPR","UPCB","44125","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","1999","01","01","Cavalheiro, A.L.",NA,"1998","09","11","Brasil","Paraná","Ortigueira","Estrada Londrina-Curitiba","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Árvore 15m alt., com frutos imaturos verdes..",NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA
"278","2021-02-11 17:19:22-03","UFPR","UPCB","44126","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","1999","01","01","Zinatto, M.J.",NA,"1997","09","18","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore 8,0m, com frutos imaturos verdes, perto da lavoura de milho..",NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"279","2021-02-11 17:19:22-03","UFPR","UPCB","44124","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Pizzaia, L.N.",NA,NA,NA,"Chagas e Silva, F.","1476","1991","12","18","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore 20m com botões florais esverdeados, flores creme, frequente na área..",NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"280","2021-02-11 17:19:22-03","UFPR","UPCB","62024","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Francisco, I.A.",NA,NA,NA,"Chagas e Silva, F.","1512","1992","04","22","Brasil","Paraná","Ibiporã","Fazenda Doralice.","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore 20m, frutos imaturos verdes..",NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"281","2021-02-11 17:19:22-03","UFPR","UPCB","33584","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Borgo, M.","1999","03",NA,"Mikich, S.B.",NA,"1997","01","09","Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"Árvore com flores brancas e frutos avermelhados. Em floresta..",NA,NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
"282","2021-02-11 17:19:22-03","UFPR","UPCB","45530","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Silva, S.M.","2001","07","04","Ramos, F.M.","27","2001","07","04","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore 10m, botão floral amarelo. Interior de capão de floresta ombrófila mista..",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"283","2021-02-11 17:19:22-03","UFPR","UPCB","20090","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Soares e Silva, L.H.","1989","01","01","Soares e Silva, L.H.","214","1989","06","30","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore, 20m, fruto imaturo verde..",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"284","2021-02-11 17:19:22-03","UFPR","UPCB","20146","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Soares e Silva, L.H.","1989","01","01","Soares e Silva, L.H.","182","1989","05","15","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore, 23m, botões florais e flor creme, freqüente..",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"285","2021-02-11 17:19:22-03","UFPR","UPCB","20181","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Soares e Silva, L.H.","1989","01","01","Soares e Silva, L.H.","182","1989","05","15","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore, 23m, botões florais e flor creme, freqüente..",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"286","2021-02-11 17:19:22-03","UFPR","UPCB","65946","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2009","11","27","Blum, C.T.","205","2005","05","27","Brasil","Paraná","Morretes","Serra da Prata, Torre da Prata (face norte).","-48.834400177002","-25.476900100708",NA,NA,"700","700","Árvore 16m, botões e flores brancos (levantamento fitossociológico: E7-10). Floresta Ombrófila Densa, transição entre formações Montana e Submontana..",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"287","2021-02-11 17:19:22-03","UFPR","UPCB","20731","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Silva, S.M.","1993","04",NA,"Lima, R.X.",NA,"1993","02","24","Brasil","Paraná","Três Barras do Paraná","Serra do Facão","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"Árvore, 12m, flor branca. Floresta..",NA,NA,NA,NA,NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA
"288","2020-11-10 04:40:00-03","MO","MOBOT","1539978","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"H. C. de Lima|et al.","Lima 3503","1989","4","2","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima.","-42.05","-22",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"289","2008-05-27 22:02:00-03","MO","MOBOT","1539979","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","J.G. Rohwer, Heidelberg",NA,NA,NA,"Soares","Soares 159","1988","12","21","Brazil","Paraná",NA,"Floresta do Godoy, Londrina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"290","2017-11-21 08:29:00-02","MO","MOBOT","101011403","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","A. Quinet",NA,NA,NA,"C. Baez","Baez 610","2016","7","19","Brazil","Rio de Janeiro",NA,"Rio de Janeiro. Parque Estadual Maciço da Pedra Branca. Bairro da Taquara. Trilha para a Pedra Branca, próximo à casa amarela.","-43.4652778","-22.9397222",NA,NA,"630.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"291","2008-05-27 22:02:00-03","MO","MOBOT","1539962","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","L.H. Soares e Silva",NA,NA,NA,"Soares","Soares 182","1989","1","20","Brazil","Paraná",NA,"Londrina. Parque Estadual Mata dos Godoy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"292","2008-05-27 22:02:00-03","MO","MOBOT","1539977","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Lima","Lima 196","1990","8","7","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Feserva Ecológica Municipal de Macaé de Cima.","-42.0008333","-22",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-11-10 04:40:00-03","MO","MOBOT","1539980","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"H. C. de Lima|et al.","Lima 3508","1989","4","2","Brazil","Rio de Janeiro",NA,"Mun. Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima.","-42.5","-22.55",NA,NA,"1400.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","1539981","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","I.A. Araujo",NA,NA,NA,"Gustavo Martinelli|et al.","Martinelli 12079","1987","5","25","Brazil","Rio de Janeiro",NA,"Mun. Nova Friburgo, Reserva Ecilógica Municipal de Macaé de Cima.","-42.5","-22.55",NA,NA,"1150.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","1539982","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"C.M.B. Correia|et al.","Correia s.n.","1990","8","14","Brazil","Rio de Janeiro",NA,"Mun. Nova Friburgo.","-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-11-10 04:40:00-03","MO","MOBOT","1539983","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"H. C. de Lima|et al.","Lima 3820","1990","6","3","Brazil","Rio de Janeiro",NA,"Nova Friburgo.","-42.05","-22",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"297","2010-07-06 11:12:00-03","MO","MOBOT","2113158","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Rohwer J.G.",NA,NA,NA,"Luciano Bernardi","Bernardi 19420","1979","1","9","Paraguay","Canindeyú",NA,"Salto del Guaira Bosque alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","2156258","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","P.L.R. Moraes",NA,NA,NA,"Moraes","Moraes 932","1994","4","23","Brazil","São Paulo",NA,"São Miguel Arcanjo. Parque Estadual de Carlos Botelho. Beira de estrada do Delfino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"299","2018-06-22 05:25:00-03","MO","MOBOT","2459135","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 8322","1959","9","5","Brazil","Santa Catarina",NA,"Rio do Sul. Serra do Matador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","08551","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vatt.","S.M. Silva",NA,NA,NA,"R.X. Lima",NA,NA,NA,NA,"Brasil","Paraná","Três Barras do Paraná","Serra do Falcão","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"Árvore 12 m, com flores brancas em floresta.;",NA,NA,"Tracheophyta","Laurales",NA,"América do Sul",NA,"20611","auto","Magnoliopsida",NA,NA,NA,NA
"301","2019-06-12 09:07:06-03","UFSM","HDCF","6152","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Figueira, M","2010","07","20","Figueira, M; Fávero, A A; Andriollo, D D","CFSM13","2010","03","07","Brasil","Rio Grande do Sul","Santa Maria","bairro Camobi, Cidade dos Meninos, topo do Morro do Elefante","-53.716667","-29.671667","-53.716667","-29.671667","453","453","Árvore, frequente, casca externa acizentada, casca interna com odor muito adocicado, flores alvas; Floresta Estacional Subtropical do Domínio Atlântico, relevo suave, solo coberto com muita serrapilheira, raso",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-06-12 09:07:06-03","UFSM","HDCF","6150","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Figueira, M","2010","07","20","Figueira, M; Fávero, A A; Andriollo, D D","CFSM11","2010","03","07","Brasil","Rio Grande do Sul","Santa Maria","bairro Camobi, Cidade dos Meninos, topo do Morro do Elefante","-53.716667","-29.671667","-53.716667","-29.671667","453","453","Árvore, frequente, casca externa acizentada, casca interna com odor muito adocicado, flores alvas; Floresta Estacional Subtropical do Domínio Atlântico, relevo suave, solo coberto com muita serrapilheira, raso",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-06-12 09:07:06-03","UFSM","HDCF","6149","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Figueira, M","2010","07","20","Figueira, M; Fávero, A A; Andriollo, D D","CFSM10","2010","03","07","Brasil","Rio Grande do Sul","Santa Maria","bairro Camobi, Cidade dos Meninos, topo do Morro do Elefante","-53.716667","-29.671667","-53.716667","-29.671667","453","453","Árvore, frequente, casca externa acizentada, casca interna com odor muito adocicado, flores alvas; Floresta Estacional Subtropical do Domínio Atlântico, relevo suave, solo coberto com muita serrapilheira, raso",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-03-29 10:41:28-03","UFSM","HDCF","5130","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Figueira, M.","2014","06","11","Nascimento, A. R. T.",NA,"1997","07",NA,"Brasil","Rio Grande do Sul","Dona Francisca",NA,"-53.3572006225586","-29.6217002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"15367","auto",NA,NA,NA,NA,NA
"305","2019-03-29 10:41:28-03","UFSM","HDCF","5822","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Sobral, M.","2007","10","04","Scipioni, M. C.",NA,"2007","10","04","Brasil","Rio Grande do Sul","Frederico Westphalen","CESNORS","-53.394401550293","-27.3591995239258",NA,NA,NA,NA,"Árv. 24",NA,NA,NA,NA,NA,"América",NA,"16988","auto",NA,NA,NA,NA,NA
"306","2019-03-29 10:41:28-03","UFSM","HDCF","4269","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Longhi, S. J.","2003","03","16","Alberti, L. F.",NA,"2003","03","15","Brasil","Rio Grande do Sul","Santa Maria","Morro do Elefante","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"37819","auto",NA,NA,NA,NA,NA
"307","2019-03-29 10:41:28-03","UFSM","HDCF","5177","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Figueira, M.","2016","03","11","Longhi, S. J.",NA,"1998","05","04","Brasil","Rio Grande do Sul","Santa Maria","Pains","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"37819","auto",NA,NA,NA,NA,NA
"308","2019-06-12 09:07:06-03","UFSM","HDCF","6151","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Figueira, M","2010","07","20","Figueira, M; Fávero, A A; Andriollo, D D","CFSM12","2010","03","07","Brasil","Rio Grande do Sul","Santa Maria","bairro Camobi, Cidade dos Meninos, topo do Morro do Elefante","-53.716667","-29.671667","-53.716667","-29.671667","453","453","Árvore, frequente, casca externa acizentada, casca interna com odor muito adocicado, flores alvas; Floresta Estacional Subtropical do Domínio Atlântico, relevo suave, solo coberto com muita serrapilheira, raso",NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-03-29 10:41:28-03","UFSM","HDCF","4977","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Denardi, L.; Figueira, M.","2016","03","11","Nascimento, A. R. T.",NA,"1995","09","20","Brasil","Rio Grande do Sul","Candelária","Morro do Botucaraí","-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"28166","auto",NA,NA,NA,NA,NA
"310","2019-03-29 10:41:28-03","UFSM","HDCF","5114","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Sobral. M.",NA,NA,NA,"Nascimento, A. R. T.",NA,"1997","08","21","Brasil","Rio Grande do Sul","Ivorá",NA,"-53.5806007385254","-29.520299911499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"9266","auto",NA,NA,NA,NA,NA
"311","2019-03-08 14:15:15-03","UNIOESTE","UNOP","9739","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Silva, D.R. da","2018","11","20","Silva, D.R. da; Dama, V.J.; Moura, A.P.; Dama, V.J.; Moura, A.P.","380","2018","07","11","Brasil","Paraná","Capanema","Futuro reservatório da UHE Baixo Iguaçu, mata a esquerda do rio Iguaçu, ca. 400 - 500 m da balsa.","-53.657639","-25.512458","-53.657639","-25.512458","237","237","Árvore 25 m de altura. Folhas cartáceas, glabras. Frutos carnosos, verde-claros com pontuações e manchas marrom-escuras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2018-09-12 14:48:16-03","UNIOESTE","UNOP","2243","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","2014","10","15","Cielo-Filho, R.; Periotto, F.; Periotto, F.","1549","2014","10","10","Brasil","Paraná","Matelândia","Linha Bananal, mata dos Biazuz I","-53.955556","-25.306944","-53.955556","-25.306944","446","446","Árvore, 12m, fruto imaturo verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2018-09-12 14:48:16-03","UNIOESTE","UNOP","3653","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2015","10","02","Felitto, G.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.","943","2015","08","10","Brasil","Paraná","Nova Cantu","PCH Cantu 2, área de supressão do futuro reservatório","-52.431111","-24.735278","-52.431111","-24.735278","428","428","Árvore, 15m, cálices negros, fruots verdes. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2018-09-12 14:48:16-03","UNIOESTE","UNOP","668","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","2014","04","02","Cielo-Filho, R.; Sabbi, L.; Lopes, V.; Sabbi, L.; Lopes, V.","1317","2014","03","12","Brasil","Paraná","Medianeira","Sítio do Sr. Angelo Baratto","-54.261111","-25.278333","-54.261111","-25.278333","422","422","Árvore, 15 m, flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2018-09-12 14:48:16-03","UNIOESTE","UNOP","3232","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2010","06","25","Caxambu, M.G.; et al.; et al.","2631","2009","05","15","Brasil","Paraná","Turvo","Propriedade da família Rickli","-5.567239","-25.043358","-5.567239","-25.043358","1097","1097","Árvore ca. 12 m. Frutos imaturos verdes. Trilha na floresta. - Relevo: suave-ondulado - Vegetação: Floresta Ombrófila Mista Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2018-09-12 14:48:16-03","UNIOESTE","UNOP","514","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","2014","02","20","Cielo-Filho, R.; Seganfredo, D.; Lisboa, T.; Seganfredo, D.; Lisboa, T.","1270","2014","01","24","Brasil","Paraná","Matêlandia","Parque Farroupilha","-54.002778","-25.239167","-54.002778","-25.239167","530","530","Árvore, 8 m, flor em botão creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2018-09-12 14:48:16-03","UNIOESTE","UNOP","746","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","2014","07","17","Cielo-Filho, R.","1466","2014","06","06","Brasil","Paraná","Medianeira","Parque Independência, Mata da UTFPR","-55.075","-25.308333","-55.075","-25.308333","497","497","Árvore, 8 m, fruto verde claro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2018-09-12 14:48:16-03","UNIOESTE","UNOP","3595","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Barboza, E.; Roher, D.","2015","11",NA,"Felitto, G.; Roher, D.; Daniel, V.A.; Nascimento, J.C.; Dutra, M.M.; Roher, D.; Daniel, V.A.; Nascimento, J.C.; Dutra, M.M.","1004","2015","10","02","Brasil","Paraná","Palmital","PCH Cantu 2, área de supressão do futuro reservatório","-52.437778","-24.739444","-52.437778","-24.739444","413","413","Árvore, 13m, frutos maduros verdes-avermelhados, cálices negros e verdes. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2017-11-08 10:15:58-02","UNIOESTE","UNOP","6183","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2017","08",NA,"Hatschbach, G.","21537","1969","05","15","Brasil","Paraná","Terra Boa","Fazenda Mururê","-52.4441986083984","-23.7681007385254",NA,NA,NA,NA,"Árvore 25m, tronco 50cm diâmetro. Interior mata pluvial da Bacia do Rio Paraná.",NA,NA,NA,NA,NA,NA,NA,"26445","auto",NA,NA,NA,NA,NA
"320","2017-11-08 10:15:58-02","UNIOESTE","UNOP","6148","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2017","08",NA,"Hatschbach, G.","21537","1969","05","16","Brasil","Paraná","Terra Boa","Fazenda Mururê","-52.4441986083984","-23.7681007385254",NA,NA,NA,NA,"Árvore 25m, tronco 50cm diâmetro. Interior mata pluvial da Bacia do Rio Paraná.",NA,NA,NA,NA,NA,NA,NA,"26445","auto",NA,NA,NA,NA,NA
