"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","class","individualCount"
"93","2015-11-06 15:16:23-02","MNHN","RECOLNAT_MNHN_P","P02946332","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Claussen",NA,"1843",NA,NA,NA,"Brésil",NA,"Carapa, Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02946332' target='other'> <mi>dwc_moreinfo</mi></a>","P02946332","P02946332_01 P02946332_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"208",NA,NA
"94","2015-09-04 02:33:18-03","MNHN","RECOLNAT_MNHN_P","P02946334","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Claussen",NA,"1843",NA,NA,NA,"Brésil",NA,"Carapa, Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02946334' target='other'> <mi>dwc_moreinfo</mi></a>","P02946334","P02946334_01 P02946334_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"208",NA,NA
"95","2020-12-11 11:35:46-03","UFMG","BHCB","179193","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2737","2015","10","13","Southern America","Brasil","Minas Gerais","RPPN Capivari II","-43.663056","-21.6425",NA,NA,NA,"Prensado em álcool;; Arbusto; ca. 1,2m alt; flores amarelas; frutos imaturos verdes e quando maduros castanhos.; Campo Rupestre Quartzítico.","BHCB038924",NA,"Itabirito",NA,"2016","10","21",NA,NA,"-43.663056","-21.6425",NA,NA,NA,NA
"96","2020-12-11 11:35:46-03","UFMG","BHCB","136704","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Souza, VC de; Souza, JP; Romão, GO; Araújo, AO","25158","2001","07","05","Southern America","Brasil","Minas Gerais","Serra do Cipó., Fazenda Cachoeira da Capivara, campo rupestre.","-43.056722","-19.029361",NA,NA,NA,"Subarbusto prostado; flores amarelas.",NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"-43.056722","-19.029361",NA,NA,NA,NA
"97","2020-12-11 11:35:46-03","UFMG","BHCB","182260","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Moreira, SN; França, M; Toledo, F; Farias, AP; Knegt, R","1777","2015","07","08","Southern America","Brasil","Minas Gerais","Parque Estadual da Serra do Intendente","-43.419722","-18.920556",NA,NA,NA,"Arbusto até 1m de altura. Flor amarela. Campo quartzítico. Solo arenoso.","BHCB037548",NA,"Conceição do Mato Dentro",NA,"2015","07",NA,NA,NA,"-43.419722","-18.920556",NA,NA,NA,NA
"98","2020-12-11 11:35:46-03","UFMG","BHCB","44654","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-11 11:35:46-03","UFMG","BHCB","63388","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Barreto, HLM; Brade, AC","1227","1935","04","16","Southern America","Brasil","Minas Gerais","Serra do Cipó, Km 140",NA,NA,NA,NA,NA,"Arbusto; flor amarela; pouco frequente; Campo","BHCB045243","BHCB045243","Conceição",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-11 11:35:46-03","UFMG","BHCB","882","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby",NA,"s.n.","1942",NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.7449989318848","-19.513599395752",NA,NA,NA,"Arbusto",NA,NA,"Jaboticatubas",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:35:46-03","UFMG","BHCB","4143","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby",NA,"s.n.","1951","01",NA,"Southern America","Brasil","Minas Gerais",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,"Arbusto",NA,NA,"Patrocínio",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:35:46-03","UFMG","BHCB","74089","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Isaias, RMS","s.n.","2002","08","10","Southern America","Brasil","Minas Gerais","APA Pau-de-Fruta","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Campo rupestre. Flores amarelas",NA,NA,"Diamantina",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:35:46-03","UFMG","BHCB","66017","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla","rossicorum","Chamaecrista choriophylla rossicorum","H.S.Irwin & Barneby","Barreto, HLM","9372","1937","11","03","Southern America","Brasil","Minas Gerais","Arranca Rabo","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto, 0,20 metros; flor alaranjada; muito frequente; Campo","BHCB045248","BHCB045248","Diamantina",NA,"2010",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:35:46-03","UFMG","BHCB","67181","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Mota, RC da","983","2000","10","09","Southern America","Brasil","Minas Gerais","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Planta coletada em campo rupestre; arbusto; flores amarelas.",NA,NA,"Catas Altas",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:35:46-03","UFMG","BHCB","66025","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Barreto, HLM","5947","1933","08","07","Southern America","Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto, 0,40 metros; flor amarela; frequência regular; Campo","BHCB045246","BHCB045246","Santa Luzia",NA,"1933",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:35:46-03","UFMG","BHCB","66022","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Barreto, HLM","5944","1933","06","15","Southern America","Brasil","Minas Gerais","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto, 0,50 metros; flor amarela; pouco frequente; Campo","BHCB045244","BHCB045244","Santa Luzia",NA,"1933",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:35:46-03","UFMG","BHCB","63387","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Barreto, HLM","5945","1933","08","24","Southern America","Brasil","Minas Gerais","Serra do Cipó km131","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto, 0,50 metros; flor amarela; frequência regular; Campo","BHCB045242","BHCB045242","Santa Luzia",NA,"2000",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:35:46-03","UFMG","BHCB","66023","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Oliveira, JE","136","1940","08","18","Southern America","Brasil","Minas Gerais","Serra do Cipó, Km 131, Palácio.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Arbusto, 1,00 metro; flor amarela; muito frequente; Entre pedras","BHCB045245","BHCB045245","Jaboticatubas",NA,"2001",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:35:46-03","UFMG","BHCB","63380","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Barreto, HLM","10850","1940","07","12","Southern America","Brasil","Minas Gerais","Serra do Cipó km 137, estrada de Conceição.","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto, 0,50 metros; flor amarela; muito frequente; Entre pedras no campo","BHCB045247","BHCB045247","Santa Luzia",NA,"2000",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:35:46-03","UFMG","BHCB","63386","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Barreto, HLM","4911","1936","08","06","Southern America","Brasil","Minas Gerais","Serra do Cipó km 141, estrada de Conceição.","-43.4249992370605","-19.0372009277344",NA,NA,NA,"Arbusto, 0,50 metros; flor amarela; muito frequente; Campo","BHCB045249","BHCB045249","Conceição do Mato Dentro",NA,"2000",NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA
"111","2021-02-11 17:18:57-03","UFPR","UPCB","35820","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Hatschbach, G.","68225","1998","07","25",NA,"Brasil","Minas Gerais","Rod. BR 259, próximo ao trevo para Presidente Kubitchek",NA,NA,NA,NA,NA,"Prostrada, flor amarela. Campo rupestre, solo arenoso..",NA,NA,"Presidente Kubitchek","Hatschbach, G.","1998","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-11 17:18:57-03","UFPR","UPCB","58355","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Conceição, A.S.","739","2003","09","12",NA,"Brasil","Minas Gerais","Cristais","-43.596667","-18.160833","1152","1152",NA,"Subarbusto ca. 30cm, procumbente, folhas verdes discolores, coriáceas, flores com sépalas amarelas, pétalas amarelas com base vinácea, estames amarelos, ovário vináceo, estigma verde-claro, frutos jovens vináceos. Campo rupestre..",NA,NA,"Diamantina",NA,NA,NA,NA,NA,NA,"-43.596667","-18.160833",NA,NA,NA,NA
"113","2021-02-11 17:18:57-03","UFPR","UPCB","13208","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Hatschbach, G.","49747","1985","09","16",NA,"Brasil","Minas Gerais","Rodovia BR 259, tronco para Dantas","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Ereta, 1m, flor amarela. Campo rupestre, brejo..",NA,NA,"Gouveia","Hatschbach, G.","1985","11",NA,"37970","auto",NA,NA,NA,NA,NA,NA
"114","2011-02-18 15:11:00-02","MO","MOBOT","3235745","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S. Irwin & Barneby","Apparicio P. Duarte","Duarte 6501","1962","3","15","South America","Brazil","Minas Gerais","Serra do Cipó - Km 137.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-12-04 17:12:00-02","MO","MOBOT","3235926","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S. Irwin & Barneby","Gert G. Hatschbach|F.J. Zelma","Hatschbach 49747","1985","9","16","South America","Brazil","Minas Gerais","Rod. BR-259, tronco p/ Datas (mun. Gouveia).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2011-06-27 08:43:00-03","MO","MOBOT","3236160","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S. Irwin & Barneby","F. Sellow","Sellow 933","1836",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-12-04 15:26:00-02","MO","MOBOT","3236430","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S. Irwin & Barneby","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 68259","1998","7","25","South America","Brazil","Minas Gerais","Rodovia Guinda - Conselheiro mata, próximo do km 21 (Mun. Diamantina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","3236568","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S. Irwin & Barneby","Gert G. Hatschbach","Hatschbach 30077","1972","8","8","South America","Brazil","Minas Gerais","Serra do Cipó, Fda. Palacio (mun. Jaboti-catuba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-08-31 08:51:22-03","INPA","INPA","147909","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(Vogel) H.S.Irwin & Barneby","Hatschbach, GG","49591","1985","09","12","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"INPA0147909","INPA0147909 INPA0147909_e INPA0147909_e1","Gouveia","Barneby, RC","1986",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"120","2020-08-31 08:51:22-03","INPA","INPA","220595","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Chamaecrista","choriophylla","rossicorum","Chamaecrista choriophylla rossicorum","H.S.Irwin & Barneby","Conceição, AS","739","2003","09","12","Southern America","Brasil","Minas Gerais","Cristais.","-43.596667","-19.575","1152","1152",NA,NA,"INPA0220595","INPA0220595 INPA0220595_e INPA0220595_e1","Diamantina","Rando, JG","2012","02",NA,NA,NA,"-43.596667","-19.575",NA,NA,NA,NA
"121","2020-08-31 08:51:22-03","INPA","INPA","220387","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Chamaecrista","choriophylla","rossicorum","Chamaecrista choriophylla rossicorum","H.S.Irwin & Barneby","Pereira-Silva, G da","2888","1994","09","14","Southern America","Brasil","Minas Gerais","Rodovia Diamantina - São Gonçalo, Km 12. Campo rupestre. Solo arenoso. Frequente.","-43.6002998352051","-18.2493991851807","1020","1020",NA,NA,"INPA0220387","INPA0220387 INPA0220387_e","Diamantina","Rando, JG","2012","02",NA,"101169","auto",NA,NA,NA,NA,NA,NA
"122","2020-08-31 08:51:22-03","INPA","INPA","147909","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(Vogel) H.S.Irwin & Barneby","Hatschbach, GG","49591","1985","09","12","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"INPA0147909","INPA0147909 INPA0147909_e INPA0147909_e1","Gouveia","Barneby, RC","1986",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"123","2019-06-10 10:10:43-03","FZB-BH","BHZB","2100","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Chamaecrista","choriophylla var. latifolia",NA,"Chamaecrista choriophylla var. latifolia",NA,"Ordones, J.","411","2000","10","09",NA,"Brasil","MG","Caraça/ Campo de Fora","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,"Catas Altas","J.G. Rando","2009","12","02","11966","auto",NA,NA,NA,NA,NA,NA
"124","2019-06-10 10:10:43-03","FZB-BH","BHZB","9107","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Chamaecrista","choriophylla var. latifolia",NA,"Chamaecrista choriophylla var. latifolia",NA,"Fernandes, M.G.C. et al.","1583","2012","07","11",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo do GeraIs","-43.717222","-19.033056","1355","1355",NA,"unicata. Caule quadrangular. , estípulas persistentes. Ponto 103, 635004 7895005 1355m.Doação de duplicata para Herbário JPB em abril de 2014. Doação de duplicata para Herbário HUEFS em Março 2017",NA,NA,"Santana do Riacho","Juliana Rando","2013","01",NA,NA,NA,"43W 43' 02","19S 01' 59",NA,NA,NA,NA
"125","2020-09-12 05:00:02-03","US","US","3097369","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla",NA,"G. Hatschbach & R. Kummrow","49591","1985","9","12","South America - Neotropics","Brazil","Minas Gerais","Serra do espinhaco",NA,NA,NA,NA,NA,NA,"US00372648","US00372648_01","Gouvêa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"126","2020-09-12 05:00:02-03","US","US","2801786","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","choriophylla","rossicorum","Chamaecrista choriophylla rossicorum","H.S. Irwin & Barneby","H. S. Irwin, R. G. P. Santos, R. Souza & S. F. Fonsêca","22621","1969","1","26","South America - Neotropics","Brazil","Minas Gerais","Ca 15 km NE of Diamantina, on road to Mendanha.",NA,NA,"1300","1300",NA,NA,"US00372649","US00372649_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"Dicotyledonae","1"
"127","2020-09-12 05:00:02-03","US","US","3097369","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla",NA,"G. Hatschbach & R. Kummrow","49591","1985","9","12","South America - Neotropics","Brazil","Minas Gerais","Serra do espinhaco",NA,NA,NA,NA,NA,NA,"US00372648","US00372648_01","Gouvêa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"128","2019-11-13 11:21:51-03","USP","SPF","221542","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Mello, FNA","415","2008","09","23",NA,"Brasil","Minas Gerais","Estrada Gouveia-Curvelo, ca. de 20 km de Diamantina.","-43.853889","-18.56","1060","1060",NA,NA,"SPF00221542",NA,"Diamantina","Rando, JG","2012","05","24",NA,NA,"-43.853889","-18.56",NA,NA,NA,NA
"129","2019-11-13 11:21:51-03","USP","SPF","178478","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Rando, JG","906","2009","11","18",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.758969","-19.005989","695","695",NA,NA,"SPF00178478",NA,"Santana de Pirapama","Rando, JG",NA,NA,NA,NA,NA,"-43.758969","-19.005989",NA,NA,NA,NA
"130","2019-11-13 11:21:51-03","USP","SPF","178479","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Rando, JG","907","2009","11","18",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.758969","-19.005989","695","695",NA,NA,"SPF00178479",NA,"Santana de Pirapama","Rando, JG",NA,NA,NA,NA,NA,"-43.758969","-19.005989",NA,NA,NA,NA
"131","2019-11-13 11:21:51-03","USP","SPF","178486","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Rando, JG","911","2009","11","20",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.771836","-18.99465","695","695",NA,NA,"SPF00178486",NA,"Santana de Pirapama","Rando, JG",NA,NA,NA,NA,NA,"-43.771836","-18.99465",NA,NA,NA,NA
"132","2021-03-15 18:27:42-03","USP","SPF","210299","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Rando, JG","932","2010","03","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Capela de São José. Subida da Senhorinha","-43.778467","-18.963494",NA,NA,NA,"Arbusto procumbente, 50 cm alt., com formigas visitando os nectários extra-florais, voucher de anatomia.; Cerrado rupestre com solo pedregoso.","SPF00210299",NA,"Santana de Pirapama","Lewis, GP","2009","11",NA,NA,NA,"-43.778467","-18.963494",NA,NA,NA,NA
"133","2021-03-15 18:27:42-03","USP","SPF","216232","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Lewis, GP","3842","2009","11","26",NA,"Brasil","Minas Gerais","Serra do Cipó, Fazenda Toucan Cipó. Trilha da captação de água, perto dos estábulos.","-43.766994","-19.005806",NA,NA,NA,"Arbusto com raiz lenhosa, 40 cm alt., frutos castanhos velhos.; Cerrado rupestre.","SPF00216232",NA,"Santana de Pirapama","Lewis, GP","2009","11","26",NA,NA,"-43.766994","-19.005806",NA,NA,NA,NA
"134","2019-11-13 11:21:51-03","USP","SPF","216272","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Nakajima, J","3703","2003","10","25",NA,"Brasil","Minas Gerais",NA,"-46.756389","-20.367778","1178","1178",NA,NA,"SPF00216272",NA,"Delfinópolis","Rando, JG","2014","09","24",NA,NA,"-46.756389","-20.367778",NA,NA,NA,NA
"135","2021-03-15 18:27:42-03","USP","SPF","210405","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(Vogel) H.S.Irwin & Barneby","Rando, JG","938","2010","03","10",NA,"Brasil","Minas Gerais","Serra do Cipó, Capela de São José. Estrada da Captação da Faz Toucan Cipó","-43.759848","-19.006814","747","747",NA,"Subarbusto com xilopódio, voucher de anatomia.; Cerrado rupestre.","SPF00210405",NA,"Santana de Pirapama","Rando, JG","2010","03",NA,NA,NA,"-43.759848","-19.006814",NA,NA,NA,NA
"136","2019-11-13 11:21:51-03","USP","SPF","221540","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla","rossicorum","Chamaecrista choriophylla rossicorum","H.S.Irwin & Barneby","Romero, R","8080","2008","09","23",NA,"Brasil","Minas Gerais","Estrada Diamantina-Curvelo, ca. 15 km de Gouveia.","-43.835278","-18.560278","1057","1057",NA,NA,"SPF00221540",NA,"Diamantina","Rando, JG","2012","05","24",NA,NA,"-43.835278","-18.560278",NA,NA,NA,NA
"137","2019-11-13 11:21:51-03","USP","SPF","221541","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla","rossicorum","Chamaecrista choriophylla rossicorum","H.S.Irwin & Barneby","Rosa, PO","1168","2008","09","23",NA,"Brasil","Minas Gerais","Estrada Gouveia-Curvelo, ca. de 20 km de Diamantina.","-43.853889","-18.56","1060","1060",NA,NA,"SPF00221541",NA,"Diamantina","Rando, JG","2012","05","24",NA,NA,"-43.853889","-18.56",NA,NA,NA,NA
"138","2019-11-13 11:21:51-03","USP","SPF","21499","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Giulietti, AM","CFCR21499","1981","08","29",NA,"Brasil","Minas Gerais",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"SPF00021499",NA,"Gouveia","Cota, MMT","2016",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"139","2021-03-15 18:27:42-03","USP","SPF","47986","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(Vogel) H.S.Irwin & Barneby","Hatschbach, G","49591","1985","09","12",NA,"Brasil","Minas Gerais","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Subarbusto, 70 cm, flor amarela.; Campo rupestre.","SPF00047986",NA,"Gouveia","Barneby, RC","1986",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:21:51-03","USP","SPF","211482","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(Vogel) H.S.Irwin & Barneby","Rando, JG","1034","2011","10","16",NA,"Brasil","Minas Gerais",NA,"-44.043098449707","-19.0060997009277",NA,NA,NA,NA,"SPF00211482",NA,"Santana de Pirapama",NA,NA,NA,NA,"43251","auto",NA,NA,NA,NA,NA,NA
"141","2021-03-15 18:27:42-03","USP","SPF","211428","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Rando, JG","1220","2012","05","08",NA,"Brasil","São Paulo","Departamento de Botânica do Instituto de Biociências.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Planta com ca. 30 cm altura, estéril. Indivíduo com 5 meses e 8 dias de idade (sementes plantadas no dia 30.Novembro.2011, Rando et al. 1034), estéril. Raiz em FAA.; Cultivada em estufa.","SPF00211428",NA,"São Paulo","Rando, JG","2012","05","08","53584","auto",NA,NA,NA,NA,NA,NA
