"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"131","2019-11-21 14:35:37-03","UFJF","CESJ","16370","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","B.S.Haiad","S.A.Silva","s.n.","1977","04","14","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ016370",NA,"2004","08","24","Árvore pequena, de 4 a 6m. Fl. brancas. Localizadas à margem das florestas.","América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"132","2019-11-21 14:35:37-03","UFJF","CESJ","33633","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","V.R. Scalon","F.S. Araújo; L.C.S. Assis","139","2001","06","22","Brasil","Minas Gerais","Lima Duarte","arredores do Parque Estadual de Ibitipoca, Estrada para a vila. 21°44'41S; 43°54'33,4W.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ033633",NA,"2001","08",NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"133","2019-11-21 14:35:37-03","UFJF","CESJ","9030A","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","R.F. Santos","L. Krieger","CESJ9030A","1970","07","27","Brasil","Minas Gerais","Santa Rita do Jacutinga",NA,NA,NA,NA,NA,NA,NA,"CESJ09030A",NA,"2016","10",NA,"Árvore regular (5-6m), perto da água. Fl. creme. Folhas velhas cor de cinábio.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-15 19:26:19-03","UFJF","CESJ","55376","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","R.F. Santos","D.S. Pimenta","CESJs.n.","2009","01","22","Brasil","Minas Gerais","Bias Fortes",NA,"-43.7569007873535","-21.6061000823975",NA,NA,NA,NA,"CESJ055376",NA,"2016","10",NA,"Adrágua ou adrago. Arbusto, ca. 6m alt., em grota de pasto, no alto do morro. Flores alaranjadas.","América do Sul",NA,NA,"Angiosperma",NA,NA,"16081","auto",NA,NA,NA,NA,NA,NA
"135","2019-11-21 14:35:37-03","UFJF","CESJ","33529","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","B.S.Haiad","L.C.S. Assis","s.n.","2001","06","08","Brasil","Minas Gerais","Juiz de Fora","Campus da UFJF, Centro de Biologia da Reprodução.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ033529",NA,"2004","08","24","Árvore encontrada na borda de mata secundária. Folhas discolores com nectários na base, algumas alaranjadas são mais velhas. Apresenta látex. Fruto amarelo rugoso. Muitos indivíduos no local.","América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"136","2019-11-21 14:35:37-03","UFJF","CESJ","32973","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","M.B.R.Caruzo","D.S. Pifano; M.O. Afonso, RMCastro,","15","2001","05","05","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ032973",NA,"2006","07",NA,"Árvore ca. 3m na borda da mata, fruto imaturo pardo, estames esverdeados, com látex amarelado.","América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"137","2019-11-21 14:35:37-03","UFJF","CESJ","32513","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","M.B.R.Caruzo","R.G. Silveira; M.L.G. Lisboa","s.n.","1993",NA,NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ032513",NA,"2006","07",NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"138","2019-11-21 14:35:37-03","UFJF","CESJ","46657","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","R.F. Santos","F.S. Souza; A.J. Fernandes Júnior; P.L. Viana; C.N. Matozinhos","183","2006","01","27","Brasil","Minas Gerais","Juiz de Fora","Parque da Lajinha","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ046657",NA,"2016","10",NA,"Árvore 4m em beira de mata, frutos amarelos.","América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"139","2020-09-15 18:02:59-03","UFJF","CESJ","44688","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","M.B.R.Caruzo","F.M.F. Viana; M.A. Clemente; L.B. Freitas; A.J. Fernandes Júnior","1","2005","02","28","Brasil","Minas Gerais","Juiz de Fora","Parque da Lajinha","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ044688",NA,"2006","07",NA,"Arbusto ca. de 1,3m; Folha discolor, fruto imaturo; Interior de mata.","América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"140","2020-09-15 18:02:59-03","UFJF","CESJ","44299","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","M.B.R.Caruzo","M.A. Clemente; L.B. Freitas; F.M.F. Viana; A.J. Fernandes Júnior","2","2005","02","28","Brasil","Minas Gerais","Juiz de Fora","Parque da Lajinha","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ044299",NA,"2006","07",NA,"Arbusto ca. 3m. Inflorescência ciatro, frutos maduros e folha discolor. Borda da mata.","América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"141","2019-11-21 14:35:37-03","UFJF","CESJ","62998","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","R.F. Santos","B.E. Conde","274","2013","05","15","Brasil","Minas Gerais","Santos Dumont","São Bento","-43.5525016784668","-21.4566993713379",NA,NA,NA,NA,"CESJ062998",NA,"2016","10",NA,"Árvore lenhosa de caule e folhas hirsutas, ovadas típicas. Flores pequenas, amarelo escuro.","América do Sul",NA,NA,"Angiosperma",NA,NA,"25699","auto",NA,NA,NA,NA,NA,NA
"142","2021-04-07 11:43:15-03","UFMS","CGMS","49045","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","W. Punt","G. Hatschbach; A. Pott; V.J. Pott; J.M. Silva","62465","1985","05","07","Brasil","Mato Grosso","Jauru","5km oeste na rodovia para o trevo com a rodovia BR-174.","-58.8664016723633","-15.3418998718262",NA,NA,NA,NA,"CGMS1078991",NA,"2003",NA,NA,"Flor creme. Habitat: Mata às margens do rio. Habito: Arvoreta.",NA,NA,NA,NA,NA,NA,"40234","auto",NA,NA,NA,NA,NA,NA
"143","2021-04-07 11:43:15-03","UFMS","CGMS","49169","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","G. Hatschbach","J.M. Silva; L.M. Abe","4546","2005","12","14","Brasil","Paraná","Bocaiúva do Sul","Colônia João XXIII.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"CGMS1079112",NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"144","2019-08-20 10:11:16-03","UNICAMP","UEC","116442","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Stella, A","Oliveira, AA; Siqueira, LP; Stella, A; Muniz, MRA; Souza, PCA; Pereira, VAC","3696","2000","04","25","Brazil","São Paulo","Salesópolis","Estrada intermediária, Parque Estadual d","-45.683333","-23.633333","-45.683333","-23.633333","1060","1130","UEC143533","UEC143533","2000","04",NA,"flor, Árvore, 5 m alt, fruto imaturos verde. Interior de mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-08-20 10:11:16-03","UNICAMP","UEC","116059","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Franco, G","Franco, G; Rodrigues, R; Ferreira, L; Zidko, A; Mendonça, CG; Baptista, VR; Cielo-Filho, R","3009","2000","04","25","Brazil","São Paulo","Salesópolis","Estrada intermediária, Parque Estadual d","-45.698889","-45.393889","-45.698889","-45.393889","1150","1150","UEC143526","UEC143526","2000","04",NA,"flor, Árvore, ca 4 m alt, flor masculina aberta fecundada. Borda de mata",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-12-02 11:49:49-03","UNICAMP","UEC","116405","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Franco, G","Franco, G; Rodrigues, R; Ferreira, L; Zidko, A; Mendonça, CG; Baptista, VR; Cielo-Filho, R","3008","2000","05","25","Brazil","São Paulo","Salesópolis","Estrada intermediária, Parque Estadual d","-45.698889","-23.637778","-45.698889","-23.637778","1150","1150","UEC143545","UEC143545","2000","04","25","flor, Floresta Ombrófila semidecídua. Árvore, ca 4 m alt, botões verde-claros, ovário amarelo. Borda da mata",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-01 16:29:31-03","UNICAMP","UEC","143793","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Santos, RF","Braidotti, JC; Rodrigues, RR; Udulutsch, RG; Lopes, LE; Foresto, EB; Rodrigues, MEF","30","2005","03","24","Brazil","São Paulo","Barra do Turvo","Parque Estadual de Jacupiranga, Núcelo Cedro. Trilha do Cedro.","-48.417222","-25.931111","-48.417222","-25.931111","700","700","UEC115002","UEC115002","2015","09",NA,"Arbusto. Fruto verde calro com tricomas ferrugíneos.; Floresta Ombrófila Densa Montana muito Degradada.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-08-20 10:11:16-03","UNICAMP","UEC","67541","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Lima, LR","Martins, AB","31464","1994","03","21","Brazil","São Paulo","Águas da Prata","Estrada para a Fazenda Retiro, ca 2 km d","-47.333333","-21.866667","-47.333333","-21.866667",NA,NA,"UEC143525","UEC143525","2002","05",NA,"flor, Árvore 5 - 6 m de altura. Flores creme. Na beira da mata",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-08-20 10:11:16-03","UNICAMP","UEC","23649","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.",NA,"Shepherd, GJ","12205","1981","01","22","Brazil","Minas Gerais","Andradas","Serra do Caracol","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"UEC143523","UEC143523",NA,NA,NA,"flor, Árvore de 10 m, flores cremes, com odor desagradável",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 16:29:31-03","UNICAMP","UEC","190590","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Pastório, FF","Oliveira, AA","2859","2015","12","09","Brazil","Santa Catarina","Alfredo Wagner","soldadinho","-49.41","-27.629167","-49.41","-27.629167","771","771","UEC160399",NA,"2016","03","10","arbustivo, botão floral; floresta ombrófila densa, estádio médio de regenração",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-08-20 10:11:16-03","UNICAMP","UEC","29725","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Webster, GL","Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1796","1982","12","01","Brazil","Minas Gerais","Poços de Caldas","Rodovia Poços De Caldas-Campestre. Mata","-46.564722","-21.833333","-46.564722","-21.833333",NA,NA,"UEC143521","UEC143521","1984","11",NA,"flor, Árvore até 8 m, flores creme",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-08-20 10:11:16-03","UNICAMP","UEC","4607","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Lima, LR","Irwin, HS; Harley, RM; Onishi, E","30471","1971","01","16","Brazil","Minas Gerais",NA,"Middle slopes of Serra da Piedade,, with low dense woodland on iron-rick soil interpersed with many outcrops, ca 40 km. E of Belo Horizonte. Near BR 31",NA,NA,NA,NA,"1800","1800","UEC125366","UEC125366","2000","12",NA,"flor, Tree ca 4 m x 7 cm. Flowers cream.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-08-20 10:11:16-03","UNICAMP","UEC","72558","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.",NA,"Árbocz, GF","32674","1995","02","08","Brazil","São Paulo","Barra do Turvo","BR 116, margem da estrada, próximo ao po","-48.469444","-24.793611","-48.469444","-24.793611",NA,NA,"UEC143527","UEC143527",NA,NA,NA,"flor, Mata Atlântica de Encosta, árvore 3,5 m, DAP 6 cm, flores bracas, frutos verdes",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-08-20 10:11:16-03","UNICAMP","UEC","80502","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Leite, C","Leite, C; Oliveira, A","223","1993","10","02","Brazil","São Paulo","São Roque","Mata da Câmara","-48.080556","-23.523889","-48.080556","-23.523889",NA,NA,"UEC143524","UEC143524",NA,NA,NA,"flor, 6 m alt, flores brancas",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-08-20 10:11:16-03","UNICAMP","UEC","75875","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Lima, LR","Godoy, SAP; Ferreira, GMP; Sordi, SJ; Pereira, DL; Garcia, RJF","464","1995","04","19","Brazil","São Paulo","São Paulo","Parelheiros,.Camping Ana Paula","-46.774444","-23.9","-46.774444","-23.9",NA,NA,"UEC143531","UEC143531","2002","05",NA,"flor, Arvoreta ca 2 m alt. Folhas senescentes alaranjadas. Flores branco-esverdeadas",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-08-20 10:11:16-03","UNICAMP","UEC","80503","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Leite, C","Leite, C; Oliveira, A","134","1993","07","26","Brazil","São Paulo","São Roque","Mata da Câmara","-48.080556","-23.523889","-48.080556","-23.523889",NA,NA,"UEC143528","UEC143528",NA,NA,NA,"flor, Mata mesófila semidecídua. 10 m alt.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-08-20 10:11:16-03","UNICAMP","UEC","8165","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Webster, GL","Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1796","1982","12","01","Brazil","Minas Gerais","Poços de Caldas","Rodovia Poços De Caldas-Campestre. Mata","-46.564722","-21.833333","-46.564722","-21.833333",NA,NA,"UEC030845","UEC030845","1984","11",NA,"flor, Árvore até 8 m, flores creme",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-08-20 10:11:16-03","UNICAMP","UEC","66274","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Lima, LR","Leitão Filho, HF","27779","1992","12","10","Brazil","Minas Gerais","Diamantina","Estrada Diamantina - Medalha (cerrado)","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"UEC143535","UEC143535","2000","12",NA,"flor, Arbusto 2 m",NA,NA,NA,"Magnoliopsida",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"159","2019-08-20 10:11:16-03","UNICAMP","UEC","24844","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.",NA,"Hatschbach, G","41075","1978","01","03","Brazil","Paraná","Campo Largo","Bateias","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"UEC143540","UEC143540",NA,NA,NA,"flor, Arvoreta 5 m, flores creme. Mata secundária",NA,NA,NA,"Magnoliopsida",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"160","2019-08-20 10:11:16-03","UNICAMP","UEC","4670","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Cordeiro, I","Hatschbach, G","39769","1977","02","17","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"UEC143537","UEC143537","1982","05",NA,"flor, Arvoreta 5 m, flore creme. Mata",NA,NA,NA,"Magnoliopsida",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"161","2019-08-20 10:11:16-03","UNICAMP","UEC","4669","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Cordeiro, I","Hatschbach, G","41796","1978","11","20","Brazil","Paraná","São José dos Pinhais","Malhada","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"UEC143541","UEC143541","1982","05",NA,"flor, Árvore 5 m , flor creme, mata degradada",NA,NA,NA,"Magnoliopsida",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"162","2019-08-20 10:11:16-03","UNICAMP","UEC","4671","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Hatschbach, G","Kummrow, R","863","1975","02","08","Brazil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"UEC143539","UEC143539","1975",NA,NA,"flor, Arbusto 2,50 m, flor creme. Capoeira",NA,NA,NA,"Magnoliopsida",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"163","2019-08-20 10:11:16-03","UNICAMP","UEC","76178","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Lima, LR","Souza, JP; Miyagi, PH; Zandoval, JA","65","1995","02","14","Brazil","São Paulo","Barra do Turvo","10 km de Barra do Turvo em direção a Par","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"UEC143522","UEC143522","2002","05",NA,"flor, Árovore ca 4 - 6 m alt. Flores masculinas creme, frutos imaturos verdes",NA,NA,NA,"Magnoliopsida",NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA
"164","2019-08-20 10:11:16-03","UNICAMP","UEC","64819","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Lima, LR","Baitello, JB","411","1994","03","28","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Estrada de acesso","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"2002","05",NA,"flor, Árvore jovem, ca 4 m de altura, à beira da estrada, flores cor creme e frutos imaturos",NA,NA,NA,"Magnoliopsida",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"165","2019-08-20 10:11:16-03","UNICAMP","UEC","84819","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Lima, LR","Baitello, JB","411","1994","03","28","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Estrada de acesso","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"UEC143532","UEC143532","2002","05",NA,"flor, Árvore jovem, ca 4 m de altura, à beira da estrada, flores cor creme e frutos imaturos",NA,NA,NA,"Magnoliopsida",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:29:31-03","UNICAMP","UEC","112621","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Riina, R","Cavalcanti, DC","279","1997","01","20","Brazil","São Paulo","Guaratinguetá","Reserva Florestal da Escola de Especialistas da Ae, EEAR. Mata de Planalto.","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,"UEC143534","UEC143534","2004","03",NA,"Árvore ca. 6m, flores cremes.",NA,NA,NA,"Magnoliopsida",NA,NA,"27040","auto",NA,NA,NA,NA,NA,NA
"167","2019-08-20 10:11:16-03","UNICAMP","UEC","22134","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Webster, GL","Gianotti, E","8387","1978","02",NA,"Brazil","São Paulo","Itirapina","Estação Experimental de Itirapina, Cerrado","-47.8199996948242","-22.25",NA,NA,NA,NA,"UEC143536","UEC143536","1984","09",NA,"flor, Árvore com 10 m com flores e frutos",NA,NA,NA,"Magnoliopsida",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"168","2019-08-20 10:11:16-03","UNICAMP","UEC","84937","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Lima, LR","Bernacci, LC; Andrade, PRP; Camargo, O; Pilati, R","411","1994","06","16","Brazil","São Paulo","Monte Alegre do Sul","E. E. Monte Alegre Região Montanhosa","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"UEC143544","UEC143544","2002","05",NA,"flor, Árvore 5 m de altura, resina amarelada nos ramos jovens, flores brancas",NA,NA,NA,"Magnoliopsida",NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA
"169","2019-08-20 10:11:16-03","UNICAMP","UEC","178908","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Caruzo, MBR","Simão-Bianchini, R","599","1994","12","16","Brazil","São Paulo","Salesópolis","Estrada de manutenção da Petrobrás","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"UEC029396","UEC029396","2003","11",NA,"flor, Arbusto ca 1,60 m alt, na orla da mata. Botões e flores verde-acastanhados",NA,NA,NA,"Magnoliopsida",NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"170","2019-08-20 10:11:16-03","UNICAMP","UEC","51846","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.",NA,"Braga, B; Mattos, JR","6461","1969","02","16","Brazil","São Paulo","São Paulo","Instituto Florestal, Próximo ao posto meteorológico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC143538","UEC143538",NA,NA,NA,"flor, Nome popular: Sangue de Drago",NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"171","2019-08-20 10:11:16-03","UNICAMP","UEC","74828","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Lima, LR","Godoy, SAP; Ferreira, GMP; Garcia, RJF","719","1995","08","15","Brazil","São Paulo","São Paulo","Parelheiros,.Cratera, Colônia","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC143530","UEC143530","2002","05",NA,"flor, Arvoreta, ca 3 m alt, DAP 0,05 m, caule e ramos com resina cor de caramelo. Folhas velhas alaranjadas. Brácteas, flores esverdeadas, díclinas, estaminadas terminais e pistilas basais. Frutos verdes.",NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"172","2021-03-01 16:29:31-03","UNICAMP","UEC","155217","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Lima, LR","Ussui, SY; Queiroz, LP","20","1983","02","03","Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva biológica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC070748","UEC070748","2002","05","08","Árvore esgalhada com cerca de 3m de altura. Cálice pardo; corola esverdeada; estames brancos.",NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"173","2019-08-20 10:11:16-03","UNICAMP","UEC","51845","S","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.",NA,"Braga, E; Mattos, JR","6297","1969","01","16","Brazil","São Paulo","São Paulo","Parque Florestal - Posto Meteorológico., Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC143529","UEC143529",NA,NA,NA,"flor, Sangue de Drago",NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"174","2019-11-06 09:55:15-03","UFOP","OUPR","6085","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Caruzo, M.B.R.","Lisboa, M.A.","s.n.","1972","07",NA,"Brasil","Minas Gerais","Mariana","Entre Mariana e Bento Rodrigues","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"175","2019-11-06 09:55:15-03","UFOP","OUPR","3587","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Caruzo, M.B.R.","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Mariana","Entre Mariana e Bento Rodrigues","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"176","2020-12-04 13:19:08-03","UDESC","LUSC","10177","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Marcos Sobral","R. Santos","171","1994","11","09","Brasil","Santa Catarina","Siderópolis",NA,"-49.424722","-28.598333","49º25'29''W","28º35'54''S","147","147","LUSC009837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-08 08:51:54-03","FURB","FURB","1735","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Sevegnani, L","Sevegnani, L.",NA,"1997","04","20","Brasil","Santa Catarina","Rio do Campo","Varaneira.","-49.9875","-26.8286111","-49.9875000","-26.8286111","800","800","FURB24063","FURB24063","1997","04","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:01:22-03","FURB","FURB","19206","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","celtidifolius","Croton celtidifolius","Baill.","Sobral, M","Korte, A.; Kniess, A.","1042","2009","11","25","Brasil","Santa Catarina","Alfredo Wagner","Invernadinha.","-49.4541667","-27.6430555","-49.4541667","-27.6430555","600","600","FURB24052","FURB24052","2010","01","25","Coleta Extra IFFSC (Arvoreta) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: arvoreta; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
