"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","county","class","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","infraspecificEpithet","individualCount","typeStatus"
"47","2011-03-25 12:16:00-03","MO","MOBOT","2588896","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Heinrich Wawra","Wawra von Fernsee 2588","1857",NA,NA,"South America","Peru",NA,"Without further locality information.",NA,NA,NA,NA,NA,NA,NA,"(Benth.) Schinz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Type"
"48","2019-03-27 11:08:00-03","MO","MOBOT","3289326","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","E. Fernández (BOLV)","Erika Fernández","Fernández Terrazas 4077","2005","10","30","South America","Bolivia","Cochabamba","Ladera con 30º de pendiente, con suelos poco profundos. Mesobosque montano húmedo de yunga. Caracterizado por Hedyosmun angustifolium, Protium bolivianum, Clusia cf flaviflora, Didymopanax sp. El sotobosque poco denso, dominado por Pteridophytas y Melastomataceae, con presencia de epífitas.","-66.71361","-16.70166","2600.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Ayopaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2008-09-20 03:32:00-03","MO","MOBOT","3399527","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Erik Asplund","Asplund 16067","1955","4","26","South America","Ecuador","Pichincha","Chiriboga","-78.73333","-0.25","1900.00000000",NA,NA,NA,NA,"(Benth.) Schinz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-11-15 05:15:00-02","MO","MOBOT","3409272","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Antonio C. Krapovickas|L.A. Mroginski|A. Fernández","Krapovickas 19265","1971","5","23","South America","Bolivia","Tarija","Ruta Tarija - Villa Montes, San Simón. Orillas de arroyo.",NA,NA,NA,NA,NA,NA,NA,"(Benth.) Schinz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2013-07-28 05:59:00-03","MO","MOBOT","3418450","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","Eliasson","Gunnar Wilhelm Harling|Lennart Andersson","Harling s.n.","1985","4","12","South America","Ecuador","Zamora-Chinchipe","10 km S of Zamora on road along left shore of Rio Jamboe, disturbed primary forest.",NA,NA,NA,NA,NA,NA,NA,"(Benth.) Schinz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2013-07-28 05:59:00-03","MO","MOBOT","3418477","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","Eliasson","Gunnar Wilhelm Harling|Lennart Andersson","Harling s.n.","1980","4","2","South America","Ecuador","Loja","Alamor-Puyango Road, km 20, semideciduous forest.","-80.0833","-3.9166","500.00000000",NA,NA,NA,NA,"(Benth.) Schinz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2014-11-28 22:45:00-02","MO","MOBOT","3418571","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","Ronald Liesner","George Eiten|J.M. de Freitas Campos","Eiten 3478","1961","12","2","South America","Brazil","São Paulo","Mun. Sao Carlos: Porto Pulador on the Rio Moji Guacu. 8.9 km NNE of the RR station at Santa Eudoxia . Open bank of a levee about 50 m west of ferry. Medium brown fine sandy loam.",NA,NA,"500.00000000",NA,NA,NA,NA,"(Benth.) Schinz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-12-04 06:47:00-02","MO","MOBOT","3418686","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"K. T. Hartweg","Hartweg 1365",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Benth.) Schinz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","3418895","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Beatriz Madrigal","Madrigal 611","1989",NA,NA,"South America","Colombia","Nariño","Rio Chagui, Vda La Sirena.","-78.5","1.75972",NA,NA,NA,NA,NA,"(Benth.) Schinz","Tumaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","3418962","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Beatriz Madrigal","Madrigal 611","1989",NA,NA,"South America","Colombia","Nariño","Rio Chagui, Vda La Sirena.",NA,NA,NA,NA,NA,NA,NA,"(Benth.) Schinz","Tumaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","3419039","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Beatriz Madrigal","Madrigal 725","1989","11","20","South America","Colombia","Nariño","Rio Chagui. Entr punto E. Tangata y boca de la quebrada Cuarasanga.","-78.47194","1.60277",NA,NA,NA,NA,NA,"(Benth.) Schinz","Tumaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2013-06-13 12:28:00-03","MO","MOBOT","3740","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Marko Lewis","Lewis 35395","1989","3","29","South America","Bolivia","La Paz","Following the mule trail between Inquisivi and the Río Khatu Bridge ca. 1-3 km N of Inquisivi. Semi-arid to seasonally humid forests.","-67.15","-16.8833333","2400.00000000","2550.00000000",NA,NA,NA,"(Benth.) Schinz","Inquisivi",NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,"7",NA
"59","2015-03-19 11:33:00-03","MO","MOBOT","502561","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","W.H. Lewis","Walter H. Lewis|Memory Elvin-Lewis|Carlos E. Cerón|E. J. Kennelly|M. C. Gnerre","Lewis 13968","1989","7","25","South America","Ecuador","Pastaza","Kapawí (Amuntai), río Pastaza. Village area.","-76.8","-2.5166667","235.00000000",NA,NA,NA,NA,"(Benth.) Schinz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,"2",NA
"60","2011-08-29 15:06:00-03","MO","MOBOT","502695","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Walter H. Lewis|Memory Elvin-Lewis|Daniel Fast|José Campos de la Cruz","Lewis 12823","1987","3","15","South America","Peru","Loreto","San Juan, río Tigre. Rainforest, mostly along river's edge and around village.","-75.6666667","-2.5833333","245.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,"87-3",NA,"3",NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","588005","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","R. Bord (FR)","Kenneth Young|M. Eisenberg","Young 424","1981","5","8","South America","Peru","Amazonas","Chacra; clearing in forest where beans are grown.",NA,NA,"1940.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Bongará",NA,NA,NA,NA,NA,NA,NA,NA,"81-43",NA,"6",NA
"62","2011-09-06 13:21:00-03","MO","MOBOT","734738","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","W.H. Lewis","Walter H. Lewis|Memory Elvin-Lewis|Daniel Fast","Lewis 14332","1988","12","3","South America","Peru","Loreto","Puranchim, río Sinchiyacu. Rainforest, terra firma and palm lowlands.","-76.9166667","-2.8333333","200.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,"2",NA
"63","2011-06-08 12:01:00-03","MO","MOBOT","734974","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","Ronald L. Liesner (MO)","José Schunke V.","Schunke Vigo 9768","1977","7","3","South America","Peru","San Martín","Dtto. Alonso de Alvarado, camino a Roque, 3-4 km de San Juán de Pacaizapa.","-76.73333","-6.38333","1000.00000000","1050.00000000",NA,NA,NA,"(Benth.) Schinz","Lamas",NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,"5",NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","735220","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","H. Adsersen","Henning Adsersen|Adsersen, Anne","Adsersen 1590","1977","4","9","South America","Ecuador","Galapagos","Sta. Rosa",NA,NA,"400.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","735572","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","Thomas Borsch (FR)","James C. Solomon|Michael H. Nee","Solomon 18165","1988","3","12","South America","Bolivia","La Paz","13.3 km al N de Quime por el camino a Inquisivi. Bosque húmedo, mayormente convertido a plantaciones de Eucalyptus.","-67.2","-16.9","2950.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Inquisivi",NA,NA,NA,NA,NA,NA,NA,NA,"88-71",NA,"6",NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","735679","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","Thomas Borsch (FR)","James C. Solomon","Solomon 17365","1987","11","11","South America","Bolivia","La Paz","12.8 km al NE (abajo) de Chuspipata. Bosque muy húmedo de 8-15 m de alto","-67.78333","-16.26666","2200.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,"87-97",NA,"8",NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","736379","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","Thomas Borsch (FR)","James C. Solomon","Solomon 17837","1988","2","14","South America","Bolivia","La Paz","Valle del Río Zongo. 32.1 km al N de la cumbre. Cerca de la boca del Río Jachcha Cruz. Bosque muy húmedo.","-68.06666","-16.11666","2200.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Murillo",NA,NA,NA,NA,NA,NA,NA,NA,"88-43",NA,"9",NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","736911","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","H. Flores (MEXU)","Fernando Hurtado","Hurtado 718","1988","10","10","South America","Ecuador","Napo","Carretera Hollín-Loreto, km 40-50. Bosque pluvial Premontano. Bosque primario. Alrededores de la comunidad Huamaní y del Río Pucuno.","-77.6","-0.71666","1200.00000000",NA,NA,NA,NA,"(Benth.) Schinz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-11",NA,"5",NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","737040","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","Fide: Borsch","Adrian Juncosa","Juncosa 1974","1984","1","27","South America","Colombia","Antioquia","Along Río Medellin, disturbed and secondary vegetation below Alto de Morrogil. Elev. 1500-1600 m. 6º5'N, 75º32'W.","-75.53333","6.08333","1500.00000000","1600.00000000",NA,NA,NA,"(Benth.) Schinz","Caldas",NA,NA,NA,NA,NA,NA,NA,NA,"84-1",NA,"6",NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","737528","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","Thomas Borsch (FR)","Marko Lewis","Lewis 881745","1988","11","18","South America","Bolivia","La Paz","Along trail between Pelechuco and Pata, along the Río Pelechuco downstream from Pele- chuco at altitudes between 2500-2650 m.","-69","-14.75",NA,NA,NA,NA,NA,"(Benth.) Schinz","Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,"88-48",NA,"6",NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","737730","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","M. Rios & H. Navarrete (QCA)","Filskov, Per|Søndergaard, Martin|Gregersen, I.","Filskov 37420","1981","11","25","South America","Ecuador","Chimborazo","Riobamba. Market at San Alonso.","-78.65","-1.66666","2700.00000000",NA,NA,NA,NA,"(Benth.) Schinz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2014-07-31 12:16:00-03","MO","MOBOT","737844","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","W.H. Lewis","Walter H. Lewis|Memory Elvin-Lewis|José Campos de la Cruz|Daniel Fast","Lewis 12217","1986","11","21","South America","Peru","Loreto","Puranchim, Río Sinchiyacu.","-76.9166667","-2.8333333","200.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"86-13",NA,"3",NA
"73","2017-05-03 10:42:00-03","MO","MOBOT","737869","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","H.W. Lewis","Walter H. Lewis|M. C. Gnerre","Lewis 10354","1985","12","26","South America","Peru","Loreto","Old Andoas, Río Pastaza, 2º55'S, 76º25'W, 190 m elev. Low rain- forest, mostly terra firma, including ruderal and cultivated areas.","-76.4166667","-2.9166667","190.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"85-4",NA,"3",NA
"74","2011-09-06 13:23:00-03","MO","MOBOT","737880","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","W.H. Lewis","Walter H. Lewis|Memory Elvin-Lewis|Camilo Díaz S.","Lewis 11625","1986","7","3","South America","Peru","Loreto","Old Andoas, Río Pastaza. Low rainforest, mostly terra firma, including ruderal and cultivated areas. Quichua","-76.4166667","-2.9166667","190.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"86-8",NA,"3",NA
"75","2014-08-19 10:05:00-03","MO","MOBOT","737951","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","W.H. Lewis","Walter H. Lewis|Memory Elvin-Lewis|Daniel Fast|José Campos de la Cruz","Lewis 12964","1987","3","23","South America","Peru","Loreto","Pijuayal, quebrada Tiriima, 1 km S on río Morona and 4 hours by outboard NE of jct. of ríos Pushaga & Morona. Edge of rivers, and terra firma in vicinity of village.","-77.2833333","-4.3666667","150.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"87-9",NA,"3",NA
"76","2011-09-06 13:22:00-03","MO","MOBOT","791282","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","W.H. Lewis","Walter H. Lewis|Memory Elvin-Lewis|Daniel Fast|José Campos de la Cruz","Lewis 13077","1987","3","24","South America","Peru","Loreto","Nuevo Nazaret, río Morona. Rainforest, mostly terra firma in vicinity of village.","-77.3333333","-4.25","170.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"87-10",NA,"3",NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","797874","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Percy Núñez V.|et al.","Núñez Vargas 11037","1989","6","14","South America","Peru","Madre de Dios","Cusco Amazónico. Lodge camp site 1, Plot E Trees and Lianas 10 cm dbh.","-69.15944","-12.66305","200.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,"35",NA,"2",NA
"78","2008-09-20 03:32:00-03","MO","MOBOT","809052","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","R. Bord (FR)","Camilo Díaz S.|José Campos de la Cruz","Díaz Santibáñez 3872","1989","9","8","South America","Peru","Amazonas","Camporredondo-Tullanga. Camino de retorno cerca de Tullanga a medio arriba del caserío.",NA,NA,"2550.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Luya",NA,NA,NA,NA,NA,NA,NA,NA,"42",NA,"4",NA
"79","2012-01-16 10:16:00-02","MO","MOBOT","965718","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","Th. Borsch & T. Ortuño","Luzmila Arroyo P.|Martha Serrano|Bruce K. Holst","Arroyo Padilla 919","1995","5","15","South America","Bolivia","Chuquisaca","Base oriental del Cerro Bufete, aproximadamente 200 m al este del campamento Rinconada del Bufete. Bosque semideciduo-nublado, 20-30 m de altura, en ladera rocosa (con Siphoneugena, Lauraceae, Juglans, Cedrela, Crinodendron, Viburnum y manchas de helechos arborescentes), epífitas abundantes (musgos colgantes y pteridofitas).","-64.3666667","-20.8333333","2000.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Sud Cinti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"80","2013-08-23 04:12:00-03","MO","MOBOT","3369539","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Erika Fernández","Fernández Terrazas 2017","2003","8","14","South America","Bolivia","Santa Cruz","Astillero. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas","-64.6875","-17.82527","2560.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Manuel Maria Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","1092119","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","E. Gutiérrez","E. Gutiérrez","Gutiérrez Crespo 2010","1996","5","26","South America","Bolivia","Beni","Provincia Moxos; territorio Indigena, Parque Nacional Isiboro Sécure (TIPNIS), sector: San José de Patrocinio, a 1,5 km. al NE, hacia el puerto; bajios de pampa.","-65.26666","-15.81666","150.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Moxos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","735555","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","H. Flores (MEXU)","Thomas B. Croat","Croat 73811","1992","4","9","South America","Ecuador","Los Ríos","Centro Cientifico Río Palenque; along the road between Santo Domingo de los Colorados and Quevedo, at km 47, 1.7 km S of Patricia Pilar.","-79.35","-0.58333","220.00000000",NA,NA,NA,NA,"(Benth.) Schinz","Quevedo",NA,NA,NA,NA,NA,NA,NA,NA,"218",NA,"3",NA
"83","2020-09-12 05:00:02-03","US","US","77087","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"H. H. Rusby","1520","1886","2",NA,"South America - Neotropics","Bolivia",NA,"Sorata.",NA,NA,"2438",NA,NA,NA,"US03636447","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","1549195","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"S. Venturi","3002","1924","3","9","South America","Argentina","Tucuman","Departamento Chicligasta. Esta Las Pavas - Pto El Saladillo.",NA,NA,"1700",NA,NA,NA,"US03636393","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","2404013","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"P. C. Hutchison","1174","1957","8","15","South America - Neotropics","Peru","Junin","Andes. Chanchamayo Valley, about La Merced at Cumbre Yacunay near summit. Province Tarma. Department Junin.",NA,NA,"2000",NA,NA,NA,"US03636440","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","1986259","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"R. E. Schultes & M. Villarreal","7500","1946","5","28","South America - Neotropics","Colombia","Putumayo","Sibundoy: hill north of valley.",NA,NA,"2220","2270",NA,NA,"US03636407","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","1193025","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. F. Macbride","4820","1923","6","19","South America - Neotropics","Peru",NA,"Cushi.",NA,NA,"1524",NA,NA,NA,"US03636446","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","56017","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"H. H. Rusby","1519","1885",NA,NA,"South America - Neotropics","Bolivia",NA,"Yungas.",NA,NA,"1829",NA,NA,NA,"US03636445","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2020-09-12 05:00:02-03","US","US","939867","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"F. C. Lehmann","5618",NA,NA,NA,"South America - Neotropics","Colombia",NA,"Popayán.",NA,NA,"1700","1800",NA,NA,"US03636418","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","1355502","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip & A. C. Smith","20459","1927","3","6","South America - Neotropics","Colombia","Norte de Santander","Eastern Cordillera. Dept. Norte de Santander: Loso and vicinity (north of Toledo).",NA,NA,"2200","2400",NA,NA,"US03636410","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"91","2020-09-12 05:00:02-03","US","US","1358864","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip & A. C. Smith","24440","1929","6","7","South America - Neotropics","Peru","Junín","Dept. Junín: Carpapata, above Huacapistana.",NA,NA,"2700","3200",NA,NA,"US03636409","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","987820","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"H. F. Pittier","7722","1918","1",NA,"South America - Neotropics","Venezuela","Miranda","Hacienda San Rafael, Petare and vicinity, near Caracas.",NA,NA,"1700",NA,NA,NA,"US03636397","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"93","2020-09-12 05:00:02-03","US","US","3223186","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"R. Rondeau","566","1983","11","24","South America - Neotropics","Venezuela","Guarico","Ca. 39 km south-southwest of Calabozo on Hato Masaguaral. Km 219 on carratera.",NA,NA,"100",NA,NA,NA,"US03636387","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"94","2020-09-12 05:00:02-03","US","US","939814","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"H. H. Rusby","1519","1885",NA,NA,"South America - Neotropics","Bolivia",NA,"Yungas.",NA,NA,"1829",NA,NA,NA,"US03636398","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"95","2020-09-12 05:00:02-03","US","US","2561245","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Mocquerys, --","s.n.","1893",NA,NA,"South America - Neotropics","Venezuela",NA,"Cumanacoa.",NA,NA,NA,NA,NA,NA,"US03636448","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"96","2020-09-12 05:00:02-03","US","US","1771354","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip & G. Varela","34520","1939","3","27","South America - Neotropics","Colombia","Tolima","Dept. Tolima: Along Quindío Highway, between Cajamarca and summit of Divide.",NA,NA,"2400",NA,NA,NA,"US03636431","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"97","2020-09-12 05:00:02-03","US","US","941144","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"M. Bang","682","1890",NA,NA,"South America - Neotropics","Bolivia",NA,"Yungas.",NA,NA,NA,NA,NA,NA,"US03636424","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","1141033","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip","6699","1922","6","11","South America - Neotropics","Colombia","Cauca","Department of El Cauca. Canaan, Mt. Purace. Cordillera Central.",NA,NA,"3100","3300",NA,NA,"US03636426","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
