"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1019","2020-12-21 16:44:08-03","MBM","MBM","48785","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","3795","1957","04","24","Brazil","Paraná","Bocaiúva do Sul","Paranaí","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM048785","MBM048785","61623","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-12-21 16:44:08-03","MBM","MBM","48776","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","9860","1963","01","20","Brazil","Paraná","Campina Grande do Sul","Jaguatirica, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM048776","MBM048776","55154","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2020-12-21 16:44:08-03","MBM","MBM","48782","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","8656","1961","12","21","Brazil","Paraná","Campo Largo","Conceição de São Silvestre","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"MBM048782","MBM048782","53742","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2020-12-21 16:44:08-03","MBM","MBM","236555","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","2945",NA,NA,NA,"Brazil","Paraná","Capitão Leônidas Marques","Rio Iguaçu, Usina Hidrelétrica de Salto Caxias","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,NA,"MBM236555","MBM236555","14258","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2020-12-21 16:44:08-03","MBM","MBM","398016","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Percbcvicz, O.","2015",NA,NA,"Engels, M.E.; Mazziero, F.F.F.; Michelon, C.; Canestraro, B.K.; Mazziero, F.F.F.; Michelon, C.; Canestraro, B.K.","789","2013","03","19","Brazil","Paraná","Carambeí","Mangabeira","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Arbórea. Caule castanho. Folhas verdes discolores. Fruto imaturo muricado verde.","MBM398016","MBM398016","26641","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2020-12-21 16:44:08-03","MBM","MBM","11763","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","18985","1968","03","26","Brazil","Paraná","Castro","Abapã","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,"MBM011763","MBM011763","50779","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2020-12-21 16:44:08-03","MBM","MBM","85396","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Landrum, L.R.","4088","1982","01","06","Brazil","Paraná","Cerro Azul","Road from Cerro Azul to Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM085396","MBM085396","32006","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2020-12-21 16:44:08-03","MBM","MBM","120621","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Kuniyoshi, Y.S.; et al.; et al.","5188","1987","05","23","Brazil","Paraná","Guaraqueçaba","Ilha do Superagüi","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM120621","MBM120621","37295","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2020-12-21 16:44:08-03","MBM","MBM","390289","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Bonaldi, R.A.","2013",NA,NA,"Bonaldi, R.A.","754","2013","10","05","Brazil","Paraná","Paranaguá","Floresta do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 5 m de altura.; Floresta Ombrófila Densa das Terras Baixas.","MBM390289","MBM390289","24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2020-12-21 16:44:08-03","MBM","MBM","241933","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","69276",NA,NA,NA,"Brazil","Paraná","Paranavaí","Bosque da Cidade","-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,NA,"MBM241933","MBM241933","51763","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2020-12-21 16:44:08-03","MBM","MBM","254176","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Alves, M.",NA,NA,NA,"Krieger, L.","11185",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM254176","MBM254176","46557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2020-12-21 16:44:08-03","MBM","MBM","407026","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Ariati, V.",NA,NA,NA,"Ariati, V.; Augusto-Silva, M.; Augusto-Silva, M.","934","2013","02",NA,"Brazil","Paraná","Rio Branco do Sul","Pousada Ribeirão das Flores, EIA/RIMA PCH's Arrieiros e Água Branca","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Árvore, 6 m.; Ecótono Floresta Ombrófila Mista/Floresta Ombrófila Densa/Floresta Estacional Semidecidual.","MBM407026","MBM407026","37352","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-12-21 16:44:08-03","MBM","MBM","220721","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","2222",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM220721","MBM220721","25228","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2020-12-21 16:44:08-03","MBM","MBM","189025","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Barboza, E.; Silva, L.B.P.; Barboza, E.; Silva, L.B.P.","997",NA,NA,NA,"Brazil","Santa Catarina","Campo Alegre","Rodeio Grande","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM189025","MBM189025","37493","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-12-21 16:44:08-03","MBM","MBM","95887","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.",NA,NA,NA,NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","39379","1984","01","24","Brazil","Santa Catarina","Laguna","Morro Nossa Senhora da Glória","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,"MBM095887","MBM095887","21199","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2020-12-21 16:44:08-03","MBM","MBM","41369","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.",NA,NA,NA,NA,"Hoehne, F.C.","28424",NA,NA,NA,"Brazil","São Paulo","São Paulo","Nativa no Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM041369","MBM041369","53584","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2020-12-21 16:44:08-03","MBM","MBM","13791","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Eskuche, U.",NA,NA,NA,"Eskuche, U.","374","1969","05","05","Argentina",NA,NA,"Cataratas do Iguaçu, Prov. Misiones",NA,NA,NA,NA,NA,NA,NA,"MBM013791","MBM013791",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2020-12-21 16:44:08-03","MBM","MBM","148176","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Ferrucci, M.S.",NA,NA,NA,"Krapovickas, A.; et al.; et al.","43746","1991","01","17","Brazil","Santa Catarina","Itajuba",NA,NA,NA,NA,NA,NA,NA,NA,"MBM148176","MBM148176",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-12-21 16:44:08-03","MBM","MBM","164386","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Jardim, J.",NA,NA,NA,"Amorim, A.M.; et al.; et al.","1315","1993","09","01","Brazil","Paraná","Itacaré","Estrada Serra Grande - Itacaré",NA,NA,NA,NA,NA,NA,NA,"MBM164386","MBM164386",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2020-12-21 16:44:08-03","MBM","MBM","17992","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Lindeman, J.",NA,NA,NA,"Lindeman, J.","2378","1966","08","28","Brazil","Paraná",NA,"25km N de Curitiba",NA,NA,NA,NA,NA,NA,NA,"MBM017992","MBM017992",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2020-12-21 16:44:08-03","MBM","MBM","334767","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Ferreira, P.C.","2017","04","05","Bona, L.P.","1066","2016","12","12","Brazil","Paraná","Doutor Ulysses","Conglomerado: 278; subunidade: 3; subparcela: 6; indivíduo: 21","-49.32","-24.66","-49.32","-24.66",NA,NA,"Árvore 8,5 m; fruto maduro marrom.","MBM334767","MBM334767",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2020-12-21 16:44:08-03","MBM","MBM","406469","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Marinero, F.","2016","05","07","Marinero, F.; Brotto, M.L.; Brotto, M.L.","486","2016","04","27","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-49.472222","-25.286667","-49.472222","-25.286667","697","697","Árvore 4 m; frutos verdes.; Floresta Ombrófila Densa Montana.","MBM406469",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2020-12-21 16:44:08-03","MBM","MBM","387873","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Brotto, M.L.","2014",NA,NA,"Brotto, M.L.; Motta, J.T.; Silva, J.M.; Vaz, J.; Motta, J.T.; Silva, J.M.; Vaz, J.","1507","2013","12","11","Brazil","Paraná","Cerro Azul","margem direita do Rio Ribeira","-49.217972","-24.783056","-49.217972","-24.783056","270","270","Árvore de 3m; flores cremes.; Floresta Ombrófila Densa.","MBM387873","MBM387873",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2020-12-21 16:44:08-03","MBM","MBM","388603","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Gonzatti, F.; Valduga, E.","2011","12",NA,"Gonzatti, F.","196","2011","10","22","Brazil","Rio Grande do Sul","Palmares do Sul","Margens do rio Palmares","-50.494444","-30.266389","-50.494444","-30.266389","10","10","Interior da mata ciliar.","MBM388603","MBM388603",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2020-12-21 16:44:08-03","MBM","MBM","389784","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Selusniaki, M.","2011","12","19","Bonaldi, R.A.","484","2011","12","19","Brazil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750","Árvore, 7m.","MBM389784",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2020-12-21 16:44:08-03","MBM","MBM","393928","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, M.L.","2014","03",NA,"Gomes, F.S.; Guedes, M.L.; Kelmo, F.; Guedes, M.L.; Kelmo, F.","1319","2014","02","02","Brazil","Bahia","Jandaíra","Litoral Norte","-37.783333","-11.55","-37.783333","-11.55",NA,NA,"Arbusto, ca. 2,50m alt. Folhas coriáceas. Inflorescência terminal, botões e flores esverdeadas.; Restinga. Mangue seco.","MBM393928","MBM393928",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2020-12-21 16:44:08-03","MBM","MBM","406318","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Brotto, M.L.","2016","08","30","Brotto, M.L.","2320","2016","08","04","Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha do Bracinho","-48.277778","-25.166111","-48.277778","-25.166111","277","277","Árvore com 13 m de altura; flores brancas.; Floresta Ombrófila Densa Submontana.","MBM406318","MBM406318",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2020-12-21 16:44:08-03","MBM","MBM","410470","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Roher, D.","2018","02","05","Roher, D.; Meyer, N.; Carvalho, J.; Meyer, N.; Carvalho, J.","257","2017","12","07","Brazil","Paraná","Tibagi","UHE Tibagi Montante, eixo da barragem, margem esquerda","-50.407722","-24.535306","-50.407722","-24.535306","731","731","Árvore com 6 m de altura, flores alvas.; Floresta Ombrofila Mista Aluvial.","MBM410470",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-12-21 16:44:08-03","MBM","MBM","411260","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, M.L.","2015","05",NA,"Guedes, M.L.","s.n.","2013","07","31","Brazil","Bahia","Jandaíra","Mangue seco","-37.35","-11.45","-37.35","-11.45",NA,NA,"Arbusto: Folhas coriáceas, discolores. Fruto cápsula muricada.; Restinga.","MBM411260","MBM411260",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-12-21 16:44:08-03","MBM","MBM","412780","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Völtz, R.R.","2016","12","26","Völtz, R.R.","1444","2016","12","26","Brazil","Santa Catarina","São Francisco do Sul","Balneário Enseada","-48.4975","-26.222222","-48.4975","-26.222222","90","90","Arvoreta 3 m alt.; flores com pétalas esverdeadas; interior de floresta de topo de morro.; Floresta Ombrófila Densa Submontana.","MBM412780","MBM412780",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-12-21 16:44:08-03","MBM","MBM","413209","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Roher, D.","2018","07","09","Roher, D.; Castro, J.M.; Castro, J.M.","280","2018","06","28","Brazil","Paraná","Tibagi","UHE Tibagi Montante, margem esquerda, beira do rio Tibagi","-50.708167","-24.537056","-50.708167","-24.537056","715","715","Árvore com 5 m de altura; frutos imaturos verdes.; Floresta Ombrófila Mista.","MBM413209",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-12-21 16:44:08-03","MBM","MBM","417920","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Guedes, M.L.","2017","07",NA,"Guedes, M.L.; Amaral, E.C.A.; Xavier, B.I.A.; Amaral, E.C.A.; Xavier, B.I.A.","25739","2017","06","17","Brazil","Bahia","Wagner","Chapada Diamantina, Margens do Rio Bonito","-41.166667","-12.683333","-41.166667","-12.683333",NA,NA,"Arbusto. Folhas coriáceas, discolores. Frutos cápsulas muricadas imaturas verde e maduras marrom.; Mata ciliar.","MBM417920","MBM417920",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2020-12-21 16:44:08-03","MBM","MBM","423635","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Schwirkowski, P.","2017","08","26","Schwirkowski, P.","2340","2017","08","26","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, Parque das Aves, descendo o rio sentido Corupa","-49.276667","-26.363056","-49.276667","-26.363056","150","200","Heliófita, árvore, frutos imaturos.","MBM423635",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","2020-12-21 16:44:08-03","MBM","MBM","425040","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Prado, N.O.","2019","10","05","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","3239","2019","02","18","Brazil","Paraná","São José dos Pinhais","Bacia do Rio Miringuava","-49.059722","-25.640556","-49.059722","-25.640556","930","930","Árvore com 4 m de altura; flores branco-esverdeadas.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","MBM425040",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2020-12-21 16:44:08-03","MBM","MBM","427345","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Kassner-Filho, A.","2017","04","07","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.; Santos, D.; Bollmann, G.; Silva, D.A.","238","2017","04","07","Brazil","Santa Catarina","Porto União",NA,"-50.938056","-26.371111","-50.938056","-26.371111","1011","1011","Arvoreta, flor alvescente; Interior da unidade amostral.","MBM427345",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2020-12-21 16:44:08-03","MBM","MBM","427559","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Seubert, R.C.","2014","08","14","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.","40","2014","08","14","Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","-49.203056","-27.118611","-49.203056","-27.118611","701","701","Arvoreta.; Floresta Ombrófila Densa Montana. Encosta.","MBM427559",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-12-21 16:44:08-03","MBM","MBM","427559","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Seubert, R.C.","2014","08","14","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.","40","2014","08","14","Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","-49.203056","-27.118611","-49.203056","-27.118611","701","701","Arvoreta.; Floresta Ombrófila Densa Montana. Encosta.","MBM427559",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2020-12-21 16:44:08-03","MBM","MBM","429160","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Lozano, E.D.","2017",NA,NA,"Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","2087","2013","11","30","Brazil","Paraná","Sengés","Rodovia PR-151, Rio Funil","-49.391306","-24.122417","-49.391306","-24.122417",NA,NA,"Arvore, 5 m, flores rosa claro, margem de rio lajeado.; Campos Gerais.","MBM429160",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2020-12-21 16:44:08-03","MBM","MBM","162956","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Lima, M.P.M.",NA,NA,NA,"Pinto, G.C.P.; et al.; et al.","382","1983","11","12","Brazil","Bahia","Cruz das Almas","Reserva Florestal Instituto Baiano do Fumo","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,"MBM162956","MBM162956","14660","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2020-12-21 16:44:08-03","MBM","MBM","236553","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, J.R.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Ferreira, L.A.; Silva, J.M.; Ferreira, L.A.","69229",NA,NA,NA,"Brazil","Espírito Santo","Conceição da Barra","Itaúnas","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"MBM236553","MBM236553","41644","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2020-12-21 16:44:08-03","MBM","MBM","251634","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Abe, L.M.; Abe, L.M.","3244",NA,NA,NA,"Brazil","Paraná","Adrianópolis","Fazenda Primavera","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,"MBM251634","MBM251634","49901","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2020-12-21 16:44:08-03","MBM","MBM","59749","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","40167","1977","08","10","Brazil","Paraná","Antonina","Rio São Joãozinho","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM059749","MBM059749","38300","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2020-12-21 16:44:08-03","MBM","MBM","220722","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Dittrich, VA de O; Dittrich, VA de O","2162",NA,NA,NA,"Brazil","Paraná","Antonina","Serra Ibitiraquire, subida paa o Pico Paraná","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM220722","MBM220722","38300","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2020-12-21 16:44:08-03","MBM","MBM","336480","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Cervigne, N.S.","2007","10","13","Cervigne, N.S.; et al.; et al.","29","2007","09","21","Brazil","Paraná","Arapongas","Fazenda Solana","-51.4244003295898","-23.4193992614746",NA,NA,"730","730","Árvore, 6m. Frutos maduros verdes e alguns secos. Interior da mata. CAP 0,21m","MBM336480","MBM336480","18630","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2020-12-21 16:44:08-03","MBM","MBM","192782","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","466",NA,NA,NA,"Brazil","Paraná","Bandeirantes","Mata do Laranjinha","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,NA,"MBM192782","MBM192782","19645","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2020-12-21 16:44:08-03","MBM","MBM","48783","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Cowan, R.S.",NA,NA,NA,"Hatschbach, G.","7703","1960","12","10","Brazil","Paraná","Campo Mourão","Estrada para Araruna, Lageado Km 123","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,"MBM048783","MBM048783","28572","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2020-12-21 16:44:08-03","MBM","MBM","255841","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Carneiro, J.","768",NA,NA,NA,"Brazil","Paraná","Conselheiro Mairinck","Fazenda Rancho Alegre","-50.1685981750488","-23.6296997070312",NA,NA,NA,NA,NA,"MBM255841","MBM255841","16040","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2020-12-21 16:44:08-03","MBM","MBM","120607","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Kuniyoshi, Y.S.; et al.; et al.","4831","1985","01","31","Brazil","Paraná","Guaraqueçaba","Fazenda Madezati, Rio Pederneiras","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM120607","MBM120607","37295","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
