"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"304","2009-03-24 03:32:00-03","MO","MOBOT","3099864","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"TAWJOERAN","1972","3","7","Suriname","Nickerie",NA,"Falawatra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TAWJOERAN 14441","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","1562186","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat",NA,NA,NA,"W.L. Balée","1986","3","23","Brazil","Pará",NA,"igarape 4 Ipixuna, affluent of Rio Xingo, 5km S of settlement, Arawete 4 Indian Reserve","-52.51666","-4.81666",NA,NA,NA,NA,NA,NA,NA,"Balée 2014","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2010-07-20 15:59:00-03","MO","MOBOT","1562005","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat",NA,NA,NA,"Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","1980","3","1","Brazil","Pará","Paragominas","Along Belém-Brasília Highway (BR-010),17 km south of Ligação, near kilometer marker 1509.","-47.3666667","-4.1333333",NA,NA,NA,"250.00000000",NA,NA,NA,"Plowman 9402","South America",NA,NA,NA,NA,NA,NA,"33","9",NA,NA
"307","2011-06-08 11:53:00-03","MO","MOBOT","2535513","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat",NA,NA,NA,"José Schunke V.","1980","7","15","Peru","San Martín","Mariscal Cáceres","Camino a la Quebrada Pucayacu, frente a la Chacra del Sr.Alfredo Sinarahua.",NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,"Schunke Vigo 11998","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2011-08-12 15:48:00-03","MO","MOBOT","2616348","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"Basil Stergios|Jorge Velazco","1990","2","6","Venezuela","Amazonas",NA,"Río Padamo, selvas húmedas bajas inundables y de loma baja; siempreverdes de tierra firme.","-65.21666","2.95",NA,NA,NA,NA,NA,NA,NA,"Stergios 14706","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2011-02-24 12:18:00-03","MO","MOBOT","2647439","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"Douglas C. Daly|et al.","2002",NA,NA,"Brazil","Acre",NA,"Mun. Marechal Thaumaturgo: Basin of Río Jurúa, Río Tejo, right bank. Open forest with palms and weak presence of Guadua sarcocarpa, canopy ca. 25 m. Deeply dissected terrain. Many Marantaceae, few lianas. Sandy clay soil.","-72.27333","-9.04805",NA,NA,NA,NA,NA,NA,NA,"Daly 10286","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2014-01-06 12:25:00-02","MO","MOBOT","2696959","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat",NA,NA,NA,"C.S. Figueiredo","1996","1","14","Brazil","Acre",NA,"Reserva Extravista do Alto Jurua, Base da Restauracao, Rio Tejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Figueiredo 1080","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2009-11-10 16:51:00-02","MO","MOBOT","2696964","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat",NA,NA,NA,"Pedro Acevedo-Rodríguez","1995","6","20","Ecuador","Napo",NA,"E of Pontificia Universidad Catolica del Ecuador Scientific Station","-76.38333","-0.69027",NA,NA,NA,"225.00000000",NA,NA,NA,"Acevedo-Rodríguez 7423","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2013-01-02 05:09:00-02","MO","MOBOT","2767855","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","L. Barrabé & F. Crozier",NA,NA,NA,"Odile Poncy","2004","3","6","French Guiana",NA,NA,"Bassin de l'Approuague, commune de Régina. Station de Recherche des Nouragues. Parcelles quadrillées, ha 11 L.","-52.7","4.05",NA,NA,NA,"100.00000000",NA,NA,NA,"Poncy 1807","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2012-11-01 05:08:00-02","MO","MOBOT","2767921","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"Serge Barrier","1981","3","27","French Guiana",NA,NA,"Fleuve Approuague, rivière Arataye, saut Pararé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barrier 2830","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2008-05-27 22:02:00-03","MO","MOBOT","2768060","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"William C. Steward","1977","11","16","Brazil","Amazonas",NA,"Estrada Manaus-Caracarai; km 329. Army post N of Waimari-Atoari Indian Reserve. Varzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steward 39","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2011-02-16 07:27:00-02","MO","MOBOT","2962345","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"Wilmer A. Díaz","2001","9","22","Guyana",NA,NA,"En el campamento. En bosque.",NA,NA,NA,NA,NA,"100.00000000","140.00000000",NA,NA,"Díaz 5511","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2009-03-24 03:32:00-03","MO","MOBOT","3099856","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"* REEDER & ROBERTS","1968","3","18","Suriname",NA,NA,"Hoog droogland bos, arboretum-Kamp 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"REEDER & ROBERTS 12308","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2010-09-20 19:34:00-03","MO","MOBOT","3099860","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"J.W. Gonggrijp","1918","3","4","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gonggrijp 3803","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2011-02-22 15:45:00-03","MO","MOBOT","3099861","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"J. Lanjouw|Jan C. Lindeman","1949","3","15","Suriname",NA,NA,"In mts, qui dicuntur Nassau, Simiosjiesjie",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lanjouw 2715","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2011-05-25 10:59:00-03","MO","MOBOT","3099863","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"J. van Donselaar","1969","3","1","Suriname","Brokopondo",NA,"near village Brokopondo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Donselaar 3871","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2008-05-27 22:02:00-03","MO","MOBOT","2768032","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"W.L. Balée","1986","3","23","Brazil","Pará",NA,"Mun. de Altamira: Igarapé Ipixuna, affluent of Rio Xingu. 5 km S of settlement, Araweté Indian Reserve. Terre firme forest.","-52.51666","-4.81666",NA,NA,NA,NA,NA,NA,NA,"Balée 2014","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2009-03-24 03:32:00-03","MO","MOBOT","3099865","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"VREDEN","1967","3","3","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VREDEN 11736","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2010-09-20 19:34:00-03","MO","MOBOT","3099876","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"J.W. Gonggrijp","1916","11","5","Suriname",NA,NA,"Kamina tetei ( N.E.E.) Wajombo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gonggrijp 2576","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2008-05-27 22:02:00-03","MO","MOBOT","3195909","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat",NA,NA,NA,"Scott A. Mori","2006","5","20","French Guiana",NA,NA,"Piste de St. Elie, Km. 15.7 S of Sinnamary. Forest surrounding the Institut de Recherche pour le Développement (I.R.D.) research camp.","-53.05","5.28333",NA,NA,NA,NA,NA,NA,NA,"Mori 25895","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2018-06-15 05:26:00-03","MO","MOBOT","3332611","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"Samuel Vilca C.","2005","9","10","Peru","Pasco","Oxapampa","Dist. Palcazú. Parque Nacional Yanachaga-Chemillén, entre la Estación Biológica Paujil y El Mirador. Bosque premontano achaparrado.","-75.265","-10.33555",NA,NA,NA,"400.00000000","750.00000000",NA,NA,"Vilca C. 330","South America",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"325","2010-01-05 17:54:00-02","MO","MOBOT","3337827","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"Abel Monteagudo|Antonio Peña|Rolando Francis|H. Chamorro|L. Quicha|A. Pascual","2005","9","23","Peru","Pasco","Oxapampa","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5ha. Reserva Comunal Yanesha. Comunidad Nativa San Pedro de Pichanaz, Sector Azulis","-75.10833","-10.49277",NA,NA,NA,"520.00000000","640.00000000",NA,NA,"Monteagudo Mendoza 10160","South America",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"326","2014-05-06 12:22:00-03","MO","MOBOT","3412377","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"Thomas B. Croat|Edwin Trujillo","2007","8","28","Colombia","Caquetá","Florencia","14.05 km SW of Florencia, Centro Investigacion Macagual [Universidad Amazonia].","-75.6563889","1.35",NA,NA,NA,"258.00000000",NA,NA,NA,"Croat 98218","South America",NA,NA,NA,NA,NA,NA,"4272","1",NA,NA
"327","2011-05-31 11:51:00-03","MO","MOBOT","3451640","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Thomas B. Croat (MO)",NA,NA,NA,"Saúl Altamirano","2006","11","4","Bolivia","Pando","Gral. Federico Roman","Nueva esperanza. A 10 km hacia Fortaleza. Bosque alto bien drenado con Bertholletia excelsa y Attalea speciosa. Suelos arcillosos hasta limosas, se nota algunos afloramientos con laterita.","-65.42472","-10.03",NA,NA,NA,"101.00000000",NA,NA,NA,"Altamirano Azurduy 4078","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2012-11-20 05:13:00-02","MO","MOBOT","348769","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Jacob E. Huber","1909","8","5","Brazil","Pará",NA,"St. Antonio de Prata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Huber 7034","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2009-10-30 07:49:00-02","MO","MOBOT","348776","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Boris A. Krukoff","1934","9","14","Brazil","Amazonas",NA,"Mpio. Humayta. Near Tres Casas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krukoff 6493","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2011-07-27 11:17:00-03","MO","MOBOT","348985","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"Alwyn H. Gentry|Carlos Reynel Rodríguez|Rosa Ortiz|Percy Núñez V.","1992","5","16","Peru","Puno",NA,"Río Távara base camp, moist lowland forest on ridge. Non-transect","-69.6666667","-13.35",NA,NA,NA,"400.00000000",NA,NA,NA,"Gentry 76649","South America",NA,NA,NA,NA,NA,NA,"905","2",NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","349016","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"J. McCann","1990","11","18","Peru","Loreto",NA,"1 hr. NW of Puca Urquillo (Witoto), Rio Ampiyacu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"McCann 117","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","349039","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Thomas B. Croat","1993","2","10","French Guiana",NA,NA,"departing from Eaux Claires, ca. 7 km N of Saul","-53.2","3.61666",NA,NA,NA,NA,NA,NA,NA,"Croat 74164","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","350210","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Elio Sanoja","1986","2",NA,"Venezuela","Bolívar",NA,"cerca de los Caribes","-61.81666","4.25",NA,NA,NA,"0E8",NA,NA,NA,"Sanoja 199","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","354813","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Scott A. Mori|John James Pipoly, III","1983","3","27","French Guiana","Saint-Laurent-du-Maroni",NA,"La Fumée, near junction of Antenne Nord.","-53.2","3.61666",NA,NA,NA,"200.00000000","400.00000000",NA,NA,"Mori 15415","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2010-09-20 19:25:00-03","MO","MOBOT","354862","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Gerold Stahel","1942","11","6","Suriname",NA,NA,"Sectie O",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stahel s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","355099","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T.B. Croat",NA,NA,NA,"Thomas B. Croat","1984","11","25","Venezuela","Amazonas",NA,"Vicinity of Cerro Neblina base camp along Río Mawarinuma.","-66.16666","0.83333",NA,NA,NA,NA,NA,NA,NA,"Croat 59314","South America",NA,NA,NA,NA,NA,NA,"84-197","6",NA,NA
"337","2010-01-26 12:45:00-02","MO","MOBOT","356019","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Frieda Billiet|B. Jadin","1988","2","19","French Guiana",NA,NA,"route forestière de Bélizon, pk 10","-52.36666","4.33333",NA,NA,NA,NA,NA,NA,NA,"Billiet 4444","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2014-07-30 05:50:00-03","MO","MOBOT","356052","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Bureau v.h. Boschwezen","1919","2","12","Suriname",NA,NA,"Sectie O",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bureau v.h. Boschwezen 4255","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2012-01-24 20:41:00-02","MO","MOBOT","356059","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"A.M.E. Jonker|F.P. Jonker","1956","1","12","Suriname","Nickerie",NA,"kamp Powisie Boutoe",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jonker 404","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2015-11-16 20:51:00-02","MO","MOBOT","356065","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"D.C. Geyskes","1939","8","17","Suriname",NA,NA,"Woods of Feticreek, Litanie.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geyskes 14","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2010-09-20 19:25:00-03","MO","MOBOT","356072","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Gerold Stahel","1926","4","10","Suriname",NA,NA,"near het Wilhelminagebergte, Eindkamp, Boven-Lucie Rivier",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stahel 300","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2010-09-20 19:25:00-03","MO","MOBOT","356078","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Gerold Stahel","1942","2","6","Suriname",NA,NA,"Sectie O",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stahel s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2010-09-20 19:25:00-03","MO","MOBOT","356086","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Gerold Stahel","1942","3","16","Suriname",NA,NA,"Sectie O",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stahel s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2010-09-20 19:25:00-03","MO","MOBOT","356093","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Gerold Stahel","1940","12","23","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stahel 103","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2008-05-27 22:02:00-03","MO","MOBOT","356100","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Albert C. Smith","1937","12","15","Guyana",NA,NA,"near mouth of Onoro Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 2722","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2008-08-05 10:46:00-03","MO","MOBOT","356107","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Thomas B. Croat","1982","7","6","French Guiana","Cayenne",NA,"Along St. Elie Tack, (west from Km 105 N of Sinnamary), NW of Sinamary, (current end of road), W of Orstom Ecerex Project.","-53.05","5.3333333",NA,NA,NA,"50.00000000",NA,NA,NA,"Croat 53843","South America",NA,NA,NA,NA,NA,NA,"1429","1",NA,NA
"347","2015-12-27 05:30:00-02","MO","MOBOT","356113","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Scott A. Mori|T. D. Pennington","1986","5","15","French Guiana","Saint-Laurent-du-Maroni",NA,"La Fumée Mountain, Antenne Nord","-53.2","3.61666",NA,NA,NA,"400.00000000",NA,NA,NA,"Mori 18014","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2011-02-22 15:45:00-03","MO","MOBOT","356119","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"J. Lanjouw|Jan C. Lindeman","1949","3","15","Suriname",NA,NA,"km 8.4 vern. N: Kamina; Simiosjiesjie (Kar.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lanjouw 2715","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2008-05-27 22:02:00-03","MO","MOBOT","356127","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"COWAN","1954","12","27","Suriname",NA,NA,"trail to Adjoema Kondre village, Adjoema Kondre Hill #1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COWAN 39006","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2010-09-20 19:32:00-03","MO","MOBOT","356133","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","croat",NA,NA,NA,"Gerold Stahel|J.W. Gonggrijp","1924","6","30","Suriname",NA,NA,"Brownsberg, top",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stahel s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2014-07-30 05:50:00-03","MO","MOBOT","356148","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Bureau v.h. Boschwezen","1920","1","20","Suriname",NA,NA,"Sectie O",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bureau v.h. Boschwezen 4523","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-04-07 12:45:00-03","MO","MOBOT","356154","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Bureau v.h. Boschwezen","191","2","12","Suriname",NA,NA,"Sectie O",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bureau v.h. Boschwezen 4255","South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"353","2008-05-27 22:02:00-03","MO","MOBOT","356161","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"VREDEN","1967","3","7","Suriname",NA,NA,"Mapane Creek area near camp 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VREDEN 11297","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2009-11-12 14:54:00-02","MO","MOBOT","356168","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"R. Schnell","1961","8","29","French Guiana",NA,NA,"Maripasoula",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schnell 11543","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2013-02-11 15:55:00-02","MO","MOBOT","356175","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Bassett Maguire","1944","7","13","Suriname",NA,NA,"Tafelberg Creek, base camp",NA,NA,NA,NA,NA,"118.00000000",NA,NA,NA,"Maguire 24120-A","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2015-02-22 14:26:00-03","MO","MOBOT","356181","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","T. Croat",NA,NA,NA,"Howard S. Irwin|et al.","1963","9","30","Suriname",NA,NA,"near Kayser Airstrip, ca. 45 km above confluence with Lucie Rivier","-56.48333","3.16666",NA,NA,NA,"270.00000000",NA,NA,NA,"Irwin 57718","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
