"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","typeStatus","class","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","verbatimLongitude","verbatimLatitude"
"55","2009-06-24 20:49:00-03","MO","MOBOT","1419173","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Jason R. Swallen","Swallen 8151","1946","1","5","South America","Brazil","Santa Catarina","Common on campo, Coxilha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2013-04-03 14:56:00-03","MO","MOBOT","2080259","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Stephan G. Beck|Renate Seidel","Beck 14493","1988","5","10","South America","Bolivia","Cochabamba","1 10 Km al NW de Independencia",NA,NA,NA,NA,"Ayopaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3200.00000000","3200.00000000","1",NA,NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","2232829","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Angel L. Cabrera","Cabrera 10373","1946","12","3","South America","Argentina","Buenos Aires","Pdo. Alvarado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grun, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2009-07-17 07:35:00-03","MO","MOBOT","2232843","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","T.J.V. Stuckert","Stuckert 16810","1907","1","12","South America","Argentina","Córdoba","Capilla del Monte",NA,NA,NA,NA,"Punilla","-64.55","-30.86666",NA,NA,"Grau, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2009-07-17 06:52:00-03","MO","MOBOT","2253632","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Arturo E. Burkart","Burkart 25612","1964","12","6","South America","Argentina","Buenos Aires","Sierra de La Ventana",NA,NA,NA,NA,"Tornquist",NA,NA,NA,NA,"Nicora, E. G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2009-07-17 06:52:00-03","MO","MOBOT","2343923","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Arturo E. Burkart","Burkart 4843","1932","11","14","South America","Argentina","Buenos Aires","Pigüé, F.C.S.",NA,NA,NA,NA,"Saavedra",NA,NA,NA,NA,"Nicora, E. G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2011-03-06 14:34:00-03","MO","MOBOT","2426659","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zulma E. Rúgolo de Agrasar|et al.","Rúgolo de Agrasar 781","1977","11","18","South America","Argentina","Buenos Aires","Estancia La Brava, Sierra VAldez, al E del casco de la Estancia",NA,NA,NA,NA,"General Pueyrredón",NA,NA,NA,NA,"Rúgolo de Agrasar, Z. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2011-03-16 21:53:00-03","MO","MOBOT","2477707","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Bernardo Rosengurtt|Osvaldo Del Puerto","Rosengurtt 9248","1962","11","12","South America","Brazil","Rio Grande do Sul","Pelotas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grun, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2012-11-24 05:13:00-02","MO","MOBOT","2477738","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","J. Dutra","Dutra 605",NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baeza, C. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2011-03-16 22:19:00-03","MO","MOBOT","2515155","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Bernardo Rosengurtt|et al.","Rosengurtt 10197","1966","10","8","South America","Uruguay","Treinta y Tres","Quebrada de los Cuervos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grun, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2009-08-21 20:53:00-03","MO","MOBOT","2515171","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Bernardo Rosengurtt","Rosengurtt 7757b","1959","12","20","South America","Uruguay","Canelones","Fortín Santa Rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baez, J. R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2011-03-16 21:52:00-03","MO","MOBOT","2515195","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Osvaldo Del Puerto","Del Puerto 642","1961","11","16","South America","Uruguay","Montevideo","Montevideo. Cerro Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2010-01-29 20:49:00-02","MO","MOBOT","2843476","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","W.G. Herter","Herter 123c","1948","11","15","South America","Uruguay","Rocha","Camp gram. Arg aren. Sill, ill. Maravillas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herter",NA,NA,NA,NA,NA,"2.00000000","10.00000000",NA,NA,NA,NA
"68","2014-02-21 12:53:00-03","MO","MOBOT","2899862","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","T. Herzog","Herzog 1706","1911","3",NA,"South America","Bolivia","Santa Cruz","Samipata",NA,NA,NA,NA,"Florida",NA,NA,NA,NA,"Foster's catalog note file",NA,NA,NA,NA,NA,"1980.00000000",NA,"1",NA,NA,NA
"69","2014-02-21 12:54:00-03","MO","MOBOT","2899865","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","T. Herzog","Herzog 3012","1911","3",NA,"South America","Bolivia","Santa Cruz","Samaipata",NA,NA,NA,NA,"Florida","-63.86666","-18.15",NA,NA,"Foster's catalog note file",NA,NA,NA,NA,NA,"1980.00000000",NA,"1",NA,NA,NA
"70","2013-08-23 04:12:00-03","MO","MOBOT","2940250","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","María Amelia Torres","Torres 1269","1991","11","18","South America","Argentina","Buenos Aires",NA,NA,NA,NA,NA,"General Pueyrredón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","238701","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","tandilensis","Danthonia tandilensis","Kuntze","Otto Kuntze","Kuntze s.n.","1892",NA,NA,"South America","Argentina","Buenos Aires","Sierra de Tandil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2017-11-24 14:12:02-02","UFLA","ESAL","722","S","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Dutra","605",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,"; ; ;",NA,NA,"São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-07 11:44:56-03","FUVATES","HVAT","1330","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","E. Freitas","s.n.","2003","11","28",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"HVAT00001330",NA,"São Francisco de Paula","-50.583611","-29.448056",NA,NA,"E. Freitas","2003",NA,NA,"11","28",NA,NA,NA,NA,"-50º35'1''W","-29º26'53''S"
"74","2020-09-12 05:00:02-03","US","US","865612A","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Danthonia","tandilensis","Danthonia tandilensis","Kuntze","O. Kuntze","s.n.","1892",NA,NA,"South America","Argentina","Buenos Aires","Sierra de Tandil.",NA,NA,"US00157342","US00157342_01",NA,NA,NA,"Type fragment","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"75","2020-09-02 16:36:26-03","Cenargen","CEN","4183","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","José Francisco Montenegro Valls","2429","1972","11","15",NA,"Brasil","RS","Á beira da estrada, no campo , BR -116 curva no km 227,5 cerca de 100 m abaixo da fabrica de laticínios da Cocval,","Exsicatas","Doação - Herb. Depto. Bot. da U.F.R.G.S. - Pôrto Alegre - ICN 23231","CEN00004183","CEN00004183","VACARIA","-50.9338989257812","-28.5121994018555",NA,NA,"J. F. M. Valls",NA,"63451","auto",NA,NA,NA,NA,"1",NA,NA,NA
"76","2020-09-02 16:36:26-03","Cenargen","CEN","4180","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","José Francisco Montenegro Valls","2392","1972","11","14",NA,"Brasil","RS","Itaimbezinho, em frente a cascata.","Exsicatas","Doação ICN nº 23271","CEN00004180","CEN00004180","CAMBARA DO SUL","-50.1446990966797","-29.0478000640869",NA,NA,"J. F. M. Valls",NA,"30776","auto",NA,NA,NA,NA,"1",NA,NA,NA
"77","2020-09-02 16:36:26-03","Cenargen","CEN","9884","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Luiz R. M. Baptista","1272","1984","12","02",NA,"Brasil","RS","E da estação.","Exsicatas","Doação do Herb. Depto. Bot. da UFRGS- Porto Alegre. No. ICN 63577","CEN00009884","CEN00009884","ESMERALDA","-51.190299987793","-28.0536003112793",NA,NA,"H. M. Longhi-Wagner","1985","38649","auto","06",NA,NA,NA,"1",NA,NA,NA
"78","2020-09-02 16:36:26-03","Cenargen","CEN","4182","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","José Francisco Montenegro Valls","2300","1972","11","05",NA,"Brasil","RS","Cantagalo, Chácara do Dr. Pascoal Aldrio Crocco.","Exsicatas","Doção do Herb. Depto. Bot. da U.F.R.G.S.- Porto Alegre. ICN 23129","CEN00004182","CEN00004182","VIAMAO","-51.0233001708984","-30.0811004638672",NA,NA,"J. F. M. Valls","1986","41667","auto","09",NA,NA,NA,"1",NA,NA,NA
"79","2020-09-02 16:36:26-03","Cenargen","CEN","4178","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","José Francisco Montenegro Valls","2299","1972","11","05",NA,"Brasil","RS","Cantagalo, Chácara do Dr. Pascoal Aldrio Crocco.","Exsicatas","Doção do Herb. Depto. Bot. da U.F.R.G.S.- Porto Alegre. ICN 23128","CEN00004178","CEN00004178","VIAMAO","-51.0233001708984","-30.0811004638672",NA,NA,"J. F. M. Valls","1986","41667","auto","09",NA,NA,NA,"1",NA,NA,NA
"80","2020-09-02 16:36:26-03","Cenargen","CEN","4177","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","José Francisco Montenegro Valls","2271","1972","10","21",NA,"Brasil","RS","Itapoã, Morro da Grota.","Exsicatas","vegeta sobre afloramento granítico com cobertura abundante de musgos, Dyckia sp. (ICN 20724) e Paspalum polyphyllum. Doação ICN 23099.","CEN00004177","CEN00004177","VIAMAO","-51.0233001708984","-30.0811004638672",NA,NA,"J. F. M. Valls","1972","41667","auto","10",NA,NA,NA,"1",NA,NA,NA
"81","2019-11-13 11:28:45-03","USP","SPF","84442","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Joly, AB","894","1949","11","13",NA,"Brasil","São Paulo","Pico do Itapeva.",NA,NA,"SPF00084442","SPF00084442","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"Longhi-Wagner, HM","1997","21048","auto","04",NA,NA,NA,NA,NA,NA,NA
"82","2019-10-03 14:20:41-03","IAC","IAC","23220","S","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","B. Rosengurtt-Gurvich","7757","1959","12","20",NA,"Uruguai","Canelones","Faculdade de Agronomia de Montevideo (Mvfa)",NA,NA,NA,NA,"Canelones","-56.2833","-34.5333",NA,NA,"B. Rosengurtt-Gurvich","1959",NA,NA,"12","20",NA,NA,NA,NA,"-56.2833","-34.5333"
"83","2021-03-10 11:38:52-03","UNILA","EVB","2039","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Setubal, R.","627","2005","10","29",NA,"Brasil","Rio Grande do Sul","Morro São Pedro- Espaço de Conservação. Refúgio da Vida Silvestre São Pedro",NA,NA,"EVB002039","EVB002039","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Setubal, R.",NA,"29946","auto",NA,NA,"160","160",NA,NA,NA,NA
"84","2020-08-20 14:59:37-03","UFSC","FLOR","53606","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","722","2013","11","25",NA,"Brasil","Paraná","Área pertencente à REVIS de Campos de Palmas. Contato Joaquim Ribas.",NA,NA,"FLOR0053606",NA,"Palmas","-51.607222","-26.533056",NA,NA,"Campestrini, S.","2013",NA,NA,"12","19","1247","1247",NA,NA,"51º36'26''W","26º31'59''S"
"85","2020-08-20 14:59:37-03","UFSC","FLOR","53682","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","798","2013","11","26",NA,"Brasil","Santa Catarina","Fazenda São Joaquim, proprietário: Miguel Spautz de Souza.",NA,NA,"FLOR0053682",NA,"Água Doce","-51.580278","-26.605",NA,NA,"Campestrini, S.","2013",NA,NA,"12","19","1310","1310",NA,NA,"51º34'49''W","26º36'18''S"
"86","2020-08-20 14:59:37-03","UFSC","FLOR","53733","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","849","2013","11","26",NA,"Brasil","Santa Catarina","Fazenda São Joaquim, proprietário: Miguel Spautz de Souza.",NA,NA,"FLOR0053733",NA,"Água Doce","-51.580278","-26.605",NA,NA,"Trevisan, R.; Campestrini, S.","2013",NA,NA,"12","15","1310","1310",NA,NA,"51º34'49''W","26º36'18''S"
"87","2020-08-20 20:41:26-03","UFSC","FLOR","58329","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Santos, E.D.; Trevisan, R. & Campestrini, S.","242","2013","11","09",NA,"Brasil","Santa Catarina","UAP5/UAL1.",NA,NA,"FLOR0058329",NA,"Lages","-50.158333","-27.760556",NA,NA,"Santos, E.D.","2013",NA,NA,NA,NA,"887","887",NA,NA,"50º9'30''W","27º45'38''S"
"88","2020-08-20 20:41:26-03","UFSC","FLOR","58408","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Santos, E.D.; Trevisan, R. & Campestrini, S.","321","2013","11","10",NA,"Brasil","Santa Catarina","UAP5/UAL2.",NA,NA,"FLOR0058408",NA,"Lages","-50.158611","-27.754444",NA,NA,"Santos, E.D.","2013",NA,NA,NA,NA,NA,NA,NA,NA,"50º9'31''W","27º45'16''S"
"89","2020-08-20 14:59:37-03","UFSC","FLOR","66999","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Funez, L.A.; Ribeiro-Nardes, W.; Comin, M.","8272","2018","08","28",NA,"Brasil","Santa Catarina","Parque Nacional de São Joaquim. Campos de Santa Bárbara. Parque Nacional de São Joaquim",NA,"Arbusto. Flores amarelas Habitat: Borda da floresta com o campo Habito: Arbusto","FLOR0066999","FLOR0066999","Bom Jardim da Serra","-49.606389","-28.162222",NA,NA,"Funez, L.A.","2018",NA,NA,"08","28","1665","1665",NA,NA,"49º36'23''W","28º9'44''S"
"90","2020-08-20 20:41:26-03","UFSC","FLOR","4074","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Klein, R.M.","4179","1963","10","29",NA,"Brasil","Santa Catarina",NA,NA,NA,"FLOR0004074",NA,"Campos Novos","-51.2249984741211","-27.4016990661621",NA,NA,"Smith, L.B.","1971","43319","auto",NA,NA,"1000","1000",NA,NA,NA,NA
"91","2020-08-20 14:59:37-03","UFSC","FLOR","37110","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A.; Santos, B.H.","1418","2007","12","08",NA,"Brasil","Santa Catarina",NA,NA,"abundante","FLOR0037110",NA,"Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-08-20 14:59:37-03","UFSC","FLOR","36335","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A.; Santos, B.H.","1422","2007","12","08",NA,"Brasil","Santa Catarina","Coxilha Rica.",NA,"abundante","FLOR0036335",NA,"Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-08-20 14:59:37-03","UFSC","FLOR","36326","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A.; Santos, B.H.","1470","2007","12","28",NA,"Brasil","Santa Catarina","Campos de Santa Bárbara.",NA,"Comum","FLOR0036326",NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-08-20 14:59:37-03","UFSC","FLOR","37551","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Affonso, R.","30","2010","01","09",NA,"Brasil","Santa Catarina","Estrada geral Campos de Santa Bárbara, Parque Nacional de São Joaquim.",NA,"herbáceo","FLOR0037551",NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-08-20 20:41:26-03","UFSC","FLOR","35603","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1204","2006","12","05",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, campo entre a casa da Fazenda e o Morro Boa Vista, em direção ao Morro dos Padres, Campo dos Padres.",NA,"erva. Folha larga e plana","FLOR0035603","FLOR0035603","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"Longhi-Wagner, H.M.","2006","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-08-20 20:41:26-03","UFSC","FLOR","35612","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1213","2006","12","05",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, campo entre a casa da Fazenda e o Morro Boa Vista, em direção ao Morro dos Padres, Campo dos Padres.",NA,"erva Habitat: campo com afloramento rochoso","FLOR0035612","FLOR0035612","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"Longhi-Wagner, H.M.","2006","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-08-20 20:41:26-03","UFSC","FLOR","56463","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Falkenberg, D.B.","8676","1996","11","02",NA,"Brasil","Santa Catarina","Imediações do topo do Morro da Cruz (antena da CELESC), 15 km ao norte da SC 439.",NA,"graminóide, 0,4m altura","FLOR0056463",NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"Falkenberg, D.B.","2000","30102","auto",NA,NA,"1600","1600",NA,NA,NA,NA
"98","2020-08-20 14:59:37-03","UFSC","FLOR","56360","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Falkenberg, D.B.","8712","1996","11","03",NA,"Brasil","Santa Catarina","Topo do Morro da Igreja, no interior da área cercada pelo CINDACTA.",NA,"Graminóide, espiguetas violáceas; 0,3m altura","FLOR0056360",NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"Dalmolim, E.B.","2012","30102","auto","09","28","1800","1800",NA,NA,NA,NA
"99","2021-02-08 12:53:16-03","UFRGS","ICN","169382","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","aff. cirrata","Danthonia aff. cirrata","Hack. & Arechav.","Welker, CAD","129","2005","10","21","América do Sul","Brasil","RS","Morro Santana",NA,"campo limpo",NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Welker, CAD",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-08 12:53:16-03","UFRGS","ICN","098915","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Rúgulo, Z; Longhi-Wagner, HM; Boechat, S; Molina, AM","1442","1992","12","06","América do Sul","Brasil","RS","Caminho de Tainhas a Terra de Areia, ca. 10 Km passando Tainhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Longhi-Wagner, HM","2016",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"101","2021-02-08 12:53:16-03","UFRGS","ICN","149084","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Boldrini, II; Eggers, L","1349","2004","12","14","América do Sul","Brasil","SC","Estrada S. Joaquim - S. Sebastião do Arvoredo. (Probio Ponto 6) S28°22'26 8 W49°59'02 7",NA,NA,NA,NA,"São Sebastião do Arvoredo","-49.983889","-28.373889",NA,NA,NA,NA,NA,NA,NA,NA,"1301","1301",NA,NA,"-49.983889","-28.373889"
"102","2021-02-08 12:53:16-03","UFRGS","ICN","148035","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Lerina, R; Silveira, G","34","2005","12","22","América do Sul","Brasil","RS","Parque Estadual de Itapuã Morro do Araçá. Lat. 30°21'31 1 S Long. 51°02'20 1 W",NA,"Em afloramento rochoso.",NA,NA,"Viamão","-51.038889","-30.358611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.038889","-30.358611"
"103","2021-02-08 12:53:16-03","UFRGS","ICN","149109","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Boldrini, II; Eggers, L","1390","2004","12","16","América do Sul","Brasil","SC","Fazenda Lagoinhas próximo entrada Yakult. (Probio Posto 10) S28°10'20 9 W50°00'49 3",NA,NA,NA,NA,"São Joaquim","-50.013611","-28.172222",NA,NA,NA,NA,NA,NA,NA,NA,"1216","1216",NA,NA,"-50.013611","-28.172222"
"104","2021-02-08 12:53:16-03","UFRGS","ICN","134634","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Windisch, PG; et al.","9213","1999","05","15","América do Sul","Brasil","MG","divisa dos municípios de Cambuí Gonçalves e Camanducaia Serra da Mantiqueira Pedra São Domingos",NA,"ca. 22°37'S, 46°03'W, campo rochoso no topo da pedra, sobre rochas",NA,NA,"Cambuí","-46.0574989318848","-22.6121997833252",NA,NA,"Longhi-Wagner, HM","1999","14409","auto",NA,NA,"2000","2000",NA,NA,NA,NA
"105","2021-02-08 12:53:16-03","UFRGS","ICN","110488","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Witten","2725","1995","01","19","América do Sul","Brasil","MG","Junto a entrada do Parque Nacional de Itatiaia",NA,"Solo turfoso, comum",NA,NA,"Itamonte","-44.8699989318848","-22.283899307251",NA,NA,"Longhi-Wagner, HM","2016","26914","auto","06",NA,NA,NA,NA,NA,NA,NA
"106","2021-02-08 12:53:16-03","UFRGS","ICN","140184","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Hagelund, K","14086","1982","10","30","América do Sul","Brasil","RS","Granja Faxinal",NA,"Doação do Karner Hagelund; Serra, campo",NA,NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"dos Santos, AMPV","1986","29956","auto","08","22",NA,NA,NA,NA,NA,NA
"107","2021-02-08 12:53:16-03","UFRGS","ICN","106154","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Boechat, SC","147","1994","11","11","América do Sul","Brasil","RS","Estrada para serrilhada",NA,NA,NA,NA,"Bagé","-54.1068992614746","-31.3313999176025",NA,NA,"Longhi-Wagner, HM","2016","74087","auto","06",NA,NA,NA,NA,NA,NA,NA
"108","2021-02-08 12:53:16-03","UFRGS","ICN","068145","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A","72","1988","01","06","América do Sul","Brasil","RS","A 21 Km de São Jose dos Ausentes",NA,"Beira de estrada em solo argiloso, em barranco",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Santos, A","1988","55856","auto","04","05",NA,NA,NA,NA,NA,NA
"109","2021-02-08 12:53:16-03","UFRGS","ICN","068126","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A","53","1988","01","06","América do Sul","Brasil","RS","a 4 Km de São José dos Ausentes",NA,NA,NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Santos, A","1988","55856","auto","04","04",NA,NA,NA,NA,NA,NA
