"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","class","typeStatus","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber"
"49","2021-03-01 16:36:19-03","UNICAMP","UEC","116167","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Oliveira, AA; et al.","3646","2000","04","22",NA,"Brazil","São Paulo","São Sebastião","Praia Barra do Una/ Boracéia, Estrada de acesso da Fazenda Águas do Bento","-45.767","-23.731722",NA,"Árvore com 10m, frutos imaturos verdes, beira de rio. Interior da mata.",NA,NA,"-45.767","-23.731722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:36:19-03","UNICAMP","UEC","121466","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Mazine, FF; Souza, VC","Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; Souza, VC","214","2001","04","17",NA,"Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.824417","-24.041222",NA,"Árvore 8m alt., frutos imaturos verdes.; Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos.",NA,NA,"-46.824417","-24.041222",NA,NA,NA,NA,"30","180",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:36:19-03","UNICAMP","UEC","73591","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Mazine, FF","Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1432","1994","04","15",NA,"Brazil","São Paulo","Ubatuba","Trilha da almada, km 13 da rodovia Rio/Santos.","-44.866667","-23.35",NA,"Árvore ca. 12m alt., no costão rochoso. Frutos maduros amarelos a vermelhos; Mata Atlântica","UEC077684","UEC077684","-44.866667","-23.35","1997","08",NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:36:19-03","UNICAMP","UEC","80326","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Mazine, FF","Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, VF; Seoane, CE","34725","1996","01","30",NA,"Brazil","São Paulo","Ubatuba","Trilha da Casa da Farinha","-44.852789","-23.352639",NA,"Trnasição entre planície de encosta atlântica. Árvore com 6metros de altura, floração branca, cauliflora.",NA,NA,"-44.852789","-23.352639","1997","08",NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:36:19-03","UNICAMP","UEC","95552","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Aguiar, OT","?","701","1996","02","24",NA,"Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio de Povinski","-47.876944","-24.675833",NA,"Árvore de 9m. Casca externa esfoliante, branca e verde. Frutos amarelos.; Floresta Atlêntica",NA,NA,"-47.876944","-24.675833","1996","03",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:36:19-03","UNICAMP","UEC","95799","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Ivanauskas, NM","Ivanauskas, NM; Mazine, FF","819","1996","06","01",NA,"Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio de Povinski","-47.876944","-24.675833",NA,"Árvore e12m. Frutos amarelos.",NA,NA,"-47.876944","-24.675833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:36:19-03","UNICAMP","UEC","95892","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Ivanauskas, NM","Ivanauskas, NM; Mazine, FF","819","1996","06","01",NA,"Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio de Povinski","-47.876944","-24.675833",NA,"Árvore e12m. Frutos amarelos.",NA,NA,"-47.876944","-24.675833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:36:19-03","UNICAMP","UEC","37825","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Mazine, FF","Figueiredo, N; Rocha, DS; Rodrigues, RR","15645","1983","11","06",NA,"Brazil","São Paulo","Peruíbe","Reserva Estadual de Juréia","-46.9900016784668","-24.3199996948242",NA,"Árvore de 7m, botôes verdes.",NA,NA,NA,NA,"1997","08","21922","auto",NA,NA,"15",NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:36:19-03","UNICAMP","UEC","11734","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Mazine, FF","Gibbs, PE; Leitão Filho, HF; Kinoshita, LS; Andrade, JB","3481","1976","11","09",NA,"Brazil","São Paulo","Ubatuba","Ao redor do Hotel das Flores.","-45.0699996948242","-23.4300003051758",NA,"Árvore até 6m, flores brancas axilares.; Campo brejoso.",NA,NA,NA,NA,"1997","08","34265","auto",NA,NA,"15",NA,NA,NA,NA,NA,NA
"58","2019-08-20 10:21:09-03","UNICAMP","UEC","67948","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Mazine, FF","Damasceno Junior, GA; et al.","29353","1993","11","12",NA,"Brazil","São Paulo","Ubatuba","Instituto Agronômico","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"1997","08","34265","auto",NA,NA,"15",NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:36:19-03","UNICAMP","UEC","80325","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Faria Júnior, JEQ","Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, VF; et al.","34782","1996","02","02",NA,"Brazil","São Paulo","Ubatuba","Picinguaba, Costão rochoso.","-45.0699996948242","-23.4300003051758",NA,"Árvore com 5 metros de altura, frutos verdes imaturos.","UEC009985","UEC009985",NA,NA,"2010","12","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-26 10:43:28-03","UDESC","LUSC","7101","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg","Sobral, M.","M.Szututman; Walmir","300","1999","03","25",NA,"Brasil","São Paulo","Pariquera-Açu","Parque Estadual da Campina do Encantado. Floresta Ombrófila Densa. Floresta Alta de Restinga - Lombada Grande.","-47.8800010681152","-24.7099990844727",NA,NA,"LUSC007149","LUSC007149",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-10-14 10:03:22-03","FURB","FURB","1904","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg","Sobral, M","Custódio Filho, A.",NA,"1983","07","29",NA,"Brasil","São Paulo","Boracéia","Biritiba Mirim, Estação Biológica de Boracéia.","-48.7700004577637","-22.1900005340576",NA,NA,"FURB02441","FURB02441",NA,NA,NA,NA,"10241","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2014-10-14 15:56:58-03","BS","M","M-0137752","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg",NA,"Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,"M0137752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,NA
"63","2020-04-27 16:10:45-03","UFES","VIES","7275","S","Plantae",NA,NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg","Giaretta, A.O.","Pereira, O.J.; Gomes, J.M.L. & Simões, J.M.","4020","1992","10","28",NA,"Brasil","Espírito Santo","Linhares","Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES007275","VIES007275",NA,NA,"2013","01","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 09:31:29-03","UFRRJ","RBR","38224","S","Plantae",NA,NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg","M.C. Souza","G.R. Souza; R.G. Alves","1634","2011","06","19",NA,"Brasil","São Paulo","Arapeí","'Fragmento da Baleia, Brasil, Arapeí SP, Fragmento da Baleia, Vale do Paraíba do Sul. Floresta semidecidual. ca.22°37#?#16,14#?##?#S 44°26#?#24,93#?##?# O, 619m.'","-44.439998626709","-22.6700000762939",NA,NA,"RBR00038224","RBR00038224",NA,NA,"2015","11","13253","auto",NA,NA,"27",NA,NA,NA,NA,NA,NA
"65","2020-06-29 09:31:29-03","UFRRJ","RBR","38265","S","Plantae",NA,NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg","M.C. Souza","G.R. Souza; F. Ferrato","1232","2009","09","28",NA,"Brasil","São Paulo","Ubatuba","'Ubatumirim, Município de Ubatuba, na localidade de Ubatumirim,SP.Coordenadas 23°18#?#58,99#?##?#S 44°53#?#00,65#?##?# O. Coletada a beira do ribeirão bem as margens do riacho, área próximo a praia, em uma floresta ombrófila densa com alteração antrópica.'","-45.0699996948242","-23.4300003051758",NA,NA,"RBR00038265","RBR00038265",NA,NA,"2015","11","34265","auto",NA,NA,"27",NA,NA,NA,NA,NA,NA
"66","2020-06-29 09:31:29-03","UFRRJ","RBR","36683","S","Plantae",NA,NA,"Myrtaceae","Eugenia","lanceolata","Eugenia lanceolata","O.Berg",NA,"D.A. Folli","12","1978","06","14",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CRVD, Estrada 151 - km 2.120 - talhão 502","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00036683",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:36:34-03","MBM","MBM","228513","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","lanceolata","Eugenia lanceolata","O.Berg",NA,"Giordano, L.C.","1624","1994","06","07","Southern America","Brazil","Rio de Janeiro","Parati","Praia do Cepilho","-44.7131004333496","-23.2178001403809",NA,NA,"MBM228513","MBM228513",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:36:34-03","MBM","MBM","228512","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","lanceolata","Eugenia lanceolata","O.Berg",NA,"Marquete, R.","1960","1994","08","08","Southern America","Brazil","Rio de Janeiro","Parati","Praia Vermelha","-44.7131004333496","-23.2178001403809",NA,NA,"MBM228512","MBM228512",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:36:34-03","MBM","MBM","193642","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","lanceolata","Eugenia lanceolata","O.Berg","Barroso, G.M.","Guedes, R.; et al.; et al.","419","1992","09","19","Southern America","Brazil","Rio de Janeiro","Magé","Ca. 3km ESE de Santo Aleixo","-43.040599822998","-22.6527996063232",NA,NA,"MBM193642","MBM193642",NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:36:36-03","MBM","MBM","282988","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Aguiar, O.T.","Pastore, J.A.; et al.; et al.","1020","2001","06","01","Southern America","Brazil","São Paulo","São Vicente","Parque Estadual Xixová-Jaqui","-46.3899993896484","-23.9599990844727",NA,NA,"MBM282988","MBM282988",NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:36:36-03","MBM","MBM","52393","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Sobral, M.","Gibbs, P.E.; et al.; et al.","3481","1976","11","09","Southern America","Brazil","São Paulo","Ubatuba","Hotel das Flores, arredores","-45.0699996948242","-23.4300003051758",NA,NA,"MBM052393","MBM052393",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:36:36-03","MBM","MBM","215897","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, M.L.","G.A. Damasceno Jr.; et al.; et al.","29353","1993","11","12","Southern America","Brazil","São Paulo","Ubatuba","Instituto Agronômico","-45.0699996948242","-23.4300003051758",NA,NA,"MBM215897","MBM215897",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:36:36-03","MBM","MBM","222084","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, M.L.","Custódio, A.","2146","1983","12","29","Southern America","Brazil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0299987792969","-23.5699996948242",NA,NA,"MBM222084","MBM222084",NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:36:36-03","MBM","MBM","269230","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Mazine, F.F.","Souza, F.M.; et al.; et al.","214","2001","04","17","Southern America","Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar","-46.7799987792969","-24.1800003051758",NA,NA,"MBM269230","MBM269230",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:36:36-03","MBM","MBM","170415","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Sobral, M.","Sobral, M.","7578","1993","10",NA,"Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,"MBM170415","MBM170415",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:36:36-03","MBM","MBM","212036","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Sobral, M.","Sobral, M.","7596","1993","10",NA,"Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,"MBM212036","MBM212036",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:36:36-03","MBM","MBM","222083","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, M.L.","Melo, M.R.F.; et al.; et al.","1071","1994","06","22","Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia - Itatins","-46.9900016784668","-24.3199996948242",NA,NA,"MBM222083","MBM222083",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-01 15:33:06-03","PUC-RIO","FCAB","8135","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg","M. Souza","J.M. Freire; R.R. Oliveira; B.L. Rosendo","387","2009","05","12",NA,"Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 5.9","-66.485","-66.485",NA,"Árvore com 15 m de altura, 28 cm de CAP.","FCAB008135",NA,"-66.485","-66.485",NA,NA,NA,NA,"160","160",NA,NA,NA,NA,NA,NA,NA
"79","2015-11-07 06:21:03-02","MNHN","RECOLNAT_MNHN_P","P01902393","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg",NA,"Sello, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902393' target='other'> <mi>dwc_moreinfo</mi></a>","P01902393","P01902393_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA
"80","2015-11-07 06:53:18-02","MNHN","RECOLNAT_MNHN_P","P01902394","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg",NA,"Sello, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902394' target='other'> <mi>dwc_moreinfo</mi></a>","P01902394","P01902394_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA
"81","2020-12-11 11:39:10-03","UFMG","BHCB","109845","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg",NA,"Koch, I; Arbocz, GF; Macias, L; Goldenberg, R; Belinello, R","487","1996","05","23","Southern America","Brasil","São Paulo","Queluz","Rio das Cruzes, Mata Ciliar. Margem do rio.","-44.781667","-22.455556",NA,"Ärvore com 6m, frutos imaturos verdes ao longo dos ramos.","BHCB006586","BHCB006586","-44.781667","-22.455556","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:39:10-03","UFMG","BHCB","130013","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg",NA,"Farrág, PR","182","1995","12","06","Southern America","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"Árvore ca. de 7m de altura. Ritidoma coberto por líquens, folhas sub-coriáceas a coriáceas, botões verde-claros, folhas alvas","BHCB050466",NA,NA,NA,"2019","04","25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:39:10-03","UFMG","BHCB","112915","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg",NA,"Folli, DA","3283","1998","11","17","Southern America","Brasil","Espírito Santo","Linhares","Reserva Natural da Companhia Vale do Rio Doce, Várzea periodicamente inundável.","-40.0722007751465","-19.3910999298096",NA,"Arbóreo (10m), botão e flores brancas.","BHCB006587","BHCB006587",NA,NA,"2007",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:39:10-03","UFMG","BHCB","101702","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","lanceolata","Eugenia lanceolata","Berg",NA,"Lima, HC de; Veiga Junior; Alves, AB; Mateus, R","5751","2000","12","11","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, Mata do Rumo, trilha para a Vista ChinesFlores, A.ta de encosta.","-43.2075004577637","-22.9027996063232",NA,"Árvore com 15 metros de altura, tronco com casca estriada-escamosa, pardacenta, DAP 26 centímetros. Frutos imaturos verde escuro. Frequente.","BHCB010330","BHCB010330",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:39:10-03","UFMG","BHCB","20574","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","lanceolata","Eugenia lanceolata","Berg",NA,"Folli, DA","12","1978","06","14","Southern America","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Est. OITICICA, ant. 151, km 2.120, talhão 502.","-40.0722007751465","-19.3910999298096",NA,"Árvore em floresta alta, +/- 10m de altura e fuste de +/- 6m, DAP 20cm. Com flor e botão.","BHCB010329","BHCB010329",NA,NA,"1990","07","48094","auto",NA,NA,"17",NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:39:12-03","UFMG","BHCB","20507","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral",NA,"Espada, J","s.n.","1977","11","16","Southern America","Brasil","Espírito Santo","Linhares","C.V.R.D.","-40.0722007751465","-19.3910999298096",NA,"Arvore em floresta alta, + ou - 18m de altura e fuste de + 10m, DAP 40cm, 0 da copa + ou - 8m. Com flor branca e botão verde claro. Fuste cilíndrico e casca silcada.","BHCB048444",NA,NA,NA,"2003",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:39:12-03","UFMG","BHCB","110087","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral",NA,"Carvalhaes, MA; Mamede, MCH; Melo, MRF; Anunciação, EA","3","1991","04","24","Southern America","Brasil","São Paulo","Iguape","Estação Ecológica Jureia-Itatins, Serra da Jureia, trilha do Imperador em direção à praia da Jureia.","-47.5499992370605","-24.7000007629395",NA,"Árvore DAP 10cm, frutos imaturos verdes com glândulas.","BHCB010366","BHCB010366",NA,NA,"1993","05","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","9132",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg","M. Sobral/2007","L. Kollmann; E. Bausen & W. Pizziolo","1721","1999","01","27",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111",NA,"Árvore 12m. DAP 27cm. Fuste 6m. Frutos verdes.","MBML009132","MBML009132","40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","12413",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","M. Sobral, 2001","V. Demuner; et al","888","2000","04","11",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata do Martinelli","-40.617778","-19.931111",NA,"Arvoreta 6m, frutos imaturos cor verde. Borda de mata secundaria, beira de estrada.","MBML012413","MBML012413","40W37'4","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","43603",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","F.F. Mazine/Out.2007","E.J. Lucas; F.F. Manzine, L.Kollmann, N.A. Brummitt, O.R. Campos, T.B. Flores, L.V.S. Jennings & D. Sampaio","764","2006","11","28",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.538889","-19.965278",NA,"Árvore ca 14m alt., frutos alaranjados e vermelhos com sabor agradável. Floresta ombrófila densa, solo arenoso","MBML043603","MBML043603","40W32'20","19S57'55",NA,NA,NA,NA,"780","780",NA,NA,NA,NA,NA,NA,NA
"91","2020-06-17 15:25:19-03","UNESP-RC","HRCB","31437","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O. Berg","M. Sobral","Takahasi, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-06-17 15:25:19-03","UNESP-RC","HRCB","33312","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O. Berg","M. Sobral","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-06-17 15:25:19-03","UNESP-RC","HRCB","34586","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O. Berg","M. Sobral","Rampin, V. T.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-06-17 15:25:19-03","UNESP-RC","HRCB","17002","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral ","F. F. Mazine","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-44.866667","-23.35",NA,NA,NA,NA,"44°52'W","23°21'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-06-17 15:25:19-03","UNESP-RC","HRCB","17680","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral ","F. F. Mazine","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-06-17 15:25:19-03","UNESP-RC","HRCB","20686","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral ","F. F. Mazine","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-06-17 15:25:19-03","UNESP-RC","HRCB","16270","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral ","F. F. Mazine","Sanchez, M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-01-26 14:12:43-03","CPACT","ECT","3768","PreservedSpecimen","Plantae","Embryophyta",NA,"Myrtaceae","Eugenia","fusca","Eugenia fusca","O.Berg","D.R.Vahl","M.Sobral","7596","1993","10","01",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica da Jureia. Cachoeira do Guilherme. Interior de mata. Coordenadas geográficas obtidas a partir dos dados de localidade, Estação Ecológica Juréia.","-47.078889","-24.380556",NA,NA,"ECT0003768","ECT0003768","47º4'44''W","24º22'50''S","2018","04",NA,NA,"16","16","02",NA,NA,NA,NA,NA,NA
