"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"50","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","14390",NA,"Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vellozo) E.Morren","L. Kollmann/19-06-2001",NA,NA,NA,"L. Kollmann; et al","2001","06","19","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Epífita no sol. Folhas verdes com a base branca escapa verde. Brácteas escapais e flor marrom. Sépalas brancas esverdeadas, pétalas brancas lilás com ápice verde. Estilete e estigma lilás.","MBML014390",NA,NA,NA,"3994",NA,NA,"MBML014390_1 MBML014390_2 MBML014390_3","40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"51","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","23132",NA,"Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vellozo) E.Morren","L. Kollmann/16-07-2004",NA,NA,NA,"L. Kollmann","2004","07","16","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056",NA,"Epífita caída. Sépalas verdes.","MBML023132",NA,NA,NA,"6896",NA,NA,"MBML023132_1 MBML023132_2","40W35'38","19S58'23",NA,NA,NA,NA,NA,NA,NA
"52","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","24964",NA,"Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vellozo) E.Morren","L. Kollmann/16-11-2005",NA,NA,NA,"L. Kollmann; et al","2005","07","22","Brasil","Espírito Santo","Santa Teresa","Santo Henrique","-40.553889","-19.836389",NA,"Epífita na meia sombra. Flores amarelas com manchas.","MBML024964",NA,NA,NA,"8148",NA,NA,"MBML024964_1 MBML024964_2","40W33'14","19S50'11",NA,NA,NA,NA,NA,NA,NA
"53","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","25319",NA,"Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vellozo) E.Morren","L. Kollmann/18-11-2005",NA,NA,NA,"L. Kollmann; et al","2005","11","18","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611",NA,"Epífita caída, frutos verdes.","MBML025319",NA,NA,NA,"8476",NA,NA,"MBML025319_1 MBML025319_2","40W30'38","19S49'25",NA,NA,NA,NA,NA,NA,NA
"54","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","28005",NA,"Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E.Morren","T.S. Coser & T. Wendt/30-08-2008",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","2006","10","31","Brasil","Espírito Santo","Santa Leopoldina","Bragança, Mata do Tyrol, propr.: Assunta Salvador.","-40.550833","-20.134167",NA,"Rupícola. Frutos verdes. Borda da mata.","MBML028005",NA,NA,NA,"1552",NA,NA,"MBML028005_1 MBML028005_2","40W33'3","20S8'3","560","560",NA,NA,NA,NA,NA
"55","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","31459",NA,"Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vellozo) E.Morren","R. R. Vervloet/26-10-2007",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","08","30","Brasil","Espírito Santo","Santa Leopoldina","Colina Verde, Morro do Agudo, D. Maria","-40.43","-20.095556",NA,"Terrestre, flores de cor branco esverdeado, folha de cor verde de base amarela.","MBML031459",NA,NA,NA,"3376",NA,NA,"MBML031459_1 MBML031459_2","40W25'48","20S5'44","150","150",NA,NA,NA,NA,NA
"56","2020-10-29 16:35:19-03","MBML","MBML-HERBARIO","35476",NA,"Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vellozo) E.Morren","T.S. Coser/21-06-2011",NA,NA,NA,"A. P. Fontana; L. Kollmann & K. A. brahim","2008","04","26","Brasil","Espírito Santo","Atílio Vivácqua","Moitão do sul, Serra das Torres, mata, propr. Do Sr. Valentim","-41.130528","-21.000167",NA,"Rupestre na sombra. Infl. Seca.","MBML035476",NA,NA,NA,"3218",NA,NA,"MBML035476_1 MBML035476_2","41W7'49,9","21S0'0,6","667","667",NA,NA,NA,NA,NA
"57","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","35777",NA,"Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vellozo) E.Morren","T.S. Coser/20-06-2011",NA,NA,NA,"L. Kollmann; A.P.Fontana & C.Esgario","2008","10","23","Brasil","Espírito Santo","Linhares","Povoação, cabruca","-39.7925","-19.579167",NA,"epífita na meia sombra, frutos imaturos verdes, azulados maduros.","MBML035777",NA,NA,NA,"11310",NA,NA,"MBML035777_1 MBML035777_2","39W47'33","19S34'45",NA,NA,NA,NA,NA,NA,NA
"58","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","36171",NA,"Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vellozo) E.Morren",NA,NA,NA,NA,"L. Kollmann; et al","2008","10","20","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.479167","-20.272778",NA,NA,"MBML036171",NA,NA,NA,"11221",NA,NA,"MBML036171_1 MBML036171_2","40W28'45","20S16'22",NA,NA,NA,NA,NA,NA,NA
"59","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","37503",NA,"Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vellozo) E.Morren","T.S. Coser/21-06-2011",NA,NA,NA,"P. Labiak; P.B.Schawartsburd, A.P.Fontana & L.J.C.Kollmann.","2009","01","14","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Afloramento rochoso à direita na subida para a Pedra do Elefante. Afloramento rochoso.","-40.4475","-18.770278",NA,"Terrestre na borda da mata. Frutos imaturos verdes, frutos maduros azulados, bainha foliar castanha, inflorescência ca. 1,5m altura.","MBML037503",NA,NA,NA,"5119",NA,NA,"MBML037503_1 MBML037503_2","40W26'51","18S46'13","300","300",NA,NA,NA,NA,NA
"60","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","48899",NA,"Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vellozo) E.Morren","Nagibi/04-03-2002",NA,NA,NA,"N.N.F. da Silva","2002","03","04","Brasil","Espírito Santo","Serra","Itaiobaia, Morro do Céu","-40.3078002929688","-20.1285991668701","16451","Epífita, heliófila, bracteas florais verdes, flôres amarelas.","MBML048899","auto",NA,NA,"153",NA,NA,"MBML048899",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-04 11:04:40-03","UFRB","HURB","18883","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E.Morren","B.P.Cavalcante","2018","11",NA,"Cavalcante, B. P.; Souza, E.H.","2018","11","28","Brasil","Bahia","Arataca","Parque Nacional Serra das Lontras; BA 676","-39.4965","-13.802333",NA,"epífita, roseta crateriforme, folhas verdes lineares, espinhosas, inflorescencia curta, robusta, castanho lanada","HURB000018883",NA,NA,NA,"23",NA,NA,"HURB000018883 HURB000018883_1","39º29'47,4W","13º48'8,4S",NA,NA,NA,NA,NA,NA,NA
"62","2021-02-25 10:11:29-03","CVRD","CVRD","6662","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E. Morr.","Ricardo Moura","2001","09","11","Folli, D.A.","2000","10","31","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Gravatá","CVRD006662","auto","Magnoliophyta","Bromeliales","3727","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"63","2021-02-25 10:11:29-03","CVRD","CVRD","6568","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E. Morr.","Ricardo Moura","2001","09","11","Folli, D.A.","2000","07","26","BRASIL","ES","Linhares","Ao lado do auditório","-40.0722007751465","-19.3910999298096","48094","Folhas com 1,60 de comprimento <ll>dwc_commonname:</ll> Gravatá","CVRD006568","auto","Magnoliophyta","Bromeliales","3656","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"64","2021-02-25 10:11:29-03","CVRD","CVRD","3906","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E. Morr.","Gustavo Martinelli","1999","08","04","Folli, D.A.","1992","08","03","BRASIL","ES","Linhares","Em frente a Casa de vigilância. Coleta de fruto DAF.1438","-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Gravatá","CVRD003906","auto","Magnoliophyta","Bromeliales","1635","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"65","2021-02-25 10:11:29-03","CVRD","CVRD","3798","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E. Morr.","Thiago S. Coser","2012","06","11","Folli, D.A.","1992","02","07","BRASIL","ES","Linhares","Erva epífita.","-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Gravatá","CVRD003798","auto","Magnoliophyta","Bromeliales","1586","América do Sul",NA,"CVRD003798",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"66","2021-02-25 10:11:29-03","CVRD","CVRD","3463","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E. Morr.","Elton M. C. Leme","1991","11","06","Folli, D.A.","1991","10","11","BRASIL","ES","Linhares","Erva epífita, em frente a casa da vigilância.","-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Gravatá","CVRD003463","auto","Magnoliophyta","Bromeliales","1438","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"67","2021-02-25 10:11:29-03","CVRD","CVRD","6456","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E. Morr.","Ricardo Moura","2001","09","11","Folli, D.A.","2000","03","01","BRASIL","ES","Linhares","Próximo ao Escritório Técnico.","-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll> Gravatá","CVRD006456","auto","Magnoliophyta","Bromeliales","3581","América do Sul",NA,"CVRD006456",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"68","2021-02-25 10:11:29-03","CVRD","CVRD","13655","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E. Morr.","Favoreto, F. C.","2011","01","28","Favoreto, F.C.","2011","01","28","BRASIL","ES","Sooretama","estrada para Córrego Rodrigues, picadão em frente a fazenda Moura","-40.0978012084961","-19.1968994140625","33715","Erva terrestre, mésica, c.a. 1m quando florida. Folhas verde escuras, bainhas negras na face adaxial. Escapo verde coberto por indumento marrom escuro, que recobre também a inflorescência. Brácteas do escapo membranáceas, secas. Brácte","CVRD013655","auto","Magnoliophyta","Bromeliales","77","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"69","2020-09-12 05:00:02-03","US","US","1802532","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É. Morren",NA,NA,NA,NA,"M. Kuhlmann","1939","8","31","Brazil","Paraná",NA,"Caiobá. Mata do litoral.",NA,NA,NA,NA,NA,NA,NA,"Bromeliales","441","South America",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"70","2020-09-12 05:00:02-03","US","US","1802537","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É. Morren",NA,NA,NA,NA,"-. Foster",NA,NA,NA,"Brazil","São Paulo",NA,"Prainha.",NA,NA,NA,NA,NA,NA,NA,"Bromeliales","483","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"71","2020-09-12 05:00:02-03","US","US","2104972","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É. Morren",NA,NA,NA,NA,"L. Smith & R. Reitz","1952","3","13","Brazil","Santa Catarina",NA,"Mun. Florianópolis: Lagoa de Piri, Ilha de Santa Catarina.","-48.47","-27.6",NA,NA,NA,NA,NA,"Bromeliales","6193","South America",NA,NA,NA,NA,"5",NA,"Monocotyledonae",NA,"1",NA,NA
"72","2021-03-25 13:51:52-03","UNIVILLE","JOI","10360","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E.Morren",NA,NA,NA,NA,"Mancinelli, W.S.","2009","10","20","Brasil","Santa Catarina","Governador Celso Ramos","Palmas.","-48.5592002868652","-27.3146991729736","13751","; HABITO: Epífita; TIPO VEGETACIONAL: FODTB","JOI010360","auto",NA,NA,"1032",NA,NA,NA,NA,NA,"15","15",NA,NA,NA,NA,NA
"73","2021-03-04 11:15:55-03","UEFS","HUEFS","131865","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E.Morren",NA,NA,NA,NA,"Jardim, J.G.","2005","02","13","Brasil","Bahia","Camacan","RPPN Serra Bonita. 9,7Km de Camacã na estrada para Jacareci, entrada para a RPPN e Torre de transmissão, ca. 6Km da entrada.","-39.559722","-15.391667",NA,"Floresta ombrífila densa montana.","HUEFS0131865",NA,"Angiospermae","Poales","4419",NA,NA,"HUEFS0131865 HUEFS0131865_e1","39W33'35''","15S23'30''","835","835","Lilianae",NA,NA,NA,NA
"74","2019-07-09 12:56:24-03","F","FMNH-SEEDPLANTS","V0408412F","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta",NA,NA,NA,NA,NA,"A. Castellanos","1962","10","6","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0408412F",NA,"Spermatophyta",NA,"23426","South America",NA,"V0408412F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"75","2019-07-09 12:56:21-03","F","FMNH-SEEDPLANTS","V0408413F","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta",NA,NA,NA,NA,NA,"L. B. Smith","1928","11","27","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0408413F",NA,"Spermatophyta",NA,"1374","South America",NA,"V0408413F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"76","2020-07-23 12:00:52-03","CEPLAC","CEPEC","129921","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta",NA,"L. Kollmann",NA,NA,NA,"L. Kollmann",NA,NA,NA,"Brasil","Espírito Santo","cariacica",NA,"-40.4199981689453","-20.2639007568359","18507","<ll>dwc_commonname:</ll>",NA,"auto",NA,NA,"11221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-07-23 12:00:52-03","CEPLAC","CEPEC","112813","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta",NA,"Sem Informação",NA,NA,NA,"Jardim, J. G.","2005","02","13","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7 km W de Camacan na estrada para Jacareci, entrada para a RPPN e Torre de transmissão, ca. 6 km da entrada.","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,"4419",NA,NA,NA,"39W33'55","15S23'30","835","835",NA,NA,NA,NA,NA
"78","2020-07-23 12:00:52-03","CEPLAC","CEPEC","114867","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta",NA,"T. Fontoura",NA,NA,NA,"Borges, R.A.X.","2006","12","09","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.","-39.565278","-15.391667",NA,"Material em álcool. Duplicatas: CEPEC, SPFR.",NA,NA,NA,NA,"367",NA,NA,NA,"39W33'55","15S23'30","900","900",NA,NA,NA,NA,NA
"79","2020-07-23 12:00:52-03","CEPLAC","CEPEC","120633","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta",NA,"T. Fontoura",NA,NA,NA,"J. L. da Paixao","2005","06","05","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7Kma W de Camaca na estrada para Jacrecí, daí, 6Km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"430",NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA
"80","2020-07-23 12:00:52-03","CEPLAC","CEPEC","119672","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta",NA,"G. Martinelli",NA,NA,NA,"G. Martinelli","1999","08","10","Brasil","Espírito Santo","SANTA TERESA","Estrada para Alto Sto. Antonio.","-19.85","-40.570556",NA,NA,NA,NA,NA,NA,"15636",NA,NA,NA,"19W50'60","40S34'14",NA,NA,NA,NA,NA,"30/12/1999",NA
"81","2020-08-20 14:58:50-03","UFSC","FLOR","42204","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E.Morren","Mello, A.S.","2011","08","14","Nuernberg, A.; Mello, A.S.","2011","08","14","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental Ponta do Araçá.","-48.520278","-27.12",NA,"epífita, fruto marrom. de grande porte, com muitos espinhos, água no interior.","FLOR0042204",NA,NA,"Poales","235",NA,NA,NA,"48º31'13''W","27º7'12''S",NA,NA,NA,NA,NA,NA,NA
"82","2020-08-20 20:41:00-03","UFSC","FLOR","4704","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E.Morren","Smith, L.B.","1968",NA,NA,"Klein, R.M.; Bresolin, A.","1968","09","11","Brasil","Santa Catarina","Águas Mornas","Vargem Grande.","-48.823600769043","-27.6938991546631","26556","rupestre, flor paleáceo-esverdeada. Município conforme FIC (BROM)","FLOR0004704","auto",NA,"Poales","7924",NA,NA,NA,NA,NA,"30","30",NA,NA,NA,NA,NA
"83","2021-03-04 15:41:58-03","IF","SPSF","28609","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta",NA,NA,NA,NA,NA,"R.S.Bianchini","2000","09","10","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334","30093","COLETA: XLS: SPSFAntigo; GEOGRAFIA: inicio da trilha da Mococa&nf;;",NA,"auto","Magnoliophyta","Bromeliales","1482","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"84","2021-03-04 15:41:58-03","IF","SPSF","36270","PreservedSpecimen","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta",NA,NA,NA,NA,NA,"J.C.Braidotti","2005","03","31","Brasil","SP","Cananéia","Parque Estadual de Jacupiranga, Núcleo Cedro","-48.141944","-25.0775",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"Magnoliophyta","Bromeliales","141","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"85","2017-09-11 17:09:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E.Morren",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae orientalis prov. Rio de Janeiro ad Andarahy grande",NA,NA,NA,"Floret Novembri&nf;(V. s. in herb. Berol., Leod.); arboribus epiphyta; DESC: arboribus epiphyta",NA,NA,NA,NA,"11681","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Hohenbergia","ferruginea","Hohenbergia ferruginea","Carrière",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia, loco natali adhuc omnino obscuro",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-08 12:50:44-03","UFRGS","ICN","185362","S","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) E.Morren","Maciel, JR; Nogueira, FN",NA,NA,NA,"Nogueira, FM; Kuhn, SA; Gaeta, ML; Fregonezi, JN; Mariath, JEA","2011","09","23","Brasil","SC","Florianópolis","Matadeiro","-48.489444","-27.756667",NA,"Coleção Viva LAVeg - CV 0148; terrícula","ICN00030064",NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,NA,"-48.489444","-27.756667","7","7",NA,NA,NA,NA,NA
"88","2019-11-21 10:02:37-03","IBt","SP","41593","S","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É.Morren","Gehrt, A",NA,NA,NA,"Kuhlmann, M","1939","08","31","Brasil","Paraná","Caiobá",NA,NA,NA,NA,NA,"SP051822",NA,NA,NA,"s.n.",NA,NA,"SP051822",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-21 10:02:37-03","IBt","SP","351240","S","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É.Morren","Fontoura, T","2002","08","23","Martinelli, G; et al.","1999","10","12","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Estrada para Paraibuna.","-45.497528","-23.713444",NA,NA,"SP051824",NA,NA,NA,"15899",NA,NA,"SP051824","-45.497528","-23.713444","50","1000",NA,NA,NA,NA,NA
"90","2019-11-21 10:02:37-03","IBt","SP","387925","S","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É.Morren","Martins, SE","2007","02",NA,"Martinelli, G; et al.","1999","10","12","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Estrada para Paraibuna.","-45.497528","-23.713444",NA,NA,"SP051825",NA,NA,NA,"15899",NA,NA,"SP051825","-45.497528","-23.713444","50","1000",NA,NA,NA,NA,NA
"91","2019-11-21 10:02:37-03","IBt","SP","76967","S","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É.Morren","Versieux, LM","2004","03","15","Mattos, J; Bicalho, H","1962","12","11","Brasil","Minas Gerais","Teófilo Otoni","Via Teófilo/Menuque, a 135 km de Menuque.","-41.505298614502","-17.8575000762939","62594",NA,"SP051828","auto",NA,NA,"10759",NA,NA,"SP051828",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-21 10:02:37-03","IBt","SP","76967a","Extra","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É.Morren","Versieux, LM","2004","03","15","Mattos, J; Bicalho, H","1962","12","11","Brasil","Minas Gerais","Teófilo Otoni","Via Teófilo/Menuque, a 135 km de Menuque.","-41.505298614502","-17.8575000762939","62594",NA,"SP051829","auto",NA,NA,"10759",NA,NA,"SP051829",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-21 10:02:37-03","IBt","SP","76967c","Extra","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É.Morren","Versieux, LM","2004","03","15","Mattos, J; Bicalho, H","1962","12","11","Brasil","Minas Gerais","Teófilo Otoni","Via Teófilo/Menuque, a 135 km de Menuque.","-41.505298614502","-17.8575000762939","62594",NA,"SP051831","auto",NA,NA,"10759",NA,NA,"SP051831",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-21 10:02:37-03","IBt","SP","76967b","Extra","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É.Morren","Versieux, LM","2004","03","15","Mattos, J; Bicalho, H","1962","12","11","Brasil","Minas Gerais","Teófilo Otoni","Via Teófilo/Menuque, a 135 km de Menuque.","-41.505298614502","-17.8575000762939","62594",NA,"SP051830","auto",NA,NA,"10759",NA,NA,"SP051830",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 10:02:37-03","IBt","SP","350832a","Extra","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É.Morren","Wanderley, MGL","2001","01","22","Simão Bianchini, R; et al.","2000","09","10","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Início da Trilha da Mococa, Haras.","-45.4099998474121","-23.6200008392334","30093",NA,"SP051827","auto",NA,NA,"1482",NA,NA,"SP051827",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 10:02:37-03","IBt","SP","350832","S","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É.Morren","Wanderley, MGL","2001","01","22","Simão Bianchini, R; et al.","2000","09","10","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Início da Trilha da Mococa, Haras.","-45.4099998474121","-23.6200008392334","30093",NA,"SP051826","auto",NA,NA,"1482",NA,NA,"SP051826",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-21 10:02:37-03","IBt","SP","12334","S","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É.Morren","Smith, LB",NA,NA,NA,"Loefgren, A; Edwall, G","1894","10","03","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395","55628","Herb. epífita, magna fol. lin. base dilat. fr. alba.","SP008954","auto",NA,NA,"CGG2695",NA,NA,"SP008954",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 10:02:37-03","IBt","SP","385265","S","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É.Morren","Martins, SE","2007","07",NA,"Martins, SE; Pompéia, SL","2005","06","04","Brasil","São Paulo","Iporanga","Bairro do Betari.","-48.5900001525879","-24.5799999237061","38740",NA,"SP051834","auto",NA,NA,"894",NA,NA,"SP051834",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 10:02:37-03","IBt","SP","385265a","Extra","Plantae","Bromeliaceae","Hohenbergia","augusta","Hohenbergia augusta","(Vell.) É.Morren","Martins, SE","2007","07",NA,"Martins, SE; Pompéia, SL","2005","06","04","Brasil","São Paulo","Iporanga","Bairro do Betari.","-48.5900001525879","-24.5799999237061","38740",NA,"SP051836","auto",NA,NA,"894",NA,NA,"SP051836",NA,NA,NA,NA,NA,NA,NA,NA,NA
