"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"114","2021-04-07 11:45:07-03","UFMS","CGMS","49014","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","G. Hatschbach; A. Pott; V.J. Pott; E. Barbosa","1995","10","18",NA,"Brasil",NA,NA,"Flor lilás. Habitat: Cerrado. Habito: Arbusto. 2,00m de altura.","CGMS1078962",NA,NA,"(Pohl ex Benth.) Harley","63451","Mato Grosso do Sul","Rodovia MS-217, 500m do trevo com a BR-163, direção de Silviolândia.",NA,"Coxim","-54.7599983215332","-18.5067005157471","R.M. Harley",NA,NA,NA,NA,"102528","auto","1996",NA,NA,NA,NA,NA,NA,NA
"115","2021-04-07 11:45:07-03","UFMS","CGMS","12511","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","U.M. Resende; S. Aragaki","2001","08","05",NA,"Brasil",NA,NA,"Flor azul. Heliófito. Fruto cápsula. Habitat: Cerradão. Habito: Árvore.","CGMS1041893",NA,NA,"(Pohl ex Benth.) Harley","2684","Mato Grosso do Sul","Reserva Legal da Usina (CASE).",NA,"Sonora","-54.7578010559082","-17.5769004821777","G.M. Antar",NA,NA,NA,NA,"115152","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-04-07 11:45:07-03","UFMS","CGMS","50731","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","G. Hatschbach; M. Hatschbach; J.M. Silva","2002","08","19",NA,"Brasil",NA,NA,"Flor alva. Habitat: Solo rochoso, encosta do morro. Habito: Arbusto. 2,50m de altura.","CGMS1080718",NA,NA,"(Pohl ex Benth.) Harley","73629","Minas Gerais","Curimataí, Rio Preto.",NA,"Buenópolis","-44.1800003051758","-17.8733005523682","R. Harley",NA,NA,NA,NA,"42854","auto","2006",NA,NA,NA,NA,NA,NA,NA
"117","2020-02-10 17:53:25-03","UNICAMP","UEC","44484","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Macedo, M","1983","09","01",NA,"Brazil",NA,NA,"Arbusto, 1,50 metros, flores aamrelas sem cheiro, solo argilo-arenoso seco, terreno perturbado","UEC165159","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","1789","Mato Grosso do Sul","Fazenda Ponte Nova","UEC165159","Campo Grande","-42.616667","-4.872222","Harley, RM",NA,NA,"-42.616667","-4.872222",NA,NA,"2009","02","15",NA,NA,NA,NA,NA
"118","2020-02-10 17:53:25-03","UNICAMP","UEC","36456","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Macedo, M","1983","09","01",NA,"Brazil",NA,NA,"Arbusto, 1,50 metros, flores aamrelas sem cheiro, solo argilo-arenoso seco, terreno perturbado","UEC041591","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","1789","Mato Grosso do Sul","Fazenda Ponte Nova","UEC041591","Campo Grande","-42.616667","-4.872222","Harley, RM",NA,NA,"-42.616667","-4.872222",NA,NA,"2009","02","15",NA,NA,NA,NA,NA
"119","2019-08-20 10:16:05-03","UNICAMP","UEC","130245","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Yamamoto, K; Kinoshita, LS; Simões, AO; Farias, R; Silva, RR; Silva, LF; Scarpa, F","2002","09","24",NA,"Brazil",NA,NA,"flor, árvore 5m altura; flores roxas","UEC064977","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","02/22","Minas Gerais","proximidades da cidade, ambiente de cerr","UEC064977","Lagoa Santa","-43.895","-19.493333","Antar, GM",NA,NA,"-43.895","-19.493333",NA,NA,"2016","07",NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:32:05-03","UNICAMP","UEC","31763","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Leitão Filho, HF; Yamamoto, K; Martins, AB; Gabrielli, AC","1982","09","09",NA,"Brazil",NA,NA,"Arboreta, flores roxas.","UEC041574","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","14162","Minas Gerais","Cerca de 5 Km da cidade de Piumhi.","UEC041574","Piumhi",NA,NA,"Harley, RM",NA,NA,NA,NA,NA,NA,"1995","06","26",NA,NA,NA,NA,NA
"121","2021-03-01 16:32:05-03","UNICAMP","UEC","45426","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","DAC; et al.","1987","09","04",NA,"Brazil",NA,NA,"Arbusto, ca 2 m, flor lilás.; Campo rupestre.","UEC041558","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","8659","Minas Gerais","Serra da Bocaína, Poço Bonito - Lavras.","UEC041558",NA,NA,NA,"Harley, RM",NA,NA,NA,NA,NA,NA,"2009","06","01",NA,NA,NA,NA,NA
"122","2021-03-01 16:32:05-03","UNICAMP","UEC","45431","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","DAC; et al.","1987","09","18",NA,"Brazil",NA,NA,"Arvoreta, ca. 3.5 m, flor lilás.; Campo rupestre.","UEC041586","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","8690","Minas Gerais","Serra da Bocaina, Entre Ingai e Itumirim.","UEC041586",NA,NA,NA,"Harley, RM","1050","1050",NA,NA,NA,NA,"2009","06","15",NA,NA,NA,NA,NA
"123","2021-03-01 16:32:05-03","UNICAMP","UEC","5678","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Davis, PH; Gibbs, PE; Kinoshita, LS; Semir, J; Andrade, JB","1976","07","27",NA,"Brazil",NA,NA,"Arbusto, 3-4 m, flor lilás.","UEC041552","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","2271","Minas Gerais","Serra do Cabral, Entrada de Buenópolis.","UEC041552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:32:05-03","UNICAMP","UEC","5757","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Gibbs, PE; Shepherd, GJ; Andrade, JB; Bufarah, GBG","1977","07","24",NA,"Brazil",NA,NA,"Arbusto 1.4 m. Flor lilás.; Cerrado.","UEC041573","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","5483","Mato Grosso","Estrada Campo Grande - Presidente Prudente. Ca de 90 Km do Rio Paraná.","UEC041573",NA,NA,NA,"Harley, RM",NA,NA,NA,NA,NA,NA,"2005","02","15",NA,NA,NA,NA,NA
"125","2021-03-01 16:32:05-03","UNICAMP","UEC","5756","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Davis, PH","1976","07","13",NA,"Brazil",NA,NA,"Flowers lavender-blue, 3 m shrub.; Cerrado on junction of calcareous/ non-calcareous soils.","UEC041578","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","60249","Distrito Federal","5 - 10 Km from Fercal to Brasília.","UEC041578","Brasília","-47.9296989440918","-15.7797002792358","Harley, RM","1200","1200",NA,NA,"70570","auto","1988","10","06",NA,NA,NA,NA,NA
"126","2021-03-01 16:32:05-03","UNICAMP","UEC","42231","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Ratter, JA; Machado, JWB; Rocha, M","1982","09","14",NA,"Brazil",NA,NA,"Tree, 5.5 m tall, 8 cm. Bark grey, vertically fissured. Wood very soft. Corolla deep purple-lilac. Flowers smelling strongly of lavender, attractive to humming-birds.; In the margin of gallery forest.","UEC041588","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","4797","Distrito Federal","Fazenda Água Limpa (University of Brasilia field station), near Vargem Bonita, c. 18 Km SSW of Brasilia TV tower. Córrego Capetinga.","UEC041588","Brasília","-47.9296989440918","-15.7797002792358","Harley, RM",NA,NA,NA,NA,"70570","auto","2009","02","15",NA,NA,NA,NA,NA
"127","2021-03-01 16:32:05-03","UNICAMP","UEC","28358","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Ratter, JA; Fonseca, SG; Fonsêca Filho, J","1976","08","09",NA,"Brazil",NA,NA,"Tree, 5 m tall. Trunk 13 cm in diam. at breast light. Back with deep longitudinal furrowing. Corolla pale blue. mid lower lip liberting the stamens in an explosive.; Onthe margin of the gallery forest.","UEC041589","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","3426","Distrito Federal","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18 Km SSW of Brasilia TV tower. On the margim of the gallery forest along the Córrego Capetinga.","UEC041589","Brasília","-47.9296989440918","-15.7797002792358","Harley, RM",NA,NA,NA,NA,"70570","auto","2009","02","15",NA,NA,NA,NA,NA
"128","2021-03-01 16:32:05-03","UNICAMP","UEC","38989","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Heringer, EP; Rocha, GI","1984","08","22",NA,"Brazil",NA,NA,"Planta com 1.5 m, flores axilares, perfumadas, melíferas em afloramento calcáreo.","UEC041576","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","19648","Distrito Federal","Fercal","UEC041576","Brasília","-47.9296989440918","-15.7797002792358","Atkinson, R",NA,NA,NA,NA,"70570","auto","1995","06","26",NA,NA,NA,NA,NA
"129","2021-03-01 16:32:05-03","UNICAMP","UEC","5666","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Davis, PH","1976","07","12",NA,"Brazil",NA,NA,"Flowers lilac-blue, 2 m shrub.; Cerradan, scarce","UEC041592","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","60191","Distrito Federal","Parque do Gama, 45 Km S. of Brasilia.","UEC041592","Brasília","-47.9296989440918","-15.7797002792358","Harley, RM","950","1000",NA,NA,"70570","auto","2009","02","15",NA,NA,NA,NA,NA
"130","2021-03-01 16:32:05-03","UNICAMP","UEC","5664","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Hatschbach, G","1976","07","08",NA,"Brazil",NA,NA,"Pequena arvore tipo cerrado, flor lilás.; Campo cerrado.","UEC041590","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","38733","Goiás","Marcelona.","UEC041590","Morrinhos","-49.0993995666504","-17.7311000823975","Harley, RM",NA,NA,NA,NA,"45214","auto","2009","02","15",NA,NA,NA,NA,NA
"131","2021-03-01 16:32:05-03","UNICAMP","UEC","54424","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Tiritan, O; Paiva, M","1990","08","23",NA,"Brazil",NA,NA,"Árvore, 6 m de altura, flor lilás.; Cerradão.","UEC041551","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","25","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa da UNESP-Campus de Ilha Solteira.","UEC041551","Selvíria","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:32:05-03","UNICAMP","UEC","38418","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Martins, FR","1984","09","04",NA,"Brazil",NA,NA,"Arvoreta, entre 5-6 m, flor lilás.","UEC041596","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","16208","Mato Grosso do Sul","Fazenda do Pascoal.","UEC041596","Selvíria","-51.4188995361328","-20.3672008514404","Harley, RM",NA,NA,NA,NA,"74358","auto","2009","02","15",NA,NA,NA,NA,NA
"133","2021-03-01 16:32:05-03","UNICAMP","UEC","37288","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Tamashiro, JY; Silva, JE","1985","09","19",NA,"Brazil",NA,NA,"Arvoreta de até 5 m, flor lilás.","UEC041560","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","17890","Mato Grosso do Sul","Fazenda Experimental da UNESP.","UEC041560","Selvíria","-51.4188995361328","-20.3672008514404","Antar, GM",NA,NA,NA,NA,"74358","auto","2016","07",NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:32:05-03","UNICAMP","UEC","5827","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Leitão Filho, HF; Martins, FR","1977","09","18",NA,"Brazil",NA,NA,"Arbusto até 2.5 m, flores lilás escuro.; Campo rupestre.","UEC041577","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","5962","Minas Gerais","Próximo a barragem de Furnas.","UEC041577","Alpinópolis","-46.3880996704102","-20.8635997772217","Harley, RM",NA,NA,NA,NA,"22010","auto","1988","10","06",NA,NA,NA,NA,NA
"135","2021-03-01 16:32:05-03","UNICAMP","UEC","52165","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Leitão Filho, HF; Carvalho-Okano, RM; et al.","1989","07","01",NA,"Brazil",NA,NA,"Arvoreta, ca. 4-5 m de altura, flores lilás, com estrias amarelas.; Cerrado.","UEC041559","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","21628","Minas Gerais","Represa Hidroelétrica de Furnas.","UEC041559","Capitólio","-46.0499992370605","-20.6152992248535","Antar, GM",NA,NA,NA,NA,"29474","auto","2016","07",NA,NA,NA,NA,NA,NA
"136","2021-03-01 16:32:05-03","UNICAMP","UEC","51422","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Leitão Filho, HF; Carvalho-Okano, RM; et al.","1989","07","01",NA,"Brazil",NA,NA,"Arvoreta, ca. 4-5 m de altura, flores lilás, com estrias amarelas.; Cerrado.","UEC048950","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","21628","Minas Gerais","Represa Hidroelétrica de Furnas.","UEC048950","Capitólio","-46.0499992370605","-20.6152992248535","Antar, GM",NA,NA,NA,NA,"29474","auto","2016","07",NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:32:05-03","UNICAMP","UEC","135971","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Simões, AO; Jannini, AW","1998","08","15",NA,"Brazil",NA,NA,"Arvoreta, cerca de 2m, flores roxas, cálice roxo-esverdeado, anteras amarelas.; Afloramento.","UEC060764","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","203","Minas Gerais","Fazenda Grão Mogol","UEC060764","Carrancas","-44.6425018310547","-21.4874992370605","Antar, GM",NA,NA,NA,NA,"21143","auto","2016","07",NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:32:05-03","UNICAMP","UEC","159985","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Kinoshita, LS; Silveira, MF; Kazitoris, AR; Galvão, JC","2010","07","06",NA,"Brazil",NA,NA,"Arbusto, 3 m, flores roxas.; Cerrado das cachoeiras.","UEC032003","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","6","Minas Gerais","Serra da Babilônia, Vale do Céu.","UEC032003","Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:32:05-03","UNICAMP","UEC","5860","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Gibbs, PE; Leitão Filho, HF; Semir, J; Kinoshita, LS; Taroda, N","1976","09","06",NA,"Brazil",NA,NA,"Subarbusto de até 1.2 m , flore lilás.","UEC041575","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","2658","Minas Gerais","Rumo a Itumbiara, Km 76.","UEC041575","Frutal","-48.940601348877","-20.0247001647949","Atkinson, R",NA,NA,NA,NA,"46367","auto","1995","06","26",NA,NA,NA,NA,NA
"140","2021-03-01 16:32:05-03","UNICAMP","UEC","5677","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Leitão Filho, HF; Shepherd, GJ; Yamamoto, K","1978","07","04",NA,"Brazil",NA,NA,"Árvore até 7 m, flores lilás-escuro.; Cerrado.","UEC041593","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","8130","Minas Gerais","Próximidades da barragem de Água-Vermelha.","UEC041593","Iturama","-50.1955986022949","-19.728099822998","Harley, RM",NA,NA,NA,NA,"52356","auto","2009","02","15",NA,NA,NA,NA,NA
"141","2021-03-01 16:32:05-03","UNICAMP","UEC","5665","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Joly, AB; Giulietti, AM; Menezes, NL; Windisch, PG","1973","10","18",NA,"Brazil",NA,NA,"1.8 a 3 m de altura. Flores liláses.","UEC041571","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","4544","Minas Gerais","Estrada da Usina.","UEC041571","Jaboticatubas","-43.7449989318848","-19.513599395752","Silva, CL",NA,NA,NA,NA,"31264","auto","2007","08",NA,NA,NA,NA,NA,NA
"142","2021-03-01 16:32:05-03","UNICAMP","UEC","55025","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Andrade, PM","1989","09","09",NA,"Brazil",NA,NA,"Arboreta 2 metros, flor lilás, anteras amarelas.; Cerrado.","UEC041557","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","22747","Minas Gerais",NA,"UEC041557","Nova Lima","-43.8466987609863","-19.9855995178223","Antar, GM",NA,NA,NA,NA,"29211","auto","2016","07",NA,NA,NA,NA,NA,NA
"143","2021-03-01 16:32:05-03","UNICAMP","UEC","156531","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Mendes, S; Araújo, GM","2003","07","05",NA,"Brazil",NA,NA,"Árvore, ca. 6 m. Cálice verdena base e vinho no ápice, corola lilás.; Cerrado.","UEC054068","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","987","Minas Gerais","Estação Ambiental Galheiro.","UEC054068","Perdizes","-47.2928009033203","-19.3528003692627","Barbosa, JM",NA,NA,NA,NA,"45889","auto","2004","07",NA,NA,NA,NA,NA,NA
"144","2021-03-01 16:32:05-03","UNICAMP","UEC","56639","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Tozzi, AMGA; Tozzi, CL","1989","08","04",NA,"Brazil",NA,NA,"Arbusto de flores azuladas.; Campo cerrado.","UEC041572","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","23090","Minas Gerais","Serra do Chapadão","UEC041572","São Sebastião do Paraíso","-46.9914016723633","-20.9169006347656","Atkinson, R","1167","1167",NA,NA,"24792","auto","1995","06","26",NA,NA,NA,NA,NA
"145","2021-03-01 16:32:05-03","UNICAMP","UEC","31976","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Sart, SJ; Santos Filho, DS","1982","07","30",NA,"Brazil",NA,NA,"Arbusto até 3 m, flore lilás.","UEC041587","Magnoliopsida",NA,"(Pohl ex Benth.) Harley","14425","São Paulo","Região da gruta de Itambé.","UEC041587","Altinópolis","-47.3699989318848","-21.0200004577637","Harley, RM",NA,NA,NA,NA,"30403","auto","2005","02","15",NA,NA,NA,NA,NA
"146","2019-11-06 09:55:55-03","UFOP","OUPR","17659","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Cunha, L.H.S.","1979","10","05",NA,"Brasil",NA,NA,"Arbusto desenvolvido e ramoso, flores roxas.",NA,NA,NA,"(Pohl ex Benth.) Harley","95","Minas Gerais","EPAMIG, Fazenda Santa Rita",NA,"Prudente de Moraes",NA,NA,"Harley, R.M.",NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-06 09:55:55-03","UFOP","OUPR","25932","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Lanna, J.M.; Gramigna, T.H.A.","2010","08","19",NA,"Brasil",NA,NA,"Arbustiva, flor roxa",NA,NA,NA,"(Pohl ex Benth.) Harley","s.n.","Minas Gerais","Parque Estadual do Rio Preto, Trilha da Prainha. Cerrado",NA,"São Gonçalo do Rio Preto","-43.343583","-18.12025","Gramigna, T.H.A.","900","900","-43.343583","-18.12025",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA
"148","2019-11-06 09:55:55-03","UFOP","OUPR","17904","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Badini, J.","1973","07","28",NA,"Brasil",NA,NA,"Arbusto. Flores violáceas. Campo.",NA,NA,NA,"(Pohl ex Benth.) Harley","s.n.","Minas Gerais","Santo Antônio do Leite",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","Antar, G.M.",NA,NA,NA,NA,"44599","auto","2017","06",NA,NA,NA,NA,NA,NA
"149","2019-11-06 09:55:55-03","UFOP","OUPR","22415","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Silva, J.L.","2000","12","01",NA,"Brasil",NA,NA,"Arbusto aprox. 2,0m.",NA,NA,NA,"(Pohl ex Benth.) Harley","s.n.","Minas Gerais","Santo Antônio do Leite, Estrada para o Cumbe.",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","Antar, G.M.",NA,NA,NA,NA,"44599","auto","2017","06",NA,NA,NA,NA,NA,NA
"150","2019-11-06 09:55:55-03","UFOP","OUPR","18547","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Magalhães-Gomes, F.M.; Ilegível & Silveira, A.A.","1897","09","15",NA,"Brasil",NA,NA,"Arbuscula. Fl. rosei suaveolenter.",NA,NA,NA,"(Pohl ex Benth.) Harley","s.n.","Minas Gerais","Serra do Lenheiro",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","Harley, R.M.",NA,NA,NA,NA,"44599","auto","1994",NA,NA,NA,NA,NA,NA,NA
"151","2019-11-06 09:55:55-03","UFOP","OUPR","17899","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Zurlo, M.A.",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto. Flores roseo-violáceas. Cerrado.",NA,NA,NA,"(Pohl ex Benth.) Harley","s.n.","Minas Gerais",NA,NA,"Pirapora","-44.9418983459473","-17.3449993133545","Antar, G.M.",NA,NA,NA,NA,"25004","auto","2017","06",NA,NA,NA,NA,NA,NA
"152","2019-11-06 09:55:55-03","UFOP","OUPR","17662","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Badini, J.","1974","08","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Pohl ex Benth.) Harley","s.n.","Minas Gerais",NA,NA,"São João Del Rei","-44.2616996765137","-21.1355991363525","Antar, G.M.",NA,NA,NA,NA,"39093","auto","2017","06",NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:02:07-03","FURB","FURB","4979","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Hatschbach, G.; Hatschbach, M. & Silva, J.M.","2002","08","16",NA,"Brasil",NA,NA,NA,"FURB01953",NA,NA,"(Pohl ex Benth.) Harley","73446","Minas Gerais","Rodovia BR-496, próximo ao Rio Santa Brígida.","FURB01953","Várzea da Palma","-44.7308006286621","-17.5981006622314","Harley, RM",NA,NA,NA,NA,"60948","auto","2006",NA,NA,NA,NA,NA,NA,NA
"154","2021-03-16 17:52:48-03","UCS","HUCS","30092","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Hatschbach, G.","2002","08","19",NA,"Brasil",NA,NA,"Arbusto, 2,5m, flor alva.; encosta do morro, solo rochoso",NA,"Angiospermae","Lamiales","(Pohl ex Benth.) Harley","73629","Minas Gerais","Curimataí, Rio Preto",NA,"Buenópolis","-44.1800003051758","-17.8733005523682","Harley, R.M.",NA,NA,NA,NA,"42854","auto","2006",NA,NA,NA,NA,NA,NA,NA
"155","2020-04-27 16:10:11-03","UFES","VIES","4811","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Vinha, P.C.","1990","08","09",NA,"Brasil",NA,NA,NA,"VIES004811",NA,NA,"(Pohl ex Benth.) Harley","1087","Minas Gerais",NA,"VIES004811","Arcos","-45.5393981933594","-20.2819004058838","Antar, G.M.",NA,NA,NA,NA,"25000","auto","1990","08","09",NA,NA,NA,NA,NA
"156","2020-04-27 16:10:11-03","UFES","VIES","4777","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Vinha, P.C.","1990","06","06",NA,"Brasil",NA,NA,NA,"VIES004777",NA,NA,"(Pohl ex Benth.) Harley","1053","Minas Gerais",NA,"VIES004777","Arcos","-45.5393981933594","-20.2819004058838","Antar, G.M.",NA,NA,NA,NA,"25000","auto","2017","04",NA,NA,NA,NA,NA,NA
"157","2019-08-16 08:39:40-03","UTFPR","HCF","6138","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","A.R. Silva","2007","10","12",NA,"Brasil",NA,NA,"arbusto heliófito. Flores roxas.",NA,NA,NA,"(Pohl ex Benth.) Harley","564","MG","Morro próximo ao Poço das Virgens",NA,"Carmo do Rio Claro","-45.988528","-20.909222","J. Cordeiro & E. Barboza","826","826","45°59'18,7 W","20°54'33,2 S",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"158","2019-08-16 08:39:40-03","UTFPR","HCF","12663","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","M.G. Caxambu","2013","08","17",NA,"Brasil",NA,NA,"arbusto ca. 3 m, heliófito, escandente. Flores roxas. Orla de cerradão.",NA,NA,NA,"(Pohl ex Benth.) Harley","4803","MG","Estância Jo, próxima à Serra da Canastra",NA,"Delfinópolis","-46.904556","-20.29025","T.G. Rau","728","728","46°54'16,4 W","20°17'24,9 S",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:30:11-03","MBM","MBM","57455","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Cezio",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM057455",NA,NA,"(Pohl ex Benth.) Harley","695","Minas Gerais","Rodovia Belo Horizonte - Brasília","MBM057455","Felixlândia","-44.8988990783691","-18.7581005096436","Harley, R.M.",NA,NA,NA,NA,"38053","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:30:11-03","MBM","MBM","221514","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Cavalcanti, T.B.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM221514",NA,NA,"(Pohl ex Benth.) Harley","8269","Minas Gerais","Serra do Cabral, Morro do Cruzeiro","MBM221514","Joaquim Felício","-44.1721992492676","-17.7574996948242","Harley, R.M.",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:30:11-03","MBM","MBM","182630","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM182630",NA,NA,"(Pohl ex Benth.) Harley","63250","Minas Gerais","Rod. BR-122, 5-8km N de Montes Claros","MBM182630","Montes Claros","-43.8616981506348","-16.7350006103516","Harley, R.M.",NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
