"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount"
"231","2015-09-05 09:15:43-03","MNHN","RECOLNAT_MNHN_P","P05518646","PreservedSpecimen",NA,"Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05518646' target='other'> <mi>dwc_moreinfo</mi></a>","P05518646","P05518646_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,"14871",NA
"232","2015-09-05 09:15:42-03","MNHN","RECOLNAT_MNHN_P","P05518641","PreservedSpecimen",NA,"Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1871","6","5","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05518641' target='other'> <mi>dwc_moreinfo</mi></a>","P05518641","P05518641_01",NA,NA,NA,NA,"hb","19648","auto",NA,NA,"4820",NA
"233","2015-09-05 09:15:42-03","MNHN","RECOLNAT_MNHN_P","P05518643","PreservedSpecimen",NA,"Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Hatschbach, G.",NA,"1967","3","30","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"1000",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05518643' target='other'> <mi>dwc_moreinfo</mi></a>","P05518643","P05518643_01","Morro Mãe Catira",NA,NA,NA,"hb","17116","auto",NA,NA,"16228",NA
"234","2015-09-05 10:15:48-03","MNHN","RECOLNAT_MNHN_P","P05553211","PreservedSpecimen",NA,"Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Glaziou",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05553211' target='other'> <mi>dwc_moreinfo</mi></a>","P05553211","P05553211_01","Serra dos Órgãos, au sommet.",NA,NA,NA,"hb","57442","auto",NA,NA,"3998",NA
"235","2020-12-11 11:34:53-03","UFMG","BHCB","142213","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humillis","Weinmannia humillis","Engl.",NA,NA,NA,NA,"Oliveira, CT; Stehmann, JR","307","2008","12","10","Brasil","Minas Gerais","Catas Altas","-43.451389","-20.134722","-43.451389","-20.134722","2075","2075","arbusto de 1,5 m, flores brancas.","BHCB002461","BHCB002461","RPPN Santuário do Caraça, Pico do Inficionado","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:34:53-03","UFMG","BHCB","52563","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humillis","Weinmannia humillis","Engl.",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.","1999","12","17","Brasil","Minas Gerais","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,"2050","2050","Campo de altitude. Arbustivo.",NA,NA,"Serra do Caraça., Pico do Inficionado.","Dicotyledon",NA,"Southern America",NA,"11966","auto",NA,NA,NA,NA
"237","2020-12-11 11:34:53-03","UFMG","BHCB","142213","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humillis","Weinmannia humillis","Engl.",NA,NA,NA,NA,"Oliveira, CT; Stehmann, JR","307","2008","12","10","Brasil","Minas Gerais","Catas Altas","-43.451389","-20.134722","-43.451389","-20.134722","2075","2075","arbusto de 1,5 m, flores brancas.","BHCB002461","BHCB002461","RPPN Santuário do Caraça, Pico do Inficionado","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"238","2020-12-11 11:34:53-03","UFMG","BHCB","52563","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humillis","Weinmannia humillis","Engl.",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.","1999","12","17","Brasil","Minas Gerais","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,"2050","2050","Campo de altitude. Arbustivo.",NA,NA,"Serra do Caraça., Pico do Inficionado.","Dicotyledon",NA,"Southern America",NA,"11966","auto",NA,NA,NA,NA
"239","2021-02-11 17:18:37-03","UFPR","UPCB","67253","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Völtz, R.R.","2009","02","01","Völtz, R.R.","9","2009","02","01","Brasil","Paraná","Quatro Barras","-49","-25","-49","-25","1420","1420","Arvoreta de aprox. 2 m de alt. com flores alvas-creme. Floresta Ombrófila Densa Altomontana.",NA,NA,"Serra da Baitaca. Morro do Anhangava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-02-11 17:18:37-03","UFPR","UPCB","65410","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meyer, F.S.","2009","06",NA,"Meyer, F.S.","606","2008","03","18","Brasil","Paraná","Campina Grande do Sul","-49.055278","-25.305556","-49.055278","-25.305556",NA,NA,"Arbusto 1 m alt, coletado em zona de Refúgio Vegetacional Altomontano, no cume do Morro Caratuva..",NA,NA,"Parque Estadual Pico do Paraná, cume do Caratuva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-11 17:18:37-03","UFPR","UPCB","50416","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Stange, E.J.","2004","01","01","Stange, E.J.","1","2004","09","18","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore, 5m. Floresta altomontana..",NA,NA,"Morro do Canal",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"242","2021-02-11 17:18:37-03","UFPR","UPCB","79557","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Dunaiski Jr, A.","2011","03","17","Dunaiski Jr, A.","4206","2011","03","17","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto de 2,5m, 1.585m S.N.M..",NA,NA,"Morro do Capivari",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"243","2021-02-11 17:18:37-03","UFPR","UPCB","6429","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G.","1974","09",NA,"Hatschbach, G.","16228","1967","03","30","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"1000","1000","Arvoreta, 5m. Mata encosta de morro..",NA,NA,"Morro Mãe Catira",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA
"244","2021-02-11 17:18:37-03","UFPR","UPCB","47637","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Scheer, M.B.",NA,NA,NA,"Scheer, M.B.","16","2000","05","01","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arbustiva ereta, 1,8m, local pouco sombreado, floresta ombrófila densa altomontana. Alt.: 1340m s.n.m.. Nome vulgar: gramimunha..",NA,NA,"Serra da Igreja, Pico Pilão de Pedra",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"245","2021-02-11 17:18:37-03","UFPR","UPCB","61191","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Guimarães, O.A.","2008","01","31","Schwartsburd, P.B.","1289","2007","03","04","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1600","1600","Arvoreta da mata nebular. Floresta altomontana, mata nebular e campos de altitude..",NA,NA,"Serra do Capivari, Morro do Capivari Grande.",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"246","2021-02-11 17:18:37-03","UFPR","UPCB","60203","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Brotto, M.L.","2008","04","14","Brotto, M.L.","121","2008","04","05","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1700","1700","Arbusto 2m de altura, flores vermelhas. Floresta Ombrófila Densa Altomontana..",NA,NA,"Serra do Ibitiraquire, Pico Taipabuçu",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"247","2021-02-11 17:18:37-03","UFPR","UPCB","55125","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G.","2006","01","01","Ribas, O.S.","7215","2006","04","10","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1700","1700","Arbusto 1,5m, fruto marrom. Matinha nebular do alto do morro..",NA,NA,"Serra Ibitiraquire, Pico Caratuva.",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"248","2021-02-11 17:18:37-03","UFPR","UPCB","67253","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Völtz, R.R.","2009","02","01","Völtz, R.R.","9","2009","02","01","Brasil","Paraná","Quatro Barras","-49","-25","-49","-25","1420","1420","Arvoreta de aprox. 2 m de alt. com flores alvas-creme. Floresta Ombrófila Densa Altomontana.",NA,NA,"Serra da Baitaca. Morro do Anhangava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-02-11 17:18:37-03","UFPR","UPCB","65410","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meyer, F.S.","2009","06",NA,"Meyer, F.S.","606","2008","03","18","Brasil","Paraná","Campina Grande do Sul","-49.055278","-25.305556","-49.055278","-25.305556",NA,NA,"Arbusto 1 m alt, coletado em zona de Refúgio Vegetacional Altomontano, no cume do Morro Caratuva..",NA,NA,"Parque Estadual Pico do Paraná, cume do Caratuva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-02-11 17:18:37-03","UFPR","UPCB","50416","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Stange, E.J.","2004","01","01","Stange, E.J.","1","2004","09","18","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore, 5m. Floresta altomontana..",NA,NA,"Morro do Canal",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"251","2021-02-11 17:18:37-03","UFPR","UPCB","79557","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Dunaiski Jr, A.","2011","03","17","Dunaiski Jr, A.","4206","2011","03","17","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto de 2,5m, 1.585m S.N.M..",NA,NA,"Morro do Capivari",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"252","2021-02-11 17:18:37-03","UFPR","UPCB","6429","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G.","1974","09",NA,"Hatschbach, G.","16228","1967","03","30","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"1000","1000","Arvoreta, 5m. Mata encosta de morro..",NA,NA,"Morro Mãe Catira",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA
"253","2021-02-11 17:18:37-03","UFPR","UPCB","47637","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Scheer, M.B.",NA,NA,NA,"Scheer, M.B.","16","2000","05","01","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arbustiva ereta, 1,8m, local pouco sombreado, floresta ombrófila densa altomontana. Alt.: 1340m s.n.m.. Nome vulgar: gramimunha..",NA,NA,"Serra da Igreja, Pico Pilão de Pedra",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"254","2021-02-11 17:18:37-03","UFPR","UPCB","61191","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Guimarães, O.A.","2008","01","31","Schwartsburd, P.B.","1289","2007","03","04","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1600","1600","Arvoreta da mata nebular. Floresta altomontana, mata nebular e campos de altitude..",NA,NA,"Serra do Capivari, Morro do Capivari Grande.",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"255","2021-02-11 17:18:37-03","UFPR","UPCB","60203","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Brotto, M.L.","2008","04","14","Brotto, M.L.","121","2008","04","05","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1700","1700","Arbusto 2m de altura, flores vermelhas. Floresta Ombrófila Densa Altomontana..",NA,NA,"Serra do Ibitiraquire, Pico Taipabuçu",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"256","2021-02-11 17:18:37-03","UFPR","UPCB","55125","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G.","2006","01","01","Ribas, O.S.","7215","2006","04","10","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1700","1700","Arbusto 1,5m, fruto marrom. Matinha nebular do alto do morro..",NA,NA,"Serra Ibitiraquire, Pico Caratuva.",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"257","2018-06-22 05:25:00-03","MO","MOBOT","2459092","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 8380","1959","2","19","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"Bom Jardim da Serra. Curral Falso",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"258","2008-05-27 22:02:00-03","MO","MOBOT","3277990","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","R. Liesner",NA,NA,NA,"Heinrich Wawra","Wawra von Fernsee 488","1879",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ztatiaya.. un dic Tacenda.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"259","2008-05-27 22:02:00-03","MO","MOBOT","3277991","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 26323","1972","2","8","Brazil","Paraná",NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"Serra Capivari Grande (mun. Campina Gde. do Sul).",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","65198","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"L. Ellemann","Ellemann 66567","1988","10","2","Ecuador","Loja",NA,"-79.15","-3.91666",NA,NA,"2600.00000000",NA,NA,NA,NA,"Loja-Zamora road 12 km from Loja on the finca of Dr.David Espinosa. Information of Vernacular name and use: Daniel Chálan Cartuche.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"261","2013-10-16 10:22:00-03","MO","MOBOT","100640327","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"C.V. Roderjan","Roderjan 1125","1994","1","26","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"1250.00000000",NA,NA,NA,NA,"Morro Anhangava.",NA,NA,"South America",NA,"17116","auto",NA,NA,NA,"1"
"262","2013-10-16 10:24:00-03","MO","MOBOT","3277992","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Dimitri Sucre","Sucre 4678","1969","2","5","Brazil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"2550.00000000",NA,NA,NA,NA,"RJ. Planalto de Itatiaia, mais ou menos. (Prateleiras).",NA,NA,"South America",NA,"19648","auto",NA,NA,NA,"1"
"263","2018-06-22 05:25:00-03","MO","MOBOT","2459092","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 8380","1959","2","19","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"Bom Jardim da Serra. Curral Falso",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","3277990","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","R. Liesner",NA,NA,NA,"Heinrich Wawra","Wawra von Fernsee 488","1879",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ztatiaya.. un dic Tacenda.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","3277991","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 26323","1972","2","8","Brazil","Paraná",NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"Serra Capivari Grande (mun. Campina Gde. do Sul).",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","65198","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"L. Ellemann","Ellemann 66567","1988","10","2","Ecuador","Loja",NA,"-79.15","-3.91666",NA,NA,"2600.00000000",NA,NA,NA,NA,"Loja-Zamora road 12 km from Loja on the finca of Dr.David Espinosa. Information of Vernacular name and use: Daniel Chálan Cartuche.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"267","2013-10-16 10:22:00-03","MO","MOBOT","100640327","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"C.V. Roderjan","Roderjan 1125","1994","1","26","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"1250.00000000",NA,NA,NA,NA,"Morro Anhangava.",NA,NA,"South America",NA,"17116","auto",NA,NA,NA,"1"
"268","2013-10-16 10:24:00-03","MO","MOBOT","3277992","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Dimitri Sucre","Sucre 4678","1969","2","5","Brazil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"2550.00000000",NA,NA,NA,NA,"RJ. Planalto de Itatiaia, mais ou menos. (Prateleiras).",NA,NA,"South America",NA,"19648","auto",NA,NA,NA,"1"
"269","2019-03-29 10:41:19-03","UFSM","HDCF","239","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Longhi, S. J.","1987","09","23","Elesbão, L. E. G.; Luiza, M.",NA,"1976","02",NA,"Brasil","Rio Grande do Sul","Passo Fundo","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,"Frutos pequenos",NA,NA,"FLONA",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"270","2016-09-05 16:02:17-03","UFSM","HDCF","1074","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Longhi, S. J.","1987","09","23","Longhi, S. J.","310","1982","04","03","Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,"Itaimbezinho",NA,NA,"América",NA,"30776","auto",NA,NA,NA,NA
"271","2019-03-29 10:41:19-03","UFSM","HDCF","239","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Longhi, S. J.","1987","09","23","Elesbão, L. E. G.; Luiza, M.",NA,"1976","02",NA,"Brasil","Rio Grande do Sul","Passo Fundo","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,"Frutos pequenos",NA,NA,"FLONA",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"272","2016-09-05 16:02:17-03","UFSM","HDCF","1074","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Longhi, S. J.","1987","09","23","Longhi, S. J.","310","1982","04","03","Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,"Itaimbezinho",NA,NA,"América",NA,"30776","auto",NA,NA,NA,NA
"273","2020-06-15 15:30:07-03","UNESP-RC","HRCB","34289","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humillis","Weinmannia humillis","Engl.","Hatschbach, G.","2000",NA,NA,"Barbosa, E.","318","1999","07","26","Brasil","Paraná","Morro Itapiroca",NA,NA,NA,NA,NA,NA,"Arbusto, 1,7 m",NA,NA,"Fazenda Kielze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-06-15 15:30:07-03","UNESP-RC","HRCB","34289","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humillis","Weinmannia humillis","Engl.","Hatschbach, G.","2000",NA,NA,"Barbosa, E.","318","1999","07","26","Brasil","Paraná","Morro Itapiroca",NA,NA,NA,NA,NA,NA,"Arbusto, 1,7 m",NA,NA,"Fazenda Kielze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-09-12 05:00:02-03","US","US","2949732","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"D. Sucre","4678","1969","2","5","Brazil","Itatiaia",NA,NA,NA,NA,NA,"2550",NA,NA,"US01351770","US01351770_01","Planalto de Itatiaia, Prateleiras.",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"276","2020-09-12 05:00:02-03","US","US","2891945","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,NA,"s.n.","1901","1","25","Brazil","Conceição do Mato Dentro",NA,NA,NA,NA,NA,NA,NA,NA,"US01351781","US01351781_01",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"277","2020-09-12 05:00:02-03","US","US","762609","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","20498","1915","7","26","Brazil","Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,"US01351780","US01351780_01","Itatiaya, Brazil.",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"278","2020-09-12 05:00:02-03","US","US","2323784","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"R. Reitz & D. Klein","8389","1959","2","19","Brazil","São Joaquim",NA,NA,NA,NA,NA,"1500",NA,NA,"US01351775","US01351775_01","Curral Falso, Bom Jardim. Aparados da Serra",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"279","2020-09-12 05:00:02-03","US","US","2343017","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"O. Barth","3171","1960","2","7","Brazil","Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,"US01351773","US01351773_01","Parque Nacion al de Itatiaia",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"280","2020-09-12 05:00:02-03","US","US","2450747","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"O. M. B. & O. M. B.","s.n.","1961","1","5","Brazil","Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,"US01351772","US01351772_01","Parque Nacional de Itatiaia, Caminho das Prateleiras",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"281","2020-09-12 05:00:02-03","US","US","2324657","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"H. S. Irwin","2801","1959","3","3","Brazil",NA,NA,NA,NA,NA,NA,"2804",NA,NA,"US01351774","US01351774_01","Pico da Bandeira, Serra Caparaó",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"282","2020-09-12 05:00:02-03","US","US","2626000","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"A. F. M. Glaziou","3998",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01351782","US01351782_01",NA,NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"283","2020-09-12 05:00:02-03","US","US","2270794","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"L. Emygdio de Mello Filho","1416","1957","4","19","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01351778","US01351778_01","Garganta de Itatiaia",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"284","2020-09-12 05:00:02-03","US","US","2449898","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"F. Segadas-Vianna, L. Dau, W. T. Ormond & G. Machline","1314","1905","5","6","Brazil","Resende",NA,NA,NA,NA,NA,NA,NA,NA,"US01351779","US01351779_01","Serra do Itatiaia",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"285","2020-09-12 05:00:02-03","US","US","2251770","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"L. Smith & R. Reitz","10342","1957","1","23","Brazil","Bom Retiro",NA,NA,NA,NA,NA,"1650",NA,NA,"US01351777","US01351777_01","Fazenda Santo Antônio, Campo dos Padres.",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
