"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"104","2021-03-01 16:36:27-03","UNICAMP","UEC","91325","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","06","20","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333","Árvore de 7m de alt. Tronco creme, levemente rosado fissurado longitudialmente. Frutos verdes imaturos.; Floresta Atlântica.","UEC049029","203","Estação Experimental do IAC.",NA,NA,"UEC049029","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:36:27-03","UNICAMP","UEC","91348","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","09","30","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333","Árvore de 6m de alt. Caca externa rosa, finamentos fissuradas longitudinalmente, com anéis. Frutos vermelhos.; Floresta Atlântica.","UEC049031","455","Estação Experimental do IAC.",NA,NA,"UEC049031","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:36:27-03","UNICAMP","UEC","91349","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","07","22","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333","Árvore de 5mde al.Frutos imaturos verdes.; Floresta Atlântica.","UEC049030","257","Estação Experimental do Instituto Agronômico.",NA,NA,"UEC049030","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:36:27-03","UNICAMP","UEC","91355","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Aguiar, OT","1995","10","10","Ivanauskas, NM; Maestro, AL","1995","04","18","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333","Árvore de 8m de alt. Tronco creme, levemente rosado fissurado longitudialmente. Frutos verdes.; Floresta Atlântica.","UEC049037","105","Estação Experimental do IAC.",NA,NA,"UEC049037","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:36:27-03","UNICAMP","UEC","91360","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Aguiar, OT","1995","10","10","Ivanauskas, NM; Nascimento, RC","1995","03","24","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333","Árvore de 8m de alt. Tronco rosa, levemente estriado. Frutos imaturos verdes.; Floresta Atlântica.","UEC049034","73","Estação Experimental do IAC.",NA,NA,"UEC049034","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:36:27-03","UNICAMP","UEC","91364","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Aguiar, OT","1995","10","10","Ivanauskas, NM","1995","02","10","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333","Árvore de 8m, tronco rosa com estria brancas. flores.; Floresta Atlântica.","UEC049038","08","Estação Experimental do IAC.",NA,NA,"UEC049038","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:36:27-03","UNICAMP","UEC","91367","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","05","24","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333","Árvore de 7m, tronco rosa, levemente fissurado,. Frutos imaturos verdes.; Floresta Atlântica.","UEC049025","155","Estação Experimental do Instituto Agronômico.",NA,NA,"UEC049025","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:36:27-03","UNICAMP","UEC","95545","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","06","20","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333","Árvore de 7m de alt. Tronco creme, levemente rosado fissurado longitudialmente. Frutos verdes imaturos.; Floresta Atlântica.","UEC049036","203","Estação Experimental do IAC.",NA,NA,"UEC049036","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:36:27-03","UNICAMP","UEC","95560","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","09","30","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333","Árvore de 6m de alt. Caca externa rosa, finamentos fissuradas longitudinalmente, com anéis. Frutos vermelhos.; Floresta Atlântica.","UEC049039","455","Estação Experimental do IAC.",NA,NA,"UEC049039","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:36:27-03","UNICAMP","UEC","95570","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Aguiar, OT","1995","10","10","Ivanauskas, NM; Maestro, AL","1995","04","18","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333","Árvore de 8m de alt. Tronco creme, levemente rosado fissurado longitudialmente. Frutos verdes.; Floresta Atlântica.","UEC049026","105","Estação Experimental do IAC.",NA,NA,"UEC049026","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:36:27-03","UNICAMP","UEC","95575","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Aguiar, OT","1995","10","10","Ivanauskas, NM; Nascimento, RC","1995","03","24","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333","Árvore de 8m de alt. Tronco rosa, levemente estriado. Frutos imaturos verdes.; Floresta Atlântica.","UEC049040","73","Estação Experimental do IAC.",NA,NA,"UEC049040","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:36:27-03","UNICAMP","UEC","95579","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Aguiar, OT","1995","10","10","Ivanauskas, NM","1995","02","10","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333","Árvore de 8m, tronco rosa com estria brancas. flores.; Floresta Atlântica.","UEC049028","08","Estação Experimental do IAC.",NA,NA,"UEC049028","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:36:27-03","UNICAMP","UEC","95580","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","05","24","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333","Árvore de 7m, tronco rosa, levemente fissurado,. Frutos imaturos verdes.; Floresta Atlântica.","UEC049024","155","Estação Experimental do Instituto Agronômico.",NA,NA,"UEC049024","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:36:27-03","UNICAMP","UEC","95753","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","07","22","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333","Árvore de 5mde al.Frutos imaturos verdes.; Floresta Atlântica.","UEC049027","257","Estação Experimental do Instituto Agronômico.",NA,NA,"UEC049027","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-08-20 10:21:14-03","UNICAMP","UEC","45057","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Lughadha, EN","1997",NA,NA,"Hatschbach, G","1969","01","30","Brazil","Paraíba","Campina Grande","-35.8810997009277","-7.23055982589722",NA,NA,"Arvoreta 8,0 m, tronco 18 cm de diâmetro. Flor alva.","UEC033280","20960","Serra Virgem Maria, Mata pluvial, base oriental da serra.",NA,NA,"UEC033280","Magnoliopsida",NA,NA,NA,"41577","auto",NA,NA,NA,NA,NA
"119","2021-03-01 16:36:27-03","UNICAMP","UEC","150859","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Aguiar, OT","2001","03",NA,"Arzolla, FARDP","2001","02","28","Brazil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,"Árvore, 8m de alt, frutos imaturos.; Floresta Ombrófila Densa Montana, floresta madura, altitude aproximada de 1010 m.","UEC049035","98","Parque Estadual da Cantareira, Núcleo Água Claras.",NA,NA,"UEC049035","Magnoliopsida",NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA
"120","2021-03-01 16:36:27-03","UNICAMP","UEC","130091","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Kawasaki, ML","2001","01",NA,"Arzolla, FARDP","2000","12","29","Brazil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,"Árvore 8m de alt, botões florais.","UEC049033","224","Parque Estadual da Cantareira, região da Águas Claras.",NA,NA,"UEC049033","Magnoliopsida",NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA
"121","2021-03-01 16:36:27-03","UNICAMP","UEC","135043","S","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Aguiar, OT","2004","09","28","Arzolla, FARDP; Paula, GCR; Condez, TH","2004","09","15","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore de 5 metros de altura, frutos imaturos.","UEC049032","616","Parque Estadual da Cantareira, arredores da Pedra grande.","1000","1000","UEC049032","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"122","2021-03-01 16:36:40-03","UNICAMP","UEC","64225","S","Plantae","Myrtaceae","Myrcia","innovans","Myrcia innovans","Kiaersk.","Amorim, BS","2014","02",NA,"Pessoa, SVA; et al.; et al.","1987","07","17","Brazil","Rio de Janeiro","Nova Friburgo","-42.05","-22","-42.05","-22","Arvoreta 2.5m; umbrófila, folhas discolores verdes, frutos imaturos creme e avermelhados, maduros negrescentes.","UEC033789","222","Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites.","1100","1100","UEC033789","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:36:51-03","UNICAMP","UEC","121584","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Meireles, LD","2017",NA,NA,"Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY; et al.","2001","04","17","Brazil","São Paulo","Itanhaém","-46.824417","-24.041222","-46.824417","-24.041222","Árvore, 18m alt.; Floresta Ombrófila Densa Baixomontana e Montana entorno do Vale dos Rios Mambu e dos Macacos.","UEC118133","2308","Parque Estadual da Serra do Mar, Núcleo Curucutu.","30","180","UEC118133","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:36:52-03","UNICAMP","UEC","154875","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Meireles, LD","2017",NA,NA,"Soares Júnior, FJ","2002","06","18","Brazil","São Paulo","São José dos Campos","-45.954444","-22.910833","-45.954444","-22.910833","Planta com frutos.; Formação florestal de encosta.","UEC054994","180","Serra dos Poncianos, Fazenda e Reserva Mandala.","1200","1200","UEC054994","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:36:52-03","UNICAMP","UEC","154876","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Meireles, LD","2017",NA,NA,"Soares Júnior, FJ","2003","05","30","Brazil","São Paulo","São José dos Campos","-45.954444","-22.910833","-45.954444","-22.910833","Planta com botões florais.; Formação florestal perenifolia de encosta.","UEC069444","2030","Serra dos Poncianos, Fazenda São Luiz.","1200","1200","UEC069444","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 16:36:52-03","UNICAMP","UEC","154877","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Meireles, LD","2017",NA,NA,"Soares Júnior, FJ","2002","08","21","Brazil","São Paulo","São José dos Campos","-45.954444","-22.910833","-45.954444","-22.910833","Planta com flores.; Formação florestal de encosta.","UEC069445","938","Serra dos Poncianos, Fazenda e Reserva Mandala.","1200","1200","UEC069445","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-01 16:36:52-03","UNICAMP","UEC","136321","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Meireles, LD","2017",NA,NA,"Kinoshita, LS; Corrêa, AM; Filho, RC; Araújo, RFC; Galvão, JC; Moraes, P","2004","10","13","Brazil","São Paulo","São Miguel Arcanjo","-47.993333","-24.538889","-47.993333","-24.538889","Indivíduo jovem, aprox. 1,5m, frutos imaturos e maduros, cor atropurpúreos.","UEC063832","111","Parque Estadual Carlos Botelho.",NA,NA,"UEC063832","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-01 16:36:52-03","UNICAMP","UEC","125763","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Meireles, LD","2017",NA,NA,"Kinoshita, LS; Corrêa, AM; Filho, RC; Araújo, RFC; Galvão, JC; Moraes, P","2004","10","13","Brazil","São Paulo","São Miguel Arcanjo","-47.993333","-24.538889","-47.993333","-24.538889","Indivíduo jovem, aprox. 1,5m, frutos imaturos e maduros, cor atropurpúreos.","UEC038748","111","Parque Estadual Carlos Botelho.",NA,NA,"UEC038748","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-01 16:36:52-03","UNICAMP","UEC","160379","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Meireles, LD","2013",NA,NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","25","Brazil","São Paulo","São Luiz do Paraitinga","-45.945278","-23.330333","-45.945278","-23.330333","Material vegetativo. Cerca de 9 m de altura e 5 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","UEC039475","377","Parque Estadual da Serra do Mar","999","999","UEC039475","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:36:52-03","UNICAMP","UEC","160389","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Marchiori, NM","2011","05",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","05","Brazil","São Paulo","São Luiz do Paraitinga","-45.945278","-23.330333","-45.945278","-23.330333","Material vegetativo. Cerca de 11 m de altura e 2 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","UEC039465","626","Parque Estadual da Serra do Mar","999","999","UEC039465","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:36:52-03","UNICAMP","UEC","160994","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,"Stefani, EJF; Belinello, R; Galvão, J","2010","05","29","Brazil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"arvore 13m altura; Mata Atlantica","UEC066603","69","Parque Estadual da Serra do Mar, 23.3732 S, 45.3013 W","50","90","UEC066603","Magnoliopsida",NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"132","2021-03-01 16:36:52-03","UNICAMP","UEC","167018","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,"Stefani, EJF; Belinello, R; Galvão, J","2011","06","29","Brazil","São Paulo","Paraibuna","-45.6599998474121","-23.3799991607666",NA,NA,"arvore 6m; Mata Atlantica","UEC066595","224","23.3583 S, 45.3229 W","800","900","UEC066595","Magnoliopsida",NA,NA,NA,"30824","auto",NA,NA,NA,NA,NA
"133","2019-12-18 15:50:53-03","UFOP","OUPR","33871","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,"Sanchez, M.; Pedroni, F.","1997","01","18","Brasil","São Paulo","Ubatuba","-44.8","-23.366667","-44.8","-23.366667","Árvore, 30m de altura, com botões e flores brancas. Mata Atlântica de encosta, margens do Rio da Fazenda. Árvore 109.",NA,"719","Picinguaba","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-01-17 11:26:43-02","PUCRS","MPUC","14103","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","M. Sobral",NA,NA,NA,NA,NA,NA,NA,"Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000","Floresta Ombrófila Densa (F: 91)",NA,NA,"CPCN Pró-Mata, Floresta Ombrófila Densa",NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"135","2019-01-17 11:26:43-02","PUCRS","MPUC","20893","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","M. Sobral","2012","01","01",NA,"1993","01","09","Brasil","RS","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,"Em Mata Atlântica de Encosta",NA,NA,"Perdida",NA,NA,NA,NA,"Myrtales","South America",NA,"12766","auto","Magnoliopsida",NA,"1","2265",NA
"136","2019-01-17 11:26:43-02","PUCRS","MPUC","21009","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,"2000","12","28","Brasil","RS","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,"De interior e borda de mata Atlântica de encosta",NA,NA,"Chapecozinho",NA,NA,NA,NA,"Myrtales","South America",NA,"12766","auto","Magnoliopsida",NA,"1","3966",NA
"137","2020-10-14 10:03:36-03","FURB","FURB","10658","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Sobral, M","2009","07","17","Grippa, C.R.; Godoy, M.B. & Souza, N.L. de","2007","08","12","Brasil","Santa Catarina","Presidente Nereu","-49.2152778","-27.1738889","-49.2152778","-27.1738889","Fitossociologia do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo V. Parcela: 4. Código: 442. Cap da planta: 55,0 cm. Habitat: Floresta Ombrófila Densa; Habito: arbórea;","FURB33944","655","Fazenda Agrião.","460","460","FURB33944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-08 08:53:58-03","FURB","FURB","1172","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Sobral, M","2006","06","05","Cristofolini, L.","2000","08","22","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,"FURB33954",NA,"FURB.",NA,NA,"FURB33954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-08 08:53:58-03","FURB","FURB","146","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Sevegnani, L","2000",NA,NA,"Ziandra, C.","1999","09","23","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,"FURB33945",NA,"FURB.",NA,NA,"FURB33945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:03:36-03","FURB","FURB","17836","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Sobral, M","2010","01","25","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","11","07","Brasil","Santa Catarina","Nova Veneza","-49.5886111","-28.7080556","-49.5886111","-28.7080556","Florística IFFSC 39 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; flor botão floral branco","FURB33949","3073","São Bonifácio.","124","124","FURB33949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:03:36-03","FURB","FURB","18766","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Oliveira, AA de","2010","04","12","Verdi, M.","2010","02","13","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9222223","-49.0791667","-26.9222223",NA,"FURB33948","3614","Parque Natural Municipal São Francisco de Assis.","87","87","FURB33948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-08 08:53:58-03","FURB","FURB","2089","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Sobral, M","2009","07","17","Cristofolini, L.","2000","02","08","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,"FURB33946",NA,"Campus I - FURB.","38","38","FURB33946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-14 10:03:36-03","FURB","FURB","3009","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Vieira, FCS","2005","06","23","Hering-Rinnert, C.","2002","01","01","Brasil","Santa Catarina","São Francisco do Sul","-48.5916666","-26.4080556","-48.5916666","-26.4080556",NA,"FURB33952","890","Praia do Ervino.",NA,NA,"FURB33952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-08 08:53:59-03","FURB","FURB","3088","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Sobral, M",NA,NA,NA,"Hein, C.","1996","01","22","Brasil","Santa Catarina","Blumenau","-49.1275","-26.8925","-49.1275000","-26.8925000","Parcela 105.","FURB33953",NA,"Salto Weissbach.","32","32","FURB33953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-14 10:03:36-03","FURB","FURB","30918","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Sobral, M","2010","08","15","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","05","29","Brasil","Santa Catarina","Joinville","-49.14","-26.28","-49.1400000","-26.2800000","Florística IFFSC e1025b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: arbusto; Fruto verde;","FURB33950","2521","Rio Manso.","770","770","FURB33950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-08 08:53:59-03","FURB","FURB","37017","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Sobral, M","2015","07","10","Meyer, L.; Sevegnani, L. & Torres, F.J.","2011","11","25","Brasil","Santa Catarina","Lontras","-49.5508333","-27.1675","-49.5508333","-27.1675000",NA,"FURB33959","51",NA,"319","319","FURB33959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-08 08:53:59-03","FURB","FURB","43088","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Amorim, BS","2015","01","26","Funez, L.A.","2013","12","12","Brasil","Santa Catarina","Rodeio","-49.3766667","-26.9016667","-49.3766667","-26.9016667",NA,"FURB33957","2457","Morro do Ipiranga.","239","239","FURB33957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-08 08:53:59-03","FURB","FURB","45404","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Oliveira, AA de","2015","01","11","Oliveira, A.A. de","2015","01","11","Brasil","Santa Catarina","Jacinto Machado","-49.86","-29.07","-49.8600000","-29.0700000","Fito IFFSC 10 /L/55","FURB33958","911","Tenente.","80","80","FURB33958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-14 10:03:36-03","FURB","FURB","46005","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Sobral, M","2015","07","10","Funez, L.A.","2015","01","10","Brasil","Santa Catarina","Rodeio","-49.4016667","-26.8780556","-49.4016667","-26.8780556",NA,"FURB33960","3383","ipiranga, eremitério.","829","829","FURB33960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:03:36-03","FURB","FURB","4688","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Verdi, M; Stival-Santos, A","2007","07","11","Stival-Santos, A.; Verdi, M.","2007","07","11","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9222223","-49.0791667","-26.9222223","Projeto de pesquisa.","FURB33955","13","Parque Natural Municipal São Francisco de Assis.","87","87","FURB33955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:03:36-03","FURB","FURB","52739","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","L.A. Funez","2017","02","22","Funez, L.A.","2017","02","22","Brasil","Santa Catarina","Rodeio","-49.4011111","-26.8680556","-49.4011111","-26.8680556","Flores brancas Habitat: Floresta Habito: árvore","FURB52739","6066","Morro da Tirolesa.","880","880","FURB52739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:03:36-03","FURB","FURB","5279","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Oliveira, AA de","2010","04","12","Grippa, C.R.","2007","01","10","Brasil","Santa Catarina","Ibirama","-49.4788889","-27.0219445","-49.4788889","-27.0219445","Parcela 8.","FURB33947",NA,"Inventário FLONA de Ibirama.",NA,NA,"FURB33947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
