"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","imagecode","yearIdentified","county","coordinatePrecision","geoFlag","infraspecificEpithet","class","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","typeStatus","individualCount"
"97","2020-12-11 11:38:09-03","UFMG","BHCB","67493","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Barreto, HLM","349","1934","02","03","Southern America","Brasil","Minas Gerais","Serra do Cipó, km. 121","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto 1,5m, alta frequêcia, flôr alva; Campo","BHCB040431",NA,"BHCB040431","1934","Santa Luzia","19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:38:09-03","UFMG","BHCB","54568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Barreto, HLM","354","1934","02","02","Southern America","Brasil","Minas Gerais","Serra do Cipó, km 122.","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto 1,00m. Flor alva. Muito frequente.; Campo","BHCB000235",NA,"BHCB000235","2017","Santa Luzia","19939","auto",NA,NA,"02",NA,NA,"13",NA,NA,NA
"99","2021-02-11 17:19:39-03","UFPR","UPCB","45773","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Mello Barreto","349","1934","02","03",NA,"Brasil","Minas Gerais","Serra do Cipó km 121","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto 1,5m, flor alva, campo..","UPCB0012376","Mello Barreto","UPCB0012376",NA,"Santa Luzia","19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","3298977","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn. ex Glaz.","Robert M. King|Luther E. Bishop","King 8445","1981","1","14","South America","Brazil","Minas Gerais","Serra do Cipo at Chapeu de Sol",NA,NA,"1005.84000000",NA,NA,NA,NA,"J.J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","3300577","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn. ex Glaz.","Robert M. King|Frank Almeda","King 8349","1980","1","30","South America","Brazil","Minas Gerais","Serra do Cipo. 9-11 km beyond the Cipo Veraneio Hotel which is adjacent to the bridge over the Rio Cipo. Scrub savanna vegetation.",NA,NA,"883.92000000","944.88000000",NA,NA,NA,"Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2010-12-02 13:23:00-02","MO","MOBOT","3395904","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn. ex Glaz.","Frank Almeda|Angela B. Martins|Peter W. Fritsch|R. Belinello","Almeda 8572","2001","10","22","South America","Brazil","Minas Gerais","Municipio of Santana do Riacho. Serra do Cipó. Km 104 along the road from Lagoa Santo to Conceicão do Mato Dentro. Campo rupestre.","-43.60222","-19.29305","1130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-03-10 22:04:00-03","MO","MOBOT","3395963","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn. ex Glaz.","Frank Almeda|R. Romero|O. Robinson|D. Robinson","Almeda 7798","1998","6","3","South America","Brazil","Minas Gerais","Municipio de Jaboticatubas (19º10'S-43º30'W), Minas Gerais, Brasil. Serra do Cipó, ca. 3km da Cachoeira na estrada da Serra Morena.",NA,NA,NA,NA,NA,NA,NA,"A.B. Martins & F. Almeda, 1999-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-08-31 09:06:28-03","INPA","INPA","103120","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Renner, SS","680","1982","02","19","Southern America","Brasil","Minas Gerais","Serra do Cipó, Serra do Cipó.",NA,NA,"1300","1300",NA,NA,"INPA0103120","Renner, SS","INPA0103120 INPA0103120_e","1982","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-06-15 15:31:03-03","UNESP-RC","HRCB","71808","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Marcusso",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Cipó","-43.552222","-19.293056",NA,NA,NA,NA,NA,"M.G.G.Camargo",NA,NA,"Santana do Riachho",NA,NA,NA,NA,NA,"43°33'8W","19°17'35S",NA,NA,NA,NA
"106","2019-06-10 10:11:07-03","FZB-BH","BHZB","2383","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata",NA,"Mendonça, M.P.",NA,"2000","02","23",NA,"Brasil","MG","Km 107 rod. MG 010.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"#Erro",NA,NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-06-10 10:11:07-03","FZB-BH","BHZB","2244","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata",NA,"Andrade, I.R.",NA,"1999","08","11",NA,"Brasil","MG","Serra do Cipó/ Km 107 MG 010","-43.7144012451172","-19.1688995361328",NA,NA,NA,"#Erro",NA,"Ângela Martins",NA,"2001","Santana do Riacho","26557","auto",NA,NA,"02",NA,NA,NA,NA,NA,NA
"108","2019-06-10 10:11:07-03","FZB-BH","BHZB","12126","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata",NA,"Ferreira Junior, C.A. et al.","1664","2018","01","26",NA,"Brasil","MG","Alto Palácio, Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Com duplicata CAF1664",NA,NA,NA,NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-01 11:49:09-03","UFPE","UFP","00101","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cong.","Andrade-Lima, D","51-833","1951","01","16",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Arbusto na subida da serra. Flores alvas; muito ornamental.","UFP000101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-09-12 05:00:02-03","US","US","2799684","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","(Glaz.) Cogn. ex Glaz.","G. Eiten & L. T. Eiten","10982","1969","3","10","South America - Neotropics","Brazil","Minas Gerais","Serra do Cipó (along road from Village of Almeida to city of Conceição do Mato Dentro). At km 121, or 6 km along road south of Palácio","-43.58","-19.3","1100","1200",NA,NA,"US01900162",NA,"US01900162_01 US01900162_02",NA,"Jaboticatubas",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"111","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","(Glaz.) Cogn. ex Glaz.","Riedel, --","1338",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"112","2020-09-12 05:00:02-03","US","US","2539311","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","(Glaz.) Cogn. ex Glaz.","H. S. Irwin, H. Maxwell & D. Waeshaussen","20140","1968","2","15","South America - Neotropics","Brazil","Minas Gerais","Serra do Cipó, ca. Km 120 (ca. 145 Km N of Belo Horizonte)",NA,NA,"1300",NA,NA,NA,"US01603870",NA,"US01603870_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"113","2020-09-12 05:00:02-03","US","US","2901822","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","(Glaz.) Cogn. ex Glaz.","R. M. King & F. Almeda","8349","1980","1","30","South America - Neotropics","Brazil","Minas Gerais","Serra do Cipó. 9-11 km beyond the Cipó Vermelho Hotel, which is adjacent to the bridge over the Rio Cipó",NA,NA,NA,NA,NA,NA,"US01900159",NA,"US01900159_01 US01900159_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","2645775","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","(Glaz.) Cogn. ex Glaz.","W. Anderson, M. Stieber, J. H. Kirkbride & D. Olegario, Jr.","36119","1972","2","17","South America - Neotropics","Brazil","Minas Gerais","Serra do Cipó",NA,NA,"1200",NA,NA,NA,"US01900161",NA,"US01900161_01 US01900161_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"115","2020-09-02 16:33:00-03","Cenargen","CEN","104087","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Anderson Cássio Sevilha","6908","2017","03","26",NA,"Brasil","MG","Sítio 10. Ponto 10. Serra do Espinhaço.","-42.808333","-15.221944","1291","1291","Exsicatas","Projeto Bem Diverso.","CEN00104087","A. C. Servilha","CEN00104087","2017","SANTO ANTÔNIO DO RETIRO",NA,NA,NA,NA,"03","-42.808333","-15.221944",NA,NA,NA,"4"
"116","2019-11-13 11:25:19-03","USP","SPF","129664","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pirani, JR","4226","1998","03","05",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.694722","-19.138056","1200","1200",NA,NA,"SPF00129664","Pacífico, RB",NA,"2016","Santana do Riacho",NA,NA,NA,NA,"02","-43.694722","-19.138056",NA,NA,NA,NA
"117","2019-11-13 11:25:19-03","USP","SPF","143236","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Mello-Barreto, HL","354","1934","02","02",NA,"Brasil","Minas Gerais","Serra do Cipó, Santa Luzia.",NA,NA,NA,NA,NA,NA,"SPF00143236","Mello-Barreto, HL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-13 11:25:19-03","USP","SPF","151805","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pirani, JR","5048","2002","03","06",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.588944","-19.283333","1206","1206",NA,NA,"SPF00151805","Pacífico, RB",NA,"2016","Santana do Riacho",NA,NA,NA,NA,"02","-43.588944","-19.283333",NA,NA,NA,NA
"119","2019-11-13 11:25:19-03","USP","SPF","183492","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Souza, VC","32580","2007","02","17",NA,"Brasil","Minas Gerais","Serra do Cipó, Serra da Lapa. Distrito de São José da Cachoeira. Trilha da captação da fazenda Toucan Cipó.","-43.755556","-19.006111","680","680",NA,NA,"SPF00183492","Pacífico, RB",NA,"2016","Santana de Pirapama",NA,NA,NA,NA,NA,"-43.755556","-19.006111",NA,NA,NA,NA
"120","2021-03-15 18:28:42-03","USP","SPF","209630","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Zappi, DC","1536","2009","02","25",NA,"Brasil","Minas Gerais","Serra do Cipó, Trilha do João Carrinho.","-43.737305","-19.048627",NA,NA,NA,"Arbustos pouco ramificados 1,5 m alt., flores com pétalas alvas, estames amarelos, fruto verde-claro.; Campo rupestre, entre rochas areníticas, em solo arenoso.","SPF00209630","Woodgyer, EM; Almeda, F",NA,"2009","Santana do Riacho",NA,NA,NA,NA,"12","-43.737305","-19.048627","16",NA,NA,NA
"121","2021-03-15 18:28:42-03","USP","SPF","209663","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Zappi, DC","2636","2009","11","28",NA,"Brasil","Minas Gerais","Serra do Cipó, Trilha do João Carrinho, acesso por Inhame.","-43.741794","-19.047127",NA,NA,NA,"Arbusto esgalhado 1 m alt., flores alvas, anteras amarelas.; Afloramento de rocha e campo de Vellozia","SPF00209663","Woodgyer, EM",NA,"2010","Santana do Riacho",NA,NA,NA,NA,"11","-43.741794","-19.047127",NA,NA,NA,NA
"122","2021-03-15 18:28:42-03","USP","SPF","209676","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Zappi, DC","2427","2009","11","18",NA,"Brasil","Minas Gerais","Serra do Cipó, Fazenda Toucan Cipó. Subida da Captação de água","-43.753077","-19.004627",NA,NA,NA,"Arbustos esgalhados, ramos decumbentes 1,2 m alt., folhas glaucas, pétalas alvas, anteras amarelas.; Campo com Vellozia.","SPF00209676","Woodgyer, EM",NA,"2010","Santana de Pirapama",NA,NA,NA,NA,"11","-43.753077","-19.004627",NA,NA,NA,NA
"123","2021-03-15 18:28:42-03","USP","SPF","216603","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Kubo, MT","62","2012","05","01",NA,"Brasil","Minas Gerais","Serra do Cipó, Afloramentos adjacentes à Fazenda Vellozia.","-43.590383","-19.278617","1160","1160",NA,"Arbusto, ca. 1,7 m alt., em afloramento rochoso. Pouco freqüente. Ramos pálidos. Folhas cinéreas e cerosas. Flores com cálice verde cinéreo e corola branca.; Afloramento rochoso.","SPF00216603","Kubo, MT",NA,"2012","Santana do Riacho",NA,NA,NA,NA,"12","-43.590383","-19.278617",NA,NA,NA,NA
"124","2021-03-15 18:28:42-03","USP","SPF","218473","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pena, MA","317","2007","05","31",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.588333","-19.284444","1260","1260",NA,"Cálice persistente. Fruto castanho.","SPF00218473","Pacífico, RB",NA,"2016","Santana do Riacho",NA,NA,NA,NA,"02","-43.588333","-19.284444",NA,NA,NA,NA
"125","2021-03-15 18:28:42-03","USP","SPF","218474","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pena, MA","551","2007","09","08",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 108 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.588333","-19.284444","1260","1260",NA,"Arbusto. Folha oliva vinácea. Flores brancas. Estames amarelos. Anteras vináceas.","SPF00218474","Pena, MA",NA,"2009","Santana do Riacho",NA,NA,NA,NA,NA,"-43.588333","-19.284444",NA,NA,NA,NA
"126","2021-03-15 18:28:42-03","USP","SPF","219182","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Akemi-Borges, I","31","2014","12","22",NA,"Brasil","Minas Gerais","Serra do Cipó, Povoado de São José da Cachoeira. Trilha da Senhorinha.","-43.766667","-18.95","930","930",NA,"Arbusto. Folhas verde-claras. Cálice verde-claro. Corola branca. Estames amarelos.; Campo rupestre. Entre rochas.","SPF00219182","Akemi-Borges, I",NA,NA,"Santana de Pirapama",NA,NA,NA,NA,NA,"-43.766667","-18.95",NA,NA,NA,NA
"127","2019-11-13 11:25:19-03","USP","SPF","144275","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Fernandes, GW","2","2000","02","04",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00144275","Pirani, JR",NA,"2000","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-13 11:25:19-03","USP","SPF","43324","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Lewis, GP","CFSC7815","1982","02","17",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00043324","Wurdack, JJ",NA,"1992","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:25:19-03","USP","SPF","164265","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Gomes, CG","99","2002","01","15",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada Belo Horizonte - Conceição do Mato Dentro, km 114. Margens do córrego Vitalino.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00164265","Pacífico, RB",NA,"2015","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:25:19-03","USP","SPF","43156","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Martinelli, G","11332","1986","01","21",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 106 da estrada para Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00043156","Wurdack, JJ",NA,"1992","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:25:19-03","USP","SPF","80633","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Campos, MTVA","CFSC13165","1993","07","20",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 115 na rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00080633","Pacífico, RB",NA,"2016","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 18:28:42-03","USP","SPF","46943","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Zappi, DC","CFSC10036","1987","02","27",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 117 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto, 1 m alt. Flores brancas. Entre pedras, solo arenoso.; Campo rupestre.","SPF00046943","Wurdack, JJ",NA,"1995","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:25:19-03","USP","SPF","73845","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pirani, JR","CFSC12143","1991","03","27",NA,"Brasil","Minas Gerais","Serra do Cipó, Serra da Lapinha, Maciço NW da Serra do Cipó, próximo da localidade da Lapinha, a ca. 50 km da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00073845","Martins, AB",NA,"2014","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-13 11:25:19-03","USP","SPF","117472","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Salatino, A","9","1995","06","25",NA,"Brasil","Minas Gerais","Serra do Cipó, Subida para a estrada da usina de força, após a pensão Chapéu do Sol.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00117472","Pacífico, RB",NA,"2015","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-10-07 09:34:14-03","UEFS","HUEFS","9189","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Queiroz, L.P.de","2338","1989","07","02",NA,"Brasil","Minas Gerais",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"HUEFS0009189",NA,NA,NA,"Santana do Riacho","26557","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"136","2019-10-07 09:34:14-03","UEFS","HUEFS","150964","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Martinelli, G.","11332","1986","01","21",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó Km 106 da estrada para Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328","1000","1000",NA,NA,"HUEFS0150964",NA,"HUEFS0150964",NA,"Santana do Riacho","26557","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"137","2019-10-07 09:34:14-03","UEFS","HUEFS","29432","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Hatschbach, G.","28675","1972","01","17",NA,"Brasil","Minas Gerais","Serra do Cipó.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"HUEFS0029432",NA,NA,NA,"Jaboticatubas","31264","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"138","2015-03-07 08:49:43-03","F","FMNH-SEEDPLANTS","V0139061F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0139061F",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"139","2020-07-23 12:12:47-03","CEPLAC","CEPEC","124535","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata",NA,"G. Martinelli","11332",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"A. B. Martins & F. Almeda",NA,NA,"santana do riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-07-02 15:55:54-03","UEM","HUEM","24747","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","J.R.Pirani; A.C. Marcato; R.C.Forzza; A.Rapini; M.C.Assis","4226","1998","03","05",NA,"Brasil","Minas Gerais","Serra do Cipó, encosta oeste, estrada Santana do R","-43.694722","-19.138056","1200","1200",NA,"Arbusto pouco ramificado, 1,2m de altura, ao sol, entre rochas. População numerosa, mas localizada (agregada). Folhas glaucas. Pétalas alvas, filetes róseos, anteras púrpuras, apêndices amarelos, hipanto verde claro.","HUEM000014723","Ricardo Pacifico","HUEM000014723","2015","Santana do Riacho",NA,NA,NA,NA,"08","-43.694722","-19.138056",NA,NA,NA,NA
"141","2019-07-02 15:55:54-03","UEM","HUEM","24756","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","J.R.Pirani; I.Cordeiro; L.R.Lima; C.G.Gomes","5048","2002","03","06",NA,"Brasil","Minas Gerais","Serra do Cipó, rodovia Belo Horizonte - Conceição","-43.588944","-19.283333","1206","1206",NA,"Arbusto delgado, 1,5m de altura, heliófilo, entre grandes rochas. Folhas glaucas. Hipanto creme-esverdeado, internamente vermelho; pétalas alvas; estames inteiramente amarelos. Campo rupestre.","HUEM000014708","Ricardo Pacifico","HUEM000014708","2015","Santana do Riacho",NA,NA,NA,NA,"08","-43.588944","-19.283333",NA,NA,NA,NA
"142","2020-11-04 17:29:44-03","UEM","HUEM","24774","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","D.C.Zappi; Forzza, RC; Fraga, CN; Saavedra, MM; Freitas, L","1536","2009","02","25",NA,"Brasil","Minas Gerais","Serra do Cipó, acesso pela Fazenda Inhame, Trilha","-43.737222","-19.048611","1000","1000",NA,"Arbustos pouco ramificados, 1,5m de altura, flores com pétalas alvas, estames amarelos, fruto verde-claro. Campo rupestre, entre rochas areníticas, em solo arenoso.","HUEM000014705","F.Almeda; E.Woodgyer; ! Ricardo Pacífico","HUEM000014705","2009","Santana do Riacho",NA,NA,NA,NA,"12","-43.737222","-19.048611","16",NA,NA,NA
"143","2019-07-02 15:55:54-03","UEM","HUEM","24888","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pacifico; A.Carmo","169","2015","05","01",NA,"Brasil","Minas Gerais","Serra do Cipó, Parque Nacional da Serra do Cipó,, trilha das bandeirinhas, em direção as cachoeiras do Gavião e Andorinhas","-43.590833","-20.201194","806","806",NA,"Arbusto, 1m de altura, pétalas brancas/creme, filetes amarelos, anteras castanho claro. Em solo seco sobre afloramento rochoso.","HUEM000014707","Ricardo Pacifico","HUEM000014707","2016","Santana do Riacho",NA,NA,NA,NA,"03","-43.590833","-20.201194",NA,NA,NA,NA
"144","2020-11-04 17:29:44-03","UEM","HUEM","24845","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Castro, NM","427","1995","02","21",NA,"Brasil","Minas Gerais","Serra do Cipó, estrada Lagoa Santa - Conceição do",NA,NA,NA,NA,NA,"Subarbusto, aproximadamente 1,50m; caule e folhas com leve tom rosado; flores alvas. Entre pedras do afloramento rochoso.","HUEM000015180","Ricardo Pacifico","HUEM000015180","2015",NA,NA,NA,NA,NA,"06",NA,NA,NA,NA,NA,NA
"145","2019-07-02 15:55:54-03","UEM","HUEM","24869","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pacifico; A.Carmo","150","2015","04","29",NA,"Brasil","Minas Gerais","Serra do Cipó, APA Morro da Pedreira, rodovia MG-0, atrás da antena de transmissão","-43.598417","-19.293833","1162","1162",NA,"Arbusto, 1,2m de altura, frutos imaturos amarelados. Em afloramento rochoso, solo seco.","HUEM000016718","Ricardo Pacifico","HUEM000016718","2016","Santana do Riacho",NA,NA,NA,NA,"03","-43.598417","-19.293833",NA,NA,NA,NA
"146","2019-07-02 15:55:54-03","UEM","HUEM","24885","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pacifico; A.Carmo","166","2015","05","01",NA,"Brasil","Minas Gerais","Serra do Cipó, Parque Nacional da Serra do Cipó,, trilha das bandeirinhas, em direção as cachoeiras do Gavião e Andorinhas","-43.597083","-19.343833","818","818",NA,"Arbusto, 1,0m de altura, fruto imaturo verde claro.","HUEM000014706","Ricardo Pacifico","HUEM000014706","2016","Santana do Riacho",NA,NA,NA,NA,"03","-43.597083","-19.343833",NA,NA,NA,NA
