"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","county","barcode","imagecode","identifiedBy","yearIdentified","recordedBy","year","month","day","stateProvince","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"50","2019-08-27 13:32:08-03","IAP","PACA-AGP","70632","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Canela","PACA070632",NA,"M. Sobral","1983","M. Sobral","1983","10",NA,"RS","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,"Herbário ICN Habitat: Em beira de mata de araucária Hábito: erva reptante","Magnoliophyta","Rosales",NA,"Caracol",NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA
"51","2019-08-27 13:32:08-03","IAP","PACA-AGP","117790","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Canela","PACA117790",NA,"Ramos, A.J.K.",NA,"Lourenço, D.","2006","10",NA,"RS","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,"comunidade do entorno da FLONA de Canela",NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA
"52","2019-08-27 13:32:08-03","IAP","PACA-AGP","44969","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Canela","PACA044969",NA,"A. L. Bonotto","1990","Rambo, B.","1949","12","26","RS","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: fruto","Magnoliophyta","Rosales",NA,"Gramado",NA,"16452","auto","Magnoliatae","06","12",NA,NA,NA
"53","2019-08-27 13:32:08-03","IAP","PACA-AGP","31022","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Caxias do Sul","PACA031022",NA,"A. L. Bonotto","1990","Rambo, B.","1946","01","04","RS","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: flor","Magnoliophyta","Rosales",NA,"Vila Oliva",NA,"49662","auto","Magnoliatae","06","12",NA,NA,NA
"54","2019-08-27 13:32:08-03","IAP","PACA-AGP","62511","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Farroupilha","PACA062511",NA,"A. L. Bonotto","1990","Camargo, O. R.","1957","10","15","RS","-51.3478012084961","-29.2250003814697",NA,NA,"2117",NA,NA,"Habitat: In umbrosis Fenofase: flor","Magnoliophyta","Rosales",NA,NA,NA,"19545","auto","Magnoliatae","06","12",NA,NA,NA
"55","2019-08-27 13:32:08-03","IAP","PACA-AGP","59767","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Farroupilha","PACA059767",NA,"A. L. Bonotto","1990","Camargo, O. R.","1956","05","16","RS","-51.3478012084961","-29.2250003814697",NA,NA,"627",NA,NA,"Habitat: In araucarieto Fenofase: fruto","Magnoliophyta","Rosales",NA,NA,NA,"19545","auto","Magnoliatae","06","12",NA,NA,NA
"56","2019-08-27 13:32:08-03","IAP","PACA-AGP","42573","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Farroupilha","PACA042573",NA,"A. L. Bonotto","1990","Rambo, B.","1949","07","13","RS","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: fruto","Magnoliophyta","Rosales",NA,"Santa Rita",NA,"19545","auto","Magnoliatae","06","12",NA,NA,NA
"57","2019-08-27 13:32:08-03","IAP","PACA-AGP","2220","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Montenegro","PACA002220",NA,"A. L. Bonotto","1990","Rambo, B.","1935","12","27","RS","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: fruto","Magnoliophyta","Rosales",NA,"Campestre",NA,"21601","auto","Magnoliatae","06","12",NA,NA,NA
"58","2019-08-27 13:32:08-03","IAP","PACA-AGP","34305","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Montenegro","PACA034305",NA,"A. L. Bonotto","1990","E. Friderichs SJ","1946","11",NA,"RS","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: flor","Magnoliophyta","Rosales",NA,"Kappesberg",NA,"21601","auto","Magnoliatae","06","12",NA,NA,NA
"59","2019-08-27 13:32:08-03","IAP","PACA-AGP","35602","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Montenegro","PACA035602",NA,"A. L. Bonotto","1990","Henz, E.","1946","12","20","RS","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: fruto","Magnoliophyta","Rosales",NA,"Kappesberg",NA,"21601","auto","Magnoliatae","06","12",NA,NA,NA
"60","2019-08-27 13:32:08-03","IAP","PACA-AGP","4424","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","PACA004424",NA,"A. L. Bonotto","1990","Rambo, B.","1941","02","06","RS","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: fruto","Magnoliophyta","Rosales",NA,"Cambará",NA,"76715","auto","Magnoliatae","06","12",NA,NA,NA
"61","2019-08-27 13:32:08-03","IAP","PACA-AGP","4544","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","PACA004544",NA,"A. L. Bonotto","1990","Rambo, B.","1941","02","08","RS","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: flor","Magnoliophyta","Rosales",NA,"Faz. Englert",NA,"76715","auto","Magnoliatae","06","12",NA,NA,NA
"62","2019-08-27 13:32:08-03","IAP","PACA-AGP","11526","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","PACA011526",NA,"A. L. Bonotto","1990","B. Burk SJ","1944","01",NA,"RS","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: flor e fruto","Magnoliophyta","Rosales",NA,"Faz. Englert",NA,"76715","auto","Magnoliatae","06","12",NA,NA,NA
"63","2019-08-27 13:32:08-03","IAP","PACA-AGP","97212","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","PACA097212",NA,"J. Mauhs",NA,"Mauhs, J.","1993","10","28","RS","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"HASU 9992.&nf;Frequênte. Habitat: Estrada Hábito: erva","Magnoliophyta","Rosales",NA,"FLONA",NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"64","2019-08-27 13:32:08-03","IAP","PACA-AGP","94604","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","PACA094604",NA,"C. Mondin & A. Iob","1999","Mondin, C.","1998","12","17","RS","-50.5835990905762","-29.4480991363525",NA,NA,"1679",NA,NA,"HASU 7132. Habitat: Frequênte na beira da mata. Hábito: erva","Magnoliophyta","Rosales",NA,"FLONA, Arroio Lageado.",NA,"76715","auto","Magnoliatae","01",NA,NA,NA,NA
"65","2019-08-27 13:32:08-03","IAP","PACA-AGP","32257","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula","PACA032257",NA,"A. L. Bonotto","1990","Rambo, B.","1946","02","16","RS","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: fruto","Magnoliophyta","Rosales",NA,"Tainhas",NA,"76715","auto","Magnoliatae","06","12",NA,NA,NA
"66","2019-08-27 13:32:08-03","IAP","PACA-AGP","25037","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Sebastião do Caí","PACA025037",NA,"A. L. Bonotto","1990","A. Reckziegel","1943",NA,NA,"RS","-51.3755989074707","-29.5867004394531",NA,NA,NA,NA,NA,"Habitat: In dumetosis ad viam Fenofase: fruto","Magnoliophyta","Rosales",NA,"Alto Feliz",NA,"12036","auto","Magnoliatae","06","12",NA,NA,NA
"67","2019-08-27 13:32:08-03","IAP","PACA-AGP","463","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Sebastião do Caí","PACA000463",NA,"A. L. Bonotto","1990","Rambo, B.","1933","03","06","RS","-51.3755989074707","-29.5867004394531",NA,NA,NA,NA,NA,"Habitat: In dumetosis ad viam Fenofase: estéril","Magnoliophyta","Rosales",NA,"Alto Feliz",NA,"12036","auto","Magnoliatae","06","12",NA,NA,NA
"68","2019-08-27 13:32:08-03","IAP","PACA-AGP","3751","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Sebastião do Caí","PACA003751",NA,"A. L. Bonotto","1990","Rambo, B.","1941","01","04","RS","-51.3755989074707","-29.5867004394531",NA,NA,NA,NA,NA,"Habitat: In dumetosis ad viam Fenofase: fruto","Magnoliophyta","Rosales",NA,"Beckersberg",NA,"12036","auto","Magnoliatae","06","12",NA,NA,NA
"69","2019-08-27 13:32:08-03","IAP","PACA-AGP","6568","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Sebastião do Caí","PACA006568",NA,"A. L. Bonotto","1990","Rambo, B.","1940","11","10","RS","-51.3755989074707","-29.5867004394531",NA,NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: flor","Magnoliophyta","Rosales",NA,"Nova Petrópolis",NA,"12036","auto","Magnoliatae","06","12",NA,NA,NA
"70","2019-08-27 13:32:08-03","IAP","PACA-AGP","34595","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Vacaria","PACA034595",NA,"Emrich-Rambo","1954","Rambo, B.","1946","12","30","RS","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,"Habitat: In araucarieto Fenofase: flor e fruto","Magnoliophyta","Rosales",NA,"Faz. da Ronda",NA,"63451","auto","Magnoliatae","09","12",NA,NA,NA
"71","2019-08-27 13:32:08-03","IAP","PACA-AGP","51667","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Vacaria","PACA051667",NA,"A. L. Bonotto","1990","Rambo, B.","1951","12","27","RS","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,"Habitat: Ad araucarietum in graminosis Fenofase: fruto","Magnoliophyta","Rosales",NA,"Passo do Socorro",NA,"63451","auto","Magnoliatae","06","12",NA,NA,NA
"72","2019-08-27 13:32:08-03","IAP","PACA-AGP","51451","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Vacaria","PACA051451",NA,"A. L. Bonotto","1990","Rambo, B.","1951","12","26","RS","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,"Habitat: In campestribus graminosis Fenofase: fruto","Magnoliophyta","Rosales",NA,"Passo do Socorro",NA,"63451","auto","Magnoliatae","06","12",NA,NA,NA
"73","2019-08-27 13:32:08-03","IAP","PACA-AGP","55158","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Bom Retiro","PACA055158",NA,"L.B. Smith","1950","Reitz, R.","1948","12","17","SC","-49.489200592041","-27.7971992492676",NA,NA,"2453","2000","2000","HBR 4913 Habitat: In campestribus dumetosis Fenofase: fruto Hábito: erva","Magnoliophyta","Rosales",NA,"Campo dos Padres",NA,"35974","auto","Magnoliatae",NA,NA,NA,NA,NA
"74","2021-03-10 14:35:16-03","UFSC","CTBS","1272","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Curitibanos",NA,NA,"Mezaroba, M.","2014","Mezaroba, Marina","2014","11","27","Santa Catarina","-50.654325","-27.282361","50°39'15.57W","27°16'56.50S","9",NA,NA,"Carrapicho - rasteiro. Erva com aproximadamente 20 cm d altura, folhas compostas e serreadas.",NA,NA,NA,"Videira, Linha Lourdes, próximo a capela.",NA,NA,NA,NA,"11","27",NA,NA,NA
"75","2019-11-21 14:44:03-03","UFJF","CESJ","65518","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Campo Belo do Sul","CESJ065518",NA,"A.L. de Gasper","2009","M. Verdi; B. Grosch; G. Klemz","2008","12","15","Santa Catarina","-50.849722","-28.035","-50.849722","-28.035","1245","845","845","Florística IFFSC 677; Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habitat: entorno do fragmento.","Angiosperma",NA,"América do Sul","Canoas/Fazenda Gateados",NA,NA,NA,NA,"04",NA,NA,NA,NA
"76","2019-11-21 14:44:03-03","UFJF","CESJ","66895","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Grão Pará","CESJ066895",NA,"A.L. de Gasper","2011","A.L. de Gasper; A. Salino; L. Meyer","2011","11","11","Santa Catarina","-49.365561","-28.055858","-49.365561","-28.055858","2889","1100","1100","Coleta Extra IFFSC. Floresta Ombrófila Mista em estádio sucessional avançado. Erva terrícola, na beira de estrada.","Angiosperma",NA,"América do Sul","Serra do Corvo Branco",NA,NA,NA,NA,"11","11",NA,NA,NA
"77","2019-11-21 14:44:03-03","UFJF","CESJ","31816","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São José dos Pinhais","CESJ031816",NA,"G. Hatschbach","1997","J.M. Silva; et all.","1997","10","14","Paraná","-49.2064018249512","-25.5347003936768",NA,NA,"2124",NA,NA,"Prostrada, flor esverdeada. Barrancos as margens da estrada","Angiosperma",NA,"América do Sul","Guaricana",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"78","2019-11-27 13:52:12-03","UFS","ASE","38895","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Curitibanos","ASE0040344",NA,NA,"2014","Mezaroba, M","2014","11","27","Santa Catarina","-50.5844","-27.2828","-50.5844","-27.2828","9",NA,NA,"Erva com aproximadamente 20 cm altura, folhas compostas e serreadas; Carrapicho -rasteiro.","Magnoliophyta",NA,"Southern America","Videira, Linha Lourdes, proximo a capela",NA,NA,NA,NA,"11","27",NA,NA,NA
"79","2019-11-27 13:52:12-03","UFS","ASE","40069","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Cambará do Sul","ASE0041586",NA,NA,"2016","Gonzatti, F","2015","12","05","Rio Grande do Sul","-50.1161","-29.5443","-50.1161","-29.5443","2264",NA,NA,"Rosetada, em frutificação; Campo limpo","Magnoliophyta",NA,"Southern America","Acampamento do Parque Itaimbezinho",NA,NA,NA,NA,"01",NA,NA,NA,NA
"80","2021-03-25 09:28:15-03","UNICAMP","UEC","160828","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Urubici","UEC009797","UEC009797","Souza, VC","2007","Romão, GO; Rodrigues, CDN; Dantas, APT","2006","11","01","Santa Catarina","-49.479306","-28.126583","-49.479306","-28.126583","1824",NA,NA,"Erva até 15 cm alt.; inflorescência verde.; Mata ciliar bastante degradada.","Magnoliopsida",NA,NA,"Rodovia Urubici-São Joaquim (SC-430), próximo ao rio Pericó.",NA,NA,NA,NA,"05","20",NA,NA,NA
"81","2021-03-01 16:38:46-03","UNICAMP","UEC","175813","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Urupema","UEC023979","UEC023979","Souza, VC","2007","Coelho, RLG; Delfini-Feliciano, C; Pinho-Ferreira, MA; Shimizu, GH; Barbosa, TDM","2007","04","04","Santa Catarina","-49.864722","-27.925278","-49.864722","-27.925278","149","1715","1715","Erva 0,2m. Frutos maduros.; Campo de altitude.","Magnoliopsida",NA,NA,"Fazenda Farofa, trilha das antenas.",NA,NA,NA,NA,"04","04",NA,NA,NA
"82","2021-03-01 16:38:46-03","UNICAMP","UEC","97911","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Apiaí",NA,NA,"Rodrigues, RR; Souza, VC","1997","Chung, F; Matos, J; Schmidt, M; Gandara, F; Ivanauskas, NM; Vanini, A; et al.","1997","12","13","São Paulo","-49.077222","-24.335278","-49.077222","-24.335278","123",NA,NA,"Erva de 30cm, inflorescência em espiga.; Floresta Ombrófila Mist, Floresta de Araucária","Magnoliopsida",NA,NA,"Estrada do Pinhalzinho, 11 Km de Bom Sucesso de Itararé",NA,NA,NA,NA,"12",NA,NA,NA,NA
"83","2021-03-01 16:38:46-03","UNICAMP","UEC","75948","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Piraquara",NA,NA,"Hatschbach, G","1994","Ribas, OS; Cordeiro, J","1994","10","20","Paraná","-49.0633010864258","-25.4416999816895",NA,NA,"694",NA,NA,"Erva, 30cm, flores creme esverdeado. Orla da mata.","Magnoliopsida",NA,NA,"Roça Nova",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:38:46-03","UNICAMP","UEC","49102","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","São Mateus do Sul",NA,NA,"Silva, SM",NA,"Silva, SM; Britez, RM","1986","10","14","Paraná","-50.3828010559082","-25.8742008209229",NA,NA,"796",NA,NA,"Erva rasteira com flores pouco vistosas, verdes, ruderal.","Magnoliopsida",NA,NA,"Faz. do Durgo",NA,"31353","auto",NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:38:46-03","UNICAMP","UEC","81596","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Riozinho",NA,NA,"Jarenkow, JA","1990","Jarenkow, JA; Waechter, JL","1990","11","03","Rio Grande do Sul","-50.4524993896484","-29.6410999298096",NA,NA,"1780",NA,NA,"Erva de borda de mata nebular. Flores com perianto verdoso e estames vinosos.","Magnoliopsida",NA,NA,"Entre Nova Trípole e Boa Vista.",NA,"18583","auto",NA,"11",NA,NA,NA,NA
"86","2021-03-01 16:38:46-03","UNICAMP","UEC","77127","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Urubici",NA,NA,"Xiyama, CY","1997","Stehmann, JR; Borba, EL; Ippolito, A; Reis, C","1995","12","06","Santa Catarina","-49.5917015075684","-28.0149993896484",NA,NA,"1758",NA,NA,"Erva rasteira, em mata com Araucaria.","Magnoliopsida",NA,NA,"Estrada Serra do Corvo Branco",NA,"30102","auto",NA,"05","14",NA,NA,NA
"87","2020-12-04 13:19:41-03","UDESC","LUSC","6829","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Rio Rufino","LUSC004746","LUSC004746",NA,NA,"Floriani, M.M.P.","2012","11","01","Santa Catarina","-49.7792015075684","-27.8605995178223",NA,NA,"284",NA,NA,NA,NA,NA,NA,"Fazenda Santo Antônio.",NA,"29300","auto",NA,NA,NA,NA,NA,NA
"88","2019-01-17 11:26:57-02","PUCRS","MPUC","19097","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,"C.A. Mondin","2008",NA,"2007","10","22","RS","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"Rosales","South America","CPCN Pró-Mata",NA,NA,NA,"Magnoliopsida","01","01","3179","1",NA
"89","2019-01-17 11:26:57-02","PUCRS","MPUC","2013","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Vacaria",NA,NA,"S.M. Nunes","1979",NA,"1978","10","17","RS","-50.9297222","-28.4880556","-50.9297222000","-28.4880556000",NA,NA,NA,NA,NA,"Rosales","South America",".",NA,NA,NA,"Magnoliopsida","01","01",NA,"1",NA
"90","2019-01-17 11:26:57-02","PUCRS","MPUC","10634","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,"M. Sobral","2003",NA,"1999","02","20","RS","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,"Cognição da Mata de Araucária do CPCN Pró-Mata",NA,"Rosales","South America","CPCN Pró-Mata",NA,NA,NA,"Magnoliopsida","01","01",NA,"1",NA
"91","2019-01-17 11:26:57-02","PUCRS","MPUC","10070","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,"N.I. Matzenbacher",NA,NA,"2000","11","25","RS","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"Rosales","South America","CPCN Pró-Mata",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA
"92","2019-01-17 11:26:57-02","PUCRS","MPUC","15626","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Cambará do Sul",NA,NA,"N.I. Matzenbacher",NA,NA,"1983","05","28","RS","-50.1444444","-29.0477778","-50.1444444000","-29.0477778000",NA,NA,NA,NA,NA,"Rosales","South America","Aparados da Serra, Canion Itaimbezinho",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA
"93","2019-01-17 11:26:57-02","PUCRS","MPUC","10635","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,"N.I. Matzenbacher","2004",NA,"1999","02","20","RS","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,"Cognição da Mata de Araucária do CPCN Pró-Mata",NA,"Rosales","South America","CPCN Pró-Mata",NA,NA,NA,"Magnoliopsida","01","01",NA,"1",NA
"94","2019-01-17 11:26:57-02","PUCRS","MPUC","11244","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,"Equipe do Projeto","2000",NA,"2000","09","16","RS","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"Rosales","South America","CPCN Pró-Mata",NA,NA,NA,"Magnoliopsida","01","01",NA,"1",NA
"95","2021-01-28 13:24:38-03","PUCRS","MPUC","11126","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,"L. Eggers",NA,NA,"2002","11","04","RS","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"Rosales","South America",".",NA,"76715","auto","Magnoliopsida",NA,NA,NA,"1",NA
"96","2019-01-17 11:26:57-02","PUCRS","MPUC","21092","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,"P.M.A. Ferreira","2015","C.F. Jurinitz","2015","10","24","RS","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"Rosales","South America","CPCN - Pró-Mata, estrada principal, cerca de 300m da porteira de entrada",NA,"76715","auto","Magnoliopsida","01","01","442","1",NA
"97","2021-01-28 13:24:38-03","PUCRS","MPUC","21068","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,"C.F. Jurinitz","2016",NA,"2015","10","24","RS","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"Rosales","South America","CPCN Pró-Mata, trilha principal, na beira da estrada perto da caixa d#?#água",NA,"76715","auto","Magnoliopsida","01","01","332","1",NA
"98","2020-10-14 10:05:52-03","FURB","FURB","36818","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Grão Pará","FURB40378","FURB40378","Gasper, AL de","2011","Gasper, A.L. de; Salino, A. & Meyer, L.","2011","11","11","Santa Catarina","-49.3655556","-28.0558333","-49.3655556","-28.0558333","2889","1100","1100","Coleta Extra IFFSC (Erva Terrícola) Habitat: Floresta Ombrófila Mista; Estágio Avançado; beira de estrada Habito: erva terrícola;",NA,NA,NA,"Serra do Corvo Branco.",NA,NA,NA,NA,"11","11",NA,NA,NA
"99","2020-10-14 10:05:52-03","FURB","FURB","46439","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Bento do Sul","FURB40311","FURB40311","Brotto, ML","2014","Schwirkowski, P.","2013","11","02","Santa Catarina","-49.3127778","-26.2841666","-49.3127778","-26.2841666","19",NA,NA,NA,NA,NA,NA,"Serra Alta, Vila Pilz, linha férrea.",NA,NA,NA,NA,"08","20",NA,NA,NA
"100","2019-11-08 08:55:50-03","FURB","FURB","53577","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Anita Garibaldi","FURB53577","FURB53577","Funez, A.L.","2017","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","04","25","Santa Catarina","-51.1219445","-27.8108333","-51.1219445","-27.8108333","356","784","784","fruto seco Habitat: beira de estrada Habito: erva",NA,NA,NA,NA,NA,NA,NA,NA,"05","05",NA,NA,NA
"101","2020-10-14 10:05:52-03","FURB","FURB","58762","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Bom Jardim da Serra","FURB58762","FURB58762","Farias, D.M.","2018","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","03","06","Santa Catarina","-49.59","-28.1702778","-49.5900000","-28.1702778","2219","1560","1560","fruto imaturo Habitat: interior da unidade amostral Habito: erva",NA,NA,NA,"Santa Bárbara.",NA,NA,NA,NA,"04","06",NA,NA,NA
