"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","typeStatus","class","individualCount","relatedCatalogItem","sex"
"97","2021-01-26 13:57:16-03","IMA","MAC","14572","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","R.P.Lyra-Lemos; C.J.Meireles; F.C.Silva","5740","2001","08","09",NA,"Brasil","Alagoas","Pilar","Fazenda Lamarão.","-35.9","-9.633333",NA,"Arvoreta ca. 2.5 m de altura. Frutos verdes, imaturos.; Mata Atlântica.","MAC0014572",NA,NA,"E.C.O.Chagas",NA,NA,NA,NA,"2009","-35.9","-9.633333","03","11",NA,NA,NA,NA,NA
"98","2021-01-26 13:57:16-03","IMA","MAC","14588","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","R.P.Lyra-Lemos; et al.","5756","2001","08","09",NA,"Brasil","Alagoas","Pilar","Fazenda Lamarão.","-35.55","-9.583333",NA,"Arvoreta; Mata Atlântica","MAC0014588",NA,NA,"E.C.O.Chagas",NA,NA,NA,NA,"2009","-35.55","-9.583333","05","11",NA,NA,NA,NA,NA
"99","2021-01-26 13:57:16-03","IMA","MAC","389","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","J.E.Paula","s.n.","1979","02","19",NA,"Brasil","Alagoas","Matriz do Camaragibe","Usina Camaragibe.","-35.8925","-9.254722",NA,"Árvore; Mata Atlântica","MAC0000389",NA,NA,"J.R.Pirani",NA,NA,NA,NA,"1989","-35.8925","-9.254722",NA,NA,NA,NA,NA,NA,NA
"100","2021-01-26 13:57:16-03","IMA","MAC","24769","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","A.P.Prata; et.al","1128","2006","07","18",NA,"Brasil","Alagoas","Pilar","Mata Lamarão, Primeiro ponto.","-35.956764","-9.598092",NA,"Arvoreta ca. de 2m de altura. Frutos verdes.; Mata Atlântica.","MAC0024769",NA,NA,"E.C.O.Chagas",NA,NA,NA,NA,"2009","-35.956764","-9.598092","03","11",NA,NA,NA,NA,NA
"101","2021-01-26 13:57:16-03","IMA","MAC","50025","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Chagas-Mota; J.M.Ferreira","9064","2010","10","16",NA,"Brasil","Alagoas","Chã Preta","Serra Lisa.","-36.2961006164551","-9.25527954101562",NA,"Árvore ca. 5 m de altura. Frutos vermelhos.; Mata Atlântica.","MAC0050025",NA,NA,"E.C.O.Chagas","13328",NA,NA,"auto","2010",NA,NA,"10","16",NA,NA,NA,NA,NA
"102","2021-01-26 13:57:16-03","IMA","MAC","52682","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Chagas-Mota; R.C.Pinto; J.W.Alves-Silva","10772","2011","04","12",NA,"Brasil","Alagoas","Flexeiras","Estação Ecológica de Murici, Fazenda São João.","-35.7807998657227","-9.19750022888184",NA,"Arbusto ca. 3,5 m de altura. Frutos vermelhos.; Mata Atlântica.","MAC0052682",NA,NA,"E.C.O.Chagas","21617",NA,NA,"auto","2011",NA,NA,"04","12",NA,NA,NA,NA,NA
"103","2021-01-26 13:57:16-03","IMA","MAC","52245","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Chagas-Mota","10532","2011","03","24",NA,"Brasil","Alagoas","Flexeiras","Estação Ecológica de Murici, Fazenda Triunfo.","-35.7807998657227","-9.19750022888184",NA,"Árvore ca. 10 m de altura. Frutos vermelhos.; Mata Atlântica.","MAC0052245",NA,NA,"E.C.O.Chagas","21617",NA,NA,"auto","2011",NA,NA,"03","24",NA,NA,NA,NA,NA
"104","2021-01-26 13:57:16-03","IMA","MAC","42027","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Chagas-Mota; J.W.A.Silva; D.S.Correia","3862","2009","05","30",NA,"Brasil","Alagoas","Mar Vermelho","Fazenda Canadá.","-36.3880996704102","-9.44750022888184",NA,"Árvore ca. 5 m de altura. Frutos vermelhos.; Mata Pluvial Atlântica.","MAC0042027",NA,NA,"E.C.O.Chagas","12091",NA,NA,"auto","2009",NA,NA,"05","30",NA,NA,NA,NA,NA
"105","2021-01-26 13:57:16-03","IMA","MAC","38002","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Chagas-Mota; A.I.L.Pinheiro","2714","2009","04","17",NA,"Brasil","Alagoas","Murici","Serra do Ouro.","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. 4 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0038002",NA,NA,"E.C.O.Chagas","22851",NA,NA,"auto","2009",NA,NA,"04","17",NA,NA,NA,NA,NA
"106","2021-01-26 13:57:16-03","IMA","MAC","36696","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Chagas-Mota; A.I.L.Pinheiro","2066","2009","02","13",NA,"Brasil","Alagoas","Murici","Serra do Ouro.","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. 6 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0036696",NA,NA,"E.C.O.Chagas","22851",NA,NA,"auto","2009",NA,NA,"02","13",NA,NA,NA,NA,NA
"107","2020-11-18 11:41:09-03","UERJ","HRJ","11311","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","?","s.n.","2008","12","16",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011311",NA,NA,NA,"32988",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-25 10:13:20-03","CVRD","CVRD","7428","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Folli, D.A.","4317","2002","08","12","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cordão vermelho","CVRD007428","CVRD007428",NA,"Domingos A. Folli","48094",NA,NA,"auto","2006",NA,NA,"10","17",NA,"Magnoliopsida",NA,NA,NA
"109","2021-02-25 10:13:20-03","CVRD","CVRD","9735","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Folli, D.A.","5352","2006","08","31","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cordão vermelho","CVRD009735","CVRD009735",NA,"Domingos A. Folli","48094",NA,NA,"auto","2006",NA,NA,"10","17",NA,"Magnoliopsida",NA,NA,NA
"110","2021-02-25 10:13:20-03","CVRD","CVRD","13773","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Folli, D.A.","6866","2012","06","07","América do Sul","BRASIL","ES","Linhares","Aceiro lasa","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cordão vermelho","CVRD013773","CVRD013773",NA,"Geovane S. Siqueira","48094","68","68","auto","2014",NA,NA,"02","14",NA,"Magnoliopsida",NA,NA,NA
"111","2021-02-25 10:13:20-03","CVRD","CVRD","6520","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Folli, D.A.","3631","2000","06","07","América do Sul","BRASIL","ES","Linhares","Córrego travaglia","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cordão vermelho","CVRD006520",NA,NA,"José Rubens Pirani","48094",NA,NA,"auto","2002",NA,NA,"01","31",NA,"Magnoliopsida",NA,NA,NA
"112","2021-03-01 11:52:30-03","UFPE","UFP","38566","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","gardneri","Picramnia gardneri","Planchon","Oliveira, M","1453","2003","10","27",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Arbusto com aproximadamente 2,5m de altura com frutos vermelhos.","UFP038566",NA,NA,"Oliveira, M","16798",NA,NA,"auto","2006",NA,NA,"09",NA,NA,NA,NA,NA,NA
"113","2021-03-01 11:52:30-03","UFPE","UFP","53179","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","gardneri","Picramnia gardneri","Planchon","Alves-Araújo, A; Melo, A","989","2008","05","22",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,"Arbusto de 30m de altura com inflorescências verdes e botões verdes. Indivíduo masculino.; Mata Atlântica.","UFP053179",NA,NA,"Alves-Araújo, A","18865",NA,NA,"auto","2008",NA,NA,"05","22",NA,NA,NA,NA,NA
"114","2021-03-01 11:52:30-03","UFPE","UFP","40904","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","gardneri","Picramnia gardneri","Planchon","Cara, PAA","74","2004","04",NA,NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Arbusto com aproximadamente 5m de altura com frutos maturos vermelhos.","UFP040904",NA,NA,"Oliveira, M","16798",NA,NA,"auto","2006",NA,NA,"09",NA,NA,NA,NA,NA,NA
"115","2021-03-01 11:52:30-03","UFPE","UFP","35520","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","gardneri","Picramnia gardneri","Planchon","Figueiredo, L","264","1995","09","29",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,"Vegetação arbóreo-arbustiva; mata fechada com clareiras e riachos. Solo argilo-arenoso.; Arbusto de 3m de altura com caule acinzentado e frutos maturos avermelho-alaranjados.","UFP035520",NA,NA,"Oliveira, M","24709",NA,NA,"auto","2006",NA,NA,"09",NA,NA,NA,NA,NA,NA
"116","2021-03-01 11:52:30-03","UFPE","UFP","38877","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","gardneri","Picramnia gardneri","Planchon","Oliveira, M; Zezito; Grillo, AA","1468","2003","10","01",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.7933006286621","-8.72667026519775",NA,"Vegetação arbustiva-arbórea densa. Solo humoso.; Arbusto de aproximadamente 2m de altura com frutos laranja-avermelhados. Ocasional.","UFP038877",NA,NA,NA,"11830",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-09-12 05:00:02-03","US","US","3596828","PreservedSpecimen","Plantae",NA,"Sapindales","Simaroubaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","J. R. Pirani, J. A. Kallunki, I. Cordeiro & P. L. Moraes","3022","1994","2","19","South America - Neotropics","Brazil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande (IBAMA), a 31 km de Pedro Canário (na Avenida Aracruz) e 6 km da Base do IBAMA","-39.7322006225586","-18.5932998657227",NA,NA,"US01858131","US01858131_01 US01858131_02",NA,NA,"41644",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"118","2021-03-15 18:29:19-03","USP","SPF","173553","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Carboni, M","186","2005","03","29",NA,"Brasil","São Paulo","Cananéia","Distrito de Itapitangui. Parque Estadual de Jacupiranga, Núcleo do Cedro. Floresta sobre Restinga.","-48.064444","-25.0025",NA,"Árvore com 6 m. de alt. com frutos vinho, comum localmente.","SPF00173553",NA,NA,"Pirani, JR",NA,"50","50",NA,"2006","-48.064444","-25.0025",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-13 11:28:12-03","USP","SPF","226042","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Thier, O","1447","2009","02","15",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.7625","-22.440556",NA,NA,"SPF00226042",NA,NA,"Pirani, JR",NA,NA,NA,NA,"2016","-42.7625","-22.440556","03",NA,NA,NA,NA,NA,NA
"120","2021-03-15 18:29:19-03","USP","SPF","152144","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Franco, GADC","2930","2000","04","19",NA,"Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Estrada da Limeira. Floresta Ombrófila Densa de Encosta com perturbação.","-45.533333","-23.733333",NA,"Árvore 4 m alt.; frutos vermelhos. Borda de mata.","SPF00152144",NA,NA,"Pirani, JR",NA,NA,NA,NA,"2002","-45.533333","-23.733333","10",NA,NA,NA,NA,NA,NA
"121","2019-11-13 11:28:12-03","USP","SPF","214255","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Barreto, KD","3334","1994","12","01",NA,"Brasil","São Paulo","Juquiá",NA,"-47.742","-24.29725",NA,NA,"SPF00214255",NA,NA,"Souza, VC",NA,NA,NA,NA,"2010","-47.742","-24.29725","01",NA,NA,NA,NA,NA,NA
"122","2021-03-15 18:29:19-03","USP","SPF","215158","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Martins, EGA","170","2010","04","13",NA,"Brasil","São Paulo","Cubatão","Parque Ecológico Perequê, Margem esquerda ao final da trilha da cachoeira, antes da travessia do rio.","-46.416167","-23.848833",NA,"Arvoreta, 2,5 m alt. Ramos ocráceo a esverdeados. Folhas lustrosas na face adaxial. Infrutescência esverdeada. Fruto vináceo, lustroso.; Borda de Floresta Atlântica.","SPF00215158",NA,NA,"Pirani, JR",NA,NA,NA,NA,"2015","-46.416167","-23.848833",NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 18:29:19-03","USP","SPF","40065","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Gehrt, A","s.n.","1934","02","13",NA,"Brasil","São Paulo",NA,"Estação Biológica do Alto da Serra",NA,NA,NA,"Árvore da mata; inflorescência pendente. Planta masculina.","SPF00040065",NA,NA,"Pirani, JR",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 18:29:19-03","USP","SPF","68875","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Sucre, D","8718","1972","03","19",NA,"Brasil","Rio de Janeiro",NA,"2 km de São João. Mata de restinga.",NA,NA,NA,"Arbusto umbrófilo 2.5 m de alt., crescendo em mata de restinga. Pedunculo e rachis da inflorescência castanho escuro, flores vermelhas. Frutos maduros, externamente de cor vermelho lúcido, internamente amarelos.","SPF00068875",NA,NA,"Pirani, JR",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 18:29:19-03","USP","SPF","158802","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri gardneri","Planch.","Ivanauskas, NM","747","1996","03","29",NA,"Brasil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski . Floresta Atlântica.","-47.876944","-24.675833",NA,"Arvoreta de 1,5 m. Flores brancas. Planta masculina.","SPF00158802",NA,"gardneri","Pirani, JR",NA,NA,NA,NA,"1996","-47.876944","-24.675833",NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 18:29:19-03","USP","SPF","89998","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri gardneri","Planch.","Pirani, JR","3022","1994","02","19",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande, A 31 km de Pedro Canário (na Avenida Aracruz) e 6 km da Base do IBAMA. Floresta de Tabuleiro, muito perturbada.","-39.7322006225586","-18.5932998657227",NA,"Arvoreta 4 m alt., numa baixada úmida na mata. Folhas lustrosas, folíolos deflexos, pecíolos alaranjados. Inflorescências pendentes, verdes com glomérulos de botões levemente amarelados. Voucher para estudo químico.","SPF00089998",NA,"gardneri","Pirani, JR","41644",NA,NA,"auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:28:12-03","USP","SPF","204172","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Folli, DA","4317","2002","08","12",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00204172",NA,NA,"Folli, DA","48094",NA,NA,"auto","2006",NA,NA,"10",NA,NA,NA,NA,NA,NA
"128","2019-11-13 11:28:12-03","USP","SPF","204174","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Folli, DA","5352","2006","08","31",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,"SPF00204174",NA,NA,"Folli, DA","48094",NA,NA,"auto","2006",NA,NA,"10",NA,NA,NA,NA,NA,NA
"129","2021-03-15 18:29:19-03","USP","SPF","139751","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Braga, PIS","s.n.","1991","11","22",NA,"Brasil","Minas Gerais","Caratinga","Fazenda Macedônea. Cenibra/Ibapa. Trilha atrás do viveiro. Mata secundária.","-42.1391983032227","-19.7896995544434",NA,"Frutos vermelhos.","SPF00139751",NA,NA,"Pirani, JR","49886",NA,NA,"auto","2000",NA,NA,"02",NA,NA,NA,NA,NA,NA
"130","2021-03-15 18:29:19-03","USP","SPF","68950","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri septentrionalis","Pirani","Andrade-Lima, AD","51926","1951","07","30",NA,"Brasil","Pernambuco","Recife","Dois Irmãos. Próximo à clareira, mata.","-34.8810997009277","-8.05389022827148",NA,"Arbusto, fl. creme.","SPF00068950",NA,"septentrionalis","Pirani, JR","18865",NA,NA,"auto","1990",NA,NA,NA,NA,"isotype",NA,NA,NA,NA
"131","2021-03-15 18:29:19-03","USP","SPF","68951","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri septentrionalis","Pirani","Andrade-Lima, AD","541956","1954","11","26",NA,"Brasil","Pernambuco","Recife","Mata de Dois Irmãos.","-34.8810997009277","-8.05389022827148",NA,"Arbustos. Frutos.","SPF00068951",NA,"septentrionalis","Pirani, JR","18865",NA,NA,"auto",NA,NA,NA,NA,NA,"paratype",NA,NA,NA,NA
"132","2021-03-15 18:29:19-03","USP","SPF","68952","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri septentrionalis","Pirani","Andrade-Lima, AD","s.n.","1980","10","13",NA,"Brasil","Pernambuco","Recife","Mata de Dois Irmãos.","-34.8810997009277","-8.05389022827148",NA,"Arb. ca. 2,5 m, com frutos maduros vermelho-alaranjados. Comum.","SPF00068952",NA,"septentrionalis","Pirani, JR","18865",NA,NA,"auto",NA,NA,NA,NA,NA,"paratype",NA,NA,NA,NA
"133","2021-03-15 18:29:19-03","USP","SPF","166324","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Oliveira, M","1548","2004","02","11",NA,"Brasil","Pernambuco","Sirinhaém","Mata do Jindaí, borda da mata. Vegetação arbustivo-arbórea densa. Solo argiloso.","-35.1161003112793","-8.59082984924316",NA,"Arvoreta ca. de 3.0 m alt.; botões florais alvos.","SPF00166324",NA,NA,"Pirani, JR","20997",NA,NA,"auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-15 18:29:19-03","USP","SPF","166323","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Scheel-Ybert, R","420","2003","11","08",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Res. Biol. Est. Pr. Sul. Mata atlântica, encosta, pr. trilha Pr. Sul/Pr. Longa.","-44.3180999755859","-23.0067005157471",NA,"Árvore ca. 4 m alt.; DAP 4 cm. Folhas verde-escuro, discolores; frutos vermelhos. Madiera clara, sf exsudação, gosto muito amargo, s/ cheiro característico.","SPF00166323",NA,NA,"Pirani, JR","32988",NA,NA,"auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 18:29:19-03","USP","SPF","74738","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri gardneri","Planch.","Araújo, D","9361","1991","04","11",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Reserva Biológica Estadual da Praia do Sul. Praia do sul, 23º10'S Lat. Na restinga arbórea, na trilha para o brejo.","-44.3180999755859","-23.0067005157471",NA,"Arbusto ca 3 m de alt., semi-umbrófilo. Frutos vermelhos.","SPF00074738",NA,"gardneri","Pirani, JR","32988",NA,NA,"auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 18:29:19-03","USP","SPF","68843","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri gardneri","Planch.","Flores, D","123","1988","08","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Baixada de Jacarepaguá. Pedra de Itaúna.","-43.2075004577637","-22.9027996063232",NA,"Arbusto de frutos vermelhos.","SPF00068843",NA,"gardneri","Pirani, JR","57442",NA,NA,"auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 18:29:19-03","USP","SPF","166320","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Flores, D","115","1988","08","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Baixada Jacarepaguá, Itaúna.","-43.2075004577637","-22.9027996063232",NA,"Arbusto com botões roxos.","SPF00166320",NA,NA,"Pirani, JR","57442",NA,NA,"auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-15 18:29:19-03","USP","SPF","68874","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Brade, AC","16276","1940","09","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha Cutiatá-Açu","-43.2075004577637","-22.9027996063232",NA,"Pequena árvore, flore e fruto vermelho. Planta feminina.","SPF00068874",NA,NA,"Pirani, JR","57442",NA,NA,"auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 18:29:19-03","USP","SPF","68872","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri gardneri","Planch.","Pereira, E","439","1945","12","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha de Paquetá","-43.2075004577637","-22.9027996063232",NA,"Arbusto de flores vermelhas.","SPF00068872",NA,"gardneri","Pirani, JR","57442",NA,NA,"auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 18:29:19-03","USP","SPF","68877","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Sucre, D","9998","1973","05","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Morro do Rangel, Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,"Arbusto com até 4,5 m de alt. umbrófilo, crescendo em mata rupícola da encosta. Rachis da inflorescência verde claro vermelhas. Fruto ainda verdes de cor vermelha. Planta masculina.","SPF00068877",NA,NA,"Pirani, JR","57442",NA,NA,"auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 18:29:19-03","USP","SPF","68876","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri gardneri","Planch.","Sucre, D","5398","1969","07","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá. Mata de restinga do lado sul da Pedra de Itauna.","-43.2075004577637","-22.9027996063232",NA,"Árvore com ca. 8 m alt., crescendo próximo à Pedra de Itauna, rachis da inflorescência verde e flores vermelhas. Inflorescência pêndula. Planta masculina.","SPF00068876",NA,"gardneri","Pirani, JR","57442",NA,NA,"auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 18:29:19-03","USP","SPF","68871","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri gardneri","Planch.","Sucre, D","5895","1969","09","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá. Mata de restinga, situada do lado sul da Pedra de Itaúna.","-43.2075004577637","-22.9027996063232",NA,"Árvore com ca. 3-5 m alt., semiumbrófila; flor vermelha.","SPF00068871",NA,"gardneri","Pirani, JR","57442",NA,NA,"auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 18:29:19-03","USP","SPF","68873","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Araújo, D","222","1973","06","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá. Pedra de Itaúna, lado sudoeste, mata de restinga.","-43.2075004577637","-22.9027996063232",NA,"Arbusto de ca. 3 m. de alt. umbrófilo; inflorescência pendularç flor masculina vermelha; caule esbranquiçado.","SPF00068873",NA,NA,"Pirani, JR","57442",NA,NA,"auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:28:12-03","USP","SPF","225002","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Braga, JMA","7","1992","05","06",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restionga de Grumari.","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00225002",NA,NA,"Pirani, JR","57442",NA,NA,"auto","2016",NA,NA,"01",NA,NA,NA,NA,NA,NA
"145","2021-03-15 18:29:19-03","USP","SPF","140774","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri gardneri","Planch.","Magenta, MAG","93","1999","03","18",NA,"Brasil","São Paulo","Bertioga","Fazenda da Família Pinto. São Lourenço, Rod. SP-55, km 211,5. Floresta de restinga paludosa sobre solo turfoso.","-46.138599395752","-23.8544006347656",NA,"Arbusto escandente. Frutos maduros vináceos.","SPF00140774",NA,"gardneri","Rossi, L","37616",NA,NA,"auto","1999",NA,NA,"08","08",NA,NA,NA,NA,NA
