"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","previousCatalogNumber"
"46","2020-02-08 09:56:37-03","NBC","NL-BOTANY","U.1517285","PreservedSpecimen","Plantae",NA,"Malpighiales","Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Tul.) P.Royen",NA,"Glaziou AFM",NA,"1883","06","01","Southern America","Brazil",NA,NA,"Prov. Rio de janeiro, Rio Negro.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1517285 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1517285","NL-U1517285",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"47","2020-02-08 09:56:37-03","NBC","NL-BOTANY","U.1517286","PreservedSpecimen","Plantae",NA,"Malpighiales","Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Tul.) P.Royen",NA,"Hoehne FC",NA,"1911","05","01","Southern America","Brazil",NA,NA,"Coxim, Matto Grosso. Cachoeira do Rio Taquari.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1517286 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1517286","NL-U1517286",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"48","2020-11-04 12:18:53-03","ESALQ","ESA","78864","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Podostemaceae","Apinagia","riedellii","Apinagia riedellii",NA,NA,"Tameirão Neto, E.","916.0","2001","07","11",NA,"Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,"ESA078864",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"49","2021-01-14 15:33:06-03","MN","R","213741","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","fluitans","Apinagia fluitans","P. Royen",NA,"Bove, C.P.; Philbrick, C.T.","1896","2007","09","23",NA,"Brasil","Mato Grosso","Aripuanã",NA,"-56.453556","-10.164139","Álcool 70%","Coleção líquida",NA,NA,NA,NA,NA,NA,"56°27'12,8W","10°9'50,9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-01-14 15:33:06-03","MN","R","213743","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","fucoides","Apinagia fucoides","(Mart.) Tul.",NA,"Sazima, I.; Bokermann, W.","4128","1973","04","29",NA,"Brasil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752","Álcool 70%","Coleção líquida",NA,NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"51","2021-01-14 15:33:06-03","MN","R","213742","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","fucoides","Apinagia fucoides","(Mart.) Tul.",NA,"Menezes, N.L.; Wanderley, M.G.L. & Prado, J.",NA,"1988","04","30",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328","Álcool 70%","Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:33:06-03","MN","R","213194","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","gardneriana","Apinagia gardneriana","Tul.","Fernandes, A.","Fernandes, A.",NA,"1980","05","22",NA,"Brasil","Ceará","Ubajara",NA,"-40.9211006164551","-3.85443997383118",NA,NA,NA,NA,NA,"1995","06","06",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA,NA
"53","2021-01-14 15:33:06-03","MN","R","206260","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Amaral, M.C.E.","Amaral, M.C.E.; Bittrich, V.; Oliveira, C. & Kato, L.","61","2001","07","09",NA,"Brasil","Goiás","Palestina de Goiás","Rodovia GO221, km 30","-51.261389","-16.647778",NA,NA,NA,NA,NA,"2001","08","15","051°15'41W","16°38'52S",NA,NA,NA,NA,"470","470",NA,NA,NA
"54","2021-01-14 15:33:06-03","MN","R","206261","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Bove, C.P.","Amaral, M.C.E.; Bittrich, V.; Oliveira, C. & Kato, L.","64","2001","07","10",NA,"Brasil","Goiás","Caiapônia",NA,"-51.702778","-16.809722",NA,"Plantas do Brasil",NA,NA,NA,"2009","12","16","051°42'10W","16°48'35S",NA,NA,NA,NA,"580","580",NA,NA,NA
"55","2021-01-14 15:33:06-03","MN","R","206268","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Bove, C.P.","Amaral, M.C.E.; Bittrich, V.; Oliveira, C. & Kato, L.","59","2001","07","09",NA,"Brasil","Goiás","Israelândia",NA,"-50.896111","-16.307778",NA,"Plantas do Brasil",NA,NA,NA,"2009","12","16","050°53'46W","16°18'28S",NA,NA,NA,NA,"570","570",NA,NA,NA
"56","2021-01-14 15:33:06-03","MN","R","206269","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Amaral, M.C.E.; Bittrich, V.","11","2002","08","22",NA,"Brasil","São Paulo","Pirassununga",NA,"-47.368889","-21.927778",NA,NA,NA,NA,NA,NA,NA,NA,"47°22'08W","21°55'40S",NA,NA,NA,NA,"1073","1073",NA,NA,NA
"57","2021-01-14 15:33:06-03","MN","R","211242","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Donza, A. & Occhi, R.","1035","2002","05","07",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Álcool 70%","Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-14 15:33:06-03","MN","R","211244","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Costa,W. & Costa, B.B.","1166","2003","07","25",NA,"Brasil","Mato Grosso","Nobres",NA,"-56.366222","-14.698028","Álcool 70%","Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,NA,"56°21'58,4W","14°41'52,9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-14 15:33:06-03","MN","R","211343","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Philbrick, C.T.","Bove, C.P.; Costa,W. & Costa, B.B.","2296","2011","07","20",NA,"Brasil","Tocantins",NA,NA,"-47.260194","-11.461417",NA,NA,NA,NA,NA,"2014","02",NA,"47°15'36,7W","11°27'41,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-01-14 15:33:06-03","MN","R","211349","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Philbrick, C.T.","Bove, C.P.; Costa,W. & Costa, B.B.","2302","2011","07","24",NA,"Brasil","Minas Gerais",NA,NA,"-45.530917","-17.350306",NA,NA,NA,NA,NA,"2014","02",NA,"45°31'51,3W","17°21'1,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-01-14 15:33:06-03","MN","R","212624","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T. & Tucci, S.","1701","2006","07","17",NA,"Brasil","Mato Grosso","Nobres",NA,"-56.365667","-14.698917",NA,NA,NA,NA,NA,NA,NA,NA,"56°21'56,4W","14°41'56,1S",NA,NA,NA,NA,"221","221",NA,NA,NA
"62","2021-01-14 15:33:06-03","MN","R","212625","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T. & Tucci, S.","1706","2006","07","18",NA,"Brasil","Mato Grosso","Nortelândia",NA,"-56.807083","-14.45425",NA,NA,NA,NA,NA,NA,NA,NA,"56°48'25,5W","14°27'15,3S",NA,NA,NA,NA,"206","206",NA,NA,NA
"63","2021-01-14 15:33:06-03","MN","R","212626","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T. & Tucci, S.","1707","2006","07","18",NA,"Brasil","Mato Grosso","Nortelândia",NA,"-56.807083","-14.45425",NA,NA,NA,NA,NA,NA,NA,NA,"56°48'25,5W","14°27'15,3S",NA,NA,NA,NA,"206","206",NA,NA,NA
"64","2021-01-14 15:33:06-03","MN","R","212632","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Paula & Philbrick, C.T. & Ruhjel, B.","2236","2010","06","16",NA,"Brasil","Tocantins",NA,NA,"-48.8015","-11.124972",NA,NA,NA,NA,NA,NA,NA,NA,"48°48'5,4W","11°7'29,9S",NA,NA,NA,NA,"236","236",NA,NA,NA
"65","2021-01-14 15:33:06-03","MN","R","212633","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Paula & Philbrick, C.T. & Ruhjel, B.","2247","2010","06","19",NA,"Brasil","Goiás",NA,NA,"-49.030722","-16.108528",NA,NA,NA,NA,NA,NA,NA,NA,"49°1'50,6W","16°6'30,7S",NA,NA,NA,NA,"839","839",NA,NA,NA
"66","2021-01-14 15:33:06-03","MN","R","212636","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Philbrick, C.T.","Bove, C.P.; Philbrick, C.T.; Novelo, A. & Gera, T.","1496","2005","06","10",NA,"Brasil","Pará","Redenção",NA,"-49.965556","-8.063889","Álcool 70%","Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,NA,"49°57'56W","8°3'50S",NA,NA,NA,NA,"195","195",NA,NA,NA
"67","2021-01-14 15:33:06-03","MN","R","212639","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T.; Moreira, A.D.R. & Philbrick, P.K.B.","2316","2012","06","24",NA,"Brasil","Minas Gerais",NA,NA,"-46.455111","-20.336944",NA,NA,NA,NA,NA,NA,NA,NA,"46°27'18,4W","20°20'13S",NA,NA,NA,NA,"790","790",NA,NA,NA
"68","2021-01-14 15:33:06-03","MN","R","212640","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T.; Moreira, A.D.R. & Philbrick, P.K.B.","2311","2012","06","24",NA,"Brasil","Minas Gerais",NA,NA,"-46.429278","-20.33125",NA,NA,NA,NA,NA,NA,NA,NA,"46°25'45,4W","20°19'52,5S",NA,NA,NA,NA,"710","710",NA,NA,NA
"69","2021-01-14 15:33:06-03","MN","R","212641","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T.; Moreira, A.D.R. & Philbrick, P.K.B.","2306","2012","06","24",NA,"Brasil","Minas Gerais",NA,NA,"-46.429694","-20.331111",NA,NA,NA,NA,NA,NA,NA,NA,"46°25'46,9W","20°19'52S",NA,NA,NA,NA,"700","700",NA,NA,NA
"70","2021-01-14 15:33:06-03","MN","R","211245","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Bove, C.P.","Pott, V.J.; Pott, A.; Cristaldo, A.C.M.; Aragaki, S. & Espírito Santo, D.R.","6965","2004","04","06",NA,"Brasil","Mato Grosso Sul","Costa Rica",NA,"-53.165139","-18.984806","Ácool 70%","Coleção líquida",NA,NA,NA,"2005","04","27","53°09'54,5W","18°59'05,3S",NA,NA,NA,NA,"490","490",NA,NA,NA
"71","2021-01-14 15:33:06-03","MN","R","212642","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T.; Moreira, A.D.R. & Philbrick, P.K.B.","2315","2012","06","24",NA,"Brasil","Minas Gerais",NA,NA,"-46.455111","-20.336944",NA,NA,NA,NA,NA,NA,NA,NA,"46°27'18,4W","20°20'13S",NA,NA,NA,NA,"790","790",NA,NA,NA
"72","2021-01-14 15:33:06-03","MN","R","217186","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T. & Katz, A.","2352","2013","06","25",NA,"Brasil","Goiás","Anápolis",NA,"-49.030694","-16.10775",NA,NA,NA,NA,NA,NA,NA,NA,"49°1'50.5W","16°6'27.9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:33:06-03","MN","R","213725","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Oliveira, A.; Baleeiro, P. & Couto, R.","2133","2009","06","12",NA,"Brasil","Minas Gerais","Corinto",NA,"-44.536972","-18.124944","Álcool 70%","Coleção líquida",NA,NA,NA,NA,NA,NA,"44°32'13,1W","18°7'29,8S",NA,NA,NA,NA,"503","503",NA,NA,NA
"74","2021-01-14 15:33:06-03","MN","R","213726","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Costa, W.",NA,"2011","09","17",NA,"Brasil","Goiás",NA,NA,NA,NA,"Álcool 70%","Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-14 15:33:06-03","MN","R","217673","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Silva, I.C.","2383","2013","08","07",NA,"Brasil","Rio de Janeiro","Macaé","Sana","-42.188278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42°11'17,8W","22°19'5,5S",NA,NA,NA,NA,"309","309",NA,NA,NA
"76","2021-01-14 15:33:06-03","MN","R","213730","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Costa, W. & Costa, B.B.","2139","2009","07","24",NA,"Brasil","Tocantins",NA,NA,NA,NA,"Álcool 70%","Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-14 15:33:06-03","MN","R","213733","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T. & Philbrick, P.K.B.","2200 A","2010","06","08",NA,"Brasil","Minas Gerais",NA,NA,"-45.131083","-19.276944","Álcool 70%","Coleção líquida",NA,NA,NA,NA,NA,NA,"45°7'51,9W","19°16'37S",NA,NA,NA,NA,"509","509",NA,NA,NA
"78","2021-01-14 15:33:06-03","MN","R","217177","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T. & Katz, A.","2378","2013","07","07",NA,"Brasil","Goiás",NA,NA,"-49.412917","-15.001444",NA,NA,NA,NA,NA,"2013","07","07","49°24'46.5W","15°0'5.2S",NA,NA,NA,NA,"495","495",NA,NA,NA
"79","2021-01-14 15:33:06-03","MN","R","217178","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P. 2334; Philbrick, C.T. & Katz, A.",NA,"2013","07","06",NA,"Brasil","Goiás",NA,NA,"-48.585083","-15.215417",NA,"Coleção de rochas Podostemaceae",NA,NA,NA,NA,NA,NA,"48°35'6.3W","15°12'55.5S",NA,NA,NA,NA,"375","375",NA,NA,NA
"80","2021-01-14 15:33:06-03","MN","R","217543","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Bove, C.P.","Abdo, N.S.A.","158","2013","06","25",NA,"Brasil","Mato Grosso","Tangará da Serra",NA,"-57.803478","-14.692786","Álcool 70%","Coleção líquida",NA,NA,NA,"2013","08","02","57°48'12,52W","14°41'34,03S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-14 15:33:06-03","MN","R","62591","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Ule, E.H.G.","79",NA,NA,NA,NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-14 15:33:06-03","MN","R","211243","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Costa,W. & Costa, B.B.","1164","2003","07","25",NA,"Brasil","Mato Grosso","Nobres",NA,"-56.3274993896484","-14.7202997207642","Álcool 70%","Coleção líquida",NA,NA,NA,NA,NA,NA,NA,NA,"176011","auto",NA,NA,NA,NA,NA,NA,NA
"83","2021-01-14 15:33:06-03","MN","R","53470","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Bove, C.P.","Hoehne, F.C.","3923","1911","05",NA,NA,"Brasil","Mato Grosso do Sul","Coxim",NA,"-54.7599983215332","-18.5067005157471",NA,"Comissão Rondon",NA,NA,NA,"2011","05",NA,NA,NA,"102528","auto",NA,NA,NA,NA,NA,NA,NA
"84","2021-01-14 15:33:06-03","MN","R","213757","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Philbrick, C.T.","Mello Filho, L.E.; Andrade, A.; Mello, N. & Lessa, E.","2260","1966","07","26",NA,"Brasil","Minas Gerais","Divinópolis",NA,"-44.8838996887207","-20.1389007568359","Álcool 70%","Coleção líquida",NA,NA,NA,"2014","02",NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:33:06-03","MN","R","213731","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Costa, W. & Costa, B.B.","2134","2009","07","21",NA,"Brasil","Minas Gerais","Unaí",NA,"-46.9061012268066","-16.3575000762939","Álcool 70%","Coleção líquida",NA,NA,NA,NA,NA,NA,NA,NA,"97926","auto",NA,NA,NA,NA,NA,NA,NA
"86","2021-01-14 15:33:06-03","MN","R","217187","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T. & Katz, A.","2367","2013","07","02",NA,"Brasil","Pará","Santa Isabel do Pará",NA,"-48.1605987548828","-1.29860997200012",NA,NA,NA,NA,NA,NA,NA,NA,"48.36006°W","6.14224°S","27708","auto",NA,NA,"109","109",NA,NA,NA
"87","2021-01-14 15:33:06-03","MN","R","212631","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Costa,W & Costa, B.B.","840","2001","04","28",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:33:06-03","MN","R","213734","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Costa, W. & Costa, B.B.","840","2001","04","28",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-42.0080986022949","-21.9552993774414","Álcool 70%","Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:33:06-03","MN","R","221540","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Silva, I.C.","Silva, I.C.; Lourenço, A.R.; Santos, L.A. & Vieira, T.A.F.","83","2014","07","08",NA,"Brasil","Rio de Janeiro","Sumidouro",NA,"-42.6747016906738","-22.0496997833252",NA,NA,NA,NA,NA,"2014","07","08",NA,NA,"24384","auto",NA,NA,NA,NA,NA,NA,NA
"90","2021-01-15 14:42:37-03","MN","R","14611","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Bove, C.P.","Schwacke, C.A.W.","IV - 100","1884",NA,NA,NA,"Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"2010","10","01",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"91","2021-01-14 15:33:06-03","MN","R","213724","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T.; Novelo, A. & Gera, T.","1482","2005","06","07",NA,"Brasil","Tocantins","Lajeado",NA,"-48.3581008911133","-9.75139045715332","Álcool 70%","Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,NA,NA,NA,"46431","auto",NA,NA,NA,NA,NA,NA,NA
"92","2021-01-14 15:33:06-03","MN","R","211248","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T.; Novelo, A. & Gera, T.","1480","2005","06","07",NA,"Brasil","Tocantins","Lajeado",NA,"-48.3581008911133","-9.75139045715332","Álcool 70%","Coleção líquida Podostemaceae",NA,NA,NA,NA,NA,NA,NA,NA,"46431","auto",NA,NA,NA,NA,NA,NA,NA
"93","2021-01-14 15:33:06-03","MN","R","213727","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Bove, C.P.; Philbrick, C.T.; Novelo, A. & Gera, T.","1483","2005","06","07",NA,"Brasil","Tocantins","Lajeado",NA,"-48.3581008911133","-9.75139045715332","Álcool 70%","Coleção líquida",NA,NA,NA,NA,NA,NA,NA,NA,"46431","auto",NA,NA,NA,NA,NA,NA,NA
"94","2021-01-14 15:33:06-03","MN","R","221536","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","Bove, C.P.","Silva, I.C.; Lourenço, A.R.","82","2014","06","17",NA,"Brasil","Rio de Janeiro","Magé","Piabetá","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA
"95","2016-02-02 14:38:54-02","BGBM","B","B 10 0249255","S","Plantae",NA,NA,"Podostemaceae","Apinagia","fucoides","Apinagia fucoides","Tul.",NA,"C. F. P. Martius",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,"fluv. Itahype.",NA,NA,NA,"Commcvt. herb. reg. Monacense <a href=http://herbarium.bgbm.org/object/B100249255 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100249255","B100249255","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2016-02-02 14:38:54-02","BGBM","B","B 10 0249249","S","Plantae",NA,NA,"Podostemaceae","Apinagia","pygmaea","Apinagia pygmaea","Tul.",NA,"Riedel","393",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"ex herbario horti bot. Petropolitani <a href=http://herbarium.bgbm.org/object/B100249249 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100249249","B100249249","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2016-02-02 14:38:54-02","BGBM","B","B 10 0249248","S","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","Tul.",NA,"Riedel","392",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Guyandala (?).",NA,NA,NA,"Ex herbario horti bot. Petropolitani <a href=http://herbarium.bgbm.org/object/B100249248 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100249248","B100249248","type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-04-07 11:47:47-03","UFMS","CGMS","68726","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.","V.J. Pott","V.J. Pott; S.N. Moreira; A. Pott","11481","2012","10","10",NA,"Brasil","Mato Grosso do Sul","Paraíso das Águas","Fazenda Potreiro do Sucuriú, ao longo do Rio Sucuriú, próximo às curvas das 2 pontes com cachoeiras, na estrada vicinal entre Costa Rica e Paraíso das Águas (15 Km de Paraíso e 61 Km de Costa Rica), a 20 Km da estrada MS-316.","-53.1625","-18.9825",NA,"Flor ausente. Fruto ausente. Habitat: Rio com afloramento rochoso próximo a cascata. Substrato rochoso. Relevo vale. Habito: Erva aquática submersa. Rara.","CGMS1101684",NA,NA,"2012","10","16","-53,1625","-18,9825",NA,NA,NA,NA,"508","508",NA,NA,NA
"99","2021-03-01 16:38:07-03","UNICAMP","UEC","184123","S","Plantae","Magnoliopsida",NA,"Podostemaceae","Apinagia","riedelii","Apinagia riedelii","(Bong.) Tul.",NA,"Amaral, MCE; Bittrich, V; Oliveira, C; Kato, L","200158","2001","08","09",NA,"Brazil","Goiás","Santa Bárbara de Goiás","rodovia GO 60, cerca de 5km de sta barbara, corrego animuns grande, lado direito da estrada","-49.566667","-16.566667",NA,"erva, flores roseas, inconspicuas; presa a rochas","UEC104671","UEC104671",NA,NA,NA,NA,"-49.566667","-16.566667",NA,NA,NA,NA,"610","610",NA,NA,NA
