"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"48","2020-05-08 11:09:17-03","UEFS","HUEFS","39818","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","aristata","Chamaecrista aristata","(Benth.) H.S.Irwin & Barneby",NA,"Hatschbach, G.","67980","1998","07","18",NA,"Brasil","Minas Gerais","Grão Mogol","Estrada Grão-Mogol para Cristália, ponte sobre o rio Itacambiruçu.","-42.8897018432617","-16.5594005584717",NA,NA,NA,"Campo rupestre, solo arenoso.","HUEFS0039818","HUEFS0039818",NA,"67219","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"49","2020-05-08 11:09:17-03","UEFS","HUEFS","31022","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","aristata","Chamaecrista aristata","(Benth.) H.S.Irwin & Barneby",NA,"Mello-Silva, R.","451","1991","06","12",NA,"Brasil","Minas Gerais","Grão Mogol","Extremidade norte da Serra da Bocaina, na rodovia BR 251Nascente do Rio Ventania","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"HUEFS0031022","HUEFS0031022",NA,"67219","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"50","2020-05-08 11:09:17-03","UEFS","HUEFS","189313","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","aristata","Chamaecrista aristata","(Benth.) H.S.Irwin & Barneby",NA,"Coutinho, I.A.C.","96","2012","08","14",NA,"Brasil","Minas Gerais","Grão Mogol","Coletada dentro do Parque Grão Mogol.","-42.913611","-16.595278","700","700",NA,NA,"HUEFS0189313","HUEFS0189313",NA,NA,NA,NA,NA,"42W54'49''","16S35'43''","Rosanae",NA,NA,NA
"51","2021-03-04 11:16:34-03","UEFS","HUEFS","221642","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","aristata","Chamaecrista aristata","(Benth.) H.S.Irwin & Barneby","M.M.T.Cota","Martinelli, G.","18334","2014","06","24",NA,"Brasil","Minas Gerais","Grão Mogol","Morro do Curicaca, próximo da Fazenda Varjão do Alemão.","-42.959167","-16.411389","900","900",NA,"Mata de galeria.","HUEFS0221642",NA,"2018",NA,NA,"04",NA,"42W57'33''","16S24'41''","Rosanae",NA,NA,NA
"52","2020-05-08 11:09:17-03","UEFS","HUEFS","243431","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","aristata","Chamaecrista aristata","(Benth.) H.S.Irwin & Barneby",NA,"Cota, M.M.T.","994","2017","06","25",NA,"Brasil","Minas Gerais","Grão Mogol","Estrada de Cristália-Grão Mogol, MG-307, próximo a entrada da cidade de Grão Mogol e próximo ao rio Itacambiruçu.","-42.8925","-16.592778","676","676",NA,NA,"HUEFS0243431","HUEFS0243431",NA,NA,NA,NA,NA,"42W53'33''","16S35'34''","Rosanae",NA,NA,NA
"53","2020-05-08 11:09:17-03","UEFS","HUEFS","75077","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","aristata","Chamaecrista aristata","(Benth.) H.S.Irwin & Barneby","A.S.Conceição","Conceição, A.S.","715","2003","09","09",NA,"Brasil","Minas Gerais","Grão Mogol","Serra do Barão.","-42.890278","-16.554444","888","888",NA,"Campo rupestre. Solo arenoso com rochas.","HUEFS0075077","HUEFS0075077","2005",NA,NA,"12",NA,"42W53'25''","16S33'16''","Rosanae",NA,NA,NA
"54","2020-05-08 11:09:17-03","UEFS","HUEFS","31023","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","aristata","Chamaecrista aristata","(Benth.) H.S.Irwin & Barneby",NA,"Mello-Silva, R.","10016","1986","09","02",NA,"Brasil","Minas Gerais","Grão Mogol","Rib. dos Bois","-42.8897018432617","-16.5594005584717","950","950",NA,NA,"HUEFS0031023","HUEFS0031023",NA,"67219","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"55","2018-04-04 16:45:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","aristata","Chamaecrista aristata",NA,"RRC ID Flag","H. S. Irwin","23409",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"23409",NA
"56","2015-03-07 08:38:40-03","F","FMNH-SEEDPLANTS","V0101989F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","aristata","Chamaecrista aristata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0101989F","V0101989F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"57","2020-07-23 12:01:38-03","CEPLAC","CEPEC","79989","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Chamaecrista","aristata","Chamaecrista aristata",NA,"IAC Coutinho","A. M. de Carvalho","6548","1998","01","01",NA,"Brasil","Minas Gerais","GRÃO MOGOL","Atras da cidade. Trilha do Barão.","-42.895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W53'42","16S33'76",NA,NA,NA,"13/09/2013"
"58","2020-07-23 12:01:38-03","CEPLAC","CEPEC","80308","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Chamaecrista","aristata","Chamaecrista aristata",NA,"G. Hatschbach","G. Hatschbach","67980","1993","02","22",NA,"Brasil","Minas Gerais","GRÃO MOGOL","Estrada Grao Mogol/Cristalia, ponte sobre o Rio Itacambirucu.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1998"
"59","2020-07-23 12:01:38-03","CEPLAC","CEPEC","48642","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Chamaecrista","aristata","Chamaecrista aristata",NA,"G. Hatschbach","G. Hatschbach","54294","1990","06","14",NA,"Brasil","Minas Gerais","GRÃO MOGOL","Trilha dos Garimpeiros.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1990"
"60","2019-11-01 14:58:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","aristata","Chamaecrista aristata","(Benth.) H.S.Irwin & Barneby","Antunes, LLC","Antunes, LLC; Oliveira, CC; Schliewe, MA","1901","2016","04","06","Southern America","Brasil","Minas Gerais","Itaguara","MG-307, saída para BR-251, próximo ao trevo de Cordália","-43.312778","-17.077778","806","806",NA,"Arbusto com ca. 2 m altura, folhas e estípulas rígidas; cerrado rupestre",NA,NA,"2016",NA,NA,"04","06","-43.312778","-17.077778",NA,NA,NA,NA
"61","2019-05-06 11:57:33-03","UFU","HUFU","71699","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","aristata","Chamaecrista aristata","(Benth.) H.S.Irwin & Barneby",NA,"Verdi, M.; Pougy, N.; Martinelli, G.; Mourenza, D. & Martins, E.","7065","2014","06","24",NA,"Brasil","Minas Gerais","Grão Mogol","Parque Estadual de Grão Mogol, Serra do Curiacá, a partir da floresta no início dos campos rupestres até o ponto georreferenciado (meio encosta).","-42.878611","-16.358611","1116","1116",NA,"Arbusto 1,5 m alt. Folhas verdes; flor amarela; muito frequente.; Campo rupestre, Encontrada em solo pedregoso em afloramento rochosos; no interior do parque há incêndio devido a presença de arbustos queimados e no entorno encontra-","HUFU00041049","HUFU00041049",NA,NA,NA,NA,NA,"-42.878611","-16.358611",NA,NA,NA,NA
"62","2020-08-20 20:38:44-03","UFSC","FLOR","30930","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Chamaecrista","aristata","Chamaecrista aristata","(Benth.) H.S.Irwin & Barneby","Hatschbach, G.","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","67980a","1998","07","18",NA,"Brasil","Minas Gerais","Grão Mogol","Estrada Grão Mogol para Cristália, ponte sobre o rio Itacambiruçu.","-42.8897018432617","-16.5594005584717",NA,NA,NA,"arbusto delgado, flor amarela, 1,5m altura","FLOR0030930",NA,"1998","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-04 15:43:08-03","IF","SPSF","13698","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","aristata","Chamaecrista aristata",NA,NA,"G. Hatschbach","54294","1990","06","14","América do Sul","Brasil","MG","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"67219","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"64","2017-09-11 17:09:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Cassia","aristata","Cassia aristata","Benth.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia, loco accuratius non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 10:05:09-03","IBt","SP","68804","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","aristata","Chamaecrista aristata","(Benth.) H.S.Irwin & Barneby","Irwin, HS; Barneby, RC","Maguire, B; Mendes Magalhães, G; Maguire, CK","49210","1960","08","16",NA,"Brasil","Minas Gerais","Grão Mogol","Frequent of sandstone Serra Grão Mogol, north of mountain","-42.8897018432617","-16.5594005584717","600","700",NA,NA,"SP024159","SP024159","1982","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
