"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","verbatimLongitude","verbatimLatitude","class","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","individualCount","fieldNumber","relatedCatalogItem"
"46","2021-03-21 19:38:29-03","UFC","EAC","61850","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Sampaio, V.S.; Mendes, G.F.; Nascimento, L.B.","285","2018","06","07","Southern America","Brasil",NA,NA,"Erva ruderal, ca. 50 cm, flores alvas, frutos verdes.","EAC0061850","Dicotyledon",NA,"(Schumach. & Thonn.) Vatke","Sampaio, V.S.","Ceará","Fortaleza","Lagoa da Maraponga.","-38.570833","-3.791111",NA,"-38.570833","-3.791111",NA,"2018",NA,NA,"06","27","27","07",NA,NA,NA
"47","2021-03-21 19:38:29-03","UFC","EAC","48559","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Castro, A.S.F.","2416","2010","12","04","Southern America","Brasil",NA,NA,"Erva.; Mata estacional","EAC0048559","Dicotyledon",NA,"(Schumach. & Thonn.) Vatke","Delprete, P.G.","Ceará","Maracanaú","Margem da Lagoa Jaçanaú","-38.6255989074707","-3.87666988372803",NA,NA,NA,NA,"2011","10325","auto","08",NA,NA,NA,NA,NA,NA
"48","2021-03-21 19:38:29-03","UFC","EAC","48156","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Castro, A.S.F.","2383","2010","08","22","Southern America","Brasil",NA,NA,"Erva.&nf;Nota de Piero Delprete em 08/2011: Primeiro registro para o Estado do Ceará.; Tabuleiro litorâneo","EAC0048156","Dicotyledon",NA,"(Schumach. & Thonn.) Vatke","Delprete, P.G.","Ceará","São Gonçalo do Amarante","Pecém, Varjota, margem de riacho (levada), Substrato arenoso","-38.9682998657227","-3.6072199344635",NA,NA,NA,NA,"2011","39107","auto","08",NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:43:37-03","MBM","MBM","418813","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Marinero, F.; Nardin, E.C.; Nardin, E.C.","1073","2018","11","22","Southern America","Brazil",NA,NA,"Herbácea 30 cm; flores alvas; frutos verdes.; Várzea","MBM418813",NA,NA,"(Schumach. & Thonn.) Vatke","Marinero, F.","Minas Gerais","Caratinga","Rio Doce","-42.488056","-19.496389",NA,"-42.488056","-19.496389",NA,"2019",NA,NA,"04","245","245","01",NA,NA,NA
"50","2020-12-21 16:43:37-03","MBM","MBM","421407","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Felitto, G.; Cafofo, E.; Cafofo, E.","s.n.","2018","09","01","Southern America","Brazil",NA,NA,"Reófita","MBM421407",NA,NA,"(Schumach. & Thonn.) Vatke","Marinero, F.","Minas Gerais","Mariana",NA,"-43.180833","-20.2725",NA,"-43.180833","-20.2725",NA,"2019",NA,NA,"04","492","492","11",NA,NA,NA
"51","2013-01-27 13:52:00-02","MO","MOBOT","100562656","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","P.C. Gadelha Neto","Gadelha Neto 3088","2011","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Vatke","C.M. Taylor","Paraíba","João Pessoa","Jardim Botânico.","-34.8666667","-8.0166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"52","2013-01-27 13:57:00-02","MO","MOBOT","100562657","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","P.C. Gadelha Neto","Gadelha Neto 3176","2012","2","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Vatke","C.M. Taylor","Paraíba","João Pessoa","Jardim Botânico. Area de uso público.","-34.8666667","-7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"53","2009-12-24 06:45:00-02","MO","MOBOT","3169800","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Shunsuke Tsugaru|Haruo Guinoza","Tsugaru B-1819","1987",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Vatke","CM Taylor",NA,NA,"Estado de Mato Grosso; river side and islet of Rio peixe near Fazenda Maringa. municipio de Juará. 45km SW from Juará. Collected by boat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-10 20:44:03-03","INPA","INPA","214266","S","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Miranda, IP de A.","63a","2003","11","02","Southern America","Brasil",NA,NA,NA,"INPA0214266","Dicotyledon Asterids","Gentianales","(Schumach. & Thonn.) Vatke","Ramos, JF","Pará","Tucuruí","UHE Tucuruí, Levantamento da plantas aquáticas do Lago de Tucuruí, Base 4/3, Gleba Parakaná e Novo Repartimento.","-49.7","-4","INPA0214266 INPA0214266_e","-49.7","-4",NA,"2003",NA,NA,"11",NA,NA,NA,NA,NA,NA
"55","2020-08-31 08:57:21-03","INPA","INPA","287546","S","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Demarchi, LO","1143","2018","04","25","Southern America","Brasil",NA,NA,NA,"INPA0287546","Dicotyledon Asterids","Gentianales","(Schumach. & Thonn.) Vatke","Demarchi, LO","Amazonas","Manaus","Feira PANNAIR, Estrada de acesso ao porto atrás da feira","-60.011178","-3.146172",NA,"-60.011178","-3.146172",NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-04 11:30:01-03","UEMA","SLUI","952","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandruss(k.schum)","Pentodon pentandruss(k.schum)","W. Mochel; E. Machado","39","2003","02","10",NA,"Brasil",NA,NA,NA,"SLUI000952","Angiospermae",NA,"Altke",NA,"Maranhão","São Luís","São Jose de Ribamar - Braço Rio Cururuca","-44.080458","-2.55775",NA,"44°4'49.65W","2°33'27.90S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-04 11:30:01-03","UEMA","SLUI","1022","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","A. Azevedo; C. Machado","93","2003","12","04",NA,"Brasil",NA,NA,NA,"SLUI001022","Angiospermae",NA,"(Schumach. & Thonn.) Vatke",NA,"Maranhão","São Luís","Manguezal - Gapara","-44.293369","-2.587525",NA,"44°17'36.13W","2°35'15.09S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-04 11:30:01-03","UEMA","SLUI","1211","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","W. Azevedo; C. Machado","31","2003","02","10",NA,"Brasil",NA,NA,NA,"SLUI001211","Angiospermae",NA,"(Schumach. & Thonn.) Vatke",NA,"Maranhão","São José de Ribamar",NA,"-44.054167","-2.561944",NA,"44°03'15W","02°33'43S",NA,NA,NA,NA,NA,"20","20",NA,NA,NA,NA
"59","2021-03-04 11:06:19-03","UFRB","HURB","15306","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Costa, G.; Martins, M.L.L.; Correia, F.R.; Silva, T.T. & Cerqueira, T.S.","2368","2017","02","11",NA,"Brasil",NA,NA,NA,"HURB000015306",NA,NA,"(Schumach. & Thonn.) Vatke",NA,"Bahia","Jaguaripe","Praia do Garcês;","-38.906389","-13.207222","HURB000015306","38º54'23W","13º12'26S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-04 11:06:19-03","UFRB","HURB","15776","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Costa, G.; Correia, F. & Sousa, N.M.X.","2762","2017","09","20",NA,"Brasil",NA,NA,NA,"HURB000015776",NA,NA,"(Schumach. & Thonn.) Vatke",NA,"Bahia","Camaçari","Aldeia de Arembepe;","-38.235833","-12.819722","HURB000015776","38º14'09W","12º49'11S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-04 11:06:19-03","UFRB","HURB","16739","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Farias, M.C.V.; Prata, A.P. & Pereira, O.J.","501","2012","04","23",NA,"Brasil",NA,NA,"ASE 30108.","HURB000016739",NA,NA,"(Schumach. & Thonn.) Vatke",NA,"Sergipe","Santo Amaro das Brotas",NA,"-37.0544013977051","-10.7889003753662","HURB000016739",NA,NA,NA,NA,"21551","auto",NA,NA,NA,NA,NA,NA,NA
"62","2021-01-26 13:58:11-03","IMA","MAC","259","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","G.L.Esteves","208","1977","12","05",NA,"Brasil",NA,NA,"Erva planta com folhas opostas (espécie introduzida de África).; Restinga","MAC0000259",NA,NA,"(Schumach. & Thonn.) Vatke","J.H.Kirkbride Jr.","Alagoas","Maceió","Pontal da Barra.","-35.769344","-9.688039","MAC0000259","-35.769344","-9.688039",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-26 13:58:11-03","IMA","MAC","263","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","G.L.Esteves","209","1977","12","05",NA,"Brasil",NA,NA,"Erva planta com folhas opostas (espécie introduzida de África).; Restinga","MAC0000263",NA,NA,"(Schumach. & Thonn.) Vatke","J.H.Kirkbride","Alagoas","Maceió","Pontal da Barra.","-35.769344","-9.688039","MAC0000263","-35.769344","-9.688039",NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-26 13:58:11-03","IMA","MAC","26424","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","R.P.Lyra-Lemos; et al.","10057","2007","03","13",NA,"Brasil",NA,NA,"Erva ca. 50 cm de altura. Flores brancas.; Mata Atlântica.","MAC0026424",NA,NA,"(Schumach. & Thonn.) Vatke","E.C.O.Chagas","Alagoas","Pilar","Mata do Lamarão.","-35.956764","-9.598092","MAC0026424","-35.956764","-9.598092",NA,"2009",NA,NA,"01",NA,NA,"03",NA,NA,NA
"65","2021-01-26 13:58:11-03","IMA","MAC","34282","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Chagas-Mota","1448","2008","10","29",NA,"Brasil",NA,NA,"Erva rasteira. Flores brancas.; Mata Pluvial Atlântica.","MAC0034282",NA,NA,"(Schumach. & Thonn.) Vatke","E.C.O.Chagas","Alagoas","Maceió","Bebedouro.","-35.752969","-9.626631","MAC0034282","-35.752969","-9.626631",NA,"2009",NA,NA,"01",NA,NA,"03",NA,NA,NA
"66","2021-01-26 13:58:11-03","IMA","MAC","42255","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","A.M.Bastos; M.V.Caju","72","2009","04","30",NA,"Brasil",NA,NA,"Erva ca. 60 cm de altura. Flores brancas. Frutos verdes.; Restinga.","MAC0042255",NA,NA,"(Schumach. & Thonn.) Vatke","J.Jardim","Alagoas","Marechal Deodoro","Imediações da Escola Veterinária CESMAC.","-35.893411","-9.697808","MAC0042255","-35.893411","-9.697808",NA,"2019",NA,NA,"10",NA,NA,NA,NA,NA,NA
"67","2021-01-26 13:58:11-03","IMA","MAC","44945","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Chagas-Mota; J.W.A.Silva","6449","2009","11","07",NA,"Brasil",NA,NA,"Decumbente. Flores brancas. Frutos verdes.; Mata Atlântica.","MAC0044945",NA,NA,"(Schumach. & Thonn.) Vatke","E.C.O.Chagas","Alagoas","Chã Preta","Serra Lisa.","-36.284775","-9.241017","MAC0044945","-36.284775","-9.241017",NA,"2009",NA,NA,"11",NA,NA,"07",NA,NA,NA
"68","2021-01-26 13:58:11-03","IMA","MAC","55104","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","R.C.Pinto; M.J.Silva; I.A.Bayma","298","2012","09","01",NA,"Brasil",NA,NA,"Erva decumbente. Flor roxa. Frutos verdes.; Mata Atlântica.","MAC0055104",NA,NA,"(Schumach. & Thonn.) Vatke","J.Jardim","Alagoas","Teotônio Vilela","Margem do Rio Coruripe, em frente à sede da Usina.","-36.359772","-9.908489","MAC0055104","-36.359772","-9.908489",NA,"2019",NA,NA,"10",NA,NA,NA,NA,NA,NA
"69","2021-01-26 13:58:11-03","IMA","MAC","58024","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","R.P.Lyra-Lemos; J.W.Alves-Silva","13953","2014","10","23",NA,"Brasil",NA,NA,"Erva. Flores brancas e lilases.; Agreste.","MAC0058024",NA,NA,"(Schumach. & Thonn.) Vatke","J.Jardim","Alagoas","Limoeiro de Anadia.",NA,"-36.458075","-9.741364","MAC0058024","-36.458075","-9.741364",NA,"2019",NA,NA,"10",NA,NA,NA,NA,NA,NA
"70","2021-01-26 13:58:11-03","IMA","MAC","7182","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","I.S.Moreira; G.L.Esteves; R.P.Lyra-Lemos; R.S.Lima","179","1988","10","20",NA,"Brasil",NA,NA,"Erva planta com ca. de 40cm de alt. Pétalas lilases com centro amarelo.; Restinga arbórea","MAC0007182",NA,NA,"(Schumach. & Thonn.) Vatke","D.C.Zappi","Alagoas","Piaçabuçu","Ponta da Terra, Vegetação fechada sobre cordões litorâneos.","-36.414789","-10.384417","MAC0007182","-36.414789","-10.384417",NA,"1995",NA,NA,"02",NA,NA,"14",NA,NA,NA
"71","2021-01-26 13:58:11-03","IMA","MAC","7532","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","R.P.Lyra-Lemos","1693","1990","10","11",NA,"Brasil",NA,NA,"Erva; flores brancas azuladas; Praia","MAC0007532",NA,NA,"(Schumach. & Thonn.) Vatke","D.C.Zappi","Alagoas","Maceió","terreno próximo a praia de Jatiúca, Área antropizada","-35.708947","-9.649847","MAC0007532 MAC0007532_1","-35.708947","-9.649847",NA,"1995",NA,NA,"02",NA,NA,"14",NA,NA,NA
"72","2021-02-04 10:30:04-03","UFRPE","HST","15662","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","M.Sobral Leite","59","2006","05","01",NA,"Brasil",NA,NA,"Macrófita Aquática Emergente de área pantanosa dominada por gramíneas Aquaticas. Poucos indivíduos. Flores apresentando a base da corola amarelo claroe o ápice azulado, sem odor. Associada a Ipomoea sp. (Convolvulaceae) e Hydrocotyle u","HST015662",NA,NA,"(Schumanch. & Thonn.) Vatke","M.Sobral Leite","Pernambuco","Jaboatão dos Guararapes","Canal de Setúbal, Restingua da Praia de Piedade, Bruscamente alterada pela expansão imobiliária.","-35.0147018432617","-8.11277961730957",NA,NA,NA,NA,"2007","16392","auto","03",NA,NA,"09",NA,NA,NA
"73","2021-02-25 10:12:21-03","CVRD","CVRD","15527","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Folli, D.A.","7425","2015","11","11","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Erva do rio doce","CVRD015527","Magnoliophyta","Gentianales","(Schumach. & Thonn.) Vatke","André Vito Scatigna","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"Magnoliopsida","2016","48094","auto","02","10","10","25",NA,NA,NA
"74","2021-03-01 11:51:48-03","UFPE","UFP","43369","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Leite, MS","UFP59","2006","05","01",NA,"Brasil",NA,NA,"Macrófila Aquática Emergente em área pantanosa dominada por Gramíneas aquáticas. Poucos indivíduos. Flores apresentando a base da corola amarelo claro e o ápice azulado, sem odor. Associada a Ipomoeae sp. (Convolvulaceae) e Hydrocotyle","UFP043369",NA,NA,"(Schumach. & Thonn.) Vatke","Leite, MS","Pernambuco","Jaboatão dos Guararapes dos Gu",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"03",NA,NA,"09",NA,NA,NA
"75","2020-09-12 05:00:02-03","US","US","2124397","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","L. Smith, F. Segadas-Vianna, L. S. Silva, A. Magnanini & et al.","6368","1952","4","4","South America - Neotropics","Brazil",NA,NA,NA,"US02360805",NA,"Rubiales","(Schumach. & Thonn.) Vatke",NA,"Distrito Federal",NA,"Praia de Sernambetiba (REcreio dos Bandeirantes)","-43.3469","-23.0036","US02360805_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"76","2020-09-12 05:00:02-03","US","US","2283983","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","-- Segadas-Vianna","3658","1950","11","12","South America - Neotropics","Brazil",NA,NA,NA,"US02360804",NA,"Rubiales","(Schumach. & Thonn.) Vatke",NA,"Distrito Federal",NA,"Restinga de Itapeba (REcreio dos Bandeirantes)","-43.3469","-23.0036","US02360804_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"77","2020-09-12 05:00:02-03","US","US","2869091","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","T. S. Santos","1546",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02360806",NA,"Rubiales","(Schumach. & Thonn.) Vatke",NA,"Bahia",NA,"Ba. Teixeira de Freitas vale do rio Alcobaça",NA,NA,"US02360806_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"78","2020-09-12 05:00:02-03","US","US","3018634","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","D. Araujo","6044",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02360800",NA,"Rubiales","(Schumach. & Thonn.) Vatke",NA,"Rio de Janeiro",NA,"Mun de Saquarema, na ponta da Pedra da Mica, as margens da Lagoa de Saquarema",NA,NA,"US02360800_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"79","2020-09-12 05:00:02-03","US","US","2542106","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","N. Santos","5359","1965","1","16","South America","Brazil",NA,NA,NA,"US02360803",NA,"Rubiales","(Schumach. & Thonn.) Vatke",NA,NA,NA,"Est da Guanabara, Recreio dos Bandeirantes, Pedra de Itauna (beira de brejo chão arenoso umido",NA,NA,"US02360803_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"80","2020-09-12 05:00:02-03","US","US","2776241","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","H. Martins","394","1967","4","19","South America - Neotropics","Brazil",NA,NA,NA,"US02360802",NA,"Rubiales","(Schumach. & Thonn.) Vatke",NA,"Rio de Janeiro",NA,"Guanabara, Reserva Biológica de Jacarepaguá, terreno plantado com Tabebuia",NA,NA,"US02360802_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"81","2020-09-12 05:00:02-03","US","US","3068605","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","T. S. Santos","3930","1984","4","18","South America - Neotropics","Brazil",NA,NA,NA,"US02360801",NA,"Rubiales","(Schumach. & Thonn.) Vatke",NA,"Bahia",NA,"Região Cacaueira da Bahia, Município de Ilhéus. Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Região de Mata Higrófila Sul Baina, Quadra I",NA,NA,"US02360801_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"50",NA,NA,"1",NA,NA
"82","2019-11-13 11:30:18-03","USP","SPF","71328","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Pott, VJ","749","1988","11","30",NA,"Brasil",NA,NA,NA,"SPF00071328",NA,NA,"(Schumach. & Thonn.) Vatke","Zappi, DC","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"2000","295160","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-11-13 11:30:18-03","USP","SPF","19743","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Hoehne, W","5863","1964","10","24",NA,"Brasil",NA,NA,NA,"SPF00019743",NA,NA,"(Schumach. & Thonn.) Vatke","Zappi, DC","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"1993","57442","auto","11",NA,NA,NA,NA,NA,NA
"84","2019-11-13 11:30:18-03","USP","SPF","110754","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Souza, VC","9184","1995","10","07",NA,"Brasil",NA,NA,NA,"SPF00110754",NA,NA,"(Schumach. & Thonn.) Vatke","Zappi, DC","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"2005","26998","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-10-07 09:14:42-03","UEFS","HUEFS","142104","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Queiroz, L.P.de","13888","2008","10","05",NA,"Brasil",NA,NA,NA,"HUEFS0142104","Angiospermae","Gentianales","(Schumach. & Thonn.) Vatke","J.G.Jardim & E.B.Souza","Bahia","Feira de Santana","Bairro Brasília, Rua Orquídeas, próximo ao nº. 54.","-38.9525","-12.264167","HUEFS0142104","38W57'9''","12S15'51''","Asteranae","2012",NA,NA,"06",NA,NA,NA,NA,NA,NA
"86","2019-10-07 09:14:42-03","UEFS","HUEFS","189583","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Popovkin, A.V.","1138","2012","06","20",NA,"Brasil",NA,NA,NA,"HUEFS0189583","Angiospermae","Gentianales","(Schumach. & Thonn.) Vatke",NA,"Bahia","Entre Rios","Areial.","-37.883333","-12.25","HUEFS0189583","37W53'","12S15'","Asteranae",NA,NA,NA,NA,"60","60",NA,NA,NA,NA
"87","2019-10-07 09:14:42-03","UEFS","HUEFS","206727","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","Melo, E.","12483","2014","02","19",NA,"Brasil",NA,NA,"Aquática, margem do rio.","HUEFS0206727","Angiospermae","Gentianales","(Schumach. & Thonn.) Vatke","J.Jardim","Alagoas","Pão de Açúcar","Margem do rio São Francisco.","-37.410833","-9.759444","HUEFS0206727","37W24'39''","9S45'34''","Asteranae","2014",NA,NA,"09","24","24",NA,NA,NA,NA
"88","2015-03-20 11:57:42-03","F","FMNH-SEEDPLANTS","V0292047F","PreservedSpecimen","Plantae","Rubiaceae","Oldenlandia","macrophylla","Oldenlandia macrophylla",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0292047F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0292047F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2015-03-20 11:57:43-03","F","FMNH-SEEDPLANTS","V0292049F","PreservedSpecimen","Plantae","Rubiaceae","Oldenlandia","macrophylla","Oldenlandia macrophylla",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0292049F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0292049F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-03-20 11:57:43-03","F","FMNH-SEEDPLANTS","V0292050F","PreservedSpecimen","Plantae","Rubiaceae","Oldenlandia","macrophylla","Oldenlandia macrophylla",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0292050F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0292050F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2015-03-20 11:57:42-03","F","FMNH-SEEDPLANTS","V0292048F","PreservedSpecimen","Plantae","Rubiaceae","Oldenlandia","macrophylla","Oldenlandia macrophylla",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0292048F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0292048F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-03-13 19:05:55-03","F","FMNH-SEEDPLANTS","V0237398F","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0237398F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0237398F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-03-13 19:05:55-03","F","FMNH-SEEDPLANTS","V0237396F","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0237396F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0237396F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2015-03-13 19:05:55-03","F","FMNH-SEEDPLANTS","V0237397F","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0237397F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0237397F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-03-13 19:05:55-03","F","FMNH-SEEDPLANTS","V0237399F","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0237399F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0237399F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-04-13 11:45:01-03","F","FMNH-SEEDPLANTS","V0356559F","PreservedSpecimen","Plantae","Rubiaceae","Pentodon","pentandrus","Pentodon pentandrus","N. Santos","5381","1965","1","20","South America","Brazil",NA,NA,NA,"V0356559F","Spermatophyta",NA,NA,"RRC ID Flag","Rio de Janeiro",NA,NA,"-42.5","-22","V0356559F_01 V0356559F_02",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"5381",NA
