"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"322","2020-03-03 16:50:16-03","MNHN","RECOLNAT_MNHN_P","P00761827","PreservedSpecimen",NA,"Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Riedel, L.","1821","2","1","Brésil",NA,NA,NA,NA,NA,NA,"P00761827","P00761827_01 P00761827_02","Brasilia",NA,NA,"Reçu le 8 octobre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00761827' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2090",NA,NA
"323","2015-10-03 23:41:29-03","MNHN","RECOLNAT_MNHN_P","P00761828","PreservedSpecimen",NA,"Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Regnell, A.F.","1874","5","11","Brésil",NA,NA,NA,NA,NA,NA,"P00761828","P00761828_01 P00761828_02","Caldas",NA,NA,"Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00761828' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"I 88",NA,NA
"324","2015-10-03 14:16:21-03","MNHN","RECOLNAT_MNHN_P","P00761829","PreservedSpecimen",NA,"Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Spach",NA,NA,NA,"Claussen, P.",NA,NA,NA,"Brésil","Minas Geraes",NA,NA,NA,NA,NA,"P00761829","P00761829_01 P00761829_02","Minas Geraes",NA,NA,"Comparer à P00761822 & P00761821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00761829' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"300",NA,NA
"325","2013-01-28 17:55:13-02","MNHN","RECOLNAT_MNHN_P","P0076183","PreservedSpecimen",NA,"Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Spach",NA,NA,NA,"Weddell, H.A.","1844","4","1","Brésil",NA,NA,NA,NA,NA,NA,"P0076183",NA,"Goyaz",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p0076183' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2657",NA,NA
"326","2015-10-03 20:00:45-03","MNHN","RECOLNAT_MNHN_P","P00761830","PreservedSpecimen",NA,"Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Spach",NA,NA,NA,"Weddell, H.A.","1843","1","1","Brésil",NA,NA,NA,NA,NA,NA,"P00761830","P00761830_01 P00761830_02","Minas Geraes",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00761830' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"48",NA,NA
"327","2017-01-12 13:05:34-02","MNHN","RECOLNAT_MNHN_P","P00761831","PreservedSpecimen",NA,"Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Spach",NA,NA,NA,"Weddell, H.A.","1844","1","1","Brésil",NA,NA,NA,NA,NA,NA,"P00761831","P00761831_01 P00761831_02","Prov. Goyaz",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00761831' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1993",NA,NA
"328","2013-01-28 17:56:27-02","MNHN","RECOLNAT_MNHN_P","P00761832","PreservedSpecimen",NA,"Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Spach",NA,NA,NA,"Weddell, H.A.","1844","4","1","Brésil",NA,NA,NA,NA,NA,NA,"P00761832","P00761832_01 P00761832_02","Goyaz",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00761832' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2657",NA,NA
"329","2015-09-04 02:25:21-03","MNHN","RECOLNAT_MNHN_P","P00761833","PreservedSpecimen",NA,"Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Weddell, H.A.","1844","11","1","Brasil",NA,NA,NA,NA,NA,NA,"P00761833","P00761833_01","Brésil: Entre Goyaz et Cuiabá.",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00761833' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2657",NA,NA
"330","2015-09-04 02:25:22-03","MNHN","RECOLNAT_MNHN_P","P00761834","PreservedSpecimen",NA,"Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Weddell, H.A.","1844","4","1","Brasil","Goiás",NA,NA,NA,NA,NA,"P00761834","P00761834_01","Brésil, Goyaz.",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00761834' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2657 bis",NA,NA
"331","2015-10-03 20:12:58-03","MNHN","RECOLNAT_MNHN_P","P0076185","PreservedSpecimen",NA,"Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Lima",NA,NA,NA,"Glaziou, A.","1871","6","8","Brésil",NA,NA,NA,NA,NA,NA,"P0076185",NA,"Rio Janeiro : Itataia dans le campo",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p0076185' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3716 a",NA,NA
"332","2020-10-01 14:20:05-03","JBB","HEPH","8600","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Nóbrega, MGG","1994","09","08","Nóbrega, MGG","1993","11","23","Brasil","Distrito Federal","Brasília","-47.85","-15.533333","-47.85","-15.533333",NA,NA,"Estação Ecológica do Jardim Botânico de Brasília área na borda do projeto Águas do cerrado","1025","1025","Área do Experimento de enriquecimento da Área anteriormente dominada por Pteridium aquilinum.Esteril","323A","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-10-01 14:20:05-03","JBB","HEPH","8624","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Nóbrega, MGG","1994","09","08","Nóbrega, MGG","1993","12","03","Brasil","Distrito Federal","Brasília","-47.85","-15.533333","-47.85","-15.533333",NA,NA,"Estação Ecológica do Jardim Botânico de Brasília área na borda do projeto Águas do cerrado","1025","1025","Área do Experimento de enriquecimento da Área anteriormente dominada por Pteridium aquilinum.Esteril","347A","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-10-01 14:20:05-03","JBB","HEPH","23843","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Lima, LCP","2011",NA,NA,"Martins, RC; et al.","2008","05","13","Brasil","Distrito Federal","Brasília","-47.954444","-15.911389","-47.954444","-15.911389",NA,NA,"Granja do Ipê. Park Way.",NA,NA,NA,"881","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-10-01 14:20:05-03","JBB","HEPH","3168","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Tozzi, A","2015","09",NA,"Reis, GC","1983","02","02","Brasil","Distrito Federal","Brasília","-47.85","-15.533333","-47.85","-15.533333",NA,NA,"Jardim Botânico de Brasília","1025","1025","Folha pilosa","18","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-10-01 14:20:05-03","JBB","HEPH","7937","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Tozzi, A","2015","09",NA,"Ramos, AE","1993","03","15","Brasil","Distrito Federal","Brasília","-47.85","-15.533333","-47.85","-15.533333",NA,NA,"Estação Ecológica do Jardim Botânico de Brasília","1025","1025",NA,"443","Southern America",NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"337","2017-03-08 14:57:35-03","JBB","HEPH","175","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Tozzi, A","2015","09",NA,"Heringer, EP","1971","07","14","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"92271440","Southern America",NA,NA,"Dicotyledon","Fabales","70570","auto",NA,NA,NA,NA,NA,NA
"338","2020-12-11 11:35:58-03","UFMG","BHCB","66088","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2008","07",NA,"Barreto, HLM","1933","03","29","Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,"BHCB004582",NA,NA,NA,NA,"Sujo, muito frequente, violacea, trepadeira","5565","Southern America",NA,NA,"Dicotyledon",NA,"29211","auto",NA,NA,NA,NA,NA,NA
"339","2020-12-11 11:35:58-03","UFMG","BHCB","44587","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2008","07",NA,"Hoehne, W","1947","04","15","Brasil","São Paulo","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,"BHCB004595",NA,NA,NA,NA,"Árvore do campo","s.n.","Southern America",NA,NA,"Dicotyledon",NA,"29178","auto",NA,NA,NA,NA,NA,NA
"340","2020-12-11 11:35:58-03","UFMG","BHCB","3605","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Oliveira, JA de","1978","02",NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB004567",NA,"Campus da UFMG. ICB.",NA,NA,"terrestre;herbáceo; Carrapicho, terrestre, herbáceo","228","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"341","2020-12-11 11:35:58-03","UFMG","BHCB","96959","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Kamino, LHY","2002","05","15","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB004548",NA,"Estação Ecologica da UFMG",NA,NA,"Arbusto, corola roxeada, frutos imaturos verdes; Beira de mata","311","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"342","2020-12-11 11:35:58-03","UFMG","BHCB","23104","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Tameirão Neto, E","1990","09","05","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB004559",NA,"Estação Ecológica da UFMG",NA,NA,"Cerrado, arbustivo, 1° estação de coleta, trilha B, flores arroxeadas","157","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"343","2020-12-11 11:35:58-03","UFMG","BHCB","96761","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Echternacht, LA; Dornas, T","2004","03","11","Brasil","Minas Gerais","Carmópolis de Minas","-44.6349983215332","-20.5414009094238",NA,NA,"BHCB004542",NA,"Estação Ecológica Estadual da Mata do Cedro.",NA,NA,"Arbustiva (1,5m) em sub-bosque, na borda de Floresta Estacional Semidecidual. Flores roxas.; Arbustiva 1,5m em sub-bosque, na borda de Floresta Estacional Semidecidual. Flores roxas","281","Southern America",NA,NA,"Dicotyledon",NA,"18828","auto",NA,NA,NA,NA,NA,NA
"344","2020-12-11 11:35:58-03","UFMG","BHCB","96760","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Echternacht, LA; et al.","2005","01","22","Brasil","Minas Gerais","Carmópolis de Minas","-44.6349983215332","-20.5414009094238",NA,NA,"BHCB004557",NA,"Estação Ecológica Estadual da Mata do Cedro.","779","779","Sub-arbustivo em pasto. Frutos secos, cálice verde, corola roxa.; Sub arbustivo em pasto, frutos secos, cálice verde, corola roxa","795","Southern America",NA,NA,"Dicotyledon",NA,"18828","auto",NA,NA,NA,NA,NA,NA
"345","2020-12-11 11:35:58-03","UFMG","BHCB","66052","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Sampaio, A","1934","02","26","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB004535",NA,"Jardim botânico",NA,NA,"Margem da mata, muito frequente, flor viólacea, arbusto 1,5","7165","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"346","2020-12-11 11:35:58-03","UFMG","BHCB","960","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Prous, P","1977","05","09","Brasil","Minas Gerais","Pedro Leopoldo","-44.043098449707","-19.6180992126465",NA,NA,"BHCB004556",NA,"Lapa vermelha.",NA,NA,":carrapicho;terrestre;material deficiente;; Carrapicho, terrestre, herbáceo, material deficiente","228","Southern America",NA,NA,"Dicotyledon",NA,"17853","auto",NA,NA,NA,NA,NA,NA
"347","2020-12-11 11:35:58-03","UFMG","BHCB","4991","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Grandi, TSM; Andrade, PM de","1983","03","18","Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,"BHCB004586",NA,"Morro do Chapéu.",NA,NA,"Cerrado;herbáceo;fruto comento;; Cerrado, herbáceo, fruto lomento","1347","Southern America",NA,NA,"Dicotyledon",NA,"29211","auto",NA,NA,NA,NA,NA,NA
"348","2020-12-11 11:35:58-03","UFMG","BHCB","38072","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Damasceno, J","1997","03","13","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB004534",NA,"Parque das Mangabeiras",NA,NA,"Campo, arbustivo 1m. Projeto Levantamento das abelhas silvestres (LAS) da região metalúrgica de Minas Gerais, flores 1cm de comprimento de tonalidade roxa. Botões florais avermelhados","147","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"349","2020-12-11 11:35:58-03","UFMG","BHCB","4078","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Stehmann, JR; Viana, PL","2005","03","28","Brasil","Minas Gerais","Brumadinho","-44.1996994018555","-20.1432991027832",NA,NA,"BHCB004547",NA,"Parque Estadual do Rola Moça",NA,NA,"Erva, ca. 1m, em beira de estrada no interior da mata.; Erva, ca. 1m.; Em beira de estrada no interior da mata.","4078","Southern America",NA,NA,"Dicotyledon",NA,"26639","auto",NA,NA,NA,NA,NA,NA
"350","2020-12-11 11:35:58-03","UFMG","BHCB","108971","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","07",NA,"Silva, JD","2006","12","13","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB004540",NA,"Parque Roberto Burle Marx",NA,NA,"Arbustivo, área de mata ciliar.; Arbustivo; Área de mata ciliar.","137","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"351","2020-12-11 11:35:58-03","UFMG","BHCB","108970","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Silva, JD","2006","03","12","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB004562",NA,"Parque Roberto Burle Marx",NA,NA,"Arbustivo, área de cerrado, flores roxa-azuladas.; Arbustivo,flores roxa-azuladas.; Área de cerrado","45","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"352","2020-12-11 11:35:58-03","UFMG","BHCB","52492","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Costa, LVC","2000","04",NA,"Brasil","Minas Gerais","Delfim Moreira","-45.2799987792969","-22.5091991424561",NA,NA,"BHCB004530",NA,"PCH Ninho de Águia.",NA,NA,NA,"s.n.","Southern America",NA,NA,"Dicotyledon",NA,"20219","auto",NA,NA,NA,NA,NA,NA
"353","2020-12-11 11:35:58-03","UFMG","BHCB","3602","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Rennó, LR","1953",NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB004545",NA,"Represa da Pampulha., Margem",NA,NA,"Campo;herbáceo; Campo herbáceo","s.n.","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"354","2020-12-11 11:35:58-03","UFMG","BHCB","46408","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Sousa, G","1999","03","11","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB004585",NA,"Reserva da COPASA., Barreiro",NA,NA,"Margem da mata, planta herbácea, 2m, flores rosa, lilás ou azul","374.","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"355","2020-12-11 11:35:58-03","UFMG","BHCB","45914","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Moreira, JC","1999","02","18","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB004541",NA,"Reserva da COPASA., Barreiro",NA,NA,"Margem da mata, planta arbustiva 2m, flores rosadas","358","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"356","2020-12-11 11:35:58-03","UFMG","BHCB","66080","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Barreto, HLM","1933","11","29","Brasil","Minas Gerais","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"BHCB004544",NA,"Serra da Piedade",NA,NA,"Campo, pouco frequente, trepadeira","5657","Southern America",NA,NA,"Dicotyledon",NA,"22051","auto",NA,NA,NA,NA,NA,NA
"357","2020-12-11 11:35:58-03","UFMG","BHCB","39539","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Brina, AE","1997",NA,NA,"Brasil","Minas Gerais","Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,"BHCB004546",NA,"Serra de São José",NA,NA,"Campo cerrado, carrapicho 17/03 bich","s.n.","Southern America",NA,NA,"Dicotyledon",NA,"10355","auto",NA,NA,NA,NA,NA,NA
"358","2020-12-11 11:35:58-03","UFMG","BHCB","66053","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2011","12",NA,"Barreto, HLM","1933","03","09","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB004533",NA,"Serra do Taquaril",NA,NA,"Sujo, muito frequente, flor violácea, arbusto 3m.","5559","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"359","2020-12-11 11:35:58-03","UFMG","BHCB","66079","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2008","07",NA,"Barreto, HLM","1933","03","23","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"BHCB004596",NA,"Serra do Taquaril",NA,NA,"sujo, muito frequente, flor violacea, subarbusto 0,5m","5564","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"360","2014-08-15 13:15:00-03","MO","MOBOT","1802647","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","R. Liesner",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy","1976","2","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"13 km E of Lavras along Highway 265 to Barbacena.","970.00000000",NA,NA,"Davidse 10710A","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1117","1",NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","1824411","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","R. Liesner",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","4","9","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"3 km W of the Goias-Distrito Federal border along Highway BR-020-030.","870.00000000",NA,NA,"Davidse 12163","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1235",NA,NA
"362","2018-05-17 05:29:00-03","MO","MOBOT","2408945","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Ulibarri, E. A., /07/",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","1995","2","28","Argentina","Misiones","Eldorado",NA,NA,NA,NA,NA,NA,"Ruta Prov. 20, entre Arroyo Piray-Guazú y empalme Ruta Prov. 17",NA,NA,NA,"Zuloaga 5074","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2009-11-04 15:52:00-02","MO","MOBOT","3182032","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","A.K. Schir",NA,NA,NA,"J.B.E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pohl 2603","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2011-12-08 05:05:00-02","MO","MOBOT","3182285","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","R. Barneby",NA,NA,NA,"Robert R. Brooks","1988","4","8","Brazil","Goiás",NA,"-49.23333","-16.91666",NA,NA,NA,NA,"Morro Feio, 5km N Hidrolandia. Cerrado; margins of ground disturbed by min. exploration/mining; rocky outcrops (chalcedony silification). Serpentinitic. In disturbed flat ground on W. side of outcrop.","875.00000000",NA,NA,"Brooks 17","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2008-05-27 22:02:00-03","MO","MOBOT","3182468","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","R.L. Liesner",NA,NA,NA,"Keiichi Mizoguchi","1979","3","6","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Near Oomoto Aizendo, Jandira, Municipio Jandira.","750.00000000",NA,NA,"Mizoguchi 1022","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2011-12-08 05:05:00-02","MO","MOBOT","3182714","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","R. Barneby",NA,NA,NA,"Robert R. Brooks","1988","4","14","Brazil","Goiás",NA,"-49.4","-17.33333",NA,NA,NA,NA,"Crominia-Mairipotaba, Site 2A. N-facing slope, cerrado with tall grasses; rocky campo in upper part, prob. arising from burning of cerrado. Serpentinitic.","750.00000000",NA,NA,"Brooks 92","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","3182816","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","A.M.G. Azevedo",NA,NA,NA,"Gert G. Hatschbach","1978","4","19","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Fda. Olhos D'Agua (mun. Curvelo).",NA,NA,NA,"Hatschbach 41212","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2013-05-07 06:03:00-03","MO","MOBOT","3182903","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Malme",NA,NA,NA,"Ynés Mexia","1930","4","12","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Viçosa. Railroad track to east. Near km. 378 1/2. In grasslands. Frequent, but scattered.","675.00000000",NA,NA,"Mexia 4605","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2015-08-10 05:49:00-03","MO","MOBOT","3183044","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","F.C. Hoehne & H. Burkart",NA,NA,NA,"Amaro Macedo","1949",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Municipio: Ituriutaba.",NA,NA,NA,"Macedo 1789","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2013-05-07 06:03:00-03","MO","MOBOT","3183132","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Malme",NA,NA,NA,"Ynés Mexia","1930","2","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Viçosa. Agricultural College lands, northwest of water reservoir. Open, grassy hillside. Common here.","680.00000000",NA,NA,"Mexia 4352","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2009-08-21 06:56:00-03","MO","MOBOT","3183266","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","R.L. Liesner",NA,NA,NA,"Keiichi Mizoguchi","1983","1","4","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Municipio Ibiuna. Bairro Vierinha.",NA,NA,NA,"Mizoguchi 1861","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2009-07-27 09:32:00-03","MO","MOBOT","3183480","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","A.K. Schindler",NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 12576","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
