"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","dayIdentified","individualCount","sex"
"47","2020-09-02 16:20:46-03","Cenargen","CEN","88301","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","J. B. Bringel","Rosa de Belem das Neves Alves","104","2014","05","06",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Parque Nacional da Chapada dos Veadeiros (PNCV) trilha das Sete Quedas.","-47.733333","-14.1","1213","1213","Exsicatas","EXtração de óleo essencial das folhas. Coleta por volta das 15h30. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00088301","CEN00088301",NA,NA,NA,"2015","03","-47.733333","-14.1",NA,NA,NA,"2",NA
"48","2020-09-02 16:20:46-03","Cenargen","CEN","88310","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","J. B. Bringel","Rosa de Belem das Neves Alves","113","2014","05","08",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Parque Nacional da Chapada dos Veadeiros (PNCV) trilha que vai para o Canyon e para as Cariocas, local logo após passar pela ponte sobre o rio Preguiça, a ponte pensil da Rodoviarinha.","-47.820555","-14.1525","936","936","Exsicatas","Extração de óleo essencial das folhas. Coleta por volta das 12h25. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00088310","CEN00088310",NA,NA,NA,"2015","03","-47.820555","-14.1525",NA,NA,NA,"3",NA
"49","2019-11-13 11:15:58-03","USP","SPF","212101","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","Bringel, JBA","Bringel, JBA","984","2012","04","12",NA,"Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.51","-14.093056","1323","1323",NA,NA,"SPF00212101",NA,NA,NA,NA,"2012","04","-47.51","-14.093056",NA,NA,NA,NA,NA
"50","2021-03-15 18:25:15-03","USP","SPF","216014","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","Loeuille, B","Loeuille, B","849","2013","07","24",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Estrada GO 118, ca. 22 km de Alto Paraíso de Goiás. Reserva Particular do Patrimônio Natural Cara Preta.","-47.523875","-14.008483","1502","1502",NA,"Subarbusto em frutos.; Cerrado.","SPF00216014",NA,NA,NA,NA,"2014",NA,"-47.523875","-14.008483",NA,NA,NA,NA,NA
"51","2019-11-13 11:15:58-03","USP","SPF","219758","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","Magenta, MAG","Magenta, MAG","452","2002","05","06",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros","-47.430917","-13.969917",NA,NA,NA,NA,"SPF00219758",NA,NA,NA,NA,"2016","10","-47.430917","-13.969917",NA,NA,NA,NA,NA
"52","2021-03-15 18:25:15-03","USP","SPF","216081","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","Loeuille, B","Loeuille, B","854","2013","07","25",NA,"Brasil","Goiás","Teresina de Goiás","Chapada dos Veadeiros, Estrada GO 118, ca. 22 km de Alto Paraíso de Goiás. 200 m antes da Reserva Particular do Patrimônio Natural Cara Preta.","-47.523875","-14.008483","1502","1502",NA,"Erva cespitosa até 20 cm. Flores amarelas.; Cerrado.","SPF00216081",NA,NA,NA,NA,"2014",NA,"-47.523875","-14.008483",NA,NA,NA,NA,NA
"53","2019-10-07 09:11:03-03","UEFS","HUEFS","156324","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","M.Alves","Queiroz, L.P.de","14307","2009","04","25",NA,"Brasil","Goiás","Teresina","Estrada sentido Alto Paraíso-Teresina.","-47.443056","-13.935278","1465","1465",NA,"Campo rupestre.","HUEFS0156324","HUEFS0156324 HUEFS0156324_e1",NA,NA,NA,"2018","12","47W26'35''","13S56'7''","Asteranae",NA,NA,NA,NA
"54","2019-09-05 15:31:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia",NA,NA,"T. Rojas",NA,"1907","12",NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"55","2019-11-13 16:04:27-03","UNISANTA","HUSC","11852","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","M.Magenta; J.R. Pirani","M.Magenta; J.E. Magenta Neto","376","2002","01","24",NA,"Brasil","Goiás","Alto Paraíso","Chapada dos Veadeiros. Rod. BR 118, km 117.","-47.506944","-14.051778","1490","1490",NA,"Erva 0,6-1,5m. Flores amarelas. Odorífera ao corte.; Cerrado limpo com afloramentos rochosos. Beira da rodovia.",NA,NA,NA,NA,NA,"2016",NA,"-47.506944","-14.051778",NA,NA,NA,NA,NA
"56","2020-07-21 15:08:14-03","UNISANTA","HUSC","8441","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia","Sch.Bip.","Bombo, A.B.","Bombo, A.B.; Martins, A.R.","59","2010","05","22",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Cruzeiro","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Arbusto, 1,5m. Alt. Folhas filiformes. Capitulos amarelos",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-13 16:04:31-03","UNISANTA","HUSC","8440","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia","Sch.Bip.","Bombo, A.B.","Bombo, A.B.; Martins, A.R.","58","2010","05","22",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Ingleses","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Arbusto, 1,5m. Alt. Folhas filiformes. Capitulos amarelos",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-01 14:53:09-03","UnB","UB","179592","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","Bringel, JBA","Bringel, JBA; Moreira, HJC","973","2012","04","12","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Rodovia GO-118, entre São João da Aliança e Alto Paraíso","-47.488889","-14.211667","1199","1199",NA,"Subarbusto 1,7m. Flores amarelas; Cerrado rupestre, com campo sujo úmido. Relevo acidentado a plano",NA,NA,NA,NA,NA,"2012","04","-47.488889","-14.211667",NA,NA,NA,NA,NA
"59","2019-11-01 14:53:09-03","UnB","UB","179603","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","Bringel, JBA","Bringel, JBA; Moreira, HJC","984","2012","04","12","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Próximo à entrada para Cachoeira dos Cristais","-47.51","-14.093056","1323","1323",NA,"Folhas coletadas em sílica gel; Subarbusto ereto de 1,8m. Flores amarelas; Cerrado ralo/campo sujo. Relevo levemente inclinado",NA,NA,NA,NA,NA,"2012","04","-47.51","-14.093056",NA,NA,NA,NA,NA
"60","2019-11-01 14:53:09-03","UnB","UB","189210","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","Bueno, VR","Zanatta, MRV; Castro, BM","1277","2012","03","30","Southern America","Brasil","Distrito Federal","Brasília","Reserva Biológica da Contagem (REBIO)","-47.873056","-15.648333","1211","1211",NA,"Erva 1,6m. Flor amarelo claro; Campo sujo, na beira da estrada",NA,NA,NA,NA,NA,"2019","03","-47.873056","-15.648333",NA,NA,NA,NA,NA
"61","2019-11-01 14:53:09-03","UnB","UB","35414","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","Bueno, VR","Bringel, JBA","96","2004","02","25","Southern America","Brasil","Goiás","Cristalina","Ao lado da rodovia","-47.6136016845703","-16.7686004638672",NA,NA,NA,"Arbusto com 1,2m de altura. Flor amarela. Frequente no local; Campo sujo. Relevo plano. Solo argiloso",NA,NA,NA,"85457","auto","2019","03",NA,NA,NA,NA,NA,NA,NA
"62","2019-08-08 09:59:14-03","UFU","HUFU","77964","S","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch. Bip. ex Baker) E.E.Schill. & Panero",NA,"Moreira, K.V.C.; Versiane, A.F.A.; Alves, R.F. & Romero, R.","06","2018","12","06",NA,"Brasil","Goiás","Teresina de Goiás","Alto paraíso, Estrada para a Fazenda Água Fria.","-47.51","-14.156389",NA,NA,NA,"Erva, aproximadamente 1m. Pétalas amarelas. Frequente no local.; Campo rupestre. Solo hidromórfico.","HUFU00076186",NA,NA,NA,NA,NA,NA,"-47.51","-14.156389",NA,NA,NA,NA,NA
"63","2019-05-06 11:52:26-03","UFU","HUFU","64550","S","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch. Bip. ex Baker) E.E.Schill. & Panero","Nakajima, J.N.","Versiane, A.F.A.; Pacheco, R.A. & Dias, A.C.C.","322","2012","10","04",NA,"Brasil","Goiás","Cocalzinho de Goiás","Estrada antes da Fazenda Colinas","-48.9","-15.763611","1209","1209",NA,"Arbusto, ca. 1 m alt. Brácteas involucrais verdes, corola e ramos do estilete amarelos, anteras nigrescentes.; Campo graminoso.","HUFU00042245","HUFU00042245",NA,NA,NA,"2016","03","-48.9","-15.763611",NA,NA,NA,NA,NA
"64","2019-05-06 11:52:26-03","UFU","HUFU","64551","S","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch. Bip. ex Baker) E.E.Schill. & Panero","Nakajima, J.N.","Versiane, A.F.A.; Pacheco, R.A. & Dias, A.C.C.","324","2012","10","04",NA,"Brasil","Goiás","Cocalzinho de Goiás","Estrada depois da Fazenda Colinas, antes da Fazenda Maria dos Anjos","-48.9325","-15.765556","1255","1255",NA,"Arbusto, ca. 1 m alt. Brácteas involucrais verdes, corola e ramos do estilete amarelos, anteras amarronzadas.; Campo de gramíneas e Iridaceae.","HUFU00042251","HUFU00042251",NA,NA,NA,"2016","03","-48.9325","-15.765556",NA,NA,NA,NA,NA
"65","2019-05-06 11:52:26-03","UFU","HUFU","54434","S","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch. Bip. ex Baker) E.E.Schill. & Panero","Nakajima, J.N.","Delprete P.G.; Gomes-Klein, V.L.; et al.","8932","2004","10","24",NA,"Brasil","Goiás","Cocalzinho","Serra dos Pirineus, Fazenda Capitão do Mato, perto da nascente do córrego Água Fria.",NA,NA,NA,NA,NA,"Cerrado, solo com afloramento rochosos planos.","HUFU00042250","HUFU00042250",NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA,NA
"66","2019-05-06 11:52:26-03","UFU","HUFU","58771","S","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch. Bip. ex Baker) E.E.Schill. & Panero","Nakajima, J.N.","Quaresma, A.S.; Franco, I.M.; Andrino, C.O.; Tannure, M.P. & Costa, F.N.","104","2010","05","13",NA,"Brasil","Minas Gerais","Gouveia","Estrada para Barão de Guaicuí, Estrada para Barão de Guaicuí","-43.722222","-18.371667","1386","1386",NA,"Subarbusto ca. de 0,60 metro de altura. Anteras nigrescentes, estigma e corola amarelos.; Cerrado.","HUFU00042244","HUFU00042244",NA,NA,NA,"2016","03","-43.722222","-18.371667",NA,NA,NA,NA,NA
"67","2019-05-06 11:52:26-03","UFU","HUFU","66088","S","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch. Bip. ex Baker) E.E.Schill. & Panero","Nakajima, J.N.","Franco, I.M.; Quaresma, A.S.; Andrino, C.O.; Costa, F.N. & Tannure, M.P.","523","2010","05","13",NA,"Brasil","Minas Gerais","Gouveia","Próximo a Córrego do Tigre, Próximo ao Córrego do Trigre.","-43.842222","-18.563056","1426","1426",NA,"Arbusto, ca. 1 m alt. Invólucro verde, flores amarelas.; Campo rupestre.","HUFU00042248","HUFU00042248",NA,NA,NA,"2016","03","-43.842222","-18.563056",NA,NA,NA,NA,NA
"68","2019-05-06 11:52:26-03","UFU","HUFU","66089","S","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch. Bip. ex Baker) E.E.Schill. & Panero","Nakajima, J.N.","Franco, I.M.; Lourenço, A.P.","500","2010","05","07",NA,"Brasil","Minas Gerais","Diamantina","Campus JK da UFVJM, Atrás do apiário da universidade, na beira da estrada de terra que desce em direção ao Córrego Soberbo.","-43.591389","-18.203333","1398","1398",NA,"Arbusto, ca. 1,5 m alt. Invólucro verde, flores amarelas.; Campo rupestre.","HUFU00042247","HUFU00042247",NA,NA,NA,"2016","03","-43.591389","-18.203333",NA,NA,NA,NA,NA
"69","2019-05-06 11:52:26-03","UFU","HUFU","66259","S","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch. Bip. ex Baker) E.E.Schill. & Panero","Nakajima, J.N.","Sevilha, A.C.; Sinigaglia, C.; Amaral, J.P.; Santos, J.R.; Bianchetti, L.B. & Barbosa, N.F.","4258","2005","05","22",NA,"Brasil","Minas Gerais","Rio Pardo de Minas","Areião. Ponto 2.","-42.500833","-15.438889","887","887",NA,"Subarbusto. Flor amarela.; Cerrado, relevo suave ondulado, solo com areia quartzosa.","HUFU00042243","HUFU00042243",NA,NA,NA,"2016","03","-42.500833","-15.438889",NA,NA,NA,NA,NA
"70","2019-05-06 11:52:26-03","UFU","HUFU","75749","S","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch. Bip. ex Baker) E.E.Schill. & Panero","Bringel Jr.; J.B.A.","Alves, R.B.N.; et al.","113","2014","05","08",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional Chapada dos Veadeiros, Trilha que vai para o Canyon e para as Cariocas, local logo após passar pela ponte sobre o rio Preguiça, a ponte pênsil da Rodoviarinha.","-47.820556","-14.1525","936","936",NA,"Erva com cerca de 80 cm de altura. Flor amarela.; Cerrado - campo rupestre. Relevo inclinado. Substrato pedregoso.","HUFU00073599","HUFU00073599",NA,NA,NA,"2015","03","-47.820556","-14.1525",NA,NA,NA,NA,NA
"71","2019-05-06 11:52:26-03","UFU","HUFU","57502","S","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch. Bip. ex Baker) E.E.Schill. & Panero","Nakajima, J.N.","Chacon, R.G.; et al.","146","2007","09","28",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área do poção, queimada em 20/08/2007.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Erva, ca. 70 cm. Brácteas amarelas.; Campo sujo.","HUFU00042246","HUFU00042246",NA,"70570","auto","2016","03",NA,NA,NA,NA,NA,NA,NA
"72","2019-05-06 11:52:26-03","UFU","HUFU","62107","S","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch. Bip. ex Baker) E.E.Schill. & Panero","Nakajima, J.N.","Bringel, J B A; et al.","39","2003","09","07",NA,"Brasil","Distrito Federal","Brasília","lago Note MI 3-4","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"HUFU00042240","HUFU00042240",NA,"70570","auto","2016","03",NA,NA,NA,NA,NA,NA,NA
"73","2017-09-11 17:08:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia","Sch.Bip. ex Baker",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,NA,"praeterea in campis graminosis montosis prope Cinza et ad ripas Rio Pardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2017-09-11 17:08:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia","Sch.Bip. ex Baker",NA,"Riedel, L","s.n.",NA,NA,NA,NA,"?",NA,NA,"Praeterea in campis graminosis montosis prope Cinza.",NA,NA,NA,NA,NA,"Ad ripas Rio Pardo.; HABITAT: Ad ripas Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2017-09-11 17:08:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia","Sch.Bip. ex Baker",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. Bahia, in campis altis ad Caiteté",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2017-09-11 17:08:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia","Sch.Bip. ex Baker",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. Bahia, in campis altis ad Caiteté",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2017-09-11 17:08:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia","Sch.Bip. ex Baker",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Serro Frio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2017-09-11 17:08:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia","Sch.Bip. ex Baker",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"praeterea in campis graminosis montosis prope Cinza et ad ripas Rio Pardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2017-09-11 16:26:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia","Sch.Bip. ex Baker",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","Caetité","Caiteté","-42.48","-14.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.48","-14.07",NA,NA,NA,NA,NA
"80","2017-09-11 17:08:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia","Sch.Bip. ex Baker",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in prov. Minas Geraes, in campis Serro Frio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2017-09-11 17:08:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia","Sch.Bip. ex Baker",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in prov. Minas Geraes, in campis Serro Frio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-04-15 17:19:32-03","IBt","SP","476415","S","Plantae",NA,NA,"Asteraceae","Aldama","filifolia","Aldama filifolia","(Sch.Bip. ex Baker) E.E.Schill. & Panero","Magenta, M","Anunciação, EA; Almeida, LX","1009","2001","04","02",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Estrada em direção ao Córrego dos Ingleses","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,"44724","auto","2018","12",NA,NA,NA,NA,NA,NA,NA
"83","2010-08-16 16:38:07-03","GH","HU-HERB","GH 00013989","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Viguiera","filifolia","Viguiera filifolia","Schultz Bipontinus ex Baker",NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
