"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"255","2021-04-07 11:42:40-03","UFMS","CGMS","43861","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","sesquiflorus","Cyperus sesquiflorus","(Torr.) Mattf. & Kük.","Luciana Pereira-Silva","2018","11","14","F.J.M. Caporal","960","2010","05","15","Brasil","Mato Grosso do Sul","Campo Grande","UFMS, próximo ao CCBS.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Pequena população. Habitat: Em gramado de Paspalum notatum. Habito: Erva.","CGMS1073827",NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-04-07 11:42:40-03","UFMS","CGMS","20929","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","sesquiflorus","Cyperus sesquiflorus","(Torr.) Mattf. & Kük.","Luciana Pereira-Silva","2018","11","14","M.C. Pereira; A. Guglieri; T.H.D. Leandro; L.A.V. Martins","15","2007","12","15","Brasil","Mato Grosso do Sul","Corguinho","Córrego Boa Sorte.","-54.8293991088867","-19.8316993713379",NA,NA,NA,NA,NA,"CGMS1050338",NA,NA,NA,NA,NA,NA,"56513","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-04-07 11:42:40-03","UFMS","CGMS","43851","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","sesquiflorus","Cyperus sesquiflorus","(Torr.) Mattf. & Kük.",NA,"2021",NA,NA,"F.J.M. Caporal; A. Guglieri-Caporal","905","2010","01","19","Brasil","Mato Grosso do Sul","Porto Murtinho","BR-267, km 671, Fazenda Retiro Conceição.","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"Comum. Habitat: Borda da mata, área alagável. Habito: Erva.","CGMS1073817",NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-04-07 11:42:40-03","UFMS","CGMS","19974","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","sesquiflorus","Cyperus sesquiflorus","(Torr.) Mattf. & Kük.","Luciana Pereira-Silva","2018","11","14","A. Guglieri; F.J.M. Caporal; T.H.D. Leandro","1163","2007","02","12","Brasil","Mato Grosso do Sul","Sidrolândia","Faz. Nova Esperança.","-54.9613990783691","-20.9319000244141",NA,NA,NA,NA,NA,"CGMS1049278",NA,NA,NA,NA,NA,NA,"73119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-04-07 11:42:40-03","UFMS","CGMS","49073","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","sesquiflorus","Cyperus sesquiflorus","(Torr.) Mattf. & Kük.","Luciana Pereira-Silva","2018","11","14","V.C. Souza; C.M. Sakuragui; C.A.M. Scaramuzza; B.G. Fina; G.S. Rolim; M.T. Shimabukuro","2338","1993","02","17","Brasil","São Paulo","Itararé","Fazenda do IAC. Próximo ao Rio Verde.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Flores verde-clara. Pasto. Habitat: Campo dominado por Baccharis trimera. Habito: Erva.","CGMS1079018",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-02-07 16:07:55-03","UFS","ASE","41990","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","sesquiflorus","Cyperus sesquiflorus","(Torr.) Mattf. Kuk","Farias, MCV","2019","05","22","Farias, MCV; Santos, E; Barbosa, D; Farias jr.; R.A.","s.n.","2019","05","22","Brasil","Sergipe","Itaporanga d'Ajuda",NA,"-37.1443","-11.1535","-37.1443","-11.1535",NA,NA,"Erva 40 cm, inflorescências imaturas verdes, maduras castanhas.; Restinga","ASE0043525",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-27 13:47:41-03","UFS","ASE","10335","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Prata, AP; Rossi, L; Mamede, MCH","855","2000","04","25","Brasil","São Paulo","Itararé","Estrada Itararé - Bom Sucesso de Itararé, Fazenda Ibiti (Ripasa), depois das Araucárias.","-49.1954","-24.0645","-49.1954","-24.0645",NA,NA,NA,"ASE0010241","ASE0010241","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-27 13:47:41-03","UFS","ASE","10731","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Costa, SM","2006","06",NA,"Costa, SM","14","2006","06","23","Brasil","Sergipe","São Cristóvão","Campus da UFS.","-37.206389","-11.014722","-37.206389","-11.014722","47","47","Erva crescendo em touceiras. Inflorescência verde-resbranquiçada, base rósea, estames amarelos, raiz aromática.; Erva crescendo em touceiras. Inflorescência verde-resbranquiçada, base rósea, estames amarelos, raiz aromática.; Ruderal.","ASE0010226","ASE0010226","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-27 13:47:41-03","UFS","ASE","10732","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Costa, SM","2006","06",NA,"Costa, SM","15","2006","06","23","Brasil","Sergipe","São Cristóvão","Campus da UFS.","-37.206389","-11.014722","-37.206389","-11.014722","47","47","Erva. Inflorescência verde-esbranquiçada, base rósea, raiz aromática.; Erva. Inflorescência verde-esbranquiçada, base rósea, raiz aromática.; Ruderal.","ASE0010225","ASE0010225","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-27 13:47:41-03","UFS","ASE","11335","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Costa, SM","2008","01",NA,"Costa, SM","246","2008","01","09","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda caju (Embrapa). Proximidades da sede.","-37.310278","-10.998333","-37.310278","-10.998333",NA,NA,"Erva. Inflorescência esbranquiçada, raiz aromática, base vinácea.; Erva. Inflorescência esbranquiçada, raiz aromática, base vinácea.; Ruderal","ASE0010231","ASE0010231","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-27 13:47:41-03","UFS","ASE","14771","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Costa, SM","2010","10",NA,"Melo, DS; Machado, WJ","34","2009","07","14","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.684167","-9.805278","-37.684167","-9.805278",NA,NA,"Caatinga","ASE0010235","ASE0010235","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-27 13:47:41-03","UFS","ASE","16216","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Prata, AP","2010","06","12","Matos, AG","16","2010","03","29","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto, Borda da Mata.","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,NA,"ASE0010240","ASE0010240","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-27 13:47:41-03","UFS","ASE","17289","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Gomes, LA","2010","07","15","Prata, AP; Barbosa, MR; Thomas, WW; Gomes, LA; Santos, E","2266","2010","07","04","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interior da Mata. Fonte do Boi. Solo arenoso.","-37.419722","-11.395","-37.419722","-11.395",NA,NA,"Erva rizomatosa, ca. de 35cm de altura. Inflorescência branca.; Erva rizomatosa, ca. de 35cm de altura. Inflorescência branca.; Mata Atlântica.","ASE0010246","ASE0010246","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-27 13:47:41-03","UFS","ASE","13586","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Costa, SM","2008","10","09","Costa, SM; Calazans, C","486","2008","10","09","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Serra Comprida.","-37.1854","-10.4529","-37.1854","-10.4529",NA,NA,"Erva terrestre, ca. 15 cm. Inflorescência alva, base vinácea.; Erva terrestre, ca. 15 cm. Inflorescência alva, base vinácea.; Área antropizada","ASE0010232","ASE0010232","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-27 13:47:41-03","UFS","ASE","21465","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Gomes, LA","2011","06","29","Gomes, LA; Souza, CAS; Santos, LAS; Santos, E","167","2011","06","28","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata. Solo arenoso","-37.433889","-11.369722","-37.433889","-11.369722",NA,NA,"Erva cespitosa. Inflorescência branca.; Erva cespitosa. Inflorescência branca.; Mata Atlântica.","ASE0010252","ASE0010252","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-27 13:47:41-03","UFS","ASE","26110","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Silva, TR","2012","11",NA,"Silva, TR; Pereira, LA","18","2012","10","23","Brasil","Sergipe","Nossa Senhora do Socorro","Área de mata","-37.125833","-10.855","-37.125833","-10.855",NA,NA,"Erva, inflorescência verde na base das folhas.; Mata Atlântica","ASE0008520","ASE0008520","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-27 13:47:41-03","UFS","ASE","26660","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Oliveira, EVS","2014","04","15","Oliveira, EVS; Ferreira, ES; Silva, TC","130","2012","11","05","Brasil","Sergipe","Pirambu","Rebio de Santa Isabel, Povoado Lagoa Redonda","-36.784167","-10.677222","-36.784167","-10.677222",NA,NA,"Erva. Cerca de 30 cm. Próximo a área alagada.; Restinga. Solo de areias brancas.","ASE0010254","ASE0010254","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-27 13:47:41-03","UFS","ASE","27965","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Santana, JA","2016","03","08","Sobral, M; Castro, DG","14656","2012","01","14","Brasil","Minas Gerais","Itutinga",NA,"-44.697222","-21.358333","-44.697222","-21.358333","1039","1039",NA,"ASE0009079","ASE0009079","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-27 13:47:41-03","UFS","ASE","29382","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Silva, TR","2013","09","24","Silva, TR; Santana, JP","154","2013","04","21","Brasil","Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura","-37.142778","-10.859444","-37.142778","-10.859444",NA,NA,"Herbácea, 50 cm. Inflorescência alva.; Mata Atlântica","ASE0001026","ASE0001026","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-27 13:47:41-03","UFS","ASE","3470","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Viana, G","567","1982","07","24","Brasil","Sergipe","Salgado","Sítio Sr. Do Bonfim","-37.474722","-11.031944","-37.474722","-11.031944",NA,NA,"Erva. com inflorescencias alvas.; Erva. com inflorescencias alvas.; invasora de laranjais","ASE0015036",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-27 13:47:41-03","UFS","ASE","38104","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Freire, GS","2016","11","07","Menezes, IRN; Santos, LAS","185","2011","03","22","Brasil","Sergipe","Pacatuba","Povoado Atalho","-36.6514","-10.4533","-36.6514","-10.4533",NA,NA,"Herbácea com ca. de 33 cm. Inflorescência alva.; Restinga.","ASE0039310",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-27 13:47:41-03","UFS","ASE","28740","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Oliveira, RC; Silva, CRC; Santos, RAJL","2013","09","03","Barbosa, P; Silva, CRC; Oliveira, RC; Santos, RAJL","39","2013","08","03","Brasil","Sergipe","Itaporanga d'Ajuda","APA - Sul","-37.292472","-11.317583","-37.292472","-11.317583",NA,NA,"Herbácea com inflorescência verde, pontiaguda.; Restinga.","ASE0000117","ASE0000117","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-27 13:47:41-03","UFS","ASE","34514","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Freire, GS","2015","09","03","Farias, MCV; Figueiredo, MA; Santos, E; Freire, GS","572","2015","07","01","Brasil","Sergipe","Riachão do Dantas","Fazenda Dr. Belmiro","-37.4329","-11.0408","-37.4329","-11.0408",NA,NA,"Herbácea ca. de 40 cm. Inflorescência alva e esverdeada.","ASE0032972","ASE0032972","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-27 13:47:41-03","UFS","ASE","2557","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Gomes, E","67","1982","06","17","Brasil","Sergipe","Riachão do Dantas","Faz. Salobre","-37.724722","-11.068889","-37.724722","-11.068889",NA,NA,"Erva. folhas simples alternas, inflorescencia alva.; Erva. folhas simples alternas, inflorescencia alva.; solo brejado em caatinga hipoxerófila","ASE0010207","ASE0010207","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-27 13:47:41-03","UFS","ASE","19129","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Menezes, IRN","2010","08","26","Carregosa, T; Santos, AS","82","2010","07","17","Brasil","Sergipe","Simão Dias","Fazenda Mercador","-37.484","-10.4418","-37.484","-10.4418",NA,NA,"Erva com ca. 30cm. inflorescência clara.; Erva com ca. 30cm. inflorescência clara.; Caatinga hipoxerófila","ASE0010239","ASE0010239","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-27 13:47:41-03","UFS","ASE","39109","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,"2017","08","10","Santana Júnior, JA","490","2017","09","06","Brasil","Sergipe","São Cristóvão","Matinha da UFS, Próximo ao departamento de matemática.","-37.103142","-10.921189","-37.103142","-10.921189",NA,NA,"Herbácea. Portando 29 cm de altura. Apresenta inflorescência esverdeada.; Ambiente antropizado ou perturbado.","ASE0040584",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-27 13:47:41-03","UFS","ASE","8748","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Costa, SM; Lemos, IC","10","2006","05","31","Brasil","Sergipe","São Cristóvão","campus da UFS","-37.101703","-10.925117","-37.101703","-10.925117",NA,NA,"Erva. inflorescencia esbranquiçada, bainha rósea, raiz aromática.; Erva. inflorescencia esbranquiçada, bainha rósea, raiz aromática.; area de restinga modificada","ASE0010209","ASE0010209","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-27 13:47:41-03","UFS","ASE","8749","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Costa, SM; Lemos, IC","11","2006","05","31","Brasil","Sergipe","São Cristóvão","campus da UFS","-37.101703","-10.925117","-37.101703","-10.925117",NA,NA,"Erva. inflorescencia esbranquiçada, bainha rósea, raiz aromática.; Erva. inflorescencia esbranquiçada, bainha rósea, raiz aromática.; area de restinga modificada","ASE0010210","ASE0010210","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-27 13:47:41-03","UFS","ASE","8792","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Costa, SM; Prata, AP; Lemos, IC; Silva, AC; M.Ibrahim; Gomes, P; S","68","2006","07","20","Brasil","Pernambuco",NA,NA,"-35.5938","-8.0255","-35.5938","-8.0255",NA,NA,"Erva. inflorescencia verde-esbranquiçada, raiz aromática.; Erva. inflorescencia verde-esbranquiçada, raiz aromática.; caatinga","ASE0010213","ASE0010213","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-27 13:47:41-03","UFS","ASE","9360","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Costa, SM","2007","08",NA,"Costa, SM","155","2007","08","10","Brasil","Pernambuco","Recife","Campus da UFPE","-34.5252","-8.0315","-34.5252","-8.0315",NA,NA,"erva cespitosa. 25. cm. raiz aromática, base rósea/vinácea, inflorescêncai branco-esverdeada, estames amarelos (2).; erva cespitosa. 25. cm. raiz aromática, base rósea/vinácea, inflorescêncai branco-esverdeada, estames amarelos (2).;","ASE0010219","ASE0010219","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-27 13:47:41-03","UFS","ASE","9187","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Costa, SM","2007","06",NA,"Costa, SM","148","2007","06","17","Brasil","Sergipe","Aracaju","Canteiro do Shopping Jardins","-37.0418","-10.544","-37.0418","-10.544",NA,NA,"erva. 40. cm. inflorescência esbranquiçada (em desenvolvimento) a castanha escurecida (madura), base rósea, raiz marrom aromática.; erva. 40. cm. inflorescência esbranquiçada (em desenvolvimento) a castanha escurecida (madura), base r","ASE0010216","ASE0010216","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-27 13:47:41-03","UFS","ASE","14331","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Costa, SM","2010","02",NA,"Ferreira, ARC; Miranda, AM; Pitrez, S","10","1997","06","07","Brasil","Pernambuco","Triunfo","Lagoa Nova","-38.0605","-7.5018","-38.0605","-7.5018",NA,NA,"Erva com inflorescencia alva.; Erva com inflorescencia alva.; Locais alagados.","ASE0010234","ASE0010234","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-27 13:47:41-03","UFS","ASE","7527","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"F.França; E.Melo; M.Bezerra; Gomes, D","2240","1997","05","04","Brasil","Sergipe",NA,"Angüera Lagoa 5","-39.97","-12.1138","-39.97","-12.1138",NA,NA,"Erva. 60. cm. espiguetas branco-esverdeadas, flores com anteraas amarelas.; Erva. 60. cm. espiguetas branco-esverdeadas, flores com anteraas amarelas.; lagoa, solo encharcado emerso","ASE0010208","ASE0010208","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-27 13:47:41-03","UFS","ASE","20150","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Menezes, IRN",NA,NA,NA,"Menezes, IRN; Santos, LAS; Franco-Júnior, GS","118","2010","08","07","Brasil","Sergipe","Cedro de São João","Pov. Poço dos Bois, Mata do Gonzaguinha","-36.5304","-10.1507","-36.5304","-10.1507",NA,NA,"Herbácea.; Herbácea.; Borda de mata de Transição","ASE0010245","ASE0010245","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-27 13:47:41-03","UFS","ASE","18703","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Machado, WJ","2011","01",NA,"Machado, WJ; Jesus, JB; Andrade, VM","498","2010","06","20","Brasil","Sergipe","Poço Redondo","Serra da Guia","-35.5938","-9.4819","-35.5938","-9.4819",NA,NA,"Herbácea cerca de 30cm, inflorescência verde.; Herbácea cerca de 30cm, inflorescência verde.; Brejo de Altitude (clareira)","ASE0010249","ASE0010249","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-27 13:47:41-03","UFS","ASE","19915","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Menezes, IRN","2010","12","07","Machado, WJ; Santos, LAS; Menezes, IRN; Jesus, JB","644","2010","07","25","Brasil","Sergipe","Poço Redondo","Serra da Guia","-35.5938","-9.4819","-35.5938","-9.4819",NA,NA,"Herbácea ca 15 cm.; Herbácea ca 15 cm.","ASE0010250","ASE0010250","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-27 13:47:41-03","UFS","ASE","17327","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Menezes, IRN","2010",NA,NA,"Menezes, IRN; Machado, WJ; Santos, LAS","157","2010","07","25","Brasil","Sergipe","Poço Redondo","Serra da Guia, Topo da Serra.","-37.4103","-9.4819","-37.4103","-9.4819",NA,NA,"Herbácea, com aproximadamente 20 cm.; Herbácea, com aproximadamente 20 cm.; Brejo de Altitude.","ASE0010236","ASE0010236","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-27 13:47:41-03","UFS","ASE","34346","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Matos, GMA","2015","08","26","Matos, GMA; Freire, GS; Campos, DA; Santos, E","433","2015","08","18","Brasil","Sergipe","Santana do São Francisco","Fazenda mãe natureza.","-36.38222","-10.15195","-36.38222","-10.15195",NA,NA,"Herbácea com ca. de 40 cm. Inflorescência alva.","ASE0032818","ASE0032818","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-27 13:47:41-03","UFS","ASE","17616","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Menezes, IRN","2010","09","14","Prata, AP; Marroquim, PMG; Melo, DS; Nogueira Júnior, FC; Pereira, TC; Silva, ACC","2237","2010","02","26","Brasil","Sergipe","Santana do São Francisco","Povoado Saúde","-36.3628","-10.1728","-36.3628","-10.1728",NA,NA,"Mata Ciliar.","ASE0010247","ASE0010247","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-27 13:47:41-03","UFS","ASE","12223","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Costa, SM; Calazans, C; Santos, E","459","2008","09","20","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Serra do Cajueiro. Área antropizada (terreno baldio de sítio).","-37.1854","-10.4529","-37.1854","-10.4529",NA,NA,NA,"ASE0010230","ASE0010230","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-11-27 13:47:41-03","UFS","ASE","38604","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Nunes, SS",NA,NA,NA,"Nunes, SS; Santos, E; Souza, JO","226",NA,NA,NA,"Brasil","Sergipe","Cristinápolis","Assentamento São Roque","-37.06079","-10.552131","-37.06079","-10.552131",NA,NA,"Erva ca. 0,70 cm. Folhas alternas espiraladas. Infloresc^?encia espigueta.Flor branca.; Mata Atlântica","ASE0040735",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-27 13:47:41-03","UFS","ASE","8760","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Costa, SM; Prata, AP; M.Ibrahim","123","2006","09","15","Brasil","Sergipe","Itabaiana","Povoado Ribeira, Poções","-37.253","-10.4107","-37.253","-10.4107",NA,NA,"Erva. inflorescencia esbranquiçada, bainha rósea, raiz aromática.; Erva. inflorescencia esbranquiçada, bainha rósea, raiz aromática.; area de mata atlantica devastada","ASE0010211","ASE0010211","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-27 13:47:41-03","UFS","ASE","17682","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Menezes, IRN","2010","09",NA,"Prata, AP; Melo, DS; Carregosa, T; Machado, WJ","2418","2010","08","13","Brasil","Sergipe","Simão Dias","Assentamento Maria Bonita","-37.484","-10.4418","-37.484","-10.4418",NA,NA,"Caatinga","ASE0010237","ASE0010237","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-27 13:47:41-03","UFS","ASE","17704","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Prata, AP; Melo, DS; Carregosa, T; Machado, WJ","2417","2010","08","13","Brasil","Sergipe","Simão Dias","Assentamento Maria Bonita","-37.484","-10.4418","-37.484","-10.4418",NA,NA,"Herbácea ca. 15 a 40 cm; inflorescência branca.; Herbácea ca. 15 a 40 cm; inflorescência branca.; Caatinga","ASE0010238","ASE0010238","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
