"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"51","2021-02-25 10:12:46-03","CVRD","CVRD","15220","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Chrysobalanaceae","Couepia","schottii","Couepia schottii","Fritsch","Folli, D.A.","7320","2015","01","04","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Fazenda Pianna <ll>dwc_commonname:</ll> Milho torrado folha larga","CVRD015220","Domingos A. Folli",NA,NA,NA,NA,"2015","01","04","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"52","2021-02-25 10:12:46-03","CVRD","CVRD","9104","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Chrysobalanaceae","Couepia","schottii","Couepia schottii","Fritsch","Folli, D.A.","5054","2005","04","19","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Milho torrado folha larga","CVRD009104","Domingos A. Folli",NA,NA,NA,NA,"2005","04","19","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"53","2021-02-25 10:12:46-03","CVRD","CVRD","3575","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Chrysobalanaceae","Couepia","schottii","Couepia schottii","Fritsch","Folli, D.A.","1499","1991","11","25","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Milho torrado folha larga","CVRD003575","Rosa Fuks",NA,NA,NA,NA,"1992","09","08","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"54","2021-02-25 10:12:46-03","CVRD","CVRD","10368","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Chrysobalanaceae","Couepia","schottii","Couepia schottii","Fritsch","Luz, A.A. da","451","2007","06","28","América do Sul","BRASIL","ES","Linhares","Arvore perto da cas","-40.0722007751465","-19.3910999298096",NA,"Fazenda Antenor Pianna <ll>dwc_commonname:</ll> Milho torrado folha larga","CVRD010368","Domingos A. Folli",NA,NA,NA,NA,"2007","06","28","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"55","2021-02-25 10:12:46-03","CVRD","CVRD","96","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Chrysobalanaceae","Couepia","schottii","Couepia schottii","Fritsch","Spada, J.","7","1977","11","08","América do Sul","BRASIL","ES","Linhares","Talhão 605","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Milho torrado folha larga","CVRD000096","Rosa Fuks",NA,NA,NA,NA,"1992","09","08","48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"56","2020-09-12 05:00:02-03","US","US","1112481","PreservedSpecimen","Plantae",NA,"Rosales","Rosaceae","Couepia","schottii","Couepia schottii","Fritsch","A. F. M. Glaziou","7876","1874","10",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01856254",NA,NA,NA,"US01856254_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"57","2019-11-13 11:17:49-03","USP","SPF","200596","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Couepia","schottii","Couepia schottii","Fritsch","Farney, C","4813","2007","10","03",NA,"Brasil","Rio de Janeiro","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749",NA,NA,"SPF00200596","Farney, C",NA,NA,NA,NA,"2007","10",NA,"25964","auto",NA,NA,NA,NA,NA,NA
"58","2019-11-25 11:58:00-03","USP","SPF","230664","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Couepia","schottii","Couepia schottii","Fritsch","Farney, C","3466","1994","12","02",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,"SPF00230664","Anônimo",NA,NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA
"59","2019-10-07 09:29:58-03","UEFS","HUEFS","218550","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Couepia","schottii","Couepia schottii","Fritsch","Lima, H.C.de","8019","2015","07","08",NA,"Brasil","Rio de Janeiro","Saquarema","Parque Estadual Costa do Sol, Núcleo Massambaba, Jacarepiá, estrada do Cajueiro, Glebas 5-6.","-42.436667","-22.924444",NA,"Mata de Restinga Arbustiva de moita.","HUEFS0218550",NA,"19","19","HUEFS0218550",NA,NA,NA,NA,NA,NA,"42W26'12''","22S55'28''","Rosanae",NA,NA,NA
"60","2019-11-22 16:09:03-03","UEFS","HUEFS","224363","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Couepia","schottii","Couepia schottii","Fritsch",NA,"7320","2015","01","04",NA,"Brasil","Espírito Santo","Linhares","Estrada Fazenda Pianna.","-40.0722007751465","-19.3910999298096",NA,"Mata Ciliar.","HUEFS0224363",NA,NA,NA,"HUEFS0224363",NA,NA,NA,NA,"48094","auto",NA,NA,"Rosanae",NA,NA,NA
"61","2019-10-11 14:19:11-03","UEFS","HUEFS","237724","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Couepia","schottii","Couepia schottii","Fritsch","Cavalcanti, A.C.S.","279","2008","10","19",NA,"Brasil","Espírito Santo","Pedro Canário","Margem da BR-101, direção Rio Itaunas.","-40.1506004333496","-18.0303001403809",NA,NA,"HUEFS0237724",NA,NA,NA,NA,NA,NA,NA,NA,"47378","auto",NA,NA,"Rosanae",NA,NA,NA
"62","2019-10-11 14:19:11-03","UEFS","HUEFS","237718","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Couepia","schottii","Couepia schottii","Fritsch","Farney, C.","4813","2007","10","03",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","Massambaba, restinga arbustiva com moitas próximo ao Brejo do Mato.","-42.0278015136719","-22.966100692749",NA,NA,"HUEFS0237718",NA,NA,NA,NA,NA,NA,NA,NA,"25964","auto",NA,NA,"Rosanae",NA,NA,NA
"63","2019-09-04 20:06:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Couepia","schottii","Couepia schottii",NA,"H. W. Schott",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"64","2018-12-19 12:40:30-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Couepia","schottii","Couepia schottii",NA,"A. Glaziou","7876","1874",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"7876",NA
"65","2019-01-23 11:06:43-02","F","FMNH-SEEDPLANTS","V0053877F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Couepia","schottii","Couepia schottii",NA,"H. W. Schott",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0053877F",NA,NA,NA,"V0053877F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"66","2015-03-07 08:43:13-03","F","FMNH-SEEDPLANTS","V0184562F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Couepia","schottii","Couepia schottii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0184562F",NA,NA,NA,"V0184562F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"67","2015-03-07 08:43:13-03","F","FMNH-SEEDPLANTS","V0184563F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Couepia","schottii","Couepia schottii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0184563F",NA,NA,NA,"V0184563F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"68","2015-03-07 08:43:13-03","F","FMNH-SEEDPLANTS","V0184564F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Chrysobalanaceae","Couepia","schottii","Couepia schottii",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0184564F",NA,NA,NA,"V0184564F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"69","2020-07-23 12:02:51-03","CEPLAC","CEPEC","123717","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Couepia","schottii","Couepia schottii",NA,"Piotto, D.","456","2007","07","08",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667",NA,"Floresta secundária, idade: 25 anos, sítio: 11 , linha: 9 , #: 25 , dist.: 49 , dap: 5.2 cm, altura: 6 m",NA,"Sem Informação","120","120",NA,NA,NA,NA,NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA
"70","2020-07-23 12:02:51-03","CEPLAC","CEPEC","5062","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Couepia","schottii","Couepia schottii",NA,"T. S. dos Santos","309","1968","12","12",NA,"Brasil","Bahia","UNA","Faz. Sao Rafael.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"G. T. Prance",NA,NA,NA,NA,NA,NA,NA,"36070","auto","0*0'99","99*99'99",NA,NA,NA,"30/12/1979"
"71","2020-07-23 12:02:51-03","CEPLAC","CEPEC","139239","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Couepia","schottii","Couepia schottii",NA,"R. D. Ribeiro","1064",NA,NA,NA,NA,"Brasil","Rio de Janeiro","RIO DAS OSTRAS",NA,"-41.9449996948242","-22.5268993377686",NA,"<ll>dwc_commonname:</ll>",NA,"C. Sothers",NA,NA,NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
