"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"369","2017-11-24 14:11:10-02","UFLA","ESAL","8733","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Eduardo Van den Berg",NA,NA,NA,"Sartori, RA","s.n.",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Porto","-46.5200004577637","-22.5900001525879",NA,NA,"9","9","árvore; 10 m; ;; floresta",NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA
"370","2019-12-19 11:19:19-03","UFG","UFG","16920","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Morais, P.L.R.; Oliveira, F.M.B.","2004",NA,NA,"Ratter, J.A.; et al.","7238","1994","05","27","Brasil","Goiás","Alto Paraíso de Goiás","34km from Alto Paraíso de Goiás on the road to Teresina de Goiás. In the wall-like margin of swampy gallery forest.","-47.416667","-14","-47.416667","-14",NA,NA,"Samll tree, 6m tall; 12cm dbh.","UFG016920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-11-18 11:40:31-03","UERJ","HRJ","12333","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","A. Quinet",NA,NA,NA,"L. P. G. Rosa; S. J. Silva Neto, W. Silva, C.L. Oliveira","s.n.","2012","07","20","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"524","524",NA,"HRJ00012680",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"372","2021-02-09 10:13:07-03","UENF","HUENF","8240","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Rabelo, G.R.","90",NA,NA,NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333","42º2'8''W","22º25'42''S","56","56",NA,"HUENF00008244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-02-25 10:12:40-03","CVRD","CVRD","15436","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Pedro L.R. Moraes","2014","09","24","P.L.R. Moraes, M.C. Vergne, M.C. Cruz","3729","2014","09","24","BRASIL","ES","Sooretama",NA,"-40.075694","-19.142222","40°04'32,5W","19°08'32,0S","61","61","Arvore de 18 m, frutos imaturos verdes. <ll>dwc_commonname:</ll> Canela frondosa","CVRD015436",NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"374","2021-02-25 10:12:40-03","CVRD","CVRD","15467","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Pedro L.R. Moraes","2014","09","23","P.L.R. Moraes, M.C. Vergne, M.C. Cruz","3714","2014","09","23","BRASIL","ES","Linhares",NA,"-40.066222","-19.151667","40°03'58,4W","19°09'06,0S","74","74","Árvore 20 m, e frutos imaturos verdes. <ll>dwc_commonname:</ll> Canela frondosa","CVRD015467",NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"375","2021-02-25 10:12:40-03","CVRD","CVRD","14922","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Geovane S. Siqueira","2014","05","19","Siqueira, G.S.","960","2014","05","15","BRASIL","ES","Linhares",NA,"-40.066194","-19.151639","40°03'58,3W","19°09'05,9S","54","54","<ll>dwc_commonname:</ll> Canela frondosa","CVRD014922","CVRD014922","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"376","2021-02-25 10:12:40-03","CVRD","CVRD","15492","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Pedro L.R. Moraes","2014","06","18","P.L.R. Moraes, M.C. Vergne","3666","2014","06","18","BRASIL","ES","Linhares",NA,"-40.066222","-19.151667","40°03'58,4W","19°09'06,0S","74","74","Árvore 20 m,inicio de floração <ll>dwc_commonname:</ll> Canela frondosa","CVRD015492",NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"377","2021-02-25 10:12:40-03","CVRD","CVRD","15435","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Pedro L.R. Moraes","2014","09","24","P.L.R. Moraes, M.C. Vergne, M.C. Cruz","3728","2014","09","24","BRASIL","ES","Sooretama",NA,"-40.075694","-19.142222","40°04'32,5W","19°08'32,0S","61","61","Arvore de 15 m, frutos imaturos verdes. <ll>dwc_commonname:</ll> Canela frondosa","CVRD015435",NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"378","2021-02-25 10:12:40-03","CVRD","CVRD","8931","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Alexandre Quinet","2006","11","14","Folli, D.A.","4957","2004","10","06","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Canela frondosa","CVRD008931","CVRD008931","Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"379","2021-02-25 10:12:40-03","CVRD","CVRD","14444","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M.C. Vergue","2015","11","19","Folli, D.A.","7067","2013","05","29","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"63","63","<ll>dwc_commonname:</ll> Canela frondosa","CVRD014444",NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"380","2021-02-25 10:12:40-03","CVRD","CVRD","14958","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M.C. Vergue","2015","11","19","Folli, D.A.","7226","2014","06","23","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"38","38","<ll>dwc_commonname:</ll> Canela frondosa","CVRD014958",NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"381","2021-02-25 10:12:40-03","CVRD","CVRD","15107","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Geovane S. Siqueira","2015","03","09","Folli, D.A.","7258","2014","09","24","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Canela frondosa","CVRD015107","CVRD015107","Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"382","2021-02-25 10:12:40-03","CVRD","CVRD","14443","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Geovane S. Siqueira","2015","06","17","Folli, D.A.","7066","2013","05","28","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"58","58","<ll>dwc_commonname:</ll> Canela frondosa","CVRD014443",NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"383","2021-02-25 10:12:40-03","CVRD","CVRD","13478","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Moraes, P.L.R.","2011","10","03","P.L.R. Moraes; J.G. Rohwer & G.S. Siqueira","3197","2011","09","08","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Árvore 10 m, borda de mata <ll>dwc_commonname:</ll> Canela frondosa","CVRD013478",NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"384","2021-02-25 10:12:40-03","CVRD","CVRD","15475","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Pedro L.R. Moraes","2014","09","23","P.L.R. Moraes, D.A. Folli, M.C. Vergne, M.C. Cruz","3700","2014","06","23","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Árvore 18 m, inicio de frutificação. <ll>dwc_commonname:</ll> Canela frondosa","CVRD015475",NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"385","2021-02-25 10:12:40-03","CVRD","CVRD","8745","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Alexandre Quinet","2006","11","14","Folli, D.A.","4853","2004","05","18","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Canela frondosa","CVRD008745","CVRD008745","Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"386","2021-02-25 10:12:40-03","CVRD","CVRD","14934","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Domingos A. Folli","2014","05","20","Folli, D.A.","7216","2014","05","20","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"21","21","<ll>dwc_commonname:</ll> Canela frondosa","CVRD014934","CVRD014934","Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"387","2021-02-25 10:12:40-03","CVRD","CVRD","13831","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M.C. Vergue","2015","11","19","Folli, D.A.","6880","2012","07","17","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"58","58","<ll>dwc_commonname:</ll> Canela frondosa","CVRD013831",NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"388","2021-02-25 10:12:40-03","CVRD","CVRD","15445","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Pedro L.R. Moraes","2014","09","25","P.L.R. Moraes, D.A. Folli, M.C. Vergne, M.C. Cruz","3738","2014","09","25","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Árvore 18 m, e frutos imaturos verdes. <ll>dwc_commonname:</ll> Canela frondosa","CVRD015445",NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"389","2021-02-25 10:12:40-03","CVRD","CVRD","15446","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Pedro L.R. Moraes","2014","09","25","P.L.R. Moraes, D.A. Folli, M.C. Vergne, M.C. Cruz","3739","2014","09","25","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Árvore 15 m, e frutos imaturos verdes. <ll>dwc_commonname:</ll> Canela frondosa","CVRD015446",NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"390","2021-02-25 10:12:40-03","CVRD","CVRD","769","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M.C. Vergue","2015","11","19","Folli, D.A.","317","1981","05","27","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Canela frondosa","CVRD000769","CVRD000769","Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"391","2021-02-25 10:12:40-03","CVRD","CVRD","15216","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Geovane S. Siqueira","2013","10","08","Pinto, C.L.P.","2","2013","10","08","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Canela frondosa","CVRD015216",NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"392","2021-02-25 10:12:40-03","CVRD","CVRD","14930","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Domingos A. Folli","2014","05","20","Folli, D.A.","7212","2014","05","20","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"60","60","<ll>dwc_commonname:</ll> Canela frondosa","CVRD014930",NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"393","2021-02-25 10:12:40-03","CVRD","CVRD","10327","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Domingos A. Folli","2008","02","29","Folli, D.A.","5631","2007","06","20","BRASIL","ES","Linhares","Lagoa 3 Pontas","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Canela frondosa","CVRD010327",NA,"Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"394","2021-02-25 10:12:40-03","CVRD","CVRD","6","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M.C. Vergue","2015","11","19","Folli, D.A.","6","1978","05","30","BRASIL","ES","Linhares","Talhão 601","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Canela frondosa","CVRD000006","CVRD000006","Magnoliophyta","Laurales","América do Sul",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"395","2020-09-12 05:00:02-03","US","US","1619930","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"P. K. Dusén","14059","1912","4","26","Brazil","Paraná",NA,"Ad praedium Marumby",NA,NA,NA,NA,NA,NA,NA,"US01349727","US01349727_01",NA,"Laurales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"396","2020-09-12 05:00:02-03","US","US","2564866","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"G. Hatschbach","13078","1965","11","2","Brazil","Paraná","Paranaguá","Taboleiro do Guarany","-48.5092010498047","-25.5200004577637",NA,NA,"3","5",NA,"US01349726","US01349726_01",NA,"Laurales","South America",NA,"24916","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"397","2020-09-12 05:00:02-03","US","US","3380767","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"A. Custodio Filho","2330","1984","3","29","Brazil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.87","-23.63",NA,NA,"890","950",NA,"US01349725","US01349725_01",NA,"Laurales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"398","2020-09-12 05:00:02-03","US","US","1123566","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"A. F. M. Glaziou","17736",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01349729","US01349729_01",NA,"Laurales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"399","2020-09-12 05:00:02-03","US","US","483691","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"A. F. M. Glaziou","18449","1891","4","7","Brazil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"US01349728","US01349728_01",NA,"Laurales","South America - Neotropics",NA,"33190","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"400","2020-09-02 16:30:22-03","Cenargen","CEN","109147","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","P. L. R. de Moraes","2013","10",NA,"Pedro Luis R. de Moraes","3607","2013","10","28","Brasil","ES","LINHARES","Reserva Natural Vale , estrada Flamengo","-40.066111","-19.151666","-40.066111","-19.151666","74","74","Frutos imaturos, Doação Herbarium Rioclarense HRCB 61532","CEN00109147","CEN00109147",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA
"401","2020-09-02 16:30:22-03","Cenargen","CEN","67169","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","B. M. T. Walter","2019","04",NA,"Glocimar Pereira-Silva","10116","2005","06","07","Brasil","GO","ALEXANIA","Margem direita do lago Corumbá IV.","-48.403055","-16.21","-48.403055","-16.21","830","830","Área de influência direta (lago).","CEN00067169","CEN00067169",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"4",NA
"402","2020-09-02 16:30:22-03","Cenargen","CEN","28433","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J. B. Baitello","2002","05",NA,"F. Silva","180","1996","04","09","Brasil","DF","BRASILIA","EEJBB- Córrego Cabeça de Veado. Reserva Genética. Bioma Cerrado.","-47.85","-15.866666","-47.85","-15.866666",NA,NA,"34,5 cm de CAP. T5-10-265. Botões florais verdes. Doação HEPH 11892-3.","CEN00028433","CEN00028433",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA
"403","2020-09-02 16:30:22-03","Cenargen","CEN","69004","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Reyjane Patrícia de Oliveira","931","2003","05","29","Brasil","BA","SANTA TERESINHA","Pedra Branca, Serra da Jibóia, Morro da pioneira.","-39.466666","-12.85","-39.466666","-12.85",NA,NA,"Folhas semi coriáceas, discolores. Flores com corola branca e estames amarelos. Doação da Universidade Estadual de Feira de Santana - HUEFS (72038). Feira de Santana - Bahia.","CEN00069004","CEN00069004",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA
"404","2020-09-02 16:30:22-03","Cenargen","CEN","64088","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","B. M. T. Walter","2019","04",NA,"Ricardo Vieira Nunes","2","1996","07","16","Brasil","DF","BRASILIA","Fazenda Sucupira, final da mata do Córrego Açudinho.","-47.9296989440918","-15.7797002792358","-4800000.0","-1586667.0","1080","1080",NA,"CEN00064088","CEN00064088",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,NA,"5",NA
"405","2020-09-02 16:30:22-03","Cenargen","CEN","31370","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","B. M. T. Walter","2019","01",NA,"João Marcelo de Rezende","518","1996","06","05","Brasil","DF","BRASILIA","Parque Boca da Mata.","-47.9296989440918","-15.7797002792358","-4805000.0","-1586667.0","1150","1150",NA,"CEN00031370","CEN00031370",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,NA,"4",NA
"406","2020-09-02 16:30:22-03","Cenargen","CEN","31383","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J. B. Baitello","2009","06",NA,"João Marcelo de Rezende","532","1996","08","02","Brasil","DF","BRASILIA","Parque Boca da Mata.","-47.9296989440918","-15.7797002792358","-4805000.0","-1586667.0","1150","1150","Folhas discolores. Cálice com pintas brancas, pedicelo as vezes vermelho.","CEN00031383","CEN00031383",NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,NA,"4",NA
"407","2020-09-02 16:30:22-03","Cenargen","CEN","109155","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","P. L. R. de Moraes","2014","06",NA,"Pedro Luis R. de Moraes","3700","2014","06","23","Brasil","ES","LINHARES","Reserva Natural Vale aceiro c/ Baldo Faé","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Início de frutificação. Doação Herbarium Rioclarense HRCB","CEN00109155","CEN00109155",NA,NA,NA,"Exsicatas","48094","auto",NA,NA,NA,NA,NA,"1",NA
"408","2020-09-02 16:30:22-03","Cenargen","CEN","50037","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","B. M. T. Walter","2019","05",NA,"Glocimar Pereira-Silva","7610","2003","05","09","Brasil","GO","ABADIANIA","Faz. Curralinho, margem esquerda do rio Corumbá.","-48.706901550293","-16.2042007446289","-4858806.0","-1615556.0","830","830","Área de Influência Direta (lago).","CEN00050037","CEN00050037",NA,NA,NA,"Exsicatas","31693","auto",NA,NA,NA,NA,NA,"4",NA
"409","2020-09-02 16:30:22-03","Cenargen","CEN","27607","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","H. van der Werff",NA,NA,NA,"Maria Goreth Gonçalves Nóbrega","755","1997","04","08","Brasil","GO","COCALZINHO DE GOIAS","Fazenda do Orfanato Betel.","-48.7757987976074","-15.7944002151489",NA,NA,NA,NA,"Com botões florais de cor verde-amarelado, estames amarelos numero 15, Doação do Sisteme Herbário HEPH (12668-3). Goiás.","CEN00027607","CEN00027607",NA,NA,NA,"Exsicatas","56114","auto",NA,NA,NA,NA,NA,"1",NA
"410","2020-09-02 16:30:22-03","Cenargen","CEN","46199","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","B. M. T. Walter","2019","04",NA,"Micheline Carvalho-Silva","180","2001","12","18","Brasil","GO","LUZIANIA","AHE Corumbá IV. Local desmatado para construção da casa de força. Margem esquerda do rio Corumbá.","-47.9502983093262","-16.2525005340576","-4819056.0","-1633111.0","866","866",NA,"CEN00046199","CEN00046199",NA,NA,NA,"Exsicatas","83221","auto",NA,NA,NA,NA,NA,"3",NA
"411","2020-09-02 16:30:22-03","Cenargen","CEN","48472","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","B. M. T. Walter","2019","05",NA,"Glocimar Pereira-Silva","6945","2002","11","08","Brasil","GO","LUZIANIA","Fazenda Suindara do Alagado. Ponto 14.","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,"CEN00048472","CEN00048472",NA,NA,NA,"Exsicatas","83221","auto",NA,NA,NA,NA,NA,"6",NA
"412","2020-09-02 16:30:22-03","Cenargen","CEN","19289","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J. B. Baitello","1989","03",NA,"M. J. Robim","593","1988","04","07","Brasil","SP","CAMPOS DO JORDAO","Parque Estadual, região do ribeirão, próximo da estiva.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Em início de floração. Doação do Herbário D. Bento Pickel - SPSF (12051). Instituto Florestal.","CEN00019289","CEN00019289",NA,NA,NA,"Exsicatas","21048","auto",NA,NA,NA,NA,NA,"1",NA
"413","2019-12-09 17:30:08-03","UFPR","EFC","15715","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","08","04","Brotto, M.L.","1614","2014","04","21","Brasil","Paraná","Piraquara","Recreio da Serra","-49.0156","-25.4475","-49.0156","-25.4475","990","990","Árvore 7m; flores cor creme com odor moderado agradável e frutos imaturos. Flor pistilada. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa","EFC015715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-12-09 17:30:07-03","UFPR","EFC","12876","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","04","19","Bizarro, O.M.R.; et al.",NA,"2014","04","19","Brasil","Paraná","Piraquara","Recreio da Serra","-49.004","-25.27","-49.0040","-25.2700",NA,NA,"Árvore 20m alt., botões florais alvacentos; flores alvas; dossel da floresta, em encosta de fundo de vale. __COMMOM_NAME__: Canela","EFC012876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-12-09 17:30:08-03","UFPR","EFC","15604","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","08","28","Brotto, M.L.","1785","2014","08","28","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7003","-24.8536","-48.7003","-24.8536","895","895","Árvore 18m, pedúnculo da infrutescência vermelho e frutos imaturos verdes.Floresta Ombrófila Densa Montana.","EFC015604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-12-09 17:30:08-03","UFPR","EFC","17110","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","04","15","Brotto, M.L. & Silva, J.M.","1577","2014","03","18","Brasil","Paraná","Guaratuba",NA,"-48.6022","-25.8886","-48.6022","-25.8886","16","16","Árvores de 5 m; botões e flores brancas","EFC017110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-10-15 09:53:52-03","UFPR","EFC","15592","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","11","10","Brotto, M.L.","1797","2014","09","23","Brasil","Paraná","Piraquara","Recreio da Serra","-49.0156","-25.4475","-49.0156","-25.4475","990","990","Árvore 12m, frutos imaturos. Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista","EFC015592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-12-09 17:30:08-03","UFPR","EFC","15586","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","11","10","Brotto, M.L.","1811","2014","09","25","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7106","-24.8531","-48.7106","-24.8531","960","960","Árvore 16m , fruto imaturos verdes. Floresta Ombrófila Densa Montana","EFC015586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2019-11-13 11:21:11-03","USP","SPF","194494","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, ML","2017","03","06","Amorim, AMA","7456","2008","06","23","Brasil","Bahia","Camacan","RPPN Serra Bonita, Trilha das Cachoeiras.","-39.565278","-15.391667","-39.565278","-15.391667","835","835",NA,"SPF00194494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
