"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"96","2019-08-20 10:15:10-03","UNICAMP","UEC","141547","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Silva, RR","Silva, RR; Ramires","711","2003","01","13",NA,"Brazil","Mato Grosso do Sul","Corumbá","Serra Santa Cruz, Planalto Residual do Urucum.&nf;Acesso pela estrada do Lago Azul. &nf;Campo cerrado.","-57.6533012390137","-19.0091991424561",NA,"Erva de 10 cm de altura. Flores amarelo-claras. Solo minério de ferro.",NA,NA,NA,NA,"2003","01",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"97","2019-08-20 10:15:10-03","UNICAMP","UEC","141124","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Silva, RR","Silva, RR; Silva, R","518","2003","10","31",NA,"Brazil","Mato Grosso do Sul","Corumbá","Serra Santa Cruz, Planalto Residual do Urucum.&nf;Campo Cerrado. &nf;Área da torre da Telems.","-57.6533012390137","-19.0091991424561",NA,"erva de 15 cm de altura. Flores amarelas. Solo minério de ferro.",NA,NA,NA,NA,"2003","12",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"98","2019-08-20 10:15:10-03","UNICAMP","UEC","34388","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Siniscalchi, CM","Leitão Filho, HF; Semir, J; Tozzi, AMGA","15419","1983","12","09",NA,"Brazil","Minas Gerais","Carrancas","Cachoeira da Fumaça e Serra de Carrancas","-44.6425018310547","-21.4874992370605",NA,"flor, Herbáceo, prostrado, em cerrado aberto c/ flores amarelas.","UEC063284",NA,NA,NA,"2011","04",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:31:24-03","UNICAMP","UEC","34117","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Nucci, T; Rodrigues, RR","15496","1983","10","19",NA,"Brazil","São Paulo","Mogi Mirim","Aeroclube de Mogi Mirim Campo sujo, lixão.","-46.9500007629395","-22.4300003051758",NA,"Subarbusto com rizoma, até 14cm de altura; flores amarelas e cálice verde.",NA,NA,NA,NA,NA,NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,NA
"100","2019-08-20 10:15:10-03","UNICAMP","UEC","77120","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Brandão, M","Marcondes-Ferreira, W; Belinello, R; Müller, C; Venturini, LL","968","1994","11","12",NA,"Brazil","São Paulo","Pedregulho","Campo com solo pedregoso perto da cidade","-47.4700012207031","-20.25",NA,"flor, Flores amarelas.",NA,NA,NA,NA,"1997","11",NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA
"101","2019-11-06 09:55:40-03","UFOP","OUPR","27719","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Vieira, L.G.M.","Vieira, L.G.M.; Fortuna-Perez, A.P.; Cândido, E.S.; Viana, I.B. & Schwartsburd, P.B.","33","2013","12","07",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Caminho Vagem da Estrela. Cerrado","-43.375917","-18.129611",NA,NA,NA,NA,"979","979","2013","04","-43.375917","-18.129611",NA,NA,NA,"17",NA,NA,NA,NA
"102","2019-11-06 09:55:40-03","UFOP","OUPR","19129","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Ferreira, M.B.","Costa, N.M.S.","751","1976","05","26",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"1976","06",NA,NA,"70570","auto",NA,"30",NA,NA,NA,NA
"103","2019-11-06 09:55:40-03","UFOP","OUPR","27736","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Vieira, L.G.M.","Vieira, L.G.M.; Fortuna-Perez, A.P.; Cândido, E.S.; Viana, I.B. & Schwartsburd, P.B.","50","2013","12","07",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Cerrado","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,NA,NA,"2015","04",NA,NA,"26697","auto",NA,"13",NA,NA,NA,NA
"104","2019-11-06 09:55:40-03","UFOP","OUPR","28141","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Vieira, L.G.M.","Vieira, L.G.M.; Fortuna-Perez, A.P.; Cândido, E.S.; Soldevila, A. & Mansano, V.F.","123","2014","03","24",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Trilha do Crioulo. Cerrado","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,NA,NA,"2015","04",NA,NA,"26697","auto",NA,"13",NA,NA,NA,NA
"105","2019-11-06 09:55:40-03","UFOP","OUPR","28140","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Vieira, L.G.M.","Vieira, L.G.M.; Fortuna-Perez, A.P.; Cândido, E.S.; Soldevila, A. & Mansano, V.F.","122","2014","03","24",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Trilha do Crioulo. Cerrado","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,NA,NA,"2015","04",NA,NA,"26697","auto",NA,"13",NA,NA,NA,NA
"106","2020-12-04 13:19:18-03","UDESC","LUSC","5923","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Brade","R.Hestel","9","1944","10","01",NA,"Brasil","Paraná","Ponta Grossa","Vila Velha.","-50.1618995666504","-25.0949993133545",NA,NA,"LUSC004139","LUSC004139",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"107","2020-10-14 10:01:45-03","FURB","FURB","4837","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Dombrowski, L.T.","6526","1976","10","25",NA,"Brasil","Paraná","Ponta Grossa","Furnas.","-50.1618995666504","-25.0949993133545",NA,"Frequente.","FURB01842","FURB01842",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"108","2020-10-14 10:01:45-03","FURB","FURB","4830","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Dombrowski, L.T.","6313","1976","10","11",NA,"Brasil","Paraná","Ponta Grossa","Próximo de Vila Velha.","-50.1618995666504","-25.0949993133545",NA,"Frequente.","FURB25635","FURB25635",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:28:15-03","MBM","MBM","93888","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Vanni, R.","Hatschbach, G.; et al.; et al.","48411",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Amambai","Rodovia para Coronel Sapucaia","-55.2257995605469","-23.1042003631592",NA,NA,"MBM093888","MBM093888",NA,NA,NA,NA,NA,NA,"73676","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:28:15-03","MBM","MBM","24054","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Mannetje, L.","Hatschbach, G.","29529",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Corumbá","Serra do Urucum","-57.6533012390137","-19.0091991424561",NA,NA,"MBM024054","MBM024054",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:28:15-03","MBM","MBM","273080","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Vanni, R.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","73527","2002","08","18","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, entre o Rio Embaissaia e o Rio Preto","-44.1721992492676","-17.7574996948242",NA,NA,"MBM273080","MBM273080",NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:28:15-03","MBM","MBM","220557","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Cowan, R.S.","Dombrowski, L.T.","9793",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Chapada Santo Antônio","-49.7057991027832","-24.2511005401611",NA,NA,"MBM220557",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:28:15-03","MBM","MBM","243554","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hatschbach, G.","Poliquesi, C.B.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","652",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"MBM243554","MBM243554",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:28:15-03","MBM","MBM","55","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hatschbach, G.","Hatschbach, G.","12846","1965","10","01","Southern America","Brazil","Paraná","Ponta Grossa","Fazenda Barrozinho","-50.1618995666504","-25.0949993133545",NA,NA,"MBM000055","MBM000055",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:28:15-03","MBM","MBM","220561","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Burkart, A.","Dombrowski, L.T.; et al.; et al.","760",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Furnas","-50.1618995666504","-25.0949993133545",NA,NA,"MBM220561",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:28:15-03","MBM","MBM","220562","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","10101",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Furnas","-50.1618995666504","-25.0949993133545",NA,NA,"MBM220562",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:28:15-03","MBM","MBM","216318","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hatschbach, G.","Cervi, A.C.; et al.; et al.","6313",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM216318","MBM216318",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:28:15-03","MBM","MBM","77905","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hatschbach, G.","Hatschbach, G.","45475",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM077905","MBM077905",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:28:15-03","MBM","MBM","220563","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Dombrowski, L.T.","Dombrowski, L.T.","7706",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM220563",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:28:15-03","MBM","MBM","131774","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hatschbach, G.","Cervi, A.C.; Hatschbach, G.; Cordeiro, J.; Hatschbach, G.; Cordeiro, J.","2919",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Parque Vila Velha, Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM131774","MBM131774",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:28:15-03","MBM","MBM","220558","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Dombrowski, L.T.","6313",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Próximo a Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM220558",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:28:15-03","MBM","MBM","40215","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hatschbach, G.","Hatschbach, G.","12846",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Rodovia do Café, Fazenda Barrozinho","-50.1618995666504","-25.0949993133545",NA,NA,"MBM040215","MBM040215",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:28:15-03","MBM","MBM","220560","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Brade, A.C.","Hertel, R.","1963",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM220560",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:28:15-03","MBM","MBM","32464","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hatschbach, G.","Hatschbach, G.","35417",NA,NA,NA,"Southern America","Brazil","Paraná","Sengés","Rio dos Bugres","-49.4636001586914","-24.1128005981445",NA,NA,"MBM032464","MBM032464",NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:28:15-03","MBM","MBM","19998","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hatschbach, G.","Hatschbach, G.","26800",NA,NA,NA,"Southern America","Brazil","Paraná","Sengés","Rio Pelame","-49.4636001586914","-24.1128005981445",NA,NA,"MBM019998","MBM019998",NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:28:15-03","MBM","MBM","116738","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Furlan, A.","Cesar, O.","268",NA,NA,NA,"Southern America","Brazil","São Paulo","Itirapina","Itirapina","-47.8199996948242","-22.25",NA,NA,"MBM116738","MBM116738",NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:28:15-03","MBM","MBM","228541","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Guimarães, O.","Cervi, A.C.; et al.; et al.","3043",NA,NA,NA,"Southern America","Brazil","Paraná","Cantagalo","Rod. BR-277, km 422,5","-52.1263999938965","-25.3743991851807",NA,NA,"MBM228541","MBM228541",NA,NA,NA,NA,NA,NA,"29583","auto",NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:28:15-03","MBM","MBM","3237","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hatschbach, G.","Lindeman, J.; Haas, H.; Haas, H.","3040",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Jajeado Cinco Reis","-49.7057991027832","-24.2511005401611",NA,NA,"MBM003237","MBM003237",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:28:15-03","MBM","MBM","71872","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hatschbach, G.","Forero, E.","3785",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","12km E de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM071872","MBM071872",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:28:15-03","MBM","MBM","40216","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hatschbach, G.","Hatschbach, G.","10241",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM040216","MBM040216",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:28:15-03","MBM","MBM","220559","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Dombrowski, L.T.","6526",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Próximo a Furnas","-50.1618995666504","-25.0949993133545",NA,NA,"MBM220559",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:28:15-03","MBM","MBM","12692","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Rudd, V.E.","Hatschbach, G.","22319",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Rio Guavirova","-50.1618995666504","-25.0949993133545",NA,NA,"MBM012692","MBM012692",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:28:15-03","MBM","MBM","102924","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Lewis, G.P.","Lewis, G.P.; et al.; et al.","1386",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Rod. BR-376, Furnas","-50.1618995666504","-25.0949993133545",NA,NA,"MBM102924","MBM102924",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"134","2015-09-04 02:29:46-03","MNHN","RECOLNAT_MNHN_P","P00206038","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Somda","Jobert",NA,NA,NA,NA,NA,"Brésil",NA,NA,"San Pedro de Alcantara",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206038' target='other'> <mi>dwc_moreinfo</mi></a>","P00206038","P00206038_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1132",NA,NA,NA
"135","2015-09-04 02:29:46-03","MNHN","RECOLNAT_MNHN_P","P00206039","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Gereas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206039' target='other'> <mi>dwc_moreinfo</mi></a>","P00206039","P00206039_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 941",NA,NA,NA
"136","2015-09-04 02:29:45-03","MNHN","RECOLNAT_MNHN_P","P00206040","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Prov. St. Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206040' target='other'> <mi>dwc_moreinfo</mi></a>","P00206040","P00206040_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1490 4",NA,NA,NA
"137","2015-09-04 02:29:46-03","MNHN","RECOLNAT_MNHN_P","P00206041","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Gereas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206041' target='other'> <mi>dwc_moreinfo</mi></a>","P00206041","P00206041_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 941",NA,NA,NA
"138","2015-09-04 02:29:46-03","MNHN","RECOLNAT_MNHN_P","P00206042","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Gaudichaud, C.",NA,"1833",NA,NA,NA,"Brésil",NA,NA,"Mato Grosso",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206042' target='other'> <mi>dwc_moreinfo</mi></a>","P00206042","P00206042_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"208",NA,NA,NA
"139","2015-09-04 02:29:46-03","MNHN","RECOLNAT_MNHN_P","P00206043","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Gaudichaud, C.",NA,"1833",NA,NA,NA,"Brésil",NA,NA,"Prov. San Paolo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206043' target='other'> <mi>dwc_moreinfo</mi></a>","P00206043","P00206043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"881",NA,NA,NA
"140","2015-09-04 02:29:46-03","MNHN","RECOLNAT_MNHN_P","P00206044","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"St Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206044' target='other'> <mi>dwc_moreinfo</mi></a>","P00206044","P00206044_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1490",NA,NA,NA
"141","2015-09-04 02:29:45-03","MNHN","RECOLNAT_MNHN_P","P00206045","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206045' target='other'> <mi>dwc_moreinfo</mi></a>","P00206045","P00206045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16754",NA,NA,NA
"142","2015-09-04 02:29:45-03","MNHN","RECOLNAT_MNHN_P","P00206046","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Riedel, L.",NA,"1824","10",NA,NA,"Brésil",NA,NA,"Brasilia (Minas Geraes)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206046' target='other'> <mi>dwc_moreinfo</mi></a>","P00206046","P00206046_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"729",NA,NA,NA
"143","2015-09-04 02:29:45-03","MNHN","RECOLNAT_MNHN_P","P00206047","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Glaziou, A.",NA,"1895","8","31",NA,"Brésil",NA,NA,"Goyaz, entre Siriaco et Guariroba, dans le campo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206047' target='other'> <mi>dwc_moreinfo</mi></a>","P00206047","P00206047_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20920",NA,NA,NA
"144","2015-09-04 02:29:45-03","MNHN","RECOLNAT_MNHN_P","P00206048","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguay",NA,NA,"Fleuve Tapiraguay, campo Opepu",NA,NA,"hb","reçu le 2 octobre 1900 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206048' target='other'> <mi>dwc_moreinfo</mi></a>","P00206048","P00206048_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4363",NA,NA,NA
"145","2015-09-04 02:29:46-03","MNHN","RECOLNAT_MNHN_P","P00206049","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Warming, E.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Lagoa",NA,NA,"hb","donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206049' target='other'> <mi>dwc_moreinfo</mi></a>","P00206049","P00206049_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2015-09-04 02:29:45-03","MNHN","RECOLNAT_MNHN_P","P00206050","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Riedel, L.",NA,"1834","2",NA,NA,"Brésil",NA,NA,"Brasilia (prope Ytu)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206050' target='other'> <mi>dwc_moreinfo</mi></a>","P00206050","P00206050_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2047",NA,NA,NA
"147","2015-09-04 02:29:45-03","MNHN","RECOLNAT_MNHN_P","P00206051","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Riedel, L.",NA,"1826","9",NA,NA,"Brésil",NA,NA,"Brasilia (R. Pardo)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206051' target='other'> <mi>dwc_moreinfo</mi></a>","P00206051","P00206051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"567",NA,NA,NA
