"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","decimalLongitude","imagecode","infraspecificEpithet","recordNumber","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","phylum","occurrenceRemarks","continentOcean","typeStatus","class","order"
"53","2021-04-07 17:00:40-03","MN","R","107237","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.","2019","08","21","Vidal, J.","1952","05",NA,"Brasil","Rio de Janeiro","Magé","Colhido em Fazenda do cortume","-22.6527996063232",NA,NA,"R010066950","-43.040599822998",NA,"var.brevisepala","II - 2560","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-07 17:00:40-03","MN","R","107658","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.","2019","09","05","Vidal, J.","1952","05",NA,"Brasil","Rio de Janeiro","Magé","Colhido na Fazenda do cortume","-22.6527996063232",NA,NA,"R010066910","-43.040599822998",NA,"var.brevisepala","II -","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-07 17:00:40-03","MN","R","105144","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.","2019","08","21","Vidal, J.","1952","07",NA,"Brasil","Rio de Janeiro","Magé","Colhido na Fazenda do cortume.","-22.6527996063232",NA,NA,"R010066949","-43.040599822998",NA,"var.brevisepala","II - 3509","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-07 17:00:40-03","MN","R","107565","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.","2019","08","21","Vidal, J.","1952","07",NA,"Brasil","Rio de Janeiro","Magé","Colhido na Fazenda do Cortume","-22.6527996063232",NA,NA,"R010066948","-43.040599822998",NA,"var.brevisepala","II - 3439","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-07 08:35:28-03","MN","R","237800","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.taritubensis","E. Pereira & L.A. Penna","Neves, B.F.S.","2019","08","21","Neves, B.F.S. 393c; Uribbe, F.P.","2013","12","15","Brasil","Rio de Janeiro","Paraty","Fazenda do Iriri","-23.2178001403809",NA,NA,"R010066749","-44.7131004333496","R010066749","var.taritubensis",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-07 08:35:28-03","MN","R","237798","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.taritubensis","E. Pereira & L.A. Penna","Neves, B.F.S.","2019","08","21","Neves, B.F.S. 393a; Uribbe, F.P.","2013","12","15","Brasil","Rio de Janeiro","Paraty","Fazenda do Iriri","-23.2178001403809",NA,NA,"R010066747","-44.7131004333496","R010066747","var.taritubensis",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-07 08:35:28-03","MN","R","237799","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.taritubensis","E. Pereira & L.A. Penna","Neves, B.F.S.","2019","08","21","Neves, B.F.S. 393b; Uribbe, F.P.","2013","12","15","Brasil","Rio de Janeiro","Paraty","Fazenda do Iriri","-23.2178001403809",NA,NA,"R010066748","-44.7131004333496","R010066748","var.taritubensis",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-31 13:37:05-03","MN","R","225172","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis","E. Pereira & L.A. Penna","Neves, B.F.S.","2015","02","26","Neves, B.F.S. 218; Almeida, M.C.","2015","02","03","Brasil","Rio de Janeiro","Paraty","Fazenda São Gonçalo","-23.2178001403809",NA,NA,"R010019794","-44.7131004333496",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-31 13:37:05-03","MN","R","237767","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066763","-42.9818992614746","R010066763","var.brevisepala","39p","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-31 13:37:05-03","MN","R","237758","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066773","-42.9818992614746","R010066773","var.brevisepala","39g","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-31 13:37:05-03","MN","R","237756","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066765","-42.9818992614746","R010066765","var.brevisepala","39e","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-31 13:37:05-03","MN","R","237754","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066761","-42.9818992614746","R010066761","var.brevisepala","39c","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-31 13:37:05-03","MN","R","237753","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066774","-42.9818992614746","R010066774","var.brevisepala","39b","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-31 13:37:05-03","MN","R","237759","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066771","-42.9818992614746","R010066771","var.brevisepala","39h","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-31 13:37:05-03","MN","R","237762","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066770","-42.9818992614746","R010066770","var.brevisepala","39k","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-31 13:37:05-03","MN","R","237761","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066772","-42.9818992614746","R010066772","var.brevisepala","39j","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-31 13:37:05-03","MN","R","237763","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066775","-42.9818992614746","R010066775","var.brevisepala","39l","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-31 13:37:05-03","MN","R","237764","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066768","-42.9818992614746","R010066768","var.brevisepala","39m","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-31 13:37:05-03","MN","R","237766","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066767","-42.9818992614746","R010066767","var.brevisepala","39o","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-31 13:37:05-03","MN","R","237768","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066776","-42.9818992614746","R010066776","var.brevisepala","39q","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-31 13:37:05-03","MN","R","237769","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066762","-42.9818992614746","R010066762","var.brevisepala","39r","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-31 13:37:05-03","MN","R","237760","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","16","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Vale do Rio Bananal","-22.5372009277344",NA,NA,"R010066769","-42.9818992614746","R010066769","var.brevisepala","39i","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 17:00:40-03","MN","R","237811","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","02","15","Brasil","Rio de Janeiro","Guapimirim","Guapiaçu. Reserva Ecológica de Guapiaçu, trilha para o poço verde","-22.5372009277344",NA,NA,"R010066799","-42.9818992614746","R010066799","var.brevisepala","34","21463","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 17:00:40-03","MN","R","191132","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.taritubensis","E. Pereira & L.A. Penna","Neves, B.","2019","08","21","Costa, A.F.","1997","03",NA,"Brasil","Rio de Janeiro","Paraty","Mata APA do Cairuçu","-23.2178001403809","Epífita",NA,"R010066951","-44.7131004333496",NA,"var.taritubensis","694","34470","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-07 08:35:28-03","MN","R","237968","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.","2019","03","23","Costa, A.F. 889; Rodrigues, P.; Jacques, S.S.A. & Alcântara, V.","2009","03","23","Brasil","Rio de Janeiro","Guapimirim","PARNASO","-22.5372009277344","43°1#?#05.4#?#W","22°30'23.6S","R010067117,R010067116","-42.9818992614746",NA,"var.brevisepala",NA,"21463","auto","450","450",NA,NA,NA,NA,NA,NA
"78","2021-03-31 13:37:05-03","MN","R","225174","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis","E. Pereira & L.A. Penna","Neves, B.F.S.","2015","02","26","Neves, B.F.S. 221; Almeida, M.C.","2015","02","03","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar- Núcleo Picinguaba","-23.4300003051758",NA,NA,"R010019793","-45.0699996948242",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 17:00:40-03","MN","R","225331","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis","E. Pereira & L.A. Penna","Neves, B.F.S.","2015","10","23","Neves, B.F.S. 383; Costa, A.F. & Zanella, C.M.","2015","10","07","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar- Núcleo Picinguaba","-23.4300003051758",NA,NA,"R010019795","-45.0699996948242","R010019795",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 17:00:40-03","MN","R","192110","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.taritubensis","E. Pereira & L.A. Penna","Neves, B.","2019","08","21","Valente, A.","1997","06","26","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, mata próxima ao centro de visitantes.","-23.4300003051758",NA,NA,"R010066939","-45.0699996948242",NA,"var.taritubensis","17","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-07 08:35:28-03","MN","R","132128","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis","E. Pereira & L.A. Penna",NA,NA,NA,NA,"Rodrigues, P.","1997","05",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar. Núcleo Picinguaba Parque Estadual da Serra do Mar","-23.4300003051758",NA,NA,"R010066905","-45.0699996948242",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-07 08:35:28-03","MN","R","237791","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.patens","B. Neves & A.F. Costa","Neves, B.F.S.","2019","08","21","Neves, B.F.S. 245; Almeida, M.C. & Junior, R.L.C.","2015","02","06","Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar- núcleo Santa Virgínia, Trilha Pirapitinga","-23.2199993133545",NA,NA,"R010066787","-45.310001373291","R010066787","var.patens",NA,"27362","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-07 08:35:28-03","MN","R","237790","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.patens","B. Neves & A.F. Costa","Neves, B.F.S.","2019","08","21","Neves, B.F.S. 246; Almeida, M.C. & Junior, R.L.C.","2015","02","06","Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar- núcleo Santa Virgínia, Trilha Pirapitinga","-23.2199993133545",NA,NA,"R010068176","-45.310001373291","R010068176","var.patens",NA,"27362","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-07 17:00:40-03","MN","R","211173","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.","2019","08","21","Costa, A.F.","2011","05","31","Brasil","Rio de Janeiro","Cachoeiras de Macacu","RPPN Regua, trilha para o Poço Verde","-22.4624996185303",NA,NA,"R010066936","-42.6530990600586",NA,"var.brevisepala","922","32671","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-31 13:37:05-03","MN","R","237784","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","05","Brasil","Rio de Janeiro","Magé","Santo Aleixo, Cachoeira Grande, trilha para a represa da CEDAE","-22.6527996063232",NA,NA,"R010066780","-43.040599822998","R010066780","var.brevisepala","36o","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-31 13:37:05-03","MN","R","237773","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","05","Brasil","Rio de Janeiro","Magé","Santo Aleixo, Cachoeira Grande, trilha para a represa da CEDAE","-22.6527996063232",NA,NA,"R010066783","-43.040599822998","R010066783","var.brevisepala","36d","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-31 13:37:05-03","MN","R","237781","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","05","Brasil","Rio de Janeiro","Magé","Santo Aleixo, Cachoeira Grande, trilha para a represa da CEDAE","-22.6527996063232",NA,NA,"R010066777","-43.040599822998","R010066777","var.brevisepala","36l","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-31 13:37:05-03","MN","R","237779","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","05","Brasil","Rio de Janeiro","Magé","Santo Aleixo, Cachoeira Grande, trilha para a represa da CEDAE","-22.6527996063232",NA,NA,"R010066778","-43.040599822998","R010066778","var.brevisepala","36j","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-31 13:37:05-03","MN","R","237780","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","05","Brasil","Rio de Janeiro","Magé","Santo Aleixo, Cachoeira Grande, trilha para a represa da CEDAE","-22.6527996063232",NA,NA,"R010066781","-43.040599822998","R010066781","var.brevisepala","36k","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-31 13:37:05-03","MN","R","237783","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.F.S.",NA,NA,NA,"Neves, B.F.S.","2012","03","05","Brasil","Rio de Janeiro","Magé","Santo Aleixo, Cachoeira Grande, trilha para a represa da CEDAE","-22.6527996063232",NA,NA,"R010066779","-43.040599822998","R010066779","var.brevisepala","36n","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-31 13:37:05-03","MN","R","105075","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna",NA,NA,NA,NA,"Vidal, J.","1952",NA,NA,"Brasil",NA,"Rio de Janeiro","Serra Dos Órgãos","-22.9027996063232",NA,NA,NA,"-43.2075004577637",NA,"var.brevisepala","II - 2380","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-04-07 17:00:40-03","MN","R","107247","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.","2019","09","05","Vidal, J.","1952",NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos - Meudon","-22.4122009277344",NA,NA,"R010066909","-42.9655990600586",NA,"var.brevisepala","II - 2409","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-07 08:35:28-03","MN","R","237802","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.taritubensis","E. Pereira & L.A. Penna","Neves, B.F.S.","2019","08","21","Neves, B.F.S. 170a; Uribbe, F.P. & Néri, J.","2012","12","12","Brasil","Rio de Janeiro","Paraty","Sono","-23.2178001403809",NA,NA,"R010066751,R010066750","-44.7131004333496","R010066750 R010066751","var.taritubensis",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-07 08:35:28-03","MN","R","237803","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.taritubensis","E. Pereira & L.A. Penna","Neves, B.F.S.","2019","08","21","Neves, B.F.S. 170b; Uribbe, F.P. & Néri, J.","2012","12","12","Brasil","Rio de Janeiro","Paraty","Sono","-23.2178001403809",NA,NA,"R010066755","-44.7131004333496","R010066755","var.taritubensis",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-04-07 17:00:40-03","MN","R","32464","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.","2019","08","21","Foster, M.R.","1939","08","07","Brasil","Rio de Janeiro","Magé","Suruí, Sea level","-22.6527996063232",NA,NA,"R010066941","-43.040599822998",NA,"var.brevisepala","327","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-07 08:35:28-03","MN","R","193485","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.brevisepala","E. Pereira & L.A. Penna","Neves, B.","2019","08","21","Smith, L.B.","2019","08","21","Brasil","Rio de Janeiro","Petrópolis","Woods, Rócio","-22.5049991607666",NA,NA,"R010067171","-43.1786003112793",NA,"var.brevisepala","15339","36524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-08-20 09:59:18-03","UNICAMP","UEC","60170","S","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis","E.Pereira & L.A.Penna",NA,NA,NA,NA,"Lombardi, JA","1992","06","05","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-21.183611","-47.926389","-21.183611","UEC083902","-47.926389","UEC083902",NA,"121",NA,NA,NA,NA,"Liliopsida","Epífita à beira de açude, estipe e brácteas verelhas, flores amarelas com ápice verde.",NA,NA,NA,NA
"98","2020-12-11 11:43:36-03","UFMG","BHCB","199276","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis","E.Pereira & I.A.Penna",NA,NA,NA,NA,"Machado, TM; Fernandez, E; Lima, T","2014","11","14","Brasil","Rio de Janeiro","Paraty","Rio - Santos, Km 596","-23.2178001403809",NA,NA,"BHCB199276","-44.7131004333496",NA,NA,"711","34470","auto",NA,NA,"Monocotyledon","Epiphyte, leaves with whitsh sheath, green blade. Old inflorescence; Tropical rain forest interior","Southern America",NA,NA,NA
"99","2021-03-05 16:09:37-03","MN","R-TIPOS","212416","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis","B. Neves & A.F. Costa","Neves, B.F.S.","2014","03","28","Neves, B.F.S.; Néri, J.","2013","02","02","Brasil","São Paulo","São Luís do Paraitinga","Parque Estaual da Serra do Mar","-23.338556","45°09'00.9W","23°20'18.8S","R000219207","-45.15025",NA,NA,"189",NA,NA,NA,NA,NA,NA,NA,"Holotypus",NA,NA
"100","2021-03-05 16:09:37-03","MN","R-TIPOS","219209","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis","B. Neves & A.F. Costa","Neves, B.F.S.","2014","03","28","Neves, B.F.S.; Néri, J.","2013","02","02","Brasil","São Paulo","São Luís do Paraitinga","Parque Estaual da Serra do Mar","-23.338556","45°09'00.9W","23°20'18.8S","R000219209","-45.15025",NA,NA,"191",NA,NA,NA,NA,NA,NA,NA,"Paratypus",NA,NA
"101","2021-03-05 16:09:37-03","MN","R-TIPOS","219210","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis","B. Neves & A.F. Costa","Neves, B.F.S.","2014","03","28","Neves, B.F.S.; Néri, J.","2013","02","02","Brasil","São Paulo","São Luís do Paraitinga","Parque Estaual da Serra do Mar","-23.338556","45°09'00.9W","23°20'18.8S","R000219210","-45.15025",NA,NA,"192",NA,NA,NA,NA,NA,NA,NA,"Paratypus",NA,NA
"102","2021-03-05 16:09:37-03","MN","R-TIPOS","219208","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis","B. Neves & A.F. Costa","Neves, B.F.S.","2014","03","28","Neves, B.F.S.; Néri, J.","2013","02","02","Brasil","São Paulo","São Luís do Paraitinga","Parque Estaual da Serra do Mar","-23.338556","45°09'00.9W","23°20'18.8S","R000219208","-45.15025",NA,NA,"190",NA,NA,NA,NA,NA,NA,NA,"Paratypus",NA,NA
"103","2021-03-04 15:42:00-03","IF","SPSF","19238","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis var.taritubensis","E.Pereira & I.A.Pereira","A.Costa","2007","03","26","J.B.Baitello & J.A.Pastore","1995","07","21","Brasil","SP","Ibiúna","P.E.Jurupará","-23.6499996185303",NA,NA,NA,"-47.2200012207031",NA,"var.taritubensis","774","43112","auto",NA,NA,"Magnoliophyta","COLETA: XLS: SPSFAntigo&nf;Na mata.&nf;Epífita, inflorescência vistosa, vernelha.; GEOGRAFIA: Estrada da Fazenda Tucano;","América do Sul",NA,"Liliopsida","Bromeliales"
"104","2019-11-21 10:02:55-03","IBt","SP","285803","S","Plantae","Bromeliaceae","Vriesea","taritubensis","Vriesea taritubensis taritubensis","E.Pereira & L.A.Penna","Costa, A","2007","03","26","Baitello, JB; Pastore, JA","1995","07","21","Brasil","São Paulo","Ibiúna","Parque Estadual de Jurupará, Estrada da Fazenda Tucano","-23.6499996185303",NA,NA,"SP053513","-47.2200012207031","SP053513","taritubensis","774","43112","auto",NA,NA,NA,NA,NA,NA,NA,NA
